actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
272,PT05M29.00S,2023-12-16T00:55:55.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,6.4881734559789805,50.49019607843137,1610612754,52,44,2023-12-16T00:56:00Z,2640000,False,-2.0,8.0,1,left,I. Jackson cutting DUNK (10 PTS) (B. Hield 3 AST),"[1630543, 1627741]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,0.89,Made,,,,,10.0,B. Hield,1627741.0,3.0,,,,,,,,
274,PT05M14.00S,2023-12-16T00:56:10.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.08475689881735,41.17647058823529,1610612764,54,44,2023-12-16T00:56:17Z,2660000,False,-44.0,13.0,1,right,J. Poole driving Layup (18 PTS),[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,4.58,Made,,,,,18.0,,,,,,,,,,,
275,PT05M05.00S,2023-12-16T00:56:19.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630169,8.327858081471746,40.44117647058824,1610612754,54,44,2023-12-16T01:13:26Z,2670000,False,48.0,26.0,1,left,MISS T. Haliburton driving Hook,[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,5.43,Missed,,,,,,,,,,,,,,,,
276,PT05M05.00S,2023-12-16T00:56:19.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,54,44,2023-12-16T01:13:26Z,2680000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,275.0,,,,,,,,,,,,,,,
277,PT05M05.00S,2023-12-16T00:56:27.3Z,2,REGULAR,foul,personal,[],1628398,,,1610612754,54,44,2023-12-16T01:20:34Z,2690000,False,,,0,,K. Kuzma loose ball personal FOUL (2 PF),"[1628398, 1630543]",1610612764.0,WAS,loose ball,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,,,,,,,,,,,,,,,,2.0,0.0,Jackson,1630543.0
279,PT05M05.00S,2023-12-16T00:56:33.5Z,2,REGULAR,substitution,out,[],203488,,,1610612754,54,44,2023-12-16T00:56:37Z,2710000,False,,,0,,SUB out: M. Muscala,[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M05.00S,2023-12-16T00:56:33.5Z,2,REGULAR,substitution,in,[],1629655,,,1610612754,54,44,2023-12-16T00:56:37Z,2720000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M54.00S,2023-12-16T00:56:56.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627741,20.154402102496718,40.44117647058824,1610612754,54,44,2023-12-16T00:57:01Z,2730000,False,48.0,137.0,1,left,MISS B. Hield 14' pullup Shot,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,14.51,Missed,,,,,,,,,,,,,,,,
282,PT04M51.00S,2023-12-16T00:56:59.6Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,54,44,2023-12-16T00:57:01Z,2740000,False,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,281.0,3.0,3.0,0.0,,,,,,,,,,,,
283,PT04M48.00S,2023-12-16T00:57:02.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,63.38699080157687,41.17647058823529,1610612764,54,44,2023-12-16T01:15:34Z,2750000,False,-44.0,292.0,1,right,MISS J. Poole 29' running pullup 3PT,[1629673],1610612764.0,WAS,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,29.5,Missed,,,,,,,,,,,,,,,,
284,PT04M44.00S,2023-12-16T00:57:06.3Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,54,44,2023-12-16T00:57:10Z,2760000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,283.0,1.0,1.0,0.0,,,,,,,,,,,,
285,PT04M36.00S,2023-12-16T00:57:14.4Z,2,REGULAR,3pt,Jump Shot,[],1627741,28.827201051248352,80.14705882352942,1610612754,54,44,2023-12-16T00:57:17Z,2770000,False,-151.0,218.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,26.54,Missed,,,,,,,,,,,,,,,,
286,PT04M34.00S,2023-12-16T00:57:16.4Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,54,44,2023-12-16T00:57:16Z,2780000,False,,,0,,I. Jackson REBOUND (Off:4 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,285.0,7.0,3.0,4.0,,,,,,,,,,,,
287,PT04M33.00S,2023-12-16T00:57:17.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,23.4395532194481,88.48039215686275,1610612754,54,44,2023-12-16T00:57:24Z,2790000,False,-192.0,168.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,25.53,Missed,,,,,,,,,,,,,,,,
288,PT04M28.00S,2023-12-16T00:57:22.5Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,54,44,2023-12-16T00:57:24Z,2800000,False,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,287.0,2.0,1.0,1.0,,,,,,,,,,,,
289,PT04M21.00S,2023-12-16T00:57:30.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,89.4053876478318,60.294117647058826,1610612764,54,44,2023-12-16T00:57:37Z,2810000,False,51.0,47.0,1,right,MISS D. Avdija 6' driving Layup - blocked,"[1630166, 1630543]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,6.98,Missed,,,,,,,,,Jackson,1630543.0,,,,,,
290,PT04M21.00S,2023-12-16T00:57:30.3Z,2,REGULAR,block,,[],1630543,,,1610612764,54,44,2023-12-16T00:57:33Z,2820000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
291,PT04M21.00S,2023-12-16T00:57:30.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,54,44,2023-12-16T00:57:37Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,289.0,,,,,,,,,,,,,,,
293,PT04M21.00S,2023-12-16T00:57:37.3Z,2,REGULAR,substitution,out,[],1629673,,,1610612764,54,44,2023-12-16T00:57:41Z,2850000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M21.00S,2023-12-16T00:57:37.3Z,2,REGULAR,substitution,in,[],1626145,,,1610612764,54,44,2023-12-16T00:57:41Z,2860000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M21.00S,2023-12-16T00:57:43.5Z,2,REGULAR,substitution,out,[],1627741,,,1610612764,54,44,2023-12-16T00:57:47Z,2870000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M21.00S,2023-12-16T00:57:43.5Z,2,REGULAR,substitution,in,[],1631097,,,1610612764,54,44,2023-12-16T00:57:47Z,2880000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M16.00S,2023-12-16T00:58:02.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,94.53022339027595,95.09803921568627,1610612764,57,44,2023-12-16T00:58:08Z,2890000,False,225.0,-1.0,1,right,K. Kuzma 3PT  (7 PTS) (T. Jones 4 AST),"[1628398, 1626145]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,22.55,Made,,,,,7.0,T. Jones,1626145.0,4.0,,,,,,,,
300,PT04M06.00S,2023-12-16T00:58:12.0Z,2,REGULAR,2pt,Jump Shot,[],1628971,16.080814717476997,67.15686274509804,1610612754,57,46,2023-12-16T00:58:24Z,2910000,False,-86.0,99.0,1,left,B. Brown 13' floating Jump Shot (4 PTS) (T. Haliburton 6 AST),"[1628971, 1630169]",1610612754.0,IND,floating,,,Brown,B. Brown,,,,,Mid-Range,8-16 Left,,,13.08,Made,,,,,4.0,T. Haliburton,1630169.0,6.0,,,,,,,,
302,PT03M41.00S,2023-12-16T00:58:37.9Z,2,REGULAR,turnover,bad pass,[],1641731,,,1610612764,57,46,2023-12-16T00:58:42Z,2930000,False,,,0,,B. Coulibaly bad pass TURNOVER (3 TO),"[1641731, 1628971]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,,,,,,,Brown,1628971.0,,,,
303,PT03M41.00S,2023-12-16T00:58:37.9Z,2,REGULAR,steal,,[],1628971,,,1610612754,57,46,2023-12-16T00:58:40Z,2940000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT03M28.00S,2023-12-16T00:58:51.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,6.225361366622863,55.63725490196079,1610612754,57,48,2023-12-16T00:59:00Z,2950000,False,-28.0,6.0,1,left,B. Mathurin driving Layup (8 PTS) (T. Haliburton 7 AST),"[1631097, 1630169]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,2.88,Made,,,,,8.0,T. Haliburton,1630169.0,7.0,,,,,,,,
306,PT03M21.00S,2023-12-16T00:58:57.6Z,2,REGULAR,3pt,Jump Shot,[],1628398,93.74178712220763,3.67647058823529,1610612764,57,48,2023-12-16T00:59:04Z,2970000,False,-232.0,6.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,23.17,Missed,,,,,,,,,,,,,,,,
307,PT03M21.00S,2023-12-16T00:58:57.6Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,57,48,2023-12-16T00:59:04Z,2980000,False,,,0,,I. Jackson REBOUND (Off:4 Def:4),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Left Corner 3,24+ Left,,,,,306.0,8.0,4.0,4.0,,,,,,,,,,,,
308,PT03M16.00S,2023-12-16T00:59:03.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,30.404073587385014,77.69607843137254,1610612754,57,48,2023-12-16T01:17:50Z,2990000,False,-138.0,233.0,1,left,MISS T. Haliburton 27' running pullup 3PT - blocked,"[1630169, 1626145]",1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,27.13,Missed,,,,,,,,,Jones,1626145.0,,,,,,
309,PT03M16.00S,2023-12-16T00:59:03.4Z,2,REGULAR,block,,[],1626145,,,1610612754,57,48,2023-12-16T00:59:07Z,3000000,False,,,0,,T. Jones BLOCK (1 BLK),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
310,PT03M10.00S,2023-12-16T00:59:09.4Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,57,48,2023-12-16T00:59:16Z,3010000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,308.0,3.0,2.0,1.0,,,,,,,,,,,,
311,PT03M07.00S,2023-12-16T00:59:11.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,90.71944809461235,57.35294117647059,1610612764,57,48,2023-12-16T01:18:11Z,3020000,False,37.0,35.0,1,right,MISS D. Avdija running Layup,[1630166],1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,5.06,Missed,,,,,,,,,,,,,,,,
312,PT03M06.00S,2023-12-16T00:59:12.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,57,48,2023-12-16T01:28:54Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,311.0,,,,,,,,,,,,,,,
315,PT03M06.00S,2023-12-16T00:59:21.2Z,2,REGULAR,foul,personal,[],1630169,,,1610612764,57,48,2023-12-16T01:19:21Z,3060000,False,,,0,,T. Haliburton loose ball personal FOUL (1 PF),"[1630169, 1629655]",1610612754.0,IND,loose ball,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,202027.0,,,,,,,,,,,,,,,,1.0,0.0,Gafford,1629655.0
317,PT03M01.00S,2023-12-16T00:59:46.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628398,93.2161629434954,61.51960784313725,1610612764,59,48,2023-12-16T00:59:50Z,3080000,False,58.0,11.0,1,right,K. Kuzma turnaround Hook (9 PTS),[1628398],1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,5.87,Made,,,,,9.0,,,,,,,,,,,
318,PT02M50.00S,2023-12-16T00:59:55.5Z,2,REGULAR,3pt,Jump Shot,[],1630169,31.718134034165573,84.80392156862746,1610612754,59,48,2023-12-16T01:00:00Z,3090000,False,-174.0,246.0,1,left,MISS T. Haliburton 30' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,30.11,Missed,,,,,,,,,,,,,,,,
319,PT02M47.00S,2023-12-16T00:59:58.5Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,59,48,2023-12-16T01:00:00Z,3100000,False,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,318.0,4.0,4.0,0.0,,,,,,,,,,,,
320,PT02M40.00S,2023-12-16T01:00:06.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641731,92.95335085413929,95.34313725490196,1610612764,62,48,2023-12-16T01:21:22Z,3110000,False,227.0,14.0,1,right,B. Coulibaly 3PT running (12 PTS) (T. Jones 5 AST),"[1641731, 1626145]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,,,22.71,Made,,,,,12.0,T. Jones,1626145.0,5.0,,,,,,,,
322,PT02M29.00S,2023-12-16T01:00:17.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,6.619579500657039,49.50980392156863,1610612754,62,50,2023-12-16T01:00:23Z,3130000,False,2.0,10.0,1,left,I. Jackson cutting DUNK (12 PTS) (B. Mathurin 1 AST),"[1630543, 1631097]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,1.0,Made,,,,,12.0,B. Mathurin,1631097.0,1.0,,,,,,,,
324,PT02M13.00S,2023-12-16T01:00:33.1Z,2,REGULAR,3pt,Jump Shot,[],1628398,67.59198423127464,37.5,1610612764,62,50,2023-12-16T01:00:37Z,3150000,False,-62.0,252.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,25.97,Missed,,,,,,,,,,,,,,,,
325,PT02M10.00S,2023-12-16T01:00:36.1Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,62,50,2023-12-16T01:00:37Z,3160000,False,,,0,,I. Jackson REBOUND (Off:4 Def:5),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,324.0,9.0,5.0,4.0,,,,,,,,,,,,
326,PT02M06.00S,2023-12-16T01:00:39.9Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1628971,25.936268068331145,72.30392156862744,1610612754,62,50,2023-12-16T01:23:23Z,3170000,False,-112.0,191.0,1,left,MISS B. Brown 22' running Shot,[1628971],1610612754.0,IND,running,,,Brown,B. Brown,,,,,Mid-Range,16-24 Left Center,,,22.14,Missed,,,,,,,,,,,,,,,,
327,PT02M03.00S,2023-12-16T01:00:42.9Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,62,50,2023-12-16T01:00:48Z,3180000,False,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,326.0,4.0,3.0,1.0,,,,,,,,,,,,
328,PT02M02.00S,2023-12-16T01:00:47.3Z,2,REGULAR,turnover,out-of-bounds,[],1629655,,,1610612764,62,50,2023-12-16T01:00:52Z,3190000,False,,,0,,D. Gafford bad pass out-of-bounds TURNOVER (1 TO),[1629655],1610612764.0,WAS,bad pass,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Left,202027.0,1.0,,,,,,,,,,,,,,,,,,
329,PT01M53.00S,2023-12-16T01:01:18.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,33.03219448094612,51.470588235294116,1610612754,62,53,2023-12-16T01:01:24Z,3200000,False,-7.0,258.0,1,left,T. Haliburton 25' 3PT  (6 PTS) (B. Mathurin 2 AST),"[1630169, 1631097]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,25.81,Made,,,,,6.0,B. Mathurin,1631097.0,2.0,,,,,,,,
331,PT01M34.00S,2023-12-16T01:01:36.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,93.34756898817345,50.49019607843137,1610612764,64,53,2023-12-16T01:23:52Z,3220000,False,2.0,10.0,1,right,T. Jones driving finger roll Layup (6 PTS) (D. Avdija 2 AST),"[1626145, 1630166]",1610612764.0,WAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,1.03,Made,,,,,6.0,D. Avdija,1630166.0,2.0,,,,,,,,
333,PT01M27.00S,2023-12-16T01:01:47.3Z,2,REGULAR,turnover,palming,[],1630169,,,1610612754,64,53,2023-12-16T01:01:53Z,3240000,False,,,0,,T. Haliburton palming TURNOVER (4 TO),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,202027.0,4.0,,,,,,,,,,,,,,,,,,
334,PT01M27.00S,2023-12-16T01:01:51.0Z,2,REGULAR,substitution,out,[],1641731,,,1610612764,64,53,2023-12-16T01:02:01Z,3250000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M27.00S,2023-12-16T01:01:51.0Z,2,REGULAR,substitution,in,[],1630557,,,1610612764,64,53,2023-12-16T01:02:01Z,3260000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M18.00S,2023-12-16T01:02:17.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612764,64,53,2023-12-16T01:02:30Z,3270000,False,,,0,,A. Nesmith shooting personal FOUL (3 PF) (Kuzma 2 FT),"[1630174, 1628398]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,2004.0,,,,,,,,,,,,,,,,3.0,0.0,Kuzma,1628398.0
339,PT01M18.00S,2023-12-16T01:02:45.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628398,,,1610612764,64,53,2023-12-16T01:02:45Z,3290000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
340,PT01M18.00S,2023-12-16T01:02:45.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,64,53,2023-12-16T01:02:45Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,339.0,,,,,,,,,,,,,,,
341,PT01M18.00S,2023-12-16T01:02:46.3Z,2,REGULAR,substitution,out,[],1628971,,,1610612764,64,53,2023-12-16T01:03:12Z,3310000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT01M18.00S,2023-12-16T01:02:46.3Z,2,REGULAR,substitution,out,[],1630174,,,1610612764,64,53,2023-12-16T01:03:12Z,3320000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M18.00S,2023-12-16T01:02:46.3Z,2,REGULAR,substitution,in,[],1630167,,,1610612764,64,53,2023-12-16T01:03:12Z,3330000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M18.00S,2023-12-16T01:02:46.3Z,2,REGULAR,substitution,in,[],204456,,,1610612764,64,53,2023-12-16T01:03:12Z,3340000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M18.00S,2023-12-16T01:03:24.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628398,,,1610612764,65,53,2023-12-16T01:03:24Z,3350000,False,,,0,,K. Kuzma Free Throw 2 of 2 (10 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
346,PT01M03.00S,2023-12-16T01:03:40.0Z,2,REGULAR,foul,offensive,['inpenalty'],1630543,,,1610612754,65,53,2023-12-16T01:03:49Z,3360000,False,,,0,,I. Jackson offensive FOUL (3 PF),"[1630543, 1630166]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,1627964.0,,,,,,,,,,,,,,,,3.0,0.0,Avdija,1630166.0
348,PT01M03.00S,2023-12-16T01:03:40.0Z,2,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,65,53,2023-12-16T01:03:40Z,3380000,False,,,0,,I. Jackson offensive foul TURNOVER (1 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,1627964.0,1.0,,,,,,,,,,,,,,,,,,
349,PT01M03.00S,2023-12-16T01:03:53.4Z,2,REGULAR,substitution,out,[],1630543,,,1610612764,65,53,2023-12-16T01:04:02Z,3390000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT01M03.00S,2023-12-16T01:03:53.4Z,2,REGULAR,substitution,in,[],1626167,,,1610612764,65,53,2023-12-16T01:04:02Z,3400000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M54.00S,2023-12-16T01:04:14.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,90.45663600525624,51.96078431372549,1610612764,65,53,2023-12-16T01:04:20Z,3410000,False,10.0,37.0,1,right,MISS D. Avdija driving Layup - blocked,"[1630166, 1626167]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,3.85,Missed,,,,,,,,,Turner,1626167.0,,,,,,
352,PT00M54.00S,2023-12-16T01:04:14.0Z,2,REGULAR,block,,[],1626167,,,1610612764,65,53,2023-12-16T01:04:16Z,3420000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
353,PT00M51.40S,2023-12-16T01:04:16.6Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,65,53,2023-12-16T01:28:34Z,3430000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,351.0,1.0,1.0,0.0,,,,,,,,,,,,
354,PT00M51.20S,2023-12-16T01:04:18.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630169,7.539421813403408,52.94117647058824,1610612754,65,55,2023-12-16T01:29:44Z,3440000,False,-15.0,18.0,1,left,T. Haliburton running Layup (8 PTS) (T. McConnell 6 AST),"[1630169, 204456]",1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,2.36,Made,,,,,8.0,T. McConnell,204456.0,6.0,,,,,,,,
355,PT00M34.60S,2023-12-16T01:04:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,94.53022339027595,42.40196078431373,1610612764,67,55,2023-12-16T01:04:43Z,3450000,False,-38.0,-1.0,1,right,K. Kuzma cutting Layup (12 PTS) (D. Avdija 3 AST),"[1628398, 1630166]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,3.8,Made,,,,,12.0,D. Avdija,1630166.0,3.0,,,,,,,,
357,PT00M12.40S,2023-12-16T01:05:00.8Z,2,REGULAR,turnover,bad pass,[],1631097,,,1610612754,67,55,2023-12-16T01:05:11Z,3470000,False,,,0,,B. Mathurin bad pass TURNOVER (1 TO),"[1631097, 1630557]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,,,Kispert,1630557.0,,,,
358,PT00M12.40S,2023-12-16T01:05:00.8Z,2,REGULAR,steal,,[],1630557,,,1610612764,67,55,2023-12-16T01:05:03Z,3480000,False,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
