actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
265,PT05M25.00S,2024-03-17T22:56:35.3Z,2,REGULAR,3pt,Jump Shot,[],201950,9.149145860709593,4.6568627450980395,1610612738,37,66,2024-03-17T22:56:39Z,2610000,False,227.0,34.0,1,left,MISS J. Holiday 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,22.92,,,,,,,,
266,PT05M22.00S,2024-03-17T22:56:38.3Z,2,REGULAR,rebound,defensive,[],1631116,,,1610612764,37,66,2024-03-17T22:56:39Z,2620000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:2),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,265.0,2.0,2.0,0.0,,,,,,,,,
267,PT05M07.00S,2024-03-17T22:56:52.9Z,2,REGULAR,turnover,bad pass,[],1631116,,,1610612764,37,66,2024-03-17T22:56:58Z,2630000,False,,,0,,P. Baldwin Jr. bad pass TURNOVER (1 TO),"[1631116, 1628369]",1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Tatum,1628369.0,,
268,PT05M07.00S,2024-03-17T22:56:52.9Z,2,REGULAR,steal,,[],1628369,,,1610612738,37,66,2024-03-17T22:56:55Z,2640000,False,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT04M54.00S,2024-03-17T22:57:27.4Z,2,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612738,37,66,2024-03-17T22:57:32Z,2660000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Tatum 2 FT),"[1630551, 1628369]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,2004.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
272,PT04M54.00S,2024-03-17T22:57:47.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,37,67,2024-03-17T22:57:47Z,2680000,False,,,0,,J. Tatum Free Throw 1 of 2 (19 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
273,PT04M54.00S,2024-03-17T22:57:48.7Z,2,REGULAR,substitution,out,[],1631116,,,1610612738,37,67,2024-03-17T22:57:53Z,2690000,False,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M54.00S,2024-03-17T22:57:48.7Z,2,REGULAR,substitution,in,[],1630215,,,1610612738,37,67,2024-03-17T22:57:53Z,2700000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M54.00S,2024-03-17T22:58:11.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,37,68,2024-03-17T22:58:11Z,2710000,False,,,0,,J. Tatum Free Throw 2 of 2 (20 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
276,PT04M44.00S,2024-03-17T22:58:24.9Z,2,REGULAR,foul,personal,['2freethrow'],201143,,,1610612764,37,68,2024-03-17T22:58:40Z,2720000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Poole 2 FT),"[201143, 1629673]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,2004.0,2.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
278,PT04M44.00S,2024-03-17T22:58:50.6Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,38,68,2024-03-17T22:58:50Z,2740000,False,,,0,,J. Poole Free Throw 1 of 2 (13 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
279,PT04M44.00S,2024-03-17T22:59:04.8Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,39,68,2024-03-17T22:59:04Z,2750000,False,,,0,,J. Poole Free Throw 2 of 2 (14 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
280,PT04M28.00S,2024-03-17T22:59:22.8Z,2,REGULAR,2pt,Jump Shot,[],1628369,25.04927726675427,51.225490196078425,1610612738,39,68,2024-03-17T22:59:28Z,2760000,False,-6.0,183.0,1,left,MISS J. Tatum 18' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,,18.31,,,,,,,,
281,PT04M24.00S,2024-03-17T22:59:26.8Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,39,68,2024-03-17T22:59:28Z,2770000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Center,,,,,,,,280.0,1.0,1.0,0.0,,,,,,,,,
282,PT04M19.00S,2024-03-17T22:59:33.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,86.94152431011827,47.794117647058826,1610612764,41,68,2024-03-17T22:59:49Z,2780000,False,-11.0,70.0,1,right,J. Poole 7' driving floating Jump Shot (16 PTS),[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,16.0,,,,,7.11,,,,,,,,
283,PT04M19.00S,2024-03-17T22:59:37.7Z,2,REGULAR,foul,personal,['1freethrow'],1629052,,,1610612764,41,68,2024-03-17T22:59:44Z,2790000,False,,,0,,O. Brissett shooting personal FOUL (2 PF) (Poole 1 FT),"[1629052, 1629673]",1610612738.0,BOS,shooting,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),8-16 Center,2004.0,2.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
285,PT04M19.00S,2024-03-17T22:59:45.7Z,2,REGULAR,substitution,out,[],201950,,,1610612764,41,68,2024-03-17T23:00:33Z,2810000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M19.00S,2024-03-17T22:59:45.7Z,2,REGULAR,substitution,in,[],1630202,,,1610612764,41,68,2024-03-17T23:00:33Z,2820000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M19.00S,2024-03-17T22:59:59.4Z,2,REGULAR,freethrow,1 of 1,[],1629673,,,1610612764,42,68,2024-03-17T22:59:59Z,2830000,False,,,0,,J. Poole Free Throw 1 of 1 (17 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
288,PT04M07.00S,2024-03-17T23:00:11.7Z,2,REGULAR,3pt,Jump Shot,[],1630573,5.469776609724048,4.901960784313726,1610612738,42,71,2024-03-17T23:00:16Z,2840000,False,225.0,-1.0,1,left,S. Hauser 3PT  (21 PTS) (J. Tatum 4 AST),"[1630573, 1628369]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,,,Made,21.0,,,,,22.55,J. Tatum,1628369.0,4.0,,,,,
290,PT03M51.00S,2024-03-17T23:00:28.3Z,2,REGULAR,3pt,Jump Shot,[],1631262,78.53153745072274,7.352941176470589,1610612764,42,71,2024-03-17T23:00:34Z,2860000,False,-213.0,149.0,1,right,MISS J. Bernard 26' 3PT,[1631262],1610612764.0,WAS,,,,Bernard,J. Bernard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.03,,,,,,,,
291,PT03M50.00S,2024-03-17T23:00:29.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,42,71,2024-03-17T23:00:34Z,2870000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,290.0,,,,,,,,,,,,
295,PT03M40.00S,2024-03-17T23:00:48.3Z,2,REGULAR,3pt,Jump Shot,[],1630573,19.004599211563733,6.127450980392156,1610612738,42,71,2024-03-17T23:00:53Z,2890000,False,219.0,126.0,1,left,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.31,,,,,,,,
296,PT03M36.00S,2024-03-17T23:00:52.3Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,42,71,2024-03-17T23:00:53Z,2900000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,295.0,2.0,1.0,1.0,,,,,,,,,
297,PT03M17.00S,2024-03-17T23:01:10.7Z,2,REGULAR,3pt,Jump Shot,[],1631262,84.70762155059133,96.56862745098039,1610612764,42,71,2024-03-17T23:01:17Z,2910000,False,233.0,91.0,1,right,MISS J. Bernard 25' step back 3PT,[1631262],1610612764.0,WAS,step back,,,Bernard,J. Bernard,,,,,Above the Break 3,24+ Right,,,,,,Missed,,,,,,25.0,,,,,,,,
298,PT03M14.00S,2024-03-17T23:01:13.7Z,2,REGULAR,rebound,offensive,[],1630215,,,1610612764,42,71,2024-03-17T23:01:17Z,2920000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right,,,,,,,,297.0,2.0,1.0,1.0,,,,,,,,,
299,PT03M13.00S,2024-03-17T23:01:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,94.95729303547962,49.50980392156863,1610612764,44,71,2024-03-17T23:01:20Z,2930000,False,-2.0,-5.0,1,right,J. Champagnie Layup (9 PTS) (J. Butler 2 AST),"[1630551, 1630215]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,,0.57,J. Butler,1630215.0,2.0,,,,,
301,PT03M13.00S,2024-03-17T23:01:24.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612738,44,71,2024-03-17T23:01:31Z,2950000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M13.00S,2024-03-17T23:02:34.7Z,2,REGULAR,substitution,out,[],1631262,,,1610612738,44,71,2024-03-17T23:03:09Z,2960000,False,,,0,,SUB out: J. Bernard,[1631262],1610612764.0,WAS,,,,Bernard,J. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M13.00S,2024-03-17T23:02:34.7Z,2,REGULAR,substitution,out,[],1630264,,,1610612738,44,71,2024-03-17T23:03:09Z,2970000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M13.00S,2024-03-17T23:02:34.7Z,2,REGULAR,substitution,out,[],1629052,,,1610612738,44,71,2024-03-17T23:03:09Z,2980000,False,,,0,,SUB out: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M13.00S,2024-03-17T23:02:34.7Z,2,REGULAR,substitution,in,[],1631098,,,1610612738,44,71,2024-03-17T23:03:09Z,2990000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M13.00S,2024-03-17T23:02:34.7Z,2,REGULAR,substitution,in,[],1630647,,,1610612738,44,71,2024-03-17T23:03:09Z,3000000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M13.00S,2024-03-17T23:02:34.7Z,2,REGULAR,substitution,in,[],1628436,,,1610612738,44,71,2024-03-17T23:03:09Z,3010000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M00.00S,2024-03-17T23:03:26.1Z,2,REGULAR,foul,personal,['2freethrow'],1631098,,,1610612738,44,71,2024-03-17T23:03:32Z,3020000,False,,,0,,J. Davis shooting personal FOUL (1 PF) (Tatum 2 FT),"[1631098, 1628369]",1610612764.0,WAS,shooting,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,2004.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
310,PT03M00.00S,2024-03-17T23:03:49.8Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,44,72,2024-03-17T23:03:49Z,3040000,False,,,0,,J. Tatum Free Throw 1 of 2 (21 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
311,PT03M00.00S,2024-03-17T23:04:04.7Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,44,73,2024-03-17T23:04:04Z,3050000,False,,,0,,J. Tatum Free Throw 2 of 2 (22 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
312,PT02M38.00S,2024-03-17T23:04:27.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,79.71419185282524,42.64705882352941,1610612764,46,73,2024-03-17T23:04:32Z,3060000,False,-37.0,138.0,1,right,J. Poole 14' step back Jump Shot (19 PTS),[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,19.0,,,,,14.3,,,,,,,,
313,PT02M17.00S,2024-03-17T23:04:48.1Z,2,REGULAR,3pt,Jump Shot,[],1628369,33.98488830486202,79.16666666666666,1610612738,46,76,2024-03-17T23:04:53Z,3070000,False,-146.0,267.0,1,left,J. Tatum 30' 3PT pullup (25 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,Made,25.0,,,,,30.42,,,,,,,,
314,PT02M01.00S,2024-03-17T23:05:04.3Z,2,REGULAR,2pt,Jump Shot,[],1630551,91.67214191852825,32.59803921568628,1610612764,46,76,2024-03-17T23:05:10Z,3080000,False,-87.0,26.0,1,right,MISS J. Champagnie 9' driving floating Shot,[1630551],1610612764.0,WAS,driving floating,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,9.07,,,,,,,,
315,PT01M59.00S,2024-03-17T23:05:06.3Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,46,76,2024-03-17T23:05:10Z,3090000,False,,,0,,L. Kornet REBOUND (Off:2 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,,,,,314.0,4.0,2.0,2.0,,,,,,,,,
316,PT01M48.00S,2024-03-17T23:05:18.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,6.1268068331143235,46.568627450980394,1610612738,46,78,2024-03-17T23:05:22Z,3100000,False,17.0,5.0,1,left,L. Kornet alley-oop DUNK (6 PTS) (P. Pritchard 6 AST),"[1628436, 1630202]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,,1.79,P. Pritchard,1630202.0,6.0,,,,,
318,PT01M30.00S,2024-03-17T23:05:34.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,94.1688567674113,48.77450980392157,1610612764,48,78,2024-03-17T23:05:39Z,3120000,False,-6.0,2.0,1,right,J. Champagnie cutting Layup (11 PTS) (E. Omoruyi 2 AST),"[1630551, 1630647]",1610612764.0,WAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,0.65,E. Omoruyi,1630647.0,2.0,,,,,
320,PT01M13.00S,2024-03-17T23:05:52.1Z,2,REGULAR,3pt,Jump Shot,[],1628369,22.815374507227332,92.64705882352942,1610612738,48,78,2024-03-17T23:05:56Z,3140000,False,-213.0,162.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.78,,,,,,,,
321,PT01M10.00S,2024-03-17T23:05:55.1Z,2,REGULAR,rebound,defensive,[],1630215,,,1610612764,48,78,2024-03-17T23:05:56Z,3150000,False,,,0,,J. Butler REBOUND (Off:1 Def:2),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,,,320.0,3.0,2.0,1.0,,,,,,,,,
322,PT01M00.00S,2024-03-17T23:06:05.7Z,2,REGULAR,3pt,Jump Shot,[],1630215,66.04796320630749,44.85294117647059,1610612764,48,78,2024-03-17T23:06:12Z,3160000,False,-26.0,267.0,1,right,MISS J. Butler 26' 3PT,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,26.78,,,,,,,,
323,PT00M56.20S,2024-03-17T23:06:09.5Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,48,78,2024-03-17T23:06:12Z,3170000,False,,,0,,S. Hauser REBOUND (Off:0 Def:4),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,,,322.0,4.0,4.0,0.0,,,,,,,,,
325,PT00M51.80S,2024-03-17T23:06:24.5Z,2,REGULAR,foul,personal,[],1631098,,,1610612738,48,78,2024-03-17T23:06:35Z,3190000,False,,,0,,J. Davis personal FOUL (2 PF),"[1631098, 1628436]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,2004.0,2.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
327,PT00M38.50S,2024-03-17T23:06:59.2Z,2,REGULAR,3pt,Jump Shot,[],201143,31.225361366622867,72.05882352941177,1610612738,48,81,2024-03-17T23:07:04Z,3210000,False,-110.0,241.0,1,left,A. Horford 26' 3PT  (14 PTS) (J. Tatum 5 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,Made,14.0,,,,,26.5,J. Tatum,1628369.0,5.0,,,,,
329,PT00M33.40S,2024-03-17T23:07:06.6Z,2,REGULAR,3pt,Jump Shot,[],1629673,61.3173455978975,74.50980392156863,1610612764,51,81,2024-03-17T23:07:12Z,3230000,False,123.0,311.0,1,right,J. Poole 33' 3PT pullup (22 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,Made,22.0,,,,,33.43,,,,,,,,
330,PT00M28.50S,2024-03-17T23:07:17.3Z,2,REGULAR,3pt,Jump Shot,[],1628369,33.98488830486202,25.735294117647058,1610612738,51,81,2024-03-17T23:09:40Z,3240000,False,121.0,267.0,1,left,MISS J. Tatum 29' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,29.33,,,,,,,,
331,PT00M25.30S,2024-03-17T23:07:21.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,51,81,2024-03-17T23:07:21Z,3250000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,330.0,,,,,,,,,,,,
333,PT00M08.00S,2024-03-17T23:07:47.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.77463863337714,48.529411764705884,1610612764,53,81,2024-03-17T23:07:51Z,3270000,False,-7.0,6.0,1,right,J. Poole driving Layup (24 PTS),[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,Made,24.0,,,,,0.95,,,,,,,,
334,PT00M01.80S,2024-03-17T23:07:57.7Z,2,REGULAR,turnover,out-of-bounds,[],1628436,,,1610612738,53,81,2024-03-17T23:12:24Z,3280000,False,,,0,,L. Kornet lost ball out-of-bounds TURNOVER (1 TO),[1628436],1610612738.0,BOS,lost ball,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,203593.0,,,,,,,,,,,,,,,1.0,,,,
335,PT00M00.00S,2024-03-17T23:08:23.2Z,2,REGULAR,period,end,[],0,,,1610612764,53,81,2024-03-17T23:08:23Z,3290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-03-17T23:22:46.6Z,3,REGULAR,substitution,out,['startperiod'],1630215,,,1610612764,53,81,2024-03-17T23:23:19Z,3300000,False,,,0,,SUB out: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-03-17T23:22:46.6Z,3,REGULAR,substitution,out,['startperiod'],1631098,,,1610612764,53,81,2024-03-17T23:23:19Z,3310000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2024-03-17T23:22:46.6Z,3,REGULAR,substitution,out,['startperiod'],1630647,,,1610612764,53,81,2024-03-17T23:23:19Z,3320000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2024-03-17T23:22:46.6Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612764,53,81,2024-03-17T23:23:19Z,3330000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2024-03-17T23:22:46.6Z,3,REGULAR,substitution,out,['startperiod'],1628436,,,1610612764,53,81,2024-03-17T23:23:19Z,3340000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2024-03-17T23:22:46.6Z,3,REGULAR,substitution,in,['startperiod'],1626158,,,1610612764,53,81,2024-03-17T23:23:19Z,3350000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2024-03-17T23:22:46.6Z,3,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,53,81,2024-03-17T23:23:19Z,3360000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-03-17T23:22:46.6Z,3,REGULAR,substitution,in,['startperiod'],1631116,,,1610612764,53,81,2024-03-17T23:23:19Z,3370000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-03-17T23:22:46.6Z,3,REGULAR,substitution,in,['startperiod'],1629052,,,1610612764,53,81,2024-03-17T23:23:19Z,3380000,False,,,0,,SUB in: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-03-17T23:22:46.6Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612764,53,81,2024-03-17T23:23:19Z,3390000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-03-17T23:23:34.9Z,3,REGULAR,period,start,[],0,,,1610612764,53,81,2024-03-17T23:23:34Z,3400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M42.00S,2024-03-17T23:23:51.8Z,3,REGULAR,2pt,Jump Shot,[],1629673,21.107095926412615,50.49019607843137,1610612764,53,81,2024-03-17T23:23:56Z,3410000,False,-2.0,146.0,1,left,MISS J. Poole 14' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,14.59,,,,,,,,
349,PT11M38.00S,2024-03-17T23:23:55.8Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,53,81,2024-03-17T23:23:56Z,3430000,False,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Center,,,,,,,,347.0,3.0,2.0,1.0,,,,,,,,,
350,PT11M29.00S,2024-03-17T23:24:05.3Z,3,REGULAR,3pt,Jump Shot,[],1630573,68.01905387647832,15.931372549019606,1610612738,53,84,2024-03-17T23:24:09Z,3440000,False,-170.0,248.0,1,right,S. Hauser 30' 3PT  (24 PTS) (J. Tatum 6 AST),"[1630573, 1628369]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,Made,24.0,,,,,30.09,J. Tatum,1628369.0,6.0,,,,,
352,PT11M13.00S,2024-03-17T23:24:21.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631116,15.719448094612352,52.20588235294118,1610612764,53,84,2024-03-17T23:24:26Z,3460000,False,-11.0,95.0,1,left,MISS P. Baldwin Jr. 9' pullup Shot,[1631116],1610612764.0,WAS,pullup,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,9.59,,,,,,,,
353,PT11M11.00S,2024-03-17T23:24:23.2Z,3,REGULAR,rebound,defensive,[],1630573,,,1610612738,53,84,2024-03-17T23:24:26Z,3470000,False,,,0,,S. Hauser REBOUND (Off:0 Def:5),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,352.0,5.0,5.0,0.0,,,,,,,,,
