actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
256,PT06M05.00S,2023-11-16T00:55:21.0Z,2,REGULAR,substitution,in,[],1629673,,,1610612764,37,55,2023-11-16T00:55:28Z,2540000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,,,,,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
257,PT05M58.00S,2023-11-16T00:55:43.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628398,86.94152431011827,44.36274509803921,1610612764,37,55,2023-11-16T01:03:23Z,2550000,False,-28.0,70.0,1,right,MISS K. Kuzma 7' turnaround Hook,[1628398],1610612764.0,WAS,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,7.57,Missed,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
258,PT05M56.00S,2023-11-16T00:55:45.3Z,2,REGULAR,rebound,defensive,[],1641726,,,1610612742,37,55,2023-11-16T00:55:47Z,2560000,False,,,0,,D. Lively II REBOUND (Off:2 Def:3),[1641726],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Lively II,D. Lively II,257.0,5.0,3.0,2.0,,,,,,,,,,,,,,
259,PT05M49.00S,2023-11-16T00:55:51.8Z,2,REGULAR,3pt,Jump Shot,[],1627884,4.155716162943495,97.79411764705883,1610612742,37,55,2023-11-16T00:55:56Z,2570000,False,-239.0,-13.0,1,left,MISS D. Jones Jr. 3PT,[1627884],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,23.94,Missed,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,
260,PT05M46.00S,2023-11-16T00:55:54.8Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,37,55,2023-11-16T00:55:56Z,2580000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612764.0,WAS,,,,,,,Left Corner 3,24+ Left,,,Gafford,D. Gafford,259.0,2.0,2.0,0.0,,,,,,,,,,,,,,
261,PT05M34.00S,2023-11-16T00:56:07.2Z,2,REGULAR,2pt,Jump Shot,[],1628398,92.32917214191852,71.81372549019608,1610612764,37,55,2023-11-16T00:56:10Z,2590000,False,109.0,20.0,1,right,MISS K. Kuzma 11' pullup Shot,[1628398],1610612764.0,WAS,pullup,,,,,,Mid-Range,8-16 Right,11.08,Missed,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
262,PT05M32.00S,2023-11-16T00:56:09.2Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612742,37,55,2023-11-16T00:56:10Z,2600000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,,,Jones Jr.,D. Jones Jr.,261.0,2.0,2.0,0.0,,,,,,,,,,,,,,
263,PT05M27.00S,2023-11-16T00:56:16.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641731,,,1610612742,37,55,2023-11-16T00:56:24Z,2610000,False,,,0,,B. Coulibaly shooting personal FOUL (3 PF) (Lively II 2 FT),"[1641731, 1641726]",1610612764.0,WAS,shooting,,,,,,Restricted Area,0-8 Center,,,Coulibaly,B. Coulibaly,,,,,1199.0,3.0,0.0,Lively II,1641726.0,,,,,,,,,
265,PT05M27.00S,2023-11-16T00:56:45.5Z,2,REGULAR,freethrow,1 of 2,[],1641726,,,1610612742,37,56,2023-11-16T00:56:45Z,2630000,False,,,0,,D. Lively II Free Throw 1 of 2 (3 PTS),[1641726],1610612742.0,DAL,,,,,,,,,,Made,Lively II,D. Lively II,,,,,,,,,,3.0,,,,,,,,
266,PT05M27.00S,2023-11-16T00:56:46.5Z,2,REGULAR,substitution,out,[],1641731,,,1610612742,37,56,2023-11-16T00:57:04Z,2640000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,,,,,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,
267,PT05M27.00S,2023-11-16T00:56:46.5Z,2,REGULAR,substitution,out,[],1629684,,,1610612742,37,56,2023-11-16T00:57:04Z,2650000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,,,,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
269,PT05M27.00S,2023-11-16T00:56:46.5Z,2,REGULAR,substitution,in,[],1630182,,,1610612742,37,56,2023-11-16T00:57:04Z,2670000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
272,PT05M27.00S,2023-11-16T00:56:46.5Z,2,REGULAR,substitution,in,[],1626145,,,1610612742,37,56,2023-11-16T00:57:26Z,2675000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
270,PT05M27.00S,2023-11-16T00:57:06.2Z,2,REGULAR,freethrow,2 of 2,[],1641726,,,1610612742,37,57,2023-11-16T00:57:06Z,2680000,False,,,0,,D. Lively II Free Throw 2 of 2 (4 PTS),[1641726],1610612742.0,DAL,,,,,,,,,,Made,Lively II,D. Lively II,,,,,,,,,,4.0,,,,,,,,
271,PT05M14.00S,2023-11-16T00:57:20.8Z,2,REGULAR,2pt,Jump Shot,[],1629673,84.97043363994744,27.696078431372552,1610612764,39,57,2023-11-16T00:57:25Z,2690000,False,-112.0,89.0,1,right,J. Poole 14' turnaround fadeaway Jump Shot (4 PTS),[1629673],1610612764.0,WAS,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,14.25,Made,Poole,J. Poole,,,,,,,,,,4.0,,,,,,,,
273,PT05M00.00S,2023-11-16T00:57:34.3Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,39,57,2023-11-16T00:57:39Z,2700000,False,,,0,,L. Doncic bad pass TURNOVER (1 TO),"[1629029, 1629673]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,Doncic,L. Doncic,,,,,,,,,,,,,,1.0,Poole,1629673.0,,
274,PT05M00.00S,2023-11-16T00:57:34.3Z,2,REGULAR,steal,,[],1629673,,,1610612764,39,57,2023-11-16T00:57:37Z,2710000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
275,PT04M56.00S,2023-11-16T00:57:38.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,72.09264126149803,19.11764705882353,1610612764,39,57,2023-11-16T00:57:44Z,2720000,False,-154.0,210.0,1,right,MISS J. Poole 26' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,,,,Above the Break 3,24+ Left Center,26.05,Missed,Poole,J. Poole,,,,,,,,,,,,,,,,,,
276,PT04M53.00S,2023-11-16T00:57:41.1Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,39,57,2023-11-16T00:57:44Z,2730000,False,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,Doncic,L. Doncic,275.0,4.0,4.0,0.0,,,,,,,,,,,,,,
277,PT04M48.00S,2023-11-16T00:57:47.4Z,2,REGULAR,3pt,Jump Shot,[],203501,36.48160315374508,51.225490196078425,1610612742,39,57,2023-11-16T00:57:53Z,2740000,False,-6.0,290.0,1,left,MISS T. Hardaway Jr. 29' 3PT,[203501],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,29.05,Missed,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
278,PT04M44.00S,2023-11-16T00:57:51.4Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,39,57,2023-11-16T00:57:53Z,2750000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,Poole,J. Poole,277.0,2.0,2.0,0.0,,,,,,,,,,,,,,
279,PT04M35.00S,2023-11-16T00:57:59.9Z,2,REGULAR,3pt,Jump Shot,[],1629013,88.38699080157687,4.166666666666666,1610612764,39,57,2023-11-16T00:58:04Z,2760000,False,-229.0,57.0,1,right,MISS L. Shamet 3PT,[1629013],1610612764.0,WAS,,,,,,,Left Corner 3,24+ Left,23.61,Missed,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
280,PT04M32.00S,2023-11-16T00:58:02.9Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,39,57,2023-11-16T00:58:04Z,2770000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,,,Hardaway Jr.,T. Hardaway Jr.,279.0,2.0,2.0,0.0,,,,,,,,,,,,,,
281,PT04M17.00S,2023-11-16T00:58:17.7Z,2,REGULAR,2pt,Jump Shot,[],1629029,17.16491458607096,28.676470588235293,1610612742,39,57,2023-11-16T00:58:21Z,2780000,False,107.0,109.0,1,left,MISS L. Doncic 15' Jump Shot,[1629029],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,15.24,Missed,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
282,PT04M15.00S,2023-11-16T00:58:19.7Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,39,57,2023-11-16T00:58:21Z,2790000,False,,,0,,D. Gafford REBOUND (Off:0 Def:3),[1629655],1610612764.0,WAS,,,,,,,Mid-Range,8-16 Right,,,Gafford,D. Gafford,281.0,3.0,3.0,0.0,,,,,,,,,,,,,,
283,PT04M05.00S,2023-11-16T00:58:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.64323258869908,41.66666666666667,1610612764,39,57,2023-11-16T00:58:38Z,2800000,False,-42.0,7.0,1,right,MISS J. Poole Layup - blocked,"[1629673, 1641726]",1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,4.23,Missed,Poole,J. Poole,,,,,,,,,,,,,,,,,Lively II,1641726.0
284,PT04M05.00S,2023-11-16T00:58:29.7Z,2,REGULAR,block,,[],1641726,,,1610612764,39,57,2023-11-16T00:58:32Z,2810000,False,,,0,,D. Lively II BLOCK (2 BLK),[1641726],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,
285,PT04M02.00S,2023-11-16T00:58:32.7Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,39,57,2023-11-16T00:58:38Z,2820000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,Green,J. Green,283.0,2.0,2.0,0.0,,,,,,,,,,,,,,
286,PT03M59.00S,2023-11-16T00:58:38.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,9.806176084099869,64.4607843137255,1610612742,39,59,2023-11-16T01:13:46Z,2830000,False,-72.0,40.0,1,left,L. Doncic 8' driving Layup (20 PTS) (J. Green 1 AST),"[1629029, 1630182]",1610612742.0,DAL,driving,,,,,,In The Paint (Non-RA),8-16 Left,8.25,Made,Doncic,L. Doncic,,,,,,,,,,20.0,J. Green,1630182.0,1.0,,,,,
288,PT03M59.00S,2023-11-16T00:58:40.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628398,,,1610612742,39,59,2023-11-16T00:58:46Z,2850000,False,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Doncic 1 FT),"[1628398, 1629029]",1610612764.0,WAS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Kuzma,K. Kuzma,,,,,1662.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,
290,PT03M59.00S,2023-11-16T00:59:05.2Z,2,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,39,60,2023-11-16T00:59:05Z,2870000,False,,,0,,L. Doncic Free Throw 1 of 1 (21 PTS),[1629029],1610612742.0,DAL,,,,,,,,,,Made,Doncic,L. Doncic,,,,,,,,,,21.0,,,,,,,,
291,PT03M45.00S,2023-11-16T00:59:19.9Z,2,REGULAR,3pt,Jump Shot,[],1629013,90.75229960578186,4.6568627450980395,1610612764,39,60,2023-11-16T00:59:26Z,2880000,False,-227.0,34.0,1,right,MISS L. Shamet 3PT,[1629013],1610612764.0,WAS,,,,,,,Left Corner 3,24+ Left,22.93,Missed,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
292,PT03M45.00S,2023-11-16T00:59:19.9Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612742,39,60,2023-11-16T00:59:26Z,2890000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:3),[1627884],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,,,Jones Jr.,D. Jones Jr.,291.0,3.0,3.0,0.0,,,,,,,,,,,,,,
293,PT03M35.00S,2023-11-16T00:59:30.6Z,2,REGULAR,3pt,Jump Shot,[],203501,4.28712220762155,97.30392156862744,1610612742,39,63,2023-11-16T00:59:38Z,2900000,False,-237.0,-12.0,1,left,T. Hardaway Jr. 3PT  (16 PTS) (D. Lively II 1 AST),"[203501, 1641726]",1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,23.68,Made,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,16.0,D. Lively II,1641726.0,1.0,,,,,
295,PT03M33.00S,2023-11-16T00:59:36.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,39,63,2023-11-16T00:59:36Z,2920000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M33.00S,2023-11-16T00:59:42.5Z,2,REGULAR,substitution,out,[],1629013,,,1610612764,39,63,2023-11-16T01:02:19Z,2930000,False,,,0,,SUB out: L. Shamet,[1629013],1610612764.0,WAS,,,,,,,,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
300,PT03M33.00S,2023-11-16T00:59:42.5Z,2,REGULAR,substitution,out,[],1629029,,,1610612764,39,63,2023-11-16T01:02:19Z,2940000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,,,,,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
301,PT03M33.00S,2023-11-16T00:59:42.5Z,2,REGULAR,substitution,in,[],1630264,,,1610612764,39,63,2023-11-16T01:02:19Z,2950000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,,,,,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,
302,PT03M33.00S,2023-11-16T00:59:42.5Z,2,REGULAR,substitution,in,[],203957,,,1610612764,39,63,2023-11-16T01:02:19Z,2960000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,,,,,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,
303,PT03M15.00S,2023-11-16T01:02:52.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,88.25558475689881,38.72549019607843,1610612764,41,63,2023-11-16T01:02:57Z,2970000,False,-56.0,58.0,1,right,J. Poole 8' driving Layup (6 PTS),[1629673],1610612764.0,WAS,driving,,,,,,In The Paint (Non-RA),8-16 Left,8.08,Made,Poole,J. Poole,,,,,,,,,,6.0,,,,,,,,
304,PT02M58.00S,2023-11-16T01:03:09.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203957,11.908672798948752,44.6078431372549,1610612742,41,65,2023-11-16T01:15:28Z,2980000,False,27.0,59.0,1,left,D. Exum 6' driving floating Jump Shot (2 PTS),[203957],1610612742.0,DAL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.52,Made,Exum,D. Exum,,,,,,,,,,2.0,,,,,,,,
305,PT02M45.00S,2023-11-16T01:03:24.6Z,2,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612764,41,65,2023-11-16T01:03:32Z,2990000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1627884, 1628398]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),8-16 Left,,,Jones Jr.,D. Jones Jr.,,,,,1630886.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,
307,PT02M45.00S,2023-11-16T01:03:56.3Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,42,65,2023-11-16T01:03:56Z,3010000,False,,,0,,K. Kuzma Free Throw 1 of 2 (3 PTS),[1628398],1610612764.0,WAS,,,,,,,,,,Made,Kuzma,K. Kuzma,,,,,,,,,,3.0,,,,,,,,
308,PT02M45.00S,2023-11-16T01:04:14.5Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,43,65,2023-11-16T01:04:14Z,3020000,False,,,0,,K. Kuzma Free Throw 2 of 2 (4 PTS),[1628398],1610612764.0,WAS,,,,,,,,,,Made,Kuzma,K. Kuzma,,,,,,,,,,4.0,,,,,,,,
309,PT02M34.00S,2023-11-16T01:04:28.2Z,2,REGULAR,3pt,Jump Shot,[],203501,33.98488830486202,41.42156862745098,1610612742,43,68,2023-11-16T01:04:36Z,3030000,False,43.0,267.0,1,left,T. Hardaway Jr. 27' 3PT pullup (19 PTS) (D. Lively II 2 AST),"[203501, 1641726]",1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Center,27.04,Made,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,19.0,D. Lively II,1641726.0,2.0,,,,,
313,PT02M13.00S,2023-11-16T01:04:48.8Z,2,REGULAR,3pt,Jump Shot,[],1628398,73.27529566360053,8.823529411764707,1610612764,46,68,2023-11-16T01:04:54Z,3050000,False,-206.0,199.0,1,right,K. Kuzma 28' 3PT step back (7 PTS),[1628398],1610612764.0,WAS,step back,,,,,,Above the Break 3,24+ Left Center,28.61,Made,Kuzma,K. Kuzma,,,,,,,,,,7.0,,,,,,,,
314,PT01M56.00S,2023-11-16T01:05:05.7Z,2,REGULAR,3pt,Jump Shot,[],203501,21.632720105124836,9.313725490196079,1610612742,46,71,2023-11-16T01:05:09Z,3060000,False,203.0,151.0,1,left,T. Hardaway Jr. 25' 3PT  (22 PTS) (D. Exum 2 AST),"[203501, 203957]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,25.32,Made,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,22.0,D. Exum,203957.0,2.0,,,,,
316,PT01M52.00S,2023-11-16T01:05:12.6Z,2,REGULAR,foul,offensive,['inpenalty'],1630264,,,1610612764,46,71,2023-11-16T01:24:53Z,3080000,False,,,0,,A. Gill offensive FOUL (1 PF),"[1630264, 203957]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,Gill,A. Gill,,,,,1662.0,1.0,0.0,Exum,203957.0,,,,,,,,,
318,PT01M52.00S,2023-11-16T01:05:12.6Z,2,REGULAR,turnover,offensive foul,[],1630264,,,1610612764,46,71,2023-11-16T01:05:12Z,3100000,False,,,0,,A. Gill offensive foul TURNOVER (1 TO),[1630264],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,Gill,A. Gill,,,,,1662.0,,,,,,,,,1.0,,,,
321,PT01M52.00S,2023-11-16T01:05:26.5Z,2,REGULAR,substitution,out,[],203957,,,1610612742,46,71,2023-11-16T01:05:42Z,3130000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,,,,,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,
322,PT01M52.00S,2023-11-16T01:05:26.5Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,46,71,2023-11-16T01:05:42Z,3140000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,,,,,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
325,PT01M41.00S,2023-11-16T01:05:43.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203501,34.11629434954008,40.931372549019606,1610612742,46,71,2023-11-16T01:05:47Z,3170000,False,45.0,268.0,1,left,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,27.2,Missed,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
326,PT01M39.00S,2023-11-16T01:05:45.5Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,46,71,2023-11-16T01:05:47Z,3180000,False,,,0,,D. Gafford REBOUND (Off:0 Def:4),[1629655],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,Gafford,D. Gafford,325.0,4.0,4.0,0.0,,,,,,,,,,,,,,
327,PT01M31.00S,2023-11-16T01:05:53.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,94.30026281208936,40.68627450980392,1610612764,46,71,2023-11-16T01:05:59Z,3190000,False,-47.0,1.0,1,right,MISS K. Kuzma Layup,[1628398],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
328,PT01M25.00S,2023-11-16T01:05:58.8Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612764,46,71,2023-11-16T01:05:58Z,3200000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:0),[1628398],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Kuzma,K. Kuzma,327.0,2.0,0.0,2.0,,,,,,,,,,,,,,
329,PT01M25.00S,2023-11-16T01:05:58.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628398,94.40999984741211,50.0,1610612764,46,71,2023-11-16T01:06:01Z,3210000,False,0.0,0.0,1,right,MISS K. Kuzma putback Layup,[1628398],1610612764.0,WAS,putback,,,,,,Restricted Area,0-8 Center,0.0,Missed,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
330,PT01M25.00S,2023-11-16T01:05:58.8Z,2,REGULAR,rebound,defensive,[],1641726,,,1610612742,46,71,2023-11-16T01:06:01Z,3220000,False,,,0,,D. Lively II REBOUND (Off:2 Def:4),[1641726],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,Lively II,D. Lively II,329.0,6.0,4.0,2.0,,,,,,,,,,,,,,
331,PT01M22.00S,2023-11-16T01:06:03.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203501,8.09789750328515,59.80392156862745,1610612742,46,71,2023-11-16T01:17:39Z,3230000,False,-49.0,24.0,1,left,MISS T. Hardaway Jr. running Layup,[203501],1610612742.0,DAL,running,,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
332,PT01M20.00S,2023-11-16T01:06:05.3Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,46,71,2023-11-16T01:06:08Z,3240000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:1),[1628398],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Kuzma,K. Kuzma,331.0,3.0,1.0,2.0,,,,,,,,,,,,,,
333,PT01M12.00S,2023-11-16T01:06:13.1Z,2,REGULAR,3pt,Jump Shot,[],1629673,73.66951379763469,89.70588235294117,1610612764,49,71,2023-11-16T01:06:20Z,3250000,False,199.0,195.0,1,right,J. Poole 27' 3PT  (9 PTS) (D. Gafford 1 AST),"[1629673, 1629655]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,27.83,Made,Poole,J. Poole,,,,,,,,,,9.0,D. Gafford,1629655.0,1.0,,,,,
354,PT00M50.90S,2023-11-16T01:06:26.6Z,2,REGULAR,turnover,bad pass,[],1641726,,,1610612742,49,71,2023-11-16T01:09:26Z,3265000,False,,,0,,D. Lively II bad pass TURNOVER (1 TO),"[1641726, 1630264]",1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Lively II,D. Lively II,,,,,,,,,,,,,,1.0,Gill,1630264.0,,
355,PT00M50.90S,2023-11-16T01:06:26.6Z,2,REGULAR,steal,,[],1630264,,,1610612764,49,71,2023-11-16T01:09:26Z,3267500,False,,,0,,A. Gill STEAL (1 STL),[1630264],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,
357,PT00M49.90S,2023-11-16T01:06:48.4Z,2,REGULAR,turnover,out-of-bounds,[],1630264,,,1610612764,49,71,2023-11-16T01:12:38Z,3273750,False,,,0,,A. Gill lost ball out-of-bounds TURNOVER (2 TO),[1630264],1610612764.0,WAS,lost ball,,,,,,Left Corner 3,24+ Left,,,Gill,A. Gill,,,,,1630886.0,,,,,,,,,2.0,,,,
338,PT00M41.70S,2023-11-16T01:07:10.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,32.802233902759525,75.24509803921569,1610612742,49,71,2023-11-16T01:12:38Z,3280000,False,-126.0,256.0,1,left,MISS L. Doncic 28' 3PT,[1629029],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,28.52,Missed,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
339,PT00M37.20S,2023-11-16T01:07:15.0Z,2,REGULAR,rebound,offensive,[],1630182,,,1610612742,49,71,2023-11-16T01:07:15Z,3290000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630182],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,Green,J. Green,338.0,3.0,2.0,1.0,,,,,,,,,,,,,,
340,PT00M29.20S,2023-11-16T01:07:22.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance', 'fromturnover']",1641726,13.87976346911958,50.49019607843137,1610612742,49,71,2023-11-16T01:12:38Z,3300000,False,-2.0,78.0,1,left,MISS D. Lively II 7' Hook,[1641726],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,
341,PT00M26.60S,2023-11-16T01:07:25.4Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,49,71,2023-11-16T01:07:25Z,3310000,False,,,0,,D. Gafford REBOUND (Off:0 Def:5),[1629655],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Gafford,D. Gafford,340.0,5.0,5.0,0.0,,,,,,,,,,,,,,
342,PT00M22.90S,2023-11-16T01:07:31.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,93.64323258869908,55.392156862745104,1610612764,51,71,2023-11-16T01:20:22Z,3320000,False,27.0,7.0,1,right,K. Kuzma running Layup (9 PTS),[1628398],1610612764.0,WAS,running,,,,,,Restricted Area,0-8 Center,2.8,Made,Kuzma,K. Kuzma,,,,,,,,,,9.0,,,,,,,,
343,PT00M22.90S,2023-11-16T01:07:37.0Z,2,REGULAR,foul,personal,['1freethrow'],1627884,,,1610612764,51,71,2023-11-16T01:07:46Z,3330000,False,,,0,,D. Jones Jr. shooting personal FOUL (2 PF) (Kuzma 1 FT),"[1627884, 1628398]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Jones Jr.,D. Jones Jr.,,,,,1630886.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,,
