actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
255,PT06M04.00S,2023-10-28T23:59:27.3Z,2,REGULAR,3pt,Jump Shot,[],1630166,31.882391590013142,22.54901960784314,1610612764,45,35,2023-10-29T00:01:49Z,2520000,False,137.0,247.0,1,left,D. Avdija 28' 3PT pullup (8 PTS),[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,28.28,Made,,,,,,8.0,,,,,,,,,
256,PT05M48.00S,2023-10-28T23:59:42.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,83.919185282523,43.13725490196079,1610612763,45,37,2023-10-28T23:59:49Z,2530000,False,-34.0,99.0,1,right,X. Tillman 10' driving floating Jump Shot (5 PTS) (D. Roddy 2 AST),"[1630214, 1631223]",1610612763.0,MEM,driving floating,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,,,,10.45,Made,,,,,,5.0,D. Roddy,1631223.0,2.0,,,,,,
258,PT05M29.00S,2023-10-29T00:00:02.6Z,2,REGULAR,2pt,Jump Shot,[],1630166,8.886333771353483,28.431372549019606,1610612764,45,37,2023-10-29T00:02:35Z,2550000,False,108.0,31.0,1,left,MISS D. Avdija 11' fadeaway Shot,[1630166],1610612764.0,WAS,fadeaway,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,11.22,Missed,,,,,,,,,,,,,,,
259,PT05M26.00S,2023-10-29T00:00:05.6Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,45,37,2023-10-29T00:00:08Z,2560000,False,,,0,,X. Tillman REBOUND (Off:0 Def:4),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,8-16 Right,,,,,,258.0,4.0,4.0,0.0,,,,,,,,,,,
260,PT05M18.00S,2023-10-29T00:00:13.3Z,2,REGULAR,3pt,Jump Shot,[],1631223,88.25558475689881,96.81372549019608,1610612763,45,37,2023-10-29T00:00:19Z,2570000,False,234.0,58.0,1,right,MISS D. Roddy 24' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Right Corner 3,24+ Right,,,,24.12,Missed,,,,,,,,,,,,,,,
261,PT05M14.00S,2023-10-29T00:00:17.3Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,45,37,2023-10-29T00:00:19Z,2580000,False,,,0,,D. Gafford REBOUND (Off:2 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Right Corner 3,24+ Right,,,,,,260.0,4.0,2.0,2.0,,,,,,,,,,,
262,PT05M02.00S,2023-10-29T00:00:33.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.046649145860711,46.32352941176471,1610612764,47,37,2023-10-29T00:00:41Z,2590000,False,18.0,14.0,1,left,C. Kispert driving Layup (15 PTS) (D. Wright 5 AST),"[1630557, 1626153]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,2.29,Made,,,,,,15.0,D. Wright,1626153.0,5.0,,,,,,
264,PT05M02.00S,2023-10-29T00:00:36.4Z,2,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612764,47,37,2023-10-29T00:00:44Z,2610000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (Kispert 1 FT),"[1630217, 1630557]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,,,,,2.0,0.0,Kispert,1630557.0,,
266,PT05M02.00S,2023-10-29T00:00:46.0Z,2,REGULAR,substitution,out,[],1626153,,,1610612764,47,37,2023-10-29T00:02:32Z,2630000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M02.00S,2023-10-29T00:00:46.0Z,2,REGULAR,substitution,out,[],1630214,,,1610612764,47,37,2023-10-29T00:02:32Z,2640000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M02.00S,2023-10-29T00:00:46.0Z,2,REGULAR,substitution,out,[],1631223,,,1610612764,47,37,2023-10-29T00:02:32Z,2650000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M02.00S,2023-10-29T00:00:46.0Z,2,REGULAR,substitution,in,[],1626145,,,1610612764,47,37,2023-10-29T00:02:32Z,2660000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M02.00S,2023-10-29T00:00:46.0Z,2,REGULAR,substitution,in,[],1628991,,,1610612764,47,37,2023-10-29T00:02:32Z,2670000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M02.00S,2023-10-29T00:00:46.0Z,2,REGULAR,substitution,in,[],1631222,,,1610612764,47,37,2023-10-29T00:02:32Z,2680000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M02.00S,2023-10-29T00:01:11.3Z,2,REGULAR,freethrow,1 of 1,[],1630557,,,1610612764,48,37,2023-10-29T00:01:11Z,2690000,False,,,0,,C. Kispert Free Throw 1 of 1 (16 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,Made,,,,,,16.0,,,,,,,,,
273,PT04M47.00S,2023-10-29T00:01:30.3Z,2,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612763,48,37,2023-10-29T00:01:40Z,2700000,False,,,0,,J. Poole shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1629673, 1628991]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626302.0,,,,,2.0,0.0,Jackson Jr.,1628991.0,,
275,PT04M47.00S,2023-10-29T00:01:54.0Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,48,38,2023-10-29T00:01:54Z,2720000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (8 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,,8.0,,,,,,,,,
276,PT04M47.00S,2023-10-29T00:01:54.9Z,2,REGULAR,substitution,out,[],1630166,,,1610612763,48,38,2023-10-29T00:02:04Z,2730000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M47.00S,2023-10-29T00:01:54.9Z,2,REGULAR,substitution,in,[],1628398,,,1610612763,48,38,2023-10-29T00:02:04Z,2740000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M47.00S,2023-10-29T00:02:16.1Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,48,39,2023-10-29T00:02:16Z,2750000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (9 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,,9.0,,,,,,,,,
279,PT04M38.00S,2023-10-29T00:02:28.8Z,2,REGULAR,3pt,Jump Shot,[],1629673,25.443495400788436,11.76470588235294,1610612764,48,39,2023-10-29T00:04:17Z,2760000,False,191.0,187.0,1,left,MISS J. Poole 26' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,26.72,Missed,,,,,,,,,,,,,,,
280,PT04M33.00S,2023-10-29T00:02:33.8Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,48,39,2023-10-29T00:02:35Z,2770000,False,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,279.0,2.0,1.0,1.0,,,,,,,,,,,
281,PT04M28.00S,2023-10-29T00:02:44.9Z,2,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,48,39,2023-10-29T00:02:53Z,2780000,False,,,0,,D. Bane bad pass out-of-bounds TURNOVER (1 TO),[1630217],1610612763.0,MEM,bad pass,,,Bane,D. Bane,,,,,Mid-Range,16-24 Left,1.0,,,,,,,,,1628159.0,,,,,,,,,,
282,PT04M28.00S,2023-10-29T00:03:01.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612764,48,39,2023-10-29T00:03:01Z,2790000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M28.00S,2023-10-29T00:03:54.4Z,2,REGULAR,substitution,out,[],1629655,,,1610612764,48,39,2023-10-29T00:04:13Z,2800000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M28.00S,2023-10-29T00:03:54.4Z,2,REGULAR,substitution,in,[],203488,,,1610612764,48,39,2023-10-29T00:04:13Z,2810000,False,,,0,,SUB in: M. Muscala,[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M19.00S,2023-10-29T00:04:38.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,38.32128777923784,43.872549019607845,1610612764,48,39,2023-10-29T00:04:43Z,2820000,False,31.0,308.0,1,left,MISS C. Kispert 30' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,30.92,Missed,,,,,,,,,,,,,,,
286,PT04M15.00S,2023-10-29T00:04:42.4Z,2,REGULAR,rebound,defensive,[],203935,,,1610612763,48,39,2023-10-29T00:04:43Z,2830000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,285.0,1.0,1.0,0.0,,,,,,,,,,,
288,PT04M12.00S,2023-10-29T00:04:49.9Z,2,REGULAR,turnover,out-of-bounds,[],203935,,,1610612763,48,39,2023-10-29T00:04:58Z,2850000,False,,,0,,M. Smart bad pass out-of-bounds TURNOVER (2 TO),[203935],1610612763.0,MEM,bad pass,,,Smart,M. Smart,,,,,Mid-Range,16-24 Right,2.0,,,,,,,,,1628159.0,,,,,,,,,,
289,PT03M57.00S,2023-10-29T00:05:10.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629673,11.383048620236531,40.19607843137255,1610612764,48,39,2023-10-29T00:05:15Z,2860000,False,49.0,55.0,1,left,MISS J. Poole 7' driving Hook,[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,7.33,Missed,,,,,,,,,,,,,,,
290,PT03M54.00S,2023-10-29T00:05:13.9Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,48,39,2023-10-29T00:07:14Z,2870000,False,,,0,,J. Konchar REBOUND (Off:2 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,289.0,6.0,4.0,2.0,,,,,,,,,,,
291,PT03M45.00S,2023-10-29T00:05:22.3Z,2,REGULAR,3pt,Jump Shot,[],1631222,83.39356110381078,5.637254901960785,1610612763,48,39,2023-10-29T00:05:27Z,2880000,False,-222.0,104.0,1,right,MISS J. LaRavia 24' 3PT,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,24.48,Missed,,,,,,,,,,,,,,,
292,PT03M42.00S,2023-10-29T00:05:25.3Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,48,39,2023-10-29T00:05:27Z,2890000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,291.0,2.0,2.0,0.0,,,,,,,,,,,
293,PT03M33.00S,2023-10-29T00:05:34.8Z,2,REGULAR,3pt,Jump Shot,[],1626145,27.020367936925098,85.04901960784314,1610612764,48,39,2023-10-29T00:05:41Z,2900000,False,-175.0,201.0,1,left,MISS T. Jones 26' 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,26.7,Missed,,,,,,,,,,,,,,,
294,PT03M28.00S,2023-10-29T00:05:39.8Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,48,39,2023-10-29T00:05:41Z,2910000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,293.0,2.0,2.0,0.0,,,,,,,,,,,
295,PT03M23.00S,2023-10-29T00:05:47.8Z,2,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,48,39,2023-10-29T00:05:59Z,2920000,False,,,0,,D. Bane lost ball out-of-bounds TURNOVER (2 TO),[1630217],1610612763.0,MEM,lost ball,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,1628159.0,,,,,,,,,,
296,PT03M23.00S,2023-10-29T00:05:52.9Z,2,REGULAR,substitution,out,[],1629723,,,1610612764,48,39,2023-10-29T00:05:58Z,2930000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M23.00S,2023-10-29T00:05:52.9Z,2,REGULAR,substitution,in,[],1630533,,,1610612764,48,39,2023-10-29T00:05:58Z,2940000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M09.00S,2023-10-29T00:06:13.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,31.35676741130092,81.86274509803921,1610612764,51,39,2023-10-29T00:06:18Z,2950000,False,-159.0,242.0,1,left,J. Poole 29' 3PT  (9 PTS) (T. Jones 3 AST),"[1629673, 1626145]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,29.0,Made,,,,,,9.0,T. Jones,1626145.0,3.0,,,,,,
300,PT02M45.00S,2023-10-29T00:06:37.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,86.67871222076215,54.65686274509803,1610612763,51,39,2023-10-29T00:06:59Z,2970000,False,23.0,73.0,1,right,MISS J. Jackson Jr. 7' Jump Shot,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.63,Missed,,,,,,,,,,,,,,,
301,PT02M43.00S,2023-10-29T00:06:39.6Z,2,REGULAR,rebound,defensive,[],203488,,,1610612764,51,39,2023-10-29T00:11:46Z,2980000,False,,,0,,M. Muscala REBOUND (Off:0 Def:1),[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,300.0,1.0,1.0,0.0,,,,,,,,,,,
304,PT02M43.00S,2023-10-29T00:06:55.5Z,2,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612764,51,39,2023-10-29T00:11:46Z,3010000,False,,,0,,J. Jackson Jr. transition take personal FOUL (2 PF) (Kuzma 1 FT),"[1628991, 1628398]",1610612763.0,MEM,transition take,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,204058.0,,,,,2.0,0.0,Kuzma,1628398.0,,
306,PT02M43.00S,2023-10-29T00:07:35.8Z,2,REGULAR,freethrow,1 of 1,[],1629673,,,1610612764,52,39,2023-10-29T00:07:35Z,3030000,False,,,0,,J. Poole transition take Free Throw 1 of 1 (10 PTS),[1629673],1610612764.0,WAS,transition take,,,Poole,J. Poole,,,,,,,,,,,Made,,,,,,10.0,,,,,,,,,
307,PT02M35.00S,2023-10-29T00:07:56.7Z,2,REGULAR,3pt,Jump Shot,[],1630557,17.95335085413929,7.598039215686274,1610612764,55,39,2023-10-29T00:13:44Z,3040000,False,212.0,116.0,1,left,C. Kispert 24' 3PT  (19 PTS) (T. Jones 4 AST),"[1630557, 1626145]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,24.18,Made,,,,,,19.0,T. Jones,1626145.0,4.0,,,,,,
309,PT02M33.00S,2023-10-29T00:08:03.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,55,39,2023-10-29T00:08:03Z,3060000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M22.00S,2023-10-29T00:09:50.9Z,2,REGULAR,foul,personal,['2freethrow'],203488,,,1610612763,55,39,2023-10-29T00:10:02Z,3070000,False,,,0,,M. Muscala shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[203488, 1628991]",1610612764.0,WAS,shooting,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626302.0,,,,,1.0,0.0,Jackson Jr.,1628991.0,,
312,PT02M22.00S,2023-10-29T00:10:21.3Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,55,40,2023-10-29T00:10:21Z,3090000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (10 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,,10.0,,,,,,,,,
313,PT02M22.00S,2023-10-29T00:10:36.4Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,55,41,2023-10-29T00:10:36Z,3100000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (11 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,,11.0,,,,,,,,,
314,PT02M12.00S,2023-10-29T00:10:50.4Z,2,REGULAR,foul,personal,[],1630533,,,1610612764,55,41,2023-10-29T00:11:01Z,3110000,False,,,0,,Z. Williams personal FOUL (1 PF),"[1630533, 1629673]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,204058.0,,,,,1.0,0.0,Poole,1629673.0,,
316,PT02M12.00S,2023-10-29T00:11:04.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612764,55,41,2023-10-29T00:11:08Z,3130000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M12.00S,2023-10-29T00:11:04.2Z,2,REGULAR,substitution,in,[],1631254,,,1610612764,55,41,2023-10-29T00:11:08Z,3140000,False,,,0,,SUB in: K. Lofton Jr.,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M05.00S,2023-10-29T00:11:36.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,7.30946123521682,48.529411764705884,1610612764,57,41,2023-10-29T00:15:22Z,3150000,False,7.0,16.0,1,left,K. Kuzma cutting DUNK (5 PTS) (T. Jones 5 AST),"[1628398, 1626145]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,1.78,Made,,,,,,5.0,T. Jones,1626145.0,5.0,,,,,,
321,PT01M52.00S,2023-10-29T00:11:50.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631222,91.01511169513797,55.63725490196079,1610612763,57,41,2023-10-29T00:11:55Z,3170000,False,28.0,32.0,1,right,MISS J. LaRavia driving Layup,[1631222],1610612763.0,MEM,driving,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,4.27,Missed,,,,,,,,,,,,,,,
322,PT01M48.00S,2023-10-29T00:11:54.5Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,57,41,2023-10-29T00:11:55Z,3180000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,321.0,1.0,1.0,0.0,,,,,,,,,,,
323,PT01M46.00S,2023-10-29T00:11:56.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,34.510512483574246,63.725490196078425,1610612764,60,41,2023-10-29T00:16:00Z,3190000,False,-69.0,272.0,1,left,C. Kispert 28' 3PT pullup (22 PTS),[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,28.04,Made,,,,,,22.0,,,,,,,,,
324,PT01M28.00S,2023-10-29T00:12:13.6Z,2,REGULAR,3pt,Jump Shot,[],1630217,70.77858081471747,87.00980392156863,1610612763,60,41,2023-10-29T00:12:17Z,3200000,False,185.0,222.0,1,right,MISS D. Bane 28' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,28.91,Missed,,,,,,,,,,,,,,,
325,PT01M25.00S,2023-10-29T00:12:16.6Z,2,REGULAR,rebound,defensive,[],203488,,,1610612764,60,41,2023-10-29T00:12:17Z,3210000,False,,,0,,M. Muscala REBOUND (Off:0 Def:2),[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Right Center,,,,,,324.0,2.0,2.0,0.0,,,,,,,,,,,
326,PT01M20.00S,2023-10-29T00:12:25.2Z,2,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612764,60,41,2023-10-29T00:12:36Z,3220000,False,,,0,,J. Poole lost ball out-of-bounds TURNOVER (1 TO),[1629673],1610612764.0,WAS,lost ball,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,1628159.0,,,,,,,,,,
327,PT01M20.00S,2023-10-29T00:12:29.1Z,2,REGULAR,substitution,out,[],1631222,,,1610612763,60,41,2023-10-29T00:12:38Z,3230000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M20.00S,2023-10-29T00:12:29.1Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,60,41,2023-10-29T00:12:38Z,3240000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M03.00S,2023-10-29T00:12:58.1Z,2,REGULAR,foul,personal,[],203488,,,1610612763,60,41,2023-10-29T00:13:10Z,3250000,False,,,0,,M. Muscala personal FOUL (2 PF),"[203488, 1631254]",1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204058.0,,,,,2.0,0.0,Lofton Jr.,1631254.0,,
331,PT00M49.30S,2023-10-29T00:13:31.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631254,88.64980289093299,50.98039215686274,1610612763,60,41,2023-10-29T00:13:36Z,3270000,False,5.0,54.0,1,right,MISS K. Lofton Jr. Layup - blocked,"[1631254, 1629673]",1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.44,Missed,,,,,,,,,,,,,,Poole,1629673.0
332,PT00M49.30S,2023-10-29T00:13:31.5Z,2,REGULAR,block,,[],1629673,,,1610612763,60,41,2023-10-29T00:13:35Z,3280000,False,,,0,,J. Poole BLOCK (1 BLK),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
333,PT00M45.60S,2023-10-29T00:13:35.2Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,60,41,2023-10-29T00:13:36Z,3290000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,331.0,2.0,2.0,0.0,,,,,,,,,,,
334,PT00M42.30S,2023-10-29T00:13:39.2Z,2,REGULAR,3pt,Jump Shot,[],1628398,21.107095926412615,93.87254901960785,1610612764,60,41,2023-10-29T00:13:44Z,3300000,False,-219.0,146.0,1,left,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,26.35,Missed,,,,,,,,,,,,,,,
335,PT00M39.20S,2023-10-29T00:13:42.3Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,60,41,2023-10-29T00:13:44Z,3310000,False,,,0,,Z. Williams REBOUND (Off:0 Def:8),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,334.0,8.0,8.0,0.0,,,,,,,,,,,
336,PT00M28.40S,2023-10-29T00:13:53.2Z,2,REGULAR,3pt,Jump Shot,[],1630533,64.73390275952694,47.30392156862745,1610612763,60,44,2023-10-29T00:13:58Z,3320000,False,-13.0,279.0,1,right,Z. Williams 27' 3PT step back (8 PTS),[1630533],1610612763.0,MEM,step back,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,27.93,Made,,,,,,8.0,,,,,,,,,
344,PT00M08.80S,2023-10-29T00:14:06.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.652431011826544,51.71568627450981,1610612764,60,44,2023-10-29T00:16:18Z,3325000,False,-9.0,10.0,1,left,MISS C. Kispert driving Layup - blocked,"[1630557, 203935]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,1.32,Missed,,,,,,,,,,,,,,Smart,203935.0
345,PT00M08.80S,2023-10-29T00:14:06.4Z,2,REGULAR,block,,[],203935,,,1610612764,60,44,2023-10-29T00:16:18Z,3327500,False,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
346,PT00M08.80S,2023-10-29T00:14:06.4Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612764,60,44,2023-10-29T00:16:49Z,3328750,False,,,0,,K. Kuzma REBOUND (Off:1 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,344.0,6.0,5.0,1.0,,,,,,,,,,,
