actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT11M52.00S,2024-02-08T00:37:19.2Z,2,REGULAR,turnover,out-of-bounds,[],1641731,,,1610612764,27,27,2024-02-08T00:37:29Z,1700000,False,,,0,,B. Coulibaly bad pass out-of-bounds TURNOVER (1 TO),[1641731],1610612764.0,WAS,bad pass,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,2714.0,,,,,,,,,,
172,PT11M35.00S,2024-02-08T00:37:43.2Z,2,REGULAR,foul,personal,['2freethrow'],1630647,,,1610612739,27,27,2024-02-08T00:38:03Z,1710000,False,,,0,,E. Omoruyi shooting personal FOUL (1 PF) (Mobley 2 FT),"[1630647, 1630596]",1610612764.0,WAS,shooting,,,Omoruyi,E. Omoruyi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2714.0,,,,,,,1.0,0.0,Mobley,1630596.0
174,PT11M35.00S,2024-02-08T00:38:10.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630596,,,1610612739,27,28,2024-02-08T00:38:10Z,1730000,False,,,0,,E. Mobley Free Throw 1 of 2 (5 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
175,PT11M35.00S,2024-02-08T00:38:24.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630596,,,1610612739,27,29,2024-02-08T00:38:24Z,1740000,False,,,0,,E. Mobley Free Throw 2 of 2 (6 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
176,PT11M21.00S,2024-02-08T00:38:38.5Z,2,REGULAR,3pt,Jump Shot,[],1629013,26.461892247043366,85.5392156862745,1610612764,27,29,2024-02-08T00:38:43Z,1750000,False,-178.0,196.0,1,left,MISS L. Shamet 26' pullup 3PT,[1629013],1610612764.0,WAS,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
177,PT11M17.00S,2024-02-08T00:38:42.5Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,27,29,2024-02-08T00:38:43Z,1760000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,,
178,PT11M09.00S,2024-02-08T00:38:51.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,90.32522996057818,52.69607843137255,1610612739,27,31,2024-02-08T00:39:21Z,1770000,False,13.0,38.0,1,right,G. Niang driving Layup (2 PTS) (E. Mobley 1 AST),"[1627777, 1630596]",1610612739.0,CLE,driving,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,4.07,Made,,,,,,,,,2.0,E. Mobley,1630596.0,1.0,,,,,,
179,PT10M55.00S,2024-02-08T00:39:04.2Z,2,REGULAR,3pt,Jump Shot,[],1641731,31.718134034165573,38.970588235294116,1610612764,30,31,2024-02-08T00:39:09Z,1780000,False,55.0,246.0,1,left,B. Coulibaly 25' 3PT  (3 PTS) (L. Shamet 1 AST),"[1641731, 1629013]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,25.18,Made,,,,,,,,,3.0,L. Shamet,1629013.0,1.0,,,,,,
182,PT10M34.00S,2024-02-08T00:39:24.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,89.4053876478318,47.549019607843135,1610612739,30,33,2024-02-08T00:40:03Z,1800000,False,-12.0,47.0,1,right,E. Mobley driving Layup (8 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,,,,,,,,,8.0,,,,,,,,,
183,PT10M24.00S,2024-02-08T00:39:35.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,5.962549277266746,58.088235294117645,1610612764,32,33,2024-02-08T00:40:24Z,1810000,False,-40.0,4.0,1,left,D. Wright turnaround bank Jump Shot (2 PTS),[1626153],1610612764.0,WAS,turnaround bank,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,4.06,Made,,,,,,,,,2.0,,,,,,,,,
184,PT10M15.00S,2024-02-08T00:39:44.7Z,2,REGULAR,3pt,Jump Shot,[],1629636,69.56307490144546,79.65686274509804,1610612739,32,33,2024-02-08T00:40:34Z,1820000,False,148.0,234.0,1,right,MISS D. Garland 27' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,27.67,Missed,,,,,,,,,,,,,,,,,,
185,PT10M10.00S,2024-02-08T00:39:49.7Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,32,33,2024-02-08T00:39:50Z,1830000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,184.0,2.0,2.0,0.0,,,,,,,,,,,,,,
186,PT10M05.00S,2024-02-08T00:39:54.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630647,7.013797634691201,58.088235294117645,1610612764,32,33,2024-02-08T00:40:00Z,1840000,False,-40.0,13.0,1,left,MISS E. Omoruyi Layup,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,,
187,PT10M02.00S,2024-02-08T00:39:57.3Z,2,REGULAR,rebound,offensive,[],1630647,,,1610612764,32,33,2024-02-08T00:40:00Z,1850000,False,,,0,,E. Omoruyi REBOUND (Off:2 Def:0),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,186.0,2.0,0.0,2.0,,,,,,,,,,,,,,
188,PT10M01.00S,2024-02-08T00:39:57.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630647,8.327858081471746,57.1078431372549,1610612764,32,33,2024-02-08T00:41:47Z,1860000,False,-36.0,26.0,1,left,MISS E. Omoruyi tip Layup,[1630647],1610612764.0,WAS,tip,,,Omoruyi,E. Omoruyi,,,,,In The Paint (Non-RA),0-8 Center,4.39,Missed,,,,,,,,,,,,,,,,,,
189,PT10M00.00S,2024-02-08T00:39:58.6Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,32,33,2024-02-08T00:41:47Z,1870000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,188.0,1.0,1.0,0.0,,,,,,,,,,,,,,
190,PT10M00.00S,2024-02-08T00:40:01.7Z,2,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612739,32,33,2024-02-08T00:40:15Z,1880000,False,,,0,,L. Shamet shooting personal FOUL (1 PF) (Okoro 2 FT),"[1629013, 1630171]",1610612764.0,WAS,shooting,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627964.0,,,,,,,1.0,0.0,Okoro,1630171.0
192,PT10M00.00S,2024-02-08T00:40:27.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630171,,,1610612739,32,33,2024-02-08T00:42:42Z,1900000,False,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
193,PT10M00.00S,2024-02-08T00:40:27.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,32,33,2024-02-08T00:42:42Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,,,,,
194,PT10M00.00S,2024-02-08T00:40:27.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630171,,,1610612739,32,34,2024-02-08T00:42:42Z,1920000,False,,,0,,I. Okoro Free Throw 2 of 2 (1 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
195,PT09M52.00S,2024-02-08T00:40:56.6Z,2,REGULAR,3pt,Jump Shot,[],1630557,10.298948751642584,4.166666666666657,1610612764,32,34,2024-02-08T00:41:02Z,1930000,False,229.0,44.0,1,left,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,23.34,Missed,,,,,,,,,,,,,,,,,,
196,PT09M49.00S,2024-02-08T00:40:59.6Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,32,34,2024-02-08T00:41:02Z,1940000,False,,,0,,C. LeVert REBOUND (Off:0 Def:4),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,,,195.0,4.0,4.0,0.0,,,,,,,,,,,,,,
197,PT09M43.00S,2024-02-08T00:41:06.1Z,2,REGULAR,3pt,Jump Shot,[],1627777,88.87976346911958,95.83333333333333,1610612739,32,37,2024-02-08T00:41:11Z,1950000,False,229.0,52.0,1,right,G. Niang 3PT  (5 PTS) (C. LeVert 3 AST),"[1627777, 1627747]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,23.5,Made,,,,,,,,,5.0,C. LeVert,1627747.0,3.0,,,,,,
199,PT09M40.00S,2024-02-08T00:41:13.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,32,37,2024-02-08T00:41:13Z,1970000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M40.00S,2024-02-08T00:41:31.7Z,2,REGULAR,substitution,out,[],1630647,,,1610612764,32,37,2024-02-08T00:43:43Z,1980000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M40.00S,2024-02-08T00:41:31.7Z,2,REGULAR,substitution,out,[],1630171,,,1610612764,32,37,2024-02-08T00:43:43Z,1990000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M40.00S,2024-02-08T00:41:31.7Z,2,REGULAR,substitution,in,[],1629655,,,1610612764,32,37,2024-02-08T00:43:43Z,2000000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M40.00S,2024-02-08T00:41:31.7Z,2,REGULAR,substitution,in,[],1630241,,,1610612764,32,37,2024-02-08T00:43:43Z,2010000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M29.00S,2024-02-08T00:44:19.9Z,2,REGULAR,3pt,Jump Shot,[],1629013,32.637976346911955,59.31372549019608,1610612764,32,37,2024-02-08T00:44:28Z,2020000,False,-47.0,254.0,1,left,MISS L. Shamet 25' 3PT,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,25.85,Missed,,,,,,,,,,,,,,,,,,
205,PT09M25.00S,2024-02-08T00:44:23.9Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,32,37,2024-02-08T00:44:28Z,2030000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,,,204.0,1.0,1.0,0.0,,,,,,,,,,,,,,
206,PT09M19.00S,2024-02-08T00:44:29.2Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629636,81.38961892247043,46.568627450980394,1610612739,32,37,2024-02-08T00:45:36Z,2040000,False,-17.0,122.0,1,right,MISS D. Garland 12' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,12.36,Missed,,,,,,,,,,,,,,,,,,
207,PT09M16.00S,2024-02-08T00:44:32.2Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612764,32,37,2024-02-08T00:44:36Z,2050000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,,,206.0,1.0,1.0,0.0,,,,,,,,,,,,,,
208,PT09M07.00S,2024-02-08T00:44:40.9Z,2,REGULAR,3pt,Jump Shot,[],1630557,38.9454664914586,49.754901960784316,1610612764,32,37,2024-02-08T00:44:47Z,2060000,False,1.0,314.0,1,left,MISS C. Kispert 31' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,31.36,Missed,,,,,,,,,,,,,,,,,,
209,PT09M03.00S,2024-02-08T00:44:44.9Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,32,37,2024-02-08T00:44:47Z,2070000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,208.0,2.0,2.0,0.0,,,,,,,,,,,,,,
210,PT08M57.00S,2024-02-08T00:44:53.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,88.2227332457293,53.431372549019606,1610612739,32,37,2024-02-08T00:51:33Z,2080000,False,17.0,58.0,1,right,MISS E. Mobley 6' cutting Layup - blocked,"[1630596, 1629655]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,6.07,Missed,,,,,,,,,,,,,Gafford,1629655.0,,,,
211,PT08M57.00S,2024-02-08T00:44:53.0Z,2,REGULAR,block,,[],1629655,,,1610612739,32,37,2024-02-08T00:44:56Z,2090000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT08M57.00S,2024-02-08T00:44:53.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,32,37,2024-02-08T00:44:59Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,210.0,,,,,,,,,,,,,,,,,
214,PT08M51.00S,2024-02-08T00:45:15.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630241,93.2161629434954,58.33333333333333,1610612739,32,37,2024-02-08T00:47:23Z,2120000,False,42.0,11.0,1,right,MISS S. Merrill driving Layup - blocked,"[1630241, 1629655]",1610612739.0,CLE,driving,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,4.32,Missed,,,,,,,,,,,,,Gafford,1629655.0,,,,
215,PT08M51.00S,2024-02-08T00:45:15.3Z,2,REGULAR,block,,[],1629655,,,1610612739,32,37,2024-02-08T00:45:18Z,2130000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
216,PT08M51.00S,2024-02-08T00:45:15.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,32,37,2024-02-08T00:45:31Z,2140000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,214.0,,,,,,,,,,,,,,,,,
218,PT08M45.00S,2024-02-08T00:45:39.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630241,70.74572930354796,76.47058823529412,1610612739,32,37,2024-02-08T00:45:45Z,2160000,False,132.0,222.0,1,right,MISS S. Merrill 25' pullup 3PT,[1630241],1610612739.0,CLE,pullup,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
219,PT08M41.00S,2024-02-08T00:45:43.1Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,32,37,2024-02-08T00:45:45Z,2170000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,218.0,2.0,2.0,0.0,,,,,,,,,,,,,,
220,PT08M36.00S,2024-02-08T00:45:51.2Z,2,REGULAR,turnover,out-of-bounds,[],1641731,,,1610612764,32,37,2024-02-08T00:46:00Z,2180000,False,,,0,,B. Coulibaly bad pass out-of-bounds TURNOVER (2 TO),[1641731],1610612764.0,WAS,bad pass,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,,,,,,,2.0,,,2714.0,,,,,,,,,,
221,PT08M19.00S,2024-02-08T00:46:13.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,67.06636005256242,39.950980392156865,1610612739,32,37,2024-02-08T00:46:19Z,2190000,False,-50.0,257.0,1,right,MISS D. Garland 26' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
222,PT08M17.00S,2024-02-08T00:46:15.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,32,37,2024-02-08T00:46:19Z,2200000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,221.0,,,,,,,,,,,,,,,,,
224,PT08M08.00S,2024-02-08T00:46:34.8Z,2,REGULAR,turnover,out-of-bounds,[],1641731,,,1610612764,32,37,2024-02-08T00:46:53Z,2220000,False,,,0,,B. Coulibaly bad pass out-of-bounds TURNOVER (3 TO),[1641731],1610612764.0,WAS,bad pass,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Left,,,,,,,3.0,,,2714.0,,,,,,,,,,
225,PT08M08.00S,2024-02-08T00:46:37.3Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,32,37,2024-02-08T00:46:50Z,2230000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M08.00S,2024-02-08T00:46:37.3Z,2,REGULAR,substitution,out,[],1630241,,,1610612739,32,37,2024-02-08T00:46:50Z,2240000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M08.00S,2024-02-08T00:46:37.3Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,32,37,2024-02-08T00:46:50Z,2250000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M08.00S,2024-02-08T00:46:37.3Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,32,37,2024-02-08T00:46:50Z,2260000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M08.00S,2024-02-08T00:46:59.4Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,32,37,2024-02-08T00:47:08Z,2270000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M08.00S,2024-02-08T00:46:59.4Z,2,REGULAR,substitution,in,[],1630241,,,1610612739,32,37,2024-02-08T00:47:08Z,2280000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M48.00S,2024-02-08T00:47:32.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627747,82.83508541392904,37.99019607843137,1610612739,32,37,2024-02-08T00:47:37Z,2290000,False,-60.0,109.0,1,right,MISS C. LeVert 12' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,12.43,Missed,,,,,,,,,,,,,,,,,,
232,PT07M44.00S,2024-02-08T00:47:36.3Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612764,32,37,2024-02-08T00:47:37Z,2300000,False,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,,,231.0,2.0,2.0,0.0,,,,,,,,,,,,,,
233,PT07M41.00S,2024-02-08T00:47:38.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,28.301576872536145,80.14705882352942,1610612764,35,37,2024-02-08T00:49:03Z,2310000,False,-151.0,214.0,1,left,C. Kispert 26' 3PT running (10 PTS) (L. Shamet 2 AST),"[1630557, 1629013]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,26.13,Made,,,,,,,,,10.0,L. Shamet,1629013.0,2.0,,,,,,
235,PT07M22.00S,2024-02-08T00:48:02.4Z,2,REGULAR,foul,personal,[],1629013,,,1610612739,35,37,2024-02-08T00:48:13Z,2330000,False,,,0,,L. Shamet personal FOUL (2 PF),"[1629013, 1628386]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1627964.0,,,,,,,2.0,0.0,Allen,1628386.0
237,PT07M22.00S,2024-02-08T00:48:09.7Z,2,REGULAR,substitution,out,[],1641731,,,1610612739,35,37,2024-02-08T00:48:16Z,2350000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M22.00S,2024-02-08T00:48:09.7Z,2,REGULAR,substitution,out,[],1627747,,,1610612739,35,37,2024-02-08T00:48:16Z,2360000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M22.00S,2024-02-08T00:48:09.7Z,2,REGULAR,substitution,in,[],1628398,,,1610612739,35,37,2024-02-08T00:48:16Z,2370000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M22.00S,2024-02-08T00:48:09.7Z,2,REGULAR,substitution,in,[],1629622,,,1610612739,35,37,2024-02-08T00:48:16Z,2380000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M12.00S,2024-02-08T00:48:37.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.26741130091985,53.431372549019606,1610612739,35,37,2024-02-08T00:48:42Z,2390000,False,17.0,1.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1628378, 1629655]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,Gafford,1629655.0,,,,
242,PT07M12.00S,2024-02-08T00:48:37.4Z,2,REGULAR,block,,[],1629655,,,1610612739,35,37,2024-02-08T00:48:39Z,2400000,False,,,0,,D. Gafford BLOCK (3 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
243,PT07M07.00S,2024-02-08T00:48:42.4Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,35,37,2024-02-08T00:48:42Z,2410000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,241.0,1.0,1.0,0.0,,,,,,,,,,,,,,
244,PT07M06.00S,2024-02-08T00:48:43.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,8.984888304862025,5.637254901960787,1610612764,38,37,2024-02-08T00:49:59Z,2420000,False,222.0,32.0,1,left,L. Shamet 3PT running (3 PTS) (K. Kuzma 2 AST),"[1629013, 1628398]",1610612764.0,WAS,running,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,22.41,Made,,,,,,,,,3.0,K. Kuzma,1628398.0,2.0,,,,,,
246,PT06M51.00S,2024-02-08T00:48:58.8Z,2,REGULAR,turnover,bad pass,[],1628386,,,1610612739,38,37,2024-02-08T00:49:05Z,2440000,False,,,0,,J. Allen bad pass TURNOVER (1 TO),"[1628386, 1626153]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Wright,1626153.0,,,,,,,,,,,
247,PT06M51.00S,2024-02-08T00:48:58.8Z,2,REGULAR,steal,,[],1626153,,,1610612764,38,37,2024-02-08T00:49:01Z,2450000,False,,,0,,D. Wright STEAL (1 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
248,PT06M47.00S,2024-02-08T00:49:03.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630557,7.013797634691201,58.82352941176471,1610612764,38,37,2024-02-08T00:51:43Z,2460000,False,-44.0,13.0,1,left,MISS C. Kispert running Layup - blocked,"[1630557, 1629622]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,4.61,Missed,,,,,,,,,,,,,Strus,1629622.0,,,,
249,PT06M47.00S,2024-02-08T00:49:03.5Z,2,REGULAR,block,,[],1629622,,,1610612764,38,37,2024-02-08T00:49:05Z,2470000,False,,,0,,M. Strus BLOCK (1 BLK),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
250,PT06M44.00S,2024-02-08T00:49:06.5Z,2,REGULAR,rebound,offensive,[],1630557,,,1610612764,38,37,2024-02-08T00:49:09Z,2480000,False,,,0,,C. Kispert REBOUND (Off:1 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,248.0,3.0,2.0,1.0,,,,,,,,,,,,,,
252,PT06M42.00S,2024-02-08T00:49:07.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629655,7.539421813403408,55.63725490196079,1610612764,40,37,2024-02-08T00:52:16Z,2500000,False,-28.0,18.0,1,left,D. Gafford cutting Layup (6 PTS) (C. Kispert 1 AST),"[1629655, 1630557]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.37,Made,,,,,,,,,6.0,C. Kispert,1630557.0,1.0,,,,,,
