actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
267,PT04M45.00S,2024-02-04T21:30:23.0Z,2,REGULAR,3pt,Jump Shot,[],1629673,71.96123521681997,14.215686274509803,1610612764,52,63,2024-02-04T21:30:28Z,2610000,False,-179.0,211.0,1,right,MISS J. Poole 27' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.67,,,,,,,,,,,,
268,PT04M42.00S,2024-02-04T21:30:26.0Z,2,REGULAR,rebound,defensive,[],203078,,,1610612756,52,63,2024-02-04T21:30:28Z,2620000,False,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,267.0,1.0,1.0,0.0,,,,,
269,PT04M27.00S,2024-02-04T21:30:41.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.440867279894875,53.18627450980392,1610612756,52,65,2024-02-04T21:30:45Z,2630000,False,-16.0,17.0,1,left,J. Nurkic Layup (12 PTS) (K. Durant 2 AST),"[203994, 201142]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,2.36,K. Durant,201142.0,2.0,,,,,,,,,
271,PT04M11.00S,2024-02-04T21:30:56.3Z,2,REGULAR,turnover,bad pass,[],1626145,,,1610612764,52,65,2024-02-04T21:31:00Z,2650000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 201142]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Durant,201142.0,,
272,PT04M11.00S,2024-02-04T21:30:56.3Z,2,REGULAR,steal,,[],201142,,,1610612756,52,65,2024-02-04T21:30:58Z,2660000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
273,PT04M02.00S,2024-02-04T21:31:05.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201142,18.74178712220762,98.52941176470588,1610612756,52,68,2024-02-04T21:31:10Z,2670000,False,-243.0,124.0,1,left,K. Durant 27' 3PT  (13 PTS) (G. Allen 2 AST),"[201142, 1628960]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,Made,13.0,27.23,G. Allen,1628960.0,2.0,,,,,,,,,
275,PT03M55.00S,2024-02-04T21:31:17.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612764,52,68,2024-02-04T21:31:17Z,2690000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M55.00S,2024-02-04T21:31:18.5Z,2,REGULAR,substitution,out,[],1629673,,,1610612764,52,68,2024-02-04T21:32:47Z,2700000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M55.00S,2024-02-04T21:31:18.5Z,2,REGULAR,substitution,out,[],1629006,,,1610612764,52,68,2024-02-04T21:32:47Z,2710000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M55.00S,2024-02-04T21:31:18.5Z,2,REGULAR,substitution,out,[],203078,,,1610612764,52,68,2024-02-04T21:32:47Z,2720000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M55.00S,2024-02-04T21:31:18.5Z,2,REGULAR,substitution,in,[],1630557,,,1610612764,52,68,2024-02-04T21:32:47Z,2730000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M55.00S,2024-02-04T21:31:18.5Z,2,REGULAR,substitution,in,[],1626164,,,1610612764,52,68,2024-02-04T21:32:47Z,2740000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M55.00S,2024-02-04T21:31:18.5Z,2,REGULAR,substitution,in,[],1629626,,,1610612764,52,68,2024-02-04T21:32:47Z,2750000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M55.00S,2024-02-04T21:32:59.1Z,2,REGULAR,substitution,out,[],201142,,,1610612764,52,68,2024-02-04T21:33:05Z,2760000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M55.00S,2024-02-04T21:32:59.1Z,2,REGULAR,substitution,in,[],1629006,,,1610612764,52,68,2024-02-04T21:33:05Z,2770000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M46.00S,2024-02-04T21:33:11.8Z,2,REGULAR,turnover,out-of-bounds,[],1626145,,,1610612764,52,68,2024-02-04T21:33:22Z,2780000,False,,,0,,T. Jones bad pass out-of-bounds TURNOVER (2 TO),[1626145],1610612764.0,WAS,bad pass,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,202049.0,,,,,,,,,,,,,,,2.0,,,,
285,PT03M34.00S,2024-02-04T21:33:29.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,31.911136662286467,32.13082107843137,1610612756,52,68,2024-02-04T21:33:39Z,2790000,False,89.0,247.0,1,left,MISS G. Allen 26' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.31,,,,,,,,,,,,
286,PT03M31.00S,2024-02-04T21:33:32.3Z,2,REGULAR,rebound,offensive,[],1629006,,,1610612756,52,68,2024-02-04T21:33:39Z,2800000,False,,,0,,J. Okogie REBOUND (Off:2 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,285.0,2.0,0.0,2.0,,,,,
287,PT03M30.00S,2024-02-04T21:33:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629006,7.30946123521682,53.431372549019606,1610612756,52,70,2024-02-04T21:36:09Z,2810000,False,-17.0,16.0,1,left,J. Okogie tip Layup (4 PTS),[1629006],1610612756.0,PHX,tip,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.36,,,,,,,,,,,,
289,PT03M16.00S,2024-02-04T21:33:47.2Z,2,REGULAR,3pt,Jump Shot,[],1630557,67.62483574244416,37.745098039215684,1610612764,52,70,2024-02-04T21:33:52Z,2830000,False,-61.0,252.0,1,right,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.92,,,,,,,,,,,,
290,PT03M14.00S,2024-02-04T21:33:49.2Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612756,52,70,2024-02-04T21:33:52Z,2840000,False,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,289.0,1.0,1.0,0.0,,,,,
291,PT02M58.00S,2024-02-04T21:34:05.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,11.383048620236531,37.99019607843137,1610612756,52,72,2024-02-04T21:34:10Z,2850000,False,60.0,55.0,1,left,J. Nurkic 8' Layup (14 PTS) (G. Allen 3 AST),"[203994, 1628960]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,14.0,8.11,G. Allen,1628960.0,3.0,,,,,,,,,
293,PT02M40.00S,2024-02-04T21:34:23.7Z,2,REGULAR,3pt,Jump Shot,[],1630166,66.5735873850197,34.068627450980394,1610612764,52,72,2024-02-04T21:34:28Z,2870000,False,-80.0,262.0,1,right,MISS D. Avdija 27' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.36,,,,,,,,,,,,
294,PT02M36.00S,2024-02-04T21:34:27.7Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,52,72,2024-02-04T21:34:28Z,2880000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:5),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,293.0,7.0,5.0,2.0,,,,,
295,PT02M26.00S,2024-02-04T21:34:36.9Z,2,REGULAR,2pt,Jump Shot,[],1626164,24.4661629434954,58.35631127450981,1610612756,52,72,2024-02-04T21:34:42Z,2890000,False,-42.0,177.0,1,left,MISS D. Booker 18' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,,,Missed,,18.24,,,,,,,,,,,,
296,PT02M25.00S,2024-02-04T21:34:37.9Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612764,52,72,2024-02-04T21:34:42Z,2900000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,295.0,1.0,1.0,0.0,,,,,
297,PT02M21.00S,2024-02-04T21:34:43.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,95.22010512483574,94.11764705882352,1610612764,52,72,2024-02-04T21:34:49Z,2910000,False,221.0,-8.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.07,,,,,,,,,,,,
298,PT02M17.00S,2024-02-04T21:34:47.4Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,52,72,2024-02-04T21:34:49Z,2920000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:6),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,297.0,8.0,6.0,2.0,,,,,
299,PT02M05.00S,2024-02-04T21:34:58.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,17.16491458607096,41.66666666666667,1610612756,52,74,2024-02-04T21:35:01Z,2930000,False,42.0,109.0,1,left,B. Bol 11' pullup Jump Shot (2 PTS) (J. Nurkic 6 AST),"[1629626, 203994]",1610612756.0,PHX,pullup,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,11.66,J. Nurkic,203994.0,6.0,,,,,,,,,
301,PT01M48.00S,2024-02-04T21:35:15.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,93.77463863337714,54.166666666666664,1610612764,54,74,2024-02-04T21:35:19Z,2950000,False,21.0,6.0,1,right,C. Kispert cutting Layup (6 PTS) (D. Avdija 1 AST),"[1630557, 1630166]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,2.16,D. Avdija,1630166.0,1.0,,,,,,,,,
303,PT01M27.00S,2024-02-04T21:35:36.4Z,2,REGULAR,turnover,bad pass,[],1628960,,,1610612756,54,74,2024-02-04T21:35:40Z,2970000,False,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1630557]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Kispert,1630557.0,,
304,PT01M27.00S,2024-02-04T21:35:36.4Z,2,REGULAR,steal,,[],1630557,,,1610612764,54,74,2024-02-04T21:35:38Z,2980000,False,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
306,PT01M24.00S,2024-02-04T21:35:48.6Z,2,REGULAR,substitution,out,[],1629006,,,1610612764,54,74,2024-02-04T21:35:53Z,3000000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M24.00S,2024-02-04T21:35:48.6Z,2,REGULAR,substitution,in,[],203078,,,1610612764,54,74,2024-02-04T21:35:53Z,3010000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M16.00S,2024-02-04T21:36:20.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612764,54,74,2024-02-04T21:36:30Z,3020000,False,,,0,,D. Booker shooting personal FOUL (4 PF) (Avdija 2 FT),"[1626164, 1630166]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,4.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
310,PT01M16.00S,2024-02-04T21:36:48.3Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626164,,,1610612764,54,74,2024-02-04T21:37:03Z,3040000,False,,,0,,D. Booker technical FOUL (1 Tech),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,1626301.0,4.0,1.0,,,,,,,,,,,,,,,,,
311,PT01M16.00S,2024-02-04T21:37:11.1Z,2,REGULAR,freethrow,1 of 1,[],1630557,,,1610612764,55,74,2024-02-04T21:37:11Z,3050000,False,,,0,,C. Kispert technical Free Throw 1 of 1 (7 PTS),[1630557],1610612764.0,WAS,technical,,,Kispert,C. Kispert,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
312,PT01M16.00S,2024-02-04T21:37:12.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,55,74,2024-02-04T21:37:17Z,3060000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612756.0,PHX,,,,,,,,,,,,202049.0,,,,,,,,,,,,,,,,,,,
313,PT01M16.00S,2024-02-04T21:37:39.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630166,,,1610612764,55,74,2024-02-04T21:37:39Z,3070000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
314,PT01M16.00S,2024-02-04T21:37:39.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,55,74,2024-02-04T21:37:39Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,313.0,,,,,,,,
315,PT01M16.00S,2024-02-04T21:37:40.0Z,2,REGULAR,substitution,out,[],1626164,,,1610612764,55,74,2024-02-04T21:37:42Z,3090000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M16.00S,2024-02-04T21:37:40.0Z,2,REGULAR,substitution,in,[],201142,,,1610612764,55,74,2024-02-04T21:37:42Z,3100000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M16.00S,2024-02-04T21:38:01.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630166,,,1610612764,56,74,2024-02-04T21:38:01Z,3110000,False,,,0,,D. Avdija Free Throw 2 of 2 (15 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
318,PT01M01.00S,2024-02-04T21:38:19.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629655,,,1610612756,56,74,2024-02-04T21:38:24Z,3120000,False,,,0,,D. Gafford shooting personal FOUL (3 PF) (Nurkic 2 FT),"[1629655, 203994]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,202049.0,3.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,
320,PT01M01.00S,2024-02-04T21:38:46.2Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,56,75,2024-02-04T21:39:07Z,3140000,False,,,0,,J. Nurkic Free Throw 1 of 2 (15 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
321,PT01M01.00S,2024-02-04T21:38:47.0Z,2,REGULAR,substitution,out,[],1629655,,,1610612756,56,75,2024-02-04T21:38:49Z,3150000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M01.00S,2024-02-04T21:38:47.0Z,2,REGULAR,substitution,in,[],1630647,,,1610612756,56,75,2024-02-04T21:38:49Z,3160000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M01.00S,2024-02-04T21:38:46.2Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,56,75,2024-02-04T21:39:07Z,3170000,False,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
324,PT00M58.60S,2024-02-04T21:38:48.6Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,56,75,2024-02-04T21:39:07Z,3180000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,323.0,3.0,2.0,1.0,,,,,
325,PT00M44.30S,2024-02-04T21:39:23.1Z,2,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612764,56,75,2024-02-04T21:41:25Z,3190000,False,,,0,,D. Avdija bad pass out-of-bounds TURNOVER (3 TO),[1630166],1610612764.0,WAS,bad pass,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,202049.0,,,,,,,,,,,,,,,3.0,,,,
327,PT00M36.50S,2024-02-04T21:39:38.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203078,21.50131406044678,53.67647058823529,1610612756,56,77,2024-02-04T21:39:46Z,3210000,False,-18.0,150.0,1,left,B. Beal 15' pullup Jump Shot (26 PTS),[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Mid-Range,8-16 Center,,,,,,Made,26.0,15.07,,,,,,,,,,,,
328,PT00M25.90S,2024-02-04T21:39:52.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,87.46714848883047,62.99019607843137,1610612764,58,77,2024-02-04T21:40:04Z,3220000,False,65.0,65.0,1,right,T. Jones 9' pullup Jump Shot (8 PTS),[1626145],1610612764.0,WAS,pullup,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,8.0,9.21,,,,,,,,,,,,
329,PT00M16.90S,2024-02-04T21:40:04.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629626,6.307490144546649,49.04258578431372,1610612756,58,79,2024-02-04T21:40:11Z,3230000,False,5.0,7.0,1,left,B. Bol cutting DUNK (4 PTS) (G. Allen 4 AST),"[1629626, 1628960]",1610612756.0,PHX,cutting,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.83,G. Allen,1628960.0,4.0,,,,,,,,,
331,PT00M02.00S,2024-02-04T21:40:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630647,94.69448094612353,56.372549019607845,1610612764,58,79,2024-02-04T21:43:11Z,3250000,False,32.0,-3.0,1,right,MISS E. Omoruyi Layup - blocked,"[1630647, 201142]",1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.2,,,,,,,,,,,Durant,201142.0
332,PT00M02.00S,2024-02-04T21:40:30.4Z,2,REGULAR,block,,[],201142,,,1610612764,58,79,2024-02-04T21:40:38Z,3260000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
333,PT00M01.20S,2024-02-04T21:40:31.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,58,79,2024-02-04T21:43:11Z,3270000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,331.0,,,,,,,,
334,PT00M00.90S,2024-02-04T21:40:50.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,94.95729303547962,95.34313725490196,1610612764,58,79,2024-02-04T21:44:07Z,3280000,False,227.0,-5.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.68,,,,,,,,,,,,
335,PT00M00.10S,2024-02-04T21:40:51.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,58,79,2024-02-04T21:44:07Z,3290000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,334.0,,,,,,,,
336,PT00M00.00S,2024-02-04T21:41:03.3Z,2,REGULAR,period,end,[],0,,,1610612764,58,79,2024-02-04T21:41:03Z,3300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2024-02-04T21:55:18.1Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612764,58,79,2024-02-04T21:55:57Z,3310000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2024-02-04T21:55:18.1Z,3,REGULAR,substitution,out,['startperiod'],1630647,,,1610612764,58,79,2024-02-04T21:55:57Z,3320000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2024-02-04T21:55:18.1Z,3,REGULAR,substitution,out,['startperiod'],1629626,,,1610612764,58,79,2024-02-04T21:55:57Z,3330000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2024-02-04T21:55:18.1Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612764,58,79,2024-02-04T21:55:57Z,3340000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-02-04T21:55:18.1Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612764,58,79,2024-02-04T21:55:57Z,3350000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-02-04T21:55:18.1Z,3,REGULAR,substitution,in,['startperiod'],1626164,,,1610612764,58,79,2024-02-04T21:55:57Z,3360000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-02-04T21:56:02.6Z,3,REGULAR,period,start,[],0,,,1610612764,58,79,2024-02-04T21:56:02Z,3370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M46.00S,2024-02-04T21:56:17.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,14.536793692509855,50.98039215686274,1610612764,58,79,2024-02-04T21:56:53Z,3380000,False,-5.0,84.0,1,left,MISS J. Poole 8' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.42,,,,,,,,,,,,
347,PT11M45.00S,2024-02-04T21:56:18.9Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,58,79,2024-02-04T21:56:53Z,3390000,False,,,0,,D. Gafford REBOUND (Off:3 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,346.0,3.0,0.0,3.0,,,,,
348,PT11M44.00S,2024-02-04T21:56:22.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629655,5.590000152587891,50.0,1610612764,60,79,2024-02-04T21:57:01Z,3400000,False,0.0,0.0,1,left,D. Gafford tip DUNK (12 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,0.0,,,,,,,,,,,,
349,PT11M29.00S,2024-02-04T21:56:32.5Z,3,REGULAR,2pt,Jump Shot,[],1626164,79.84559789750328,75.0,1610612756,60,79,2024-02-04T21:56:37Z,3410000,False,125.0,137.0,1,right,MISS D. Booker 18' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,18.55,,,,,,,,,,,,
350,PT11M26.00S,2024-02-04T21:56:35.5Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,60,79,2024-02-04T21:56:37Z,3420000,False,,,0,,D. Gafford REBOUND (Off:3 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,349.0,4.0,1.0,3.0,,,,,
359,PT11M12.00S,2024-02-04T21:56:54.2Z,3,REGULAR,turnover,lost ball,[],1641731,,,1610612764,60,79,2024-02-04T21:59:29Z,3449375,False,,,0,,B. Coulibaly lost ball TURNOVER (1 TO),"[1641731, 201142]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Durant,201142.0,,
360,PT11M12.00S,2024-02-04T21:56:54.2Z,3,REGULAR,steal,,[],201142,,,1610612756,60,79,2024-02-04T21:59:29Z,3449687,False,,,0,,K. Durant STEAL (2 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
