actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
462,PT02M54.00S,2022-03-06T22:17:57.9Z,3,REGULAR,rebound,offensive,[],201586,,,1610612749,81,86,2022-03-06T22:21:32Z,4510000,,,0,,S. Ibaka REBOUND (Off:5 Def:3),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,461.0,8.0,3.0,5.0,,,,,,,,,,,,,,,
467,PT02M54.00S,2022-03-06T22:17:58.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201586,6.652431011826544,49.26470588235294,1610612749,81,86,2022-03-06T22:21:43Z,4515000,4.0,10.0,1,left,MISS S. Ibaka tip Layup,[201586],1610612749.0,MIL,tip,,,Ibaka,S. Ibaka,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,,
468,PT02M54.00S,2022-03-06T22:17:58.6Z,3,REGULAR,rebound,offensive,[],201586,,,1610612749,81,86,2022-03-06T22:21:43Z,4517500,,,0,,S. Ibaka REBOUND (Off:6 Def:3),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,467.0,9.0,3.0,6.0,,,,,,,,,,,,,,,
463,PT02M53.00S,2022-03-06T22:18:00.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201586,7.703679369250986,50.49019607843137,1610612749,83,86,2022-03-06T22:21:08Z,4520000,-2.0,20.0,1,left,S. Ibaka putback Layup (13 PTS),[201586],1610612749.0,MIL,putback,,,Ibaka,S. Ibaka,,,,,2.01,Made,,,,,,,13.0,,,,,,,,,,,,
464,PT02M53.00S,2022-03-06T22:18:04.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202687,,,1610612749,83,86,2022-03-06T22:18:25Z,4530000,,,0,,B. Biyombo shooting personal FOUL (2 PF) (Ibaka 1 FT),"[202687, 201586]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,,,,,,,1627541.0,,,,,,,,2.0,0.0,Ibaka,201586.0,,,
466,PT02M53.00S,2022-03-06T22:18:21.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,83,86,2022-03-06T22:19:42Z,4550000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M53.00S,2022-03-06T22:20:57.8Z,3,REGULAR,substitution,out,[],203114,,,1610612749,83,86,2022-03-06T22:21:27Z,4560000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M53.00S,2022-03-06T22:20:57.8Z,3,REGULAR,substitution,in,[],1628960,,,1610612749,83,86,2022-03-06T22:21:27Z,4570000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M53.00S,2022-03-06T22:21:48.1Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",201586,,,1610612749,84,86,2022-03-06T22:21:48Z,4580000,,,0,,S. Ibaka Free Throw 1 of 1 (14 PTS),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
472,PT02M39.00S,2022-03-06T22:22:04.6Z,3,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,84,86,2022-03-06T22:22:13Z,4590000,,,0,,C. Payne bad pass out-of-bounds TURNOVER (2 TO),[1626166],1610612756.0,PHX,bad pass,,,Payne,C. Payne,,,,,,,,,,,2882.0,2.0,,,,,,,,,,,,,
473,PT02M19.00S,2022-03-06T22:22:32.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629670,11.12023653088042,38.23529411764706,1610612749,86,86,2022-03-06T22:22:38Z,4600000,59.0,52.0,1,left,J. Nwora 7' driving floating bank Jump Shot (5 PTS) (J. Holiday 8 AST),"[1629670, 201950]",1610612749.0,MIL,driving floating bank,,,Nwora,J. Nwora,,,,,7.85,Made,,,,,,,5.0,J. Holiday,201950.0,8.0,,,,,,,,,
475,PT02M06.00S,2022-03-06T22:22:45.9Z,3,REGULAR,2pt,Jump Shot,[],1628969,81.8166885676741,32.59803921568628,1610612756,86,88,2022-03-06T22:22:50Z,4620000,-87.0,118.0,1,right,M. Bridges 14' pullup Jump Shot (5 PTS),[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,14.69,Made,,,,,,,5.0,,,,,,,,,,,,
476,PT01M49.00S,2022-03-06T22:23:02.3Z,3,REGULAR,3pt,Jump Shot,[],1629670,31.61957950065703,28.921568627450984,1610612749,86,88,2022-03-06T22:23:06Z,4630000,105.0,245.0,1,left,MISS J. Nwora 26' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
477,PT01M46.00S,2022-03-06T22:23:05.3Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612756,86,88,2022-03-06T22:23:06Z,4640000,,,0,,T. Craig REBOUND (Off:0 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,476.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
478,PT01M37.00S,2022-03-06T22:23:14.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,80.6340341655716,64.4607843137255,1610612756,86,90,2022-03-06T22:23:19Z,4650000,72.0,130.0,1,right,C. Payne 14' driving floating bank Jump Shot (18 PTS),[1626166],1610612756.0,PHX,driving floating bank,,,Payne,C. Payne,,,,,14.83,Made,,,,,,,18.0,,,,,,,,,,,,
479,PT01M12.00S,2022-03-06T22:23:39.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,10.726018396846255,41.42156862745098,1610612749,86,90,2022-03-06T22:23:44Z,4660000,43.0,48.0,1,left,MISS G. Allen 6' driving Layup,[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,6.46,Missed,,,,,,,,,,,,,,,,,,,
480,PT01M11.00S,2022-03-06T22:23:40.4Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,86,90,2022-03-06T22:23:44Z,4670000,,,0,,B. Portis REBOUND (Off:4 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,479.0,4.0,0.0,4.0,,,,,,,,,,,,,,,
481,PT01M10.00S,2022-03-06T22:23:41.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,8.09789750328515,57.107843137254896,1610612749,86,90,2022-03-06T22:23:47Z,4680000,-36.0,24.0,1,left,MISS B. Portis putback Layup - blocked,"[1626171, 202687]",1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,4.26,Missed,,,,,,,,,,,,,,,,,Biyombo,202687.0,
482,PT01M10.00S,2022-03-06T22:23:41.8Z,3,REGULAR,block,,[],202687,,,1610612749,86,90,2022-03-06T22:23:44Z,4690000,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M10.00S,2022-03-06T22:23:41.8Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612756,86,90,2022-03-06T22:23:47Z,4700000,,,0,,T. Craig REBOUND (Off:0 Def:3),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,481.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
484,PT01M00.00S,2022-03-06T22:23:52.2Z,3,REGULAR,3pt,Jump Shot,[],1626166,67.36202365308804,48.03921568627451,1610612756,86,90,2022-03-06T22:23:57Z,4710000,-10.0,254.0,1,right,MISS C. Payne 25' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
485,PT00M57.90S,2022-03-06T22:23:54.3Z,3,REGULAR,rebound,defensive,[],1629670,,,1610612749,86,90,2022-03-06T22:23:57Z,4720000,,,0,,J. Nwora REBOUND (Off:0 Def:3),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,484.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
486,PT00M44.50S,2022-03-06T22:24:09.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.258212877792378,51.71568627450981,1610612749,88,90,2022-03-06T22:24:15Z,4730000,-9.0,6.0,1,left,J. Holiday driving Layup (7 PTS) (S. Ibaka 1 AST),"[201950, 201586]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,1.07,Made,,,,,,,7.0,S. Ibaka,201586.0,1.0,,,,,,,,,
488,PT00M44.50S,2022-03-06T22:24:21.0Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612756,88,90,2022-03-06T22:24:26Z,4750000,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,
489,PT00M26.40S,2022-03-06T22:24:39.4Z,3,REGULAR,turnover,lost ball,[],1628470,,,1610612756,88,90,2022-03-06T22:24:46Z,4760000,,,0,,T. Craig lost ball TURNOVER (2 TO),"[1628470, 1628960]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,2.0,,,,,Allen,1628960.0,,,,,,,
490,PT00M26.40S,2022-03-06T22:24:39.4Z,3,REGULAR,steal,,[],1628960,,,1610612749,88,90,2022-03-06T22:24:42Z,4770000,,,0,,G. Allen STEAL (1 STL),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M23.40S,2022-03-06T22:24:43.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629670,6.258212877792378,47.794117647058826,1610612749,90,90,2022-03-06T22:24:56Z,4780000,11.0,6.0,1,left,J. Nwora running finger roll Layup (7 PTS) (G. Allen 4 AST),"[1629670, 1628960]",1610612749.0,MIL,running finger roll,,,Nwora,J. Nwora,,,,,1.27,Made,,,,,,,7.0,G. Allen,1628960.0,4.0,,,,,,,,,
493,PT00M23.40S,2022-03-06T22:24:46.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628988,,,1610612749,90,90,2022-03-06T22:25:34Z,4800000,,,0,,A. Holiday shooting personal FOUL (1 PF) (Nwora 1 FT),"[1628988, 1629670]",1610612756.0,PHX,shooting,,,Holiday,A. Holiday,,,,,,,,,,,1627541.0,,,,,,,,1.0,0.0,Nwora,1629670.0,,,
495,PT00M23.40S,2022-03-06T22:25:04.8Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,90,90,2022-03-06T22:25:28Z,4820000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M23.40S,2022-03-06T22:25:04.8Z,3,REGULAR,substitution,out,[],1628988,,,1610612749,90,90,2022-03-06T22:25:28Z,4830000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M23.40S,2022-03-06T22:25:04.8Z,3,REGULAR,substitution,out,[],202687,,,1610612749,90,90,2022-03-06T22:25:28Z,4840000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M23.40S,2022-03-06T22:25:04.8Z,3,REGULAR,substitution,in,[],1627761,,,1610612749,90,90,2022-03-06T22:25:28Z,4850000,,,0,,SUB in: D. Bembry,[1627761],1610612749.0,MIL,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M23.40S,2022-03-06T22:25:04.8Z,3,REGULAR,substitution,in,[],1629013,,,1610612749,90,90,2022-03-06T22:25:28Z,4860000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M23.40S,2022-03-06T22:25:04.8Z,3,REGULAR,substitution,in,[],201580,,,1610612749,90,90,2022-03-06T22:25:28Z,4870000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M23.40S,2022-03-06T22:25:35.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629670,,,1610612749,91,90,2022-03-06T22:25:35Z,4880000,,,0,,J. Nwora Free Throw 1 of 1 (8 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
502,PT00M12.10S,2022-03-06T22:25:51.8Z,3,REGULAR,foul,personal,[],201950,,,1610612756,91,90,2022-03-06T22:25:58Z,4890000,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 1626166]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,2530.0,,,,,,,,2.0,0.0,Payne,1626166.0,,,
504,PT00M02.40S,2022-03-06T22:26:14.4Z,3,REGULAR,3pt,Jump Shot,[],1626166,76.42904073587385,6.372549019607843,1610612756,91,90,2022-03-06T22:26:22Z,4910000,-218.0,169.0,1,right,MISS C. Payne 27' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,27.6,Missed,,,,,,,,,,,,,,,,,,,
505,PT00M00.40S,2022-03-06T22:26:16.2Z,3,REGULAR,rebound,offensive,[],1626166,,,1610612756,91,90,2022-03-06T22:26:16Z,4920000,,,0,,C. Payne REBOUND (Off:1 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,504.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
506,PT00M00.00S,2022-03-06T22:26:20.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626166,91.67214191852825,32.1078431372549,1610612756,91,90,2022-03-06T22:26:26Z,4930000,-89.0,26.0,1,right,MISS C. Payne 9' pullup Shot,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,9.31,Missed,,,,,,,,,,,,,,,,,,,
507,PT00M00.00S,2022-03-06T22:26:20.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,91,90,2022-03-06T22:26:26Z,4940000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,506.0,,,,,,,,,,,,,,,,,,
508,PT00M00.00S,2022-03-06T22:26:30.4Z,3,REGULAR,period,end,[],0,,,1610612756,91,90,2022-03-06T22:26:30Z,4950000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-03-06T22:29:12.4Z,4,REGULAR,substitution,out,['startperiod'],201586,,,1610612756,91,90,2022-03-06T22:29:33Z,4960000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-03-06T22:29:12.4Z,4,REGULAR,substitution,out,['startperiod'],1627761,,,1610612756,91,90,2022-03-06T22:29:33Z,4970000,,,0,,SUB out: D. Bembry,[1627761],1610612749.0,MIL,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-03-06T22:29:12.4Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612756,91,90,2022-03-06T22:29:33Z,4980000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-03-06T22:29:12.4Z,4,REGULAR,substitution,in,['startperiod'],203507,,,1610612756,91,90,2022-03-06T22:29:33Z,4990000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-03-06T22:29:12.4Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612756,91,90,2022-03-06T22:29:33Z,5000000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-03-06T22:29:12.4Z,4,REGULAR,substitution,in,['startperiod'],203109,,,1610612756,91,90,2022-03-06T22:29:33Z,5010000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-03-06T22:29:55.9Z,4,REGULAR,period,start,[],0,,,1610612756,91,90,2022-03-06T22:29:55Z,5020000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M43.00S,2022-03-06T22:30:11.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201580,91.27792378449409,44.6078431372549,1610612756,91,92,2022-03-06T22:30:15Z,5030000,-27.0,29.0,1,right,J. McGee turnaround bank Hook (4 PTS) (L. Shamet 4 AST),"[201580, 1629013]",1610612756.0,PHX,turnaround bank,,,McGee,J. McGee,,,,,4.0,Made,,,,,,,4.0,L. Shamet,1629013.0,4.0,,,,,,,,,
518,PT11M27.00S,2022-03-06T22:30:27.3Z,4,REGULAR,3pt,Jump Shot,[],1628960,31.225361366622867,75.73529411764706,1610612749,94,92,2022-03-06T22:30:33Z,5050000,-129.0,241.0,1,left,G. Allen 27' 3PT  (10 PTS) (G. Antetokounmpo 4 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,27.32,Made,,,,,,,10.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,
520,PT11M14.00S,2022-03-06T22:30:40.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,84.57621550591328,36.76470588235294,1610612756,94,94,2022-03-06T22:30:44Z,5070000,-66.0,92.0,1,right,C. Payne 11' driving floating Jump Shot (20 PTS),[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,11.37,Made,,,,,,,20.0,,,,,,,,,,,,
521,PT11M06.00S,2022-03-06T22:30:53.0Z,4,REGULAR,foul,personal,[],1629013,,,1610612749,94,94,2022-03-06T22:31:02Z,5080000,,,0,,L. Shamet personal FOUL (3 PF),"[1629013, 201950]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,2530.0,,,,,,,,3.0,0.0,Holiday,201950.0,,,
524,PT11M01.00S,2022-03-06T22:31:20.5Z,4,REGULAR,foul,offensive,[],203507,,,1610612749,94,94,2022-03-06T22:31:33Z,5110000,,,0,,G. Antetokounmpo charge offensive FOUL (4 PF),"[203507, 1626166]",1610612749.0,MIL,charge,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,2882.0,,,,,,,,4.0,0.0,Payne,1626166.0,,,
526,PT11M01.00S,2022-03-06T22:31:20.5Z,4,REGULAR,turnover,offensive foul,[],203507,,,1610612749,94,94,2022-03-06T22:31:20Z,5130000,,,0,,G. Antetokounmpo offensive foul TURNOVER (3 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,2882.0,3.0,,,,,,,,,,,,,
527,PT10M47.00S,2022-03-06T22:31:44.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203109,73.80091984231275,13.480392156862745,1610612756,94,97,2022-03-06T22:31:50Z,5140000,-183.0,194.0,1,right,J. Crowder 26' 3PT  (13 PTS) (L. Shamet 5 AST),"[203109, 1629013]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.63,Made,,,,,,,13.0,L. Shamet,1629013.0,5.0,,,,,,,,,
529,PT10M32.00S,2022-03-06T22:32:01.9Z,4,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612749,94,97,2022-03-06T22:32:22Z,5160000,,,0,,L. Shamet shooting personal FOUL (4 PF) (Holiday 2 FT),"[1629013, 201950]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,,,,,,,1627541.0,,,,,,,,4.0,0.0,Holiday,201950.0,,,
531,PT10M32.00S,2022-03-06T22:32:25.2Z,4,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,95,97,2022-03-06T22:32:25Z,5180000,,,0,,J. Holiday Free Throw 1 of 2 (8 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
532,PT10M32.00S,2022-03-06T22:32:39.3Z,4,REGULAR,substitution,out,[],1629013,,,1610612749,95,97,2022-03-06T22:32:43Z,5190000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M32.00S,2022-03-06T22:32:39.3Z,4,REGULAR,substitution,in,[],1628969,,,1610612749,95,97,2022-03-06T22:32:43Z,5200000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M32.00S,2022-03-06T22:32:50.5Z,4,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,96,97,2022-03-06T22:32:50Z,5210000,,,0,,J. Holiday Free Throw 2 of 2 (9 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
535,PT10M13.00S,2022-03-06T22:33:11.3Z,4,REGULAR,3pt,Jump Shot,[],1626166,69.59592641261499,77.20588235294117,1610612756,96,100,2022-03-06T22:33:17Z,5220000,136.0,233.0,1,right,C. Payne 27' 3PT  (23 PTS) (M. Bridges 4 AST),"[1626166, 1628969]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,27.0,Made,,,,,,,23.0,M. Bridges,1628969.0,4.0,,,,,,,,,
537,PT10M02.00S,2022-03-06T22:33:22.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.258212877792378,50.0,1610612749,98,100,2022-03-06T22:33:28Z,5240000,0.0,6.0,1,left,J. Holiday driving Layup (11 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,0.63,Made,,,,,,,11.0,,,,,,,,,,,,
538,PT09M44.00S,2022-03-06T22:33:40.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201580,92.06636005256242,52.20588235294118,1610612756,98,100,2022-03-06T22:33:46Z,5250000,11.0,22.0,1,right,MISS J. McGee cutting Layup - blocked,"[201580, 203507]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,2.47,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0,
545,PT09M44.00S,2022-03-06T22:33:40.8Z,4,REGULAR,block,,[],203507,,,1610612756,98,100,2022-03-06T22:34:36Z,5255000,,,0,,G. Antetokounmpo BLOCK (2 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT09M42.00S,2022-03-06T22:33:42.8Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,98,100,2022-03-06T22:33:46Z,5260000,,,0,,B. Portis REBOUND (Off:4 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,538.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
540,PT09M38.00S,2022-03-06T22:33:46.6Z,4,REGULAR,turnover,bad pass,[],201950,,,1610612749,98,100,2022-03-06T22:33:54Z,5270000,,,0,,J. Holiday bad pass TURNOVER (4 TO),"[201950, 1628470]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,4.0,,,,,Craig,1628470.0,,,,,,,
541,PT09M38.00S,2022-03-06T22:33:46.6Z,4,REGULAR,steal,,[],1628470,,,1610612756,98,100,2022-03-06T22:33:51Z,5280000,,,0,,T. Craig STEAL (1 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M30.00S,2022-03-06T22:33:54.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628969,95.74572930354796,95.83333333333334,1610612756,98,103,2022-03-06T22:36:10Z,5290000,229.0,-13.0,1,right,M. Bridges 3PT running (8 PTS) (J. Crowder 7 AST),"[1628969, 203109]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,22.95,Made,,,,,,,8.0,J. Crowder,203109.0,7.0,,,,,,,,,
544,PT09M24.00S,2022-03-06T22:34:05.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,98,103,2022-03-06T22:34:05Z,5310000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M24.00S,2022-03-06T22:36:30.1Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,98,103,2022-03-06T22:37:03Z,5320000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M24.00S,2022-03-06T22:36:30.1Z,4,REGULAR,substitution,in,[],203114,,,1610612749,98,103,2022-03-06T22:37:03Z,5330000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M15.00S,2022-03-06T22:37:39.2Z,4,REGULAR,2pt,Jump Shot,[],201950,27.91146517739816,32.87760416666667,1610612749,100,103,2022-03-06T22:38:05Z,5340000,86.0,210.0,1,left,J. Holiday 22' Jump Shot (13 PTS) (G. Antetokounmpo 5 AST),"[201950, 203507]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,22.67,Made,,,,,,,13.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,
550,PT08M50.00S,2022-03-06T22:38:04.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,92.9862023653088,53.92156862745098,1610612756,100,103,2022-03-06T22:38:10Z,5360000,20.0,13.0,1,right,MISS C. Payne driving finger roll Layup,[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,2.37,Missed,,,,,,,,,,,,,,,,,,,
551,PT08M45.00S,2022-03-06T22:38:09.5Z,4,REGULAR,rebound,offensive,[],201580,,,1610612756,100,103,2022-03-06T22:38:09Z,5370000,,,0,,J. McGee REBOUND (Off:1 Def:0),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,550.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
552,PT08M45.00S,2022-03-06T22:38:09.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,94.40999984741211,50.0,1610612756,100,105,2022-03-06T22:38:09Z,5380000,0.0,0.0,1,right,J. McGee tip Layup (6 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,0.0,Made,,,,,,,6.0,,,,,,,,,,,,
