actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
275,PT04M17.00S,2022-02-16T01:58:38.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,56,50,2022-02-16T01:58:54Z,2750000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,
281,PT04M17.00S,2022-02-16T01:58:42.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,56,50,2022-02-16T01:59:34Z,2755000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M17.00S,2022-02-16T01:58:45.6Z,2,REGULAR,substitution,out,[],201950,,,1610612749,56,50,2022-02-16T01:58:59Z,2760000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M17.00S,2022-02-16T01:58:45.6Z,2,REGULAR,substitution,in,[],203114,,,1610612749,56,50,2022-02-16T01:58:59Z,2770000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M01.00S,2022-02-16T01:59:17.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.258212877792378,48.77450980392157,1610612749,58,50,2022-02-16T01:59:27Z,2780000,6.0,6.0,1,left,G. Antetokounmpo finger roll Layup (14 PTS),[203507],1610612749.0,MIL,finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,0.88,Made,14.0,,,,,,,,,,,,,,,,,,
279,PT03M49.00S,2022-02-16T01:59:29.6Z,2,REGULAR,turnover,bad pass,[],1629052,,,1610612754,58,50,2022-02-16T01:59:38Z,2790000,,,0,,O. Brissett bad pass TURNOVER (1 TO),"[1629052, 1629623]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,1.0,Wigginton,1629623.0,,,
280,PT03M49.00S,2022-02-16T01:59:29.6Z,2,REGULAR,steal,,[],1629623,,,1610612749,58,50,2022-02-16T01:59:32Z,2800000,,,0,,L. Wigginton STEAL (1 STL),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M44.00S,2022-02-16T01:59:34.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629623,7.30946123521682,52.20588235294118,1610612749,58,50,2022-02-16T01:59:46Z,2810000,-11.0,16.0,1,left,MISS L. Wigginton running Layup - blocked,"[1629623, 1629052]",1610612749.0,MIL,running,,,Wigginton,L. Wigginton,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,Brissett,1629052.0
283,PT03M44.00S,2022-02-16T01:59:34.5Z,2,REGULAR,block,,[],1629052,,,1610612749,58,50,2022-02-16T01:59:37Z,2820000,,,0,,O. Brissett BLOCK (1 BLK),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M42.00S,2022-02-16T01:59:36.5Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,58,50,2022-02-16T01:59:46Z,2830000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,282.0,7.0,5.0,2.0,,,,,,
285,PT03M42.00S,2022-02-16T01:59:40.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",203507,6.1268068331143235,50.73529411764706,1610612749,60,50,2022-02-16T02:00:52Z,2840000,-4.0,5.0,1,left,G. Antetokounmpo putback DUNK (16 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,0.63,Made,16.0,,,,,,,,,,,,,,,,,,
286,PT03M42.00S,2022-02-16T01:59:48.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,60,50,2022-02-16T01:59:48Z,2850000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M42.00S,2022-02-16T02:00:22.9Z,2,REGULAR,substitution,out,[],202362,,,1610612754,60,50,2022-02-16T02:01:11Z,2860000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M42.00S,2022-02-16T02:00:22.9Z,2,REGULAR,substitution,in,[],1627741,,,1610612754,60,50,2022-02-16T02:01:11Z,2870000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M28.00S,2022-02-16T02:01:33.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,60,50,2022-02-16T02:01:33Z,2880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M28.00S,2022-02-16T02:01:46.1Z,2,REGULAR,substitution,out,[],1629052,,,1610612754,60,50,2022-02-16T02:01:54Z,2890000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M28.00S,2022-02-16T02:01:46.1Z,2,REGULAR,substitution,in,[],1630678,,,1610612754,60,50,2022-02-16T02:01:54Z,2900000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M22.00S,2022-02-16T02:02:02.0Z,2,REGULAR,3pt,Jump Shot,[],1626208,82.7365308804205,95.34313725490196,1610612754,60,50,2022-02-16T02:02:10Z,2910000,227.0,110.0,1,right,MISS K. Sykes 25' 3PT,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
293,PT03M20.00S,2022-02-16T02:02:04.0Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,60,50,2022-02-16T02:02:10Z,2920000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,292.0,8.0,6.0,2.0,,,,,,
294,PT03M11.00S,2022-02-16T02:02:13.0Z,2,REGULAR,turnover,bad pass,[],1629623,,,1610612749,60,50,2022-02-16T02:02:19Z,2930000,,,0,,L. Wigginton bad pass TURNOVER (1 TO),"[1629623, 1630169]",1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0,,,
295,PT03M11.00S,2022-02-16T02:02:13.0Z,2,REGULAR,steal,,[],1630169,,,1610612754,60,50,2022-02-16T02:02:15Z,2940000,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M05.00S,2022-02-16T02:02:19.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,95.22010512483574,2.941176470588235,1610612754,60,50,2022-02-16T02:02:27Z,2950000,-235.0,-8.0,1,right,MISS B. Hield running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
297,PT03M01.00S,2022-02-16T02:02:23.1Z,2,REGULAR,rebound,defensive,[],201586,,,1610612749,60,50,2022-02-16T02:02:27Z,2960000,,,0,,S. Ibaka REBOUND (Off:0 Def:1),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,296.0,1.0,1.0,0.0,,,,,,
298,PT02M59.00S,2022-02-16T02:02:25.5Z,2,REGULAR,turnover,lost ball,[],1629670,,,1610612749,60,50,2022-02-16T02:02:30Z,2970000,,,0,,J. Nwora lost ball TURNOVER (2 TO),"[1629670, 1630169]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,2.0,Haliburton,1630169.0,,,
299,PT02M59.00S,2022-02-16T02:02:25.5Z,2,REGULAR,steal,,[],1630169,,,1610612754,60,50,2022-02-16T02:02:28Z,2980000,,,0,,T. Haliburton STEAL (3 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M54.00S,2022-02-16T02:02:31.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630169,76.2976346911958,9.558823529411764,1610612754,60,53,2022-02-16T02:02:44Z,2990000,-202.0,170.0,1,right,T. Haliburton 26' 3PT running pullup (7 PTS) (J. Smith 2 AST),"[1630169, 1630188]",1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,26.44,Made,7.0,J. Smith,1630188.0,2.0,,,,,,,,,,,,,,,
302,PT02M33.00S,2022-02-16T02:02:51.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,8.754927726675426,47.794117647058826,1610612749,60,53,2022-02-16T02:02:56Z,3010000,11.0,30.0,1,left,MISS G. Antetokounmpo alley-oop Layup,[203507],1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,,
303,PT02M30.00S,2022-02-16T02:02:54.0Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,60,53,2022-02-16T02:02:54Z,3020000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,302.0,9.0,6.0,3.0,,,,,,
304,PT02M29.00S,2022-02-16T02:02:54.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,5.601182654402102,53.92156862745098,1610612749,62,53,2022-02-16T02:03:01Z,3030000,-20.0,0.0,1,left,G. Antetokounmpo putback DUNK (18 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,1.96,Made,18.0,,,,,,,,,,,,,,,,,,
305,PT02M19.00S,2022-02-16T02:03:07.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,81.68528252299606,36.76470588235294,1610612754,62,55,2022-02-16T02:03:40Z,3040000,-66.0,120.0,1,right,T. Haliburton 13' floating Jump Shot (9 PTS),[1630169],1610612754.0,IND,floating,,,Haliburton,T. Haliburton,,,,,13.68,Made,9.0,,,,,,,,,,,,,,,,,,
306,PT02M19.00S,2022-02-16T02:03:11.9Z,2,REGULAR,foul,personal,['1freethrow'],1629670,,,1610612754,62,55,2022-02-16T02:03:54Z,3050000,,,0,,J. Nwora shooting personal FOUL (1 PF) (Haliburton 1 FT),"[1629670, 1630169]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,,,,,,,200832.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,,
308,PT02M19.00S,2022-02-16T02:03:23.6Z,2,REGULAR,substitution,out,[],1629670,,,1610612754,62,55,2022-02-16T02:04:36Z,3070000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M19.00S,2022-02-16T02:03:23.6Z,2,REGULAR,substitution,out,[],203507,,,1610612754,62,55,2022-02-16T02:04:36Z,3080000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M19.00S,2022-02-16T02:03:23.6Z,2,REGULAR,substitution,in,[],201950,,,1610612754,62,55,2022-02-16T02:04:36Z,3090000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M19.00S,2022-02-16T02:03:23.6Z,2,REGULAR,substitution,in,[],1626171,,,1610612754,62,55,2022-02-16T02:04:36Z,3100000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M19.00S,2022-02-16T02:03:43.9Z,2,REGULAR,substitution,out,[],1630678,,,1610612754,62,55,2022-02-16T02:04:36Z,3110000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M19.00S,2022-02-16T02:03:43.9Z,2,REGULAR,substitution,in,[],1629052,,,1610612754,62,55,2022-02-16T02:04:36Z,3120000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M19.00S,2022-02-16T02:04:06.8Z,2,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,62,56,2022-02-16T02:04:06Z,3130000,,,0,,T. Haliburton Free Throw 1 of 1 (10 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
315,PT02M05.00S,2022-02-16T02:04:20.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201586,12.565703022339028,53.67647058823529,1610612749,64,56,2022-02-16T02:04:25Z,3140000,-18.0,66.0,1,left,S. Ibaka 6' turnaround Hook (5 PTS) (J. Holiday 4 AST),"[201586, 201950]",1610612749.0,MIL,turnaround,,,Ibaka,S. Ibaka,,,,,6.81,Made,5.0,J. Holiday,201950.0,4.0,,,,,,,,,,,,,,,
317,PT01M55.00S,2022-02-16T02:04:31.3Z,2,REGULAR,2pt,Jump Shot,[],1630188,91.27792378449409,32.84313725490196,1610612754,64,56,2022-02-16T02:04:54Z,3160000,-86.0,29.0,1,right,MISS J. Smith 9' floating Shot,[1630188],1610612754.0,IND,floating,,,Smith,J. Smith,,,,,9.07,Missed,,,,,,,,,,,,,,,,,,,
318,PT01M50.00S,2022-02-16T02:04:36.3Z,2,REGULAR,rebound,defensive,[],201586,,,1610612749,64,56,2022-02-16T02:04:37Z,3170000,,,0,,S. Ibaka REBOUND (Off:0 Def:2),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,317.0,2.0,2.0,0.0,,,,,,
319,PT01M45.00S,2022-02-16T02:04:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,5.206964520367937,47.794117647058826,1610612749,66,56,2022-02-16T02:04:49Z,3180000,11.0,-4.0,1,left,J. Holiday driving Layup (8 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,1.16,Made,8.0,,,,,,,,,,,,,,,,,,
320,PT01M37.00S,2022-02-16T02:04:52.4Z,2,REGULAR,foul,offensive,[],1630188,,,1610612754,66,56,2022-02-16T02:05:29Z,3190000,,,0,,J. Smith offensive FOUL (3 PF),"[1630188, 201950]",1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,200832.0,3.0,0.0,Holiday,201950.0,,,,,,,,,,
322,PT01M37.00S,2022-02-16T02:04:52.4Z,2,REGULAR,turnover,offensive foul,[],1630188,,,1610612754,66,56,2022-02-16T02:04:52Z,3210000,,,0,,J. Smith offensive foul TURNOVER (1 TO),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,200832.0,,,,,,,,,1.0,,,,,
323,PT01M37.00S,2022-02-16T02:05:04.4Z,2,REGULAR,substitution,out,[],1630188,,,1610612749,66,56,2022-02-16T02:05:11Z,3220000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M37.00S,2022-02-16T02:05:04.4Z,2,REGULAR,substitution,in,[],1630678,,,1610612749,66,56,2022-02-16T02:05:11Z,3230000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M24.00S,2022-02-16T02:05:25.4Z,2,REGULAR,turnover,lost ball,[],201950,,,1610612749,66,56,2022-02-16T02:05:30Z,3240000,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[201950, 1626208]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,2.0,Sykes,1626208.0,,,
326,PT01M24.00S,2022-02-16T02:05:25.4Z,2,REGULAR,steal,,[],1626208,,,1610612754,66,56,2022-02-16T02:05:28Z,3250000,,,0,,K. Sykes STEAL (1 STL),[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M23.00S,2022-02-16T02:05:32.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,66,56,2022-02-16T02:05:32Z,3260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M12.00S,2022-02-16T02:05:46.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627741,80.23981603153744,36.51960784313725,1610612754,66,58,2022-02-16T02:05:51Z,3270000,-67.0,133.0,1,right,B. Hield 14' pullup Jump Shot (14 PTS),[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,14.93,Made,14.0,,,,,,,,,,,,,,,,,,
329,PT00M56.30S,2022-02-16T02:06:05.2Z,2,REGULAR,3pt,Jump Shot,[],203114,6.258212877792378,95.83333333333334,1610612749,69,58,2022-02-16T02:06:10Z,3280000,-229.0,6.0,1,left,K. Middleton 3PT  (11 PTS) (J. Holiday 5 AST),"[203114, 201950]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,22.93,Made,11.0,J. Holiday,201950.0,5.0,,,,,,,,,,,,,,,
331,PT00M33.50S,2022-02-16T02:06:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,93.11760840998686,50.49019607843137,1610612754,69,60,2022-02-16T02:06:34Z,3300000,2.0,12.0,1,right,T. Taylor Layup (6 PTS) (T. Haliburton 5 AST),"[1630678, 1630169]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,1.25,Made,6.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,,,,,,
333,PT00M26.70S,2022-02-16T02:06:37.7Z,2,REGULAR,3pt,Jump Shot,[],201950,30.305519053876477,21.568627450980394,1610612749,69,60,2022-02-16T02:06:42Z,3320000,142.0,232.0,1,left,MISS J. Holiday 27' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,27.25,Missed,,,,,,,,,,,,,,,,,,,
334,PT00M23.70S,2022-02-16T02:06:40.7Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,69,60,2022-02-16T02:06:42Z,3330000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,333.0,1.0,1.0,0.0,,,,,,
335,PT00M07.70S,2022-02-16T02:06:57.7Z,2,REGULAR,3pt,Jump Shot,[],1630169,67.36202365308804,13.970588235294118,1610612754,69,60,2022-02-16T02:09:16Z,3340000,-180.0,254.0,1,right,MISS T. Haliburton 31' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,31.16,Missed,,,,,,,,,,,,,,,,,,,
336,PT00M05.40S,2022-02-16T02:07:00.0Z,2,REGULAR,rebound,offensive,[],1629052,,,1610612754,69,60,2022-02-16T02:09:16Z,3350000,,,0,,O. Brissett REBOUND (Off:1 Def:0),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,335.0,1.0,0.0,1.0,,,,,,
337,PT00M05.40S,2022-02-16T02:07:04.4Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629052,94.40999984741211,50.0,1610612754,69,60,2022-02-16T02:09:38Z,3360000,0.0,0.0,1,right,MISS O. Brissett tip DUNK,[1629052],1610612754.0,IND,tip,,,Brissett,O. Brissett,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
338,PT00M03.40S,2022-02-16T02:07:06.4Z,2,REGULAR,rebound,offensive,[],1626208,,,1610612754,69,60,2022-02-16T02:09:38Z,3370000,,,0,,K. Sykes REBOUND (Off:1 Def:0),[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,337.0,1.0,0.0,1.0,,,,,,
339,PT00M02.80S,2022-02-16T02:07:14.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,68.87524638633377,71.83670343137256,1610612754,69,63,2022-02-16T02:09:56Z,3380000,109.0,240.0,1,right,B. Hield 26' 3PT  (17 PTS) (K. Sykes 2 AST),"[1627741, 1626208]",1610612754.0,IND,,,,Hield,B. Hield,,,,,26.38,Made,17.0,K. Sykes,1626208.0,2.0,,,,,,,,,,,,,,,
341,PT00M00.00S,2022-02-16T02:07:23.0Z,2,REGULAR,period,end,[],0,,,1610612749,69,63,2022-02-16T02:07:23Z,3400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-02-16T02:21:22.8Z,3,REGULAR,substitution,out,['startperiod'],201586,,,1610612749,69,63,2022-02-16T02:22:31Z,3410000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-02-16T02:21:22.8Z,3,REGULAR,substitution,out,['startperiod'],1629623,,,1610612749,69,63,2022-02-16T02:22:31Z,3420000,,,0,,SUB out: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-02-16T02:21:22.8Z,3,REGULAR,substitution,out,['startperiod'],1626208,,,1610612749,69,63,2022-02-16T02:22:31Z,3430000,,,0,,SUB out: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-02-16T02:21:22.8Z,3,REGULAR,substitution,out,['startperiod'],1630678,,,1610612749,69,63,2022-02-16T02:22:31Z,3440000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-02-16T02:21:22.8Z,3,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,69,63,2022-02-16T02:22:31Z,3450000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-02-16T02:21:22.8Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,69,63,2022-02-16T02:22:31Z,3460000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-02-16T02:21:22.8Z,3,REGULAR,substitution,in,['startperiod'],1629048,,,1610612749,69,63,2022-02-16T02:22:31Z,3470000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-02-16T02:21:22.8Z,3,REGULAR,substitution,in,['startperiod'],1630188,,,1610612749,69,63,2022-02-16T02:22:31Z,3480000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-02-16T02:22:33.7Z,3,REGULAR,period,start,[],0,,,1610612754,69,63,2022-02-16T02:22:33Z,3490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M48.00S,2022-02-16T02:22:44.8Z,3,REGULAR,3pt,Jump Shot,[],1627741,30.699737187910642,71.07843137254902,1610612754,69,66,2022-02-16T02:22:50Z,3500000,-105.0,236.0,1,left,B. Hield 25' 3PT  (20 PTS) (T. Haliburton 6 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,25.86,Made,20.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,,,,,,
353,PT11M24.00S,2022-02-16T02:23:10.0Z,3,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612749,69,66,2022-02-16T02:23:32Z,3520000,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Middleton 2 FT),"[1629048, 203114]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,,,,,,,202026.0,2.0,1.0,Middleton,203114.0,,,,,,,,,,
355,PT11M24.00S,2022-02-16T02:23:35.3Z,3,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,70,66,2022-02-16T02:23:35Z,3540000,,,0,,K. Middleton Free Throw 1 of 2 (12 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
356,PT11M24.00S,2022-02-16T02:23:50.4Z,3,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,71,66,2022-02-16T02:23:50Z,3550000,,,0,,K. Middleton Free Throw 2 of 2 (13 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
357,PT11M07.00S,2022-02-16T02:24:09.8Z,3,REGULAR,3pt,Jump Shot,[],1630169,36.87582128777924,40.68627450980392,1610612754,71,66,2022-02-16T02:24:15Z,3560000,47.0,294.0,1,left,MISS T. Haliburton 29' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,29.78,Missed,,,,,,,,,,,,,,,,,,,
358,PT11M04.00S,2022-02-16T02:24:12.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,71,66,2022-02-16T02:24:15Z,3570000,,,0,,B. Portis REBOUND (Off:1 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,357.0,7.0,6.0,1.0,,,,,,
359,PT10M54.00S,2022-02-16T02:24:22.9Z,3,REGULAR,3pt,Jump Shot,[],1628960,94.30026281208936,3.431372549019608,1610612749,71,66,2022-02-16T02:24:27Z,3580000,-233.0,1.0,1,right,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
360,PT10M51.00S,2022-02-16T02:24:25.9Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612754,71,66,2022-02-16T02:24:27Z,3590000,,,0,,G. Bitadze REBOUND (Off:0 Def:3),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,359.0,3.0,3.0,0.0,,,,,,
