actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
269,PT02M36.00S,2021-12-16T01:54:57.8Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,54,49,2021-12-16T01:55:06Z,2690000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M36.00S,2021-12-16T01:55:13.4Z,2,REGULAR,freethrow,2 of 2,[],203648,,,1610612749,55,49,2021-12-16T01:55:13Z,2700000,,,0,,T. Antetokounmpo Free Throw 2 of 2 (2 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
271,PT02M16.00S,2021-12-16T01:55:34.3Z,2,REGULAR,3pt,Jump Shot,[],1627734,92.46057818659659,3.431372549019608,1610612754,55,49,2021-12-16T01:55:40Z,2710000,-233.0,18.0,1,right,MISS D. Sabonis 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,,
272,PT02M11.00S,2021-12-16T01:55:39.3Z,2,REGULAR,rebound,defensive,[],203918,,,1610612749,55,49,2021-12-16T01:55:40Z,2720000,,,0,,R. Hood REBOUND (Off:0 Def:1),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,271.0,1.0,1.0,0.0,,,,,,,,,,,,,,
273,PT02M06.00S,2021-12-16T01:55:43.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203648,6.258212877792378,47.549019607843135,1610612749,55,49,2021-12-16T01:55:58Z,2730000,12.0,6.0,1,left,MISS T. Antetokounmpo driving Layup - blocked,"[203648, 1626167]",1610612749.0,MIL,driving,,,Antetokounmpo,T. Antetokounmpo,,,,,1.38,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0,
274,PT02M06.00S,2021-12-16T01:55:43.7Z,2,REGULAR,block,,[],1626167,,,1610612749,55,49,2021-12-16T01:55:47Z,2740000,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M02.00S,2021-12-16T01:55:47.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,55,49,2021-12-16T01:55:58Z,2750000,,,0,,D. Sabonis REBOUND (Off:3 Def:7),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,273.0,10.0,7.0,3.0,,,,,,,,,,,,,,
276,PT01M58.00S,2021-12-16T01:55:52.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627763,79.188567674113,5.637254901960785,1610612754,55,49,2021-12-16T01:56:02Z,2760000,-222.0,143.0,1,right,MISS M. Brogdon 26' running 3PT,[1627763],1610612754.0,IND,running,,,Brogdon,M. Brogdon,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
277,PT01M54.00S,2021-12-16T01:55:55.6Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,55,49,2021-12-16T01:55:55Z,2770000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,276.0,2.0,2.0,0.0,,,,,,,,,,,,,,
278,PT01M48.00S,2021-12-16T01:56:04.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627763,,,1610612749,55,49,2021-12-16T01:56:17Z,2780000,,,0,,M. Brogdon personal FOUL (3 PF) (Hill 2 FT),"[1627763, 201588]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,1628171.0,3.0,0.0,Hill,201588.0,,,
280,PT01M48.00S,2021-12-16T01:56:33.8Z,2,REGULAR,freethrow,1 of 2,[],201588,,,1610612749,56,49,2021-12-16T01:56:33Z,2800000,,,0,,G. Hill Free Throw 1 of 2 (1 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
281,PT01M48.00S,2021-12-16T01:56:35.1Z,2,REGULAR,substitution,out,[],1627763,,,1610612749,56,49,2021-12-16T01:56:42Z,2810000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M48.00S,2021-12-16T01:56:35.1Z,2,REGULAR,substitution,in,[],202954,,,1610612749,56,49,2021-12-16T01:56:42Z,2820000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT01M48.00S,2021-12-16T01:56:54.6Z,2,REGULAR,freethrow,2 of 2,[],201588,,,1610612749,57,49,2021-12-16T01:56:54Z,2830000,,,0,,G. Hill Free Throw 2 of 2 (2 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
284,PT01M23.00S,2021-12-16T01:57:21.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,93.77463863337714,65.44117647058823,1610612754,57,51,2021-12-16T01:57:35Z,2840000,77.0,6.0,1,right,C. LeVert 7' fadeaway Jump Shot (16 PTS),[1627747],1610612754.0,IND,fadeaway,,,LeVert,C. LeVert,,,,,7.74,Made,16.0,,,,,,,,,,,,,,,,,,
285,PT01M12.00S,2021-12-16T01:57:32.4Z,2,REGULAR,turnover,lost ball,[],201588,,,1610612749,57,51,2021-12-16T01:57:40Z,2850000,,,0,,G. Hill lost ball TURNOVER (2 TO),"[201588, 1626167]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,2.0,Turner,1626167.0,,,,,,,,
286,PT01M12.00S,2021-12-16T01:57:32.4Z,2,REGULAR,steal,,[],1626167,,,1610612754,57,51,2021-12-16T01:57:35Z,2860000,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M07.00S,2021-12-16T01:59:25.8Z,2,REGULAR,foul,personal,['2freethrow'],203918,,,1610612754,57,51,2021-12-16T02:00:23Z,2910000,,,0,,R. Hood shooting personal FOUL (1 PF) (Turner 2 FT),"[203918, 1626167]",1610612749.0,MIL,shooting,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Turner,1626167.0,,,
293,PT01M07.00S,2021-12-16T01:59:39.4Z,2,REGULAR,instantreplay,request,[],0,,,1610612754,57,51,2021-12-16T01:59:52Z,2930000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,1148.0,,,,,,,Common Foul Upheld
294,PT01M07.00S,2021-12-16T02:00:25.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626167,,,1610612754,57,52,2021-12-16T02:00:25Z,2940000,,,0,,M. Turner Free Throw 1 of 2 (5 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
295,PT01M07.00S,2021-12-16T02:00:27.2Z,2,REGULAR,substitution,out,[],203648,,,1610612754,57,52,2021-12-16T02:00:33Z,2950000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M07.00S,2021-12-16T02:00:27.2Z,2,REGULAR,substitution,in,[],201950,,,1610612754,57,52,2021-12-16T02:00:33Z,2960000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M07.00S,2021-12-16T02:00:34.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626167,,,1610612754,57,53,2021-12-16T02:00:34Z,2970000,,,0,,M. Turner Free Throw 2 of 2 (6 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
298,PT00M56.00S,2021-12-16T02:00:46.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202954,,,1610612749,57,53,2021-12-16T02:01:05Z,2980000,,,0,,B. Wanamaker shooting personal FOUL (1 PF) (Holiday 2 FT),"[202954, 201950]",1610612754.0,IND,shooting,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Holiday,201950.0,,,
300,PT00M56.00S,2021-12-16T02:01:09.0Z,2,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,58,53,2021-12-16T02:01:30Z,3000000,,,0,,J. Holiday Free Throw 1 of 2 (16 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
301,PT00M56.00S,2021-12-16T02:01:09.0Z,2,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,58,53,2021-12-16T02:01:30Z,3010000,,,0,,MISS J. Holiday Free Throw 2 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Missed,,,,,,,,,,,,,,,,,,,
302,PT00M53.30S,2021-12-16T02:01:11.7Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,58,53,2021-12-16T02:01:30Z,3020000,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,301.0,3.0,2.0,1.0,,,,,,,,,,,,,,
303,PT00M53.30S,2021-12-16T02:01:28.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.590000152587891,50.0,1610612749,58,53,2021-12-16T02:01:28Z,3030000,0.0,0.0,1,left,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
304,PT00M53.30S,2021-12-16T02:01:29.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,58,53,2021-12-16T02:01:29Z,3040000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,
305,PT00M53.30S,2021-12-16T02:01:34.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,58,53,2021-12-16T02:01:34Z,3050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M35.80S,2021-12-16T02:01:54.4Z,2,REGULAR,3pt,Jump Shot,[],1629052,69.20170827858082,32.59803921568628,1610612754,58,53,2021-12-16T02:02:03Z,3060000,-87.0,237.0,1,right,MISS O. Brissett 25' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
307,PT00M32.10S,2021-12-16T02:01:58.1Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,58,53,2021-12-16T02:02:03Z,3070000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,306.0,1.0,1.0,0.0,,,,,,,,,,,,,,
308,PT00M25.30S,2021-12-16T02:02:04.8Z,2,REGULAR,3pt,Jump Shot,[],1626171,28.728646517739815,23.03921568627451,1610612749,58,53,2021-12-16T02:02:10Z,3080000,135.0,218.0,1,left,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
309,PT00M21.40S,2021-12-16T02:02:08.7Z,2,REGULAR,rebound,defensive,[],202954,,,1610612754,58,53,2021-12-16T02:02:10Z,3090000,,,0,,B. Wanamaker REBOUND (Off:1 Def:2),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,308.0,3.0,2.0,1.0,,,,,,,,,,,,,,
310,PT00M00.00S,2021-12-16T02:02:35.6Z,2,REGULAR,period,end,[],0,,,1610612754,58,53,2021-12-16T02:02:35Z,3100000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2021-12-16T02:16:41.7Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612754,58,53,2021-12-16T02:17:35Z,3110000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2021-12-16T02:16:41.7Z,3,REGULAR,substitution,out,['startperiod'],203918,,,1610612754,58,53,2021-12-16T02:17:35Z,3120000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2021-12-16T02:16:41.7Z,3,REGULAR,substitution,out,['startperiod'],202954,,,1610612754,58,53,2021-12-16T02:17:35Z,3130000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2021-12-16T02:16:41.7Z,3,REGULAR,substitution,out,['startperiod'],1629052,,,1610612754,58,53,2021-12-16T02:17:35Z,3140000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2021-12-16T02:16:41.7Z,3,REGULAR,substitution,in,['startperiod'],1629670,,,1610612754,58,53,2021-12-16T02:17:35Z,3150000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2021-12-16T02:16:41.7Z,3,REGULAR,substitution,in,['startperiod'],1626192,,,1610612754,58,53,2021-12-16T02:17:35Z,3160000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2021-12-16T02:16:41.7Z,3,REGULAR,substitution,in,['startperiod'],1630537,,,1610612754,58,53,2021-12-16T02:17:35Z,3170000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-12-16T02:16:41.7Z,3,REGULAR,substitution,in,['startperiod'],1627763,,,1610612754,58,53,2021-12-16T02:17:35Z,3180000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2021-12-16T02:17:52.2Z,3,REGULAR,period,start,[],0,,,1610612754,58,53,2021-12-16T02:17:52Z,3190000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M46.00S,2021-12-16T02:18:08.5Z,3,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612754,58,53,2021-12-16T02:18:21Z,3200000,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (4 TO),[1627734],1610612754.0,IND,bad pass,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,4.0,,,2002.0,,,,,,,
321,PT11M33.00S,2021-12-16T02:18:28.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,67.7562417871222,48.03921568627451,1610612749,58,53,2021-12-16T02:18:34Z,3210000,-10.0,251.0,1,right,MISS G. Allen 25' step back 3PT,[1628960],1610612749.0,MIL,step back,,,Allen,G. Allen,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
322,PT11M29.00S,2021-12-16T02:18:32.0Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612754,58,53,2021-12-16T02:18:34Z,3220000,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,321.0,2.0,2.0,0.0,,,,,,,,,,,,,,
323,PT11M15.00S,2021-12-16T02:18:46.5Z,3,REGULAR,3pt,Jump Shot,[],1630537,19.398817345597898,6.862745098039216,1610612754,58,56,2021-12-16T02:18:56Z,3230000,216.0,130.0,1,left,C. Duarte 25' 3PT  (5 PTS) (M. Turner 2 AST),"[1630537, 1626167]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,25.17,Made,5.0,,,,,M. Turner,1626167.0,2.0,,,,,,,,,,,
325,PT10M46.00S,2021-12-16T02:19:14.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629670,93.51182654402102,49.01960784313725,1610612749,60,56,2021-12-16T02:19:20Z,3250000,-5.0,8.0,1,right,J. Nwora driving DUNK (7 PTS) (B. Portis 2 AST),"[1629670, 1626171]",1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,0.98,Made,7.0,,,,,B. Portis,1626171.0,2.0,,,,,,,,,,,
327,PT10M31.00S,2021-12-16T02:19:29.9Z,3,REGULAR,turnover,lost ball,[],1630537,,,1610612754,60,56,2021-12-16T02:19:42Z,3270000,,,0,,C. Duarte lost ball TURNOVER (1 TO),"[1630537, 1628960]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,1.0,Allen,1628960.0,,,,,,,,
328,PT10M31.00S,2021-12-16T02:19:29.9Z,3,REGULAR,steal,,[],1628960,,,1610612749,60,56,2021-12-16T02:19:33Z,3280000,,,0,,G. Allen STEAL (1 STL),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT10M23.00S,2021-12-16T02:19:37.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,72.09264126149803,81.37254901960785,1610612749,60,56,2021-12-16T02:20:29Z,3290000,157.0,210.0,1,right,MISS G. Allen 26' running 3PT,[1628960],1610612749.0,MIL,running,,,Allen,G. Allen,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
330,PT10M19.00S,2021-12-16T02:19:41.7Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612754,60,56,2021-12-16T02:20:29Z,3300000,,,0,,M. Brogdon REBOUND (Off:0 Def:3),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,329.0,3.0,3.0,0.0,,,,,,,,,,,,,,
331,PT10M13.00S,2021-12-16T02:19:47.7Z,3,REGULAR,3pt,Jump Shot,[],1626167,32.013797634691194,42.40196078431372,1610612754,60,59,2021-12-16T02:19:53Z,3310000,38.0,248.0,1,left,M. Turner 25' 3PT  (9 PTS) (C. LeVert 4 AST),"[1626167, 1627747]",1610612754.0,IND,,,,Turner,M. Turner,,,,,25.13,Made,9.0,,,,,C. LeVert,1627747.0,4.0,,,,,,,,,,,
333,PT09M56.00S,2021-12-16T02:20:04.6Z,3,REGULAR,turnover,lost ball,[],1629670,,,1610612749,60,59,2021-12-16T02:20:12Z,3330000,,,0,,J. Nwora lost ball TURNOVER (1 TO),"[1629670, 1626167]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,1.0,Turner,1626167.0,,,,,,,,
334,PT09M56.00S,2021-12-16T02:20:04.6Z,3,REGULAR,steal,,[],1626167,,,1610612754,60,59,2021-12-16T02:20:08Z,3340000,,,0,,M. Turner STEAL (2 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT09M51.00S,2021-12-16T02:20:09.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626167,6.389618922470433,48.529411764705884,1610612754,60,61,2021-12-16T02:20:20Z,3350000,7.0,8.0,1,left,M. Turner running Layup (11 PTS),[1626167],1610612754.0,IND,running,,,Turner,M. Turner,,,,,1.06,Made,11.0,,,,,,,,,,,,,,,,,,
336,PT09M40.00S,2021-12-16T02:20:20.4Z,3,REGULAR,3pt,Jump Shot,[],1628960,89.83245729303549,94.85294117647058,1610612749,63,61,2021-12-16T02:20:26Z,3360000,224.0,43.0,1,right,G. Allen 3PT  (5 PTS) (J. Holiday 8 AST),"[1628960, 201950]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,22.84,Made,5.0,,,,,J. Holiday,201950.0,8.0,,,,,,,,,,,
338,PT09M30.00S,2021-12-16T02:20:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,5.995400788436268,51.225490196078425,1610612754,63,61,2021-12-16T02:20:36Z,3380000,-6.0,4.0,1,left,MISS C. LeVert driving reverse Layup,[1627747],1610612754.0,IND,driving reverse,,,LeVert,C. LeVert,,,,,0.72,Missed,,,,,,,,,,,,,,,,,,,
339,PT09M28.00S,2021-12-16T02:20:32.0Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,63,61,2021-12-16T02:20:36Z,3390000,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,338.0,4.0,3.0,1.0,,,,,,,,,,,,,,
340,PT09M20.00S,2021-12-16T02:20:40.4Z,3,REGULAR,3pt,Jump Shot,[],1626192,76.16622864651774,87.00980392156863,1610612749,63,61,2021-12-16T02:20:47Z,3400000,185.0,172.0,1,right,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
341,PT09M17.00S,2021-12-16T02:20:43.4Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,63,61,2021-12-16T02:20:47Z,3410000,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,340.0,5.0,3.0,2.0,,,,,,,,,,,,,,
342,PT09M16.00S,2021-12-16T02:20:45.3Z,3,REGULAR,2pt,Hook,['2ndchance'],1626171,93.11760840998686,65.93137254901961,1610612749,63,61,2021-12-16T02:20:51Z,3420000,80.0,12.0,1,right,MISS B. Portis 8' turnaround bank Hook,[1626171],1610612749.0,MIL,turnaround bank,,,Portis,B. Portis,,,,,8.06,Missed,,,,,,,,,,,,,,,,,,,
343,PT09M12.00S,2021-12-16T02:20:49.3Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,63,61,2021-12-16T02:20:51Z,3430000,,,0,,D. Sabonis REBOUND (Off:3 Def:8),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,342.0,11.0,8.0,3.0,,,,,,,,,,,,,,
344,PT09M02.00S,2021-12-16T02:20:59.2Z,3,REGULAR,2pt,Jump Shot,[],1630537,21.23850197109067,28.676470588235293,1610612754,63,63,2021-12-16T02:21:05Z,3440000,107.0,147.0,1,left,C. Duarte 18' pullup Jump Shot (7 PTS) (D. Sabonis 3 AST),"[1630537, 1627734]",1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,18.17,Made,7.0,,,,,D. Sabonis,1627734.0,3.0,,,,,,,,,,,
346,PT08M43.00S,2021-12-16T02:21:17.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,84.05059132720105,49.754901960784316,1610612749,63,63,2021-12-16T02:21:26Z,3460000,-1.0,97.0,1,right,MISS B. Portis 9' driving Hook,[1626171],1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,9.74,Missed,,,,,,,,,,,,,,,,,,,
348,PT08M38.00S,2021-12-16T02:21:22.9Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,63,63,2021-12-16T02:21:26Z,3480000,,,0,,C. Duarte REBOUND (Off:0 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,346.0,3.0,3.0,0.0,,,,,,,,,,,,,,
349,PT08M36.00S,2021-12-16T02:21:24.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627734,7.046649145860711,49.01960784313725,1610612754,63,65,2021-12-16T02:21:58Z,3490000,5.0,14.0,1,left,D. Sabonis running DUNK (6 PTS) (M. Brogdon 5 AST),"[1627734, 1627763]",1610612754.0,IND,running,,,Sabonis,D. Sabonis,,,,,1.45,Made,6.0,,,,,M. Brogdon,1627763.0,5.0,,,,,,,,,,,
351,PT08M22.00S,2021-12-16T02:21:38.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,93.51182654402102,48.77450980392157,1610612749,65,65,2021-12-16T02:21:46Z,3510000,-6.0,8.0,1,right,J. Holiday driving Layup (18 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,1.05,Made,18.0,,,,,,,,,,,,,,,,,,
352,PT08M07.00S,2021-12-16T02:21:54.5Z,3,REGULAR,turnover,lost ball,[],1630537,,,1610612754,65,65,2021-12-16T02:22:02Z,3520000,,,0,,C. Duarte lost ball TURNOVER (2 TO),"[1630537, 1629670]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,2.0,Nwora,1629670.0,,,,,,,,
353,PT08M07.00S,2021-12-16T02:21:54.5Z,3,REGULAR,steal,,[],1629670,,,1610612749,65,65,2021-12-16T02:30:06Z,3530000,,,0,,J. Nwora STEAL (2 STL),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT08M00.00S,2021-12-16T02:22:00.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201950,94.56307490144546,47.30392156862745,1610612749,67,65,2021-12-16T02:22:07Z,3540000,-13.0,-1.0,1,right,J. Holiday running Layup (20 PTS),[201950],1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,1.36,Made,20.0,,,,,,,,,,,,,,,,,,
355,PT07M45.00S,2021-12-16T02:22:15.8Z,3,REGULAR,3pt,Jump Shot,[],1630537,3.630091984231275,94.85294117647058,1610612754,67,68,2021-12-16T02:22:22Z,3550000,-224.0,-18.0,1,left,C. Duarte 3PT  (10 PTS) (D. Sabonis 4 AST),"[1630537, 1627734]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,22.51,Made,10.0,,,,,D. Sabonis,1627734.0,4.0,,,,,,,,,,,
357,PT07M21.00S,2021-12-16T02:22:39.7Z,3,REGULAR,2pt,Jump Shot,[],1628960,86.67871222076215,33.088235294117645,1610612749,67,68,2021-12-16T02:22:51Z,3570000,-85.0,73.0,1,right,MISS G. Allen 11' driving floating Shot - blocked,"[1628960, 1626167]",1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,11.15,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0,
358,PT07M21.00S,2021-12-16T02:22:39.7Z,3,REGULAR,block,,[],1626167,,,1610612749,67,68,2021-12-16T02:22:43Z,3580000,,,0,,M. Turner BLOCK (4 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT07M20.00S,2021-12-16T02:22:40.7Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612754,67,68,2021-12-16T02:25:12Z,3590000,,,0,,M. Brogdon REBOUND (Off:0 Def:4),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,357.0,4.0,4.0,0.0,,,,,,,,,,,,,,
