actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
268,PT05M31.00S,2021-12-25T20:25:47.8Z,2,REGULAR,2pt,Jump Shot,[],203114,92.77266754270697,8.632046568627452,1610612749,34,46,2021-12-25T20:29:26Z,2640000,-207.0,15.0,1,right,MISS K. Middleton 20' turnaround Shot - blocked,"[203114, 1630202]",1610612749.0,MIL,turnaround,,,Middleton,K. Middleton,,,,,20.74,Missed,,,,,,,,,,,,,,,Pritchard,1630202.0,,,
269,PT05M31.00S,2021-12-25T20:25:47.8Z,2,REGULAR,block,,[],1630202,,,1610612749,34,46,2021-12-25T20:25:52Z,2650000,,,0,,P. Pritchard BLOCK (1 BLK),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M27.00S,2021-12-25T20:25:51.8Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,34,46,2021-12-25T20:26:16Z,2660000,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,268.0,2.0,2.0,0.0,,,,,,
271,PT05M26.00S,2021-12-25T20:26:05.2Z,2,REGULAR,foul,personal,[],203114,,,1610612738,34,46,2021-12-25T20:26:44Z,2670000,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 1627759]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,1627541.0,1.0,0.0,Brown,1627759.0,,,,,,,,,,
273,PT05M16.00S,2021-12-25T20:26:16.3Z,2,REGULAR,3pt,Jump Shot,[],1627759,34.247700394218136,33.82352941176471,1610612738,34,46,2021-12-25T20:26:22Z,2690000,81.0,269.0,1,left,MISS J. Brown 28' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,28.13,Missed,,,,,,,,,,,,,,,,,,,
274,PT05M16.00S,2021-12-25T20:26:16.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,34,46,2021-12-25T20:26:22Z,2700000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,273.0,,,,,,,,,
275,PT05M16.00S,2021-12-25T20:26:25.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,34,46,2021-12-25T20:26:25Z,2710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M16.00S,2021-12-25T20:26:32.5Z,2,REGULAR,substitution,out,[],1626171,,,1610612738,34,46,2021-12-25T20:26:36Z,2720000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M16.00S,2021-12-25T20:26:32.5Z,2,REGULAR,substitution,in,[],1626192,,,1610612738,34,46,2021-12-25T20:26:36Z,2730000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M04.00S,2021-12-25T20:26:59.9Z,2,REGULAR,turnover,offensive goaltending,[],1629057,,,1610612738,34,46,2021-12-25T20:27:10Z,2740000,,,0,,R. Williams III offensive goaltending TURNOVER (1 TO),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,202007.0,,,,,,,,,1.0,,,,,
279,PT04M50.00S,2021-12-25T20:27:22.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,95.3515111695138,3.431372549019608,1610612749,34,46,2021-12-25T20:27:27Z,2750000,-233.0,-9.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
280,PT04M46.00S,2021-12-25T20:27:25.9Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,34,46,2021-12-25T20:27:25Z,2760000,,,0,,R. Williams III REBOUND (Off:2 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,279.0,6.0,4.0,2.0,,,,,,
281,PT04M40.00S,2021-12-25T20:27:32.1Z,2,REGULAR,3pt,Jump Shot,[],1630202,30.305519053876477,15.686274509803921,1610612738,34,49,2021-12-25T20:27:38Z,2770000,172.0,232.0,1,left,P. Pritchard 28' 3PT  (11 PTS) (M. Smart 4 AST),"[1630202, 203935]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,28.89,Made,11.0,M. Smart,203935.0,4.0,,,,,,,,,,,,,,,
283,PT04M15.00S,2021-12-25T20:27:57.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,84.83902759526939,53.18627450980392,1610612749,36,49,2021-12-25T20:28:03Z,2790000,16.0,90.0,1,right,J. Holiday 9' fadeaway Jump Shot (4 PTS),[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,9.14,Made,4.0,,,,,,,,,,,,,,,,,,
284,PT04M03.00S,2021-12-25T20:28:13.7Z,2,REGULAR,foul,offensive,[],203935,,,1610612738,36,49,2021-12-25T20:28:21Z,2800000,,,0,,M. Smart offensive FOUL (1 PF),"[203935, 1628978]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,1627541.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,
286,PT04M03.00S,2021-12-25T20:28:13.7Z,2,REGULAR,turnover,offensive foul,[],203935,,,1610612738,36,49,2021-12-25T20:28:13Z,2820000,,,0,,M. Smart offensive foul TURNOVER (3 TO),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,1627541.0,,,,,,,,,3.0,,,,,
287,PT04M03.00S,2021-12-25T20:28:22.6Z,2,REGULAR,substitution,out,[],1628978,,,1610612749,36,49,2021-12-25T20:28:30Z,2830000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M03.00S,2021-12-25T20:28:22.6Z,2,REGULAR,substitution,out,[],1627823,,,1610612749,36,49,2021-12-25T20:28:30Z,2840000,,,0,,SUB out: J. Hernangomez,[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M03.00S,2021-12-25T20:28:22.6Z,2,REGULAR,substitution,in,[],201588,,,1610612749,36,49,2021-12-25T20:28:30Z,2850000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M03.00S,2021-12-25T20:28:22.6Z,2,REGULAR,substitution,in,[],1628369,,,1610612749,36,49,2021-12-25T20:28:30Z,2860000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M53.00S,2021-12-25T20:28:49.5Z,2,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,36,49,2021-12-25T20:28:57Z,2870000,,,0,,G. Antetokounmpo step out-of-bounds TURNOVER (1 TO),[203507],1610612749.0,MIL,step,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,1627541.0,,,,,,,,,1.0,,,,,
292,PT03M38.00S,2021-12-25T20:29:13.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,28.597240473061763,16.176470588235293,1610612738,36,49,2021-12-25T20:29:24Z,2880000,169.0,216.0,1,left,MISS P. Pritchard 27' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,27.46,Missed,,,,,,,,,,,,,,,,,,,
293,PT03M32.00S,2021-12-25T20:29:19.8Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,36,49,2021-12-25T20:29:24Z,2890000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,292.0,5.0,4.0,1.0,,,,,,
294,PT03M25.00S,2021-12-25T20:29:26.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627759,8.754927726675426,96.81372549019608,1610612738,36,52,2021-12-25T20:29:33Z,2900000,-234.0,30.0,1,left,J. Brown 3PT  (17 PTS) (P. Pritchard 4 AST),"[1627759, 1630202]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.6,Made,17.0,P. Pritchard,1630202.0,4.0,,,,,,,,,,,,,,,
296,PT03M11.00S,2021-12-25T20:29:41.0Z,2,REGULAR,2pt,Jump Shot,[],203114,85.10183968462549,19.607843137254903,1610612749,36,52,2021-12-25T20:29:45Z,2920000,-152.0,88.0,1,right,MISS K. Middleton 17' turnaround fadeaway Shot,[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,17.54,Missed,,,,,,,,,,,,,,,,,,,
297,PT03M09.00S,2021-12-25T20:29:43.0Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,36,52,2021-12-25T20:29:45Z,2930000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,296.0,2.0,2.0,0.0,,,,,,
298,PT03M00.00S,2021-12-25T20:29:54.7Z,2,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,36,52,2021-12-25T20:31:59Z,2940000,,,0,,J. Brown lost ball out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,lost ball,,,Brown,J. Brown,,,,,,,,,,,202007.0,,,,,,,,,1.0,,,,,
299,PT03M00.00S,2021-12-25T20:29:58.5Z,2,REGULAR,substitution,out,[],203507,,,1610612749,36,52,2021-12-25T20:30:05Z,2950000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M00.00S,2021-12-25T20:29:58.5Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,36,52,2021-12-25T20:30:05Z,2960000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M47.00S,2021-12-25T20:30:20.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203114,73.80091984231275,13.970588235294118,1610612749,39,52,2021-12-25T20:35:57Z,2970000,-180.0,194.0,1,right,K. Middleton 26' 3PT pullup (8 PTS) (B. Portis 1 AST),"[203114, 1626171]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,26.46,Made,8.0,B. Portis,1626171.0,1.0,,,,,,,,,,,,,,,
303,PT02M29.00S,2021-12-25T20:30:38.9Z,2,REGULAR,3pt,Jump Shot,[],1630202,29.6484888304862,76.9607843137255,1610612738,39,52,2021-12-25T20:31:01Z,2990000,-135.0,226.0,1,left,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
304,PT02M26.00S,2021-12-25T20:30:41.9Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,39,52,2021-12-25T20:31:01Z,3000000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,303.0,3.0,2.0,1.0,,,,,,
305,PT02M15.00S,2021-12-25T20:30:53.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203935,33.327858081471746,21.07843137254902,1610612738,39,52,2021-12-25T20:31:04Z,3010000,145.0,261.0,1,left,MISS M. Smart 29' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,29.82,Missed,,,,,,,,,,,,,,,,,,,
306,PT02M11.00S,2021-12-25T20:30:57.3Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,39,52,2021-12-25T20:31:04Z,3020000,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,305.0,3.0,3.0,0.0,,,,,,
307,PT02M07.00S,2021-12-25T20:31:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,91.5407358738502,52.450980392156865,1610612749,39,52,2021-12-25T20:37:02Z,3030000,12.0,27.0,1,right,MISS J. Holiday driving reverse Layup,[201950],1610612749.0,MIL,driving reverse,,,Holiday,J. Holiday,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,,
308,PT02M06.00S,2021-12-25T20:31:05.1Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,39,52,2021-12-25T20:37:02Z,3040000,,,0,,B. Portis REBOUND (Off:3 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,307.0,5.0,2.0,3.0,,,,,,
316,PT02M06.00S,2021-12-25T20:31:08.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,93.24901445466492,50.98039215686274,1610612749,39,52,2021-12-25T20:37:24Z,3045000,5.0,11.0,1,right,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,1.2,Missed,,,,,,,,,,,,,,,,,,,
317,PT02M03.00S,2021-12-25T20:31:11.8Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,39,52,2021-12-25T20:37:24Z,3047500,,,0,,B. Portis REBOUND (Off:4 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,316.0,6.0,2.0,4.0,,,,,,
309,PT01M55.00S,2021-12-25T20:31:13.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203114,95.3515111695138,2.2058823529411766,1610612749,42,52,2021-12-25T20:35:02Z,3050000,-239.0,-9.0,1,right,K. Middleton 3PT  (11 PTS) (B. Portis 2 AST),"[203114, 1626171]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,23.92,Made,11.0,B. Portis,1626171.0,2.0,,,,,,,,,,,,,,,
311,PT01M55.00S,2021-12-25T20:31:22.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,42,52,2021-12-25T20:31:22Z,3070000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M55.00S,2021-12-25T20:34:16.9Z,2,REGULAR,substitution,out,[],201950,,,1610612738,42,52,2021-12-25T20:34:42Z,3080000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M55.00S,2021-12-25T20:34:16.9Z,2,REGULAR,substitution,in,[],202083,,,1610612738,42,52,2021-12-25T20:34:42Z,3090000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M43.00S,2021-12-25T20:34:57.6Z,2,REGULAR,3pt,Jump Shot,[],203935,27.808804204993432,85.29411764705883,1610612738,42,55,2021-12-25T20:35:07Z,3100000,-176.0,209.0,1,left,M. Smart 27' 3PT  (7 PTS) (J. Tatum 3 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,27.35,Made,7.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,,
318,PT01M26.00S,2021-12-25T20:35:14.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,87.07293035479631,47.05882352941176,1610612749,44,55,2021-12-25T20:35:18Z,3120000,-15.0,69.0,1,right,B. Portis 7' Hook (7 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,7.05,Made,7.0,,,,,,,,,,,,,,,,,,
319,PT01M12.00S,2021-12-25T20:35:28.8Z,2,REGULAR,3pt,Jump Shot,[],1628369,25.969119579500656,9.313725490196079,1610612738,44,58,2021-12-25T20:35:33Z,3130000,203.0,192.0,1,left,J. Tatum 27' 3PT  (11 PTS) (M. Smart 5 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.94,Made,11.0,M. Smart,203935.0,5.0,,,,,,,,,,,,,,,
321,PT00M54.60S,2021-12-25T20:35:47.7Z,2,REGULAR,turnover,lost ball,[],1626171,,,1610612749,44,58,2021-12-25T20:35:54Z,3150000,,,0,,B. Portis lost ball TURNOVER (3 TO),"[1626171, 203935]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,3.0,,,Smart,203935.0,
322,PT00M54.60S,2021-12-25T20:35:47.7Z,2,REGULAR,steal,,[],203935,,,1610612738,44,58,2021-12-25T20:35:49Z,3160000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M47.40S,2021-12-25T20:35:55.4Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",201588,,,1610612738,44,58,2021-12-25T20:36:12Z,3170000,,,0,,G. Hill shooting personal FOUL (1 PF) (Tatum 3 FT),"[201588, 1628369]",1610612749.0,MIL,shooting,,,Hill,G. Hill,,,,,,,,,,,1627541.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,
325,PT00M47.40S,2021-12-25T20:36:53.9Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],1628369,,,1610612738,44,59,2021-12-25T20:36:53Z,3190000,,,0,,J. Tatum Free Throw 1 of 3 (12 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
326,PT00M47.40S,2021-12-25T20:37:09.9Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],1628369,,,1610612738,44,59,2021-12-25T20:37:09Z,3200000,,,0,,MISS J. Tatum Free Throw 2 of 3,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
327,PT00M47.40S,2021-12-25T20:37:09.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,44,59,2021-12-25T20:37:09Z,3210000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,326.0,,,,,,,,,
328,PT00M47.40S,2021-12-25T20:37:23.5Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],1628369,,,1610612738,44,60,2021-12-25T20:37:23Z,3220000,,,0,,J. Tatum Free Throw 3 of 3 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
329,PT00M26.50S,2021-12-25T20:37:44.8Z,2,REGULAR,3pt,Jump Shot,[],1626192,79.84559789750328,5.392156862745098,1610612749,44,60,2021-12-25T20:37:55Z,3230000,-223.0,137.0,1,right,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
330,PT00M24.00S,2021-12-25T20:37:47.3Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,44,60,2021-12-25T20:37:47Z,3240000,,,0,,B. Portis REBOUND (Off:5 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,329.0,7.0,2.0,5.0,,,,,,
331,PT00M22.60S,2021-12-25T20:37:50.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626171,88.64980289093299,43.13725490196079,1610612749,44,60,2021-12-25T20:37:59Z,3250000,-34.0,54.0,1,right,MISS B. Portis 6' turnaround Shot - blocked,"[1626171, 1627759]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,6.41,Missed,,,,,,,,,,,,,,,Brown,1627759.0,,,
332,PT00M22.60S,2021-12-25T20:37:50.3Z,2,REGULAR,block,,[],1627759,,,1610612749,44,60,2021-12-25T20:37:53Z,3260000,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M22.60S,2021-12-25T20:37:50.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,44,60,2021-12-25T20:37:59Z,3270000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,331.0,,,,,,,,,
334,PT00M22.60S,2021-12-25T20:37:55.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612738,44,60,2021-12-25T20:38:10Z,3280000,,,0,,B. Portis loose ball personal FOUL (2 PF) (Brown 2 FT),"[1626171, 1627759]",1610612749.0,MIL,loose ball,,,Portis,B. Portis,,,,,,,,,,,202007.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,
336,PT00M22.60S,2021-12-25T20:38:28.7Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,44,61,2021-12-25T20:38:28Z,3300000,,,0,,J. Brown Free Throw 1 of 2 (18 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
337,PT00M22.60S,2021-12-25T20:38:29.6Z,2,REGULAR,substitution,out,[],202083,,,1610612738,44,61,2021-12-25T20:38:44Z,3310000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M22.60S,2021-12-25T20:38:29.6Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,44,61,2021-12-25T20:38:44Z,3320000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M22.60S,2021-12-25T20:38:29.6Z,2,REGULAR,substitution,in,[],1628960,,,1610612738,44,61,2021-12-25T20:38:44Z,3330000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M22.60S,2021-12-25T20:38:29.6Z,2,REGULAR,substitution,in,[],1627823,,,1610612738,44,61,2021-12-25T20:38:44Z,3340000,,,0,,SUB in: J. Hernangomez,[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M22.60S,2021-12-25T20:38:54.8Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,44,62,2021-12-25T20:38:54Z,3350000,,,0,,J. Brown Free Throw 2 of 2 (19 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
342,PT00M00.00S,2021-12-25T20:39:21.8Z,2,REGULAR,3pt,Jump Shot,[],201588,95.48291721419186,95.83333333333334,1610612749,47,62,2021-12-25T20:39:27Z,3360000,229.0,-10.0,1,right,G. Hill 3PT  (5 PTS) (K. Middleton 2 AST),"[201588, 203114]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,22.94,Made,5.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,,
346,PT00M00.00S,2021-12-25T20:39:59.2Z,2,REGULAR,instantreplay,request,[],0,,,1610612738,47,62,2021-12-25T20:40:21Z,3400000,,,0,,,[],,,support,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,,End Period - Good Basket
347,PT00M00.00S,2021-12-25T20:40:41.2Z,2,REGULAR,period,end,[],0,,,1610612738,47,62,2021-12-25T20:40:41Z,3410000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2021-12-25T20:54:29.1Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612738,47,62,2021-12-25T20:54:51Z,3420000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2021-12-25T20:54:29.1Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612738,47,62,2021-12-25T20:54:51Z,3430000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2021-12-25T20:54:29.1Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612738,47,62,2021-12-25T20:54:51Z,3440000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2021-12-25T20:54:29.1Z,3,REGULAR,substitution,out,['startperiod'],1627823,,,1610612738,47,62,2021-12-25T20:54:51Z,3450000,,,0,,SUB out: J. Hernangomez,[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2021-12-25T20:54:29.1Z,3,REGULAR,substitution,in,['startperiod'],202326,,,1610612738,47,62,2021-12-25T20:54:51Z,3460000,,,0,,SUB in: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2021-12-25T20:54:29.1Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612738,47,62,2021-12-25T20:54:51Z,3470000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2021-12-25T20:54:29.1Z,3,REGULAR,substitution,in,['startperiod'],203507,,,1610612738,47,62,2021-12-25T20:54:51Z,3480000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2021-12-25T20:54:29.1Z,3,REGULAR,substitution,in,['startperiod'],1629641,,,1610612738,47,62,2021-12-25T20:54:51Z,3490000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2021-12-25T20:54:56.0Z,3,REGULAR,period,start,[],0,,,1610612749,47,62,2021-12-25T20:54:56Z,3500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M43.00S,2021-12-25T20:55:16.3Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612749,47,62,2021-12-25T20:55:29Z,3510000,,,0,,J. Brown shooting personal FOUL (2 PF) (Cousins 2 FT),"[1627759, 202326]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,1627541.0,2.0,0.0,Cousins,202326.0,,,,,,,,,,
359,PT11M43.00S,2021-12-25T20:55:40.1Z,3,REGULAR,freethrow,1 of 2,[],202326,,,1610612749,47,62,2021-12-25T20:55:40Z,3530000,,,0,,MISS D. Cousins Free Throw 1 of 2,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
