actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
179,PT08M55.00S,2021-10-31T23:40:33.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,93.9060446780552,4.166666666666666,1610612749,29,37,2021-10-31T23:40:38Z,1750000,-229.0,5.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,,
180,PT08M52.00S,2021-10-31T23:40:36.0Z,2,REGULAR,rebound,offensive,[],201588,,,1610612749,29,37,2021-10-31T23:40:36Z,1760000,,,0,,G. Hill REBOUND (Off:1 Def:2),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,179.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
181,PT08M52.00S,2021-10-31T23:40:36.6Z,2,REGULAR,turnover,bad pass,[],201588,,,1610612749,29,37,2021-10-31T23:40:57Z,1770000,,,0,,G. Hill bad pass TURNOVER (1 TO),"[201588, 203497]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,1.0,Gobert,203497.0,,,,,,
182,PT08M52.00S,2021-10-31T23:40:36.6Z,2,REGULAR,steal,,[],203497,,,1610612762,29,37,2021-10-31T23:41:25Z,1780000,,,0,,R. Gobert STEAL (1 STL),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M40.00S,2021-10-31T23:40:48.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203903,32.14520367936925,27.941176470588236,1610612762,29,37,2021-10-31T23:41:00Z,1790000,110.0,250.0,1,left,MISS J. Clarkson 27' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,27.3,Missed,,,,,,,,,,,,,,,,,,,
184,PT08M34.00S,2021-10-31T23:40:54.3Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,29,37,2021-10-31T23:40:54Z,1800000,,,0,,G. Hill REBOUND (Off:1 Def:3),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,183.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
185,PT08M28.00S,2021-10-31T23:41:01.0Z,2,REGULAR,3pt,Jump Shot,[],201588,67.62483574244416,12.990196078431374,1610612749,29,37,2021-10-31T23:41:05Z,1810000,-185.0,252.0,1,right,MISS G. Hill 31' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,31.25,Missed,,,,,,,,,,,,,,,,,,,
186,PT08M25.00S,2021-10-31T23:41:04.0Z,2,REGULAR,rebound,defensive,[],1629672,,,1610612762,29,37,2021-10-31T23:41:05Z,1820000,,,0,,E. Paschall REBOUND (Off:1 Def:2),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,185.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
187,PT08M17.00S,2021-10-31T23:41:11.7Z,2,REGULAR,3pt,Jump Shot,[],1629672,29.6484888304862,76.47058823529412,1610612762,29,40,2021-10-31T23:41:17Z,1830000,-132.0,226.0,1,left,E. Paschall 26' 3PT  (3 PTS) (J. Butler 1 AST),"[1629672, 1630215]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,26.21,Made,,,,,3.0,,,J. Butler,1630215.0,1.0,,,,,,,,,
189,PT07M51.00S,2021-10-31T23:41:37.7Z,2,REGULAR,2pt,Jump Shot,[],1626171,74.98357424441524,42.8921568627451,1610612749,31,40,2021-10-31T23:41:42Z,1850000,-36.0,183.0,1,right,B. Portis 18' step back Jump Shot (4 PTS),[1626171],1610612749.0,MIL,step back,,,Portis,B. Portis,,,,,18.61,Made,,,,,4.0,,,,,,,,,,,,,,
190,PT07M36.00S,2021-10-31T23:41:52.4Z,2,REGULAR,foul,personal,['3freethrow'],1626192,,,1610612762,31,40,2021-10-31T23:42:11Z,1860000,,,0,,P. Connaughton shooting personal FOUL (1 PF) (Clarkson 3 FT),"[1626192, 203903]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Clarkson,203903.0,
192,PT07M36.00S,2021-10-31T23:42:29.8Z,2,REGULAR,freethrow,1 of 3,[],203903,,,1610612762,31,41,2021-10-31T23:42:29Z,1880000,,,0,,J. Clarkson Free Throw 1 of 3 (3 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
193,PT07M36.00S,2021-10-31T23:42:43.9Z,2,REGULAR,freethrow,2 of 3,[],203903,,,1610612762,31,42,2021-10-31T23:42:43Z,1890000,,,0,,J. Clarkson Free Throw 2 of 3 (4 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
194,PT07M36.00S,2021-10-31T23:42:45.3Z,2,REGULAR,substitution,out,[],203497,,,1610612762,31,42,2021-10-31T23:42:53Z,1900000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M36.00S,2021-10-31T23:42:45.3Z,2,REGULAR,substitution,in,[],202355,,,1610612762,31,42,2021-10-31T23:42:53Z,1910000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M36.00S,2021-10-31T23:43:01.0Z,2,REGULAR,substitution,out,[],1629672,,,1610612762,31,42,2021-10-31T23:43:05Z,1920000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M36.00S,2021-10-31T23:43:01.0Z,2,REGULAR,substitution,in,[],202711,,,1610612762,31,42,2021-10-31T23:43:05Z,1930000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M36.00S,2021-10-31T23:43:06.7Z,2,REGULAR,freethrow,3 of 3,[],203903,,,1610612762,31,43,2021-10-31T23:43:06Z,1940000,,,0,,J. Clarkson Free Throw 3 of 3 (5 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
199,PT07M16.00S,2021-10-31T23:43:26.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,80.76544021024968,62.00980392156863,1610612749,33,43,2021-10-31T23:43:30Z,1950000,60.0,128.0,1,right,B. Portis 14' turnaround fadeaway Jump Shot (6 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,14.16,Made,,,,,6.0,,,,,,,,,,,,,,
200,PT07M02.00S,2021-10-31T23:43:40.5Z,2,REGULAR,3pt,Jump Shot,[],202711,11.383048620236531,97.05882352941177,1610612762,33,46,2021-10-31T23:43:45Z,1960000,-235.0,55.0,1,left,B. Bogdanovic 24' 3PT  (6 PTS) (H. Whiteside 1 AST),"[202711, 202355]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,24.15,Made,,,,,6.0,,,H. Whiteside,202355.0,1.0,,,,,,,,,
202,PT06M49.00S,2021-10-31T23:43:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,90.88370565045992,52.450980392156865,1610612749,35,46,2021-10-31T23:43:57Z,1980000,12.0,33.0,1,right,G. Antetokounmpo driving finger roll Layup (13 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,3.54,Made,,,,,13.0,,,,,,,,,,,,,,
203,PT06M23.00S,2021-10-31T23:44:19.1Z,2,REGULAR,3pt,Jump Shot,[],202711,13.354139290407357,3.1862745098039214,1610612762,35,46,2021-10-31T23:44:23Z,1990000,234.0,73.0,1,left,MISS B. Bogdanovic 24' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,,
204,PT06M20.00S,2021-10-31T23:44:22.4Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,35,46,2021-10-31T23:44:22Z,2000000,,,0,,G. Hill REBOUND (Off:1 Def:4),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,203.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
205,PT06M13.00S,2021-10-31T23:44:31.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,92.19776609724047,44.6078431372549,1610612749,35,46,2021-10-31T23:44:43Z,2010000,-27.0,21.0,1,right,MISS B. Portis turnaround Shot - blocked,"[1626171, 1630215]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,3.41,Missed,,,,,,Butler,1630215.0,,,,,,,,,,,,
206,PT06M13.00S,2021-10-31T23:44:31.8Z,2,REGULAR,block,,[],1630215,,,1610612749,35,46,2021-10-31T23:44:35Z,2020000,,,0,,J. Butler BLOCK (1 BLK),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M13.00S,2021-10-31T23:44:31.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,35,46,2021-10-31T23:44:43Z,2030000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,,,
208,PT06M13.00S,2021-10-31T23:44:43.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,35,46,2021-10-31T23:44:43Z,2040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M13.00S,2021-10-31T23:44:52.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,35,46,2021-10-31T23:44:52Z,2050000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M13.00S,2021-10-31T23:46:57.6Z,2,REGULAR,substitution,out,[],203507,,,1610612749,35,46,2021-10-31T23:47:40Z,2060000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M13.00S,2021-10-31T23:46:57.6Z,2,REGULAR,substitution,out,[],204060,,,1610612749,35,46,2021-10-31T23:47:40Z,2070000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M13.00S,2021-10-31T23:46:57.6Z,2,REGULAR,substitution,out,[],1630215,,,1610612749,35,46,2021-10-31T23:47:40Z,2080000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M13.00S,2021-10-31T23:46:57.6Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,35,46,2021-10-31T23:47:40Z,2090000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M13.00S,2021-10-31T23:46:57.6Z,2,REGULAR,substitution,in,[],1628378,,,1610612749,35,46,2021-10-31T23:47:40Z,2100000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M13.00S,2021-10-31T23:46:57.6Z,2,REGULAR,substitution,in,[],1626220,,,1610612749,35,46,2021-10-31T23:47:40Z,2110000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M07.00S,2021-10-31T23:47:43.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,68.15045992115637,63.48039215686274,1610612749,35,46,2021-10-31T23:47:57Z,2120000,67.0,247.0,1,right,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
217,PT06M05.00S,2021-10-31T23:47:45.5Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,35,46,2021-10-31T23:47:57Z,2130000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,216.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
218,PT05M58.00S,2021-10-31T23:47:51.7Z,2,REGULAR,2pt,Layup,[],1628378,10.200394218134035,32.1078431372549,1610612762,35,46,2021-10-31T23:49:28Z,2140000,89.0,43.0,1,left,MISS D. Mitchell 9' driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,9.95,Missed,,,,,,,,,,,,,,,,,,,
219,PT05M57.00S,2021-10-31T23:47:52.7Z,2,REGULAR,rebound,offensive,[],202355,,,1610612762,35,46,2021-10-31T23:51:29Z,2150000,,,0,,H. Whiteside REBOUND (Off:2 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,218.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
242,PT05M57.00S,2021-10-31T23:47:58.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,6.521024967148489,49.50980392156863,1610612762,35,46,2021-10-31T23:51:29Z,2155000,2.0,9.0,1,left,MISS H. Whiteside tip Layup,[202355],1610612762.0,UTA,tip,,,Whiteside,H. Whiteside,,,,,0.91,Missed,,,,,,,,,,,,,,,,,,,
243,PT05M55.00S,2021-10-31T23:48:00.3Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,35,46,2021-10-31T23:51:10Z,2157500,,,0,,P. Connaughton REBOUND (Off:1 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,242.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
220,PT05M45.00S,2021-10-31T23:48:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201588,82.47371879106439,59.55882352941176,1610612749,35,46,2021-10-31T23:48:16Z,2160000,48.0,112.0,1,right,MISS G. Hill 12' driving Layup,[201588],1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,12.2,Missed,,,,,,,,,,,,,,,,,,,
221,PT05M45.00S,2021-10-31T23:48:04.9Z,2,REGULAR,rebound,defensive,[],202711,,,1610612762,35,46,2021-10-31T23:54:32Z,2170000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
224,PT05M35.00S,2021-10-31T23:48:15.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202355,10.988830486202366,44.85294117647059,1610612762,35,46,2021-10-31T23:48:24Z,2200000,26.0,51.0,1,left,MISS H. Whiteside driving floating Shot - blocked,"[202355, 1629670]",1610612762.0,UTA,driving floating,,,Whiteside,H. Whiteside,,,,,5.69,Missed,,,,,,Nwora,1629670.0,,,,,,,,,,,,
225,PT05M35.00S,2021-10-31T23:48:15.7Z,2,REGULAR,block,,[],1629670,,,1610612762,35,46,2021-10-31T23:48:19Z,2210000,,,0,,J. Nwora BLOCK (1 BLK),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M34.00S,2021-10-31T23:48:16.7Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,35,46,2021-10-31T23:48:24Z,2220000,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,224.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
227,PT05M34.00S,2021-10-31T23:48:25.2Z,2,REGULAR,foul,personal,[],1628378,,,1610612749,35,46,2021-10-31T23:48:47Z,2230000,,,0,,D. Mitchell take personal FOUL (1 PF),"[1628378, 1626192]",1610612762.0,UTA,take,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Connaughton,1626192.0,
229,PT05M26.00S,2021-10-31T23:48:50.3Z,2,REGULAR,2pt,Jump Shot,[],1626171,85.23324572930355,16.176470588235293,1610612749,35,46,2021-10-31T23:48:57Z,2250000,-169.0,86.0,1,right,MISS B. Portis 18' Jump Shot - blocked,"[1626171, 202355]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,18.98,Missed,,,,,,Whiteside,202355.0,,,,,,,,,,,,
230,PT05M26.00S,2021-10-31T23:48:50.3Z,2,REGULAR,block,,[],202355,,,1610612749,35,46,2021-10-31T23:48:54Z,2260000,,,0,,H. Whiteside BLOCK (1 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M21.00S,2021-10-31T23:48:55.3Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,35,46,2021-10-31T23:48:57Z,2270000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,229.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
232,PT05M15.00S,2021-10-31T23:49:00.9Z,2,REGULAR,3pt,Jump Shot,[],1628378,29.38567674113009,15.441176470588236,1610612762,35,46,2021-10-31T23:57:19Z,2280000,173.0,224.0,1,left,MISS D. Mitchell 28' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,28.27,Missed,,,,,,,,,,,,,,,,,,,
233,PT05M12.00S,2021-10-31T23:49:03.9Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,35,46,2021-10-31T23:49:05Z,2290000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
234,PT05M00.00S,2021-10-31T23:49:15.4Z,2,REGULAR,3pt,Jump Shot,[],1628960,66.04796320630749,45.588235294117645,1610612749,35,46,2021-10-31T23:58:00Z,2300000,-22.0,267.0,1,right,MISS G. Allen 26' pullup 3PT,[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,,
235,PT04M58.00S,2021-10-31T23:49:17.7Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,35,46,2021-10-31T23:49:17Z,2310000,,,0,,B. Portis REBOUND (Off:2 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,234.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
236,PT04M58.00S,2021-10-31T23:49:20.1Z,2,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612749,35,46,2021-10-31T23:49:31Z,2320000,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Portis 2 FT),"[1626220, 1626171]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Portis,1626171.0,
238,PT04M58.00S,2021-10-31T23:49:50.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626171,,,1610612749,36,46,2021-10-31T23:49:50Z,2340000,,,0,,B. Portis Free Throw 1 of 2 (7 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
239,PT04M58.00S,2021-10-31T23:49:57.0Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,36,46,2021-10-31T23:50:12Z,2350000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M58.00S,2021-10-31T23:49:57.0Z,2,REGULAR,substitution,in,[],203648,,,1610612749,36,46,2021-10-31T23:50:12Z,2360000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M58.00S,2021-10-31T23:50:17.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626171,,,1610612749,37,46,2021-10-31T23:50:17Z,2370000,,,0,,B. Portis Free Throw 2 of 2 (8 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
244,PT04M43.00S,2021-10-31T23:50:33.4Z,2,REGULAR,3pt,Jump Shot,[],203903,29.25427069645204,11.27450980392157,1610612762,37,46,2021-10-31T23:50:38Z,2380000,194.0,222.0,1,left,MISS J. Clarkson 29' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,29.49,Missed,,,,,,,,,,,,,,,,,,,
245,PT04M41.00S,2021-10-31T23:50:35.4Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,37,46,2021-10-31T23:50:38Z,2390000,,,0,,B. Portis REBOUND (Off:2 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,244.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
246,PT04M30.00S,2021-10-31T23:50:47.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203648,87.20433639947439,46.568627450980394,1610612749,37,46,2021-10-31T23:50:52Z,2400000,-17.0,68.0,1,right,MISS T. Antetokounmpo 6' driving Hook,[203648],1610612749.0,MIL,driving,,,Antetokounmpo,T. Antetokounmpo,,,,,6.99,Missed,,,,,,,,,,,,,,,,,,,
247,PT04M27.00S,2021-10-31T23:50:50.6Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,37,46,2021-10-31T23:50:52Z,2410000,,,0,,H. Whiteside REBOUND (Off:2 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,246.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
248,PT04M16.00S,2021-10-31T23:51:04.4Z,2,REGULAR,foul,personal,[],203648,,,1610612762,37,46,2021-10-31T23:51:34Z,2420000,,,0,,T. Antetokounmpo personal FOUL (2 PF),"[203648, 202355]",1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Whiteside,202355.0,
250,PT04M16.00S,2021-10-31T23:51:13.9Z,2,REGULAR,substitution,out,[],1626171,,,1610612762,37,46,2021-10-31T23:51:18Z,2440000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M16.00S,2021-10-31T23:51:13.9Z,2,REGULAR,substitution,in,[],203918,,,1610612762,37,46,2021-10-31T23:51:18Z,2450000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M01.00S,2021-10-31T23:51:46.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612762,37,46,2021-10-31T23:51:53Z,2460000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,202035.0,,,,,
253,PT03M50.00S,2021-10-31T23:52:05.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201588,94.03745072273325,50.245098039215684,1610612749,39,46,2021-10-31T23:52:11Z,2470000,1.0,4.0,1,right,G. Hill driving Layup (5 PTS),[201588],1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,0.37,Made,,,,,5.0,,,,,,,,,,,,,,
254,PT03M42.00S,2021-10-31T23:52:17.7Z,2,REGULAR,foul,personal,['2freethrow'],203918,,,1610612762,39,46,2021-10-31T23:52:33Z,2480000,,,0,,R. Hood shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[203918, 202711]",1610612749.0,MIL,shooting,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Bogdanovic,202711.0,
256,PT03M42.00S,2021-10-31T23:52:49.2Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,39,47,2021-10-31T23:52:49Z,2500000,,,0,,B. Bogdanovic Free Throw 1 of 2 (7 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
257,PT03M42.00S,2021-10-31T23:52:50.3Z,2,REGULAR,substitution,out,[],202355,,,1610612762,39,47,2021-10-31T23:52:59Z,2510000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M42.00S,2021-10-31T23:52:50.3Z,2,REGULAR,substitution,in,[],203497,,,1610612762,39,47,2021-10-31T23:52:59Z,2520000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M42.00S,2021-10-31T23:53:11.5Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,39,48,2021-10-31T23:53:11Z,2530000,,,0,,B. Bogdanovic Free Throw 2 of 2 (8 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
260,PT03M19.00S,2021-10-31T23:53:35.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,92.72339027595268,62.00980392156863,1610612749,39,48,2021-10-31T23:53:41Z,2540000,60.0,16.0,1,right,MISS G. Allen 6' driving floating Shot - blocked,"[1628960, 203497]",1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,6.21,Missed,,,,,,Gobert,203497.0,,,,,,,,,,,,
261,PT03M19.00S,2021-10-31T23:53:35.7Z,2,REGULAR,block,,[],203497,,,1610612749,39,48,2021-10-31T23:53:39Z,2550000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M14.00S,2021-10-31T23:53:40.7Z,2,REGULAR,rebound,offensive,[],1628960,,,1610612749,39,48,2021-10-31T23:53:41Z,2560000,,,0,,G. Allen REBOUND (Off:1 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,260.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
263,PT03M14.00S,2021-10-31T23:53:41.1Z,2,REGULAR,turnover,bad pass,[],1628960,,,1610612749,39,48,2021-10-31T23:53:45Z,2570000,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1628378]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,,,,,
264,PT03M14.00S,2021-10-31T23:53:41.1Z,2,REGULAR,steal,,[],1628378,,,1610612762,39,48,2021-10-31T23:53:43Z,2580000,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
