actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
363,PT11M42.00S,2022-02-27T02:53:45.3Z,3,REGULAR,3pt,Jump Shot,[],1628971,11.12023653088042,2.450980392156863,1610612751,59,56,2022-02-27T02:53:50Z,3500000,238.0,52.0,1,left,B. Brown 24' 3PT  (7 PTS) (K. Irving 2 AST),"[1628971, 202681]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,24.33,Made,7.0,K. Irving,202681.0,2.0,,,,,,,,,,,,,,,
365,PT11M29.00S,2022-02-27T02:53:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,93.64323258869908,52.20588235294118,1610612749,61,56,2022-02-27T02:54:03Z,3520000,11.0,7.0,1,right,G. Allen driving finger roll Layup (2 PTS),[1628960],1610612749.0,MIL,driving finger roll,,,Allen,G. Allen,,,,,1.32,Made,2.0,,,,,,,,,,,,,,,,,,
366,PT11M11.00S,2022-02-27T02:54:18.2Z,3,REGULAR,3pt,Jump Shot,[],203552,28.728646517739815,77.45098039215686,1610612751,61,59,2022-02-27T02:54:22Z,3530000,-137.0,218.0,1,left,S. Curry 25' 3PT  (8 PTS) (B. Brown 2 AST),"[203552, 1628971]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,25.72,Made,8.0,B. Brown,1628971.0,2.0,,,,,,,,,,,,,,,
368,PT11M11.00S,2022-02-27T02:54:21.6Z,3,REGULAR,foul,personal,['1freethrow'],1628960,,,1610612751,61,59,2022-02-27T02:54:30Z,3550000,,,0,,G. Allen shooting personal FOUL (3 PF) (Curry 1 FT),"[1628960, 203552]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,204059.0,3.0,0.0,Curry,203552.0,,,,,,,,,,
370,PT11M11.00S,2022-02-27T02:54:40.5Z,3,REGULAR,freethrow,1 of 1,[],203552,,,1610612751,61,60,2022-02-27T02:54:40Z,3570000,,,0,,S. Curry Free Throw 1 of 1 (9 PTS),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
371,PT11M01.00S,2022-02-27T02:54:54.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203114,93.51182654402102,51.470588235294116,1610612749,63,60,2022-02-27T02:55:07Z,3580000,7.0,8.0,1,right,K. Middleton cutting Layup (13 PTS) (J. Holiday 6 AST),"[203114, 201950]",1610612749.0,MIL,cutting,,,Middleton,K. Middleton,,,,,1.13,Made,13.0,J. Holiday,201950.0,6.0,,,,,,,,,,,,,,,
373,PT11M01.00S,2022-02-27T02:54:58.3Z,3,REGULAR,violation,defensive goaltending,[],203083,,,1610612749,63,60,2022-02-27T02:55:07Z,3600000,,,0,,A. Drummond defensive goaltending VIOLATION,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,203177.0,,,,,,,,,,,,,,
374,PT10M40.00S,2022-02-27T02:55:22.3Z,3,REGULAR,turnover,bad pass,[],202681,,,1610612751,63,60,2022-02-27T02:55:32Z,3610000,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 203507]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,2.0,Antetokounmpo,203507.0,
375,PT10M40.00S,2022-02-27T02:55:22.3Z,3,REGULAR,steal,,[],203507,,,1610612749,63,60,2022-02-27T02:55:24Z,3620000,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT10M33.00S,2022-02-27T02:55:29.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203507,94.82588699080158,50.0,1610612749,65,60,2022-02-27T02:55:35Z,3630000,0.0,-4.0,1,right,G. Antetokounmpo alley-oop DUNK (16 PTS) (K. Middleton 3 AST),"[203507, 203114]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,0.39,Made,16.0,K. Middleton,203114.0,3.0,,,,,,,,,,,,,,,
378,PT10M20.00S,2022-02-27T02:55:42.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201949,7.966491458607096,48.529411764705884,1610612751,65,60,2022-02-27T02:55:50Z,3650000,7.0,22.0,1,left,MISS J. Johnson driving reverse Layup,[201949],1610612751.0,BKN,driving reverse,,,Johnson,J. Johnson,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,,
379,PT10M17.00S,2022-02-27T02:55:45.5Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,65,60,2022-02-27T02:55:50Z,3660000,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,378.0,4.0,3.0,1.0,,,,
380,PT10M17.00S,2022-02-27T02:55:48.3Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612749,65,60,2022-02-27T02:55:59Z,3670000,,,0,,B. Brown shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1628971, 203507]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,204059.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
382,PT10M17.00S,2022-02-27T02:56:26.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,66,60,2022-02-27T02:56:51Z,3690000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (17 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
383,PT10M17.00S,2022-02-27T02:56:26.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,66,60,2022-02-27T02:56:51Z,3700000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
384,PT10M14.00S,2022-02-27T02:56:29.7Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,66,60,2022-02-27T02:56:51Z,3710000,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,383.0,5.0,4.0,1.0,,,,
385,PT09M53.00S,2022-02-27T02:57:11.0Z,3,REGULAR,2pt,Jump Shot,[],203552,9.674770039421814,75.0,1610612751,66,60,2022-02-27T02:58:02Z,3720000,-125.0,38.0,1,left,MISS S. Curry 13' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,13.08,Missed,,,,,,,,,,,,,,,,,,,
386,PT09M51.00S,2022-02-27T02:57:13.5Z,3,REGULAR,rebound,offensive,[],203083,,,1610612751,66,60,2022-02-27T02:57:13Z,3730000,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,385.0,6.0,4.0,2.0,,,,
387,PT09M48.00S,2022-02-27T02:57:15.4Z,3,REGULAR,turnover,lost ball,[],203083,,,1610612751,66,60,2022-02-27T02:57:25Z,3740000,,,0,,A. Drummond lost ball TURNOVER (2 TO),"[203083, 201950]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,2.0,Holiday,201950.0,
388,PT09M48.00S,2022-02-27T02:57:15.4Z,3,REGULAR,steal,,[],201950,,,1610612749,66,60,2022-02-27T02:57:17Z,3750000,,,0,,J. Holiday STEAL (2 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT09M44.00S,2022-02-27T02:57:19.6Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612749,66,60,2022-02-27T02:57:32Z,3760000,,,0,,J. Holiday bad pass TURNOVER (4 TO),"[201950, 203552]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,4.0,Curry,203552.0,
390,PT09M44.00S,2022-02-27T02:57:19.6Z,3,REGULAR,steal,,[],203552,,,1610612751,66,60,2022-02-27T02:57:22Z,3770000,,,0,,S. Curry STEAL (1 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT09M38.00S,2022-02-27T02:57:25.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203552,6.783837056504599,50.49019607843137,1610612751,66,62,2022-02-27T02:57:41Z,3780000,-2.0,11.0,1,left,S. Curry running finger roll Layup (11 PTS),[203552],1610612751.0,BKN,running finger roll,,,Curry,S. Curry,,,,,1.16,Made,11.0,,,,,,,,,,,,,,,,,,
392,PT09M36.00S,2022-02-27T02:57:32.9Z,3,REGULAR,foul,personal,[],203552,,,1610612749,66,62,2022-02-27T02:59:16Z,3790000,,,0,,S. Curry personal FOUL (1 PF),"[203552, 203114]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,203177.0,1.0,0.0,Middleton,203114.0,,,,,,,,,,
394,PT09M33.00S,2022-02-27T02:57:50.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.38042049934296,51.71568627450981,1610612749,68,62,2022-02-27T02:57:55Z,3810000,9.0,10.0,1,right,G. Antetokounmpo alley-oop DUNK (19 PTS) (K. Middleton 4 AST),"[203507, 203114]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,1.3,Made,19.0,K. Middleton,203114.0,4.0,,,,,,,,,,,,,,,
396,PT09M21.00S,2022-02-27T02:58:05.9Z,3,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612751,68,62,2022-02-27T02:58:18Z,3830000,,,0,,B. Portis shooting personal FOUL (2 PF) (Irving 2 FT),"[1626171, 202681]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,,,,204059.0,2.0,0.0,Irving,202681.0,,,,,,,,,,
398,PT09M21.00S,2022-02-27T02:58:36.6Z,3,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,68,63,2022-02-27T02:58:36Z,3850000,,,0,,K. Irving Free Throw 1 of 2 (18 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
399,PT09M21.00S,2022-02-27T02:59:02.4Z,3,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,68,64,2022-02-27T02:59:02Z,3860000,,,0,,K. Irving Free Throw 2 of 2 (19 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
400,PT09M06.00S,2022-02-27T02:59:22.3Z,3,REGULAR,foul,personal,['2freethrow'],203552,,,1610612749,68,64,2022-02-27T02:59:50Z,3870000,,,0,,S. Curry shooting personal FOUL (2 PF) (Holiday 2 FT),"[203552, 201950]",1610612751.0,BKN,shooting,,,Curry,S. Curry,,,,,,,,,,,203177.0,2.0,0.0,Holiday,201950.0,,,,,,,,,,
402,PT09M06.00S,2022-02-27T02:59:51.8Z,3,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,69,64,2022-02-27T02:59:51Z,3890000,,,0,,J. Holiday Free Throw 1 of 2 (10 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
403,PT09M06.00S,2022-02-27T03:00:08.1Z,3,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,70,64,2022-02-27T03:00:08Z,3900000,,,0,,J. Holiday Free Throw 2 of 2 (11 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
404,PT08M53.00S,2022-02-27T03:00:23.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.5722733245729295,52.20588235294118,1610612751,70,66,2022-02-27T03:00:27Z,3910000,-11.0,19.0,1,left,K. Irving cutting Layup (21 PTS) (J. Johnson 1 AST),"[202681, 201949]",1610612751.0,BKN,cutting,,,Irving,K. Irving,,,,,2.17,Made,21.0,J. Johnson,201949.0,1.0,,,,,,,,,,,,,,,
406,PT08M44.00S,2022-02-27T03:00:38.9Z,3,REGULAR,foul,offensive,[],203114,,,1610612749,70,66,2022-02-27T03:01:37Z,3930000,,,0,,K. Middleton offensive FOUL (2 PF),"[203114, 1628971]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,1830.0,2.0,0.0,Brown,1628971.0,,,,,,,,,,
408,PT08M44.00S,2022-02-27T03:00:38.9Z,3,REGULAR,turnover,offensive foul,[],203114,,,1610612749,70,66,2022-02-27T03:00:49Z,3950000,,,0,,K. Middleton offensive foul TURNOVER (2 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,1830.0,,,,,,,,,,,2.0,,,
409,PT08M28.00S,2022-02-27T03:01:04.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201949,16.63929040735874,95.34313725490196,1610612751,70,69,2022-02-27T03:01:09Z,3960000,-227.0,104.0,1,left,J. Johnson 24' 3PT  (3 PTS) (K. Irving 3 AST),"[201949, 202681]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,24.94,Made,3.0,K. Irving,202681.0,3.0,,,,,,,,,,,,,,,
411,PT08M20.00S,2022-02-27T03:01:12.4Z,3,REGULAR,turnover,lost ball,[],203507,,,1610612749,70,69,2022-02-27T03:01:24Z,3980000,,,0,,G. Antetokounmpo lost ball TURNOVER (2 TO),"[203507, 201949]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,2.0,Johnson,201949.0,
412,PT08M20.00S,2022-02-27T03:01:12.4Z,3,REGULAR,steal,,[],201949,,,1610612751,70,69,2022-02-27T03:01:14Z,3990000,,,0,,J. Johnson STEAL (1 STL),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT08M14.00S,2022-02-27T03:01:18.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203552,8.492115637319317,2.2058823529411766,1610612751,70,72,2022-02-27T03:01:48Z,4010000,239.0,27.0,1,left,S. Curry 24' 3PT running (14 PTS) (J. Johnson 2 AST),"[203552, 201949]",1610612751.0,BKN,running,,,Curry,S. Curry,,,,,24.06,Made,14.0,J. Johnson,201949.0,2.0,,,,,,,,,,,,,,,
416,PT08M12.00S,2022-02-27T03:01:37.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,70,72,2022-02-27T03:01:37Z,4030000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT08M12.00S,2022-02-27T03:04:14.8Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,70,72,2022-02-27T03:04:45Z,4040000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT08M12.00S,2022-02-27T03:04:14.8Z,3,REGULAR,substitution,in,[],202083,,,1610612749,70,72,2022-02-27T03:04:45Z,4050000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M59.00S,2022-02-27T03:05:11.8Z,3,REGULAR,3pt,Jump Shot,[],201950,69.07030223390277,70.83333333333334,1610612749,70,72,2022-02-27T03:05:17Z,4060000,104.0,238.0,1,right,MISS J. Holiday 26' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
420,PT07M56.00S,2022-02-27T03:05:14.8Z,3,REGULAR,rebound,defensive,[],201949,,,1610612751,70,72,2022-02-27T03:05:17Z,4070000,,,0,,J. Johnson REBOUND (Off:1 Def:3),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,419.0,4.0,3.0,1.0,,,,
421,PT07M53.00S,2022-02-27T03:05:17.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628971,7.046649145860711,50.98039215686274,1610612751,70,74,2022-02-27T03:05:24Z,4080000,-5.0,14.0,1,left,B. Brown running DUNK (9 PTS) (K. Irving 4 AST),"[1628971, 202681]",1610612751.0,BKN,running,,,Brown,B. Brown,,,,,1.45,Made,9.0,K. Irving,202681.0,4.0,,,,,,,,,,,,,,,
423,PT07M40.00S,2022-02-27T03:05:32.1Z,3,REGULAR,turnover,out-of-bounds,[],201950,,,1610612749,70,74,2022-02-27T03:05:40Z,4100000,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (5 TO),[201950],1610612749.0,MIL,bad pass,,,Holiday,J. Holiday,,,,,,,,,,,204059.0,,,,,,,,,,,5.0,,,
424,PT07M20.00S,2022-02-27T03:05:59.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202681,20.318659658344284,37.745098039215684,1610612751,70,74,2022-02-27T03:06:07Z,4110000,61.0,138.0,1,left,MISS K. Irving 15' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,15.15,Missed,,,,,,,,,,,,,,,,,,,
425,PT07M15.00S,2022-02-27T03:06:04.6Z,3,REGULAR,rebound,offensive,[],203083,,,1610612751,70,74,2022-02-27T03:06:04Z,4120000,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,424.0,7.0,4.0,3.0,,,,
426,PT07M15.00S,2022-02-27T03:06:04.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,5.590000152587891,50.0,1610612751,70,76,2022-02-27T03:06:04Z,4130000,0.0,0.0,1,left,A. Drummond tip Layup (10 PTS),[203083],1610612751.0,BKN,tip,,,Drummond,A. Drummond,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,,
427,PT07M04.00S,2022-02-27T03:06:16.0Z,3,REGULAR,2pt,Jump Shot,[],201950,76.5604467805519,59.55882352941176,1610612749,72,76,2022-02-27T03:06:20Z,4140000,48.0,168.0,1,right,J. Holiday 17' step back Jump Shot (13 PTS) (G. Antetokounmpo 2 AST),"[201950, 203507]",1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,17.45,Made,13.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,,,
429,PT06M43.00S,2022-02-27T03:06:40.2Z,3,REGULAR,violation,kicked ball,[],203507,,,1610612751,72,76,2022-02-27T03:07:26Z,4160000,,,0,,G. Antetokounmpo kicked ball VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,204059.0,,,,,,,,,,,,,,
430,PT06M43.00S,2022-02-27T03:06:44.7Z,3,REGULAR,substitution,out,[],1626171,,,1610612751,72,76,2022-02-27T03:06:49Z,4170000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M43.00S,2022-02-27T03:06:44.7Z,3,REGULAR,substitution,in,[],201586,,,1610612751,72,76,2022-02-27T03:06:49Z,4180000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M28.00S,2022-02-27T03:07:13.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201949,8.492115637319317,46.568627450980394,1610612751,72,78,2022-02-27T03:07:32Z,4190000,17.0,27.0,1,left,J. Johnson driving bank Hook (5 PTS) (A. Drummond 4 AST),"[201949, 203083]",1610612751.0,BKN,driving bank,,,Johnson,J. Johnson,,,,,3.23,Made,5.0,A. Drummond,203083.0,4.0,,,,,,,,,,,,,,,
434,PT06M14.00S,2022-02-27T03:07:32.7Z,3,REGULAR,turnover,palming,[],201950,,,1610612749,72,78,2022-02-27T03:07:43Z,4210000,,,0,,J. Holiday palming TURNOVER (6 TO),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,1830.0,,,,,,,,,,,6.0,,,
435,PT06M04.00S,2022-02-27T03:07:55.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202681,31.09395532194481,60.5392156862745,1610612751,72,81,2022-02-27T03:08:02Z,4220000,-53.0,240.0,1,left,K. Irving 24' 3PT pullup (24 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,24.55,Made,24.0,,,,,,,,,,,,,,,,,,
436,PT05M50.00S,2022-02-27T03:08:12.0Z,3,REGULAR,foul,personal,['2freethrow'],203083,,,1610612749,72,81,2022-02-27T03:08:24Z,4230000,,,0,,A. Drummond shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[203083, 203507]",1610612751.0,BKN,shooting,,,Drummond,A. Drummond,,,,,,,,,,,203177.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
438,PT05M50.00S,2022-02-27T03:08:43.7Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,73,81,2022-02-27T03:08:43Z,4250000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (20 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
439,PT05M50.00S,2022-02-27T03:09:03.9Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,74,81,2022-02-27T03:09:03Z,4260000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (21 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
440,PT05M40.00S,2022-02-27T03:09:17.5Z,3,REGULAR,3pt,Jump Shot,[],1628971,33.98488830486202,67.64705882352942,1610612751,74,84,2022-02-27T03:09:23Z,4270000,-88.0,267.0,1,left,B. Brown 28' 3PT  (12 PTS) (K. Irving 5 AST),"[1628971, 202681]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,28.12,Made,12.0,K. Irving,202681.0,5.0,,,,,,,,,,,,,,,
442,PT05M22.00S,2022-02-27T03:09:34.5Z,3,REGULAR,3pt,Jump Shot,[],203507,70.25295663600527,22.54901960784314,1610612749,74,84,2022-02-27T03:09:42Z,4290000,-137.0,227.0,1,right,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
443,PT05M19.00S,2022-02-27T03:09:37.5Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,74,84,2022-02-27T03:09:42Z,4300000,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,442.0,8.0,5.0,3.0,,,,
444,PT05M08.00S,2022-02-27T03:09:48.5Z,3,REGULAR,3pt,Jump Shot,[],203552,33.98488830486202,39.21568627450981,1610612751,74,87,2022-02-27T03:09:55Z,4310000,54.0,267.0,1,left,S. Curry 27' 3PT  (17 PTS) (A. Drummond 5 AST),"[203552, 203083]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,27.24,Made,17.0,A. Drummond,203083.0,5.0,,,,,,,,,,,,,,,
446,PT04M43.00S,2022-02-27T03:10:13.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,82.47371879106439,60.78431372549019,1610612749,76,87,2022-02-27T03:10:19Z,4330000,54.0,112.0,1,right,G. Antetokounmpo 12' step back Jump Shot (23 PTS) (W. Matthews 1 AST),"[203507, 202083]",1610612749.0,MIL,step back,,,Antetokounmpo,G. Antetokounmpo,,,,,12.45,Made,23.0,W. Matthews,202083.0,1.0,,,,,,,,,,,,,,,
448,PT04M28.00S,2022-02-27T03:10:28.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,6.389618922470433,49.50980392156863,1610612751,76,89,2022-02-27T03:10:33Z,4350000,2.0,8.0,1,left,A. Drummond cutting DUNK (12 PTS) (S. Curry 2 AST),"[203083, 203552]",1610612751.0,BKN,cutting,,,Drummond,A. Drummond,,,,,0.8,Made,12.0,S. Curry,203552.0,2.0,,,,,,,,,,,,,,,
450,PT04M08.00S,2022-02-27T03:10:54.1Z,3,REGULAR,3pt,Jump Shot,[],201586,68.54467805519053,64.70588235294117,1610612749,76,89,2022-02-27T03:11:04Z,4370000,74.0,243.0,1,right,MISS S. Ibaka 25' 3PT,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
451,PT04M05.00S,2022-02-27T03:10:57.1Z,3,REGULAR,rebound,defensive,[],202681,,,1610612751,76,89,2022-02-27T03:11:04Z,4380000,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,450.0,3.0,3.0,0.0,,,,
452,PT04M04.00S,2022-02-27T03:11:00.7Z,3,REGULAR,foul,personal,[],201586,,,1610612751,76,89,2022-02-27T03:11:11Z,4390000,,,0,,S. Ibaka personal FOUL (2 PF),"[201586, 203083]",1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,204059.0,2.0,0.0,Drummond,203083.0,,,,,,,,,,
454,PT04M04.00S,2022-02-27T03:11:12.4Z,3,REGULAR,substitution,out,[],201950,,,1610612751,76,89,2022-02-27T03:11:20Z,4410000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M04.00S,2022-02-27T03:11:12.4Z,3,REGULAR,substitution,out,[],203083,,,1610612751,76,89,2022-02-27T03:11:20Z,4420000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M04.00S,2022-02-27T03:11:12.4Z,3,REGULAR,substitution,in,[],1628975,,,1610612751,76,89,2022-02-27T03:11:20Z,4430000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M04.00S,2022-02-27T03:11:12.4Z,3,REGULAR,substitution,in,[],200746,,,1610612751,76,89,2022-02-27T03:11:20Z,4440000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M59.00S,2022-02-27T03:11:28.0Z,3,REGULAR,2pt,Jump Shot,[],202681,13.61695137976347,71.81372549019608,1610612751,76,89,2022-02-27T03:11:43Z,4450000,-109.0,75.0,1,left,MISS K. Irving 13' turnaround fadeaway Shot,[202681],1610612751.0,BKN,turnaround fadeaway,,,Irving,K. Irving,,,,,13.27,Missed,,,,,,,,,,,,,,,,,,,
