actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
355,PT01M08.00S,2021-12-23T02:08:09.6Z,2,REGULAR,turnover,bad pass,[],1629726,,,1610612745,61,49,2021-12-23T02:08:15Z,3540000,,,0,,G. Mathews bad pass TURNOVER (2 TO),"[1629726, 1626192]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,2.0,,,,,,,,,,,Connaughton,1626192.0,,,
356,PT01M08.00S,2021-12-23T02:08:09.6Z,2,REGULAR,steal,,[],1626192,,,1610612749,61,49,2021-12-23T02:08:12Z,3550000,,,0,,P. Connaughton STEAL (3 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT01M02.00S,2021-12-23T02:08:15.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626192,28.728646517739815,85.29411764705883,1610612749,61,49,2021-12-23T02:08:21Z,3560000,-176.0,218.0,1,left,MISS P. Connaughton 28' running 3PT,[1626192],1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,28.01,Missed,,,,,,,,,,,,,,,,,,,
358,PT00M58.80S,2021-12-23T02:08:18.5Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,61,49,2021-12-23T02:08:18Z,3570000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,357.0,,,,2.0,2.0,0.0,,,,,,,,,,,,
359,PT00M54.00S,2021-12-23T02:08:28.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202326,,,1610612745,61,49,2021-12-23T02:08:51Z,3580000,,,0,,D. Cousins personal FOUL (2 PF) (Gordon 2 FT),"[202326, 201569]",1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,1628172.0,,,,,2.0,0.0,Gordon,201569.0,,,,,,,,
361,PT00M54.00S,2021-12-23T02:08:53.7Z,2,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,61,49,2021-12-23T02:08:53Z,3600000,,,0,,MISS E. Gordon Free Throw 1 of 2,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
362,PT00M54.00S,2021-12-23T02:08:53.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,61,49,2021-12-23T02:08:53Z,3610000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,361.0,,,,,,,,,,,,,,,,,,
363,PT00M54.00S,2021-12-23T02:09:09.4Z,2,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,61,50,2021-12-23T02:09:09Z,3620000,,,0,,E. Gordon Free Throw 2 of 2 (9 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,,9.0,,,,,,,,,,,,,,,,,
364,PT00M39.00S,2021-12-23T02:09:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.966491458607096,40.931372549019606,1610612749,63,50,2021-12-23T02:09:33Z,3630000,45.0,22.0,1,left,J. Holiday driving Layup (13 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,5.05,Made,,13.0,,,,,,,,,,,,,,,,,
367,PT00M25.20S,2021-12-23T02:10:09.4Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612745,63,50,2021-12-23T02:14:15Z,3635000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT00M25.20S,2021-12-23T02:10:19.0Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612745,63,50,2021-12-23T02:19:40Z,3643750,,,0,,,[],1610612749.0,MIL,overturned,,,,,,,,,,,,,2530.0,,,,,,,,,,,,,,,,No Foul on D. Cousins
369,PT00M25.20S,2021-12-23T02:12:58.5Z,2,REGULAR,jumpball,recovered,[],201950,,,1610612749,63,50,2021-12-23T02:12:58Z,3648125,,,0,,Jump Ball D. Cousins vs. C. Wood: Tip to J. Holiday,"[201950, 202326, 1626174]",1610612749.0,MIL,challenge,J. Holiday,201950.0,Holiday,J. Holiday,Cousins,202326.0,Wood,1626174.0,,,,,,,,,,,,,,,,,,,,,
372,PT00M09.80S,2021-12-23T02:13:36.5Z,2,REGULAR,stoppage,other,[],0,,,1610612749,63,50,2021-12-23T02:20:15Z,3710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT00M00.00S,2021-12-23T02:15:27.4Z,2,REGULAR,3pt,Jump Shot,[],201588,22.552562417871222,94.6078431372549,1610612749,63,50,2021-12-23T02:15:33Z,3720000,-223.0,159.0,1,left,MISS G. Hill 27' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,27.42,Missed,,,,,,,,,,,,,,,,,,,
374,PT00M00.00S,2021-12-23T02:15:27.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,63,50,2021-12-23T02:15:33Z,3730000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,373.0,,,,,,,,,,,,,,,,,,
375,PT00M00.00S,2021-12-23T02:16:21.8Z,2,REGULAR,period,end,[],0,,,1610612749,63,50,2021-12-23T02:16:21Z,3740000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2021-12-23T02:29:12.6Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612749,63,50,2021-12-23T02:30:48Z,3750000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2021-12-23T02:29:12.6Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612749,63,50,2021-12-23T02:30:48Z,3760000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2021-12-23T02:29:12.6Z,3,REGULAR,substitution,out,['startperiod'],1630231,,,1610612749,63,50,2021-12-23T02:30:48Z,3770000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2021-12-23T02:29:12.6Z,3,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,63,50,2021-12-23T02:30:48Z,3780000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2021-12-23T02:29:12.6Z,3,REGULAR,substitution,in,['startperiod'],1629670,,,1610612749,63,50,2021-12-23T02:30:48Z,3790000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2021-12-23T02:29:12.6Z,3,REGULAR,substitution,in,['startperiod'],1630256,,,1610612749,63,50,2021-12-23T02:30:48Z,3800000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2021-12-23T02:30:48.5Z,3,REGULAR,period,start,[],0,,,1610612749,63,50,2021-12-23T02:30:49Z,3810000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT11M51.00S,2021-12-23T02:30:59.7Z,3,REGULAR,foul,personal,[],1630256,,,1610612749,63,50,2021-12-23T02:32:01Z,3820000,,,0,,J. Tate personal FOUL (4 PF),"[1630256, 203114]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,1628172.0,,,,,4.0,0.0,Middleton,203114.0,,,,,,,,
388,PT11M41.00S,2021-12-23T02:31:25.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,89.96386333771353,51.9607843137255,1610612749,63,50,2021-12-23T02:31:29Z,3840000,10.0,42.0,1,right,MISS J. Nwora cutting Layup,[1629670],1610612749.0,MIL,cutting,,,Nwora,J. Nwora,,,,,4.29,Missed,,,,,,,,,,,,,,,,,,,
389,PT11M37.00S,2021-12-23T02:31:29.1Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,63,50,2021-12-23T02:31:29Z,3850000,,,0,,J. Tate REBOUND (Off:2 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,388.0,,,,5.0,3.0,2.0,,,,,,,,,,,,
390,PT11M33.00S,2021-12-23T02:31:34.1Z,3,REGULAR,3pt,Jump Shot,[],1626174,31.09395532194481,71.81372549019608,1610612745,63,50,2021-12-23T02:31:40Z,3860000,-109.0,240.0,1,left,MISS C. Wood 26' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
391,PT11M30.00S,2021-12-23T02:31:37.1Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,63,50,2021-12-23T02:31:40Z,3870000,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,390.0,,,,3.0,2.0,1.0,,,,,,,,,,,,
392,PT11M24.00S,2021-12-23T02:31:41.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202326,91.93495400788436,49.01960784313725,1610612749,65,50,2021-12-23T02:32:48Z,3880000,-5.0,23.0,1,right,D. Cousins Layup (11 PTS) (K. Middleton 6 AST),"[202326, 203114]",1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,2.38,Made,,11.0,,,,,,,,,,K. Middleton,203114.0,6.0,,,,,
394,PT11M11.00S,2021-12-23T02:31:54.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,8.623521681997373,47.549019607843135,1610612745,65,52,2021-12-23T02:33:20Z,3900000,12.0,29.0,1,left,C. Wood cutting Layup (16 PTS) (E. Gordon 4 AST),"[1626174, 201569]",1610612745.0,HOU,cutting,,,Wood,C. Wood,,,,,3.11,Made,,16.0,,,,,,,,,,E. Gordon,201569.0,4.0,,,,,
396,PT10M45.00S,2021-12-23T02:32:21.2Z,3,REGULAR,3pt,Jump Shot,[],1626192,67.23061760840999,65.19607843137256,1610612749,68,52,2021-12-23T02:32:27Z,3920000,76.0,256.0,1,right,P. Connaughton 26' 3PT  (6 PTS) (D. Cousins 1 AST),"[1626192, 202326]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.66,Made,,6.0,,,,,,,,,,D. Cousins,202326.0,1.0,,,,,
398,PT10M30.00S,2021-12-23T02:32:37.0Z,3,REGULAR,3pt,Jump Shot,[],1626174,31.882391590013142,66.66666666666666,1610612745,68,52,2021-12-23T02:32:42Z,3940000,-83.0,247.0,1,left,MISS C. Wood 26' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
399,PT10M30.00S,2021-12-23T02:32:37.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,68,52,2021-12-23T02:32:42Z,3950000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,398.0,,,,,,,,,,,,,,,,,,
400,PT10M30.00S,2021-12-23T02:32:42.0Z,3,REGULAR,foul,personal,[],1630256,,,1610612749,68,52,2021-12-23T02:32:57Z,3960000,,,0,,J. Tate loose ball personal FOUL (5 PF),"[1630256, 1629670]",1610612745.0,HOU,loose ball,,,Tate,J. Tate,,,,,,,,,1628172.0,,,,,5.0,0.0,Nwora,1629670.0,,,,,,,,
402,PT10M30.00S,2021-12-23T02:32:57.0Z,3,REGULAR,substitution,out,[],1630256,,,1610612749,68,52,2021-12-23T02:33:00Z,3980000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT10M30.00S,2021-12-23T02:32:57.0Z,3,REGULAR,substitution,in,[],1630231,,,1610612749,68,52,2021-12-23T02:33:00Z,3990000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT10M17.00S,2021-12-23T02:33:13.9Z,3,REGULAR,3pt,Jump Shot,[],203114,69.72733245729303,20.833333333333336,1610612749,68,52,2021-12-23T02:33:21Z,4000000,-146.0,232.0,1,right,MISS K. Middleton 27' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,27.41,Missed,,,,,,,,,,,,,,,,,,,
405,PT10M14.00S,2021-12-23T02:33:16.6Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612745,68,52,2021-12-23T02:33:16Z,4010000,,,0,,G. Mathews REBOUND (Off:1 Def:3),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,404.0,,,,4.0,3.0,1.0,,,,,,,,,,,,
406,PT10M00.00S,2021-12-23T02:33:31.9Z,3,REGULAR,3pt,Jump Shot,[],1629717,25.706307490144546,15.441176470588236,1610612745,68,52,2021-12-23T02:34:36Z,4020000,173.0,189.0,1,left,MISS A. Brooks 25' pullup 3PT,[1629717],1610612745.0,HOU,pullup,,,Brooks,A. Brooks,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
407,PT09M56.00S,2021-12-23T02:33:35.9Z,3,REGULAR,rebound,defensive,[],1629670,,,1610612749,68,52,2021-12-23T02:33:37Z,4030000,,,0,,J. Nwora REBOUND (Off:2 Def:3),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,406.0,,,,5.0,3.0,2.0,,,,,,,,,,,,
408,PT09M52.00S,2021-12-23T02:33:40.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,89.43823915900131,41.17647058823529,1610612749,68,52,2021-12-23T02:33:48Z,4040000,-44.0,47.0,1,right,MISS J. Nwora 6' driving Layup - blocked,"[1629670, 1630231]",1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,6.43,Missed,,,,,,,,,,,,,,,,,Martin Jr.,1630231.0,
409,PT09M52.00S,2021-12-23T02:33:40.8Z,3,REGULAR,block,,[],1630231,,,1610612749,68,52,2021-12-23T02:33:44Z,4050000,,,0,,K. Martin Jr. BLOCK (1 BLK),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT09M52.00S,2021-12-23T02:33:40.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,68,52,2021-12-23T02:33:48Z,4060000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,408.0,,,,,,,,,,,,,,,,,,
411,PT09M52.00S,2021-12-23T02:33:47.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,68,52,2021-12-23T02:33:47Z,4070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT09M47.00S,2021-12-23T02:33:55.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,94.69448094612353,96.81372549019608,1610612749,68,52,2021-12-23T02:34:01Z,4080000,234.0,-3.0,1,right,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
413,PT09M43.00S,2021-12-23T02:33:59.8Z,3,REGULAR,rebound,offensive,[],1629670,,,1610612749,68,52,2021-12-23T02:33:59Z,4090000,,,0,,J. Nwora REBOUND (Off:3 Def:3),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,412.0,,,,6.0,3.0,3.0,,,,,,,,,,,,
414,PT09M43.00S,2021-12-23T02:33:59.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629670,94.40999984741211,50.0,1610612749,68,52,2021-12-23T02:34:04Z,4100000,0.0,0.0,1,right,MISS J. Nwora tip Layup,[1629670],1610612749.0,MIL,tip,,,Nwora,J. Nwora,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
415,PT09M43.00S,2021-12-23T02:33:59.8Z,3,REGULAR,rebound,offensive,[],1629670,,,1610612749,68,52,2021-12-23T02:34:04Z,4110000,,,0,,J. Nwora REBOUND (Off:4 Def:3),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,414.0,,,,7.0,3.0,4.0,,,,,,,,,,,,
416,PT09M40.00S,2021-12-23T02:34:02.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629670,90.88370565045992,53.67647058823529,1610612749,70,52,2021-12-23T02:34:16Z,4120000,18.0,33.0,1,right,J. Nwora putback Layup (10 PTS),[1629670],1610612749.0,MIL,putback,,,Nwora,J. Nwora,,,,,3.8,Made,,10.0,,,,,,,,,,,,,,,,,
417,PT09M34.00S,2021-12-23T02:34:12.7Z,3,REGULAR,foul,personal,['2freethrow'],203114,,,1610612745,70,52,2021-12-23T02:34:26Z,4130000,,,0,,K. Middleton shooting personal FOUL (2 PF) (Mathews 2 FT),"[203114, 1629726]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,203591.0,,,,,2.0,0.0,Mathews,1629726.0,,,,,,,,
419,PT09M34.00S,2021-12-23T02:34:36.4Z,3,REGULAR,freethrow,1 of 2,[],1629726,,,1610612745,70,53,2021-12-23T02:34:36Z,4150000,,,0,,G. Mathews Free Throw 1 of 2 (4 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,,4.0,,,,,,,,,,,,,,,,,
420,PT09M34.00S,2021-12-23T02:34:36.4Z,3,REGULAR,freethrow,2 of 2,[],1629726,,,1610612745,70,53,2021-12-23T02:34:52Z,4160000,,,0,,MISS G. Mathews Free Throw 2 of 2,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Missed,,,,,,,,,,,,,,,,,,,
421,PT09M30.00S,2021-12-23T02:34:40.4Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,70,53,2021-12-23T02:34:52Z,4170000,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,420.0,,,,4.0,3.0,1.0,,,,,,,,,,,,
422,PT09M19.00S,2021-12-23T02:35:02.2Z,3,REGULAR,3pt,Jump Shot,[],1629670,69.59592641261499,20.833333333333336,1610612749,70,53,2021-12-23T02:35:07Z,4180000,-146.0,233.0,1,right,MISS J. Nwora 27' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,27.51,Missed,,,,,,,,,,,,,,,,,,,
423,PT09M17.00S,2021-12-23T02:35:04.2Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,70,53,2021-12-23T02:35:07Z,4190000,,,0,,C. Wood REBOUND (Off:1 Def:6),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,422.0,,,,7.0,6.0,1.0,,,,,,,,,,,,
424,PT09M10.00S,2021-12-23T02:35:11.4Z,3,REGULAR,3pt,Jump Shot,[],201569,27.151773981603156,81.86274509803921,1610612745,70,53,2021-12-23T02:35:19Z,4200000,-159.0,203.0,1,left,MISS E. Gordon 25' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
425,PT09M06.00S,2021-12-23T02:35:15.6Z,3,REGULAR,rebound,offensive,[],1630231,,,1610612745,70,53,2021-12-23T02:35:15Z,4210000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,424.0,,,,3.0,2.0,1.0,,,,,,,,,,,,
426,PT09M03.00S,2021-12-23T02:35:18.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201569,30.962549277266753,68.62745098039215,1610612745,70,53,2021-12-23T02:35:22Z,4220000,-93.0,239.0,1,left,MISS E. Gordon 25' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,,
427,PT09M00.00S,2021-12-23T02:35:21.5Z,3,REGULAR,rebound,defensive,[],1629670,,,1610612749,70,53,2021-12-23T02:35:22Z,4230000,,,0,,J. Nwora REBOUND (Off:4 Def:4),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,426.0,,,,8.0,4.0,4.0,,,,,,,,,,,,
428,PT08M50.00S,2021-12-23T02:35:30.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,92.32917214191852,51.225490196078425,1610612749,72,53,2021-12-23T02:35:36Z,4240000,6.0,20.0,1,right,J. Nwora driving finger roll Layup (12 PTS) (P. Connaughton 1 AST),"[1629670, 1626192]",1610612749.0,MIL,driving finger roll,,,Nwora,J. Nwora,,,,,2.05,Made,,12.0,,,,,,,,,,P. Connaughton,1626192.0,1.0,,,,,
430,PT08M34.00S,2021-12-23T02:35:49.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,8.09789750328515,48.529411764705884,1610612745,72,55,2021-12-23T02:35:57Z,4260000,7.0,24.0,1,left,C. Wood cutting DUNK (18 PTS) (E. Gordon 5 AST),"[1626174, 201569]",1610612745.0,HOU,cutting,,,Wood,C. Wood,,,,,2.47,Made,,18.0,,,,,,,,,,E. Gordon,201569.0,5.0,,,,,
432,PT08M34.00S,2021-12-23T02:35:52.8Z,3,REGULAR,foul,personal,['1freethrow'],1629670,,,1610612745,72,55,2021-12-23T02:36:04Z,4280000,,,0,,J. Nwora shooting personal FOUL (4 PF) (Wood 1 FT),"[1629670, 1626174]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,,,,,203591.0,,,,,4.0,0.0,Wood,1626174.0,,,,,,,,
434,PT08M34.00S,2021-12-23T02:36:17.0Z,3,REGULAR,freethrow,1 of 1,[],1626174,,,1610612745,72,55,2021-12-23T02:36:20Z,4300000,,,0,,MISS C. Wood Free Throw 1 of 1,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
435,PT08M31.00S,2021-12-23T02:36:20.0Z,3,REGULAR,rebound,defensive,[],202326,,,1610612749,72,55,2021-12-23T02:36:20Z,4310000,,,0,,D. Cousins REBOUND (Off:1 Def:4),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,434.0,,,,5.0,4.0,1.0,,,,,,,,,,,,
441,PT08M21.00S,2021-12-23T02:36:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202326,91.93495400788436,53.67647058823529,1610612749,72,55,2021-12-23T02:40:45Z,4315000,18.0,23.0,1,right,MISS D. Cousins Layup - blocked,"[202326, 1629726]",1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,2.97,Missed,,,,,,,,,,,,,,,,,Mathews,1629726.0,
442,PT08M21.00S,2021-12-23T02:36:25.7Z,3,REGULAR,block,,[],1629726,,,1610612749,72,55,2021-12-23T02:39:32Z,4317500,,,0,,G. Mathews BLOCK (1 BLK),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT08M19.00S,2021-12-23T02:36:27.7Z,3,REGULAR,rebound,offensive,[],202326,,,1610612749,72,55,2021-12-23T02:40:45Z,4318750,,,0,,D. Cousins REBOUND (Off:2 Def:4),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,441.0,,,,6.0,4.0,2.0,,,,,,,,,,,,
436,PT08M15.00S,2021-12-23T02:36:34.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629670,95.22010512483574,96.81372549019608,1610612749,72,55,2021-12-23T02:39:32Z,4320000,234.0,-8.0,1,right,MISS J. Nwora 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
437,PT08M12.00S,2021-12-23T02:36:37.4Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,72,55,2021-12-23T02:36:39Z,4330000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,436.0,,,,4.0,3.0,1.0,,,,,,,,,,,,
438,PT08M05.00S,2021-12-23T02:36:44.2Z,3,REGULAR,3pt,Jump Shot,[],1629726,32.14520367936925,67.64705882352942,1610612745,72,58,2021-12-23T02:42:02Z,4340000,-88.0,250.0,1,left,G. Mathews 26' 3PT pullup (7 PTS) (K. Martin Jr. 3 AST),"[1629726, 1630231]",1610612745.0,HOU,pullup,,,Mathews,G. Mathews,,,,,26.48,Made,,7.0,,,,,,,,,,K. Martin Jr.,1630231.0,3.0,,,,,
440,PT08M00.00S,2021-12-23T02:37:48.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,72,58,2021-12-23T02:37:48Z,4360000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT08M00.00S,2021-12-23T02:39:19.3Z,3,REGULAR,substitution,out,[],1629670,,,1610612749,72,58,2021-12-23T02:39:53Z,4370000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT08M00.00S,2021-12-23T02:39:19.3Z,3,REGULAR,substitution,in,[],203918,,,1610612749,72,58,2021-12-23T02:39:53Z,4380000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT07M49.00S,2021-12-23T02:39:58.3Z,3,REGULAR,3pt,Jump Shot,[],1626192,95.0886990801577,95.09803921568627,1610612749,72,58,2021-12-23T02:40:10Z,4390000,225.0,-6.0,1,right,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
447,PT07M46.00S,2021-12-23T02:40:01.3Z,3,REGULAR,rebound,defensive,[],201569,,,1610612745,72,58,2021-12-23T02:40:10Z,4400000,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,446.0,,,,2.0,2.0,0.0,,,,,,,,,,,,
448,PT07M39.00S,2021-12-23T02:40:08.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,9.806176084099869,52.450980392156865,1610612745,72,58,2021-12-23T02:40:13Z,4410000,-12.0,40.0,1,left,MISS G. Mathews driving Layup,[1629726],1610612745.0,HOU,driving,,,Mathews,G. Mathews,,,,,4.16,Missed,,,,,,,,,,,,,,,,,,,
