actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
178,PT09M32.00S,2022-01-06T01:41:48.5Z,2,REGULAR,violation,kicked ball,[],1630173,,,1610612749,50,42,2022-01-06T01:41:55Z,1780000,,,0,,P. Achiuwa kicked ball VIOLATION,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,2003.0,,,,,,,,,
179,PT09M32.00S,2022-01-06T01:41:52.2Z,2,REGULAR,substitution,out,[],202326,,,1610612749,50,42,2022-01-06T01:42:03Z,1790000,,,0,,SUB out: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M32.00S,2022-01-06T01:41:52.2Z,2,REGULAR,substitution,out,[],1628449,,,1610612749,50,42,2022-01-06T01:42:03Z,1800000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M32.00S,2022-01-06T01:41:52.2Z,2,REGULAR,substitution,in,[],202083,,,1610612749,50,42,2022-01-06T01:42:03Z,1810000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M32.00S,2022-01-06T01:41:52.2Z,2,REGULAR,substitution,in,[],1629018,,,1610612749,50,42,2022-01-06T01:42:03Z,1820000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M24.00S,2022-01-06T01:42:15.5Z,2,REGULAR,3pt,Jump Shot,[],202083,23.209592641261498,8.823529411764707,1610612749,53,42,2022-01-06T01:42:20Z,1830000,206.0,166.0,1,left,W. Matthews 26' 3PT  (3 PTS) (J. Nwora 2 AST),"[202083, 1629670]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,26.43,Made,3.0,J. Nwora,1629670.0,2.0,,,,,,,,,,,,,,
185,PT09M00.00S,2022-01-06T01:42:41.0Z,2,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612761,53,42,2022-01-06T01:43:00Z,1850000,,,0,,B. Portis shooting personal FOUL (2 PF) (Barnes 2 FT),"[1626171, 1630567]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,,,,,,,,1627534.0,2.0,1.0,Barnes,1630567.0,,,,,
187,PT09M00.00S,2022-01-06T01:43:07.9Z,2,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,53,42,2022-01-06T01:43:07Z,1870000,,,0,,MISS S. Barnes Free Throw 1 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,
188,PT09M00.00S,2022-01-06T01:43:07.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,53,42,2022-01-06T01:43:07Z,1880000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,187.0,,,,,,,,,,,,,
190,PT09M00.00S,2022-01-06T01:43:27.7Z,2,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,53,43,2022-01-06T01:43:27Z,1890000,,,0,,S. Barnes Free Throw 2 of 2 (4 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
191,PT08M45.00S,2022-01-06T01:43:43.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,18.084756898817346,62.745098039215684,1610612749,53,43,2022-01-06T01:45:28Z,1900000,-64.0,117.0,1,left,MISS B. Portis 13' driving floating Shot,[1626171],1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,13.37,Missed,,,,,,,,,,,,,,,,,,
192,PT08M43.00S,2022-01-06T01:43:45.8Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,53,43,2022-01-06T01:45:28Z,1910000,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,191.0,2.0,2.0,0.0,,,,,,,,,,
193,PT08M31.00S,2022-01-06T01:43:57.4Z,2,REGULAR,3pt,Jump Shot,[],1629018,95.87713534822602,2.450980392156863,1610612761,53,43,2022-01-06T01:44:04Z,1920000,-238.0,-14.0,1,right,MISS G. Trent Jr. 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,23.81,Missed,,,,,,,,,,,,,,,,,,
194,PT08M28.00S,2022-01-06T01:44:00.4Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,53,43,2022-01-06T01:44:04Z,1930000,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,193.0,5.0,3.0,2.0,,,,,,,,,,
195,PT08M24.00S,2022-01-06T01:44:07.8Z,2,REGULAR,foul,personal,['3freethrow'],1630567,,,1610612749,53,43,2022-01-06T01:44:18Z,1940000,,,0,,S. Barnes shooting personal FOUL (1 PF) (Middleton 3 FT),"[1630567, 203114]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,,,,,204058.0,1.0,0.0,Middleton,203114.0,,,,,
197,PT08M24.00S,2022-01-06T01:44:33.7Z,2,REGULAR,freethrow,1 of 3,[],203114,,,1610612749,54,43,2022-01-06T01:44:33Z,1960000,,,0,,K. Middleton Free Throw 1 of 3 (7 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
198,PT08M24.00S,2022-01-06T01:44:47.2Z,2,REGULAR,freethrow,2 of 3,[],203114,,,1610612749,55,43,2022-01-06T01:44:47Z,1970000,,,0,,K. Middleton Free Throw 2 of 3 (8 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
199,PT08M24.00S,2022-01-06T01:45:02.0Z,2,REGULAR,freethrow,3 of 3,[],203114,,,1610612749,56,43,2022-01-06T01:45:02Z,1980000,,,0,,K. Middleton Free Throw 3 of 3 (9 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
200,PT08M02.00S,2022-01-06T01:45:26.5Z,2,REGULAR,2pt,Jump Shot,[],1627783,78.66294349540078,27.205882352941174,1610612761,56,45,2022-01-06T01:45:32Z,1990000,-114.0,148.0,1,right,P. Siakam 18' step back Jump Shot (12 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,18.69,Made,12.0,,,,,,,,,,,,,,,,,
201,PT07M44.00S,2022-01-06T01:45:46.6Z,2,REGULAR,foul,offensive,[],1626171,,,1610612749,56,45,2022-01-06T01:45:59Z,2000000,,,0,,B. Portis offensive FOUL (3 PF),"[1626171, 1629018]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,2003.0,3.0,1.0,Trent Jr.,1629018.0,,,,,
203,PT07M44.00S,2022-01-06T01:45:46.6Z,2,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,56,45,2022-01-06T01:45:46Z,2020000,,,0,,B. Portis offensive foul TURNOVER (1 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,2003.0,,,,,1.0,,,,
204,PT07M44.00S,2022-01-06T01:45:59.7Z,2,REGULAR,substitution,out,[],1630606,,,1610612761,56,45,2022-01-06T01:46:14Z,2030000,,,0,,SUB out: J. Smart,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M44.00S,2022-01-06T01:45:59.7Z,2,REGULAR,substitution,out,[],1626171,,,1610612761,56,45,2022-01-06T01:46:14Z,2040000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M44.00S,2022-01-06T01:45:59.7Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,56,45,2022-01-06T01:46:14Z,2050000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M44.00S,2022-01-06T01:45:59.7Z,2,REGULAR,substitution,in,[],202326,,,1610612761,56,45,2022-01-06T01:46:14Z,2060000,,,0,,SUB in: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M44.00S,2022-01-06T01:45:59.7Z,2,REGULAR,substitution,in,[],201950,,,1610612761,56,45,2022-01-06T01:46:14Z,2070000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M44.00S,2022-01-06T01:45:59.7Z,2,REGULAR,substitution,in,[],1627832,,,1610612761,56,45,2022-01-06T01:46:14Z,2080000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M35.00S,2022-01-06T01:46:23.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,72.88107752956637,7.598039215686274,1610612761,56,45,2022-01-06T01:46:32Z,2090000,-212.0,202.0,1,right,MISS F. VanVleet 29' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,29.31,Missed,,,,,,,,,,,,,,,,,,
211,PT07M32.00S,2022-01-06T01:46:30.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,56,45,2022-01-06T01:46:29Z,2100000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,,,
212,PT07M32.00S,2022-01-06T01:46:31.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,56,45,2022-01-06T01:46:31Z,2110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M20.00S,2022-01-06T01:46:56.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629018,96.00854139290408,96.07843137254902,1610612761,56,48,2022-01-06T01:47:01Z,2120000,230.0,-15.0,1,right,G. Trent Jr. 3PT  (8 PTS) (F. VanVleet 2 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,23.09,Made,8.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,,,
215,PT07M06.00S,2022-01-06T01:47:10.8Z,2,REGULAR,3pt,Jump Shot,[],1629670,12.828515111695138,98.52941176470588,1610612749,59,48,2022-01-06T01:47:15Z,2140000,-243.0,68.0,1,left,J. Nwora 25' 3PT  (8 PTS) (J. Holiday 5 AST),"[1629670, 201950]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,25.2,Made,8.0,J. Holiday,201950.0,5.0,,,,,,,,,,,,,,
217,PT06M46.00S,2022-01-06T01:47:31.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,91.40932982917214,44.85294117647059,1610612761,59,48,2022-01-06T01:47:47Z,2160000,-26.0,28.0,1,right,MISS P. Siakam Jump Shot,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,
218,PT06M42.00S,2022-01-06T01:47:35.1Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,59,48,2022-01-06T01:47:47Z,2170000,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,217.0,2.0,1.0,1.0,,,,,,,,,,
219,PT06M41.00S,2022-01-06T01:47:39.9Z,2,REGULAR,foul,offensive,[],1629670,,,1610612749,59,48,2022-01-06T01:47:58Z,2180000,,,0,,J. Nwora offensive FOUL (1 PF),"[1629670, 1629018]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,204058.0,1.0,0.0,Trent Jr.,1629018.0,,,,,
221,PT06M41.00S,2022-01-06T01:47:39.9Z,2,REGULAR,turnover,offensive foul,[],1629670,,,1610612749,59,48,2022-01-06T01:47:39Z,2200000,,,0,,J. Nwora offensive foul TURNOVER (1 TO),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,204058.0,,,,,1.0,,,,
222,PT06M41.00S,2022-01-06T01:47:54.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,59,48,2022-01-06T01:47:54Z,2210000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M19.00S,2022-01-06T01:51:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630173,91.27792378449409,50.0,1610612761,59,48,2022-01-06T01:51:20Z,2220000,0.0,29.0,1,right,MISS P. Achiuwa driving Layup - blocked,"[1630173, 203114]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,2.95,Missed,,,,,,,,,,,,,,,Middleton,203114.0,,
224,PT06M19.00S,2022-01-06T01:51:15.1Z,2,REGULAR,block,,[],203114,,,1610612761,59,48,2022-01-06T01:51:18Z,2230000,,,0,,K. Middleton BLOCK (2 BLK),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M15.00S,2022-01-06T01:51:19.1Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,59,48,2022-01-06T01:51:20Z,2240000,,,0,,J. Nwora REBOUND (Off:0 Def:3),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,223.0,3.0,3.0,0.0,,,,,,,,,,
226,PT06M08.00S,2022-01-06T01:51:25.5Z,2,REGULAR,3pt,Jump Shot,[],202083,16.90210249671485,4.901960784313726,1610612749,59,48,2022-01-06T01:51:30Z,2250000,225.0,106.0,1,left,MISS W. Matthews 24' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,
227,PT06M06.00S,2022-01-06T01:51:28.1Z,2,REGULAR,rebound,offensive,[],202083,,,1610612749,59,48,2022-01-06T01:51:28Z,2260000,,,0,,W. Matthews REBOUND (Off:1 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,226.0,2.0,1.0,1.0,,,,,,,,,,
228,PT06M05.00S,2022-01-06T01:51:32.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,59,48,2022-01-06T01:51:33Z,2270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M00.00S,2022-01-06T01:51:50.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629670,10.5946123521682,1.4705882352941175,1610612749,59,48,2022-01-06T01:52:06Z,2280000,243.0,47.0,1,left,MISS J. Nwora 24' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,
230,PT05M56.00S,2022-01-06T01:51:53.0Z,2,REGULAR,rebound,offensive,[],202083,,,1610612749,59,48,2022-01-06T01:51:53Z,2290000,,,0,,W. Matthews REBOUND (Off:2 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,229.0,3.0,1.0,2.0,,,,,,,,,,
231,PT05M52.00S,2022-01-06T01:51:57.9Z,2,REGULAR,turnover,lost ball,[],202083,,,1610612749,59,48,2022-01-06T01:52:10Z,2300000,,,0,,W. Matthews lost ball TURNOVER (1 TO),"[202083, 1627783]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,1.0,,,Siakam,1627783.0
232,PT05M52.00S,2022-01-06T01:51:57.9Z,2,REGULAR,steal,,[],1627783,,,1610612761,59,48,2022-01-06T01:52:00Z,2310000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M48.00S,2022-01-06T01:52:01.5Z,2,REGULAR,turnover,lost ball,[],1627783,,,1610612761,59,48,2022-01-06T01:52:13Z,2320000,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 202326]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,1.0,,,Cousins,202326.0
234,PT05M48.00S,2022-01-06T01:52:01.5Z,2,REGULAR,steal,,[],202326,,,1610612749,59,48,2022-01-06T01:52:04Z,2330000,,,0,,D. Cousins STEAL (3 STL),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M45.00S,2022-01-06T01:52:04.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202326,6.915243101182654,50.98039215686274,1610612749,59,48,2022-01-06T01:52:17Z,2340000,-5.0,13.0,1,left,MISS D. Cousins driving Layup,[202326],1610612749.0,MIL,driving,,,Cousins,D. Cousins,,,,,1.34,Missed,,,,,,,,,,,,,,,,,,
236,PT05M42.00S,2022-01-06T01:52:06.8Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,59,48,2022-01-06T01:52:06Z,2350000,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,235.0,2.0,1.0,1.0,,,,,,,,,,
237,PT05M40.00S,2022-01-06T01:52:08.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630173,93.11760840998686,47.549019607843135,1610612761,59,48,2022-01-06T01:53:08Z,2360000,-12.0,12.0,1,right,MISS P. Achiuwa running Layup,[1630173],1610612761.0,TOR,running,,,Achiuwa,P. Achiuwa,,,,,1.73,Missed,,,,,,,,,,,,,,,,,,
238,PT05M38.00S,2022-01-06T01:52:10.8Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,59,48,2022-01-06T01:53:08Z,2370000,,,0,,P. Achiuwa REBOUND (Off:2 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,237.0,3.0,1.0,2.0,,,,,,,,,,
239,PT05M37.00S,2022-01-06T01:52:13.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,94.82588699080158,3.1862745098039214,1610612761,59,51,2022-01-06T01:52:26Z,2380000,-234.0,-4.0,1,right,F. VanVleet 3PT  (11 PTS) (P. Achiuwa 2 AST),"[1627832, 1630173]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.41,Made,11.0,P. Achiuwa,1630173.0,2.0,,,,,,,,,,,,,,
241,PT05M19.00S,2022-01-06T01:52:30.8Z,2,REGULAR,3pt,Jump Shot,[],202083,9.937582128777924,96.07843137254902,1610612749,62,51,2022-01-06T01:52:37Z,2400000,-230.0,41.0,1,left,W. Matthews 3PT  (6 PTS) (J. Holiday 6 AST),"[202083, 201950]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,23.4,Made,6.0,J. Holiday,201950.0,6.0,,,,,,,,,,,,,,
243,PT05M04.00S,2022-01-06T01:52:45.2Z,2,REGULAR,3pt,Jump Shot,[],1629018,66.83639947437582,32.84313725490196,1610612761,62,51,2022-01-06T01:52:51Z,2420000,-86.0,259.0,1,right,MISS G. Trent Jr. 27' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,27.3,Missed,,,,,,,,,,,,,,,,,,
244,PT05M00.00S,2022-01-06T01:52:49.2Z,2,REGULAR,rebound,defensive,[],202326,,,1610612749,62,51,2022-01-06T01:52:51Z,2430000,,,0,,D. Cousins REBOUND (Off:0 Def:5),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,243.0,5.0,5.0,0.0,,,,,,,,,,
245,PT04M53.00S,2022-01-06T01:52:55.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,12.040078843626807,37.00980392156863,1610612749,64,51,2022-01-06T01:53:00Z,2440000,65.0,61.0,1,left,K. Middleton 8' driving floating Jump Shot (11 PTS),[203114],1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,8.89,Made,11.0,,,,,,,,,,,,,,,,,
246,PT04M39.00S,2022-01-06T01:53:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,90.62089356110381,50.245098039215684,1610612761,64,53,2022-01-06T01:53:16Z,2450000,1.0,36.0,1,right,P. Siakam driving Layup (14 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,3.57,Made,14.0,,,,,,,,,,,,,,,,,
247,PT04M26.00S,2022-01-06T01:53:23.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,9.280551905387648,54.65686274509803,1610612749,66,53,2022-01-06T01:53:33Z,2460000,-23.0,35.0,1,left,D. Cousins Layup (11 PTS) (J. Holiday 7 AST),"[202326, 201950]",1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,4.18,Made,11.0,J. Holiday,201950.0,7.0,,,,,,,,,,,,,,
248,PT04M16.00S,2022-01-06T01:53:40.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,66,53,2022-01-06T01:53:40Z,2470000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M16.00S,2022-01-06T01:56:09.7Z,2,REGULAR,substitution,out,[],203114,,,1610612761,66,53,2022-01-06T01:56:33Z,2480000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M16.00S,2022-01-06T01:56:09.7Z,2,REGULAR,substitution,out,[],1628384,,,1610612761,66,53,2022-01-06T01:56:33Z,2490000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M16.00S,2022-01-06T01:56:09.7Z,2,REGULAR,substitution,out,[],1630173,,,1610612761,66,53,2022-01-06T01:56:33Z,2500000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M16.00S,2022-01-06T01:56:09.7Z,2,REGULAR,substitution,out,[],1629018,,,1610612761,66,53,2022-01-06T01:56:33Z,2510000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M16.00S,2022-01-06T01:56:09.7Z,2,REGULAR,substitution,in,[],203918,,,1610612761,66,53,2022-01-06T01:56:33Z,2520000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M16.00S,2022-01-06T01:56:09.7Z,2,REGULAR,substitution,in,[],1628449,,,1610612761,66,53,2022-01-06T01:56:33Z,2530000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M16.00S,2022-01-06T01:56:09.7Z,2,REGULAR,substitution,in,[],1630551,,,1610612761,66,53,2022-01-06T01:56:33Z,2540000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M16.00S,2022-01-06T01:56:09.7Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,66,53,2022-01-06T01:56:33Z,2550000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M05.00S,2022-01-06T01:56:47.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,85.75886990801577,36.029411764705884,1610612761,66,53,2022-01-06T01:56:55Z,2560000,-70.0,81.0,1,right,MISS F. VanVleet 10' driving floating Shot,[1627832],1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,10.73,Missed,,,,,,,,,,,,,,,,,,
258,PT04M00.00S,2022-01-06T01:56:53.4Z,2,REGULAR,rebound,defensive,[],202326,,,1610612749,66,53,2022-01-06T01:56:53Z,2570000,,,0,,D. Cousins REBOUND (Off:0 Def:6),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,257.0,6.0,6.0,0.0,,,,,,,,,,
260,PT03M59.00S,2022-01-06T01:56:54.3Z,2,REGULAR,turnover,bad pass,[],202326,,,1610612749,66,53,2022-01-06T01:57:02Z,2590000,,,0,,D. Cousins bad pass TURNOVER (1 TO),"[202326, 1630551]",1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,1.0,,,Champagnie,1630551.0
261,PT03M59.00S,2022-01-06T01:56:54.3Z,2,REGULAR,steal,,[],1630551,,,1610612761,66,53,2022-01-06T01:57:00Z,2600000,,,0,,J. Champagnie STEAL (1 STL),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M52.00S,2022-01-06T01:57:01.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630551,92.85479632063075,51.225490196078425,1610612761,66,55,2022-01-06T01:57:06Z,2610000,6.0,15.0,1,right,J. Champagnie Layup (2 PTS),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,1.59,Made,2.0,,,,,,,,,,,,,,,,,
263,PT03M49.00S,2022-01-06T01:57:04.6Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612749,66,55,2022-01-06T01:57:09Z,2620000,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1627832]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,2.0,,,VanVleet,1627832.0
264,PT03M49.00S,2022-01-06T01:57:04.6Z,2,REGULAR,steal,,[],1627832,,,1610612761,66,55,2022-01-06T01:57:07Z,2630000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M37.00S,2022-01-06T01:57:16.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630551,92.9862023653088,52.450980392156865,1610612761,66,57,2022-01-06T01:57:24Z,2640000,12.0,13.0,1,right,J. Champagnie reverse Layup (4 PTS) (P. Siakam 4 AST),"[1630551, 1627783]",1610612761.0,TOR,reverse,,,Champagnie,J. Champagnie,,,,,1.82,Made,4.0,P. Siakam,1627783.0,4.0,,,,,,,,,,,,,,
