actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
440,PT03M48.00S,2021-11-06T01:14:39.6Z,3,REGULAR,rebound,defensive,[],203457,,,1610612752,80,76,2021-11-06T01:14:39Z,4370000,,,0,,N. Noel REBOUND (Off:1 Def:4),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,439.0,5.0,4.0,1.0,,,,,,,,,,,
441,PT03M37.00S,2021-11-06T01:14:50.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,14.273981603153747,59.31372549019608,1610612752,80,76,2021-11-06T01:14:56Z,4380000,-47.0,82.0,1,left,MISS O. Toppin 9' Jump Shot,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,9.41,Missed,,,,,,,,,,,,,,,
442,PT03M34.00S,2021-11-06T01:14:53.2Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,80,76,2021-11-06T01:14:56Z,4390000,,,0,,B. Portis REBOUND (Off:2 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,441.0,6.0,4.0,2.0,,,,,,,,,,,
443,PT03M29.00S,2021-11-06T01:14:58.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629670,90.75229960578186,42.40196078431372,1610612749,80,76,2021-11-06T01:15:07Z,4400000,-38.0,34.0,1,right,MISS J. Nwora running Layup - blocked,"[1629670, 203457]",1610612749.0,MIL,running,,,Nwora,J. Nwora,,,,,,,,5.13,Missed,,,,,,,,,,,,,,Noel,203457.0
445,PT03M29.00S,2021-11-06T01:14:58.7Z,3,REGULAR,block,,[],203457,,,1610612749,80,76,2021-11-06T01:15:14Z,4405000,,,0,,N. Noel BLOCK (1 BLK),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M25.00S,2021-11-06T01:15:02.7Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,80,76,2021-11-06T01:15:14Z,4410000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,443.0,2.0,2.0,0.0,,,,,,,,,,,
446,PT03M10.00S,2021-11-06T01:15:17.5Z,3,REGULAR,3pt,Jump Shot,[],203095,20.71287779237845,92.64705882352942,1610612752,80,76,2021-11-06T01:15:23Z,4420000,-213.0,142.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,25.63,Missed,,,,,,,,,,,,,,,
447,PT03M07.00S,2021-11-06T01:15:20.5Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,80,76,2021-11-06T01:15:23Z,4430000,,,0,,B. Portis REBOUND (Off:2 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,446.0,7.0,5.0,2.0,,,,,,,,,,,
448,PT02M55.00S,2021-11-06T01:15:32.4Z,3,REGULAR,2pt,Jump Shot,[],1626171,84.05059132720105,24.019607843137255,1610612749,80,76,2021-11-06T01:15:37Z,4440000,-130.0,97.0,1,right,MISS B. Portis 16' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,16.24,Missed,,,,,,,,,,,,,,,
449,PT02M52.00S,2021-11-06T01:15:35.4Z,3,REGULAR,rebound,defensive,[],201565,,,1610612752,80,76,2021-11-06T01:15:37Z,4450000,,,0,,D. Rose REBOUND (Off:1 Def:3),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,448.0,4.0,3.0,1.0,,,,,,,,,,,
450,PT02M47.00S,2021-11-06T01:15:42.7Z,3,REGULAR,turnover,out-of-bounds,[],203457,,,1610612752,80,76,2021-11-06T01:15:52Z,4460000,,,0,,N. Noel lost ball out-of-bounds TURNOVER (2 TO),[203457],1610612752.0,NYK,lost ball,,,Noel,N. Noel,,,,,2.0,,,,,,,,,1199.0,,,,,,,,,,
451,PT02M47.00S,2021-11-06T01:15:52.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,80,76,2021-11-06T01:15:52Z,4470000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M47.00S,2021-11-06T01:18:03.1Z,3,REGULAR,substitution,out,[],203095,,,1610612749,80,76,2021-11-06T01:18:51Z,4480000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M47.00S,2021-11-06T01:18:03.1Z,3,REGULAR,substitution,in,[],1630193,,,1610612749,80,76,2021-11-06T01:18:51Z,4490000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M34.00S,2021-11-06T01:19:23.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628400,94.82588699080158,3.6764705882352944,1610612749,80,76,2021-11-06T01:19:28Z,4500000,-232.0,-4.0,1,right,MISS S. Ojeleye 3PT,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,23.16,Missed,,,,,,,,,,,,,,,
455,PT02M31.00S,2021-11-06T01:19:26.1Z,3,REGULAR,rebound,defensive,[],203457,,,1610612752,80,76,2021-11-06T01:19:28Z,4510000,,,0,,N. Noel REBOUND (Off:1 Def:5),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,454.0,6.0,5.0,1.0,,,,,,,,,,,
456,PT02M25.00S,2021-11-06T01:19:31.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.178055190538765,47.549019607843135,1610612752,80,78,2021-11-06T01:20:03Z,4520000,12.0,15.0,1,left,R. Barrett running Layup (18 PTS) (D. Rose 4 AST),"[1629628, 201565]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,,,,1.94,Made,,,,,,18.0,D. Rose,201565.0,4.0,,,,,,
458,PT02M17.00S,2021-11-06T01:19:40.5Z,3,REGULAR,turnover,lost ball,[],201950,,,1610612749,80,78,2021-11-06T01:19:47Z,4540000,,,0,,J. Holiday lost ball TURNOVER (4 TO),"[201950, 203457]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,4.0,Noel,203457.0,,,,,,,,,,,,,,,,,
459,PT02M17.00S,2021-11-06T01:19:40.5Z,3,REGULAR,steal,,[],203457,,,1610612752,80,78,2021-11-06T01:19:43Z,4550000,,,0,,N. Noel STEAL (1 STL),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M14.00S,2021-11-06T01:19:44.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630193,6.652431011826544,50.245098039215684,1610612752,80,80,2021-11-06T01:22:29Z,4560000,-1.0,10.0,1,left,I. Quickley running DUNK (4 PTS),[1630193],1610612752.0,NYK,running,,,Quickley,I. Quickley,,,,,,,,1.01,Made,,,,,,4.0,,,,,,,,,
461,PT02M14.00S,2021-11-06T01:19:51.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,80,80,2021-11-06T01:19:51Z,4570000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M14.00S,2021-11-06T01:20:45.5Z,3,REGULAR,substitution,out,[],1629670,,,1610612749,80,80,2021-11-06T01:21:08Z,4580000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M14.00S,2021-11-06T01:20:45.5Z,3,REGULAR,substitution,out,[],201950,,,1610612749,80,80,2021-11-06T01:21:08Z,4590000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M14.00S,2021-11-06T01:20:45.5Z,3,REGULAR,substitution,out,[],1628400,,,1610612749,80,80,2021-11-06T01:21:08Z,4600000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M14.00S,2021-11-06T01:20:45.5Z,3,REGULAR,substitution,in,[],203507,,,1610612749,80,80,2021-11-06T01:21:08Z,4610000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M14.00S,2021-11-06T01:20:45.5Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,80,80,2021-11-06T01:21:08Z,4620000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M14.00S,2021-11-06T01:20:45.5Z,3,REGULAR,substitution,in,[],201588,,,1610612749,80,80,2021-11-06T01:21:08Z,4630000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M58.00S,2021-11-06T01:21:33.1Z,3,REGULAR,foul,personal,['2freethrow'],203457,,,1610612749,80,80,2021-11-06T01:22:00Z,4640000,,,0,,N. Noel shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[203457, 203507]",1610612752.0,NYK,shooting,,,Noel,N. Noel,,,,,,,,,,,,,,2530.0,,,,,3.0,0.0,Antetokounmpo,203507.0,,
470,PT01M58.00S,2021-11-06T01:22:01.4Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,81,80,2021-11-06T01:22:21Z,4660000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (21 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,,,,,,21.0,,,,,,,,,
471,PT01M58.00S,2021-11-06T01:22:01.4Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,81,80,2021-11-06T01:22:21Z,4670000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,
472,PT01M56.00S,2021-11-06T01:22:03.4Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,81,80,2021-11-06T01:22:21Z,4680000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,471.0,6.0,5.0,1.0,,,,,,,,,,,
473,PT01M52.00S,2021-11-06T01:22:22.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203507,87.20433639947439,49.50980392156863,1610612749,81,80,2021-11-06T01:22:28Z,4690000,-2.0,68.0,1,right,MISS G. Antetokounmpo 6' Jump Shot,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,6.78,Missed,,,,,,,,,,,,,,,
474,PT01M49.00S,2021-11-06T01:22:25.1Z,3,REGULAR,rebound,defensive,[],203457,,,1610612752,81,80,2021-11-06T01:22:25Z,4700000,,,0,,N. Noel REBOUND (Off:1 Def:6),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,473.0,7.0,6.0,1.0,,,,,,,,,,,
475,PT01M40.00S,2021-11-06T01:22:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,8.360709592641262,49.50980392156863,1610612752,81,82,2021-11-06T01:22:39Z,4710000,2.0,26.0,1,left,R. Barrett cutting Layup (20 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,,,,2.62,Made,,,,,,20.0,I. Quickley,1630193.0,1.0,,,,,,
477,PT01M21.00S,2021-11-06T01:22:52.9Z,3,REGULAR,3pt,Jump Shot,[],203918,93.24901445466492,3.6764705882352944,1610612749,81,82,2021-11-06T01:22:59Z,4730000,-232.0,11.0,1,right,MISS R. Hood 3PT,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,23.19,Missed,,,,,,,,,,,,,,,
478,PT01M18.00S,2021-11-06T01:22:55.9Z,3,REGULAR,rebound,defensive,[],201565,,,1610612752,81,82,2021-11-06T01:22:59Z,4740000,,,0,,D. Rose REBOUND (Off:1 Def:4),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,477.0,5.0,4.0,1.0,,,,,,,,,,,
479,PT01M16.00S,2021-11-06T01:22:58.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201565,31.225361366622867,66.66666666666666,1610612752,81,85,2021-11-06T01:23:10Z,4750000,-83.0,241.0,1,left,D. Rose 25' 3PT running pullup (13 PTS),[201565],1610612752.0,NYK,running pullup,,,Rose,D. Rose,,,,,,,,25.5,Made,,,,,,13.0,,,,,,,,,
480,PT01M03.00S,2021-11-06T01:23:11.3Z,3,REGULAR,turnover,lost ball,[],203507,,,1610612749,81,85,2021-11-06T01:23:16Z,4760000,,,0,,G. Antetokounmpo lost ball TURNOVER (3 TO),"[203507, 1630193]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,3.0,Quickley,1630193.0,,,,,,,,,,,,,,,,,
481,PT01M03.00S,2021-11-06T01:23:11.3Z,3,REGULAR,steal,,[],1630193,,,1610612752,81,85,2021-11-06T01:23:13Z,4770000,,,0,,I. Quickley STEAL (2 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M45.60S,2021-11-06T01:23:29.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629628,19.136005256241788,49.26470588235294,1610612752,81,85,2021-11-06T01:23:38Z,4780000,4.0,127.0,1,left,MISS R. Barrett 12' turnaround Shot,[1629628],1610612752.0,NYK,turnaround,,,Barrett,R. Barrett,,,,,,,,12.75,Missed,,,,,,,,,,,,,,,
483,PT00M44.10S,2021-11-06T01:23:31.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,81,85,2021-11-06T01:23:38Z,4790000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,482.0,,,,,,,,,,,,,,
484,PT00M44.10S,2021-11-06T01:23:36.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,81,85,2021-11-06T01:23:36Z,4800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M44.10S,2021-11-06T01:23:37.4Z,3,REGULAR,substitution,out,[],1626171,,,1610612749,81,85,2021-11-06T01:23:43Z,4810000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M44.10S,2021-11-06T01:23:37.4Z,3,REGULAR,substitution,in,[],203648,,,1610612749,81,85,2021-11-06T01:23:43Z,4820000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M32.70S,2021-11-06T01:24:00.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203457,,,1610612749,81,85,2021-11-06T01:24:34Z,4830000,,,0,,N. Noel personal FOUL (4 PF) (Antetokounmpo 2 FT),"[203457, 203507]",1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,202053.0,,,,,4.0,0.0,Antetokounmpo,203507.0,,
489,PT00M32.70S,2021-11-06T01:24:35.0Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,82,85,2021-11-06T01:24:35Z,4850000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (22 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,,,,,,22.0,,,,,,,,,
490,PT00M32.70S,2021-11-06T01:24:40.4Z,3,REGULAR,substitution,out,[],201588,,,1610612749,82,85,2021-11-06T01:24:44Z,4860000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M32.70S,2021-11-06T01:24:40.4Z,3,REGULAR,substitution,in,[],1628400,,,1610612749,82,85,2021-11-06T01:24:44Z,4870000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M32.70S,2021-11-06T01:24:55.4Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,83,85,2021-11-06T01:24:55Z,4880000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (23 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,,,,,,23.0,,,,,,,,,
493,PT00M20.30S,2021-11-06T01:25:09.4Z,3,REGULAR,3pt,Jump Shot,[],1630167,10.068988173455978,1.9607843137254901,1610612752,83,85,2021-11-06T01:25:15Z,4890000,240.0,42.0,1,left,MISS O. Toppin 24' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,24.39,Missed,,,,,,,,,,,,,,,
494,PT00M15.90S,2021-11-06T01:25:13.8Z,3,REGULAR,rebound,offensive,[],203457,,,1610612752,83,85,2021-11-06T01:25:13Z,4900000,,,0,,N. Noel REBOUND (Off:2 Def:6),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,493.0,8.0,6.0,2.0,,,,,,,,,,,
495,PT00M05.90S,2021-11-06T01:25:23.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,31.35676741130092,65.68627450980392,1610612752,83,88,2021-11-06T01:25:30Z,4910000,-78.0,242.0,1,left,I. Quickley 25' 3PT step back (7 PTS),[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,,,,25.47,Made,,,,,,7.0,,,,,,,,,
496,PT00M00.00S,2021-11-06T01:25:33.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,91.67214191852825,37.99019607843137,1610612749,83,88,2021-11-06T01:25:46Z,4920000,-60.0,26.0,1,right,MISS G. Antetokounmpo 6' pullup bank Shot,[203507],1610612749.0,MIL,pullup bank,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,6.53,Missed,,,,,,,,,,,,,,,
497,PT00M00.00S,2021-11-06T01:25:36.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,83,88,2021-11-06T01:25:36Z,4930000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,,,
498,PT00M00.00S,2021-11-06T01:25:42.7Z,3,REGULAR,period,end,[],0,,,1610612749,83,88,2021-11-06T01:25:42Z,4940000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2021-11-06T01:27:52.5Z,4,REGULAR,substitution,out,['startperiod'],1628400,,,1610612749,83,88,2021-11-06T01:28:43Z,4950000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2021-11-06T01:27:52.5Z,4,REGULAR,substitution,in,['startperiod'],201588,,,1610612749,83,88,2021-11-06T01:28:43Z,4960000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2021-11-06T01:29:14.4Z,4,REGULAR,period,start,[],0,,,1610612752,83,88,2021-11-06T01:29:14Z,4970000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M48.00S,2021-11-06T01:29:32.6Z,4,REGULAR,foul,personal,[],1626192,,,1610612752,83,88,2021-11-06T01:29:48Z,4980000,,,0,,P. Connaughton personal FOUL (1 PF),"[1626192, 203457]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,1199.0,,,,,1.0,0.0,Noel,203457.0,,
504,PT11M39.00S,2021-11-06T01:29:58.4Z,4,REGULAR,3pt,Jump Shot,[],201565,31.61957950065703,67.15686274509804,1610612752,83,91,2021-11-06T01:30:04Z,5000000,-86.0,245.0,1,left,D. Rose 25' 3PT pullup (16 PTS),[201565],1610612752.0,NYK,pullup,,,Rose,D. Rose,,,,,,,,25.93,Made,,,,,,16.0,,,,,,,,,
505,PT11M22.00S,2021-11-06T01:30:18.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,83,91,2021-11-06T01:30:18Z,5010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M16.00S,2021-11-06T01:30:34.6Z,4,REGULAR,2pt,Jump Shot,[],203507,91.01511169513797,29.65686274509804,1610612749,85,91,2021-11-06T01:30:38Z,5020000,-102.0,32.0,1,right,G. Antetokounmpo 10' turnaround fadeaway Jump Shot (25 PTS),[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,10.66,Made,,,,,,25.0,,,,,,,,,
507,PT10M52.00S,2021-11-06T01:31:03.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,85,91,2021-11-06T01:42:46Z,5030000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,1199.0,,,,,,,,,,
508,PT10M52.00S,2021-11-06T01:31:09.8Z,4,REGULAR,substitution,out,[],203648,,,1610612749,85,91,2021-11-06T01:31:22Z,5040000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
509,PT10M52.00S,2021-11-06T01:31:09.8Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,85,91,2021-11-06T01:31:22Z,5050000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
510,PT10M41.00S,2021-11-06T01:31:34.0Z,4,REGULAR,turnover,bad pass,[],201588,,,1610612749,85,91,2021-11-06T01:31:42Z,5060000,,,0,,G. Hill bad pass TURNOVER (1 TO),"[201588, 1630193]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,1.0,Quickley,1630193.0,,,,,,,,,,,,,,,,,
511,PT10M41.00S,2021-11-06T01:31:34.0Z,4,REGULAR,steal,,[],1630193,,,1610612752,85,91,2021-11-06T01:31:36Z,5070000,,,0,,I. Quickley STEAL (3 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M37.00S,2021-11-06T01:31:38.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,8.229303547963205,48.03921568627451,1610612752,85,91,2021-11-06T01:31:46Z,5080000,10.0,25.0,1,left,MISS R. Barrett running Layup,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,,,,2.68,Missed,,,,,,,,,,,,,,,
514,PT10M33.00S,2021-11-06T01:31:42.5Z,4,REGULAR,rebound,offensive,[],203457,,,1610612752,85,91,2021-11-06T01:31:46Z,5100000,,,0,,N. Noel REBOUND (Off:3 Def:6),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,512.0,9.0,6.0,3.0,,,,,,,,,,,
515,PT10M25.00S,2021-11-06T01:31:50.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630193,17.95335085413929,41.66666666666667,1610612752,85,91,2021-11-06T01:32:03Z,5110000,42.0,116.0,1,left,MISS I. Quickley 12' driving bank Shot,[1630193],1610612752.0,NYK,driving bank,,,Quickley,I. Quickley,,,,,,,,12.35,Missed,,,,,,,,,,,,,,,
516,PT10M23.00S,2021-11-06T01:31:52.8Z,4,REGULAR,rebound,offensive,[],1630193,,,1610612752,85,91,2021-11-06T01:31:52Z,5120000,,,0,,I. Quickley REBOUND (Off:1 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,515.0,2.0,1.0,1.0,,,,,,,,,,,
517,PT10M20.00S,2021-11-06T01:31:55.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629628,29.6484888304862,21.323529411764707,1610612752,85,91,2021-11-06T01:32:06Z,5130000,143.0,226.0,1,left,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,26.78,Missed,,,,,,,,,,,,,,,
518,PT10M17.00S,2021-11-06T01:31:58.4Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,85,91,2021-11-06T01:32:06Z,5140000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,517.0,2.0,2.0,0.0,,,,,,,,,,,
519,PT10M02.00S,2021-11-06T01:32:13.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,93.11760840998686,49.26470588235294,1610612749,87,91,2021-11-06T01:32:19Z,5150000,-4.0,12.0,1,right,P. Connaughton driving finger roll Layup (5 PTS),[1626192],1610612749.0,MIL,driving finger roll,,,Connaughton,P. Connaughton,,,,,,,,1.27,Made,,,,,,5.0,,,,,,,,,
520,PT10M02.00S,2021-11-06T01:32:22.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,87,91,2021-11-06T01:32:22Z,5160000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M02.00S,2021-11-06T01:34:44.3Z,4,REGULAR,substitution,out,[],203918,,,1610612752,87,91,2021-11-06T01:35:13Z,5170000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M02.00S,2021-11-06T01:34:44.3Z,4,REGULAR,substitution,out,[],1630167,,,1610612752,87,91,2021-11-06T01:35:13Z,5180000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M02.00S,2021-11-06T01:34:44.3Z,4,REGULAR,substitution,out,[],1629628,,,1610612752,87,91,2021-11-06T01:35:13Z,5190000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M02.00S,2021-11-06T01:34:44.3Z,4,REGULAR,substitution,in,[],1628960,,,1610612752,87,91,2021-11-06T01:35:13Z,5200000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
