actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
359,PT09M50.00S,2022-01-04T02:23:42.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,67,69,2022-01-04T02:23:42Z,3590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT09M26.00S,2022-01-04T02:24:13.1Z,3,REGULAR,3pt,Jump Shot,[],1630595,9.017739816031538,97.30392156862744,1610612765,67,72,2022-01-04T02:24:22Z,3600000,-237.0,32.0,1,left,C. Cunningham 3PT  (10 PTS) (S. Bey 4 AST),"[1630595, 1630180]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,23.87,Made,,,,,10.0,,,,,,S. Bey,1630180.0,4.0,,,,,,
362,PT09M18.00S,2022-01-04T02:24:22.1Z,3,REGULAR,turnover,lost ball,[],201950,,,1610612749,67,72,2022-01-04T02:24:29Z,3620000,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[201950, 1630165]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,2.0,Hayes,1630165.0,
363,PT09M18.00S,2022-01-04T02:24:22.1Z,3,REGULAR,steal,,[],1630165,,,1610612765,67,72,2022-01-04T02:24:24Z,3630000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT09M14.00S,2022-01-04T02:24:26.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630595,7.5722733245729295,51.71568627450981,1610612765,67,74,2022-01-04T02:24:36Z,3640000,-9.0,19.0,1,left,C. Cunningham running DUNK (12 PTS) (K. Hayes 4 AST),"[1630595, 1630165]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,2.06,Made,,,,,12.0,,,,,,K. Hayes,1630165.0,4.0,,,,,,
366,PT09M14.00S,2022-01-04T02:24:35.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,67,74,2022-01-04T02:24:35Z,3660000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT08M55.00S,2022-01-04T02:27:40.2Z,3,REGULAR,3pt,Jump Shot,[],1626171,68.41327201051249,26.225490196078432,1610612749,67,74,2022-01-04T02:27:44Z,3670000,-119.0,244.0,1,right,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,27.18,Missed,,,,,,,,,,,,,,,,,,,
368,PT08M52.00S,2022-01-04T02:27:43.2Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,67,74,2022-01-04T02:27:44Z,3680000,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,367.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
369,PT08M36.00S,2022-01-04T02:27:58.8Z,3,REGULAR,3pt,Jump Shot,[],1630595,25.443495400788436,13.970588235294118,1610612765,67,74,2022-01-04T02:28:04Z,3690000,180.0,187.0,1,left,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
370,PT08M32.00S,2022-01-04T02:28:02.8Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,67,74,2022-01-04T02:28:04Z,3700000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,369.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
371,PT08M26.00S,2022-01-04T02:28:08.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,93.24901445466492,52.20588235294118,1610612749,69,74,2022-01-04T02:28:43Z,3710000,11.0,11.0,1,right,G. Antetokounmpo driving finger roll Layup (21 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,1.56,Made,,,,,21.0,,,,,,,,,,,,,,
372,PT08M03.00S,2022-01-04T02:28:31.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,18.873193166885677,63.23529411764706,1610612765,69,74,2022-01-04T02:28:36Z,3720000,-66.0,125.0,1,left,MISS S. Bey 14' pullup Shot,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,14.14,Missed,,,,,,,,,,,,,,,,,,,
373,PT08M00.00S,2022-01-04T02:28:34.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,69,74,2022-01-04T02:28:36Z,3730000,,,0,,B. Portis REBOUND (Off:1 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,372.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
374,PT07M53.00S,2022-01-04T02:28:41.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201950,93.77463863337714,49.754901960784316,1610612749,71,74,2022-01-04T02:30:12Z,3740000,-1.0,6.0,1,right,J. Holiday driving Hook (14 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,0.61,Made,,,,,14.0,,,,,,,,,,,,,,
375,PT07M35.00S,2022-01-04T02:28:59.8Z,3,REGULAR,3pt,Jump Shot,[],1628977,30.699737187910642,74.75490196078431,1610612765,71,74,2022-01-04T02:29:04Z,3750000,-124.0,236.0,1,left,MISS H. Diallo 26' 3PT,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
376,PT07M32.00S,2022-01-04T02:29:02.8Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,71,74,2022-01-04T02:29:04Z,3760000,,,0,,G. Allen REBOUND (Off:2 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,375.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
377,PT07M27.00S,2022-01-04T02:29:20.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,71,74,2022-01-04T02:29:20Z,3770000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M20.00S,2022-01-04T02:32:20.2Z,3,REGULAR,3pt,Jump Shot,[],203114,72.48685939553219,14.950980392156863,1610612749,71,74,2022-01-04T02:32:27Z,3780000,-175.0,206.0,1,right,MISS K. Middleton 27' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,27.05,Missed,,,,,,,,,,,,,,,,,,,
379,PT07M18.00S,2022-01-04T02:32:22.2Z,3,REGULAR,rebound,defensive,[],1628977,,,1610612765,71,74,2022-01-04T02:32:27Z,3790000,,,0,,H. Diallo REBOUND (Off:2 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,378.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
380,PT07M08.00S,2022-01-04T02:32:36.7Z,3,REGULAR,turnover,out-of-bounds,[],1628977,,,1610612765,71,74,2022-01-04T02:32:45Z,3800000,,,0,,H. Diallo step out-of-bounds TURNOVER (1 TO),[1628977],1610612765.0,DET,step,,,Diallo,H. Diallo,,,,,,,,,,,,1629183.0,,,,,,,,,,1.0,,,
381,PT06M47.00S,2022-01-04T02:33:19.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203507,74.45795006570303,44.11764705882353,1610612749,71,74,2022-01-04T02:33:26Z,3810000,-29.0,188.0,1,right,MISS G. Antetokounmpo 18' Jump Shot,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,18.99,Missed,,,,,,,,,,,,,,,,,,,
382,PT06M45.00S,2022-01-04T02:33:21.9Z,3,REGULAR,rebound,offensive,[],203114,,,1610612749,71,74,2022-01-04T02:33:21Z,3820000,,,0,,K. Middleton REBOUND (Off:1 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,381.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
383,PT06M42.00S,2022-01-04T02:33:24.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203114,92.32917214191852,50.49019607843137,1610612749,73,74,2022-01-04T02:33:36Z,3830000,2.0,20.0,1,right,K. Middleton putback Layup (10 PTS),[203114],1610612749.0,MIL,putback,,,Middleton,K. Middleton,,,,,1.98,Made,,,,,10.0,,,,,,,,,,,,,,
384,PT06M24.00S,2022-01-04T02:33:42.0Z,3,REGULAR,turnover,bad pass,[],1630165,,,1610612765,73,74,2022-01-04T02:33:53Z,3840000,,,0,,K. Hayes bad pass TURNOVER (2 TO),"[1630165, 1628960]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,2.0,Allen,1628960.0,
385,PT06M24.00S,2022-01-04T02:33:42.0Z,3,REGULAR,steal,,[],1628960,,,1610612749,73,74,2022-01-04T02:33:44Z,3850000,,,0,,G. Allen STEAL (1 STL),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M14.00S,2022-01-04T02:33:52.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,94.69448094612353,3.431372549019608,1610612749,73,74,2022-01-04T02:33:57Z,3860000,-233.0,-3.0,1,right,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
387,PT06M10.00S,2022-01-04T02:33:56.7Z,3,REGULAR,rebound,defensive,[],1628977,,,1610612765,73,74,2022-01-04T02:33:57Z,3870000,,,0,,H. Diallo REBOUND (Off:2 Def:4),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,386.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
388,PT05M58.00S,2022-01-04T02:34:07.7Z,3,REGULAR,3pt,Jump Shot,[],1630180,34.510512483574246,45.83333333333333,1610612765,73,77,2022-01-04T02:34:12Z,3880000,21.0,272.0,1,left,S. Bey 27' 3PT  (23 PTS) (T. Lyles 2 AST),"[1630180, 1626168]",1610612765.0,DET,,,,Bey,S. Bey,,,,,27.27,Made,,,,,23.0,,,,,,T. Lyles,1626168.0,2.0,,,,,,
390,PT05M40.00S,2022-01-04T02:34:27.5Z,3,REGULAR,3pt,Jump Shot,[],1628960,71.43561103810775,12.990196078431374,1610612749,76,77,2022-01-04T02:34:32Z,3900000,-185.0,216.0,1,right,G. Allen 28' 3PT  (5 PTS) (G. Antetokounmpo 4 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,28.44,Made,,,,,5.0,,,,,,G. Antetokounmpo,203507.0,4.0,,,,,,
392,PT05M22.00S,2022-01-04T02:34:44.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,15.588042049934298,48.529411764705884,1610612765,76,77,2022-01-04T02:34:50Z,3920000,7.0,94.0,1,left,MISS T. Lyles 9' floating Shot,[1626168],1610612765.0,DET,floating,,,Lyles,T. Lyles,,,,,9.43,Missed,,,,,,,,,,,,,,,,,,,
393,PT05M18.00S,2022-01-04T02:34:48.2Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,76,77,2022-01-04T02:34:50Z,3930000,,,0,,B. Portis REBOUND (Off:1 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,392.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
394,PT05M10.00S,2022-01-04T02:34:56.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,92.19776609724047,46.81372549019608,1610612749,76,77,2022-01-04T02:35:07Z,3940000,-16.0,21.0,1,right,MISS G. Allen driving Layup,[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,,
395,PT05M08.00S,2022-01-04T02:34:58.0Z,3,REGULAR,rebound,defensive,[],1628977,,,1610612765,76,77,2022-01-04T02:35:07Z,3950000,,,0,,H. Diallo REBOUND (Off:2 Def:5),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,394.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
396,PT05M05.00S,2022-01-04T02:35:01.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1628977,21.632720105124836,48.529411764705884,1610612765,76,77,2022-01-04T02:35:13Z,3960000,7.0,151.0,1,left,MISS H. Diallo 15' running pullup Shot,[1628977],1610612765.0,DET,running pullup,,,Diallo,H. Diallo,,,,,15.1,Missed,,,,,,,,,,,,,,,,,,,
397,PT05M03.00S,2022-01-04T02:35:03.4Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,76,77,2022-01-04T02:35:13Z,3970000,,,0,,K. Middleton REBOUND (Off:1 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,396.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
398,PT04M55.00S,2022-01-04T02:35:11.8Z,3,REGULAR,turnover,lost ball,[],203114,,,1610612749,76,77,2022-01-04T02:35:16Z,3980000,,,0,,K. Middleton lost ball TURNOVER (1 TO),"[203114, 1628977]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,1.0,Diallo,1628977.0,
399,PT04M55.00S,2022-01-04T02:35:11.8Z,3,REGULAR,steal,,[],1628977,,,1610612765,76,77,2022-01-04T02:35:14Z,3990000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M51.00S,2022-01-04T02:35:15.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630180,6.258212877792378,52.450980392156865,1610612765,76,79,2022-01-04T02:36:26Z,4000000,-12.0,6.0,1,left,S. Bey running DUNK (25 PTS) (H. Diallo 3 AST),"[1630180, 1628977]",1610612765.0,DET,running,,,Bey,S. Bey,,,,,1.38,Made,,,,,25.0,,,,,,H. Diallo,1628977.0,3.0,,,,,,
402,PT04M35.00S,2022-01-04T02:35:31.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.59198423127464,52.94117647058824,1610612749,78,79,2022-01-04T02:35:35Z,4020000,15.0,17.0,1,right,J. Holiday driving finger roll Layup (16 PTS),[201950],1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,2.25,Made,,,,,16.0,,,,,,,,,,,,,,
403,PT04M27.00S,2022-01-04T02:35:39.8Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,78,79,2022-01-04T02:35:45Z,4030000,,,0,,C. Cunningham lost ball TURNOVER (4 TO),"[1630595, 201950]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,4.0,Holiday,201950.0,
404,PT04M27.00S,2022-01-04T02:35:39.8Z,3,REGULAR,steal,,[],201950,,,1610612749,78,79,2022-01-04T02:35:42Z,4040000,,,0,,J. Holiday STEAL (2 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M27.00S,2022-01-04T02:35:43.6Z,3,REGULAR,foul,personal,[],1626168,,,1610612749,78,79,2022-01-04T02:37:44Z,4050000,,,0,,T. Lyles take personal FOUL (1 PF),"[1626168, 203507]",1610612765.0,DET,take,,,Lyles,T. Lyles,,,,,,,,,,,,1629183.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
407,PT04M27.00S,2022-01-04T02:35:52.3Z,3,REGULAR,substitution,out,[],203507,,,1610612749,78,79,2022-01-04T02:36:16Z,4070000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M27.00S,2022-01-04T02:35:52.3Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,78,79,2022-01-04T02:36:16Z,4080000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M27.00S,2022-01-04T02:35:52.3Z,3,REGULAR,substitution,out,[],203114,,,1610612749,78,79,2022-01-04T02:36:16Z,4090000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M27.00S,2022-01-04T02:35:52.3Z,3,REGULAR,substitution,out,[],1630595,,,1610612749,78,79,2022-01-04T02:36:16Z,4100000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M27.00S,2022-01-04T02:35:52.3Z,3,REGULAR,substitution,out,[],1630165,,,1610612749,78,79,2022-01-04T02:36:16Z,4110000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M27.00S,2022-01-04T02:35:52.3Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,78,79,2022-01-04T02:36:16Z,4120000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M27.00S,2022-01-04T02:35:52.3Z,3,REGULAR,substitution,in,[],202083,,,1610612749,78,79,2022-01-04T02:36:16Z,4130000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M27.00S,2022-01-04T02:35:52.3Z,3,REGULAR,substitution,in,[],201588,,,1610612749,78,79,2022-01-04T02:36:16Z,4140000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M27.00S,2022-01-04T02:35:52.3Z,3,REGULAR,substitution,in,[],1629620,,,1610612749,78,79,2022-01-04T02:36:16Z,4150000,,,0,,SUB in: J. Robinson,[1629620],1610612765.0,DET,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M27.00S,2022-01-04T02:35:52.3Z,3,REGULAR,substitution,in,[],1628367,,,1610612749,78,79,2022-01-04T02:36:16Z,4160000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M12.00S,2022-01-04T02:36:25.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201950,78.79434954007884,51.71568627450981,1610612749,78,79,2022-01-04T02:38:31Z,4170000,9.0,147.0,1,right,MISS J. Holiday 14' pullup Shot,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,14.71,Missed,,,,,,,,,,,,,,,,,,,
418,PT04M07.00S,2022-01-04T02:36:30.8Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,78,79,2022-01-04T02:36:35Z,4180000,,,0,,B. Portis REBOUND (Off:2 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,417.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
419,PT04M07.00S,2022-01-04T02:36:30.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626171,94.40999984741211,50.0,1610612749,78,79,2022-01-04T02:36:41Z,4190000,0.0,0.0,1,right,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
420,PT04M05.00S,2022-01-04T02:36:32.9Z,3,REGULAR,rebound,defensive,[],1628367,,,1610612765,78,79,2022-01-04T02:36:41Z,4200000,,,0,,J. Jackson REBOUND (Off:1 Def:2),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,419.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
421,PT03M44.00S,2022-01-04T02:36:54.0Z,3,REGULAR,2pt,Jump Shot,[],1630180,25.706307490144546,62.5,1610612765,78,79,2022-01-04T02:36:59Z,4210000,-62.0,189.0,1,left,MISS S. Bey 19' fadeaway Shot,[1630180],1610612765.0,DET,fadeaway,,,Bey,S. Bey,,,,,19.92,Missed,,,,,,,,,,,,,,,,,,,
422,PT03M41.00S,2022-01-04T02:36:57.0Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,78,79,2022-01-04T02:36:59Z,4220000,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,421.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
423,PT03M27.00S,2022-01-04T02:37:10.4Z,3,REGULAR,3pt,Jump Shot,[],1626192,68.54467805519053,69.6078431372549,1610612749,78,79,2022-01-04T02:37:15Z,4230000,98.0,243.0,1,right,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
424,PT03M24.00S,2022-01-04T02:37:13.4Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,78,79,2022-01-04T02:37:13Z,4240000,,,0,,S. Bey REBOUND (Off:0 Def:5),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,423.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
425,PT03M11.00S,2022-01-04T02:37:26.4Z,3,REGULAR,3pt,Jump Shot,[],1626168,32.013797634691194,20.588235294117645,1610612765,78,79,2022-01-04T02:37:32Z,4250000,147.0,248.0,1,left,MISS T. Lyles 28' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,28.87,Missed,,,,,,,,,,,,,,,,,,,
426,PT03M09.00S,2022-01-04T02:37:28.4Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,78,79,2022-01-04T02:37:32Z,4260000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,425.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
427,PT03M02.00S,2022-01-04T02:37:35.4Z,3,REGULAR,3pt,Jump Shot,[],202083,94.30026281208936,96.07843137254902,1610612749,78,79,2022-01-04T02:37:40Z,4270000,230.0,1.0,1,right,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
428,PT02M58.00S,2022-01-04T02:37:39.4Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,78,79,2022-01-04T02:45:45Z,4280000,,,0,,B. Portis REBOUND (Off:3 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,427.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
429,PT02M58.00S,2022-01-04T02:37:39.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626171,94.40999984741211,50.0,1610612749,78,79,2022-01-04T02:45:22Z,4290000,0.0,0.0,1,right,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
430,PT02M58.00S,2022-01-04T02:37:39.6Z,3,REGULAR,rebound,offensive,[],201950,,,1610612749,78,79,2022-01-04T02:45:22Z,4300000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,429.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
431,PT02M48.00S,2022-01-04T02:37:50.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,90.88370565045992,53.92156862745098,1610612749,80,79,2022-01-04T02:37:56Z,4310000,20.0,33.0,1,right,J. Holiday driving reverse Layup (18 PTS),[201950],1610612749.0,MIL,driving reverse,,,Holiday,J. Holiday,,,,,3.86,Made,,,,,18.0,,,,,,,,,,,,,,
432,PT02M47.00S,2022-01-04T02:37:56.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612765,80,79,2022-01-04T02:37:56Z,4320000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M47.00S,2022-01-04T02:39:15.0Z,3,REGULAR,substitution,out,[],1626171,,,1610612765,80,79,2022-01-04T02:39:45Z,4330000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M47.00S,2022-01-04T02:39:15.0Z,3,REGULAR,substitution,out,[],1626168,,,1610612765,80,79,2022-01-04T02:39:45Z,4340000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M47.00S,2022-01-04T02:39:15.0Z,3,REGULAR,substitution,in,[],202326,,,1610612765,80,79,2022-01-04T02:39:45Z,4350000,,,0,,SUB in: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M47.00S,2022-01-04T02:39:15.0Z,3,REGULAR,substitution,in,[],1630568,,,1610612765,80,79,2022-01-04T02:39:45Z,4360000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M38.00S,2022-01-04T02:39:51.7Z,3,REGULAR,turnover,out-of-bounds,[],1630568,,,1610612765,80,79,2022-01-04T02:40:02Z,4370000,,,0,,L. Garza bad pass out-of-bounds TURNOVER (2 TO),[1630568],1610612765.0,DET,bad pass,,,Garza,L. Garza,,,,,,,,,,,,1629183.0,,,,,,,,,,2.0,,,
438,PT02M19.00S,2022-01-04T02:40:21.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201588,93.9060446780552,3.9215686274509802,1610612749,80,79,2022-01-04T02:40:31Z,4380000,-230.0,5.0,1,right,MISS G. Hill 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
439,PT02M18.00S,2022-01-04T02:40:22.7Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,80,79,2022-01-04T02:40:31Z,4390000,,,0,,S. Bey REBOUND (Off:0 Def:6),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,438.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
440,PT02M18.00S,2022-01-04T02:40:53.4Z,3,REGULAR,foul,personal,[],202326,,,1610612765,80,79,2022-01-04T02:41:19Z,4400000,,,0,,D. Cousins double personal FOUL (1 PF),"[202326, 1628977]",1610612749.0,MIL,double,,,Cousins,D. Cousins,,,,,,,,,,,,1363.0,1.0,0.0,Diallo,1628977.0,,,,,,,,,
