actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
187,PT11M09.00S,2021-11-23T01:42:18.6Z,2,REGULAR,freethrow,1 of 1,[],203114,,,1610612753,41,16,2021-11-23T01:42:18Z,1870000,,,0,,K. Middleton technical Free Throw 1 of 1 (10 PTS),[203114],1610612749.0,MIL,technical,,,Middleton,K. Middleton,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
188,PT11M01.00S,2021-11-23T01:42:30.7Z,2,REGULAR,turnover,traveling,[],1629021,,,1610612753,41,16,2021-11-23T01:42:39Z,1880000,,,0,,M. Wagner traveling TURNOVER (2 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,2.0,,,1179.0,,,,,,,,,,,,,,,,,
189,PT10M45.00S,2021-11-23T01:42:59.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,86.94152431011827,56.127450980392155,1610612749,41,16,2021-11-23T01:46:41Z,1890000,31.0,70.0,1,right,MISS G. Antetokounmpo 7' Layup,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,7.66,Missed,,,,,,,,,,,,,,,
190,PT10M44.00S,2021-11-23T01:43:00.5Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,41,16,2021-11-23T01:46:41Z,1900000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,189.0,4.0,2.0,2.0,,,,,,,
193,PT10M44.00S,2021-11-23T01:43:17.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'defensivegoaltending']",203507,93.24901445466492,49.50980392156863,1610612749,43,16,2021-11-23T01:46:49Z,1930000,-2.0,11.0,1,right,G. Antetokounmpo tip Layup (9 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,1.13,Made,9.0,,,,,,,,,,,,,,
194,PT10M44.00S,2021-11-23T01:43:29.4Z,2,REGULAR,violation,defensive goaltending,[],1629021,,,1610612749,43,16,2021-11-23T01:47:03Z,1940000,,,0,,M. Wagner defensive goaltending VIOLATION,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,1179.0,,,,,,,,,,,,,,,,,
195,PT10M29.00S,2021-11-23T01:43:35.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,9.017739816031538,47.549019607843135,1610612753,43,18,2021-11-23T01:43:40Z,1950000,12.0,32.0,1,left,M. Wagner cutting Layup (5 PTS) (F. Wagner 1 AST),"[1629021, 1630532]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,,,,,3.46,Made,5.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,
197,PT10M16.00S,2021-11-23T01:43:48.6Z,2,REGULAR,2pt,Jump Shot,[],1626171,93.38042049934296,22.54901960784314,1610612749,45,18,2021-11-23T01:43:52Z,1970000,-137.0,10.0,1,right,B. Portis 13' turnaround fadeaway Jump Shot (8 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,,,,,13.76,Made,8.0,,,,,,,,,,,,,,
198,PT10M06.00S,2021-11-23T01:44:01.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630591,6.258212877792378,50.73529411764706,1610612753,45,20,2021-11-23T01:44:44Z,1980000,-4.0,6.0,1,left,J. Suggs driving Layup (2 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,,,,,0.73,Made,2.0,,,,,,,,,,,,,,
199,PT10M06.00S,2021-11-23T01:44:07.2Z,2,REGULAR,violation,defensive goaltending,[],1629670,,,1610612753,45,20,2021-11-23T01:44:44Z,1990000,,,0,,J. Nwora defensive goaltending VIOLATION,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,1179.0,,,,,,,,,,,,,,,,,
200,PT09M54.00S,2021-11-23T01:44:27.4Z,2,REGULAR,foul,personal,[],1629643,,,1610612749,45,20,2021-11-23T01:44:39Z,2000000,,,0,,C. Okeke personal FOUL (2 PF),"[1629643, 203507]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,1179.0,,,,,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,
202,PT09M54.00S,2021-11-23T01:44:41.2Z,2,REGULAR,substitution,out,[],201588,,,1610612749,45,20,2021-11-23T01:44:54Z,2020000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M54.00S,2021-11-23T01:44:41.2Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,45,20,2021-11-23T01:44:54Z,2030000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M54.00S,2021-11-23T01:44:41.2Z,2,REGULAR,substitution,out,[],203114,,,1610612749,45,20,2021-11-23T01:44:54Z,2040000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M54.00S,2021-11-23T01:44:41.2Z,2,REGULAR,substitution,out,[],1629021,,,1610612749,45,20,2021-11-23T01:44:54Z,2050000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M54.00S,2021-11-23T01:44:41.2Z,2,REGULAR,substitution,in,[],201950,,,1610612749,45,20,2021-11-23T01:44:54Z,2060000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M54.00S,2021-11-23T01:44:41.2Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,45,20,2021-11-23T01:44:54Z,2070000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M54.00S,2021-11-23T01:44:41.2Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,45,20,2021-11-23T01:44:54Z,2080000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M54.00S,2021-11-23T01:44:41.2Z,2,REGULAR,substitution,in,[],1628964,,,1610612749,45,20,2021-11-23T01:44:54Z,2090000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M39.00S,2021-11-23T01:45:11.9Z,2,REGULAR,3pt,Jump Shot,[],1629670,94.69448094612353,4.6568627450980395,1610612749,48,20,2021-11-23T01:45:17Z,2100000,-227.0,-3.0,1,right,J. Nwora 3PT  (3 PTS) (G. Antetokounmpo 4 AST),"[1629670, 203507]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,22.67,Made,3.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,
212,PT09M39.00S,2021-11-23T01:45:21.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,48,20,2021-11-23T01:45:21Z,2120000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M39.00S,2021-11-23T01:45:32.7Z,2,REGULAR,foul,technical,['1freethrow'],1630591,,,1610612753,48,20,2021-11-23T01:48:21Z,2130000,,,0,,J. Suggs technical FOUL (1 Tech),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,1627962.0,,,,,,,,,,,1.0,1.0,,,,,
214,PT09M39.00S,2021-11-23T01:48:28.5Z,2,REGULAR,freethrow,1 of 1,[],1628960,,,1610612753,49,20,2021-11-23T01:48:28Z,2140000,,,0,,G. Allen technical Free Throw 1 of 1 (6 PTS),[1628960],1610612749.0,MIL,technical,,,Allen,G. Allen,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
216,PT09M30.00S,2021-11-23T01:48:55.8Z,2,REGULAR,foul,personal,[],1629670,,,1610612753,49,20,2021-11-23T01:51:31Z,2160000,,,0,,J. Nwora personal FOUL (1 PF),"[1629670, 203082]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,1627529.0,,,,,,,,,,,1.0,0.0,Ross,203082.0,,,
219,PT09M20.00S,2021-11-23T01:49:17.8Z,2,REGULAR,3pt,Jump Shot,[],203082,29.122864651773984,21.813725490196077,1610612753,49,23,2021-11-23T01:49:23Z,2190000,141.0,221.0,1,left,T. Ross 26' 3PT pullup (3 PTS) (M. Bamba 1 AST),"[203082, 1628964]",1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,,,26.23,Made,3.0,M. Bamba,1628964.0,1.0,,,,,,,,,,,
220,PT09M03.00S,2021-11-23T01:49:34.4Z,2,REGULAR,3pt,Jump Shot,[],1626192,69.33311432325887,73.0392156862745,1610612749,52,23,2021-11-23T01:49:39Z,2200000,115.0,236.0,1,right,P. Connaughton 26' 3PT  (6 PTS) (G. Antetokounmpo 5 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,26.24,Made,6.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,,
222,PT08M53.00S,2021-11-23T01:49:47.5Z,2,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,52,23,2021-11-23T01:49:53Z,2220000,,,0,,J. Suggs lost ball out-of-bounds TURNOVER (1 TO),[1630591],1610612753.0,ORL,lost ball,,,Suggs,J. Suggs,,,,,1.0,,,1179.0,,,,,,,,,,,,,,,,,
223,PT08M42.00S,2021-11-23T01:50:16.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201950,82.34231274638634,68.62745098039215,1610612749,54,23,2021-11-23T01:50:24Z,2230000,93.0,113.0,1,right,J. Holiday 14' pullup Jump Shot (4 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,,,,,14.68,Made,4.0,,,,,,,,,,,,,,
224,PT08M32.00S,2021-11-23T01:50:30.2Z,2,REGULAR,foul,personal,[],201950,,,1610612753,54,23,2021-11-23T02:14:49Z,2240000,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 1630591]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,1627529.0,,,,,,,,,,,1.0,0.0,Suggs,1630591.0,,,
226,PT08M25.00S,2021-11-23T01:50:51.3Z,2,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,54,23,2021-11-23T01:50:58Z,2260000,,,0,,J. Suggs lost ball out-of-bounds TURNOVER (2 TO),[1630591],1610612753.0,ORL,lost ball,,,Suggs,J. Suggs,,,,,2.0,,,1627962.0,,,,,,,,,,,,,,,,,
227,PT08M25.00S,2021-11-23T01:50:59.0Z,2,REGULAR,substitution,out,[],1629643,,,1610612749,54,23,2021-11-23T01:51:04Z,2270000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M25.00S,2021-11-23T01:50:59.0Z,2,REGULAR,substitution,in,[],1628976,,,1610612749,54,23,2021-11-23T01:51:04Z,2280000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M15.00S,2021-11-23T01:51:23.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628960,76.82325886990802,33.57843137254902,1610612749,56,23,2021-11-23T01:54:20Z,2290000,-82.0,165.0,1,right,G. Allen 18' pullup Jump Shot (8 PTS) (G. Antetokounmpo 6 AST),"[1628960, 203507]",1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,,,,,18.47,Made,8.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,,
231,PT07M58.00S,2021-11-23T01:51:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.623521681997373,50.49019607843137,1610612753,56,23,2021-11-23T02:18:01Z,2310000,-2.0,29.0,1,left,MISS F. Wagner driving Layup - blocked,"[1630532, 203507]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,,2.87,Missed,,,,,,,,,,,,,Antetokounmpo,203507.0,
232,PT07M58.00S,2021-11-23T01:51:37.6Z,2,REGULAR,block,,[],203507,,,1610612753,56,23,2021-11-23T01:51:40Z,2320000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M57.00S,2021-11-23T01:51:38.6Z,2,REGULAR,rebound,offensive,[],1630532,,,1610612753,56,23,2021-11-23T02:18:01Z,2330000,,,0,,F. Wagner REBOUND (Off:2 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,231.0,3.0,1.0,2.0,,,,,,,
347,PT07M56.00S,2021-11-23T01:51:44.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,7.013797634691201,46.81372549019608,1610612753,56,23,2021-11-23T02:18:47Z,2345000,16.0,13.0,1,left,MISS F. Wagner putback Layup - blocked,"[1630532, 1629670]",1610612753.0,ORL,putback,,,Wagner,F. Wagner,,,,,,,,,2.08,Missed,,,,,,,,,,,,,Nwora,1629670.0,
348,PT07M56.00S,2021-11-23T01:51:44.0Z,2,REGULAR,block,,[],1629670,,,1610612753,56,23,2021-11-23T02:17:20Z,2352500,,,0,,J. Nwora BLOCK (1 BLK),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT07M54.00S,2021-11-23T01:51:46.0Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,56,23,2021-11-23T02:18:47Z,2356250,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,347.0,3.0,3.0,0.0,,,,,,,
236,PT07M44.00S,2021-11-23T01:51:50.4Z,2,REGULAR,2pt,Jump Shot,[],201950,93.9060446780552,19.362745098039216,1610612749,58,23,2021-11-23T02:15:54Z,2360000,-153.0,5.0,1,right,J. Holiday 15' step back Jump Shot (6 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,,,,,15.33,Made,6.0,,,,,,,,,,,,,,
238,PT07M44.00S,2021-11-23T01:52:03.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,58,23,2021-11-23T01:52:03Z,2380000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M44.00S,2021-11-23T01:54:18.6Z,2,REGULAR,substitution,out,[],203082,,,1610612753,58,23,2021-11-23T01:54:58Z,2390000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M44.00S,2021-11-23T01:54:18.6Z,2,REGULAR,substitution,in,[],1628539,,,1610612753,58,23,2021-11-23T01:54:58Z,2400000,,,0,,SUB in: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M36.00S,2021-11-23T01:55:12.3Z,2,REGULAR,foul,personal,[],1629670,,,1610612753,58,23,2021-11-23T01:55:32Z,2410000,,,0,,J. Nwora personal FOUL (2 PF),"[1629670, 1630532]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,1179.0,,,,,,,,,,,2.0,0.0,Wagner,1630532.0,,,
244,PT07M32.00S,2021-11-23T01:55:33.8Z,2,REGULAR,turnover,lost ball,[],1630591,,,1610612753,58,23,2021-11-23T01:55:42Z,2430000,,,0,,J. Suggs lost ball TURNOVER (3 TO),"[1630591, 201950]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,3.0,Holiday,201950.0,,,,,,,,,,,,,,,,,,
245,PT07M32.00S,2021-11-23T01:55:33.8Z,2,REGULAR,steal,,[],201950,,,1610612749,58,23,2021-11-23T01:58:24Z,2440000,,,0,,J. Holiday STEAL (2 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M24.00S,2021-11-23T01:55:46.4Z,2,REGULAR,foul,offensive,[],1628960,,,1610612749,58,23,2021-11-23T01:56:23Z,2450000,,,0,,G. Allen charge offensive FOUL (1 PF),"[1628960, 1630591]",1610612749.0,MIL,charge,,,Allen,G. Allen,,,,,,,,1627962.0,,,,,,,,,,,1.0,0.0,Suggs,1630591.0,,,
248,PT07M24.00S,2021-11-23T01:55:46.4Z,2,REGULAR,turnover,offensive foul,[],1628960,,,1610612749,58,23,2021-11-23T01:56:23Z,2470000,,,0,,G. Allen offensive foul TURNOVER (1 TO),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,1.0,,,1179.0,,,,,,,,,,,,,,,,,
249,PT07M05.00S,2021-11-23T01:56:35.5Z,2,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612753,58,23,2021-11-23T01:56:49Z,2480000,,,0,,P. Connaughton shooting personal FOUL (1 PF) (Suggs 2 FT),"[1626192, 1630591]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,1179.0,,,,,,,,,,,1.0,0.0,Suggs,1630591.0,,,
251,PT07M05.00S,2021-11-23T01:57:01.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630591,,,1610612753,58,23,2021-11-23T01:57:01Z,2500000,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,Missed,,,,,,,,,,,,,,,
252,PT07M05.00S,2021-11-23T01:57:01.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,58,23,2021-11-23T01:57:01Z,2510000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,251.0,,,,,,,,,,
253,PT07M05.00S,2021-11-23T01:57:15.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630591,,,1610612753,58,24,2021-11-23T01:57:15Z,2520000,,,0,,J. Suggs Free Throw 2 of 2 (3 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
254,PT06M43.00S,2021-11-23T01:57:38.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626192,94.03745072273325,40.68627450980392,1610612749,60,24,2021-11-23T01:57:44Z,2530000,-47.0,4.0,1,right,P. Connaughton Hook (8 PTS) (G. Antetokounmpo 7 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,4.67,Made,8.0,G. Antetokounmpo,203507.0,7.0,,,,,,,,,,,
256,PT06M25.00S,2021-11-23T01:57:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,12.828515111695138,45.09803921568628,1610612753,60,24,2021-11-23T01:58:06Z,2550000,25.0,68.0,1,left,MISS F. Wagner 7' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,,,,,7.24,Missed,,,,,,,,,,,,,,,
257,PT06M23.00S,2021-11-23T01:57:58.3Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,60,24,2021-11-23T01:58:06Z,2560000,,,0,,M. Bamba REBOUND (Off:1 Def:0),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,256.0,1.0,0.0,1.0,,,,,,,
258,PT06M22.00S,2021-11-23T01:57:59.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628964,6.915243101182654,48.28431372549019,1610612753,60,24,2021-11-23T02:02:09Z,2570000,9.0,13.0,1,left,MISS M. Bamba Hook,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,1.52,Missed,,,,,,,,,,,,,,,
259,PT06M18.00S,2021-11-23T01:58:03.3Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,60,24,2021-11-23T01:58:10Z,2580000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,258.0,5.0,3.0,2.0,,,,,,,
260,PT06M09.00S,2021-11-23T01:58:12.7Z,2,REGULAR,3pt,Jump Shot,[],203507,68.28186596583443,18.627450980392158,1610612749,60,24,2021-11-23T02:02:34Z,2590000,-157.0,246.0,1,right,MISS G. Antetokounmpo 29' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,29.15,Missed,,,,,,,,,,,,,,,
261,PT06M07.00S,2021-11-23T01:58:15.3Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,60,24,2021-11-23T01:58:15Z,2600000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,260.0,6.0,6.0,0.0,,,,,,,
262,PT05M57.00S,2021-11-23T01:58:24.8Z,2,REGULAR,2pt,Jump Shot,[],1630591,20.318659658344284,33.82352941176471,1610612753,60,24,2021-11-23T01:58:32Z,2610000,81.0,138.0,1,left,MISS J. Suggs 16' Jump Shot,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,16.04,Missed,,,,,,,,,,,,,,,
263,PT05M54.00S,2021-11-23T01:58:28.1Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,60,24,2021-11-23T01:58:28Z,2620000,,,0,,P. Connaughton REBOUND (Off:0 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,262.0,4.0,4.0,0.0,,,,,,,
264,PT05M31.00S,2021-11-23T01:58:50.9Z,2,REGULAR,3pt,Jump Shot,[],203507,64.86530880420499,40.44117647058824,1610612749,60,24,2021-11-23T01:59:03Z,2630000,-48.0,278.0,1,right,MISS G. Antetokounmpo 28' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,28.19,Missed,,,,,,,,,,,,,,,
265,PT05M23.00S,2021-11-23T01:58:58.2Z,2,REGULAR,rebound,offensive,[],201950,,,1610612749,60,24,2021-11-23T01:58:58Z,2640000,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,264.0,4.0,3.0,1.0,,,,,,,
266,PT05M22.00S,2021-11-23T01:58:59.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203507,67.36202365308804,31.61764705882353,1610612749,60,24,2021-11-23T01:59:09Z,2650000,-92.0,254.0,1,right,MISS G. Antetokounmpo 27' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,27.04,Missed,,,,,,,,,,,,,,,
267,PT05M22.00S,2021-11-23T01:58:59.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,60,24,2021-11-23T01:59:09Z,2660000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,266.0,,,,,,,,,,
268,PT05M22.00S,2021-11-23T01:59:16.3Z,2,REGULAR,foul,personal,[],1630532,,,1610612749,60,24,2021-11-23T01:59:27Z,2670000,,,0,,F. Wagner loose ball personal FOUL (1 PF),"[1630532, 1626192]",1610612753.0,ORL,loose ball,,,Wagner,F. Wagner,,,,,,,,1627529.0,,,,,,,,,,,1.0,0.0,Connaughton,1626192.0,,,
270,PT05M22.00S,2021-11-23T01:59:28.7Z,2,REGULAR,substitution,out,[],1629670,,,1610612749,60,24,2021-11-23T01:59:39Z,2690000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M22.00S,2021-11-23T01:59:28.7Z,2,REGULAR,substitution,out,[],203507,,,1610612749,60,24,2021-11-23T01:59:39Z,2700000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M22.00S,2021-11-23T01:59:28.7Z,2,REGULAR,substitution,out,[],1630591,,,1610612749,60,24,2021-11-23T01:59:39Z,2710000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M22.00S,2021-11-23T01:59:28.7Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,60,24,2021-11-23T01:59:39Z,2720000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M22.00S,2021-11-23T01:59:28.7Z,2,REGULAR,substitution,in,[],201588,,,1610612749,60,24,2021-11-23T01:59:39Z,2730000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M22.00S,2021-11-23T01:59:28.7Z,2,REGULAR,substitution,in,[],1630181,,,1610612749,60,24,2021-11-23T01:59:39Z,2740000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M07.00S,2021-11-23T01:59:51.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,91.01511169513797,3.1862745098039214,1610612749,63,24,2021-11-23T01:59:55Z,2750000,-234.0,32.0,1,right,P. Connaughton 3PT  (11 PTS) (G. Allen 1 AST),"[1626192, 1628960]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,23.63,Made,11.0,G. Allen,1628960.0,1.0,,,,,,,,,,,
278,PT04M56.00S,2021-11-23T02:00:01.7Z,2,REGULAR,3pt,Jump Shot,[],1630532,31.35676741130092,69.11764705882352,1610612753,63,24,2021-11-23T02:04:15Z,2770000,-96.0,242.0,1,left,MISS F. Wagner 26' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,,,,,26.05,Missed,,,,,,,,,,,,,,,
279,PT04M53.00S,2021-11-23T02:00:04.7Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,63,24,2021-11-23T02:00:07Z,2780000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,278.0,2.0,2.0,0.0,,,,,,,
