actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,value,stealPlayerName,stealPersonId
256,PT05M18.00S,2021-11-20T01:52:15.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630526,90.88370565045992,51.225490196078425,1610612760,50,36,2021-11-20T01:52:57Z,2550000,6.0,33.0,1,right,J. Robinson-Earl cutting Layup (4 PTS) (K. Williams 2 AST),"[1630526, 1629026]",1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,3.38,Made,4.0,K. Williams,1629026.0,2.0,,,,,,,,,,,,,,,
258,PT05M18.00S,2021-11-20T01:52:19.1Z,2,REGULAR,foul,personal,['1freethrow'],1628400,,,1610612760,50,36,2021-11-20T01:52:39Z,2570000,,,0,,S. Ojeleye shooting personal FOUL (1 PF) (Robinson-Earl 1 FT),"[1628400, 1630526]",1610612749.0,MIL,shooting,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,2715.0,1.0,0.0,Robinson-Earl,1630526.0,,,,,,
260,PT05M18.00S,2021-11-20T01:52:41.1Z,2,REGULAR,freethrow,1 of 1,[],1630526,,,1610612760,50,36,2021-11-20T01:52:41Z,2590000,,,0,,MISS J. Robinson-Earl Free Throw 1 of 1,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
261,PT05M15.00S,2021-11-20T01:52:42.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,50,36,2021-11-20T01:52:42Z,2600000,,,0,,B. Portis REBOUND (Off:0 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,260.0,6.0,6.0,0.0,,,,,,,,,,,
262,PT04M55.00S,2021-11-20T01:53:02.3Z,2,REGULAR,3pt,Jump Shot,[],201588,32.276609724047304,27.205882352941174,1610612749,50,36,2021-11-20T01:53:07Z,2610000,114.0,251.0,1,left,MISS G. Hill 27' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,27.56,Missed,,,,,,,,,,,,,,,,,,,
263,PT04M53.00S,2021-11-20T01:53:04.3Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,50,36,2021-11-20T01:53:07Z,2620000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,262.0,2.0,2.0,0.0,,,,,,,,,,,
264,PT04M39.00S,2021-11-20T01:53:18.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,94.03745072273325,48.77450980392157,1610612760,50,38,2021-11-20T01:53:23Z,2630000,-6.0,4.0,1,right,D. Bazley driving finger roll Layup (2 PTS),[1629647],1610612760.0,OKC,driving finger roll,,,Bazley,D. Bazley,,,,,0.7,Made,2.0,,,,,,,,,,,,,,,,,,
265,PT04M32.00S,2021-11-20T01:53:26.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,11.908672798948752,46.32352941176471,1610612749,50,38,2021-11-20T01:53:32Z,2640000,18.0,59.0,1,left,MISS J. Holiday 6' driving finger roll Layup,[201950],1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,6.22,Missed,,,,,,,,,,,,,,,,,,,
266,PT04M29.00S,2021-11-20T01:53:29.0Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,50,38,2021-11-20T01:53:32Z,2650000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,265.0,3.0,3.0,0.0,,,,,,,,,,,
267,PT04M17.00S,2021-11-20T01:53:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.72339027595268,48.28431372549019,1610612760,50,40,2021-11-20T01:53:46Z,2660000,-9.0,16.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (9 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.81,Made,9.0,,,,,,,,,,,,,,,,,,
268,PT04M06.00S,2021-11-20T01:53:51.7Z,2,REGULAR,3pt,Jump Shot,[],1628400,22.026938239159,8.57843137254902,1610612749,50,40,2021-11-20T01:53:57Z,2670000,207.0,155.0,1,left,MISS S. Ojeleye 25' 3PT,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M02.00S,2021-11-20T01:53:55.7Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,50,40,2021-11-20T02:11:55Z,2680000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,268.0,3.0,3.0,0.0,,,,,,,,,,,
270,PT03M45.00S,2021-11-20T01:54:12.5Z,2,REGULAR,turnover,bad pass,[],1629647,,,1610612760,50,40,2021-11-20T01:54:21Z,2690000,,,0,,D. Bazley bad pass TURNOVER (1 TO),"[1629647, 1626171]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,1.0,,Portis,1626171.0
271,PT03M45.00S,2021-11-20T01:54:12.5Z,2,REGULAR,steal,,[],1626171,,,1610612749,50,40,2021-11-20T01:54:15Z,2700000,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M43.00S,2021-11-20T01:54:20.9Z,2,REGULAR,foul,personal,[],1630526,,,1610612749,50,40,2021-11-20T02:47:17Z,2710000,,,0,,J. Robinson-Earl take personal FOUL (3 PF),"[1630526, 201588]",1610612760.0,OKC,take,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,204058.0,3.0,0.0,Hill,201588.0,,,,,,
274,PT03M43.00S,2021-11-20T01:54:33.3Z,2,REGULAR,substitution,out,[],1628400,,,1610612749,50,40,2021-11-20T01:54:44Z,2730000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M43.00S,2021-11-20T01:54:33.3Z,2,REGULAR,substitution,out,[],1630526,,,1610612749,50,40,2021-11-20T01:54:44Z,2740000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M43.00S,2021-11-20T01:54:33.3Z,2,REGULAR,substitution,in,[],203507,,,1610612749,50,40,2021-11-20T01:54:44Z,2750000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M43.00S,2021-11-20T01:54:33.3Z,2,REGULAR,substitution,in,[],1630581,,,1610612749,50,40,2021-11-20T01:54:44Z,2760000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M36.00S,2021-11-20T01:54:58.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612749,50,40,2021-11-20T01:55:14Z,2770000,,,0,,S. Gilgeous-Alexander personal FOUL (2 PF) (Hill 2 FT),"[1628983, 201588]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,2715.0,2.0,0.0,Hill,201588.0,,,,,,
280,PT03M36.00S,2021-11-20T01:55:24.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201588,,,1610612749,51,40,2021-11-20T01:55:24Z,2790000,,,0,,G. Hill Free Throw 1 of 2 (9 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
281,PT03M36.00S,2021-11-20T01:55:45.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201588,,,1610612749,52,40,2021-11-20T01:55:45Z,2800000,,,0,,G. Hill Free Throw 2 of 2 (10 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
282,PT03M22.00S,2021-11-20T01:56:04.9Z,2,REGULAR,3pt,Jump Shot,[],1629026,76.69185282522996,8.088235294117647,1610612760,52,40,2021-11-20T01:56:12Z,2810000,-210.0,167.0,1,right,MISS K. Williams 26' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,26.77,Missed,,,,,,,,,,,,,,,,,,,
283,PT03M18.00S,2021-11-20T01:56:08.9Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,52,40,2021-11-20T01:56:12Z,2820000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,282.0,5.0,5.0,0.0,,,,,,,,,,,
284,PT03M13.00S,2021-11-20T01:56:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201588,7.835085413929041,51.9607843137255,1610612749,54,40,2021-11-20T01:56:22Z,2830000,-10.0,21.0,1,left,G. Hill driving finger roll Layup (12 PTS) (G. Antetokounmpo 4 AST),"[201588, 203507]",1610612749.0,MIL,driving finger roll,,,Hill,G. Hill,,,,,2.33,Made,12.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,,,,,
286,PT03M03.00S,2021-11-20T01:56:28.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,54,40,2021-11-20T01:56:28Z,2850000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M03.00S,2021-11-20T01:58:49.0Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,54,40,2021-11-20T01:59:13Z,2860000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M03.00S,2021-11-20T01:58:49.0Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,54,40,2021-11-20T01:59:13Z,2870000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M46.00S,2021-11-20T01:59:38.3Z,2,REGULAR,3pt,Jump Shot,[],1630598,76.5604467805519,7.8431372549019605,1610612760,54,40,2021-11-20T01:59:56Z,2880000,-211.0,168.0,1,right,MISS A. Wiggins 26' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,26.94,Missed,,,,,,,,,,,,,,,,,,,
290,PT02M44.00S,2021-11-20T01:59:40.3Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,54,40,2021-11-20T01:59:56Z,2890000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,289.0,6.0,6.0,0.0,,,,,,,,,,,
291,PT02M25.00S,2021-11-20T01:59:58.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.703679369250986,46.81372549019608,1610612749,56,40,2021-11-20T02:00:05Z,2900000,16.0,20.0,1,left,G. Antetokounmpo driving Layup (9 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,2.55,Made,9.0,,,,,,,,,,,,,,,,,,
292,PT02M14.00S,2021-11-20T02:00:15.0Z,2,REGULAR,foul,technical,['1freethrow'],203507,,,1610612760,56,40,2021-11-20T02:00:38Z,2910000,,,0,,G. Antetokounmpo defensive-3-second technical FOUL (1 Tech),[203507],1610612749.0,MIL,defensive-3-second,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,2715.0,2.0,1.0,,,,,,,,
293,PT02M14.00S,2021-11-20T02:00:39.7Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,56,41,2021-11-20T02:00:39Z,2920000,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (10 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
294,PT02M14.00S,2021-11-20T02:00:41.3Z,2,REGULAR,substitution,out,[],201950,,,1610612760,56,41,2021-11-20T02:00:46Z,2930000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M14.00S,2021-11-20T02:00:41.3Z,2,REGULAR,substitution,in,[],203114,,,1610612760,56,41,2021-11-20T02:00:46Z,2940000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M04.00S,2021-11-20T02:00:57.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,87.72996057818659,44.36274509803921,1610612760,56,43,2021-11-20T02:01:03Z,2950000,-28.0,63.0,1,right,J. Giddey 6' turnaround Hook (6 PTS),[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,6.88,Made,6.0,,,,,,,,,,,,,,,,,,
297,PT01M43.00S,2021-11-20T02:01:18.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.703679369250986,49.754901960784316,1610612749,58,43,2021-11-20T02:01:23Z,2960000,1.0,20.0,1,left,G. Antetokounmpo driving finger roll Layup (11 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,1.99,Made,11.0,,,,,,,,,,,,,,,,,,
307,PT01M36.00S,2021-11-20T02:01:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,92.69053876478318,48.28431372549019,1610612760,58,43,2021-11-20T02:04:53Z,2965000,-9.0,16.0,1,right,MISS D. Bazley driving Layup - blocked,"[1629647, 203507]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,1.83,Missed,,,,,,,,,,,,,,Antetokounmpo,203507.0,,,,
308,PT01M36.00S,2021-11-20T02:01:52.4Z,2,REGULAR,block,,[],203507,,,1610612760,58,43,2021-11-20T02:04:53Z,2967500,,,0,,G. Antetokounmpo BLOCK (2 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M35.00S,2021-11-20T02:01:53.4Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,58,43,2021-11-20T02:07:12Z,2968750,,,0,,K. Middleton REBOUND (Off:0 Def:5),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,307.0,5.0,5.0,0.0,,,,,,,,,,,
310,PT01M23.00S,2021-11-20T02:02:09.4Z,2,REGULAR,3pt,Jump Shot,[],203507,28.56438896189225,22.058823529411768,1610612749,58,43,2021-11-20T02:05:48Z,2969375,140.0,216.0,1,left,MISS G. Antetokounmpo 25' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
311,PT01M23.00S,2021-11-20T02:02:09.4Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,58,43,2021-11-20T02:05:48Z,2969687,,,0,,J. Giddey REBOUND (Off:4 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,310.0,7.0,3.0,4.0,,,,,,,,,,,
312,PT01M12.00S,2021-11-20T02:02:17.9Z,2,REGULAR,3pt,Jump Shot,[],1628983,67.7233902759527,50.0,1610612760,58,43,2021-11-20T02:06:56Z,2969843,0.0,251.0,1,right,MISS S. Gilgeous-Alexander 25' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,,
313,PT01M10.00S,2021-11-20T02:02:19.9Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,58,43,2021-11-20T02:06:56Z,2969921,,,0,,B. Portis REBOUND (Off:0 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,312.0,7.0,7.0,0.0,,,,,,,,,,,
314,PT00M57.10S,2021-11-20T02:02:22.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,18.577529566360056,6.617647058823522,1610612749,58,43,2021-11-20T02:08:21Z,2969960,217.0,122.0,1,left,MISS B. Portis 24' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,,
315,PT00M54.90S,2021-11-20T02:02:24.3Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,58,43,2021-11-20T02:08:21Z,2969980,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,314.0,4.0,4.0,0.0,,,,,,,,,,,
298,PT00M47.80S,2021-11-20T02:02:26.4Z,2,REGULAR,2pt,Layup,[],1630598,89.04402102496715,26.715686274509803,1610612760,58,45,2021-11-20T02:10:15Z,2970000,-116.0,50.0,1,right,A. Wiggins 12' cutting Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1630598, 1628983]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,12.69,Made,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,,
300,PT00M32.90S,2021-11-20T02:02:35.2Z,2,REGULAR,3pt,Jump Shot,[],203114,27.808804204993432,74.50980392156863,1610612749,58,45,2021-11-20T02:02:42Z,2990000,-123.0,209.0,1,left,MISS K. Middleton 24' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,24.22,Missed,,,,,,,,,,,,,,,,,,,
301,PT00M32.90S,2021-11-20T02:02:35.2Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,58,45,2021-11-20T02:02:42Z,3000000,,,0,,D. Bazley REBOUND (Off:0 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,300.0,2.0,2.0,0.0,,,,,,,,,,,
302,PT00M24.50S,2021-11-20T02:02:44.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.11760840998686,52.69607843137255,1610612760,58,47,2021-11-20T02:02:50Z,3010000,13.0,12.0,1,right,J. Giddey cutting Layup (8 PTS) (S. Gilgeous-Alexander 2 AST),"[1630581, 1628983]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,1.82,Made,8.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,,,,,
304,PT00M00.00S,2021-11-20T02:03:12.6Z,2,REGULAR,2pt,Jump Shot,[],203114,25.969119579500656,48.77450980392157,1610612749,58,47,2021-11-20T02:03:19Z,3030000,6.0,192.0,1,left,MISS K. Middleton 19' Jump Shot,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,19.17,Missed,,,,,,,,,,,,,,,,,,,
305,PT00M00.00S,2021-11-20T02:03:12.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,58,47,2021-11-20T02:03:19Z,3040000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,304.0,,,,,,,,,,,,,,
306,PT00M00.00S,2021-11-20T02:03:22.1Z,2,REGULAR,period,end,[],0,,,1610612749,58,47,2021-11-20T02:03:22Z,3050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2021-11-20T02:17:52.6Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612749,58,47,2021-11-20T02:18:17Z,3060000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2021-11-20T02:17:52.6Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,58,47,2021-11-20T02:18:17Z,3070000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-11-20T02:17:52.6Z,3,REGULAR,substitution,out,['startperiod'],1630598,,,1610612749,58,47,2021-11-20T02:18:17Z,3080000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2021-11-20T02:17:52.6Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,58,47,2021-11-20T02:18:17Z,3090000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2021-11-20T02:17:52.6Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,58,47,2021-11-20T02:18:17Z,3100000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-11-20T02:17:52.6Z,3,REGULAR,substitution,in,['startperiod'],1630526,,,1610612749,58,47,2021-11-20T02:18:17Z,3110000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-11-20T02:18:26.9Z,3,REGULAR,period,start,[],0,,,1610612760,58,47,2021-11-20T02:18:26Z,3120000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M43.00S,2021-11-20T02:18:43.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630526,12.040078843626807,54.166666666666664,1610612760,58,47,2021-11-20T02:19:25Z,3130000,-21.0,61.0,1,left,MISS J. Robinson-Earl 6' floating Shot,[1630526],1610612760.0,OKC,floating,,,Robinson-Earl,J. Robinson-Earl,,,,,6.42,Missed,,,,,,,,,,,,,,,,,,,
324,PT11M40.00S,2021-11-20T02:18:46.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,58,47,2021-11-20T02:18:50Z,3140000,,,0,,B. Portis REBOUND (Off:0 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,323.0,8.0,8.0,0.0,,,,,,,,,,,
325,PT11M30.00S,2021-11-20T02:18:55.4Z,3,REGULAR,3pt,Jump Shot,[],1626171,65.39093298291722,48.529411764705884,1610612749,61,47,2021-11-20T02:19:11Z,3150000,-7.0,273.0,1,right,B. Portis 27' 3PT  (11 PTS) (G. Antetokounmpo 5 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,27.29,Made,11.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,,,,,,
327,PT11M19.00S,2021-11-20T02:19:05.9Z,3,REGULAR,3pt,Jump Shot,[],1628983,33.722076215505915,39.950980392156865,1610612760,61,50,2021-11-20T02:19:15Z,3170000,50.0,264.0,1,left,S. Gilgeous-Alexander 26' 3PT pullup (13 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.92,Made,13.0,,,,,,,,,,,,,,,,,,
328,PT11M10.00S,2021-11-20T02:19:19.7Z,3,REGULAR,3pt,Jump Shot,[],203507,67.23061760840999,39.46078431372549,1610612749,61,50,2021-11-20T02:23:49Z,3180000,-53.0,256.0,1,right,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
329,PT11M07.00S,2021-11-20T02:19:22.7Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,61,50,2021-11-20T02:23:49Z,3190000,,,0,,B. Portis REBOUND (Off:1 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,328.0,9.0,8.0,1.0,,,,,,,,,,,
370,PT11M07.00S,2021-11-20T02:19:27.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,92.42772667542707,50.49019607843137,1610612749,61,50,2021-11-20T02:25:35Z,3195000,2.0,19.0,1,right,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,1.89,Missed,,,,,,,,,,,,,,,,,,,
371,PT11M06.00S,2021-11-20T02:19:28.3Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,61,50,2021-11-20T02:25:35Z,3197500,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,370.0,5.0,5.0,0.0,,,,,,,,,,,
330,PT10M55.00S,2021-11-20T02:19:34.9Z,3,REGULAR,foul,personal,[],201950,,,1610612760,61,50,2021-11-20T02:25:35Z,3200000,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 1628983]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,2715.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
332,PT10M38.00S,2021-11-20T02:20:07.2Z,3,REGULAR,3pt,Jump Shot,[],1629647,32.53942181340342,29.65686274509804,1610612760,61,50,2021-11-20T02:20:12Z,3220000,102.0,253.0,1,left,MISS D. Bazley 27' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,27.3,Missed,,,,,,,,,,,,,,,,,,,
333,PT10M36.00S,2021-11-20T02:20:09.9Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,61,50,2021-11-20T02:20:09Z,3230000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,332.0,7.0,7.0,0.0,,,,,,,,,,,
334,PT10M27.00S,2021-11-20T02:20:17.3Z,3,REGULAR,3pt,Jump Shot,[],1626171,67.09921156373193,43.872549019607845,1610612749,61,50,2021-11-20T02:20:22Z,3240000,-31.0,257.0,1,right,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
335,PT10M24.00S,2021-11-20T02:20:20.3Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,61,50,2021-11-20T02:20:22Z,3250000,,,0,,J. Giddey REBOUND (Off:4 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,334.0,8.0,4.0,4.0,,,,,,,,,,,
