actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
271,PT05M18.00S,2021-12-05T02:02:59.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202326,5.590000152587891,50.0,1610612749,54,41,2021-12-05T02:02:59Z,2680000,0.0,0.0,1,left,MISS D. Cousins tip Layup,[202326],1610612749.0,MIL,tip,,,Cousins,D. Cousins,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
272,PT05M18.00S,2021-12-05T02:03:00.5Z,2,REGULAR,rebound,offensive,[],1630606,,,1610612749,54,41,2021-12-05T02:03:00Z,2690000,,,0,,J. Smart REBOUND (Off:1 Def:2),[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,271.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
273,PT05M18.00S,2021-12-05T02:03:02.3Z,2,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612749,54,41,2021-12-05T02:03:12Z,2700000,,,0,,C. Martin shooting personal FOUL (1 PF) (Smart 2 FT),"[1628997, 1630606]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,,,,,,,1204.0,1.0,0.0,Smart,1630606.0,,,,,,,,,,
275,PT05M18.00S,2021-12-05T02:03:22.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630606,,,1610612749,55,41,2021-12-05T02:03:22Z,2720000,,,0,,J. Smart Free Throw 1 of 2 (3 PTS),[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,Made,,,,,,,,,,,3.0,,,,,,,,
276,PT05M18.00S,2021-12-05T02:03:24.2Z,2,REGULAR,substitution,out,[],1630572,,,1610612749,55,41,2021-12-05T02:03:31Z,2730000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M18.00S,2021-12-05T02:03:24.2Z,2,REGULAR,substitution,in,[],203114,,,1610612749,55,41,2021-12-05T02:03:31Z,2740000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M18.00S,2021-12-05T02:03:41.0Z,2,REGULAR,substitution,out,[],200768,,,1610612749,55,41,2021-12-05T02:03:44Z,2750000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M18.00S,2021-12-05T02:03:41.0Z,2,REGULAR,substitution,in,[],1629216,,,1610612749,55,41,2021-12-05T02:03:44Z,2760000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M18.00S,2021-12-05T02:03:22.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630606,,,1610612749,55,41,2021-12-05T02:03:51Z,2770000,,,0,,MISS J. Smart Free Throw 2 of 2,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
281,PT05M17.00S,2021-12-05T02:03:23.9Z,2,REGULAR,rebound,offensive,[],202326,,,1610612749,55,41,2021-12-05T02:03:51Z,2780000,,,0,,D. Cousins REBOUND (Off:3 Def:1),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,280.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
282,PT05M17.00S,2021-12-05T02:03:52.8Z,2,REGULAR,foul,personal,[],200782,,,1610612749,55,41,2021-12-05T02:03:59Z,2790000,,,0,,P. Tucker personal FOUL (3 PF),"[200782, 202326]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,202041.0,3.0,0.0,Cousins,202326.0,,,,,,,,,,
284,PT05M17.00S,2021-12-05T02:04:11.5Z,2,REGULAR,substitution,out,[],200782,,,1610612749,55,41,2021-12-05T02:04:19Z,2810000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M17.00S,2021-12-05T02:04:11.5Z,2,REGULAR,substitution,in,[],1630209,,,1610612749,55,41,2021-12-05T02:04:19Z,2820000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M10.00S,2021-12-05T02:04:33.5Z,2,REGULAR,foul,personal,[],1628997,,,1610612749,55,41,2021-12-05T02:04:39Z,2830000,,,0,,C. Martin personal FOUL (2 PF),"[1628997, 203114]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,202027.0,2.0,0.0,Middleton,203114.0,,,,,,,,,,
288,PT04M59.00S,2021-12-05T02:05:01.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,5.732588699080158,48.03921568627451,1610612749,57,41,2021-12-05T02:05:31Z,2850000,10.0,1.0,1,left,J. Holiday Layup (14 PTS) (D. Cousins 2 AST),"[201950, 202326]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,0.99,Made,,,,,,,,,,,14.0,D. Cousins,202326.0,2.0,,,,,
290,PT04M43.00S,2021-12-05T02:05:17.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,81.553876478318,49.754901960784316,1610612748,57,41,2021-12-05T02:05:25Z,2870000,-1.0,121.0,1,right,MISS T. Herro 12' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,12.09,Missed,,,,,,,,,,,,,,,,,,,
291,PT04M40.00S,2021-12-05T02:05:20.8Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,57,41,2021-12-05T02:05:25Z,2880000,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,290.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
292,PT04M40.00S,2021-12-05T02:05:25.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630209,,,1610612749,57,41,2021-12-05T02:05:41Z,2890000,,,0,,O. Yurtseven personal FOUL (3 PF) (Cousins 2 FT),"[1630209, 202326]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,202041.0,3.0,0.0,Cousins,202326.0,,,,,,,,,,
294,PT04M40.00S,2021-12-05T02:05:54.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],202326,,,1610612749,57,41,2021-12-05T02:05:54Z,2910000,,,0,,MISS D. Cousins Free Throw 1 of 2,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
295,PT04M40.00S,2021-12-05T02:05:54.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,57,41,2021-12-05T02:05:54Z,2920000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,294.0,,,,,,,,,,,,,,,,,,
296,PT04M40.00S,2021-12-05T02:06:08.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],202326,,,1610612749,58,41,2021-12-05T02:06:08Z,2930000,,,0,,D. Cousins Free Throw 2 of 2 (7 PTS),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Made,,,,,,,,,,,7.0,,,,,,,,
297,PT04M22.00S,2021-12-05T02:06:27.3Z,2,REGULAR,3pt,Jump Shot,[],1628997,68.80749014454665,26.715686274509803,1610612748,58,41,2021-12-05T02:06:36Z,2940000,-116.0,241.0,1,right,MISS C. Martin 26' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,,
298,PT04M18.00S,2021-12-05T02:06:31.3Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,58,41,2021-12-05T02:06:36Z,2950000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,297.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
299,PT04M14.00S,2021-12-05T02:06:34.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630606,6.521024967148489,42.40196078431372,1610612749,58,41,2021-12-05T02:06:41Z,2960000,38.0,9.0,1,left,MISS J. Smart running Layup,[1630606],1610612749.0,MIL,running,,,Smart,J. Smart,,,,,3.9,Missed,,,,,,,,,,,,,,,,,,,
300,PT04M14.00S,2021-12-05T02:06:34.4Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,58,41,2021-12-05T02:06:41Z,2970000,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,299.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
301,PT04M07.00S,2021-12-05T02:06:44.3Z,2,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612748,58,41,2021-12-05T02:06:58Z,2980000,,,0,,G. Vincent bad pass out-of-bounds TURNOVER (1 TO),[1629216],1610612748.0,MIA,bad pass,,,Vincent,G. Vincent,,,,,,,,,,,202027.0,,,,,1.0,,,,,,,,,
302,PT03M53.00S,2021-12-05T02:07:03.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203114,31.225361366622867,29.411764705882355,1610612749,58,41,2021-12-05T02:07:31Z,2990000,103.0,241.0,1,left,MISS K. Middleton 26' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
303,PT03M49.00S,2021-12-05T02:07:07.2Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,58,41,2021-12-05T02:07:07Z,3000000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,302.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
304,PT03M43.00S,2021-12-05T02:07:13.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,87.33574244415243,38.970588235294116,1610612748,58,41,2021-12-05T02:07:20Z,3010000,-55.0,67.0,1,right,MISS T. Herro 8' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,8.64,Missed,,,,,,,,,,,,,,,,,,,
305,PT03M42.00S,2021-12-05T02:07:16.7Z,2,REGULAR,rebound,offensive,[],1629639,,,1610612748,58,41,2021-12-05T02:07:16Z,3020000,,,0,,T. Herro REBOUND (Off:3 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,304.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
306,PT03M42.00S,2021-12-05T02:07:18.6Z,2,REGULAR,foul,personal,['2freethrow'],202326,,,1610612748,58,41,2021-12-05T02:08:26Z,3030000,,,0,,D. Cousins shooting personal FOUL (2 PF) (Herro 2 FT),"[202326, 1629639]",1610612749.0,MIL,shooting,,,Cousins,D. Cousins,,,,,,,,,,,202027.0,2.0,0.0,Herro,1629639.0,,,,,,,,,,
308,PT03M42.00S,2021-12-05T02:07:40.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629639,,,1610612748,58,42,2021-12-05T02:07:40Z,3050000,,,0,,T. Herro Free Throw 1 of 2 (8 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,,,8.0,,,,,,,,
309,PT03M42.00S,2021-12-05T02:07:41.1Z,2,REGULAR,substitution,out,[],1630606,,,1610612748,58,42,2021-12-05T02:07:47Z,3060000,,,0,,SUB out: J. Smart,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M42.00S,2021-12-05T02:07:41.1Z,2,REGULAR,substitution,in,[],202083,,,1610612748,58,42,2021-12-05T02:07:47Z,3070000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M42.00S,2021-12-05T02:08:01.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629639,,,1610612748,58,43,2021-12-05T02:08:01Z,3080000,,,0,,T. Herro Free Throw 2 of 2 (9 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
312,PT03M33.00S,2021-12-05T02:08:14.7Z,2,REGULAR,foul,offensive,[],201950,,,1610612749,58,43,2021-12-05T02:08:19Z,3090000,,,0,,J. Holiday charge offensive FOUL (1 PF),"[201950, 1629216]",1610612749.0,MIL,charge,,,Holiday,J. Holiday,,,,,,,,,,,202027.0,1.0,0.0,Vincent,1629216.0,,,,,,,,,,
314,PT03M33.00S,2021-12-05T02:08:14.7Z,2,REGULAR,turnover,offensive foul,[],201950,,,1610612749,58,43,2021-12-05T02:08:14Z,3110000,,,0,,J. Holiday offensive foul TURNOVER (1 TO),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,202027.0,,,,,1.0,,,,,,,,,
315,PT03M33.00S,2021-12-05T02:08:24.0Z,2,REGULAR,substitution,out,[],1626192,,,1610612748,58,43,2021-12-05T02:08:32Z,3120000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M33.00S,2021-12-05T02:08:24.0Z,2,REGULAR,substitution,in,[],203918,,,1610612748,58,43,2021-12-05T02:08:32Z,3130000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M21.00S,2021-12-05T02:08:49.3Z,2,REGULAR,foul,personal,['2freethrow'],202326,,,1610612748,58,43,2021-12-05T02:08:59Z,3140000,,,0,,D. Cousins shooting personal FOUL (3 PF) (Herro 2 FT),"[202326, 1629639]",1610612749.0,MIL,shooting,,,Cousins,D. Cousins,,,,,,,,,,,1204.0,3.0,0.0,Herro,1629639.0,,,,,,,,,,
319,PT03M21.00S,2021-12-05T02:09:19.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629639,,,1610612748,58,44,2021-12-05T02:09:19Z,3160000,,,0,,T. Herro Free Throw 1 of 2 (10 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,,,10.0,,,,,,,,
320,PT03M21.00S,2021-12-05T02:09:37.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629639,,,1610612748,58,45,2021-12-05T02:09:37Z,3170000,,,0,,T. Herro Free Throw 2 of 2 (11 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,,,11.0,,,,,,,,
321,PT03M08.00S,2021-12-05T02:09:49.9Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612749,58,45,2021-12-05T02:09:59Z,3180000,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1629639]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,2.0,,,,,,,Herro,1629639.0,
322,PT03M08.00S,2021-12-05T02:09:49.9Z,2,REGULAR,steal,,[],1629639,,,1610612748,58,45,2021-12-05T02:09:52Z,3190000,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M01.00S,2021-12-05T02:09:56.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629639,91.14651773981603,2.941176470588235,1610612748,58,45,2021-12-05T02:10:05Z,3200000,-235.0,31.0,1,right,MISS T. Herro running pullup 3PT - blocked,"[1629639, 202083]",1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,23.73,Missed,,,,,,,,,,,,,,,Matthews,202083.0,,,
324,PT03M01.00S,2021-12-05T02:09:56.6Z,2,REGULAR,block,,[],202083,,,1610612748,58,45,2021-12-05T02:10:00Z,3210000,,,0,,W. Matthews BLOCK (1 BLK),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M56.00S,2021-12-05T02:10:01.6Z,2,REGULAR,rebound,defensive,[],203918,,,1610612749,58,45,2021-12-05T02:11:53Z,3220000,,,0,,R. Hood REBOUND (Off:0 Def:3),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,323.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
326,PT02M56.00S,2021-12-05T02:10:09.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612749,58,45,2021-12-05T02:10:24Z,3230000,,,0,,D. Robinson personal FOUL (1 PF) (Hood 2 FT),"[1629130, 203918]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,202027.0,1.0,0.0,Hood,203918.0,,,,,,,,,,
328,PT02M56.00S,2021-12-05T02:10:35.6Z,2,REGULAR,freethrow,1 of 2,[],203918,,,1610612749,59,45,2021-12-05T02:10:35Z,3250000,,,0,,R. Hood Free Throw 1 of 2 (3 PTS),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,Made,,,,,,,,,,,3.0,,,,,,,,
329,PT02M56.00S,2021-12-05T02:10:39.8Z,2,REGULAR,substitution,out,[],1629216,,,1610612749,59,45,2021-12-05T02:10:49Z,3260000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M56.00S,2021-12-05T02:10:39.8Z,2,REGULAR,substitution,out,[],1630209,,,1610612749,59,45,2021-12-05T02:10:49Z,3270000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M56.00S,2021-12-05T02:10:39.8Z,2,REGULAR,substitution,in,[],200768,,,1610612749,59,45,2021-12-05T02:10:49Z,3280000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M56.00S,2021-12-05T02:10:39.8Z,2,REGULAR,substitution,in,[],203473,,,1610612749,59,45,2021-12-05T02:10:49Z,3290000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M56.00S,2021-12-05T02:11:00.0Z,2,REGULAR,freethrow,2 of 2,[],203918,,,1610612749,60,45,2021-12-05T02:11:00Z,3300000,,,0,,R. Hood Free Throw 2 of 2 (4 PTS),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,Made,,,,,,,,,,,4.0,,,,,,,,
334,PT02M35.00S,2021-12-05T02:11:27.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202326,,,1610612748,60,45,2021-12-05T02:12:03Z,3310000,,,0,,D. Cousins shooting personal FOUL (4 PF) (Herro 2 FT),"[202326, 1629639]",1610612749.0,MIL,shooting,,,Cousins,D. Cousins,,,,,,,,,,,1204.0,4.0,0.0,Herro,1629639.0,,,,,,,,,,
336,PT02M35.00S,2021-12-05T02:12:04.3Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,60,45,2021-12-05T02:12:47Z,3330000,,,0,,MISS T. Herro Free Throw 1 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Missed,,,,,,,,,,,,,,,,,,,
337,PT02M35.00S,2021-12-05T02:12:04.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,60,45,2021-12-05T02:12:47Z,3340000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,336.0,,,,,,,,,,,,,,,,,,
338,PT02M35.00S,2021-12-05T02:12:06.1Z,2,REGULAR,substitution,out,[],202326,,,1610612748,60,45,2021-12-05T02:12:16Z,3350000,,,0,,SUB out: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT02M35.00S,2021-12-05T02:12:06.1Z,2,REGULAR,substitution,in,[],1626171,,,1610612748,60,45,2021-12-05T02:12:16Z,3360000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M35.00S,2021-12-05T02:12:04.3Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,60,45,2021-12-05T02:12:47Z,3370000,,,0,,MISS T. Herro Free Throw 2 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Missed,,,,,,,,,,,,,,,,,,,
341,PT02M33.00S,2021-12-05T02:12:06.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,60,45,2021-12-05T02:12:47Z,3380000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,340.0,,,,,,,,,,,,,,,,,,
342,PT02M33.00S,2021-12-05T02:12:34.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,60,45,2021-12-05T02:12:34Z,3390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT02M33.00S,2021-12-05T02:12:42.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612749,60,45,2021-12-05T02:12:53Z,3400000,,,0,,TEAM delay-of-game VIOLATION,[],1610612748.0,MIA,,,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,,,
344,PT02M22.00S,2021-12-05T02:12:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.652431011826544,50.245098039215684,1610612749,62,45,2021-12-05T02:13:01Z,3410000,-1.0,10.0,1,left,J. Holiday cutting Layup (16 PTS) (K. Middleton 5 AST),"[201950, 203114]",1610612749.0,MIL,cutting,,,Holiday,J. Holiday,,,,,1.01,Made,,,,,,,,,,,16.0,K. Middleton,203114.0,5.0,,,,,
346,PT02M09.00S,2021-12-05T02:13:09.4Z,2,REGULAR,3pt,Jump Shot,[],1629130,94.03745072273325,96.32352941176471,1610612748,62,48,2021-12-05T02:13:15Z,3430000,232.0,4.0,1,right,D. Robinson 3PT  (3 PTS) (K. Lowry 7 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.16,Made,,,,,,,,,,,3.0,K. Lowry,200768.0,7.0,,,,,
348,PT01M57.00S,2021-12-05T02:13:20.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,19.66162943495401,45.83333333333333,1610612749,64,48,2021-12-05T02:13:26Z,3450000,21.0,132.0,1,left,K. Middleton 13' pullup Jump Shot (10 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,13.39,Made,,,,,,,,,,,10.0,,,,,,,,
349,PT01M47.00S,2021-12-05T02:13:35.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202083,,,1610612748,64,48,2021-12-05T02:14:16Z,3460000,,,0,,W. Matthews personal FOUL (1 PF) (Herro 2 FT),"[202083, 1629639]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,202041.0,1.0,0.0,Herro,1629639.0,,,,,,,,,,
351,PT01M47.00S,2021-12-05T02:14:17.4Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,64,49,2021-12-05T02:14:17Z,3480000,,,0,,T. Herro Free Throw 1 of 2 (12 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,,,12.0,,,,,,,,
352,PT01M47.00S,2021-12-05T02:14:23.3Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,64,49,2021-12-05T02:14:27Z,3490000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M47.00S,2021-12-05T02:14:23.3Z,2,REGULAR,substitution,in,[],1629622,,,1610612748,64,49,2021-12-05T02:14:27Z,3500000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT01M47.00S,2021-12-05T02:14:36.1Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,64,50,2021-12-05T02:14:36Z,3510000,,,0,,T. Herro Free Throw 2 of 2 (13 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,,,13.0,,,,,,,,
355,PT01M35.00S,2021-12-05T02:14:47.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,7.178055190538765,50.245098039215684,1610612749,66,50,2021-12-05T02:14:51Z,3520000,-1.0,15.0,1,left,K. Middleton driving Layup (12 PTS),[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,1.5,Made,,,,,,,,,,,12.0,,,,,,,,
356,PT01M20.00S,2021-12-05T02:15:03.7Z,2,REGULAR,3pt,Jump Shot,[],200768,96.66557161629436,1.9607843137254901,1610612748,66,50,2021-12-05T02:15:09Z,3530000,-240.0,-21.0,1,right,MISS K. Lowry 24' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,24.11,Missed,,,,,,,,,,,,,,,,,,,
357,PT01M16.00S,2021-12-05T02:15:07.7Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,66,50,2021-12-05T02:15:09Z,3540000,,,0,,K. Middleton REBOUND (Off:0 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,356.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
358,PT00M55.80S,2021-12-05T02:15:28.2Z,2,REGULAR,3pt,Jump Shot,[],202083,7.966491458607096,94.85294117647058,1610612749,66,50,2021-12-05T02:15:48Z,3550000,-224.0,22.0,1,left,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,22.54,Missed,,,,,,,,,,,,,,,,,,,
359,PT00M53.20S,2021-12-05T02:15:30.8Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,66,50,2021-12-05T02:19:57Z,3560000,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,358.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
360,PT00M49.90S,2021-12-05T02:16:13.5Z,2,REGULAR,jumpball,recovered,[],202083,,,1610612748,66,50,2021-12-05T02:19:57Z,3570000,,,0,,Jump Ball B. Portis vs. D. Robinson: Tip to W. Matthews,"[202083, 1626171, 1629130]",1610612749.0,MIL,heldball,W. Matthews,202083.0,Matthews,W. Matthews,Portis,1626171.0,Robinson,1629130.0,,,,,,,,,,,,,,,,,,,,,
