actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
176,PT11M46.00S,2022-01-14T01:03:12.6Z,2,REGULAR,3pt,Jump Shot,[],201939,69.85873850197109,73.2843137254902,1610612744,37,24,2022-01-14T01:03:20Z,1760000,116.0,231.0,1,right,S. Curry 25' 3PT  (8 PTS) (N. Bjelica 1 AST),"[201939, 202357]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,,8.0,25.85,,,,,,,N. Bjelica,202357.0,1.0,,,
178,PT11M33.00S,2022-01-14T01:03:24.6Z,2,REGULAR,3pt,Jump Shot,[],1626171,34.641918528252305,39.705882352941174,1610612749,40,24,2022-01-14T01:03:31Z,1780000,51.0,273.0,1,left,B. Portis 27' 3PT  (10 PTS) (K. Middleton 3 AST),"[1626171, 203114]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Made,,10.0,27.79,,,,,,,K. Middleton,203114.0,3.0,,,
180,PT11M15.00S,2022-01-14T01:03:42.3Z,2,REGULAR,3pt,Jump Shot,[],201939,80.50262812089356,93.87254901960785,1610612744,40,24,2022-01-14T01:03:49Z,1800000,219.0,131.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Missed,,,25.54,,,,,,,,,,,,
181,PT11M13.00S,2022-01-14T01:03:44.3Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612749,40,24,2022-01-14T01:03:49Z,1810000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,180.0,,,2.0,2.0,0.0,,,,,,,,,
182,PT11M01.00S,2022-01-14T01:03:56.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,16.376478318002626,46.81372549019608,1610612749,42,24,2022-01-14T01:04:01Z,1820000,16.0,101.0,1,left,B. Portis 10' turnaround fadeaway Jump Shot (12 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,,,,,,Made,,12.0,10.26,,,,,,,,,,,,
183,PT10M46.00S,2022-01-14T01:04:11.4Z,2,REGULAR,3pt,Jump Shot,[],202357,71.69842312746385,13.970588235294118,1610612744,42,24,2022-01-14T01:04:18Z,1830000,-180.0,214.0,1,right,MISS N. Bjelica 27' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,Missed,,,27.93,,,,,,,,,,,,
184,PT10M43.00S,2022-01-14T01:04:14.4Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612749,42,24,2022-01-14T01:04:18Z,1840000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,183.0,,,3.0,3.0,0.0,,,,,,,,,
185,PT10M34.00S,2022-01-14T01:04:24.9Z,2,REGULAR,2pt,Jump Shot,[],1626171,15.588042049934298,25.245098039215684,1610612749,42,24,2022-01-14T01:04:33Z,1850000,124.0,94.0,1,left,MISS B. Portis 15' step back Shot,[1626171],1610612749.0,MIL,step back,,,Portis,B. Portis,,,,,,,,,,Missed,,,15.54,,,,,,,,,,,,
186,PT10M31.00S,2022-01-14T01:04:27.9Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,42,24,2022-01-14T01:04:33Z,1860000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,185.0,,,3.0,3.0,0.0,,,,,,,,,
187,PT10M24.00S,2022-01-14T01:04:34.2Z,2,REGULAR,3pt,Jump Shot,[],202357,94.43166885676742,3.431372549019608,1610612744,42,24,2022-01-14T01:04:38Z,1870000,-233.0,0.0,1,right,MISS N. Bjelica 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,Missed,,,23.28,,,,,,,,,,,,
188,PT10M20.00S,2022-01-14T01:04:38.2Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,42,24,2022-01-14T01:04:38Z,1880000,,,0,,B. Portis REBOUND (Off:0 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,187.0,,,6.0,6.0,0.0,,,,,,,,,
189,PT10M06.00S,2022-01-14T01:04:51.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,8.09789750328515,48.77450980392157,1610612749,44,24,2022-01-14T01:04:55Z,1890000,6.0,24.0,1,left,D. DiVincenzo driving finger roll Layup (2 PTS),[1628978],1610612749.0,MIL,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,Made,,2.0,2.44,,,,,,,,,,,,
190,PT09M55.00S,2022-01-14T01:05:02.2Z,2,REGULAR,3pt,Jump Shot,[],202357,66.83639947437582,21.813725490196077,1610612744,44,24,2022-01-14T01:05:07Z,1900000,-141.0,259.0,1,right,MISS N. Bjelica 29' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,Missed,,,29.5,,,,,,,,,,,,
191,PT09M53.00S,2022-01-14T01:05:04.2Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,44,24,2022-01-14T01:05:07Z,1910000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,190.0,,,2.0,2.0,0.0,,,,,,,,,
192,PT09M44.00S,2022-01-14T01:05:13.1Z,2,REGULAR,2pt,Jump Shot,[],1626171,18.084756898817346,77.20588235294117,1610612749,46,24,2022-01-14T01:05:17Z,1920000,-136.0,117.0,1,left,B. Portis 17' step back Jump Shot (14 PTS) (R. Hood 1 AST),"[1626171, 203918]",1610612749.0,MIL,step back,,,Portis,B. Portis,,,,,,,,,,Made,,14.0,17.97,,,,,,,R. Hood,203918.0,1.0,,,
194,PT09M22.00S,2022-01-14T01:05:36.0Z,2,REGULAR,turnover,bad pass,[],201939,,,1610612744,46,24,2022-01-14T01:05:40Z,1940000,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 203114]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,3.0,Middleton,203114.0,,,,,,
195,PT09M22.00S,2022-01-14T01:05:36.0Z,2,REGULAR,steal,,[],203114,,,1610612749,46,24,2022-01-14T01:05:38Z,1950000,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M21.00S,2022-01-14T01:05:41.2Z,2,REGULAR,foul,personal,[],1629673,,,1610612749,46,24,2022-01-14T01:05:52Z,1960000,,,0,,J. Poole take personal FOUL (2 PF),"[1629673, 1626171]",1610612744.0,GSW,take,,,Poole,J. Poole,,,,,101283.0,2.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,,
198,PT09M21.00S,2022-01-14T01:05:54.1Z,2,REGULAR,substitution,out,[],1628978,,,1610612749,46,24,2022-01-14T01:06:03Z,1980000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M21.00S,2022-01-14T01:05:54.1Z,2,REGULAR,substitution,out,[],201588,,,1610612749,46,24,2022-01-14T01:06:03Z,1990000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M21.00S,2022-01-14T01:05:54.1Z,2,REGULAR,substitution,in,[],202083,,,1610612749,46,24,2022-01-14T01:06:03Z,2000000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M21.00S,2022-01-14T01:05:54.1Z,2,REGULAR,substitution,in,[],203507,,,1610612749,46,24,2022-01-14T01:06:03Z,2010000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M10.00S,2022-01-14T01:06:13.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626171,15.588042049934298,47.05882352941176,1610612749,46,24,2022-01-14T01:06:22Z,2020000,15.0,94.0,1,left,MISS B. Portis 9' driving floating Shot,[1626171],1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,,,,,,Missed,,,9.51,,,,,,,,,,,,
203,PT09M07.00S,2022-01-14T01:06:16.2Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612744,46,24,2022-01-14T01:06:22Z,2030000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,202.0,,,1.0,1.0,0.0,,,,,,,,,
204,PT08M59.00S,2022-01-14T01:06:23.2Z,2,REGULAR,2pt,Jump Shot,[],1629308,82.21090670170827,12.5,1610612744,46,24,2022-01-14T01:06:28Z,2040000,-188.0,115.0,1,right,MISS J. Toscano-Anderson 21' Jump Shot,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,Missed,,,21.98,,,,,,,,,,,,
205,PT08M56.00S,2022-01-14T01:06:26.2Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,46,24,2022-01-14T01:06:28Z,2050000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,204.0,,,3.0,2.0,1.0,,,,,,,,,
206,PT08M47.00S,2022-01-14T01:06:35.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.835085413929041,49.26470588235294,1610612749,48,24,2022-01-14T01:06:43Z,2060000,4.0,21.0,1,left,G. Antetokounmpo finger roll Layup (13 PTS),[203507],1610612749.0,MIL,finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,13.0,2.14,,,,,,,,,,,,
207,PT08M41.00S,2022-01-14T01:06:46.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,48,24,2022-01-14T01:06:46Z,2070000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M41.00S,2022-01-14T01:09:42.7Z,2,REGULAR,substitution,out,[],203114,,,1610612744,48,24,2022-01-14T01:10:12Z,2080000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M41.00S,2022-01-14T01:09:42.7Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,48,24,2022-01-14T01:10:12Z,2090000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M41.00S,2022-01-14T01:09:42.7Z,2,REGULAR,substitution,out,[],202357,,,1610612744,48,24,2022-01-14T01:10:12Z,2100000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M41.00S,2022-01-14T01:09:42.7Z,2,REGULAR,substitution,in,[],1628960,,,1610612744,48,24,2022-01-14T01:10:12Z,2110000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M41.00S,2022-01-14T01:09:42.7Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,48,24,2022-01-14T01:10:12Z,2120000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M41.00S,2022-01-14T01:09:42.7Z,2,REGULAR,substitution,in,[],203952,,,1610612744,48,24,2022-01-14T01:10:12Z,2130000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M32.00S,2022-01-14T01:10:27.5Z,2,REGULAR,3pt,Jump Shot,[],1627814,69.33311432325887,68.62745098039215,1610612744,48,27,2022-01-14T01:10:33Z,2140000,93.0,236.0,1,right,D. Lee 25' 3PT  (3 PTS) (A. Wiggins 1 AST),"[1627814, 203952]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,Made,,3.0,25.35,,,,,,,A. Wiggins,203952.0,1.0,,,
216,PT08M22.00S,2022-01-14T01:10:38.8Z,2,REGULAR,3pt,Jump Shot,[],202083,28.597240473061763,77.69607843137256,1610612749,51,27,2022-01-14T01:10:43Z,2160000,-138.0,216.0,1,left,W. Matthews 25' 3PT  (6 PTS) (G. Antetokounmpo 3 AST),"[202083, 203507]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,Made,,6.0,25.68,,,,,,,G. Antetokounmpo,203507.0,3.0,,,
218,PT08M12.00S,2022-01-14T01:10:57.7Z,2,REGULAR,foul,technical,['1freethrow'],203507,,,1610612744,51,27,2022-01-14T01:11:11Z,2180000,,,0,,G. Antetokounmpo defensive-3-second technical FOUL (1 Tech),[203507],1610612749.0,MIL,defensive-3-second,,,Antetokounmpo,G. Antetokounmpo,,,,,1626302.0,0.0,1.0,,,,,,,,,,,,,,,,,,
219,PT08M12.00S,2022-01-14T01:11:13.4Z,2,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,51,28,2022-01-14T01:11:13Z,2190000,,,0,,S. Curry technical Free Throw 1 of 1 (9 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
220,PT08M02.00S,2022-01-14T01:11:33.6Z,2,REGULAR,2pt,Jump Shot,[],1627814,92.19776609724047,75.73529411764706,1610612744,51,28,2022-01-14T01:11:40Z,2200000,129.0,21.0,1,right,MISS D. Lee 13' fadeaway Shot,[1627814],1610612744.0,GSW,fadeaway,,,Lee,D. Lee,,,,,,,,,,Missed,,,13.04,,,,,,,,,,,,
221,PT07M59.00S,2022-01-14T01:11:36.6Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,51,28,2022-01-14T01:11:40Z,2210000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,220.0,,,1.0,1.0,0.0,,,,,,,,,
222,PT07M53.00S,2022-01-14T01:11:42.8Z,2,REGULAR,3pt,Jump Shot,[],1628960,28.728646517739815,15.441176470588236,1610612749,54,28,2022-01-14T01:11:47Z,2220000,173.0,218.0,1,left,G. Allen 27' 3PT  (6 PTS) (G. Antetokounmpo 4 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,Made,,6.0,27.78,,,,,,,G. Antetokounmpo,203507.0,4.0,,,
224,PT07M35.00S,2022-01-14T01:12:00.6Z,2,REGULAR,3pt,Jump Shot,[],1629308,72.48685939553219,84.31372549019608,1610612744,54,28,2022-01-14T01:12:07Z,2240000,172.0,206.0,1,right,MISS J. Toscano-Anderson 26' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,Missed,,,26.82,,,,,,,,,,,,
225,PT07M33.00S,2022-01-14T01:12:02.6Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,54,28,2022-01-14T01:12:07Z,2250000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,224.0,,,4.0,3.0,1.0,,,,,,,,,
226,PT07M22.00S,2022-01-14T01:12:14.2Z,2,REGULAR,3pt,Jump Shot,[],1628960,9.937582128777924,3.431372549019608,1610612749,54,28,2022-01-14T01:12:18Z,2260000,233.0,41.0,1,left,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,Missed,,,23.64,,,,,,,,,,,,
227,PT07M19.00S,2022-01-14T01:12:17.2Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,54,28,2022-01-14T01:14:31Z,2270000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,226.0,,,1.0,1.0,0.0,,,,,,,,,
228,PT07M06.00S,2022-01-14T01:12:30.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,82.9993429697766,50.245098039215684,1610612744,54,28,2022-01-14T01:12:36Z,2280000,1.0,107.0,1,right,MISS A. Wiggins 10' turnaround Shot - blocked,"[203952, 203918]",1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,,,,,,Missed,,,10.73,,,,,,,,,,Hood,203918.0,
229,PT07M06.00S,2022-01-14T01:12:30.0Z,2,REGULAR,block,,[],203918,,,1610612744,54,28,2022-01-14T01:12:33Z,2290000,,,0,,R. Hood BLOCK (1 BLK),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M02.00S,2022-01-14T01:12:34.0Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,54,28,2022-01-14T01:12:36Z,2300000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,228.0,,,5.0,4.0,1.0,,,,,,,,,
231,PT07M00.00S,2022-01-14T01:12:35.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628960,7.30946123521682,49.754901960784316,1610612749,56,28,2022-01-14T01:12:42Z,2310000,1.0,16.0,1,left,G. Allen running Layup (8 PTS) (G. Antetokounmpo 5 AST),"[1628960, 203507]",1610612749.0,MIL,running,,,Allen,G. Allen,,,,,,,,,,Made,,8.0,1.62,,,,,,,G. Antetokounmpo,203507.0,5.0,,,
233,PT06M53.00S,2022-01-14T01:12:48.7Z,2,REGULAR,foul,offensive,[],1629308,,,1610612744,56,28,2022-01-14T01:13:02Z,2330000,,,0,,J. Toscano-Anderson offensive FOUL (1 PF),"[1629308, 202083]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,101283.0,1.0,0.0,Matthews,202083.0,,,,,,,,,,,,,,,,
235,PT06M53.00S,2022-01-14T01:12:48.7Z,2,REGULAR,turnover,offensive foul,[],1629308,,,1610612744,56,28,2022-01-14T01:12:48Z,2350000,,,0,,J. Toscano-Anderson offensive foul TURNOVER (1 TO),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,101283.0,,,,,,,,,,,,1.0,,,,,,,,
236,PT06M53.00S,2022-01-14T01:13:01.5Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,56,28,2022-01-14T01:13:05Z,2360000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M53.00S,2022-01-14T01:13:01.5Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,56,28,2022-01-14T01:13:05Z,2370000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M44.00S,2022-01-14T01:13:18.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,56,28,2022-01-14T01:13:18Z,2380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M34.00S,2022-01-14T01:13:36.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203507,6.652431011826544,72.54901960784314,1610612749,58,28,2022-01-14T01:13:40Z,2390000,-113.0,10.0,1,left,G. Antetokounmpo 11' step back Jump Shot (15 PTS),[203507],1610612749.0,MIL,step back,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,15.0,11.31,,,,,,,,,,,,
240,PT06M21.00S,2022-01-14T01:13:48.6Z,2,REGULAR,3pt,Jump Shot,[],201939,66.17936925098554,17.401960784313726,1610612744,58,28,2022-01-14T01:13:54Z,2400000,-163.0,265.0,1,right,MISS S. Curry 31' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,,,,Missed,,,31.15,,,,,,,,,,,,
241,PT06M19.00S,2022-01-14T01:13:50.6Z,2,REGULAR,rebound,offensive,[],1627814,,,1610612744,58,28,2022-01-14T01:13:54Z,2410000,,,0,,D. Lee REBOUND (Off:1 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,240.0,,,2.0,1.0,1.0,,,,,,,,,
242,PT06M11.00S,2022-01-14T01:14:02.8Z,2,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,58,28,2022-01-14T01:14:12Z,2420000,,,0,,A. Wiggins step out-of-bounds TURNOVER (1 TO),[203952],1610612744.0,GSW,step,,,Wiggins,A. Wiggins,,,,,101284.0,,,,,,,,,,,,1.0,,,,,,,,
243,PT06M11.00S,2022-01-14T01:14:12.1Z,2,REGULAR,substitution,out,[],203918,,,1610612749,58,28,2022-01-14T01:14:24Z,2430000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M11.00S,2022-01-14T01:14:12.1Z,2,REGULAR,substitution,in,[],1628978,,,1610612749,58,28,2022-01-14T01:14:24Z,2440000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M59.00S,2022-01-14T01:14:38.6Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612749,58,28,2022-01-14T01:14:50Z,2450000,,,0,,K. Looney shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1626172, 203507]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,101283.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,,
247,PT05M59.00S,2022-01-14T01:15:18.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,59,28,2022-01-14T01:15:18Z,2470000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (16 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,16.0,,,,,,,,,,,,,
248,PT05M59.00S,2022-01-14T01:15:23.2Z,2,REGULAR,substitution,out,[],201939,,,1610612749,59,28,2022-01-14T01:15:27Z,2480000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M59.00S,2022-01-14T01:15:23.2Z,2,REGULAR,substitution,in,[],1629673,,,1610612749,59,28,2022-01-14T01:15:27Z,2490000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M59.00S,2022-01-14T01:15:46.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,60,28,2022-01-14T01:15:46Z,2500000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (17 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,17.0,,,,,,,,,,,,,
251,PT05M43.00S,2022-01-14T01:16:06.5Z,2,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612744,60,28,2022-01-14T01:16:17Z,2510000,,,0,,P. Connaughton shooting personal FOUL (2 PF) (Toscano-Anderson 2 FT),"[1626192, 1629308]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,101284.0,2.0,0.0,Toscano-Anderson,1629308.0,,,,,,,,,,,,,,,,
253,PT05M43.00S,2022-01-14T01:16:29.7Z,2,REGULAR,freethrow,1 of 2,[],1629308,,,1610612744,60,28,2022-01-14T01:17:06Z,2530000,,,0,,MISS J. Toscano-Anderson Free Throw 1 of 2,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,Missed,,,,,,,,,,,,,,,
254,PT05M43.00S,2022-01-14T01:16:29.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,60,28,2022-01-14T01:17:06Z,2540000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,253.0,,,,,,,,,,,,,,
255,PT05M43.00S,2022-01-14T01:16:43.0Z,2,REGULAR,substitution,out,[],1627814,,,1610612744,60,28,2022-01-14T01:16:46Z,2550000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M43.00S,2022-01-14T01:16:43.0Z,2,REGULAR,substitution,in,[],202691,,,1610612744,60,28,2022-01-14T01:16:46Z,2560000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M43.00S,2022-01-14T01:16:29.7Z,2,REGULAR,freethrow,2 of 2,[],1629308,,,1610612744,60,28,2022-01-14T01:17:06Z,2570000,,,0,,MISS J. Toscano-Anderson Free Throw 2 of 2,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,Missed,,,,,,,,,,,,,,,
258,PT05M38.00S,2022-01-14T01:16:34.7Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,60,28,2022-01-14T01:17:06Z,2580000,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,257.0,,,1.0,0.0,1.0,,,,,,,,,
259,PT05M34.00S,2022-01-14T01:17:09.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,68.80749014454665,73.2843137254902,1610612744,60,28,2022-01-14T01:17:17Z,2590000,116.0,241.0,1,right,MISS J. Poole 26' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,,,,,,Missed,,,26.74,,,,,,,,,,,,
260,PT05M29.00S,2022-01-14T01:17:14.9Z,2,REGULAR,rebound,offensive,[],202691,,,1610612744,60,28,2022-01-14T01:17:17Z,2600000,,,0,,K. Thompson REBOUND (Off:1 Def:0),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,259.0,,,1.0,0.0,1.0,,,,,,,,,
263,PT05M21.00S,2022-01-14T01:17:28.4Z,2,REGULAR,turnover,backcourt,[],1629673,,,1610612744,60,28,2022-01-14T01:17:39Z,2630000,,,0,,J. Poole backcourt TURNOVER (2 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,101284.0,,,,,,,,,,,,2.0,,,,,,,,
