actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
358,PT01M02.00S,2021-10-31T01:05:16.0Z,2,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612759,45,45,2021-10-31T01:05:43Z,3470000,,,0,,P. Connaughton shooting personal FOUL (1 PF) (White 2 FT),"[1626192, 1628401]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,1628172.0,1.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
360,PT01M02.00S,2021-10-31T01:05:44.3Z,2,REGULAR,freethrow,1 of 2,[],1628401,,,1610612759,45,45,2021-10-31T01:06:01Z,3490000,,,0,,MISS D. White Free Throw 1 of 2,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,Missed,,,,,,,,,,,,,,
361,PT01M02.00S,2021-10-31T01:05:44.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,45,45,2021-10-31T01:06:01Z,3500000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,
362,PT01M02.00S,2021-10-31T01:05:44.3Z,2,REGULAR,freethrow,2 of 2,[],1628401,,,1610612759,45,45,2021-10-31T01:06:01Z,3510000,,,0,,MISS D. White Free Throw 2 of 2,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,Missed,,,,,,,,,,,,,,
363,PT00M59.80S,2021-10-31T01:05:46.5Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,45,45,2021-10-31T01:06:01Z,3520000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,362.0,,,8.0,8.0,0.0,,,,,,,,
364,PT00M50.00S,2021-10-31T01:06:10.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,7.5722733245729295,50.73529411764706,1610612749,47,45,2021-10-31T01:06:19Z,3530000,-4.0,19.0,1,left,G. Antetokounmpo cutting DUNK (11 PTS),[203507],1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,11.0,1.91,,,,,,,,,,,
365,PT00M39.10S,2021-10-31T01:06:23.7Z,2,REGULAR,2pt,Jump Shot,[],1627854,74.85216819973719,66.42156862745098,1610612759,47,45,2021-10-31T01:18:08Z,3540000,82.0,184.0,1,right,MISS B. Forbes 20' step back Shot,[1627854],1610612759.0,SAS,step back,,,Forbes,B. Forbes,,,,,,,,,,Missed,,,20.14,,,,,,,,,,,
366,PT00M36.20S,2021-10-31T01:06:26.6Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,47,45,2021-10-31T01:18:08Z,3550000,,,0,,P. Connaughton REBOUND (Off:1 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,365.0,,,4.0,3.0,1.0,,,,,,,,
367,PT00M31.10S,2021-10-31T01:06:31.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203114,30.699737187910642,70.58823529411765,1610612749,47,45,2021-10-31T01:06:44Z,3560000,-103.0,236.0,1,left,MISS K. Middleton 25' running pullup 3PT,[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,,,,,,Missed,,,25.75,,,,,,,,,,,
368,PT00M28.50S,2021-10-31T01:06:34.3Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612759,47,45,2021-10-31T01:06:36Z,3570000,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,367.0,,,2.0,2.0,0.0,,,,,,,,
369,PT00M18.90S,2021-10-31T01:06:43.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,80.50262812089356,50.0,1610612759,47,45,2021-10-31T01:18:43Z,3580000,0.0,131.0,1,right,MISS D. Murray 13' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Missed,,,13.08,,,,,,,,,,,
370,PT00M15.80S,2021-10-31T01:06:47.0Z,2,REGULAR,rebound,defensive,[],203918,,,1610612749,47,45,2021-10-31T01:06:47Z,3590000,,,0,,R. Hood REBOUND (Off:0 Def:2),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,369.0,,,2.0,2.0,0.0,,,,,,,,
371,PT00M00.00S,2021-10-31T01:07:03.3Z,2,REGULAR,turnover,lost ball,[],203114,,,1610612749,47,45,2021-10-31T01:07:08Z,3600000,,,0,,K. Middleton lost ball TURNOVER (2 TO),"[203114, 201152]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,2.0,,,,Young,201152.0,,
372,PT00M00.00S,2021-10-31T01:07:03.3Z,2,REGULAR,steal,,[],201152,,,1610612759,47,45,2021-10-31T01:07:05Z,3610000,,,0,,T. Young STEAL (1 STL),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
373,PT00M00.00S,2021-10-31T01:07:12.8Z,2,REGULAR,period,end,[],0,,,1610612759,47,45,2021-10-31T01:07:12Z,3620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2021-10-31T01:21:21.9Z,3,REGULAR,substitution,out,['startperiod'],203918,,,1610612759,47,45,2021-10-31T01:22:17Z,3630000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2021-10-31T01:21:21.9Z,3,REGULAR,substitution,out,['startperiod'],1629670,,,1610612759,47,45,2021-10-31T01:22:17Z,3640000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2021-10-31T01:21:21.9Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612759,47,45,2021-10-31T01:22:17Z,3650000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2021-10-31T01:21:21.9Z,3,REGULAR,substitution,out,['startperiod'],1627854,,,1610612759,47,45,2021-10-31T01:22:17Z,3660000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2021-10-31T01:21:21.9Z,3,REGULAR,substitution,out,['startperiod'],201152,,,1610612759,47,45,2021-10-31T01:22:17Z,3670000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2021-10-31T01:21:21.9Z,3,REGULAR,substitution,in,['startperiod'],203648,,,1610612759,47,45,2021-10-31T01:22:17Z,3680000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2021-10-31T01:21:21.9Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612759,47,45,2021-10-31T01:22:17Z,3690000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2021-10-31T01:21:21.9Z,3,REGULAR,substitution,in,['startperiod'],201588,,,1610612759,47,45,2021-10-31T01:22:17Z,3700000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2021-10-31T01:21:21.9Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,47,45,2021-10-31T01:22:17Z,3710000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2021-10-31T01:21:21.9Z,3,REGULAR,substitution,in,['startperiod'],1629022,,,1610612759,47,45,2021-10-31T01:22:17Z,3720000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2021-10-31T01:22:22.4Z,3,REGULAR,period,start,[],0,,,1610612749,47,45,2021-10-31T01:22:22Z,3730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT11M43.00S,2021-10-31T01:22:47.6Z,3,REGULAR,foul,technical,['1freethrow'],1629640,,,1610612749,47,45,2021-10-31T01:23:30Z,3740000,,,0,,K. Johnson defensive-3-second technical FOUL (1 Tech),[1629640],1610612759.0,SAS,defensive-3-second,,,Johnson,K. Johnson,,,,,202058.0,0.0,1.0,,,,,,,,,,,,,,,,,
386,PT11M43.00S,2021-10-31T01:23:08.4Z,3,REGULAR,freethrow,1 of 1,[],203114,,,1610612749,48,45,2021-10-31T01:23:08Z,3750000,,,0,,K. Middleton technical Free Throw 1 of 1 (12 PTS),[203114],1610612749.0,MIL,technical,,,Middleton,K. Middleton,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
387,PT11M33.00S,2021-10-31T01:23:22.7Z,3,REGULAR,3pt,Jump Shot,[],1628960,66.44218134034165,63.970588235294116,1610612749,48,45,2021-10-31T01:23:34Z,3760000,70.0,263.0,1,right,MISS G. Allen 27' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,Missed,,,27.2,,,,,,,,,,,
388,PT11M30.00S,2021-10-31T01:23:26.0Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612759,48,45,2021-10-31T01:23:26Z,3770000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,387.0,,,1.0,1.0,0.0,,,,,,,,
389,PT11M28.00S,2021-10-31T01:23:43.5Z,3,REGULAR,turnover,bad pass,[],1629022,,,1610612759,48,45,2021-10-31T01:23:50Z,3780000,,,0,,L. Walker IV bad pass TURNOVER (3 TO),"[1629022, 203648]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,3.0,,,,Antetokounmpo,203648.0,,
390,PT11M28.00S,2021-10-31T01:23:43.5Z,3,REGULAR,steal,,[],203648,,,1610612749,48,45,2021-10-31T01:24:55Z,3790000,,,0,,T. Antetokounmpo STEAL (1 STL),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
391,PT11M28.00S,2021-10-31T01:23:49.5Z,3,REGULAR,foul,personal,[],1628401,,,1610612749,48,45,2021-10-31T01:26:15Z,3800000,,,0,,D. White take personal FOUL (1 PF),"[1628401, 1628960]",1610612759.0,SAS,take,,,White,D. White,,,,,1628172.0,1.0,0.0,Allen,1628960.0,,,,,,,,,,,,,,,
393,PT11M04.00S,2021-10-31T01:24:15.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203114,92.06636005256242,51.71568627450981,1610612749,48,45,2021-10-31T01:24:20Z,3820000,9.0,22.0,1,right,MISS K. Middleton driving floating bank Shot,[203114],1610612749.0,MIL,driving floating bank,,,Middleton,K. Middleton,,,,,,,,,,Missed,,,2.37,,,,,,,,,,,
394,PT11M02.00S,2021-10-31T01:24:17.5Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,48,45,2021-10-31T01:24:20Z,3830000,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,393.0,,,2.0,2.0,0.0,,,,,,,,
395,PT10M55.00S,2021-10-31T01:24:28.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,8.886333771353483,48.77450980392157,1610612759,48,47,2021-10-31T01:24:38Z,3840000,6.0,31.0,1,left,K. Johnson driving Layup (4 PTS) (L. Walker IV 3 AST),"[1629640, 1629022]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,,,,,,Made,,4.0,3.16,,,,,L. Walker IV,1629022.0,3.0,,,,
397,PT10M55.00S,2021-10-31T01:24:32.3Z,3,REGULAR,foul,personal,['1freethrow'],203114,,,1610612759,48,47,2021-10-31T01:24:44Z,3860000,,,0,,K. Middleton shooting personal FOUL (1 PF) (Johnson 1 FT),"[203114, 1629640]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,202058.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
399,PT10M55.00S,2021-10-31T01:24:49.2Z,3,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,48,48,2021-10-31T01:24:49Z,3880000,,,0,,K. Johnson Free Throw 1 of 1 (5 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
400,PT10M39.00S,2021-10-31T01:25:06.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201588,92.72339027595268,54.41176470588235,1610612749,48,48,2021-10-31T01:25:11Z,3890000,22.0,16.0,1,right,MISS G. Hill driving Layup,[201588],1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,,,,,,Missed,,,2.72,,,,,,,,,,,
401,PT10M36.00S,2021-10-31T01:25:09.1Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,48,48,2021-10-31T01:25:09Z,3900000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,400.0,,,4.0,4.0,0.0,,,,,,,,
402,PT10M33.00S,2021-10-31T01:25:13.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,30.962549277266753,71.32352941176471,1610612759,48,48,2021-10-31T01:25:19Z,3910000,-107.0,239.0,1,left,MISS L. Walker IV 26' running pullup 3PT,[1629022],1610612759.0,SAS,running pullup,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,26.12,,,,,,,,,,,
403,PT10M30.00S,2021-10-31T01:25:16.4Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,48,48,2021-10-31T01:25:19Z,3920000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,402.0,,,2.0,2.0,0.0,,,,,,,,
404,PT10M10.00S,2021-10-31T01:25:35.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,94.1688567674113,50.98039215686274,1610612749,50,48,2021-10-31T01:25:40Z,3930000,5.0,2.0,1,right,G. Antetokounmpo driving finger roll Layup (13 PTS) (K. Middleton 3 AST),"[203507, 203114]",1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,13.0,0.54,,,,,K. Middleton,203114.0,3.0,,,,
406,PT10M10.00S,2021-10-31T01:25:46.2Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,50,48,2021-10-31T01:26:58Z,3950000,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,202058.0,,,,,,,,,,,,,,,,,,,
407,PT09M58.00S,2021-10-31T01:26:03.0Z,3,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612759,50,48,2021-10-31T01:26:28Z,3960000,,,0,,G. Allen shooting personal FOUL (1 PF) (White 2 FT),"[1628960, 1628401]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,1628172.0,1.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
409,PT09M58.00S,2021-10-31T01:26:29.8Z,3,REGULAR,freethrow,1 of 2,[],1628401,,,1610612759,50,48,2021-10-31T01:26:29Z,3980000,,,0,,MISS D. White Free Throw 1 of 2,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,Missed,,,,,,,,,,,,,,
410,PT09M58.00S,2021-10-31T01:26:29.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,50,48,2021-10-31T01:26:29Z,3990000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,409.0,,,,,,,,,,,,,
411,PT09M58.00S,2021-10-31T01:26:40.1Z,3,REGULAR,freethrow,2 of 2,[],1628401,,,1610612759,50,49,2021-10-31T01:26:40Z,4000000,,,0,,D. White Free Throw 2 of 2 (15 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,Made,,15.0,,,,,,,,,,,,
412,PT09M47.00S,2021-10-31T01:26:52.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628960,90.22667542706965,49.50980392156863,1610612749,50,49,2021-10-31T01:27:07Z,4010000,-2.0,39.0,1,right,MISS G. Allen driving DUNK,[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,,,,,,Missed,,,3.95,,,,,,,,,,,
413,PT09M45.00S,2021-10-31T01:26:55.0Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,50,49,2021-10-31T01:26:55Z,4020000,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,412.0,,,5.0,5.0,0.0,,,,,,,,
414,PT09M37.00S,2021-10-31T01:27:02.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,19.66162943495401,65.44117647058823,1610612759,50,51,2021-10-31T01:27:10Z,4030000,-77.0,132.0,1,left,K. Johnson 15' driving floating Jump Shot (7 PTS) (D. Murray 8 AST),"[1629640, 1627749]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,,,,,,Made,,7.0,15.32,,,,,D. Murray,1627749.0,8.0,,,,
416,PT09M27.00S,2021-10-31T01:27:13.1Z,3,REGULAR,2pt,Jump Shot,[],203114,90.75229960578186,33.088235294117645,1610612749,50,51,2021-10-31T01:27:18Z,4050000,-85.0,34.0,1,right,MISS K. Middleton 9' turnaround fadeaway Shot,[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,,,,,,Missed,,,9.13,,,,,,,,,,,
417,PT09M24.00S,2021-10-31T01:27:16.1Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612759,50,51,2021-10-31T01:27:18Z,4060000,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,416.0,,,2.0,2.0,0.0,,,,,,,,
418,PT09M17.00S,2021-10-31T01:27:23.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,7.703679369250986,52.94117647058824,1610612759,50,53,2021-10-31T01:27:31Z,4070000,-15.0,20.0,1,left,D. Murray pullup Jump Shot (7 PTS) (K. Johnson 2 AST),"[1627749, 1629640]",1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Made,,7.0,2.47,,,,,K. Johnson,1629640.0,2.0,,,,
420,PT09M02.00S,2021-10-31T01:27:38.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,80.1084099868594,63.725490196078425,1610612749,50,53,2021-10-31T01:27:42Z,4090000,69.0,134.0,1,right,MISS K. Middleton 15' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,,,,,,Missed,,,15.1,,,,,,,,,,,
421,PT09M00.00S,2021-10-31T01:27:40.0Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,50,53,2021-10-31T01:27:42Z,4100000,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,420.0,,,3.0,3.0,0.0,,,,,,,,
422,PT08M53.00S,2021-10-31T01:27:47.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,7.5722733245729295,48.28431372549019,1610612759,50,53,2021-10-31T01:27:54Z,4110000,9.0,19.0,1,left,MISS D. Murray driving reverse Layup,[1627749],1610612759.0,SAS,driving reverse,,,Murray,D. Murray,,,,,,,,,,Missed,,,2.06,,,,,,,,,,,
423,PT08M51.00S,2021-10-31T01:27:49.0Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,50,53,2021-10-31T01:27:54Z,4120000,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,422.0,,,3.0,3.0,0.0,,,,,,,,
424,PT08M44.00S,2021-10-31T01:27:55.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,91.80354796320631,52.94117647058824,1610612749,52,53,2021-10-31T01:28:04Z,4130000,15.0,25.0,1,right,G. Antetokounmpo running Layup (15 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,15.0,2.86,,,,,,,,,,,
425,PT08M34.00S,2021-10-31T01:28:07.0Z,3,REGULAR,3pt,Jump Shot,[],1629022,30.17411300919842,21.323529411764707,1610612759,52,53,2021-10-31T01:28:13Z,4140000,143.0,231.0,1,left,MISS L. Walker IV 27' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,27.2,,,,,,,,,,,
426,PT08M28.00S,2021-10-31T01:28:12.6Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,52,53,2021-10-31T01:28:12Z,4150000,,,0,,J. Poeltl REBOUND (Off:1 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,425.0,,,4.0,3.0,1.0,,,,,,,,
427,PT08M26.00S,2021-10-31T01:28:15.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,26.49474375821288,12.009803921568627,1610612759,52,53,2021-10-31T01:28:20Z,4160000,190.0,197.0,1,left,MISS D. White 27' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,Missed,,,27.34,,,,,,,,,,,
428,PT08M21.00S,2021-10-31T01:28:20.1Z,3,REGULAR,rebound,defensive,[],203648,,,1610612749,52,53,2021-10-31T01:28:20Z,4170000,,,0,,T. Antetokounmpo REBOUND (Off:1 Def:5),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,427.0,,,6.0,5.0,1.0,,,,,,,,
429,PT08M11.00S,2021-10-31T01:28:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,93.11760840998686,50.0,1610612749,54,53,2021-10-31T01:28:34Z,4180000,0.0,12.0,1,right,K. Middleton driving Layup (14 PTS),[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,,,,,,Made,,14.0,1.22,,,,,,,,,,,
430,PT08M10.00S,2021-10-31T01:28:34.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,54,53,2021-10-31T01:28:34Z,4190000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT08M10.00S,2021-10-31T01:30:52.5Z,3,REGULAR,substitution,out,[],203648,,,1610612759,54,53,2021-10-31T01:31:27Z,4200000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
432,PT08M10.00S,2021-10-31T01:30:52.5Z,3,REGULAR,substitution,out,[],1629022,,,1610612759,54,53,2021-10-31T01:31:27Z,4210000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
433,PT08M10.00S,2021-10-31T01:30:52.5Z,3,REGULAR,substitution,in,[],1626192,,,1610612759,54,53,2021-10-31T01:31:27Z,4220000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
434,PT08M10.00S,2021-10-31T01:30:52.5Z,3,REGULAR,substitution,in,[],1627854,,,1610612759,54,53,2021-10-31T01:31:27Z,4230000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
435,PT07M56.00S,2021-10-31T01:31:48.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,14.931011826544022,38.23529411764706,1610612759,54,53,2021-10-31T01:31:53Z,4240000,59.0,88.0,1,left,MISS B. Forbes 10' driving floating Shot,[1627854],1610612759.0,SAS,driving floating,,,Forbes,B. Forbes,,,,,,,,,,Missed,,,10.58,,,,,,,,,,,
436,PT07M53.00S,2021-10-31T01:31:51.7Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,54,53,2021-10-31T01:31:53Z,4250000,,,0,,G. Allen REBOUND (Off:0 Def:4),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,435.0,,,4.0,4.0,0.0,,,,,,,,
437,PT07M43.00S,2021-10-31T01:32:01.8Z,3,REGULAR,3pt,Jump Shot,[],203507,71.69842312746385,17.15686274509804,1610612749,54,53,2021-10-31T01:32:06Z,4260000,-164.0,214.0,1,right,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,26.93,,,,,,,,,,,
438,PT07M41.00S,2021-10-31T01:32:04.2Z,3,REGULAR,rebound,offensive,[],1626192,,,1610612749,54,53,2021-10-31T01:32:04Z,4270000,,,0,,P. Connaughton REBOUND (Off:2 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,437.0,,,5.0,3.0,2.0,,,,,,,,
439,PT07M30.00S,2021-10-31T01:32:14.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203114,94.03745072273325,26.47058823529412,1610612749,54,53,2021-10-31T01:38:28Z,4280000,-118.0,4.0,1,right,MISS K. Middleton 11' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,,,,,,Missed,,,11.77,,,,,,,,,,,
440,PT07M28.00S,2021-10-31T01:32:16.6Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,54,53,2021-10-31T01:32:18Z,4290000,,,0,,K. Johnson REBOUND (Off:0 Def:9),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,439.0,,,9.0,9.0,0.0,,,,,,,,
441,PT07M22.00S,2021-10-31T01:32:28.6Z,3,REGULAR,turnover,out-of-bounds,[],1627854,,,1610612759,54,53,2021-10-31T01:32:36Z,4300000,,,0,,B. Forbes step out-of-bounds TURNOVER (1 TO),[1627854],1610612759.0,SAS,step,,,Forbes,B. Forbes,,,,,1628172.0,,,,,,,,,,,,1.0,,,,,,,
