actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
561,PT00M08.10S,2023-04-07T01:49:23.3Z,3,REGULAR,rebound,defensive,[],1631303,,,1610612757,98,98,2023-04-07T01:49:23Z,5590000,False,,,0,,J. Minaya REBOUND (Off:0 Def:2),[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,In The Paint (Non-RA),0-8 Center,,,,,560.0,,,,,2.0,2.0,0.0,,,,,,,,
562,PT00M03.40S,2023-04-07T01:49:28.0Z,3,REGULAR,2pt,Jump Shot,[],1628995,97.58541392904073,74.50980392156863,1610612757,98,100,2023-04-07T01:49:32Z,5600000,False,123.0,-30.0,1,right,K. Knox II 12' pullup Jump Shot (17 PTS) (J. Minaya 1 AST),"[1628995, 1631303]",1610612757.0,POR,pullup,,,Knox II,K. Knox II,,,,,Mid-Range,8-16 Right,12.61,Made,,,,17.0,J. Minaya,1631303.0,1.0,,,,,,,,,,,
567,PT00M00.00S,2023-04-07T01:49:46.5Z,3,REGULAR,period,end,[],0,,,1610612759,98,100,2023-04-07T01:49:46Z,5650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2023-04-07T01:51:43.0Z,4,REGULAR,substitution,out,['startperiod'],1630200,,,1610612759,98,100,2023-04-07T01:52:16Z,5670000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT12M00.00S,2023-04-07T01:51:43.0Z,4,REGULAR,substitution,in,['startperiod'],1631104,,,1610612759,98,100,2023-04-07T01:52:16Z,5680000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT12M00.00S,2023-04-07T01:51:43.0Z,4,REGULAR,substitution,in,['startperiod'],1629641,,,1610612759,98,100,2023-04-07T01:52:16Z,5690000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT12M00.00S,2023-04-07T01:51:43.0Z,4,REGULAR,substitution,out,['startperiod'],1630572,,,1610612759,98,100,2023-04-07T01:53:10Z,5695000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT12M00.00S,2023-04-07T01:52:19.6Z,4,REGULAR,period,start,[],0,,,1610612759,98,100,2023-04-07T01:52:19Z,5700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT11M40.00S,2023-04-07T01:52:38.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,14.668199737187912,63.970588235294116,1610612759,98,100,2023-04-07T01:52:50Z,5710000,False,-70.0,85.0,1,left,MISS M. Branham 11' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Left,11.04,Missed,,,,,,,,,,,,,,,,,,
574,PT11M38.00S,2023-04-07T01:52:40.9Z,4,REGULAR,rebound,defensive,[],1627885,,,1610612757,98,100,2023-04-07T01:52:50Z,5720000,False,,,0,,S. Harrison REBOUND (Off:1 Def:1),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,In The Paint (Non-RA),8-16 Left,,,,,573.0,,,,,2.0,1.0,1.0,,,,,,,,
575,PT11M20.00S,2023-04-07T01:52:59.3Z,4,REGULAR,2pt,Jump Shot,[],1627885,78.0059132720105,36.76470588235294,1610612757,98,102,2023-04-07T01:53:58Z,5730000,False,-66.0,154.0,1,right,S. Harrison 16' step back Jump Shot (9 PTS),[1627885],1610612757.0,POR,step back,,,Harrison,S. Harrison,,,,,Mid-Range,16-24 Left Center,16.78,Made,,,,9.0,,,,,,,,,,,,,,
577,PT11M06.00S,2023-04-07T01:53:14.8Z,4,REGULAR,foul,personal,['2freethrow'],1627885,,,1610612759,98,102,2023-04-07T01:53:29Z,5740000,False,,,0,,S. Harrison shooting personal FOUL (2 PF) (Bates-Diop 2 FT),"[1627885, 1628966]",1610612757.0,POR,shooting,,,Harrison,S. Harrison,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1151.0,2.0,0.0,Bates-Diop,1628966.0,,,
579,PT11M06.00S,2023-04-07T01:53:35.1Z,4,REGULAR,freethrow,1 of 2,[],1628966,,,1610612759,99,102,2023-04-07T01:53:35Z,5760000,False,,,0,,K. Bates-Diop Free Throw 1 of 2 (14 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,,,,14.0,,,,,,,,,,,,,,
580,PT11M06.00S,2023-04-07T01:53:47.6Z,4,REGULAR,freethrow,2 of 2,[],1628966,,,1610612759,100,102,2023-04-07T01:53:47Z,5770000,False,,,0,,K. Bates-Diop Free Throw 2 of 2 (15 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,,,,15.0,,,,,,,,,,,,,,
581,PT10M58.00S,2023-04-07T01:53:57.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,93.38042049934296,49.01960784313725,1610612757,100,104,2023-04-07T01:54:54Z,5780000,False,-5.0,10.0,1,right,J. Walker cutting Layup (8 PTS) (K. Knox II 1 AST),"[1631133, 1628995]",1610612757.0,POR,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.09,Made,,,,8.0,K. Knox II,1628995.0,1.0,,,,,,,,,,,
583,PT10M44.00S,2023-04-07T01:54:11.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,11.514454664914586,48.28431372549019,1610612759,102,104,2023-04-07T01:55:10Z,5800000,False,9.0,56.0,1,left,K. Johnson driving floating Jump Shot (16 PTS) (B. Wesley 1 AST),"[1629640, 1631104]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.64,Made,,,,16.0,B. Wesley,1631104.0,1.0,,,,,,,,,,,
585,PT10M24.00S,2023-04-07T01:54:30.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631133,89.04402102496715,50.49019607843137,1610612757,102,104,2023-04-07T01:54:45Z,5820000,False,2.0,50.0,1,right,MISS J. Walker turnaround Hook,[1631133],1610612757.0,POR,turnaround,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
586,PT10M23.00S,2023-04-07T01:54:32.6Z,4,REGULAR,rebound,offensive,[],1631133,,,1610612757,102,104,2023-04-07T01:54:32Z,5830000,False,,,0,,J. Walker REBOUND (Off:2 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,585.0,,,,,3.0,1.0,2.0,,,,,,,,
587,PT10M20.00S,2023-04-07T01:54:35.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628995,69.20170827858082,30.392156862745097,1610612757,102,104,2023-04-07T01:54:54Z,5840000,False,-98.0,237.0,1,right,MISS K. Knox II 25' 3PT,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
588,PT10M18.00S,2023-04-07T01:54:37.7Z,4,REGULAR,rebound,defensive,[],1631103,,,1610612759,102,104,2023-04-07T01:54:54Z,5850000,False,,,0,,M. Branham REBOUND (Off:0 Def:3),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,587.0,,,,,3.0,3.0,0.0,,,,,,,,
589,PT10M12.00S,2023-04-07T01:54:44.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.783837056504599,49.01960784313725,1610612759,104,104,2023-04-07T01:55:51Z,5860000,False,5.0,11.0,1,left,K. Johnson driving finger roll Layup (18 PTS),[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.23,Made,,,,18.0,,,,,,,,,,,,,,
590,PT10M00.00S,2023-04-07T01:55:00.8Z,4,REGULAR,foul,personal,['2freethrow'],1629641,,,1610612757,104,104,2023-04-07T01:55:27Z,5870000,False,,,0,,R. Langford shooting personal FOUL (1 PF) (Harrison 2 FT),"[1629641, 1627885]",1610612759.0,SAS,shooting,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2003.0,1.0,0.0,Harrison,1627885.0,,,
592,PT10M00.00S,2023-04-07T01:55:28.6Z,4,REGULAR,freethrow,1 of 2,[],1627885,,,1610612757,104,104,2023-04-07T02:29:12Z,5942500,False,,,0,,MISS S. Harrison Free Throw 1 of 2,[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
593,PT10M00.00S,2023-04-07T01:55:28.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,104,104,2023-04-07T02:29:12Z,5943750,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,592.0,,,,,,,,,,,,,,,
750,PT10M00.00S,2023-04-07T01:55:55.6Z,4,REGULAR,substitution,out,[],1628966,,,1610612757,104,104,2023-04-07T02:30:08Z,5944062,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
751,PT10M00.00S,2023-04-07T01:55:55.6Z,4,REGULAR,substitution,out,[],1628995,,,1610612757,104,104,2023-04-07T02:30:08Z,5944218,False,,,0,,SUB out: K. Knox II,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
752,PT10M00.00S,2023-04-07T01:55:55.6Z,4,REGULAR,substitution,in,[],1631230,,,1610612757,104,104,2023-04-07T02:30:08Z,5944296,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
753,PT10M00.00S,2023-04-07T01:55:55.6Z,4,REGULAR,substitution,in,[],1631466,,,1610612757,104,104,2023-04-07T02:30:08Z,5944335,False,,,0,,SUB in: J. Williams,[1631466],1610612757.0,POR,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT10M00.00S,2023-04-07T01:55:28.6Z,4,REGULAR,freethrow,2 of 2,[],1627885,,,1610612757,104,105,2023-04-07T02:29:12Z,5944375,False,,,0,,S. Harrison Free Throw 2 of 2 (10 PTS),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,,,,Made,,,,10.0,,,,,,,,,,,,,,
599,PT09M45.00S,2023-04-07T01:56:22.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,7.440867279894875,53.67647058823529,1610612759,104,105,2023-04-07T02:28:49Z,5945000,False,-18.0,17.0,1,left,MISS M. Branham driving Layup - blocked,"[1631103, 1631303]",1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,2.53,Missed,Minaya,1631303.0,,,,,,,,,,,,,,,,
600,PT09M45.00S,2023-04-07T01:56:22.7Z,4,REGULAR,block,,[],1631303,,,1610612759,104,105,2023-04-07T02:28:07Z,5947500,False,,,0,,J. Minaya BLOCK (3 BLK),[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
601,PT09M44.00S,2023-04-07T01:56:23.7Z,4,REGULAR,rebound,defensive,[],1627885,,,1610612757,104,105,2023-04-07T02:28:49Z,5948750,False,,,0,,S. Harrison REBOUND (Off:1 Def:2),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Restricted Area,0-8 Center,,,,,599.0,,,,,3.0,2.0,1.0,,,,,,,,
602,PT09M40.00S,2023-04-07T01:56:28.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627885,94.43166885676742,53.431372549019606,1610612757,104,105,2023-04-07T02:30:28Z,5990000,False,17.0,0.0,1,right,MISS S. Harrison running Layup,[1627885],1610612757.0,POR,running,,,Harrison,S. Harrison,,,,,Restricted Area,0-8 Center,1.72,Missed,,,,,,,,,,,,,,,,,,
603,PT09M39.00S,2023-04-07T01:56:29.4Z,4,REGULAR,rebound,offensive,[],1631466,,,1610612757,104,105,2023-04-07T02:30:28Z,6000000,False,,,0,,J. Williams REBOUND (Off:2 Def:2),[1631466],1610612757.0,POR,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,602.0,,,,,4.0,2.0,2.0,,,,,,,,
604,PT09M39.00S,2023-04-07T01:56:32.7Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631466,94.40999984741211,50.0,1610612757,104,107,2023-04-07T02:30:35Z,6010000,False,0.0,0.0,1,right,J. Williams tip DUNK (14 PTS),[1631466],1610612757.0,POR,tip,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.0,Made,,,,14.0,,,,,,,,,,,,,,
605,PT09M27.00S,2023-04-07T01:56:38.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.521024967148489,54.41176470588235,1610612759,104,107,2023-04-07T01:56:50Z,6020000,False,-22.0,9.0,1,left,MISS K. Johnson Layup - blocked,"[1629640, 1631133]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.38,Missed,Walker,1631133.0,,,,,,,,,,,,,,,,
606,PT09M27.00S,2023-04-07T01:56:38.5Z,4,REGULAR,block,,[],1631133,,,1610612759,104,107,2023-04-07T01:56:41Z,6030000,False,,,0,,J. Walker BLOCK (1 BLK),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
607,PT09M22.00S,2023-04-07T01:56:43.5Z,4,REGULAR,rebound,offensive,[],1629640,,,1610612759,104,107,2023-04-07T01:56:50Z,6040000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,605.0,,,,,1.0,0.0,1.0,,,,,,,,
608,PT09M20.00S,2023-04-07T01:56:45.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,6.652431011826544,52.20588235294118,1610612759,106,107,2023-04-07T01:56:53Z,6050000,False,-11.0,10.0,1,left,K. Johnson driving finger roll Layup (20 PTS),[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.49,Made,,,,20.0,,,,,,,,,,,,,,
609,PT09M03.00S,2023-04-07T01:57:02.7Z,4,REGULAR,3pt,Jump Shot,[],1631303,85.75886990801577,96.56862745098039,1610612757,106,110,2023-04-07T01:57:23Z,6060000,False,233.0,81.0,1,right,J. Minaya 24' 3PT  (5 PTS) (S. Harrison 8 AST),"[1631303, 1627885]",1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Right Corner 3,24+ Right,24.66,Made,,,,5.0,S. Harrison,1627885.0,8.0,,,,,,,,,,,
611,PT08M52.00S,2023-04-07T01:57:17.6Z,4,REGULAR,foul,personal,[],1627885,,,1610612759,106,110,2023-04-07T01:57:21Z,6080000,False,,,0,,S. Harrison personal FOUL (3 PF),"[1627885, 1631104]",1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1627963.0,3.0,0.0,Wesley,1631104.0,,,
613,PT08M52.00S,2023-04-07T01:57:24.8Z,4,REGULAR,substitution,out,[],1631103,,,1610612759,106,110,2023-04-07T01:57:33Z,6100000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT08M52.00S,2023-04-07T01:57:24.8Z,4,REGULAR,substitution,in,[],1630577,,,1610612759,106,110,2023-04-07T01:57:33Z,6110000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT08M46.00S,2023-04-07T01:57:48.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,8.09789750328515,46.07843137254902,1610612759,108,110,2023-04-07T01:58:00Z,6120000,False,20.0,24.0,1,left,K. Johnson cutting Layup (22 PTS) (D. Barlow 1 AST),"[1629640, 1631230]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.07,Made,,,,22.0,D. Barlow,1631230.0,1.0,,,,,,,,,,,
617,PT08M45.00S,2023-04-07T01:57:56.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,108,110,2023-04-07T01:57:56Z,6140000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT08M45.00S,2023-04-07T02:00:11.8Z,4,REGULAR,substitution,out,[],1629640,,,1610612757,108,110,2023-04-07T02:00:47Z,6150000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT08M45.00S,2023-04-07T02:00:11.8Z,4,REGULAR,substitution,in,[],1630572,,,1610612757,108,110,2023-04-07T02:00:47Z,6160000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT08M24.00S,2023-04-07T02:01:19.1Z,4,REGULAR,2pt,Jump Shot,[],1631133,84.31340341655716,74.75490196078431,1610612757,108,110,2023-04-07T02:01:26Z,6180000,False,124.0,95.0,1,right,MISS J. Walker 15' Jump Shot,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,15.6,Missed,,,,,,,,,,,,,,,,,,
622,PT08M21.00S,2023-04-07T02:01:22.1Z,4,REGULAR,rebound,defensive,[],1631104,,,1610612759,108,110,2023-04-07T02:01:26Z,6190000,False,,,0,,B. Wesley REBOUND (Off:0 Def:2),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Right,,,,,621.0,,,,,2.0,2.0,0.0,,,,,,,,
623,PT08M19.00S,2023-04-07T02:01:23.5Z,4,REGULAR,turnover,lost ball,[],1631104,,,1610612759,108,110,2023-04-07T02:01:30Z,6200000,False,,,0,,B. Wesley lost ball TURNOVER (1 TO),"[1631104, 1627885]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Harrison,1627885.0
624,PT08M19.00S,2023-04-07T02:01:23.5Z,4,REGULAR,steal,,[],1627885,,,1610612757,108,110,2023-04-07T02:01:25Z,6210000,False,,,0,,S. Harrison STEAL (1 STL),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
625,PT08M08.00S,2023-04-07T02:01:35.8Z,4,REGULAR,turnover,out-of-bounds,[],1627885,,,1610612757,108,110,2023-04-07T02:01:44Z,6220000,False,,,0,,S. Harrison bad pass out-of-bounds TURNOVER (2 TO),[1627885],1610612757.0,POR,bad pass,,,Harrison,S. Harrison,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1151.0,,,,,2.0,,
626,PT07M58.00S,2023-04-07T02:01:54.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630572,6.521024967148489,61.029411764705884,1610612759,110,110,2023-04-07T02:02:02Z,6230000,False,-55.0,9.0,1,left,S. Mamukelashvili turnaround Hook (4 PTS),[1630572],1610612759.0,SAS,turnaround,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,5.58,Made,,,,4.0,,,,,,,,,,,,,,
627,PT07M34.00S,2023-04-07T02:02:17.8Z,4,REGULAR,3pt,Jump Shot,[],1631219,69.99014454664915,22.30392156862745,1610612757,110,110,2023-04-07T02:02:29Z,6240000,False,-138.0,230.0,1,right,MISS J. Butler Jr. 26' 3PT,[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,Above the Break 3,24+ Left Center,26.81,Missed,,,,,,,,,,,,,,,,,,
628,PT07M29.00S,2023-04-07T02:02:22.8Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,110,110,2023-04-07T02:02:29Z,6250000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,627.0,,,,,5.0,3.0,2.0,,,,,,,,
629,PT07M22.00S,2023-04-07T02:02:30.3Z,4,REGULAR,3pt,Jump Shot,[],1630572,28.07161629434954,16.176470588235293,1610612759,110,110,2023-04-07T02:02:35Z,6260000,False,169.0,211.0,1,left,MISS S. Mamukelashvili 27' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,27.07,Missed,,,,,,,,,,,,,,,,,,
630,PT07M19.00S,2023-04-07T02:02:33.3Z,4,REGULAR,rebound,defensive,[],1627885,,,1610612757,110,110,2023-04-07T02:02:35Z,6270000,False,,,0,,S. Harrison REBOUND (Off:1 Def:3),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Above the Break 3,24+ Right Center,,,,,629.0,,,,,4.0,3.0,1.0,,,,,,,,
632,PT07M05.00S,2023-04-07T02:03:03.6Z,4,REGULAR,3pt,Jump Shot,[],1631219,71.04139290407359,24.509803921568626,1610612757,110,113,2023-04-07T02:03:16Z,6290000,False,-127.0,220.0,1,right,J. Butler Jr. 25' 3PT  (9 PTS) (S. Harrison 9 AST),"[1631219, 1627885]",1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,Above the Break 3,24+ Left Center,25.4,Made,,,,9.0,S. Harrison,1627885.0,9.0,,,,,,,,,,,
634,PT06M58.00S,2023-04-07T02:03:16.3Z,4,REGULAR,turnover,out-of-bounds,[],1631104,,,1610612759,110,113,2023-04-07T02:04:19Z,6310000,False,,,0,,B. Wesley lost ball out-of-bounds TURNOVER (2 TO),[1631104],1610612759.0,SAS,lost ball,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,,
635,PT06M41.00S,2023-04-07T02:03:41.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631466,93.38042049934296,97.30392156862744,1610612757,110,113,2023-04-07T02:05:15Z,6320000,False,237.0,10.0,1,right,MISS J. Williams 3PT,[1631466],1610612757.0,POR,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
636,PT06M38.00S,2023-04-07T02:03:44.8Z,4,REGULAR,rebound,offensive,[],1631303,,,1610612757,110,113,2023-04-07T02:05:15Z,6330000,False,,,0,,J. Minaya REBOUND (Off:1 Def:2),[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Right Corner 3,24+ Right,,,,,635.0,,,,,3.0,2.0,1.0,,,,,,,,
637,PT06M38.00S,2023-04-07T02:03:47.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631303,94.40999984741211,50.0,1610612757,110,115,2023-04-07T02:05:22Z,6340000,False,0.0,0.0,1,right,J. Minaya putback Layup (7 PTS),[1631303],1610612757.0,POR,putback,,,Minaya,J. Minaya,,,,,Restricted Area,0-8 Center,0.0,Made,,,,7.0,,,,,,,,,,,,,,
638,PT06M24.00S,2023-04-07T02:03:56.5Z,4,REGULAR,turnover,lost ball,[],1630572,,,1610612759,110,115,2023-04-07T02:04:03Z,6350000,False,,,0,,S. Mamukelashvili lost ball TURNOVER (1 TO),"[1630572, 1627885]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Harrison,1627885.0
639,PT06M24.00S,2023-04-07T02:03:56.5Z,4,REGULAR,steal,,[],1627885,,,1610612757,110,115,2023-04-07T02:03:58Z,6360000,False,,,0,,S. Harrison STEAL (2 STL),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
668,PT06M21.00S,2023-04-07T02:04:00.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631133,90.45663600525624,48.774509803921575,1610612757,110,115,2023-04-07T02:09:15Z,6365000,False,-6.0,37.0,1,right,MISS J. Walker running Layup,[1631133],1610612757.0,POR,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,,,,,
669,PT06M20.00S,2023-04-07T02:04:01.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,110,115,2023-04-07T02:09:15Z,6367500,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,668.0,,,,,,,,,,,,,,,
641,PT06M20.00S,2023-04-07T02:04:06.2Z,4,REGULAR,substitution,out,[],1631230,,,1610612757,110,115,2023-04-07T02:04:22Z,6380000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT06M20.00S,2023-04-07T02:04:06.2Z,4,REGULAR,substitution,out,[],1627885,,,1610612757,110,115,2023-04-07T02:04:22Z,6390000,False,,,0,,SUB out: S. Harrison,[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT06M20.00S,2023-04-07T02:04:06.2Z,4,REGULAR,substitution,in,[],1628380,,,1610612757,110,115,2023-04-07T02:04:22Z,6400000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT06M20.00S,2023-04-07T02:04:06.2Z,4,REGULAR,substitution,in,[],1628995,,,1610612757,110,115,2023-04-07T02:04:22Z,6410000,False,,,0,,SUB in: K. Knox II,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT06M15.00S,2023-04-07T02:04:32.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631303,96.13994743758212,3.6764705882352944,1610612757,110,115,2023-04-07T02:09:15Z,6420000,False,-232.0,-16.0,1,right,MISS J. Minaya 3PT,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
