actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
253,PT03M42.00S,2023-01-01T00:52:40.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629641,86.41590013140605,49.754901960784316,1610612759,55,53,2023-01-01T00:52:54Z,2510000,False,-1.0,75.0,1,right,MISS R. Langford 7' driving bank Shot,[1629641],1610612759.0,SAS,driving bank,,,Langford,R. Langford,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
254,PT03M39.00S,2023-01-01T00:52:43.0Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,55,53,2023-01-01T00:52:54Z,2520000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,253.0,1.0,1.0,0.0,,,,,,,,,,,,,,
255,PT03M24.00S,2023-01-01T00:52:56.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.389618922470433,49.01960784313725,1610612742,55,55,2023-01-01T00:53:02Z,2530000,False,5.0,8.0,1,left,S. Dinwiddie driving finger roll Layup (7 PTS),[203915],1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,7.0,,,,,,,,,,,
256,PT03M14.00S,2023-01-01T00:53:07.5Z,2,REGULAR,3pt,Jump Shot,[],1631110,70.25295663600527,68.38235294117648,1610612759,58,55,2023-01-01T00:53:14Z,2540000,False,92.0,227.0,1,right,J. Sochan 24' 3PT pullup (6 PTS) (J. Poeltl 5 AST),"[1631110, 1627751]",1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,24.5,Made,,,,,,,6.0,J. Poeltl,1627751.0,5.0,,,,,,,,
258,PT03M01.00S,2023-01-01T00:53:20.9Z,2,REGULAR,3pt,Jump Shot,[],1629029,35.955978975032856,54.90196078431373,1610612742,58,58,2023-01-01T00:53:25Z,2560000,False,-25.0,285.0,1,left,L. Doncic 28' 3PT pullup (27 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,28.65,Made,,,,,,,27.0,,,,,,,,,,,
259,PT02M37.00S,2023-01-01T00:53:44.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,84.1819973718791,54.166666666666664,1610612759,58,58,2023-01-01T00:56:46Z,2570000,False,21.0,96.0,1,right,MISS K. Johnson 9' floating Shot,[1629640],1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,9.84,Missed,,,,,,,,,,,,,,,,,,
260,PT02M32.00S,2023-01-01T00:53:49.6Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,58,58,2023-01-01T00:53:50Z,2580000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,259.0,2.0,1.0,1.0,,,,,,,,,,,,,,
261,PT02M32.00S,2023-01-01T00:53:49.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,60,58,2023-01-01T00:53:49Z,2590000,False,0.0,0.0,1,right,K. Johnson tip Layup (17 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,17.0,,,,,,,,,,,
263,PT02M17.00S,2023-01-01T00:54:04.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,9.674770039421814,39.21568627450981,1610612742,60,58,2023-01-01T00:54:20Z,2600000,False,54.0,38.0,1,left,MISS L. Doncic 6' driving bank Shot,[1629029],1610612742.0,DAL,driving bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,,
264,PT02M15.00S,2023-01-01T00:54:06.6Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,60,58,2023-01-01T00:54:20Z,2610000,False,,,0,,J. Sochan REBOUND (Off:0 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,263.0,2.0,2.0,0.0,,,,,,,,,,,,,,
265,PT02M11.00S,2023-01-01T00:54:13.2Z,2,REGULAR,foul,offensive,[],1627751,,,1610612759,60,58,2023-01-01T00:57:55Z,2620000,False,,,0,,J. Poeltl charge offensive FOUL (1 PF),"[1627751, 1628373]",1610612759.0,SAS,charge,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202058.0,,,,1.0,0.0,Ntilikina,1628373.0
267,PT02M11.00S,2023-01-01T00:54:13.2Z,2,REGULAR,turnover,offensive foul,[],1627751,,,1610612759,60,58,2023-01-01T00:54:13Z,2640000,False,,,0,,J. Poeltl offensive foul TURNOVER (1 TO),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202058.0,1.0,,,,,,
268,PT02M11.00S,2023-01-01T00:54:25.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612742,60,58,2023-01-01T00:54:25Z,2650000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M11.00S,2023-01-01T00:56:42.0Z,2,REGULAR,substitution,out,[],1627751,,,1610612742,60,58,2023-01-01T00:56:58Z,2660000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M11.00S,2023-01-01T00:56:42.0Z,2,REGULAR,substitution,out,[],203915,,,1610612742,60,58,2023-01-01T00:56:58Z,2670000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M11.00S,2023-01-01T00:56:42.0Z,2,REGULAR,substitution,in,[],1628380,,,1610612742,60,58,2023-01-01T00:56:58Z,2680000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M11.00S,2023-01-01T00:56:42.0Z,2,REGULAR,substitution,in,[],203493,,,1610612742,60,58,2023-01-01T00:56:58Z,2690000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT01M56.00S,2023-01-01T00:57:24.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203501,30.436925098554536,71.07843137254902,1610612742,60,58,2023-01-01T00:57:36Z,2700000,False,-105.0,234.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
274,PT01M51.00S,2023-01-01T00:57:29.2Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,60,58,2023-01-01T00:57:36Z,2710000,False,,,0,,D. Powell REBOUND (Off:3 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,273.0,4.0,1.0,3.0,,,,,,,,,,,,,,
275,PT01M48.00S,2023-01-01T00:57:32.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203501,6.652431011826544,37.99019607843137,1610612742,60,60,2023-01-01T00:57:43Z,2720000,False,60.0,10.0,1,left,T. Hardaway Jr. 6' driving Layup (4 PTS) (D. Powell 3 AST),"[203501, 203939]",1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.08,Made,,,,,,,4.0,D. Powell,203939.0,3.0,,,,,,,,
277,PT01M31.00S,2023-01-01T00:57:48.2Z,2,REGULAR,3pt,Jump Shot,[],1629640,73.40670170827858,15.686274509803921,1610612759,60,60,2023-01-01T00:57:53Z,2740000,False,-172.0,197.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
278,PT01M28.00S,2023-01-01T00:57:51.2Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,60,60,2023-01-01T00:57:53Z,2750000,False,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,277.0,1.0,1.0,0.0,,,,,,,,,,,,,,
279,PT01M23.00S,2023-01-01T00:58:03.7Z,2,REGULAR,violation,kicked ball,[],1628380,,,1610612742,60,60,2023-01-01T00:58:08Z,2760000,False,,,0,,Z. Collins kicked ball VIOLATION,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,202058.0,,,,,,,
280,PT01M23.00S,2023-01-01T00:58:06.9Z,2,REGULAR,substitution,out,[],1629641,,,1610612742,60,60,2023-01-01T00:58:10Z,2770000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M23.00S,2023-01-01T00:58:06.9Z,2,REGULAR,substitution,in,[],1630200,,,1610612742,60,60,2023-01-01T00:58:10Z,2780000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M11.00S,2023-01-01T00:58:33.8Z,2,REGULAR,3pt,Jump Shot,[],1629029,32.276609724047304,41.66666666666667,1610612742,60,63,2023-01-01T00:58:39Z,2790000,False,42.0,251.0,1,left,L. Doncic 25' 3PT step back (30 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,25.43,Made,,,,,,,30.0,,,,,,,,,,,
283,PT00M54.40S,2023-01-01T00:58:53.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,92.9862023653088,51.470588235294116,1610612759,62,63,2023-01-01T00:58:59Z,2800000,False,7.0,13.0,1,right,J. Sochan cutting DUNK (8 PTS) (Z. Collins 2 AST),"[1631110, 1628380]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.53,Made,,,,,,,8.0,Z. Collins,1628380.0,2.0,,,,,,,,
285,PT00M42.50S,2023-01-01T00:59:08.3Z,2,REGULAR,3pt,Jump Shot,[],203501,24.655059132720105,84.31372549019608,1610612742,62,66,2023-01-01T00:59:13Z,2820000,False,-172.0,179.0,1,left,T. Hardaway Jr. 24' 3PT  (7 PTS) (L. Doncic 3 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,24.82,Made,,,,,,,7.0,L. Doncic,1629029.0,3.0,,,,,,,,
287,PT00M32.40S,2023-01-01T00:59:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,93.24901445466492,54.65686274509803,1610612759,64,66,2023-01-01T00:59:32Z,2840000,False,23.0,11.0,1,right,T. Jones driving finger roll Layup (8 PTS),[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,,,8.0,,,,,,,,,,,
288,PT00M24.30S,2023-01-01T00:59:35.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628373,17.345597897503286,48.920036764705884,1610612742,64,68,2023-01-01T00:59:45Z,2850000,False,5.0,111.0,1,left,F. Ntilikina 11' pullup Jump Shot (5 PTS) (R. Bullock 1 AST),"[1628373, 203493]",1610612742.0,DAL,pullup,,,Ntilikina,F. Ntilikina,,,,,In The Paint (Non-RA),8-16 Center,11.06,Made,,,,,,,5.0,R. Bullock,203493.0,1.0,,,,,,,,
290,PT00M06.10S,2023-01-01T00:59:53.8Z,2,REGULAR,3pt,Jump Shot,[],1631110,70.25295663600527,71.56862745098039,1610612759,64,68,2023-01-01T01:00:03Z,2870000,False,108.0,227.0,1,right,MISS J. Sochan 25' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
291,PT00M04.60S,2023-01-01T00:59:55.3Z,2,REGULAR,rebound,defensive,[],1628373,,,1610612742,64,68,2023-01-01T01:03:24Z,2880000,False,,,0,,F. Ntilikina REBOUND (Off:0 Def:2),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Above the Break 3,24+ Right Center,,,290.0,2.0,2.0,0.0,,,,,,,,,,,,,,
292,PT00M00.00S,2023-01-01T01:00:01.1Z,2,REGULAR,3pt,Jump Shot,[],1629029,30.17411300919842,11.029411764705882,1610612742,64,68,2023-01-01T01:00:07Z,2890000,False,195.0,231.0,1,left,MISS L. Doncic 30' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,30.23,Missed,,,,,,,,,,,,,,,,,,
293,PT00M00.00S,2023-01-01T01:00:03.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,64,68,2023-01-01T01:00:03Z,2900000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,292.0,,,,,,,,,,,,,,,,,
294,PT00M00.00S,2023-01-01T01:00:04.2Z,2,REGULAR,period,end,[],0,,,1610612742,64,68,2023-01-01T01:00:04Z,2910000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2023-01-01T01:14:54.6Z,3,REGULAR,substitution,out,['startperiod'],1631103,,,1610612742,64,68,2023-01-01T01:15:07Z,2920000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2023-01-01T01:14:54.6Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612742,64,68,2023-01-01T01:15:07Z,2930000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2023-01-01T01:14:54.6Z,3,REGULAR,substitution,out,['startperiod'],203939,,,1610612742,64,68,2023-01-01T01:15:07Z,2940000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2023-01-01T01:14:54.6Z,3,REGULAR,substitution,out,['startperiod'],1628373,,,1610612742,64,68,2023-01-01T01:15:07Z,2950000,False,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2023-01-01T01:14:54.6Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612742,64,68,2023-01-01T01:15:07Z,2960000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2023-01-01T01:14:54.6Z,3,REGULAR,substitution,in,['startperiod'],1629641,,,1610612742,64,68,2023-01-01T01:15:07Z,2970000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2023-01-01T01:14:54.6Z,3,REGULAR,substitution,in,['startperiod'],1626174,,,1610612742,64,68,2023-01-01T01:15:07Z,2980000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2023-01-01T01:14:54.6Z,3,REGULAR,substitution,in,['startperiod'],203915,,,1610612742,64,68,2023-01-01T01:15:07Z,2990000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2023-01-01T01:15:14.2Z,3,REGULAR,period,start,[],0,,,1610612759,64,68,2023-01-01T01:15:14Z,3000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT11M47.00S,2023-01-01T01:15:26.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629641,12.828515111695138,53.67647058823529,1610612759,64,68,2023-01-01T01:15:35Z,3010000,False,-18.0,68.0,1,left,MISS R. Langford 7' pullup Shot,[1629641],1610612759.0,SAS,pullup,,,Langford,R. Langford,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,,,,,,,,,,,,,,,,,,
305,PT11M44.00S,2023-01-01T01:15:29.5Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,64,68,2023-01-01T01:15:35Z,3020000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,304.0,2.0,2.0,0.0,,,,,,,,,,,,,,
306,PT11M36.00S,2023-01-01T01:15:47.7Z,3,REGULAR,foul,personal,[],1631110,,,1610612742,64,68,2023-01-01T01:15:57Z,3030000,False,,,0,,J. Sochan loose ball personal FOUL (1 PF),"[1631110, 1629029]",1610612759.0,SAS,loose ball,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202058.0,,,,1.0,0.0,Doncic,1629029.0
308,PT11M22.00S,2023-01-01T01:16:12.3Z,3,REGULAR,3pt,Jump Shot,[],1626174,69.20170827858082,29.166666666666668,1610612742,64,68,2023-01-01T01:16:18Z,3050000,False,-104.0,237.0,1,right,MISS C. Wood 25' 3PT,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
309,PT11M19.00S,2023-01-01T01:16:15.3Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,64,68,2023-01-01T01:16:18Z,3060000,False,,,0,,J. Sochan REBOUND (Off:0 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,308.0,3.0,3.0,0.0,,,,,,,,,,,,,,
310,PT11M12.00S,2023-01-01T01:16:22.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631110,5.206964520367937,49.01960784313725,1610612759,64,68,2023-01-01T01:16:29Z,3070000,False,5.0,-4.0,1,left,MISS J. Sochan driving finger roll Layup,[1631110],1610612759.0,SAS,driving finger roll,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
311,PT11M08.00S,2023-01-01T01:16:26.2Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,64,68,2023-01-01T01:16:29Z,3080000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,310.0,7.0,3.0,4.0,,,,,,,,,,,,,,
312,PT11M08.00S,2023-01-01T01:16:25.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1627751,5.590000152587891,50.0,1610612759,66,68,2023-01-01T01:16:45Z,3090000,False,0.0,0.0,1,left,J. Poeltl tip Layup (11 PTS),[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,11.0,,,,,,,,,,,
313,PT10M48.00S,2023-01-01T01:16:46.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,81.8166885676741,58.57843137254902,1610612742,66,68,2023-01-01T01:17:16Z,3100000,False,43.0,118.0,1,right,MISS L. Doncic 12' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,12.59,Missed,,,,,,,,,,,,,,,,,,
314,PT10M45.00S,2023-01-01T01:16:49.0Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,66,68,2023-01-01T01:16:50Z,3110000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,313.0,8.0,4.0,4.0,,,,,,,,,,,,,,
315,PT10M37.00S,2023-01-01T01:16:57.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.995400788436268,46.568627450980394,1610612759,66,68,2023-01-01T01:17:05Z,3120000,False,17.0,4.0,1,left,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
316,PT10M35.00S,2023-01-01T01:16:59.1Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,66,68,2023-01-01T01:17:05Z,3130000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,315.0,3.0,3.0,0.0,,,,,,,,,,,,,,
317,PT10M32.00S,2023-01-01T01:17:01.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203493,94.30026281208936,50.98039215686274,1610612742,66,70,2023-01-01T01:18:15Z,3140000,False,5.0,1.0,1,right,R. Bullock running Layup (7 PTS) (L. Doncic 4 AST),"[203493, 1629029]",1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,0.5,Made,,,,,,,7.0,L. Doncic,1629029.0,4.0,,,,,,,,
319,PT10M16.00S,2023-01-01T01:17:18.2Z,3,REGULAR,3pt,Jump Shot,[],1630200,34.11629434954008,43.38235294117647,1610612759,66,70,2023-01-01T01:17:25Z,3160000,False,33.0,268.0,1,left,MISS T. Jones 27' pullup 3PT,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,27.02,Missed,,,,,,,,,,,,,,,,,,
320,PT10M14.00S,2023-01-01T01:17:20.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,66,70,2023-01-01T01:17:25Z,3170000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,319.0,,,,,,,,,,,,,,,,,
322,PT10M03.00S,2023-01-01T01:17:47.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,92.32917214191852,56.61764705882353,1610612742,66,72,2023-01-01T01:17:53Z,3190000,False,33.0,20.0,1,right,L. Doncic driving floating bank Jump Shot (32 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,,,32.0,,,,,,,,,,,
323,PT09M52.00S,2023-01-01T01:18:01.2Z,3,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612759,66,72,2023-01-01T01:18:24Z,3200000,False,,,0,,L. Doncic shooting personal FOUL (2 PF) (Johnson 2 FT),"[1629029, 1629640]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202058.0,,,,2.0,0.0,Johnson,1629640.0
325,PT09M52.00S,2023-01-01T01:18:25.6Z,3,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,67,72,2023-01-01T01:18:25Z,3220000,False,,,0,,K. Johnson Free Throw 1 of 2 (18 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
326,PT09M52.00S,2023-01-01T01:18:37.2Z,3,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,68,72,2023-01-01T01:18:37Z,3230000,False,,,0,,K. Johnson Free Throw 2 of 2 (19 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
327,PT09M35.00S,2023-01-01T01:18:56.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,92.9862023653088,50.245098039215684,1610612742,68,74,2023-01-01T01:19:01Z,3240000,False,1.0,13.0,1,right,C. Wood alley-oop DUNK (12 PTS) (R. Bullock 2 AST),"[1626174, 203493]",1610612742.0,DAL,alley-oop,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,12.0,R. Bullock,203493.0,2.0,,,,,,,,
329,PT09M15.00S,2023-01-01T01:19:16.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629641,11.908672798948752,44.6078431372549,1610612759,68,74,2023-01-01T01:20:38Z,3260000,False,27.0,59.0,1,left,MISS R. Langford 6' floating Shot,[1629641],1610612759.0,SAS,floating,,,Langford,R. Langford,,,,,In The Paint (Non-RA),0-8 Center,6.52,Missed,,,,,,,,,,,,,,,,,,
330,PT09M12.00S,2023-01-01T01:19:19.4Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,68,74,2023-01-01T01:19:22Z,3270000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,329.0,2.0,2.0,0.0,,,,,,,,,,,,,,
331,PT09M00.00S,2023-01-01T01:19:31.6Z,3,REGULAR,3pt,Jump Shot,[],1626174,70.25295663600527,74.75490196078431,1610612742,68,77,2023-01-01T01:19:36Z,3280000,False,124.0,227.0,1,right,C. Wood 25' 3PT  (15 PTS) (L. Doncic 5 AST),"[1626174, 1629029]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,25.87,Made,,,,,,,15.0,L. Doncic,1629029.0,5.0,,,,,,,,
333,PT08M59.00S,2023-01-01T01:19:37.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,68,77,2023-01-01T01:19:37Z,3300000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT08M41.00S,2023-01-01T01:22:44.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,5.732588699080158,47.05882352941176,1610612759,68,77,2023-01-01T01:22:54Z,3310000,False,15.0,1.0,1,left,MISS T. Jones driving finger roll Layup,[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.48,Missed,,,,,,,,,,,,,,,,,,
