actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
166,PT00M00.00S,2022-11-12T01:36:26.6Z,1,REGULAR,period,end,[],0,,,1610612759,31,27,2022-11-12T01:36:26Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-11-12T01:37:59.0Z,2,REGULAR,substitution,out,['startperiod'],1626196,,,1610612759,31,27,2022-11-12T01:38:56Z,1650000,False,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-11-12T01:37:59.0Z,2,REGULAR,substitution,out,['startperiod'],1629646,,,1610612759,31,27,2022-11-12T01:38:56Z,1660000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-11-12T01:37:59.0Z,2,REGULAR,substitution,out,['startperiod'],201588,,,1610612759,31,27,2022-11-12T01:38:56Z,1670000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-11-12T01:37:59.0Z,2,REGULAR,substitution,out,['startperiod'],202083,,,1610612759,31,27,2022-11-12T01:38:56Z,1680000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-11-12T01:37:59.0Z,2,REGULAR,substitution,out,['startperiod'],201586,,,1610612759,31,27,2022-11-12T01:38:56Z,1690000,False,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-11-12T01:37:59.0Z,2,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,31,27,2022-11-12T01:38:56Z,1700000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-11-12T01:37:59.0Z,2,REGULAR,substitution,in,['startperiod'],1631110,,,1610612759,31,27,2022-11-12T01:38:56Z,1710000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-11-12T01:37:59.0Z,2,REGULAR,substitution,in,['startperiod'],1628975,,,1610612759,31,27,2022-11-12T01:38:56Z,1720000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-11-12T01:37:59.0Z,2,REGULAR,substitution,in,['startperiod'],201572,,,1610612759,31,27,2022-11-12T01:38:56Z,1730000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-11-12T01:37:59.0Z,2,REGULAR,substitution,in,['startperiod'],1629670,,,1610612759,31,27,2022-11-12T01:38:56Z,1740000,False,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-11-12T01:39:14.2Z,2,REGULAR,period,start,[],0,,,1610612759,31,27,2022-11-12T01:39:14Z,1750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M41.00S,2022-11-12T01:39:32.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.389618922470433,49.754901960784316,1610612759,31,27,2022-11-12T01:39:40Z,1760000,False,1.0,8.0,1,left,MISS J. Poeltl driving finger roll Layup,[1627751],1610612759.0,SAS,driving finger roll,,,Poeltl,J. Poeltl,,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,
179,PT11M38.00S,2022-11-12T01:39:34.8Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612749,31,27,2022-11-12T01:39:34Z,1770000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:2),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,Restricted Area,0-8 Center,,,,,178.0,2.0,2.0,0.0,,,,,,,,,,,
180,PT11M27.00S,2022-11-12T01:39:47.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,93.38042049934296,49.26470588235294,1610612749,31,27,2022-11-12T01:40:05Z,1780000,False,-4.0,10.0,1,right,MISS J. Nwora driving Layup - blocked,"[1629670, 1631110]",1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,,Restricted Area,0-8 Center,1.04,Missed,Sochan,1631110.0,,,,,,,,,,,,,,,
181,PT11M27.00S,2022-11-12T01:39:47.1Z,2,REGULAR,block,,[],1631110,,,1610612749,31,27,2022-11-12T01:39:50Z,1790000,False,,,0,,J. Sochan BLOCK (1 BLK),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
182,PT11M27.00S,2022-11-12T01:39:47.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,31,27,2022-11-12T01:40:05Z,1800000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,Restricted Area,0-8 Center,,,,,180.0,,,,,,,,,,,,,,
184,PT11M20.00S,2022-11-12T01:40:13.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,80.23981603153744,92.8921568627451,1610612749,31,30,2022-11-12T01:40:19Z,1820000,False,214.0,133.0,1,right,J. Carter 25' 3PT  (3 PTS) (J. Nwora 1 AST),"[1628975, 1629670]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,,Above the Break 3,24+ Right Center,25.25,Made,,,,,,,3.0,J. Nwora,1629670.0,1.0,,,,,,,
186,PT11M10.00S,2022-11-12T01:40:26.8Z,2,REGULAR,foul,personal,[],1630699,,,1610612759,31,30,2022-11-12T01:40:34Z,1840000,False,,,0,,M. Beauchamp personal FOUL (1 PF),"[1630699, 1629641]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,1628171.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,0.0,Langford,1629641.0
188,PT10M57.00S,2022-11-12T01:40:56.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,12.697109067017081,54.166666666666664,1610612759,33,30,2022-11-12T01:41:02Z,1860000,False,-21.0,67.0,1,left,J. Poeltl 7' turnaround Hook (6 PTS),[1627751],1610612759.0,SAS,turnaround,,,Poeltl,J. Poeltl,,,,,,In The Paint (Non-RA),0-8 Center,7.01,Made,,,,,,,6.0,,,,,,,,,,
189,PT10M38.00S,2022-11-12T01:41:14.3Z,2,REGULAR,3pt,Jump Shot,[],1629670,75.3777923784494,7.107843137254902,1610612749,33,30,2022-11-12T01:41:20Z,1870000,False,-214.0,179.0,1,right,MISS J. Nwora 27' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,Above the Break 3,24+ Left Center,27.93,Missed,,,,,,,,,,,,,,,,,
190,PT10M35.00S,2022-11-12T01:41:17.3Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,33,30,2022-11-12T01:41:20Z,1880000,False,,,0,,J. Sochan REBOUND (Off:1 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,Above the Break 3,24+ Left Center,,,,,189.0,3.0,2.0,1.0,,,,,,,,,,,
191,PT10M29.00S,2022-11-12T01:41:23.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629641,11.251642575558476,51.225490196078425,1610612759,35,30,2022-11-12T01:41:32Z,1890000,False,-6.0,53.0,1,left,R. Langford driving floating Jump Shot (2 PTS),[1629641],1610612759.0,SAS,driving floating,,,Langford,R. Langford,,,,,,In The Paint (Non-RA),0-8 Center,5.36,Made,,,,,,,2.0,,,,,,,,,,
192,PT10M11.00S,2022-11-12T01:41:41.6Z,2,REGULAR,2pt,Jump Shot,[],201572,92.32917214191852,22.30392156862745,1610612749,35,30,2022-11-12T01:41:47Z,1900000,False,-138.0,20.0,1,right,MISS B. Lopez 13' Jump Shot,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,Mid-Range,8-16 Left,13.99,Missed,,,,,,,,,,,,,,,,,
193,PT10M09.00S,2022-11-12T01:41:43.6Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,35,30,2022-11-12T01:41:47Z,1910000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Mid-Range,8-16 Left,,,,,192.0,2.0,2.0,0.0,,,,,,,,,,,
194,PT10M04.00S,2022-11-12T01:41:51.2Z,2,REGULAR,foul,personal,['2freethrow'],201572,,,1610612759,35,30,2022-11-12T01:41:58Z,1920000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Poeltl 2 FT),"[201572, 1627751]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,1193.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Poeltl,1627751.0
196,PT10M04.00S,2022-11-12T01:42:17.2Z,2,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,35,30,2022-11-12T01:42:43Z,1940000,False,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
197,PT10M04.00S,2022-11-12T01:42:17.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,35,30,2022-11-12T01:42:43Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,196.0,,,,,,,,,,,,,,
198,PT10M04.00S,2022-11-12T01:42:19.1Z,2,REGULAR,substitution,out,[],1630572,,,1610612759,35,30,2022-11-12T01:42:25Z,1960000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M04.00S,2022-11-12T01:42:19.1Z,2,REGULAR,substitution,in,[],1626171,,,1610612759,35,30,2022-11-12T01:42:25Z,1970000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M04.00S,2022-11-12T01:42:17.2Z,2,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,35,30,2022-11-12T01:42:43Z,1980000,False,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
201,PT10M01.00S,2022-11-12T01:42:20.2Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,35,30,2022-11-12T01:42:43Z,1990000,False,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,,
202,PT09M50.00S,2022-11-12T01:42:52.4Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612749,35,30,2022-11-12T01:42:57Z,2000000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Lopez 2 FT),"[1627751, 201572]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,1193.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Lopez,201572.0
204,PT09M50.00S,2022-11-12T01:43:19.5Z,2,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,35,31,2022-11-12T01:43:19Z,2020000,False,,,0,,B. Lopez Free Throw 1 of 2 (7 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,
205,PT09M50.00S,2022-11-12T01:43:20.5Z,2,REGULAR,substitution,out,[],1630699,,,1610612749,35,31,2022-11-12T01:43:23Z,2030000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M50.00S,2022-11-12T01:43:20.5Z,2,REGULAR,substitution,in,[],203648,,,1610612749,35,31,2022-11-12T01:43:23Z,2040000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M50.00S,2022-11-12T01:43:43.8Z,2,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,35,32,2022-11-12T01:43:43Z,2050000,False,,,0,,B. Lopez Free Throw 2 of 2 (8 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,
208,PT09M37.00S,2022-11-12T01:43:58.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,7.966491458607096,63.23529411764706,1610612759,37,32,2022-11-12T01:44:17Z,2060000,False,-66.0,22.0,1,left,D. McDermott 6' driving bank Jump Shot (5 PTS) (J. Sochan 1 AST),"[203926, 1631110]",1610612759.0,SAS,driving bank,,,McDermott,D. McDermott,,,,,,In The Paint (Non-RA),0-8 Center,6.99,Made,,,,,,,5.0,J. Sochan,1631110.0,1.0,,,,,,,
210,PT09M26.00S,2022-11-12T01:44:09.3Z,2,REGULAR,3pt,Jump Shot,[],201572,68.15045992115637,74.26470588235294,1610612749,37,32,2022-11-12T01:44:23Z,2080000,False,121.0,247.0,1,right,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,Above the Break 3,24+ Right Center,27.51,Missed,,,,,,,,,,,,,,,,,
211,PT09M26.00S,2022-11-12T01:44:09.3Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,37,32,2022-11-12T01:44:23Z,2090000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,Above the Break 3,24+ Right Center,,,,,210.0,1.0,1.0,0.0,,,,,,,,,,,
212,PT09M19.00S,2022-11-12T01:44:16.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631110,6.389618922470433,49.01960784313725,1610612759,39,32,2022-11-12T01:46:04Z,2100000,False,5.0,8.0,1,left,J. Sochan running alley-oop Layup (4 PTS) (J. Poeltl 2 AST),"[1631110, 1627751]",1610612759.0,SAS,running alley-oop,,,Sochan,J. Sochan,,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,4.0,J. Poeltl,1627751.0,2.0,,,,,,,
214,PT08M59.00S,2022-11-12T01:44:38.3Z,2,REGULAR,turnover,traveling,[],203648,,,1610612749,39,32,2022-11-12T01:44:51Z,2120000,False,,,0,,T. Antetokounmpo traveling TURNOVER (1 TO),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,1193.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,,,
215,PT08M59.00S,2022-11-12T01:44:41.6Z,2,REGULAR,substitution,out,[],1630170,,,1610612759,39,32,2022-11-12T01:44:50Z,2130000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M59.00S,2022-11-12T01:44:41.6Z,2,REGULAR,substitution,out,[],1629641,,,1610612759,39,32,2022-11-12T01:44:50Z,2140000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M59.00S,2022-11-12T01:44:41.6Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,39,32,2022-11-12T01:44:50Z,2150000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M59.00S,2022-11-12T01:44:41.6Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,39,32,2022-11-12T01:44:50Z,2160000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M49.00S,2022-11-12T01:45:12.6Z,2,REGULAR,turnover,traveling,[],203926,,,1610612759,39,32,2022-11-12T01:45:29Z,2170000,False,,,0,,D. McDermott traveling TURNOVER (2 TO),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,1628171.0,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,,,,,,
220,PT08M35.00S,2022-11-12T01:45:37.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628975,64.73390275952694,51.470588235294116,1610612749,39,35,2022-11-12T01:45:44Z,2180000,False,7.0,279.0,1,right,J. Carter 27' 3PT  (6 PTS) (B. Lopez 2 AST),"[1628975, 201572]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,,Above the Break 3,24+ Center,27.91,Made,,,,,,,6.0,B. Lopez,201572.0,2.0,,,,,,,
222,PT08M24.00S,2022-11-12T01:45:49.7Z,2,REGULAR,3pt,Jump Shot,[],203926,33.590670170827856,51.225490196078425,1610612759,39,35,2022-11-12T01:45:54Z,2200000,False,-6.0,263.0,1,left,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,
223,PT08M21.00S,2022-11-12T01:45:52.0Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,39,35,2022-11-12T01:45:52Z,2210000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Above the Break 3,24+ Center,,,,,222.0,2.0,2.0,0.0,,,,,,,,,,,
224,PT08M12.00S,2022-11-12T01:46:01.4Z,2,REGULAR,turnover,out-of-bounds,[],1628975,,,1610612749,39,35,2022-11-12T01:46:13Z,2220000,False,,,0,,J. Carter bad pass out-of-bounds TURNOVER (3 TO),[1628975],1610612749.0,MIL,bad pass,,,Carter,J. Carter,,,,,101284.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,,,,,,
226,PT08M02.00S,2022-11-12T01:47:36.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,31.09395532194481,67.40196078431373,1610612759,42,35,2022-11-12T01:47:41Z,2240000,False,-87.0,240.0,1,left,K. Johnson 25' 3PT  (6 PTS) (J. Poeltl 3 AST),"[1629640, 1627751]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Above the Break 3,24+ Left Center,25.51,Made,,,,,,,6.0,J. Poeltl,1627751.0,3.0,,,,,,,
228,PT07M35.00S,2022-11-12T01:48:03.6Z,2,REGULAR,3pt,Jump Shot,[],1628975,69.07030223390277,27.450980392156865,1610612749,42,35,2022-11-12T01:48:15Z,2260000,False,-113.0,238.0,1,right,MISS J. Carter 26' pullup 3PT,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,
229,PT07M33.00S,2022-11-12T01:48:05.6Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,42,35,2022-11-12T01:48:15Z,2270000,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Above the Break 3,24+ Left Center,,,,,228.0,3.0,2.0,1.0,,,,,,,,,,,
231,PT07M23.00S,2022-11-12T01:48:37.0Z,2,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612749,42,35,2022-11-12T01:48:45Z,2290000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Portis 2 FT),"[1630200, 1626171]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,1628171.0,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,0.0,Portis,1626171.0
233,PT07M23.00S,2022-11-12T01:49:02.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626171,,,1610612749,42,36,2022-11-12T01:49:02Z,2310000,False,,,0,,B. Portis Free Throw 1 of 2 (1 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,
234,PT07M23.00S,2022-11-12T01:49:18.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626171,,,1610612749,42,37,2022-11-12T01:49:18Z,2320000,False,,,0,,B. Portis Free Throw 2 of 2 (2 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,
235,PT07M07.00S,2022-11-12T01:49:36.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,10.5946123521682,63.970588235294116,1610612759,44,37,2022-11-12T01:49:49Z,2330000,False,-70.0,47.0,1,left,J. Poeltl 8' floating Jump Shot (8 PTS) (K. Johnson 1 AST),"[1627751, 1629640]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,,In The Paint (Non-RA),8-16 Left,8.43,Made,,,,,,,8.0,K. Johnson,1629640.0,1.0,,,,,,,
237,PT06M50.00S,2022-11-12T01:49:53.3Z,2,REGULAR,2pt,Jump Shot,[],1626171,95.22010512483574,8.088235294117647,1610612749,44,39,2022-11-12T01:49:58Z,2350000,False,-210.0,-8.0,1,right,B. Portis 20' Jump Shot (4 PTS) (J. Nwora 2 AST),"[1626171, 1629670]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Mid-Range,16-24 Left,20.97,Made,,,,,,,4.0,J. Nwora,1629670.0,2.0,,,,,,,
239,PT06M34.00S,2022-11-12T01:50:13.8Z,2,REGULAR,foul,personal,['3freethrow'],203648,,,1610612759,44,39,2022-11-12T01:50:25Z,2370000,False,,,0,,T. Antetokounmpo shooting personal FOUL (1 PF) (Johnson 3 FT),"[203648, 1629640]",1610612749.0,MIL,shooting,,,Antetokounmpo,T. Antetokounmpo,,,,,1193.0,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,0.0,Johnson,1629640.0
241,PT06M34.00S,2022-11-12T01:50:23.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,44,39,2022-11-12T01:50:23Z,2390000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M34.00S,2022-11-12T01:52:34.2Z,2,REGULAR,substitution,out,[],203926,,,1610612759,44,39,2022-11-12T01:53:01Z,2400000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M34.00S,2022-11-12T01:52:34.2Z,2,REGULAR,substitution,out,[],203648,,,1610612759,44,39,2022-11-12T01:53:01Z,2410000,False,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M34.00S,2022-11-12T01:52:34.2Z,2,REGULAR,substitution,in,[],1626196,,,1610612759,44,39,2022-11-12T01:53:01Z,2420000,False,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M34.00S,2022-11-12T01:52:34.2Z,2,REGULAR,substitution,in,[],201588,,,1610612759,44,39,2022-11-12T01:53:01Z,2430000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M34.00S,2022-11-12T01:53:21.0Z,2,REGULAR,freethrow,1 of 3,[],1629640,,,1610612759,45,39,2022-11-12T01:53:21Z,2440000,False,,,0,,K. Johnson Free Throw 1 of 3 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,
247,PT06M34.00S,2022-11-12T01:53:32.3Z,2,REGULAR,freethrow,2 of 3,[],1629640,,,1610612759,46,39,2022-11-12T01:53:32Z,2450000,False,,,0,,K. Johnson Free Throw 2 of 3 (8 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,
248,PT06M34.00S,2022-11-12T01:53:44.7Z,2,REGULAR,freethrow,3 of 3,[],1629640,,,1610612759,47,39,2022-11-12T01:53:44Z,2460000,False,,,0,,K. Johnson Free Throw 3 of 3 (9 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,
249,PT06M20.00S,2022-11-12T01:54:00.4Z,2,REGULAR,3pt,Jump Shot,[],1626171,67.7562417871222,40.44117647058824,1610612749,47,39,2022-11-12T01:54:07Z,2470000,False,-48.0,251.0,1,right,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,
250,PT06M17.00S,2022-11-12T01:54:03.4Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,47,39,2022-11-12T01:54:07Z,2480000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Above the Break 3,24+ Center,,,,,249.0,2.0,1.0,1.0,,,,,,,,,,,
251,PT06M12.00S,2022-11-12T01:54:08.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,26.49474375821288,20.588235294117645,1610612759,50,39,2022-11-12T01:55:04Z,2490000,False,147.0,197.0,1,left,K. Johnson 24' 3PT running pullup (12 PTS),[1629640],1610612759.0,SAS,running pullup,,,Johnson,K. Johnson,,,,,,Above the Break 3,24+ Right Center,24.55,Made,,,,,,,12.0,,,,,,,,,,
252,PT06M00.00S,2022-11-12T01:54:22.9Z,2,REGULAR,foul,offensive,[],201572,,,1610612749,50,39,2022-11-12T01:54:42Z,2500000,False,,,0,,B. Lopez offensive FOUL (2 PF),"[201572, 1630200]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,1628171.0,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,0.0,Jones,1630200.0
