actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
517,PT03M23.00S,2022-10-31T00:46:05.8Z,3,REGULAR,rebound,defensive,[],203476,,,1610612759,77,60,2022-10-31T00:46:08Z,5150000,,,0,,G. Dieng REBOUND (Off:0 Def:1),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,In The Paint (Non-RA),8-16 Center,,,,516.0,1.0,1.0,0.0,,,,,,,,,,,,,
518,PT03M13.00S,2022-10-31T00:46:15.9Z,3,REGULAR,3pt,Jump Shot,[],203926,32.013797634691194,67.64705882352942,1610612759,77,60,2022-10-31T00:46:24Z,5160000,-88.0,248.0,1,left,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
519,PT03M07.00S,2022-10-31T00:46:21.9Z,3,REGULAR,rebound,offensive,[],203476,,,1610612759,77,60,2022-10-31T00:53:01Z,5170000,,,0,,G. Dieng REBOUND (Off:1 Def:1),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Left Center,,,,518.0,2.0,1.0,1.0,,,,,,,,,,,,,
520,PT02M57.00S,2022-10-31T00:46:32.4Z,3,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612759,77,60,2022-10-31T00:46:43Z,5180000,,,0,,K. Towns shooting personal FOUL (2 PF) (Johnson 2 FT),"[1626157, 1629640]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,2.0,0.0,Johnson,1629640.0,,,,,
522,PT02M57.00S,2022-10-31T00:46:58.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629640,,,1610612759,78,60,2022-10-31T00:46:58Z,5200000,,,0,,K. Johnson Free Throw 1 of 2 (16 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
523,PT02M57.00S,2022-10-31T00:47:01.6Z,3,REGULAR,substitution,out,[],1626157,,,1610612759,78,60,2022-10-31T00:47:07Z,5210000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT02M57.00S,2022-10-31T00:47:01.6Z,3,REGULAR,substitution,in,[],1629675,,,1610612759,78,60,2022-10-31T00:47:07Z,5220000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT02M57.00S,2022-10-31T00:47:16.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629640,,,1610612759,79,60,2022-10-31T00:47:16Z,5230000,,,0,,K. Johnson Free Throw 2 of 2 (17 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
526,PT02M49.00S,2022-10-31T00:47:24.9Z,3,REGULAR,3pt,Jump Shot,[],1630162,66.5735873850197,64.95098039215686,1610612750,79,63,2022-10-31T00:47:33Z,5240000,75.0,262.0,1,right,A. Edwards 27' 3PT pullup (5 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,27.22,Made,5.0,,,,,,,,,,,,,,,,,
527,PT02M36.00S,2022-10-31T00:47:37.7Z,3,REGULAR,turnover,bad pass,[],1629640,,,1610612759,79,63,2022-10-31T00:47:45Z,5250000,,,0,,K. Johnson bad pass TURNOVER (4 TO),"[1629640, 1629675]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,4.0,,,Reid,1629675.0
528,PT02M36.00S,2022-10-31T00:47:37.7Z,3,REGULAR,steal,,[],1629675,,,1610612750,79,63,2022-10-31T00:47:39Z,5260000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
529,PT02M32.00S,2022-10-31T00:47:41.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627854,80.3712220762155,4.6568627450980395,1610612750,79,63,2022-10-31T00:47:50Z,5270000,-227.0,132.0,1,right,MISS B. Forbes 26' 3PT,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
530,PT02M28.00S,2022-10-31T00:47:45.6Z,3,REGULAR,rebound,defensive,[],203476,,,1610612759,79,63,2022-10-31T00:47:50Z,5280000,,,0,,G. Dieng REBOUND (Off:1 Def:2),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Left Center,,,,529.0,3.0,2.0,1.0,,,,,,,,,,,,,
531,PT02M20.00S,2022-10-31T00:47:54.1Z,3,REGULAR,3pt,Jump Shot,[],203926,18.478975032851512,4.411764705882353,1610612759,82,63,2022-10-31T00:48:00Z,5290000,228.0,121.0,1,left,D. McDermott 25' 3PT  (20 PTS) (K. Johnson 6 AST),"[203926, 1629640]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,25.81,Made,20.0,,,,,K. Johnson,1629640.0,6.0,,,,,,,,,,
533,PT02M04.00S,2022-10-31T00:48:09.7Z,3,REGULAR,3pt,Jump Shot,[],1629675,68.67608409986859,72.30392156862744,1610612750,82,63,2022-10-31T00:48:20Z,5310000,112.0,242.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
534,PT01M55.00S,2022-10-31T00:48:18.7Z,3,REGULAR,rebound,offensive,[],203937,,,1610612750,82,63,2022-10-31T00:48:20Z,5320000,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,533.0,3.0,2.0,1.0,,,,,,,,,,,,,
535,PT01M54.00S,2022-10-31T00:48:19.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627752,89.70105124835742,2.941176470588235,1610612750,82,66,2022-10-31T00:48:25Z,5330000,-235.0,44.0,1,right,T. Prince 3PT  (7 PTS) (K. Anderson 3 AST),"[1627752, 203937]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,23.94,Made,7.0,,,,,K. Anderson,203937.0,3.0,,,,,,,,,,
537,PT01M34.00S,2022-10-31T00:48:39.7Z,3,REGULAR,3pt,Jump Shot,[],203476,32.276609724047304,35.53921568627451,1610612759,82,66,2022-10-31T00:48:45Z,5350000,72.0,251.0,1,left,MISS G. Dieng 26' pullup 3PT,[203476],1610612759.0,SAS,pullup,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
538,PT01M31.00S,2022-10-31T00:48:42.7Z,3,REGULAR,rebound,defensive,[],1627854,,,1610612750,82,66,2022-10-31T00:48:45Z,5360000,,,0,,B. Forbes REBOUND (Off:2 Def:1),[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,Above the Break 3,24+ Center,,,,537.0,3.0,1.0,2.0,,,,,,,,,,,,,
539,PT01M15.00S,2022-10-31T00:48:58.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.59198423127464,44.36274509803921,1610612750,82,68,2022-10-31T00:49:03Z,5370000,-28.0,17.0,1,right,A. Edwards driving finger roll Layup (7 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.3,Made,7.0,,,,,,,,,,,,,,,,,
540,PT00M54.50S,2022-10-31T00:49:20.5Z,3,REGULAR,3pt,Jump Shot,[],203926,8.229303547963205,96.81372549019608,1610612759,82,68,2022-10-31T00:49:30Z,5380000,-234.0,25.0,1,left,MISS D. McDermott 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
541,PT00M52.10S,2022-10-31T00:49:22.9Z,3,REGULAR,rebound,defensive,[],203937,,,1610612750,82,68,2022-10-31T00:49:22Z,5390000,,,0,,K. Anderson REBOUND (Off:1 Def:3),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Left Corner 3,24+ Left,,,,540.0,4.0,3.0,1.0,,,,,,,,,,,,,
542,PT00M48.90S,2022-10-31T00:49:26.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629675,92.46057818659659,45.588235294117645,1610612750,82,70,2022-10-31T00:49:35Z,5400000,-22.0,18.0,1,right,N. Reid cutting finger roll Layup (2 PTS) (K. Anderson 4 AST),"[1629675, 203937]",1610612750.0,MIN,cutting finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.88,Made,2.0,,,,,K. Anderson,203937.0,4.0,,,,,,,,,,
544,PT00M28.10S,2022-10-31T00:49:49.8Z,3,REGULAR,3pt,Jump Shot,[],1631103,21.369908015768726,91.17647058823529,1610612759,82,70,2022-10-31T00:49:57Z,5420000,-206.0,148.0,1,left,MISS M. Branham 25' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
545,PT00M24.50S,2022-10-31T00:49:53.4Z,3,REGULAR,rebound,offensive,[],203476,,,1610612759,82,70,2022-10-31T00:49:57Z,5430000,,,0,,G. Dieng REBOUND (Off:2 Def:2),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Left Center,,,,544.0,4.0,2.0,2.0,,,,,,,,,,,,,
546,PT00M14.00S,2022-10-31T00:50:03.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,32.53942181340342,36.76470588235294,1610612759,85,70,2022-10-31T00:50:20Z,5440000,66.0,253.0,1,left,K. Johnson 26' 3PT pullup (20 PTS),[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,26.19,Made,20.0,,,,,,,,,,,,,,,,,
547,PT00M00.20S,2022-10-31T00:50:21.2Z,3,REGULAR,3pt,Jump Shot,[],1630162,68.9388961892247,22.794117647058822,1610612750,85,70,2022-10-31T00:50:27Z,5450000,-136.0,239.0,1,right,MISS A. Edwards 27' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,27.54,Missed,,,,,,,,,,,,,,,,,,
548,PT00M00.20S,2022-10-31T00:50:21.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,85,70,2022-10-31T00:50:27Z,5460000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,547.0,,,,,,,,,,,,,,,,
549,PT00M00.00S,2022-10-31T00:50:28.2Z,3,REGULAR,period,end,[],0,,,1610612750,85,70,2022-10-31T00:50:28Z,5470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2022-10-31T00:52:44.3Z,4,REGULAR,substitution,out,['startperiod'],1629640,,,1610612750,85,70,2022-10-31T00:53:07Z,5480000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2022-10-31T00:52:44.3Z,4,REGULAR,substitution,out,['startperiod'],203476,,,1610612750,85,70,2022-10-31T00:53:07Z,5490000,,,0,,SUB out: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2022-10-31T00:52:44.3Z,4,REGULAR,substitution,out,['startperiod'],1631103,,,1610612750,85,70,2022-10-31T00:53:07Z,5500000,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2022-10-31T00:52:44.3Z,4,REGULAR,substitution,out,['startperiod'],203937,,,1610612750,85,70,2022-10-31T00:53:07Z,5510000,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2022-10-31T00:52:44.3Z,4,REGULAR,substitution,out,['startperiod'],1627854,,,1610612750,85,70,2022-10-31T00:53:07Z,5520000,,,0,,SUB out: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2022-10-31T00:52:44.3Z,4,REGULAR,substitution,in,['startperiod'],1630200,,,1610612750,85,70,2022-10-31T00:53:07Z,5530000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2022-10-31T00:52:44.3Z,4,REGULAR,substitution,in,['startperiod'],1628966,,,1610612750,85,70,2022-10-31T00:53:07Z,5540000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2022-10-31T00:52:44.3Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612750,85,70,2022-10-31T00:53:07Z,5550000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2022-10-31T00:52:44.3Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,85,70,2022-10-31T00:53:07Z,5560000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2022-10-31T00:52:44.3Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,85,70,2022-10-31T00:53:07Z,5570000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2022-10-31T00:53:05.4Z,4,REGULAR,period,start,[],0,,,1610612750,85,70,2022-10-31T00:53:08Z,5580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT11M44.00S,2022-10-31T00:53:20.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.93495400788436,53.431372549019606,1610612750,85,72,2022-10-31T00:53:27Z,5590000,17.0,23.0,1,right,A. Edwards driving finger roll Layup (9 PTS) (D. Russell 4 AST),"[1630162, 1626156]",1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.9,Made,9.0,,,,,D. Russell,1626156.0,4.0,,,,,,,,,,
564,PT11M19.00S,2022-10-31T00:54:03.1Z,4,REGULAR,3pt,Jump Shot,[],1628966,33.722076215505915,55.88235294117647,1610612759,85,72,2022-10-31T00:54:08Z,5620000,-29.0,264.0,1,left,MISS K. Bates-Diop 26' 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,
565,PT11M15.00S,2022-10-31T00:54:07.1Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,85,72,2022-10-31T00:54:08Z,5630000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,564.0,3.0,2.0,1.0,,,,,,,,,,,,,
566,PT11M05.00S,2022-10-31T00:54:16.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,91.93495400788436,46.32352941176471,1610612750,85,74,2022-10-31T00:54:23Z,5640000,-18.0,23.0,1,right,N. Reid driving finger roll Layup (4 PTS) (J. McDaniels 1 AST),"[1629675, 1630183]",1610612750.0,MIN,driving finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.97,Made,4.0,,,,,J. McDaniels,1630183.0,1.0,,,,,,,,,,
568,PT10M51.00S,2022-10-31T00:54:29.7Z,4,REGULAR,3pt,Jump Shot,[],203926,28.597240473061763,14.950980392156863,1610612759,85,74,2022-10-31T00:54:35Z,5660000,175.0,216.0,1,left,MISS D. McDermott 27' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,27.84,Missed,,,,,,,,,,,,,,,,,,
569,PT10M47.00S,2022-10-31T00:54:33.7Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,85,74,2022-10-31T00:54:35Z,5670000,,,0,,D. Russell REBOUND (Off:2 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,568.0,5.0,3.0,2.0,,,,,,,,,,,,,
570,PT10M39.00S,2022-10-31T00:54:44.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.38042049934296,52.450980392156865,1610612750,85,76,2022-10-31T00:54:52Z,5680000,12.0,10.0,1,right,A. Edwards driving Layup (11 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.57,Made,11.0,,,,,,,,,,,,,,,,,
571,PT10M39.00S,2022-10-31T00:54:48.9Z,4,REGULAR,foul,personal,['1freethrow'],1628966,,,1610612750,85,76,2022-10-31T00:54:54Z,5690000,,,0,,K. Bates-Diop shooting personal FOUL (4 PF) (Edwards 1 FT),"[1628966, 1630162]",1610612759.0,SAS,shooting,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1148.0,4.0,0.0,Edwards,1630162.0,,,,,
573,PT10M39.00S,2022-10-31T00:55:02.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,85,76,2022-10-31T00:58:23Z,5710000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT10M39.00S,2022-10-31T00:57:30.1Z,4,REGULAR,substitution,out,[],1629641,,,1610612750,85,76,2022-10-31T00:58:23Z,5720000,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT10M39.00S,2022-10-31T00:57:30.1Z,4,REGULAR,substitution,in,[],1631103,,,1610612750,85,76,2022-10-31T00:58:23Z,5730000,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT10M39.00S,2022-10-31T00:57:56.8Z,4,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,85,77,2022-10-31T00:57:56Z,5740000,,,0,,A. Edwards Free Throw 1 of 1 (12 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
577,PT10M15.00S,2022-10-31T00:58:21.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,18.084756898817346,49.50980392156863,1610612759,85,77,2022-10-31T00:59:04Z,5750000,2.0,117.0,1,left,MISS T. Jones 11' step back Shot,[1630200],1610612759.0,SAS,step back,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.75,Missed,,,,,,,,,,,,,,,,,,
578,PT10M13.00S,2022-10-31T00:58:23.7Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,85,77,2022-10-31T00:58:23Z,5760000,,,0,,J. Poeltl REBOUND (Off:1 Def:10),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,577.0,11.0,10.0,1.0,,,,,,,,,,,,,
579,PT10M08.00S,2022-10-31T00:58:29.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630200,17.821944809461236,41.42156862745098,1610612759,85,77,2022-10-31T00:59:25Z,5770000,43.0,115.0,1,left,MISS T. Jones 12' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,12.27,Missed,,,,,,,,,,,,,,,,,,
580,PT10M08.00S,2022-10-31T00:58:29.0Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,85,77,2022-10-31T00:58:34Z,5780000,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,579.0,1.0,1.0,0.0,,,,,,,,,,,,,
581,PT09M58.00S,2022-10-31T00:58:40.2Z,4,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612750,85,77,2022-10-31T00:58:47Z,5790000,,,0,,J. Poeltl shooting personal FOUL (3 PF) (Edwards 2 FT),"[1627751, 1630162]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629175.0,3.0,0.0,Edwards,1630162.0,,,,,
583,PT09M58.00S,2022-10-31T00:59:01.8Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,85,78,2022-10-31T00:59:01Z,5810000,,,0,,A. Edwards Free Throw 1 of 2 (13 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
584,PT09M58.00S,2022-10-31T00:59:03.3Z,4,REGULAR,substitution,out,[],203926,,,1610612750,85,78,2022-10-31T00:59:06Z,5820000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT09M58.00S,2022-10-31T00:59:03.3Z,4,REGULAR,substitution,in,[],1629641,,,1610612750,85,78,2022-10-31T00:59:06Z,5830000,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT09M58.00S,2022-10-31T00:59:16.7Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,85,79,2022-10-31T00:59:16Z,5840000,,,0,,A. Edwards Free Throw 2 of 2 (14 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
587,PT09M41.00S,2022-10-31T00:59:34.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,5.863994743758213,53.92156862745098,1610612759,85,79,2022-10-31T00:59:40Z,5850000,-20.0,3.0,1,left,MISS K. Bates-Diop cutting Layup,[1628966],1610612759.0,SAS,cutting,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
588,PT09M37.00S,2022-10-31T00:59:38.9Z,4,REGULAR,rebound,offensive,[],1628966,,,1610612759,85,79,2022-10-31T00:59:40Z,5860000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:3),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,587.0,4.0,3.0,1.0,,,,,,,,,,,,,
589,PT09M37.00S,2022-10-31T00:59:38.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,5.590000152587891,50.0,1610612759,87,79,2022-10-31T00:59:38Z,5870000,0.0,0.0,1,left,K. Bates-Diop tip Layup (13 PTS),[1628966],1610612759.0,SAS,tip,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Left,0.0,Made,13.0,,,,,,,,,,,,,,,,,
590,PT09M22.00S,2022-10-31T00:59:52.6Z,4,REGULAR,3pt,Jump Shot,[],1629675,70.38436268068331,21.323529411764707,1610612750,87,82,2022-10-31T01:00:01Z,5880000,-143.0,226.0,1,right,N. Reid 26' 3PT  (7 PTS) (A. Edwards 4 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,26.76,Made,7.0,,,,,A. Edwards,1630162.0,4.0,,,,,,,,,,
592,PT09M11.00S,2022-10-31T01:00:08.7Z,4,REGULAR,foul,offensive,[],1630200,,,1610612759,87,82,2022-10-31T01:00:22Z,5900000,,,0,,T. Jones charge offensive FOUL (3 PF),"[1630200, 1626156]",1610612759.0,SAS,charge,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1148.0,3.0,0.0,Russell,1626156.0,,,,,
594,PT09M11.00S,2022-10-31T01:00:08.7Z,4,REGULAR,turnover,offensive foul,[],1630200,,,1610612759,87,82,2022-10-31T01:00:08Z,5920000,,,0,,T. Jones offensive foul TURNOVER (2 TO),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1148.0,,,,,2.0,,,,
595,PT08M54.00S,2022-10-31T01:00:36.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,92.19776609724047,46.07843137254902,1610612750,87,84,2022-10-31T01:00:43Z,5930000,-20.0,21.0,1,right,N. Reid driving finger roll Layup (9 PTS) (A. Edwards 5 AST),"[1629675, 1630162]",1610612750.0,MIN,driving finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.86,Made,9.0,,,,,A. Edwards,1630162.0,5.0,,,,,,,,,,
597,PT08M35.00S,2022-10-31T01:00:55.3Z,4,REGULAR,3pt,Jump Shot,[],1630200,5.732588699080158,96.56862745098039,1610612759,90,84,2022-10-31T01:00:59Z,5950000,-233.0,1.0,1,left,T. Jones 3PT  (10 PTS) (K. Bates-Diop 1 AST),"[1630200, 1628966]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.28,Made,10.0,,,,,K. Bates-Diop,1628966.0,1.0,,,,,,,,,,
599,PT08M19.00S,2022-10-31T01:01:11.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.5407358738502,46.32352941176471,1610612750,90,84,2022-10-31T01:01:17Z,5970000,-18.0,27.0,1,right,MISS A. Edwards driving finger roll Layup,[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,,
600,PT08M17.00S,2022-10-31T01:01:13.6Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612759,90,84,2022-10-31T01:01:17Z,5980000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:4),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,599.0,5.0,4.0,1.0,,,,,,,,,,,,,
