actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
82,PT05M44.00S,2023-01-18T01:21:52.9Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,14,6,2023-01-18T01:21:58Z,820000,False,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,81.0,5.0,4.0,1.0,,,,,,,,,,,,,,
83,PT05M43.00S,2023-01-18T01:21:53.9Z,1,REGULAR,turnover,bad pass,[],1629651,,,1610612751,14,6,2023-01-18T01:22:05Z,830000,False,,,0,,N. Claxton bad pass TURNOVER (1 TO),"[1629651, 1629640]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Johnson,1629640.0
84,PT05M43.00S,2023-01-18T01:21:53.9Z,1,REGULAR,steal,,[],1629640,,,1610612759,14,6,2023-01-18T01:21:56Z,840000,False,,,0,,K. Johnson STEAL (3 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
85,PT05M38.00S,2023-01-18T01:21:58.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630200,92.85479632063075,52.20588235294118,1610612759,14,6,2023-01-18T01:22:11Z,850000,False,11.0,15.0,1,right,MISS T. Jones driving Layup,[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
86,PT05M34.00S,2023-01-18T01:22:01.8Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612751,14,6,2023-01-18T01:22:01Z,860000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,85.0,2.0,2.0,0.0,,,,,,,,,,,,,,
87,PT05M31.00S,2023-01-18T01:22:04.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627732,7.046649145860711,50.245098039215684,1610612751,14,6,2023-01-18T01:24:36Z,870000,False,-1.0,14.0,1,left,MISS B. Simmons running Layup,[1627732],1610612751.0,BKN,running,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
88,PT05M29.00S,2023-01-18T01:22:06.8Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,14,6,2023-01-18T01:22:16Z,880000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,87.0,4.0,3.0,1.0,,,,,,,,,,,,,,
89,PT05M27.00S,2023-01-18T01:22:12.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.38042049934296,47.549019607843135,1610612759,16,6,2023-01-18T01:22:47Z,890000,False,-12.0,10.0,1,right,K. Johnson driving Layup (5 PTS) (J. Poeltl 1 AST),"[1629640, 1627751]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.57,Made,,,,,5.0,,,,,,,,J. Poeltl,1627751.0,1.0,,,
91,PT05M27.00S,2023-01-18T01:22:17.0Z,1,REGULAR,foul,personal,['1freethrow'],1629651,,,1610612759,16,6,2023-01-18T01:22:48Z,910000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Johnson 1 FT),"[1629651, 1629640]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,201245.0,2.0,0.0,Johnson,1629640.0,,,,,,,,
93,PT05M27.00S,2023-01-18T01:22:27.6Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,16,6,2023-01-18T01:22:47Z,930000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M27.00S,2023-01-18T01:22:27.6Z,1,REGULAR,substitution,out,[],1629641,,,1610612759,16,6,2023-01-18T01:22:47Z,940000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M27.00S,2023-01-18T01:22:27.6Z,1,REGULAR,substitution,out,[],203925,,,1610612759,16,6,2023-01-18T01:22:47Z,950000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M27.00S,2023-01-18T01:22:27.6Z,1,REGULAR,substitution,out,[],1629651,,,1610612759,16,6,2023-01-18T01:22:47Z,960000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M27.00S,2023-01-18T01:22:27.6Z,1,REGULAR,substitution,out,[],1627732,,,1610612759,16,6,2023-01-18T01:22:47Z,970000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M27.00S,2023-01-18T01:22:27.6Z,1,REGULAR,substitution,in,[],1626196,,,1610612759,16,6,2023-01-18T01:22:47Z,980000,False,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M27.00S,2023-01-18T01:22:27.6Z,1,REGULAR,substitution,in,[],1631103,,,1610612759,16,6,2023-01-18T01:22:47Z,990000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M27.00S,2023-01-18T01:22:27.6Z,1,REGULAR,substitution,in,[],201988,,,1610612759,16,6,2023-01-18T01:22:47Z,1000000,False,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M27.00S,2023-01-18T01:22:27.6Z,1,REGULAR,substitution,in,[],1629139,,,1610612759,16,6,2023-01-18T01:22:47Z,1010000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M27.00S,2023-01-18T01:22:27.6Z,1,REGULAR,substitution,in,[],1630549,,,1610612759,16,6,2023-01-18T01:22:47Z,1020000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M27.00S,2023-01-18T01:22:53.1Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1629640,,,1610612759,17,6,2023-01-18T01:22:53Z,1030000,False,,,0,,K. Johnson Free Throw 1 of 1 (6 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
104,PT05M09.00S,2023-01-18T01:23:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,5.995400788436268,54.41176470588235,1610612751,17,8,2023-01-18T01:25:37Z,1040000,False,-22.0,4.0,1,left,R. O'Neale driving finger roll Layup (2 PTS),[1626220],1610612751.0,BKN,driving finger roll,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,2.0,,,,,,,,,,,,,
105,PT04M48.00S,2023-01-18T01:23:33.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,91.93495400788436,52.20588235294118,1610612759,17,8,2023-01-18T01:26:00Z,1050000,False,11.0,23.0,1,right,MISS K. Johnson driving floating bank Shot,[1629640],1610612759.0,SAS,driving floating bank,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
106,PT04M48.00S,2023-01-18T01:23:33.9Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,17,8,2023-01-18T01:23:46Z,1060000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,
107,PT04M39.00S,2023-01-18T01:23:42.1Z,1,REGULAR,3pt,Jump Shot,[],203552,28.07161629434954,82.59803921568627,1610612751,17,8,2023-01-18T01:23:52Z,1070000,False,-163.0,211.0,1,left,MISS S. Curry 26' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
108,PT04M36.00S,2023-01-18T01:23:45.1Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,17,8,2023-01-18T01:23:52Z,1080000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,107.0,5.0,4.0,1.0,,,,,,,,,,,,,,
109,PT04M25.00S,2023-01-18T01:23:56.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,85.89027595269383,49.50980392156863,1610612759,19,8,2023-01-18T01:24:03Z,1090000,False,-2.0,80.0,1,right,J. Poeltl 8' turnaround bank Hook (8 PTS) (J. Richardson 1 AST),"[1627751, 1626196]",1610612759.0,SAS,turnaround bank,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,8.01,Made,,,,,8.0,,,,,,,,J. Richardson,1626196.0,1.0,,,
111,PT04M12.00S,2023-01-18T01:24:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,8.886333771353483,46.32352941176471,1610612751,19,8,2023-01-18T01:24:16Z,1110000,False,18.0,31.0,1,left,MISS R. O'Neale driving Layup,[1626220],1610612751.0,BKN,driving,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
112,PT04M11.00S,2023-01-18T01:24:11.4Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,19,8,2023-01-18T01:24:16Z,1120000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,111.0,2.0,1.0,1.0,,,,,,,,,,,,,,
113,PT04M11.00S,2023-01-18T01:24:16.7Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612751,19,8,2023-01-18T01:24:31Z,1130000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1627751, 1630549]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,202035.0,1.0,0.0,Sharpe,1630549.0,,,,,,,,
116,PT04M11.00S,2023-01-18T01:24:37.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630549,,,1610612751,19,8,2023-01-18T01:24:37Z,1150000,False,,,0,,MISS D. Sharpe Free Throw 1 of 2,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
117,PT04M11.00S,2023-01-18T01:24:37.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,19,8,2023-01-18T01:24:37Z,1160000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,
118,PT04M11.00S,2023-01-18T01:24:40.2Z,1,REGULAR,substitution,out,[],1627751,,,1610612751,19,8,2023-01-18T01:24:48Z,1170000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M11.00S,2023-01-18T01:24:40.2Z,1,REGULAR,substitution,out,[],1626220,,,1610612751,19,8,2023-01-18T01:24:48Z,1180000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M11.00S,2023-01-18T01:24:40.2Z,1,REGULAR,substitution,in,[],1628380,,,1610612751,19,8,2023-01-18T01:24:48Z,1190000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT04M11.00S,2023-01-18T01:24:40.2Z,1,REGULAR,substitution,in,[],203933,,,1610612751,19,8,2023-01-18T01:24:48Z,1200000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT04M11.00S,2023-01-18T01:24:58.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630549,,,1610612751,19,9,2023-01-18T01:24:58Z,1210000,False,,,0,,D. Sharpe Free Throw 2 of 2 (1 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
123,PT03M58.00S,2023-01-18T01:25:15.1Z,1,REGULAR,2pt,Jump Shot,[],1626196,76.5604467805519,36.029411764705884,1610612759,21,9,2023-01-18T01:25:21Z,1220000,False,-70.0,168.0,1,right,J. Richardson 18' pullup Jump Shot (2 PTS),[1626196],1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Left Center,18.18,Made,,,,,2.0,,,,,,,,,,,,,
124,PT03M42.00S,2023-01-18T01:25:30.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629139,14.011169513797633,54.166666666666664,1610612751,21,9,2023-01-18T01:27:40Z,1230000,False,-21.0,79.0,1,left,MISS Y. Watanabe 8' driving floating Shot,[1629139],1610612751.0,BKN,driving floating,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Center,8.19,Missed,,,,,,,,,,,,,,,,,,
125,PT03M40.00S,2023-01-18T01:25:32.5Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,21,9,2023-01-18T01:27:40Z,1240000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,124.0,2.0,2.0,0.0,,,,,,,,,,,,,,
126,PT03M33.00S,2023-01-18T01:25:39.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,92.06636005256242,46.81372549019608,1610612759,21,9,2023-01-18T01:25:48Z,1250000,False,-16.0,22.0,1,right,MISS M. Branham driving reverse Layup,[1631103],1610612759.0,SAS,driving reverse,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
127,PT03M31.00S,2023-01-18T01:25:41.7Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,21,9,2023-01-18T01:25:48Z,1260000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,126.0,3.0,2.0,1.0,,,,,,,,,,,,,,
128,PT03M27.00S,2023-01-18T01:25:45.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203552,23.340998685939553,87.99019607843137,1610612751,21,9,2023-01-18T01:28:04Z,1270000,False,-190.0,167.0,1,left,MISS S. Curry 25' running pullup 3PT,[203552],1610612751.0,BKN,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
129,PT03M27.00S,2023-01-18T01:25:45.7Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,21,9,2023-01-18T01:25:52Z,1280000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,
130,PT03M16.00S,2023-01-18T01:25:56.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,82.47371879106439,54.166666666666664,1610612759,23,9,2023-01-18T01:26:03Z,1290000,False,21.0,112.0,1,right,J. Sochan 11' pullup Jump Shot (7 PTS) (M. Branham 1 AST),"[1631110, 1631103]",1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,11.41,Made,,,,,7.0,,,,,,,,M. Branham,1631103.0,1.0,,,
132,PT03M05.00S,2023-01-18T01:26:07.1Z,1,REGULAR,2pt,Jump Shot,[],201988,10.85742444152431,78.43137254901961,1610612751,23,9,2023-01-18T01:26:11Z,1310000,False,-142.0,50.0,1,left,MISS P. Mills 15' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,Mid-Range,8-16 Left,15.06,Missed,,,,,,,,,,,,,,,,,,
133,PT03M03.00S,2023-01-18T01:26:09.1Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,23,9,2023-01-18T01:26:11Z,1320000,False,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,132.0,3.0,3.0,0.0,,,,,,,,,,,,,,
134,PT02M57.00S,2023-01-18T01:26:15.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631110,91.40932982917214,45.588235294117645,1610612759,23,9,2023-01-18T01:28:53Z,1330000,False,-22.0,28.0,1,right,MISS J. Sochan running Layup,[1631110],1610612759.0,SAS,running,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,,
136,PT02M51.00S,2023-01-18T01:26:21.1Z,1,REGULAR,rebound,defensive,[],203933,,,1610612751,23,9,2023-01-18T01:26:26Z,1350000,False,,,0,,T. Warren REBOUND (Off:0 Def:1),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
137,PT02M48.00S,2023-01-18T01:26:24.0Z,1,REGULAR,2pt,Jump Shot,[],203933,20.97568988173456,45.09803921568628,1610612751,23,11,2023-01-18T01:29:26Z,1360000,False,25.0,145.0,1,left,T. Warren 14' Jump Shot (2 PTS) (D. Sharpe 1 AST),"[203933, 1630549]",1610612751.0,BKN,,,,Warren,T. Warren,,,,,Mid-Range,8-16 Center,14.68,Made,,,,,2.0,,,,,,,,D. Sharpe,1630549.0,1.0,,,
138,PT02M48.00S,2023-01-18T01:26:31.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,23,11,2023-01-18T01:26:31Z,1370000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M48.00S,2023-01-18T01:28:50.5Z,1,REGULAR,substitution,out,[],1631110,,,1610612759,23,11,2023-01-18T01:29:19Z,1380000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M48.00S,2023-01-18T01:28:50.5Z,1,REGULAR,substitution,out,[],203552,,,1610612759,23,11,2023-01-18T01:29:19Z,1390000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M48.00S,2023-01-18T01:28:50.5Z,1,REGULAR,substitution,in,[],203926,,,1610612759,23,11,2023-01-18T01:29:19Z,1400000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M48.00S,2023-01-18T01:28:50.5Z,1,REGULAR,substitution,in,[],1628410,,,1610612759,23,11,2023-01-18T01:29:19Z,1410000,False,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M34.00S,2023-01-18T01:29:35.7Z,1,REGULAR,foul,personal,[],203933,,,1610612759,23,11,2023-01-18T01:29:47Z,1420000,False,,,0,,T. Warren personal FOUL (1 PF),"[203933, 1626196]",1610612751.0,BKN,,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202035.0,1.0,0.0,Richardson,1626196.0,,,,,,,,
145,PT02M24.00S,2023-01-18T01:30:05.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,90.3580814717477,43.872549019607845,1610612759,23,11,2023-01-18T01:32:10Z,1440000,False,-31.0,38.0,1,right,MISS Z. Collins driving Layup - blocked,"[1628380, 1630549]",1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,4.89,Missed,,,,,,,,,,,Sharpe,1630549.0,,,,,,
146,PT02M24.00S,2023-01-18T01:30:05.4Z,1,REGULAR,block,,[],1630549,,,1610612759,23,11,2023-01-18T01:30:08Z,1450000,False,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
147,PT02M19.00S,2023-01-18T01:30:10.4Z,1,REGULAR,rebound,defensive,[],1628410,,,1610612751,23,11,2023-01-18T01:31:26Z,1460000,False,,,0,,E. Sumner REBOUND (Off:0 Def:1),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
148,PT02M14.00S,2023-01-18T01:30:15.0Z,1,REGULAR,turnover,bad pass,[],1630549,,,1610612751,23,11,2023-01-18T01:32:52Z,1470000,False,,,0,,D. Sharpe bad pass TURNOVER (1 TO),"[1630549, 203926]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,1.0,McDermott,203926.0
149,PT02M14.00S,2023-01-18T01:30:15.0Z,1,REGULAR,steal,,[],203926,,,1610612759,23,11,2023-01-18T01:30:20Z,1480000,False,,,0,,D. McDermott STEAL (1 STL),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
150,PT01M59.00S,2023-01-18T01:30:30.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626196,66.17936925098554,37.745098039215684,1610612759,23,11,2023-01-18T01:30:35Z,1490000,False,-61.0,265.0,1,right,MISS J. Richardson 27' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,27.24,Missed,,,,,,,,,,,,,,,,,,
151,PT01M55.00S,2023-01-18T01:30:34.7Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,23,11,2023-01-18T01:30:35Z,1500000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,150.0,4.0,3.0,1.0,,,,,,,,,,,,,,
152,PT01M49.00S,2023-01-18T01:30:39.7Z,1,REGULAR,2pt,Jump Shot,[],201988,22.683968462549277,63.970588235294116,1610612751,23,11,2023-01-18T01:30:47Z,1510000,False,-70.0,161.0,1,left,MISS P. Mills 17' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,Mid-Range,16-24 Left Center,17.52,Missed,,,,,,,,,,,,,,,,,,
153,PT01M44.00S,2023-01-18T01:30:44.7Z,1,REGULAR,rebound,defensive,[],1626196,,,1610612759,23,11,2023-01-18T01:30:47Z,1520000,False,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Left Center,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,,,
154,PT01M39.00S,2023-01-18T01:30:50.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631103,92.32917214191852,52.69607843137255,1610612759,25,11,2023-01-18T01:33:48Z,1530000,False,13.0,20.0,1,right,M. Branham running finger roll Layup (2 PTS),[1631103],1610612759.0,SAS,running finger roll,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,2.0,,,,,,,,,,,,,
156,PT01M18.00S,2023-01-18T01:31:10.9Z,1,REGULAR,2pt,Jump Shot,[],203933,21.895532194480946,46.07843137254902,1610612751,25,13,2023-01-18T01:34:01Z,1550000,False,20.0,153.0,1,left,T. Warren 15' driving floating Jump Shot (4 PTS),[203933],1610612751.0,BKN,driving floating,,,Warren,T. Warren,,,,,Mid-Range,8-16 Center,15.45,Made,,,,,4.0,,,,,,,,,,,,,
157,PT00M59.60S,2023-01-18T01:31:30.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,92.32917214191852,53.92156862745098,1610612759,25,13,2023-01-18T01:31:37Z,1560000,False,20.0,20.0,1,right,MISS M. Branham driving finger roll Layup,[1631103],1610612759.0,SAS,driving finger roll,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,,
158,PT00M57.20S,2023-01-18T01:31:32.6Z,1,REGULAR,rebound,defensive,[],203933,,,1610612751,25,13,2023-01-18T01:31:37Z,1570000,False,,,0,,T. Warren REBOUND (Off:0 Def:2),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,,
159,PT00M52.70S,2023-01-18T01:31:38.9Z,1,REGULAR,foul,personal,['2freethrow'],1631103,,,1610612751,25,13,2023-01-18T01:31:56Z,1580000,False,,,0,,M. Branham shooting personal FOUL (1 PF) (Warren 2 FT),"[1631103, 203933]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,,202035.0,1.0,0.0,Warren,203933.0,,,,,,,,
161,PT00M52.70S,2023-01-18T01:32:05.8Z,1,REGULAR,freethrow,1 of 2,[],203933,,,1610612751,25,14,2023-01-18T01:32:05Z,1600000,False,,,0,,T. Warren Free Throw 1 of 2 (5 PTS),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
162,PT00M52.70S,2023-01-18T01:32:06.8Z,1,REGULAR,substitution,out,[],1629640,,,1610612751,25,14,2023-01-18T01:32:16Z,1610000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
