actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
271,PT06M06.00S,2023-01-14T01:36:29.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1626196,71.82982917214193,53.431372549019606,1610612759,47,54,2023-01-14T01:36:36Z,2710000,False,17.0,212.0,1,right,J. Richardson 21' pullup Jump Shot (9 PTS) (J. Poeltl 3 AST),"[1626196, 1627751]",1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Center,,,,,,Made,,9.0,21.3,,,,J. Poeltl,1627751.0,3.0,,,,,
273,PT05M49.00S,2023-01-14T01:36:45.9Z,2,REGULAR,3pt,Jump Shot,[],201939,22.946780551905388,10.049019607843137,1610612744,47,54,2023-01-14T01:36:52Z,2730000,False,200.0,163.0,1,left,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.8,,,,,,,,,,,
274,PT05M47.00S,2023-01-14T01:36:47.9Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,47,54,2023-01-14T01:36:52Z,2740000,False,,,0,,J. Sochan REBOUND (Off:1 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,,,,273.0,,,5.0,4.0,1.0,,,,,,,,
275,PT05M41.00S,2023-01-14T01:36:54.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629641,82.7365308804205,39.705882352941174,1610612759,47,54,2023-01-14T01:37:01Z,2750000,False,-51.0,110.0,1,right,MISS R. Langford 12' floating Shot,[1629641],1610612759.0,SAS,floating,,,Langford,R. Langford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,12.13,,,,,,,,,,,
276,PT05M39.00S,2023-01-14T01:36:56.5Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,47,54,2023-01-14T01:37:01Z,2760000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,275.0,,,2.0,1.0,1.0,,,,,,,,
278,PT05M29.00S,2023-01-14T01:37:14.7Z,2,REGULAR,3pt,Jump Shot,[],1630237,18.478975032851512,95.09803921568627,1610612744,47,57,2023-01-14T01:37:19Z,2780000,False,-225.0,121.0,1,left,A. Lamb 25' 3PT  (6 PTS) (D. DiVincenzo 3 AST),"[1630237, 1628978]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,6.0,25.6,,,,D. DiVincenzo,1628978.0,3.0,,,,,
280,PT05M20.00S,2023-01-14T01:37:27.2Z,2,REGULAR,foul,personal,[],201939,,,1610612759,47,57,2023-01-14T01:37:34Z,2800000,False,,,0,,S. Curry personal FOUL (2 PF),"[201939, 1626196]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,202056.0,2.0,0.0,Richardson,1626196.0,,,,,,,,,,,,,,,
282,PT05M20.00S,2023-01-14T01:37:32.6Z,2,REGULAR,substitution,out,[],1627751,,,1610612759,47,57,2023-01-14T01:37:38Z,2820000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M20.00S,2023-01-14T01:37:32.6Z,2,REGULAR,substitution,out,[],1626172,,,1610612759,47,57,2023-01-14T01:37:38Z,2830000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M20.00S,2023-01-14T01:37:32.6Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,47,57,2023-01-14T01:37:38Z,2840000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M20.00S,2023-01-14T01:37:32.6Z,2,REGULAR,substitution,in,[],2738,,,1610612759,47,57,2023-01-14T01:37:38Z,2850000,False,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M16.00S,2023-01-14T01:38:02.5Z,2,REGULAR,foul,personal,[],1628978,,,1610612759,47,57,2023-01-14T01:38:09Z,2860000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1626196]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,202056.0,1.0,0.0,Richardson,1626196.0,,,,,,,,,,,,,,,
288,PT05M16.00S,2023-01-14T01:38:24.3Z,2,REGULAR,turnover,inbound,[],1631110,,,1610612759,47,57,2023-01-14T01:39:05Z,2880000,False,,,0,,J. Sochan inbound TURNOVER (1 TO),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,202056.0,,,,,,,,,,,,,,,1.0,,,,
289,PT05M02.00S,2023-01-14T01:38:46.4Z,2,REGULAR,turnover,out-of-bounds,[],1630237,,,1610612744,47,57,2023-01-14T01:39:49Z,2890000,False,,,0,,A. Lamb bad pass out-of-bounds TURNOVER (1 TO),[1630237],1610612744.0,GSW,bad pass,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,202056.0,,,,,,,,,,,,,,,1.0,,,,
290,PT05M02.00S,2023-01-14T01:38:50.6Z,2,REGULAR,substitution,out,[],1631110,,,1610612759,47,57,2023-01-14T01:39:00Z,2900000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M02.00S,2023-01-14T01:38:50.6Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,47,57,2023-01-14T01:39:00Z,2910000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M45.00S,2023-01-14T01:39:15.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628380,92.06636005256242,37.00980392156863,1610612759,47,57,2023-01-14T01:40:11Z,2920000,False,-65.0,22.0,1,right,MISS Z. Collins 6' driving Layup - blocked,"[1628380, 1630237]",1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.87,,,,,,,,,,Lamb,1630237.0
293,PT04M45.00S,2023-01-14T01:39:15.0Z,2,REGULAR,block,,[],1630237,,,1610612759,47,57,2023-01-14T01:39:17Z,2930000,False,,,0,,A. Lamb BLOCK (1 BLK),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT04M42.00S,2023-01-14T01:39:18.0Z,2,REGULAR,rebound,offensive,[],1626196,,,1610612759,47,57,2023-01-14T01:40:11Z,2940000,False,,,0,,J. Richardson REBOUND (Off:1 Def:2),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,292.0,,,3.0,2.0,1.0,,,,,,,,
295,PT04M39.00S,2023-01-14T01:39:21.0Z,2,REGULAR,2pt,Hook,"['fromturnover', '2ndchance']",1628380,92.32917214191852,32.84313725490196,1610612759,47,57,2023-01-14T01:40:31Z,2950000,False,-86.0,20.0,1,right,MISS Z. Collins 8' turnaround Hook,[1628380],1610612759.0,SAS,turnaround,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,8.8,,,,,,,,,,,
296,PT04M37.00S,2023-01-14T01:39:23.2Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612744,47,57,2023-01-14T01:39:23Z,2960000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:2),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,,,,,295.0,,,4.0,2.0,2.0,,,,,,,,
297,PT04M30.00S,2023-01-14T01:39:30.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630237,8.09789750328515,41.911764705882355,1610612744,47,59,2023-01-14T01:41:48Z,2970000,False,40.0,24.0,1,left,A. Lamb running Layup (8 PTS) (D. DiVincenzo 4 AST),"[1630237, 1628978]",1610612744.0,GSW,running,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,8.0,4.68,,,,D. DiVincenzo,1628978.0,4.0,,,,,
300,PT04M25.00S,2023-01-14T01:39:54.6Z,2,REGULAR,substitution,out,[],1628978,,,1610612759,47,59,2023-01-14T01:39:57Z,3000000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M25.00S,2023-01-14T01:39:54.6Z,2,REGULAR,substitution,in,[],203952,,,1610612759,47,59,2023-01-14T01:39:57Z,3010000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M24.00S,2023-01-14T01:40:07.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630237,,,1610612759,47,59,2023-01-14T01:40:16Z,3020000,False,,,0,,A. Lamb shooting personal FOUL (2 PF) (Langford 2 FT),"[1630237, 1629641]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,2714.0,2.0,0.0,Langford,1629641.0,,,,,,,,,,,,,,,
304,PT04M24.00S,2023-01-14T01:40:33.0Z,2,REGULAR,freethrow,1 of 2,[],1629641,,,1610612759,47,59,2023-01-14T01:40:33Z,3040000,False,,,0,,MISS R. Langford Free Throw 1 of 2,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
305,PT04M24.00S,2023-01-14T01:40:33.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,47,59,2023-01-14T01:40:33Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,304.0,,,,,,,,,,,,,
306,PT04M24.00S,2023-01-14T01:40:51.6Z,2,REGULAR,freethrow,2 of 2,[],1629641,,,1610612759,47,59,2023-01-14T01:40:51Z,3060000,False,,,0,,MISS R. Langford Free Throw 2 of 2,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
307,PT04M21.00S,2023-01-14T01:40:54.0Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,47,59,2023-01-14T01:40:54Z,3070000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,306.0,,,1.0,1.0,0.0,,,,,,,,
308,PT04M10.00S,2023-01-14T01:41:04.8Z,2,REGULAR,turnover,bad pass,[],2738,,,1610612744,47,59,2023-01-14T01:41:48Z,3080000,False,,,0,,A. Iguodala bad pass TURNOVER (1 TO),"[2738, 1626196]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Richardson,1626196.0,,
309,PT04M10.00S,2023-01-14T01:41:04.8Z,2,REGULAR,steal,,[],1626196,,,1610612759,47,59,2023-01-14T01:41:08Z,3090000,False,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
310,PT04M07.00S,2023-01-14T01:41:12.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630200,91.5407358738502,52.94117647058824,1610612759,49,59,2023-01-14T01:55:52Z,3100000,False,15.0,27.0,1,right,T. Jones running Layup (8 PTS) (J. Richardson 3 AST),"[1630200, 1626196]",1610612759.0,SAS,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,3.07,,,,J. Richardson,1626196.0,3.0,,,,,
312,PT04M07.00S,2023-01-14T01:41:15.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201939,,,1610612759,49,59,2023-01-14T01:41:32Z,3120000,False,,,0,,S. Curry shooting personal FOUL (3 PF) (Jones 1 FT),"[201939, 1630200]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,202056.0,3.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
314,PT04M07.00S,2023-01-14T01:41:25.0Z,2,REGULAR,substitution,out,[],1629641,,,1610612759,49,59,2023-01-14T01:41:48Z,3140000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT04M07.00S,2023-01-14T01:41:25.0Z,2,REGULAR,substitution,in,[],203926,,,1610612759,49,59,2023-01-14T01:41:48Z,3150000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT04M07.00S,2023-01-14T01:41:25.0Z,2,REGULAR,substitution,out,[],1626196,,,1610612759,49,59,2023-01-14T01:45:17Z,3155000,False,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT04M07.00S,2023-01-14T01:41:25.0Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,49,59,2023-01-14T01:45:17Z,3157500,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT04M07.00S,2023-01-14T01:41:41.8Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630200,,,1610612759,50,59,2023-01-14T01:41:41Z,3160000,False,,,0,,T. Jones Free Throw 1 of 1 (9 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
317,PT03M59.00S,2023-01-14T01:41:57.5Z,2,REGULAR,foul,personal,[],1630200,,,1610612744,50,59,2023-01-14T01:42:06Z,3170000,False,,,0,,T. Jones personal FOUL (2 PF),"[1630200, 2738]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,2714.0,2.0,0.0,Iguodala,2738.0,,,,,,,,,,,,,,,
319,PT03M51.00S,2023-01-14T01:42:23.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.389618922470433,45.09803921568628,1610612744,50,61,2023-01-14T01:42:32Z,3190000,False,25.0,8.0,1,left,S. Curry running finger roll Layup (9 PTS),[201939],1610612744.0,GSW,running finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,2.57,,,,,,,,,,,
320,PT03M51.00S,2023-01-14T01:42:26.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628380,,,1610612744,50,61,2023-01-14T01:42:49Z,3200000,False,,,0,,Z. Collins shooting personal FOUL (3 PF) (Curry 1 FT),"[1628380, 201939]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,203177.0,3.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,
322,PT03M51.00S,2023-01-14T01:42:36.4Z,2,REGULAR,substitution,out,[],1628380,,,1610612744,50,61,2023-01-14T01:42:47Z,3220000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M51.00S,2023-01-14T01:42:36.4Z,2,REGULAR,substitution,out,[],2738,,,1610612744,50,61,2023-01-14T01:42:47Z,3230000,False,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT03M51.00S,2023-01-14T01:42:36.4Z,2,REGULAR,substitution,out,[],1630237,,,1610612744,50,61,2023-01-14T01:42:47Z,3240000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT03M51.00S,2023-01-14T01:42:36.4Z,2,REGULAR,substitution,in,[],1627751,,,1610612744,50,61,2023-01-14T01:42:47Z,3250000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT03M51.00S,2023-01-14T01:42:36.4Z,2,REGULAR,substitution,in,[],203110,,,1610612744,50,61,2023-01-14T01:42:47Z,3260000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M51.00S,2023-01-14T01:42:36.4Z,2,REGULAR,substitution,in,[],1629673,,,1610612744,50,61,2023-01-14T01:42:47Z,3270000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M51.00S,2023-01-14T01:43:05.6Z,2,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,50,62,2023-01-14T01:43:05Z,3280000,False,,,0,,S. Curry Free Throw 1 of 1 (10 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
329,PT03M35.00S,2023-01-14T01:43:22.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.19776609724047,44.36274509803921,1610612759,52,62,2023-01-14T01:43:36Z,3290000,False,-28.0,21.0,1,right,K. Johnson driving Layup (8 PTS) (D. McDermott 1 AST),"[1629640, 203926]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,3.5,,,,D. McDermott,203926.0,1.0,,,,,
331,PT03M22.00S,2023-01-14T01:43:34.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,10.11826544021025,51.88419117647059,1610612744,52,64,2023-01-14T01:47:54Z,3310000,False,-9.0,43.0,1,left,K. Thompson cutting finger roll Layup (5 PTS) (D. Green 2 AST),"[202691, 203110]",1610612744.0,GSW,cutting finger roll,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,5.0,4.36,,,,D. Green,203110.0,2.0,,,,,
333,PT03M15.00S,2023-01-14T01:43:42.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,86.81011826544021,50.98039215686274,1610612759,54,64,2023-01-14T01:48:09Z,3330000,False,5.0,71.0,1,right,J. Poeltl 7' floating Jump Shot (4 PTS) (T. Jones 3 AST),"[1627751, 1630200]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,4.0,7.17,,,,T. Jones,1630200.0,3.0,,,,,
335,PT02M57.00S,2023-01-14T01:44:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,5.732588699080158,54.90196078431373,1610612744,54,64,2023-01-14T01:48:45Z,3350000,False,-25.0,1.0,1,left,MISS J. Poole driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.45,,,,,,,,,,,
336,PT02M54.00S,2023-01-14T01:44:03.5Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,54,64,2023-01-14T01:44:24Z,3360000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,335.0,,,4.0,4.0,0.0,,,,,,,,
337,PT02M47.00S,2023-01-14T01:44:09.5Z,2,REGULAR,3pt,Jump Shot,[],203926,69.99014454664915,23.774509803921568,1610612759,54,64,2023-01-14T01:50:03Z,3370000,False,-131.0,230.0,1,right,MISS D. McDermott 26' pullup 3PT,[203926],1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.44,,,,,,,,,,,
338,PT02M45.00S,2023-01-14T01:44:11.5Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,54,64,2023-01-14T01:44:28Z,3380000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,337.0,,,5.0,4.0,1.0,,,,,,,,
339,PT02M45.00S,2023-01-14T01:44:13.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627751,81.94809461235218,36.76470588235294,1610612759,56,64,2023-01-14T01:50:19Z,3390000,False,-66.0,117.0,1,right,J. Poeltl 13' floating Jump Shot (6 PTS),[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,6.0,13.46,,,,,,,,,,,
340,PT02M45.00S,2023-01-14T01:44:20.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,56,64,2023-01-14T01:44:20Z,3400000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT02M45.00S,2023-01-14T01:47:36.7Z,2,REGULAR,substitution,out,[],1626169,,,1610612744,56,64,2023-01-14T01:47:48Z,3410000,False,,,0,,SUB out: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT02M45.00S,2023-01-14T01:47:36.7Z,2,REGULAR,substitution,in,[],1626196,,,1610612744,56,64,2023-01-14T01:47:48Z,3420000,False,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT02M31.00S,2023-01-14T01:48:03.2Z,2,REGULAR,2pt,Jump Shot,[],202691,20.49934296977661,69.140625,1610612744,56,66,2023-01-14T01:48:09Z,3430000,False,-96.0,140.0,1,left,K. Thompson 16' pullup Jump Shot (7 PTS),[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,7.0,16.97,,,,,,,,,,,
348,PT02M20.00S,2023-01-14T01:48:14.6Z,2,REGULAR,2pt,Jump Shot,[],1630200,85.89027595269383,66.42156862745098,1610612759,56,66,2023-01-14T01:48:20Z,3440000,False,82.0,80.0,1,right,MISS T. Jones 11' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,11.47,,,,,,,,,,,
349,PT02M18.00S,2023-01-14T01:48:16.6Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,56,66,2023-01-14T01:48:20Z,3450000,False,,,0,,D. Green REBOUND (Off:0 Def:8),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,,,348.0,,,8.0,8.0,0.0,,,,,,,,
351,PT02M12.00S,2023-01-14T01:48:39.4Z,2,REGULAR,2pt,Jump Shot,[],202691,15.062417871222076,86.02941176470588,1610612744,56,66,2023-01-14T01:48:44Z,3470000,False,-180.0,89.0,1,left,MISS K. Thompson 20' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left,,,,,,Missed,,,20.09,,,,,,,,,,,
352,PT02M09.00S,2023-01-14T01:48:41.6Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,56,66,2023-01-14T01:48:41Z,3480000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left,,,,,,,351.0,,,3.0,2.0,1.0,,,,,,,,
353,PT02M04.00S,2023-01-14T01:48:46.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203952,7.178055190538765,47.05882352941176,1610612744,56,68,2023-01-14T01:48:58Z,3490000,False,15.0,15.0,1,left,A. Wiggins putback DUNK (7 PTS),[203952],1610612744.0,GSW,putback,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,2.1,,,,,,,,,,,
354,PT01M51.00S,2023-01-14T01:48:59.5Z,2,REGULAR,turnover,bad pass,[],1627751,,,1610612759,56,68,2023-01-14T01:50:16Z,3500000,False,,,0,,J. Poeltl bad pass TURNOVER (2 TO),"[1627751, 203110]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Green,203110.0,,
355,PT01M51.00S,2023-01-14T01:48:59.5Z,2,REGULAR,steal,,[],203110,,,1610612744,56,68,2023-01-14T01:49:02Z,3510000,False,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
356,PT01M41.00S,2023-01-14T01:49:10.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203952,13.091327201051248,95.58823529411765,1610612744,56,68,2023-01-14T01:49:15Z,3520000,False,-228.0,71.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.86,,,,,,,,,,,
357,PT01M37.00S,2023-01-14T01:49:14.1Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,56,68,2023-01-14T01:49:15Z,3530000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Left Corner 3,24+ Left,,,,,,,356.0,,,6.0,5.0,1.0,,,,,,,,
358,PT01M31.00S,2023-01-14T01:49:19.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,93.24901445466492,54.41176470588235,1610612759,56,68,2023-01-14T01:52:30Z,3540000,False,22.0,11.0,1,right,MISS T. Jones driving floating bank Shot,[1630200],1610612759.0,SAS,driving floating bank,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.47,,,,,,,,,,,
359,PT01M29.00S,2023-01-14T01:49:21.6Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,56,68,2023-01-14T01:49:24Z,3550000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,358.0,,,2.0,2.0,0.0,,,,,,,,
