actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
168,PT00M07.30S,2023-01-07T23:35:29.7Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,30,33,2023-01-07T23:35:29Z,1650000,False,,,0,,C. Bassey REBOUND (Off:0 Def:3),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Right Corner 3,24+ Right,,,167.0,3.0,3.0,0.0,,,,,,,,,,,,,,
169,PT00M00.00S,2023-01-07T23:35:39.0Z,1,REGULAR,3pt,Jump Shot,[],1631103,71.82982917214193,76.47058823529412,1610612759,30,33,2023-01-07T23:35:46Z,1660000,False,132.0,212.0,1,right,MISS M. Branham 25' pullup 3PT,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
171,PT00M00.00S,2023-01-07T23:35:39.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,30,33,2023-01-07T23:35:46Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,169.0,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2023-01-07T23:35:44.5Z,1,REGULAR,period,end,[],0,,,1610612759,30,33,2023-01-07T23:35:44Z,1690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-01-07T23:37:00.5Z,2,REGULAR,substitution,out,['startperiod'],1626196,,,1610612759,30,33,2023-01-07T23:38:18Z,1700000,False,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-01-07T23:37:00.5Z,2,REGULAR,substitution,in,['startperiod'],1630200,,,1610612759,30,33,2023-01-07T23:38:18Z,1710000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-01-07T23:38:21.1Z,2,REGULAR,period,start,[],0,,,1610612738,30,33,2023-01-07T23:38:21Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M45.00S,2023-01-07T23:38:36.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.863994743758213,49.754901960784316,1610612738,30,35,2023-01-07T23:38:44Z,1730000,False,1.0,3.0,1,left,J. Tatum driving finger roll Layup (6 PTS) (M. Brogdon 2 AST),"[1628369, 1627763]",1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,6.0,M. Brogdon,1627763.0,2.0,,,,,,,,
178,PT11M36.00S,2023-01-07T23:38:43.9Z,2,REGULAR,3pt,Jump Shot,[],203926,76.82325886990802,12.009803921568627,1610612759,30,35,2023-01-07T23:38:58Z,1750000,False,-190.0,165.0,1,right,MISS D. McDermott 25' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
179,PT11M33.00S,2023-01-07T23:38:46.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,30,35,2023-01-07T23:38:58Z,1760000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,178.0,,,,,,,,,,,,,,,,,
181,PT11M17.00S,2023-01-07T23:39:12.7Z,2,REGULAR,2pt,Jump Shot,[],1630573,4.5499342969776615,22.058823529411764,1610612738,30,37,2023-01-07T23:39:17Z,1780000,False,140.0,-10.0,1,left,S. Hauser 14' pullup Jump Shot (3 PTS) (J. Tatum 1 AST),"[1630573, 1628369]",1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Right,14.0,Made,,,,,,,3.0,J. Tatum,1628369.0,1.0,,,,,,,,
183,PT10M53.00S,2023-01-07T23:39:37.0Z,2,REGULAR,turnover,bad pass,[],1626169,,,1610612759,30,37,2023-01-07T23:39:45Z,1800000,False,,,0,,S. Johnson bad pass TURNOVER (1 TO),"[1626169, 1629684]",1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,,,,,Williams,1629684.0
184,PT10M53.00S,2023-01-07T23:39:37.0Z,2,REGULAR,steal,,[],1629684,,,1610612738,30,37,2023-01-07T23:39:39Z,1810000,False,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
185,PT10M46.00S,2023-01-07T23:39:43.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627763,5.338370565045992,51.225490196078425,1610612738,30,39,2023-01-07T23:40:25Z,1820000,False,-6.0,-2.0,1,left,M. Brogdon running finger roll Layup (8 PTS),[1627763],1610612738.0,BOS,running finger roll,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,8.0,,,,,,,,,,,
186,PT10M46.00S,2023-01-07T23:39:49.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,30,39,2023-01-07T23:39:49Z,1830000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M46.00S,2023-01-07T23:42:27.8Z,2,REGULAR,substitution,out,[],1629646,,,1610612759,30,39,2023-01-07T23:42:41Z,1840000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M46.00S,2023-01-07T23:42:27.8Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,30,39,2023-01-07T23:42:41Z,1850000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M24.00S,2023-01-07T23:43:36.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,86.5473061760841,43.627450980392155,1610612759,32,39,2023-01-07T23:45:47Z,1870000,False,-32.0,74.0,1,right,Z. Collins 8' driving floating Jump Shot (2 PTS) (D. McDermott 1 AST),"[1628380, 203926]",1610612759.0,SAS,driving floating,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,8.06,Made,,,,,,,2.0,D. McDermott,203926.0,1.0,,,,,,,,
192,PT10M14.00S,2023-01-07T23:43:48.9Z,2,REGULAR,foul,personal,[],1626169,,,1610612738,32,39,2023-01-07T23:44:20Z,1890000,False,,,0,,S. Johnson personal FOUL (1 PF),"[1626169, 1628369]",1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1628951.0,,1.0,0.0,Tatum,1628369.0,,
194,PT10M14.00S,2023-01-07T23:43:57.2Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,32,39,2023-01-07T23:44:01Z,1910000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M14.00S,2023-01-07T23:43:57.2Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,32,39,2023-01-07T23:44:01Z,1920000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M05.00S,2023-01-07T23:44:14.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,29.517082785808146,72.05882352941177,1610612738,32,42,2023-01-07T23:44:23Z,1930000,False,-110.0,225.0,1,left,J. Tatum 25' 3PT  (9 PTS) (M. Brogdon 3 AST),"[1628369, 1627763]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.06,Made,,,,,,,9.0,M. Brogdon,1627763.0,3.0,,,,,,,,
198,PT09M54.00S,2023-01-07T23:44:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626169,89.70105124835742,53.92156862745098,1610612759,34,42,2023-01-07T23:44:49Z,1950000,False,20.0,44.0,1,right,S. Johnson driving Layup (6 PTS) (T. Jones 2 AST),"[1626169, 1630200]",1610612759.0,SAS,driving,,,Johnson,S. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,,,,,,,6.0,T. Jones,1630200.0,2.0,,,,,,,,
200,PT09M54.00S,2023-01-07T23:44:31.6Z,2,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612759,34,42,2023-01-07T23:44:50Z,1970000,False,,,0,,R. Williams III shooting personal FOUL (1 PF) (Johnson 1 FT),"[1629057, 1626169]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628951.0,,1.0,0.0,Johnson,1626169.0,,
202,PT09M54.00S,2023-01-07T23:44:41.3Z,2,REGULAR,substitution,out,[],1631103,,,1610612759,34,42,2023-01-07T23:45:05Z,1990000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M54.00S,2023-01-07T23:44:41.3Z,2,REGULAR,substitution,out,[],1629684,,,1610612759,34,42,2023-01-07T23:45:05Z,2000000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M54.00S,2023-01-07T23:44:41.3Z,2,REGULAR,substitution,in,[],1629641,,,1610612759,34,42,2023-01-07T23:45:05Z,2010000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M54.00S,2023-01-07T23:44:41.3Z,2,REGULAR,substitution,in,[],1627759,,,1610612759,34,42,2023-01-07T23:45:05Z,2020000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M54.00S,2023-01-07T23:45:03.7Z,2,REGULAR,freethrow,1 of 1,[],1626169,,,1610612759,34,42,2023-01-07T23:45:06Z,2030000,False,,,0,,MISS S. Johnson Free Throw 1 of 1,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
207,PT09M51.00S,2023-01-07T23:45:06.7Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,34,42,2023-01-07T23:45:06Z,2040000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,206.0,2.0,2.0,0.0,,,,,,,,,,,,,,
208,PT09M41.00S,2023-01-07T23:45:15.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.389618922470433,49.754901960784316,1610612738,34,44,2023-01-07T23:45:47Z,2050000,False,1.0,8.0,1,left,J. Tatum driving finger roll Layup (11 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,11.0,,,,,,,,,,,
209,PT09M31.00S,2023-01-07T23:45:25.1Z,2,REGULAR,3pt,Jump Shot,[],1626169,69.59592641261499,69.6078431372549,1610612759,34,44,2023-01-07T23:45:53Z,2060000,False,98.0,233.0,1,right,MISS S. Johnson 25' 3PT,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
210,PT09M31.00S,2023-01-07T23:45:25.1Z,2,REGULAR,rebound,offensive,[],1626169,,,1610612759,34,44,2023-01-07T23:45:53Z,2070000,False,,,0,,S. Johnson REBOUND (Off:1 Def:0),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Above the Break 3,24+ Right Center,,,209.0,1.0,0.0,1.0,,,,,,,,,,,,,,
211,PT09M26.00S,2023-01-07T23:45:30.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626169,89.30683311432325,50.245098039215684,1610612759,34,44,2023-01-07T23:48:20Z,2080000,False,1.0,48.0,1,right,MISS S. Johnson floating Shot,[1626169],1610612759.0,SAS,floating,,,Johnson,S. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.8,Missed,,,,,,,,,,,,,,,,,,
213,PT09M21.00S,2023-01-07T23:45:35.4Z,2,REGULAR,rebound,offensive,[],1626169,,,1610612759,34,44,2023-01-07T23:46:02Z,2100000,False,,,0,,S. Johnson REBOUND (Off:2 Def:0),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,211.0,2.0,0.0,2.0,,,,,,,,,,,,,,
214,PT09M20.00S,2023-01-07T23:45:36.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626169,91.27792378449409,48.28431372549019,1610612759,34,44,2023-01-07T23:46:10Z,2110000,False,-9.0,29.0,1,right,MISS S. Johnson putback Layup,[1626169],1610612759.0,SAS,putback,,,Johnson,S. Johnson,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
215,PT09M18.00S,2023-01-07T23:45:38.1Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,34,44,2023-01-07T23:46:10Z,2120000,False,,,0,,R. Williams III REBOUND (Off:2 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,214.0,4.0,2.0,2.0,,,,,,,,,,,,,,
216,PT09M13.00S,2023-01-07T23:45:42.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,8.09789750328515,53.431372549019606,1610612738,34,44,2023-01-07T23:49:38Z,2130000,False,-17.0,24.0,1,left,MISS J. Brown running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
217,PT09M11.00S,2023-01-07T23:45:44.8Z,2,REGULAR,rebound,defensive,[],1629641,,,1610612759,34,44,2023-01-07T23:46:21Z,2140000,False,,,0,,R. Langford REBOUND (Off:1 Def:3),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,,,216.0,4.0,3.0,1.0,,,,,,,,,,,,,,
218,PT09M03.00S,2023-01-07T23:45:52.7Z,2,REGULAR,2pt,Jump Shot,[],1628380,79.188567674113,51.225490196078425,1610612759,36,44,2023-01-07T23:46:33Z,2150000,False,6.0,143.0,1,right,Z. Collins 14' Jump Shot (4 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Center,14.32,Made,,,,,,,4.0,,,,,,,,,,,
219,PT08M46.00S,2023-01-07T23:46:11.9Z,2,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,36,44,2023-01-07T23:46:42Z,2160000,False,,,0,,J. Brown bad pass out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,bad pass,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2005.0,1.0,,,,,,
220,PT08M46.00S,2023-01-07T23:46:15.9Z,2,REGULAR,substitution,out,[],1626169,,,1610612759,36,44,2023-01-07T23:46:26Z,2170000,False,,,0,,SUB out: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M46.00S,2023-01-07T23:46:15.9Z,2,REGULAR,substitution,out,[],1627763,,,1610612759,36,44,2023-01-07T23:46:26Z,2180000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M46.00S,2023-01-07T23:46:15.9Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,36,44,2023-01-07T23:46:26Z,2190000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M46.00S,2023-01-07T23:46:15.9Z,2,REGULAR,substitution,in,[],203935,,,1610612759,36,44,2023-01-07T23:46:26Z,2200000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M27.00S,2023-01-07T23:46:45.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628380,85.49605781865965,49.754901960784316,1610612759,38,44,2023-01-07T23:50:23Z,2210000,False,-1.0,84.0,1,right,Z. Collins 8' driving Hook (6 PTS),[1628380],1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,8.38,Made,,,,,,,6.0,,,,,,,,,,,
225,PT08M11.00S,2023-01-07T23:47:01.3Z,2,REGULAR,3pt,Jump Shot,[],1628369,24.78646517739816,14.215686274509803,1610612738,38,47,2023-01-07T23:47:06Z,2220000,False,179.0,180.0,1,left,J. Tatum 25' 3PT  (14 PTS) (R. Williams III 2 AST),"[1628369, 1629057]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.41,Made,,,,,,,14.0,R. Williams III,1629057.0,2.0,,,,,,,,
227,PT08M04.00S,2023-01-07T23:47:12.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,38,47,2023-01-07T23:47:12Z,2240000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M04.00S,2023-01-07T23:49:37.5Z,2,REGULAR,substitution,out,[],1629057,,,1610612759,38,47,2023-01-07T23:49:54Z,2250000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M04.00S,2023-01-07T23:49:37.5Z,2,REGULAR,substitution,in,[],201143,,,1610612759,38,47,2023-01-07T23:49:54Z,2260000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M54.00S,2023-01-07T23:50:15.3Z,2,REGULAR,3pt,Jump Shot,[],1630200,69.33311432325887,68.87254901960785,1610612759,38,47,2023-01-07T23:50:20Z,2270000,False,94.0,236.0,1,right,MISS T. Jones 25' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
231,PT07M51.00S,2023-01-07T23:50:18.3Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,38,47,2023-01-07T23:50:20Z,2280000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,230.0,5.0,5.0,0.0,,,,,,,,,,,,,,
232,PT07M40.00S,2023-01-07T23:50:29.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201143,7.966491458607096,52.20588235294118,1610612738,38,49,2023-01-07T23:50:34Z,2290000,False,-11.0,22.0,1,left,A. Horford Hook (4 PTS) (D. White 4 AST),"[201143, 1628401]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,,,4.0,D. White,1628401.0,4.0,,,,,,,,
234,PT07M28.00S,2023-01-07T23:50:41.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,83.26215505913272,42.40196078431372,1610612759,40,49,2023-01-07T23:50:55Z,2310000,False,-38.0,105.0,1,right,D. McDermott 11' driving floating Jump Shot (5 PTS) (T. Jones 3 AST),"[203926, 1630200]",1610612759.0,SAS,driving floating,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,11.15,Made,,,,,,,5.0,T. Jones,1630200.0,3.0,,,,,,,,
236,PT07M06.00S,2023-01-07T23:51:02.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,5.995400788436268,51.71568627450981,1610612738,40,51,2023-01-07T23:51:08Z,2330000,False,-9.0,4.0,1,left,J. Brown driving finger roll Layup (12 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.94,Made,,,,,,,12.0,,,,,,,,,,,
237,PT06M53.00S,2023-01-07T23:51:21.0Z,2,REGULAR,turnover,out-of-bounds,[],1630200,,,1610612759,40,51,2023-01-07T23:51:31Z,2340000,False,,,0,,T. Jones bad pass out-of-bounds TURNOVER (1 TO),[1630200],1610612759.0,SAS,bad pass,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2005.0,1.0,,,,,,
238,PT06M53.00S,2023-01-07T23:51:26.7Z,2,REGULAR,substitution,out,[],1631110,,,1610612738,40,51,2023-01-07T23:51:48Z,2350000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M53.00S,2023-01-07T23:51:26.7Z,2,REGULAR,substitution,out,[],1630200,,,1610612738,40,51,2023-01-07T23:51:48Z,2360000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M53.00S,2023-01-07T23:51:26.7Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,40,51,2023-01-07T23:51:48Z,2370000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M53.00S,2023-01-07T23:51:26.7Z,2,REGULAR,substitution,in,[],1626196,,,1610612738,40,51,2023-01-07T23:51:48Z,2380000,False,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M53.00S,2023-01-07T23:51:26.7Z,2,REGULAR,substitution,in,[],1629676,,,1610612738,40,51,2023-01-07T23:51:48Z,2390000,False,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M53.00S,2023-01-07T23:51:26.7Z,2,REGULAR,substitution,in,[],1627763,,,1610612738,40,51,2023-01-07T23:51:48Z,2400000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M38.00S,2023-01-07T23:51:50.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201143,32.276609724047304,56.127450980392155,1610612738,40,51,2023-01-07T23:52:33Z,2410000,False,-31.0,251.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,25.28,Missed,,,,,,,,,,,,,,,,,,
245,PT06M35.00S,2023-01-07T23:51:53.7Z,2,REGULAR,rebound,defensive,[],1629676,,,1610612759,40,51,2023-01-07T23:52:33Z,2420000,False,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Above the Break 3,24+ Center,,,244.0,1.0,1.0,0.0,,,,,,,,,,,,,,
246,PT06M24.00S,2023-01-07T23:52:04.6Z,2,REGULAR,2pt,Jump Shot,[],1626196,76.42904073587385,45.09803921568628,1610612759,42,51,2023-01-07T23:52:10Z,2430000,False,-25.0,169.0,1,right,J. Richardson 17' pullup Jump Shot (7 PTS),[1626196],1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Center,17.09,Made,,,,,,,7.0,,,,,,,,,,,
247,PT06M16.00S,2023-01-07T23:52:15.7Z,2,REGULAR,foul,personal,['2freethrow'],1629676,,,1610612738,42,51,2023-01-07T23:52:28Z,2440000,False,,,0,,I. Roby shooting personal FOUL (1 PF) (Brown 2 FT),"[1629676, 1627759]",1610612759.0,SAS,shooting,,,Roby,I. Roby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1179.0,,1.0,0.0,Brown,1627759.0,,
249,PT06M16.00S,2023-01-07T23:52:39.7Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,42,52,2023-01-07T23:52:39Z,2460000,False,,,0,,J. Brown Free Throw 1 of 2 (13 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
250,PT06M16.00S,2023-01-07T23:52:40.8Z,2,REGULAR,substitution,out,[],1629676,,,1610612738,42,52,2023-01-07T23:52:43Z,2470000,False,,,0,,SUB out: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M16.00S,2023-01-07T23:52:40.8Z,2,REGULAR,substitution,in,[],1631110,,,1610612738,42,52,2023-01-07T23:52:43Z,2480000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M16.00S,2023-01-07T23:52:55.9Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,42,53,2023-01-07T23:52:55Z,2490000,False,,,0,,J. Brown Free Throw 2 of 2 (14 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
253,PT06M06.00S,2023-01-07T23:53:09.3Z,2,REGULAR,turnover,out-of-bounds,[],1631110,,,1610612759,42,53,2023-01-07T23:53:52Z,2500000,False,,,0,,J. Sochan lost ball out-of-bounds TURNOVER (1 TO),[1631110],1610612759.0,SAS,lost ball,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1179.0,1.0,,,,,,
255,PT05M55.00S,2023-01-07T23:53:41.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201143,12.828515111695138,51.225490196078425,1610612738,42,53,2023-01-07T23:54:29Z,2520000,False,-6.0,68.0,1,left,MISS A. Horford 6' Hook,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,,,,,
256,PT05M51.00S,2023-01-07T23:53:46.1Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,42,53,2023-01-07T23:53:46Z,2530000,False,,,0,,J. Sochan REBOUND (Off:1 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,255.0,4.0,3.0,1.0,,,,,,,,,,,,,,
