actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
426,PT05M39.00S,2022-10-29T02:05:04.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627884,5.338370565045992,53.431372549019606,1610612741,76,80,2022-10-29T02:05:11Z,4210000,-17.0,-2.0,1,left,MISS D. Jones Jr. reverse Layup,[1627884],1610612741.0,CHI,reverse,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
427,PT05M39.00S,2022-10-29T02:05:04.4Z,3,REGULAR,rebound,defensive,[],203926,,,1610612759,76,80,2022-10-29T02:05:11Z,4220000,,,0,,D. McDermott REBOUND (Off:0 Def:2),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,426.0,2.0,2.0,0.0,,,,,,,,,,
428,PT05M33.00S,2022-10-29T02:05:13.8Z,3,REGULAR,turnover,out-of-bounds,[],1628966,,,1610612759,76,80,2022-10-29T02:05:21Z,4230000,,,0,,K. Bates-Diop bad pass out-of-bounds TURNOVER (1 TO),[1628966],1610612759.0,SAS,bad pass,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,1628480.0,,,,,,
429,PT05M13.00S,2022-10-29T02:05:41.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,17.821944809461236,60.29411764705882,1610612741,76,80,2022-10-29T02:05:48Z,4240000,-51.0,115.0,1,left,MISS D. DeRozan 12' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.6,Missed,,,,,,,,,,,,,,,,,,
430,PT05M11.00S,2022-10-29T02:05:43.9Z,3,REGULAR,rebound,defensive,[],203926,,,1610612759,76,80,2022-10-29T02:05:48Z,4250000,,,0,,D. McDermott REBOUND (Off:0 Def:3),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,429.0,3.0,3.0,0.0,,,,,,,,,,
431,PT05M06.00S,2022-10-29T02:05:49.0Z,3,REGULAR,3pt,Jump Shot,[],203926,65.78515111695138,50.49019607843137,1610612759,76,80,2022-10-29T02:05:56Z,4260000,2.0,269.0,1,right,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
432,PT05M02.00S,2022-10-29T02:05:53.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,76,80,2022-10-29T02:05:56Z,4270000,,,0,,N. Vucevic REBOUND (Off:2 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,431.0,4.0,2.0,2.0,,,,,,,,,,
433,PT04M57.00S,2022-10-29T02:05:57.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,24.392247043363994,9.558823529411764,1610612741,76,80,2022-10-29T02:08:55Z,4280000,202.0,177.0,1,left,MISS C. White 26' running pullup 3PT,[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.86,Missed,,,,,,,,,,,,,,,,,,
434,PT04M54.00S,2022-10-29T02:06:00.5Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,76,80,2022-10-29T02:06:02Z,4290000,,,0,,J. Poeltl REBOUND (Off:0 Def:6),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,,,,433.0,6.0,6.0,0.0,,,,,,,,,,
435,PT04M45.00S,2022-10-29T02:06:10.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,84.44480946123521,36.76470588235294,1610612759,78,80,2022-10-29T02:06:14Z,4300000,-66.0,94.0,1,right,K. Johnson 11' floating Jump Shot (20 PTS) (T. Jones 7 AST),"[1629640, 1630200]",1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Left,11.47,Made,20.0,T. Jones,1630200.0,7.0,,,,,,,,,,,,,,
437,PT04M32.00S,2022-10-29T02:06:23.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,7.30946123521682,59.068627450980394,1610612741,78,80,2022-10-29T02:10:08Z,4320000,-45.0,16.0,1,left,MISS D. DeRozan floating Shot,[201942],1610612741.0,CHI,floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
438,PT04M30.00S,2022-10-29T02:06:25.1Z,3,REGULAR,rebound,offensive,[],1629750,,,1610612741,78,80,2022-10-29T02:11:10Z,4330000,,,0,,J. Green REBOUND (Off:1 Def:3),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,437.0,4.0,3.0,1.0,,,,,,,,,,
439,PT04M29.00S,2022-10-29T02:06:32.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629750,5.590000152587891,50.0,1610612741,78,82,2022-10-29T02:10:55Z,4340000,0.0,0.0,1,left,J. Green putback Layup (2 PTS),[1629750],1610612741.0,CHI,putback,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
440,PT04M08.00S,2022-10-29T02:06:46.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203926,91.5407358738502,45.09803921568628,1610612759,78,82,2022-10-29T02:11:52Z,4350000,-25.0,27.0,1,right,MISS D. McDermott driving Layup,[203926],1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
441,PT04M06.00S,2022-10-29T02:06:48.8Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,78,82,2022-10-29T02:06:48Z,4360000,,,0,,J. Poeltl REBOUND (Off:1 Def:6),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,440.0,7.0,6.0,1.0,,,,,,,,,,
442,PT04M03.00S,2022-10-29T02:06:52.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627751,84.70762155059133,60.78431372549019,1610612759,80,82,2022-10-29T02:06:57Z,4370000,54.0,91.0,1,right,J. Poeltl 10' floating Jump Shot (17 PTS) (T. Jones 8 AST),"[1627751, 1630200]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,10.59,Made,17.0,T. Jones,1630200.0,8.0,,,,,,,,,,,,,,
444,PT03M46.00S,2022-10-29T02:07:09.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,16.376478318002626,48.28431372549019,1610612741,80,82,2022-10-29T02:07:13Z,4390000,9.0,101.0,1,left,MISS N. Vucevic 10' Hook,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,10.18,Missed,,,,,,,,,,,,,,,,,,
445,PT03M43.00S,2022-10-29T02:07:12.6Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,80,82,2022-10-29T02:07:13Z,4400000,,,0,,J. Poeltl REBOUND (Off:1 Def:7),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,444.0,8.0,7.0,1.0,,,,,,,,,,
446,PT03M38.00S,2022-10-29T02:07:19.5Z,3,REGULAR,turnover,out-of-bounds,[],1629640,,,1610612759,80,82,2022-10-29T02:07:26Z,4410000,,,0,,K. Johnson lost ball out-of-bounds TURNOVER (3 TO),[1629640],1610612759.0,SAS,lost ball,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,3.0,,,2003.0,,,,,,
447,PT03M38.00S,2022-10-29T02:07:23.9Z,3,REGULAR,substitution,out,[],1627751,,,1610612741,80,82,2022-10-29T02:07:49Z,4420000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M38.00S,2022-10-29T02:07:23.9Z,3,REGULAR,substitution,out,[],1630200,,,1610612741,80,82,2022-10-29T02:07:49Z,4430000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M38.00S,2022-10-29T02:07:23.9Z,3,REGULAR,substitution,out,[],201942,,,1610612741,80,82,2022-10-29T02:07:49Z,4440000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M38.00S,2022-10-29T02:07:23.9Z,3,REGULAR,substitution,in,[],1631104,,,1610612741,80,82,2022-10-29T02:07:49Z,4450000,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M38.00S,2022-10-29T02:07:23.9Z,3,REGULAR,substitution,in,[],1628380,,,1610612741,80,82,2022-10-29T02:07:49Z,4460000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M38.00S,2022-10-29T02:07:23.9Z,3,REGULAR,substitution,in,[],201609,,,1610612741,80,82,2022-10-29T02:07:49Z,4470000,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M25.00S,2022-10-29T02:07:54.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201609,7.703679369250986,53.18627450980392,1610612741,80,82,2022-10-29T02:08:03Z,4480000,-16.0,20.0,1,left,MISS G. Dragic driving Layup,[201609],1610612741.0,CHI,driving,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,,
454,PT03M20.00S,2022-10-29T02:07:59.1Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,80,82,2022-10-29T02:07:59Z,4490000,,,0,,N. Vucevic REBOUND (Off:3 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,453.0,5.0,2.0,3.0,,,,,,,,,,
455,PT03M20.00S,2022-10-29T02:07:59.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,5.590000152587891,50.0,1610612741,80,84,2022-10-29T02:07:59Z,4500000,0.0,0.0,1,left,N. Vucevic putback DUNK (9 PTS),[202696],1610612741.0,CHI,putback,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,0.0,Made,9.0,,,,,,,,,,,,,,,,,
456,PT03M07.00S,2022-10-29T02:08:12.6Z,3,REGULAR,2pt,Jump Shot,[],1628380,85.10183968462549,20.833333333333336,1610612759,82,84,2022-10-29T02:08:19Z,4510000,-146.0,88.0,1,right,Z. Collins 17' Jump Shot (9 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Left,17.0,Made,9.0,,,,,,,,,,,,,,,,,
457,PT02M56.00S,2022-10-29T02:08:23.5Z,3,REGULAR,2pt,Jump Shot,[],1629632,17.95335085413929,31.862745098039213,1610612741,82,86,2022-10-29T02:08:27Z,4520000,91.0,116.0,1,left,C. White 14' pullup Jump Shot (17 PTS),[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Mid-Range,8-16 Right,14.75,Made,17.0,,,,,,,,,,,,,,,,,
458,PT02M44.00S,2022-10-29T02:08:35.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,85.3646517739816,61.274509803921575,1610612759,82,86,2022-10-29T02:08:41Z,4530000,56.0,85.0,1,right,MISS K. Johnson 10' pullup Shot,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Right,10.21,Missed,,,,,,,,,,,,,,,,,,
459,PT02M41.00S,2022-10-29T02:08:38.0Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612741,82,86,2022-10-29T02:08:41Z,4540000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,458.0,3.0,2.0,1.0,,,,,,,,,,
460,PT02M39.00S,2022-10-29T02:08:42.7Z,3,REGULAR,foul,personal,['1freethrow'],203926,,,1610612741,82,86,2022-10-29T02:09:29Z,4550000,,,0,,D. McDermott transition take personal FOUL (2 PF) (White 1 FT),"[203926, 1629632]",1610612759.0,SAS,transition take,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,2003.0,,,2.0,0.0,White,1629632.0
462,PT02M39.00S,2022-10-29T02:09:34.4Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1629632,,,1610612741,82,86,2022-10-29T02:09:34Z,4570000,,,0,,MISS C. White transition take Free Throw 1 of 1,[1629632],1610612741.0,CHI,transition take,,,White,C. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
463,PT02M39.00S,2022-10-29T02:09:34.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,82,86,2022-10-29T02:09:42Z,4580000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,462.0,,,,,,,,,,,,,
464,PT02M39.00S,2022-10-29T02:09:43.0Z,3,REGULAR,substitution,out,[],1629640,,,1610612741,82,86,2022-10-29T02:09:48Z,4590000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M39.00S,2022-10-29T02:09:43.0Z,3,REGULAR,substitution,out,[],1629750,,,1610612741,82,86,2022-10-29T02:09:48Z,4600000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M39.00S,2022-10-29T02:09:43.0Z,3,REGULAR,substitution,in,[],1631110,,,1610612741,82,86,2022-10-29T02:09:48Z,4610000,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M39.00S,2022-10-29T02:09:43.0Z,3,REGULAR,substitution,in,[],203083,,,1610612741,82,86,2022-10-29T02:09:48Z,4620000,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M39.00S,2022-10-29T02:09:43.0Z,3,REGULAR,substitution,out,[],202696,,,1610612741,82,86,2022-10-29T02:13:42Z,4625000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M39.00S,2022-10-29T02:09:43.0Z,3,REGULAR,substitution,in,[],1630172,,,1610612741,82,86,2022-10-29T02:13:42Z,4627500,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M30.00S,2022-10-29T02:09:53.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.469776609724048,51.9607843137255,1610612741,82,88,2022-10-29T02:17:25Z,4630000,-10.0,-1.0,1,left,A. Drummond cutting finger roll Layup (11 PTS) (G. Dragic 2 AST),"[203083, 201609]",1610612741.0,CHI,cutting finger roll,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.99,Made,11.0,G. Dragic,201609.0,2.0,,,,,,,,,,,,,,
471,PT02M10.00S,2022-10-29T02:10:22.9Z,3,REGULAR,3pt,Jump Shot,[],1628380,66.17936925098554,52.69607843137255,1610612759,85,88,2022-10-29T02:10:28Z,4660000,13.0,265.0,1,right,Z. Collins 26' 3PT  (12 PTS) (B. Wesley 3 AST),"[1628380, 1631104]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,26.57,Made,12.0,B. Wesley,1631104.0,3.0,,,,,,,,,,,,,,
474,PT01M55.00S,2022-10-29T02:10:45.1Z,3,REGULAR,substitution,out,[],1628966,,,1610612741,85,88,2022-10-29T02:10:49Z,4690000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M55.00S,2022-10-29T02:10:45.1Z,3,REGULAR,substitution,in,[],1626196,,,1610612741,85,88,2022-10-29T02:10:49Z,4700000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M44.00S,2022-10-29T02:11:17.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,19.267411300919843,50.49019607843137,1610612741,85,90,2022-10-29T02:11:34Z,4710000,-2.0,129.0,1,left,P. Williams 12' turnaround fadeaway Jump Shot (10 PTS),[1630172],1610612741.0,CHI,turnaround fadeaway,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,12.86,Made,10.0,,,,,,,,,,,,,,,,,
477,PT01M26.00S,2022-10-29T02:11:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,86.94152431011827,46.32352941176471,1610612759,87,90,2022-10-29T02:20:55Z,4720000,-18.0,70.0,1,right,Z. Collins 7' cutting Layup (14 PTS) (J. Richardson 4 AST),"[1628380, 1626196]",1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,7.26,Made,14.0,J. Richardson,1626196.0,4.0,,,,,,,,,,,,,,
479,PT01M26.00S,2022-10-29T02:11:50.6Z,3,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612759,87,90,2022-10-29T02:11:57Z,4740000,,,0,,C. White shooting personal FOUL (3 PF) (Collins 1 FT),"[1629632, 1628380]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203177.0,,,3.0,0.0,Collins,1628380.0
481,PT01M26.00S,2022-10-29T02:12:24.3Z,3,REGULAR,freethrow,1 of 1,[],1628380,,,1610612759,87,90,2022-10-29T02:12:24Z,4760000,,,0,,MISS Z. Collins Free Throw 1 of 1,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
482,PT01M23.00S,2022-10-29T02:12:26.1Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,87,90,2022-10-29T02:12:26Z,4770000,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,481.0,3.0,3.0,0.0,,,,,,,,,,
483,PT01M11.00S,2022-10-29T02:12:40.5Z,3,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612741,87,90,2022-10-29T02:13:04Z,4780000,,,0,,Z. Collins shooting personal FOUL (3 PF) (Drummond 2 FT),"[1628380, 203083]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203177.0,,,3.0,0.0,Drummond,203083.0
487,PT01M11.00S,2022-10-29T02:14:18.0Z,3,REGULAR,freethrow,1 of 2,[],203083,,,1610612741,87,90,2022-10-29T02:14:38Z,4800000,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
488,PT01M11.00S,2022-10-29T02:14:18.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,87,90,2022-10-29T02:14:38Z,4810000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,487.0,,,,,,,,,,,,,
489,PT01M11.00S,2022-10-29T02:14:18.0Z,3,REGULAR,freethrow,2 of 2,[],203083,,,1610612741,87,90,2022-10-29T02:14:38Z,4820000,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
490,PT01M07.00S,2022-10-29T02:14:22.0Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,87,90,2022-10-29T02:14:38Z,4830000,,,0,,Z. Collins REBOUND (Off:1 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,489.0,4.0,3.0,1.0,,,,,,,,,,
491,PT01M03.00S,2022-10-29T02:14:39.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626196,74.85216819973719,87.74509803921569,1610612759,90,90,2022-10-29T02:22:04Z,4840000,189.0,184.0,1,right,J. Richardson 26' 3PT running (10 PTS) (B. Wesley 4 AST),"[1626196, 1631104]",1610612759.0,SAS,running,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,26.35,Made,10.0,B. Wesley,1631104.0,4.0,,,,,,,,,,,,,,
493,PT00M52.40S,2022-10-29T02:14:52.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,15.062417871222076,54.65686274509803,1610612741,90,92,2022-10-29T02:14:58Z,4860000,-23.0,89.0,1,left,A. Drummond 9' floating Jump Shot (13 PTS) (G. Dragic 3 AST),"[203083, 201609]",1610612741.0,CHI,floating,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,9.21,Made,13.0,G. Dragic,201609.0,3.0,,,,,,,,,,,,,,
495,PT00M31.50S,2022-10-29T02:15:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,91.67214191852825,42.15686274509804,1610612759,90,92,2022-10-29T02:15:23Z,4880000,-39.0,26.0,1,right,MISS J. Sochan driving finger roll Layup,[1631110],1610612759.0,SAS,driving finger roll,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
496,PT00M30.70S,2022-10-29T02:15:16.3Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,90,92,2022-10-29T02:15:23Z,4890000,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,495.0,5.0,3.0,2.0,,,,,,,,,,
497,PT00M30.70S,2022-10-29T02:15:20.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,94.40999984741211,50.0,1610612759,92,92,2022-10-29T02:15:20Z,4900000,0.0,0.0,1,right,Z. Collins tip Layup (16 PTS),[1628380],1610612759.0,SAS,tip,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,0.0,Made,16.0,,,,,,,,,,,,,,,,,
498,PT00M14.10S,2022-10-29T02:15:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.521024967148489,51.71568627450981,1610612741,92,94,2022-10-29T02:15:43Z,4910000,-9.0,9.0,1,left,A. Drummond Layup (15 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.23,Made,15.0,,,,,,,,,,,,,,,,,
499,PT00M03.60S,2022-10-29T02:15:51.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631104,92.9862023653088,47.30392156862745,1610612759,94,94,2022-10-29T02:16:05Z,4920000,-13.0,13.0,1,right,B. Wesley driving DUNK (7 PTS),[1631104],1610612759.0,SAS,driving,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,1.9,Made,7.0,,,,,,,,,,,,,,,,,
500,PT00M00.90S,2022-10-29T02:15:56.6Z,3,REGULAR,turnover,bad pass,[],203083,,,1610612741,94,94,2022-10-29T02:16:19Z,4930000,,,0,,A. Drummond bad pass TURNOVER (1 TO),"[203083, 1631110]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Sochan,1631110.0,,,,,,,
501,PT00M00.90S,2022-10-29T02:15:56.6Z,3,REGULAR,steal,,[],1631110,,,1610612759,94,94,2022-10-29T02:15:58Z,4940000,,,0,,J. Sochan STEAL (1 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
502,PT00M00.00S,2022-10-29T02:16:01.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631104,63.81406044678055,45.09803921568628,1610612759,94,94,2022-10-29T02:16:28Z,4950000,-25.0,288.0,1,right,MISS B. Wesley 28' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,28.86,Missed,,,,,,,,,,,,,,,,,,
503,PT00M00.00S,2022-10-29T02:16:07.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,94,94,2022-10-29T02:16:07Z,4960000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,502.0,,,,,,,,,,,,,
504,PT00M00.00S,2022-10-29T02:16:11.6Z,3,REGULAR,period,end,[],0,,,1610612759,94,94,2022-10-29T02:16:11Z,4970000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-10-29T02:18:13.0Z,4,REGULAR,substitution,out,['startperiod'],1629632,,,1610612759,94,94,2022-10-29T02:18:48Z,4980000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-10-29T02:18:13.0Z,4,REGULAR,substitution,out,['startperiod'],203083,,,1610612759,94,94,2022-10-29T02:18:48Z,4990000,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-10-29T02:18:13.0Z,4,REGULAR,substitution,out,['startperiod'],1630172,,,1610612759,94,94,2022-10-29T02:18:48Z,5000000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-10-29T02:18:13.0Z,4,REGULAR,substitution,in,['startperiod'],1627936,,,1610612759,94,94,2022-10-29T02:18:48Z,5010000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
