actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
339,PT11M34.00S,2022-11-24T02:20:26.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,74.32654402102497,17.401960784313726,1610612759,47,66,2022-11-24T02:20:41Z,3340000,False,-163.0,189.0,1,right,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
340,PT11M33.00S,2022-11-24T02:20:27.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,47,66,2022-11-24T02:20:41Z,3350000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,339.0,,,,,,,,,,,,,,,,,
341,PT11M33.00S,2022-11-24T02:20:34.7Z,3,REGULAR,foul,personal,[],1631110,,,1610612740,47,66,2022-11-24T02:20:50Z,3360000,False,,,0,,J. Sochan loose ball personal FOUL (3 PF),"[1631110, 1630631]",1610612759.0,SAS,loose ball,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627541.0,3.0,1.0,Alvarado,1630631.0,,,,
343,PT11M20.00S,2022-11-24T02:20:57.8Z,3,REGULAR,3pt,Jump Shot,[],202685,31.225361366622867,27.205882352941174,1610612740,47,66,2022-11-24T02:21:04Z,3380000,False,114.0,241.0,1,left,MISS J. Valanciunas 26' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
344,PT11M16.00S,2022-11-24T02:21:01.8Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,47,66,2022-11-24T02:21:04Z,3390000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,343.0,2.0,2.0,0.0,,,,,,,,,,,,,,
345,PT11M13.00S,2022-11-24T02:21:05.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630200,95.74572930354796,3.6764705882352944,1610612759,47,66,2022-11-24T02:21:11Z,3400000,False,-232.0,-13.0,1,right,MISS T. Jones 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
346,PT11M10.00S,2022-11-24T02:21:08.2Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,47,66,2022-11-24T02:21:11Z,3410000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,345.0,5.0,4.0,1.0,,,,,,,,,,,,,,
347,PT11M06.00S,2022-11-24T02:21:15.9Z,3,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,47,66,2022-11-24T02:22:54Z,3420000,False,,,0,,J. Alvarado lost ball out-of-bounds TURNOVER (3 TO),[1630631],1610612740.0,NOP,lost ball,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,3.0,,,,,,,,,
348,PT10M54.00S,2022-11-24T02:21:31.4Z,3,REGULAR,turnover,bad pass,[],1629640,,,1610612759,47,66,2022-11-24T02:21:37Z,3430000,False,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1629640, 1630631]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,,,,Alvarado,1630631.0
349,PT10M54.00S,2022-11-24T02:21:31.4Z,3,REGULAR,steal,,[],1630631,,,1610612740,47,66,2022-11-24T02:21:33Z,3440000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
350,PT10M49.00S,2022-11-24T02:21:36.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,6.783837056504599,50.0,1610612740,47,68,2022-11-24T02:23:33Z,3450000,False,0.0,11.0,1,left,H. Jones running Layup (5 PTS),[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,5.0,,,,,,,,,,,,,
351,PT10M36.00S,2022-11-24T02:21:48.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,92.46057818659659,50.0,1610612759,49,68,2022-11-24T02:24:00Z,3460000,False,0.0,18.0,1,right,J. Sochan cutting Layup (4 PTS) (D. Vassell 4 AST),"[1631110, 1630170]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,4.0,D. Vassell,1630170.0,4.0,,,,,,,,,,
353,PT10M28.00S,2022-11-24T02:22:00.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,5.732588699080158,50.245098039215684,1610612740,49,70,2022-11-24T02:24:52Z,3480000,False,-1.0,1.0,1,left,B. Ingram driving Layup (4 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,4.0,,,,,,,,,,,,,
354,PT10M28.00S,2022-11-24T02:22:03.4Z,3,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612740,49,70,2022-11-24T02:22:33Z,3490000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Ingram 1 FT),"[1627751, 1627742]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627541.0,1.0,0.0,Ingram,1627742.0,,,,
356,PT10M28.00S,2022-11-24T02:22:14.1Z,3,REGULAR,substitution,out,[],1629640,,,1610612740,49,70,2022-11-24T02:22:40Z,3510000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT10M28.00S,2022-11-24T02:22:14.1Z,3,REGULAR,substitution,in,[],1628966,,,1610612740,49,70,2022-11-24T02:22:40Z,3520000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT10M28.00S,2022-11-24T02:22:34.8Z,3,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,49,71,2022-11-24T02:22:34Z,3530000,False,,,0,,B. Ingram Free Throw 1 of 1 (5 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
360,PT10M19.00S,2022-11-24T02:22:43.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,94.03745072273325,50.98039215686274,1610612759,51,71,2022-11-24T02:25:48Z,3540000,False,5.0,4.0,1,right,J. Sochan driving Layup (6 PTS) (T. Jones 6 AST),"[1631110, 1630200]",1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,6.0,T. Jones,1630200.0,6.0,,,,,,,,,,
362,PT10M03.00S,2022-11-24T02:22:59.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,6.783837056504599,50.98039215686274,1610612740,51,71,2022-11-24T02:26:03Z,3560000,False,-5.0,11.0,1,left,MISS J. Alvarado driving Layup,[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
363,PT10M03.00S,2022-11-24T02:22:59.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,51,71,2022-11-24T02:23:08Z,3570000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,362.0,,,,,,,,,,,,,,,,,
365,PT10M01.00S,2022-11-24T02:23:19.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627742,6.258212877792378,16.666666666666664,1610612740,51,71,2022-11-24T02:23:31Z,3590000,False,167.0,6.0,1,left,MISS B. Ingram 16' Jump Shot,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right,16.68,Missed,,,,,,,,,,,,,,,,,,
366,PT09M55.00S,2022-11-24T02:23:25.3Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,51,71,2022-11-24T02:23:31Z,3600000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right,,,365.0,8.0,5.0,3.0,,,,,,,,,,,,,,
367,PT09M55.00S,2022-11-24T02:23:24.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,5.590000152587891,50.0,1610612740,51,73,2022-11-24T02:23:24Z,3610000,False,0.0,0.0,1,left,Z. Williamson putback Layup (19 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,19.0,,,,,,,,,,,,,
368,PT09M54.00S,2022-11-24T02:23:31.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,51,73,2022-11-24T02:23:31Z,3620000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT09M36.00S,2022-11-24T02:26:36.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,83.39356110381078,46.81372549019608,1610612759,53,73,2022-11-24T02:26:45Z,3630000,False,-16.0,104.0,1,right,J. Sochan 10' turnaround bank Jump Shot (8 PTS),[1631110],1610612759.0,SAS,turnaround bank,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,10.48,Made,,,,,8.0,,,,,,,,,,,,,
370,PT09M15.00S,2022-11-24T02:26:56.8Z,3,REGULAR,3pt,Jump Shot,[],1630529,24.392247043363994,83.82352941176471,1610612740,53,73,2022-11-24T02:27:02Z,3640000,False,-169.0,177.0,1,left,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,24.46,Missed,,,,,,,,,,,,,,,,,,
371,PT09M12.00S,2022-11-24T02:26:59.8Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,53,73,2022-11-24T02:27:02Z,3650000,False,,,0,,Z. Williamson REBOUND (Off:4 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,370.0,9.0,5.0,4.0,,,,,,,,,,,,,,
372,PT09M04.00S,2022-11-24T02:27:23.7Z,3,REGULAR,jumpball,recovered,[],1630200,,,1610612740,53,73,2022-11-24T02:27:23Z,3660000,False,,,0,,Jump Ball K. Bates-Diop vs. B. Ingram: Tip to T. Jones,"[1630200, 1628966, 1627742]",1610612759.0,SAS,heldball,T. Jones,1630200.0,Jones,T. Jones,Bates-Diop,1628966.0,Ingram,1627742.0,,,,,,,,,,,,,,,,,,,,,,
375,PT09M04.00S,2022-11-24T02:27:23.7Z,3,REGULAR,turnover,lost ball,[],1627742,,,1610612740,53,73,2022-11-24T02:27:23Z,3690000,False,,,0,,B. Ingram lost ball TURNOVER (4 TO),"[1627742, 1628966]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,4.0,,,,,,,,Bates-Diop,1628966.0
376,PT09M04.00S,2022-11-24T02:27:23.7Z,3,REGULAR,steal,,[],1628966,,,1610612759,53,73,2022-11-24T02:27:23Z,3700000,False,,,0,,K. Bates-Diop STEAL (3 STL),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT08M54.00S,2022-11-24T02:27:35.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628966,88.91261498028909,50.49019607843137,1610612759,55,73,2022-11-24T02:28:10Z,3710000,False,2.0,52.0,1,right,K. Bates-Diop cutting Layup (6 PTS) (J. Poeltl 1 AST),"[1628966, 1627751]",1610612759.0,SAS,cutting,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,5.18,Made,,,,,6.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,
379,PT08M54.00S,2022-11-24T02:27:39.9Z,3,REGULAR,foul,personal,['1freethrow'],1630631,,,1610612759,55,73,2022-11-24T02:27:47Z,3730000,False,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Bates-Diop 1 FT),"[1630631, 1628966]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627526.0,1.0,0.0,Bates-Diop,1628966.0,,,,
381,PT08M54.00S,2022-11-24T02:27:59.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628966,,,1610612759,55,73,2022-11-24T02:28:03Z,3750000,False,,,0,,MISS K. Bates-Diop Free Throw 1 of 1,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
382,PT08M52.00S,2022-11-24T02:28:01.5Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,55,73,2022-11-24T02:28:03Z,3760000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,381.0,6.0,5.0,1.0,,,,,,,,,,,,,,
383,PT08M52.00S,2022-11-24T02:28:03.3Z,3,REGULAR,foul,personal,[],1631110,,,1610612740,55,73,2022-11-24T02:28:11Z,3770000,False,,,0,,J. Sochan personal FOUL (4 PF),"[1631110, 202685]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2882.0,4.0,1.0,Valanciunas,202685.0,,,,
385,PT08M44.00S,2022-11-24T02:28:20.5Z,3,REGULAR,turnover,bad pass,[],1630631,,,1610612740,55,73,2022-11-24T02:28:24Z,3790000,False,,,0,,J. Alvarado bad pass TURNOVER (4 TO),"[1630631, 1630200]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,4.0,,,,,,,,Jones,1630200.0
386,PT08M44.00S,2022-11-24T02:28:20.5Z,3,REGULAR,steal,,[],1630200,,,1610612759,55,73,2022-11-24T02:28:22Z,3800000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
387,PT08M41.00S,2022-11-24T02:28:24.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630170,92.59198423127464,49.26470588235294,1610612759,57,73,2022-11-24T02:29:43Z,3810000,False,-4.0,17.0,1,right,D. Vassell running DUNK (16 PTS) (T. Jones 7 AST),"[1630170, 1630200]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,16.0,T. Jones,1630200.0,7.0,,,,,,,,,,
389,PT08M40.00S,2022-11-24T02:28:29.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,57,73,2022-11-24T02:28:29Z,3830000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT08M24.00S,2022-11-24T02:31:32.1Z,3,REGULAR,3pt,Jump Shot,[],1630529,8.09789750328515,3.1862745098039214,1610612740,57,73,2022-11-24T02:32:25Z,3840000,False,234.0,24.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
391,PT08M20.00S,2022-11-24T02:31:36.1Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,57,73,2022-11-24T02:31:39Z,3850000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,390.0,3.0,3.0,0.0,,,,,,,,,,,,,,
392,PT08M11.00S,2022-11-24T02:31:45.3Z,3,REGULAR,2pt,Jump Shot,[],1631110,74.98357424441524,57.35294117647059,1610612759,59,73,2022-11-24T02:31:54Z,3860000,False,37.0,183.0,1,right,J. Sochan 18' pullup Jump Shot (10 PTS),[1631110],1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Center,18.64,Made,,,,,10.0,,,,,,,,,,,,,
393,PT07M48.00S,2022-11-24T02:32:10.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,17.95335085413929,57.84313725490197,1610612740,59,73,2022-11-24T02:33:44Z,3870000,False,-39.0,116.0,1,left,MISS J. Alvarado 12' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,12.27,Missed,,,,,,,,,,,,,,,,,,
394,PT07M46.00S,2022-11-24T02:32:12.5Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,59,73,2022-11-24T02:33:44Z,3880000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:6),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,393.0,8.0,6.0,2.0,,,,,,,,,,,,,,
395,PT07M44.00S,2022-11-24T02:32:16.7Z,3,REGULAR,turnover,lost ball,[],1627751,,,1610612759,59,73,2022-11-24T02:34:00Z,3890000,False,,,0,,J. Poeltl lost ball TURNOVER (2 TO),"[1627751, 1630631]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,,,,,,,,Alvarado,1630631.0
396,PT07M44.00S,2022-11-24T02:32:16.7Z,3,REGULAR,steal,,[],1630631,,,1610612740,59,73,2022-11-24T02:32:18Z,3900000,False,,,0,,J. Alvarado STEAL (2 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
397,PT07M40.00S,2022-11-24T02:32:21.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630529,4.02431011826544,53.92156862745098,1610612740,59,75,2022-11-24T02:34:10Z,3910000,False,-20.0,-15.0,1,left,H. Jones reverse Layup (7 PTS) (J. Valanciunas 2 AST),"[1630529, 202685]",1610612740.0,NOP,reverse,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,2.45,Made,,,,,7.0,J. Valanciunas,202685.0,2.0,,,,,,,,,,
399,PT07M29.00S,2022-11-24T02:32:27.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631110,90.22667542706965,50.245098039215684,1610612759,59,75,2022-11-24T02:35:43Z,3930000,False,1.0,39.0,1,right,MISS J. Sochan driving Layup,[1631110],1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,,
400,PT07M29.00S,2022-11-24T02:32:27.5Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,59,75,2022-11-24T02:32:36Z,3940000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,399.0,7.0,6.0,1.0,,,,,,,,,,,,,,
402,PT07M22.00S,2022-11-24T02:32:52.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,5.863994743758213,51.9607843137255,1610612740,59,75,2022-11-24T02:36:53Z,3960000,False,-10.0,3.0,1,left,MISS B. Ingram driving reverse Layup,[1627742],1610612740.0,NOP,driving reverse,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
403,PT07M21.00S,2022-11-24T02:32:53.0Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,59,75,2022-11-24T02:33:01Z,3970000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:7),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,402.0,9.0,7.0,2.0,,,,,,,,,,,,,,
404,PT07M21.00S,2022-11-24T02:32:57.1Z,3,REGULAR,foul,personal,[],1629627,,,1610612759,59,75,2022-11-24T02:33:04Z,3980000,False,,,0,,Z. Williamson personal FOUL (1 PF),"[1629627, 1627751]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627526.0,1.0,0.0,Poeltl,1627751.0,,,,
406,PT07M10.00S,2022-11-24T02:33:20.5Z,3,REGULAR,2pt,Jump Shot,[],1630170,73.80091984231275,42.15686274509804,1610612759,61,75,2022-11-24T02:33:25Z,4000000,False,-39.0,194.0,1,right,D. Vassell 19' pullup Jump Shot (18 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,19.77,Made,,,,,18.0,,,,,,,,,,,,,
407,PT06M55.00S,2022-11-24T02:33:38.1Z,3,REGULAR,foul,personal,['2freethrow'],1628966,,,1610612740,61,75,2022-11-24T02:33:44Z,4010000,False,,,0,,K. Bates-Diop shooting personal FOUL (1 PF) (Jones 2 FT),"[1628966, 1630529]",1610612759.0,SAS,shooting,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627541.0,1.0,0.0,Jones,1630529.0,,,,
409,PT06M55.00S,2022-11-24T02:34:06.7Z,3,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,61,76,2022-11-24T02:34:06Z,4030000,False,,,0,,H. Jones Free Throw 1 of 2 (8 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
410,PT06M55.00S,2022-11-24T02:34:21.5Z,3,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,61,77,2022-11-24T02:34:21Z,4040000,False,,,0,,H. Jones Free Throw 2 of 2 (9 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
411,PT06M38.00S,2022-11-24T02:34:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,93.64323258869908,48.529411764705884,1610612759,63,77,2022-11-24T02:34:48Z,4050000,False,-7.0,7.0,1,right,K. Bates-Diop reverse Layup (8 PTS) (J. Poeltl 2 AST),"[1628966, 1627751]",1610612759.0,SAS,reverse,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,8.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,
413,PT06M27.00S,2022-11-24T02:34:54.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630200,,,1610612740,63,77,2022-11-24T02:35:12Z,4070000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Ingram 2 FT),"[1630200, 1627742]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2882.0,1.0,0.0,Ingram,1627742.0,,,,
415,PT06M27.00S,2022-11-24T02:35:19.6Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,63,78,2022-11-24T02:35:19Z,4090000,False,,,0,,B. Ingram Free Throw 1 of 2 (6 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
416,PT06M27.00S,2022-11-24T02:35:20.7Z,3,REGULAR,substitution,out,[],1631110,,,1610612740,63,78,2022-11-24T02:35:30Z,4100000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M27.00S,2022-11-24T02:35:20.7Z,3,REGULAR,substitution,out,[],1630200,,,1610612740,63,78,2022-11-24T02:35:30Z,4110000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M27.00S,2022-11-24T02:35:20.7Z,3,REGULAR,substitution,in,[],203926,,,1610612740,63,78,2022-11-24T02:35:30Z,4120000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M27.00S,2022-11-24T02:35:20.7Z,3,REGULAR,substitution,in,[],1629641,,,1610612740,63,78,2022-11-24T02:35:30Z,4130000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M27.00S,2022-11-24T02:35:44.4Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,63,79,2022-11-24T02:35:44Z,4140000,False,,,0,,B. Ingram Free Throw 2 of 2 (7 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
421,PT06M16.00S,2022-11-24T02:35:57.3Z,3,REGULAR,turnover,bad pass,[],1627751,,,1610612759,63,79,2022-11-24T02:36:03Z,4150000,False,,,0,,J. Poeltl bad pass TURNOVER (3 TO),"[1627751, 1630631]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,,,,,,,,Alvarado,1630631.0
422,PT06M16.00S,2022-11-24T02:35:57.3Z,3,REGULAR,steal,,[],1630631,,,1610612740,63,79,2022-11-24T02:35:59Z,4160000,False,,,0,,J. Alvarado STEAL (3 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
423,PT06M16.00S,2022-11-24T02:36:03.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203926,,,1610612740,63,79,2022-11-24T02:36:22Z,4170000,False,,,0,,D. McDermott transition take personal FOUL (2 PF) (Alvarado 1 FT),"[203926, 1630631]",1610612759.0,SAS,transition take,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1627526.0,2.0,0.0,Alvarado,1630631.0,,,,
425,PT06M16.00S,2022-11-24T02:36:30.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1627742,,,1610612740,63,80,2022-11-24T02:36:30Z,4190000,False,,,0,,B. Ingram transition take Free Throw 1 of 1 (8 PTS),[1627742],1610612740.0,NOP,transition take,,,Ingram,B. Ingram,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
