actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
335,PT11M25.00S,2022-11-26T02:18:30.0Z,3,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612747,43,59,2022-11-26T02:18:40Z,3330000,False,,,0,,D. Vassell shooting personal FOUL (2 PF) (Davis 2 FT),"[1630170, 203076]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627534.0,,,,,,2.0,0.0,Davis,203076.0
337,PT11M25.00S,2022-11-26T02:18:57.3Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,43,60,2022-11-26T02:18:57Z,3350000,False,,,0,,A. Davis Free Throw 1 of 2 (7 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
338,PT11M25.00S,2022-11-26T02:19:12.6Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,43,61,2022-11-26T02:19:12Z,3360000,False,,,0,,A. Davis Free Throw 2 of 2 (8 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
339,PT11M10.00S,2022-11-26T02:19:27.0Z,3,REGULAR,2pt,Jump Shot,[],1631110,95.3515111695138,8.088235294117647,1610612759,45,61,2022-11-26T02:19:34Z,3370000,False,-210.0,-9.0,1,right,J. Sochan 20' Jump Shot (10 PTS) (T. Jones 4 AST),"[1631110, 1630200]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Left,20.98,Made,10.0,,,,,T. Jones,1630200.0,4.0,,,,,,,,,,
341,PT10M45.00S,2022-11-26T02:19:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,7.30946123521682,35.53921568627451,1610612747,45,61,2022-11-26T02:21:36Z,3390000,False,72.0,16.0,1,left,MISS D. Schroder 7' driving finger roll Layup,[203471],1610612747.0,LAL,driving finger roll,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,7.41,Missed,,,,,,,,,,,,,,,,,,
342,PT10M39.00S,2022-11-26T02:19:56.8Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,45,61,2022-11-26T02:19:57Z,3400000,False,,,0,,A. Davis REBOUND (Off:2 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,341.0,6.0,4.0,2.0,,,,,,,,,,,,,
343,PT10M39.00S,2022-11-26T02:19:56.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,5.590000152587891,50.0,1610612747,45,63,2022-11-26T02:19:56Z,3410000,False,0.0,0.0,1,left,A. Davis putback Layup (10 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
344,PT10M30.00S,2022-11-26T02:20:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,93.77463863337714,52.20588235294118,1610612759,47,63,2022-11-26T02:20:14Z,3420000,False,11.0,6.0,1,right,D. Vassell driving finger roll Layup (13 PTS),[1630170],1610612759.0,SAS,driving finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.25,Made,13.0,,,,,,,,,,,,,,,,,
345,PT10M30.00S,2022-11-26T02:20:11.8Z,3,REGULAR,foul,personal,['1freethrow'],1628972,,,1610612759,47,63,2022-11-26T02:20:33Z,3430000,False,,,0,,T. Brown Jr. shooting personal FOUL (1 PF) (Vassell 1 FT),"[1628972, 1630170]",1610612747.0,LAL,shooting,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627534.0,,,,,,1.0,0.0,Vassell,1630170.0
347,PT10M30.00S,2022-11-26T02:20:34.9Z,3,REGULAR,freethrow,1 of 1,[],1630170,,,1610612759,48,63,2022-11-26T02:20:34Z,3450000,False,,,0,,D. Vassell Free Throw 1 of 1 (14 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
348,PT10M10.00S,2022-11-26T02:20:58.1Z,3,REGULAR,2pt,Jump Shot,[],203076,4.02431011826544,23.774509803921568,1610612747,48,65,2022-11-26T02:21:04Z,3460000,False,131.0,-15.0,1,left,A. Davis 13' Jump Shot (12 PTS) (L. Walker IV 2 AST),"[203076, 1629022]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,13.19,Made,12.0,,,,,L. Walker IV,1629022.0,2.0,,,,,,,,,,
350,PT09M50.00S,2022-11-26T02:21:18.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.03745072273325,53.67647058823529,1610612759,48,65,2022-11-26T02:22:45Z,3480000,False,18.0,4.0,1,right,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,,
351,PT09M45.00S,2022-11-26T02:21:23.4Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,48,65,2022-11-26T02:21:23Z,3490000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,350.0,4.0,2.0,2.0,,,,,,,,,,,,,
352,PT09M45.00S,2022-11-26T02:21:22.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.40999984741211,50.0,1610612759,50,65,2022-11-26T02:21:22Z,3500000,False,0.0,0.0,1,right,J. Poeltl putback Layup (8 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
353,PT09M34.00S,2022-11-26T02:21:34.4Z,3,REGULAR,3pt,Jump Shot,[],1628972,7.966491458607096,96.07843137254902,1610612747,50,68,2022-11-26T02:21:38Z,3510000,False,-230.0,22.0,1,left,T. Brown Jr. 3PT  (10 PTS) (D. Schroder 4 AST),"[1628972, 203471]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,23.15,Made,10.0,,,,,D. Schroder,203471.0,4.0,,,,,,,,,,
355,PT09M16.00S,2022-11-26T02:21:52.4Z,3,REGULAR,3pt,Jump Shot,[],1630200,72.09264126149803,20.098039215686274,1610612759,50,68,2022-11-26T02:23:29Z,3530000,False,-150.0,210.0,1,right,MISS T. Jones 25' pullup 3PT,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
356,PT09M14.00S,2022-11-26T02:21:54.4Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,50,68,2022-11-26T02:21:56Z,3540000,False,,,0,,A. Davis REBOUND (Off:2 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,355.0,7.0,5.0,2.0,,,,,,,,,,,,,
357,PT09M10.00S,2022-11-26T02:21:58.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,6.1268068331143235,51.470588235294116,1610612747,50,68,2022-11-26T02:24:10Z,3550000,False,-7.0,5.0,1,left,MISS L. James running finger roll Layup,[2544],1610612747.0,LAL,running finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
358,PT09M07.00S,2022-11-26T02:22:01.4Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,50,68,2022-11-26T02:22:14Z,3560000,False,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,357.0,3.0,3.0,0.0,,,,,,,,,,,,,
359,PT08M59.00S,2022-11-26T02:22:09.6Z,3,REGULAR,3pt,Jump Shot,[],1629640,74.06373193166885,15.931372549019606,1610612759,50,68,2022-11-26T02:22:18Z,3570000,False,-170.0,191.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.61,Missed,,,,,,,,,,,,,,,,,,
360,PT08M56.00S,2022-11-26T02:22:11.5Z,3,REGULAR,rebound,offensive,[],1630200,,,1610612759,50,68,2022-11-26T02:22:11Z,3580000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,359.0,2.0,1.0,1.0,,,,,,,,,,,,,
361,PT08M50.00S,2022-11-26T02:22:17.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630170,86.67871222076215,29.166666666666668,1610612759,50,68,2022-11-26T02:22:25Z,3590000,False,-104.0,73.0,1,right,MISS D. Vassell 12' pullup Shot - blocked,"[1630170, 2544]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,12.71,Missed,,,,,,,,,,,James,2544.0,,,,,,
362,PT08M50.00S,2022-11-26T02:22:17.8Z,3,REGULAR,block,,[],2544,,,1610612759,50,68,2022-11-26T02:22:20Z,3600000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
363,PT08M48.00S,2022-11-26T02:22:19.8Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,50,68,2022-11-26T02:22:25Z,3610000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,361.0,5.0,2.0,3.0,,,,,,,,,,,,,
364,PT08M48.00S,2022-11-26T02:22:27.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1630200,93.38042049934296,51.9607843137255,1610612759,52,68,2022-11-26T02:23:04Z,3620000,False,10.0,10.0,1,right,T. Jones Layup (7 PTS) (J. Poeltl 3 AST),"[1630200, 1627751]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.38,Made,7.0,,,,,J. Poeltl,1627751.0,3.0,,,,,,,,,,
369,PT08M48.00S,2022-11-26T02:22:28.6Z,3,REGULAR,violation,defensive goaltending,[],203076,,,1610612759,52,68,2022-11-26T02:23:04Z,3635000,False,,,0,,A. Davis defensive goaltending VIOLATION,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M48.00S,2022-11-26T02:22:30.1Z,3,REGULAR,foul,personal,['1freethrow'],203076,,,1610612759,52,68,2022-11-26T02:22:52Z,3640000,False,,,0,,A. Davis shooting personal FOUL (2 PF) (Jones 1 FT),"[203076, 1630200]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,,,,,,2.0,0.0,Jones,1630200.0
368,PT08M48.00S,2022-11-26T02:22:59.0Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630200,,,1610612759,53,68,2022-11-26T02:22:59Z,3660000,False,,,0,,T. Jones Free Throw 1 of 1 (8 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
370,PT08M35.00S,2022-11-26T02:23:13.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203471,7.178055190538765,55.392156862745104,1610612747,53,70,2022-11-26T02:23:21Z,3670000,False,-27.0,15.0,1,left,D. Schroder bank Hook (6 PTS),[203471],1610612747.0,LAL,bank,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,3.09,Made,6.0,,,,,,,,,,,,,,,,,
371,PT08M31.00S,2022-11-26T02:23:21.0Z,3,REGULAR,foul,personal,[],203471,,,1610612759,53,70,2022-11-26T02:23:29Z,3680000,False,,,0,,D. Schroder personal FOUL (1 PF),"[203471, 1627751]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,,,,,,,,,204059.0,,,,,,1.0,0.0,Poeltl,1627751.0
373,PT08M24.00S,2022-11-26T02:23:41.9Z,3,REGULAR,3pt,Jump Shot,[],1630200,69.85873850197109,72.30392156862744,1610612759,53,70,2022-11-26T02:23:51Z,3700000,False,112.0,231.0,1,right,MISS T. Jones 25' step back 3PT,[1630200],1610612759.0,SAS,step back,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
374,PT08M20.00S,2022-11-26T02:23:45.9Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,53,70,2022-11-26T02:23:51Z,3710000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,373.0,4.0,4.0,0.0,,,,,,,,,,,,,
376,PT08M02.00S,2022-11-26T02:24:13.5Z,3,REGULAR,3pt,Jump Shot,[],203471,32.013797634691194,46.81372549019608,1610612747,53,70,2022-11-26T02:24:18Z,3730000,False,16.0,248.0,1,left,MISS D. Schroder 24' 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,24.89,Missed,,,,,,,,,,,,,,,,,,
377,PT08M00.00S,2022-11-26T02:24:15.5Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,53,70,2022-11-26T02:24:18Z,3740000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,376.0,3.0,3.0,0.0,,,,,,,,,,,,,
378,PT07M51.00S,2022-11-26T02:24:24.6Z,3,REGULAR,3pt,Jump Shot,[],1630170,73.27529566360053,12.254901960784313,1610612759,53,70,2022-11-26T02:24:30Z,3750000,False,-189.0,199.0,1,right,MISS D. Vassell 27' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,27.4,Missed,,,,,,,,,,,,,,,,,,
379,PT07M47.00S,2022-11-26T02:24:28.6Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612747,53,70,2022-11-26T02:24:30Z,3760000,False,,,0,,T. Brown Jr. REBOUND (Off:1 Def:3),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,,,,378.0,4.0,3.0,1.0,,,,,,,,,,,,,
380,PT07M43.00S,2022-11-26T02:24:34.9Z,3,REGULAR,foul,offensive,[],2544,,,1610612747,53,70,2022-11-26T02:24:48Z,3770000,False,,,0,,L. James charge offensive FOUL (2 PF),"[2544, 1630200]",1610612747.0,LAL,charge,,,James,L. James,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1627961.0,,,,,,2.0,0.0,Jones,1630200.0
382,PT07M43.00S,2022-11-26T02:24:34.9Z,3,REGULAR,turnover,offensive foul,[],2544,,,1610612747,53,70,2022-11-26T02:24:34Z,3790000,False,,,0,,L. James offensive foul TURNOVER (7 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1627961.0,7.0,,,,,,,,
383,PT07M43.00S,2022-11-26T02:24:56.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,53,70,2022-11-26T02:25:00Z,3800000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M26.00S,2022-11-26T02:28:01.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630170,79.05716162943496,69.85294117647058,1610612759,53,70,2022-11-26T02:28:06Z,3810000,False,99.0,144.0,1,right,MISS D. Vassell 17' Jump Shot,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,17.52,Missed,,,,,,,,,,,,,,,,,,
385,PT07M22.00S,2022-11-26T02:28:05.2Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,53,70,2022-11-26T02:28:06Z,3820000,False,,,0,,A. Davis REBOUND (Off:2 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,,384.0,8.0,6.0,2.0,,,,,,,,,,,,,
386,PT07M10.00S,2022-11-26T02:28:17.0Z,3,REGULAR,turnover,bad pass,[],2544,,,1610612747,53,70,2022-11-26T02:28:24Z,3830000,False,,,0,,L. James bad pass TURNOVER (8 TO),"[2544, 1630170]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,8.0,,,Vassell,1630170.0,,,,
387,PT07M10.00S,2022-11-26T02:28:17.0Z,3,REGULAR,steal,,[],1630170,,,1610612759,53,70,2022-11-26T02:28:19Z,3840000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
388,PT07M05.00S,2022-11-26T02:28:22.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,94.82588699080158,45.09803921568628,1610612759,55,70,2022-11-26T02:28:30Z,3850000,False,-25.0,-4.0,1,right,T. Jones running finger roll Layup (10 PTS) (D. Vassell 1 AST),"[1630200, 1630170]",1610612759.0,SAS,running finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.48,Made,10.0,,,,,D. Vassell,1630170.0,1.0,,,,,,,,,,
389,PT06M45.00S,2022-11-26T02:28:41.9Z,3,REGULAR,2pt,Jump Shot,[],203471,6.521024967148489,11.27450980392157,1610612747,55,70,2022-11-26T02:28:46Z,3860000,False,194.0,9.0,1,left,MISS D. Schroder 19' pullup Shot,[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right,19.38,Missed,,,,,,,,,,,,,,,,,,
390,PT06M42.00S,2022-11-26T02:28:44.9Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,55,70,2022-11-26T02:28:46Z,3870000,False,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right,,,,389.0,4.0,4.0,0.0,,,,,,,,,,,,,
392,PT06M25.00S,2022-11-26T02:29:01.6Z,3,REGULAR,2pt,Jump Shot,[],1627751,86.67871222076215,65.93137254901961,1610612759,55,70,2022-11-26T02:29:12Z,3880000,False,80.0,73.0,1,right,MISS J. Poeltl 10' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,10.79,Missed,,,,,,,,,,,,,,,,,,
393,PT06M25.00S,2022-11-26T02:29:01.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,55,70,2022-11-26T02:35:01Z,3890000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Right,,,,392.0,,,,,,,,,,,,,,,,
394,PT06M25.00S,2022-11-26T02:29:08.3Z,3,REGULAR,foul,personal,[],1627751,,,1610612747,55,70,2022-11-26T02:35:08Z,3900000,False,,,0,,J. Poeltl loose ball personal FOUL (2 PF),"[1627751, 203076]",1610612759.0,SAS,loose ball,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627961.0,,,,,,2.0,0.0,Davis,203076.0
396,PT06M25.00S,2022-11-26T02:29:17.7Z,3,REGULAR,substitution,out,[],1628972,,,1610612747,55,70,2022-11-26T02:29:32Z,3920000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M25.00S,2022-11-26T02:29:17.7Z,3,REGULAR,substitution,in,[],201566,,,1610612747,55,70,2022-11-26T02:29:32Z,3930000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M05.00S,2022-11-26T02:29:47.8Z,3,REGULAR,2pt,Jump Shot,[],201566,3.7614980289093296,68.38235294117648,1610612747,55,70,2022-11-26T02:29:54Z,3940000,False,-92.0,-17.0,1,left,MISS R. Westbrook 9' fadeaway Shot,[201566],1610612747.0,LAL,fadeaway,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,9.35,Missed,,,,,,,,,,,,,,,,,,
399,PT06M03.00S,2022-11-26T02:29:49.9Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,55,70,2022-11-26T02:29:49Z,3950000,False,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,398.0,4.0,4.0,0.0,,,,,,,,,,,,,
400,PT05M58.00S,2022-11-26T02:29:57.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.1688567674113,44.6078431372549,1610612759,57,70,2022-11-26T02:30:09Z,3960000,False,-27.0,2.0,1,right,K. Johnson driving finger roll Layup (5 PTS),[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.71,Made,5.0,,,,,,,,,,,,,,,,,
401,PT05M58.00S,2022-11-26T02:30:01.7Z,3,REGULAR,foul,personal,['1freethrow'],203076,,,1610612759,57,70,2022-11-26T02:30:35Z,3970000,False,,,0,,A. Davis shooting personal FOUL (3 PF) (Johnson 1 FT),"[203076, 1629640]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,,,,,,3.0,0.0,Johnson,1629640.0
403,PT05M58.00S,2022-11-26T02:30:09.0Z,3,REGULAR,substitution,out,[],1630200,,,1610612759,57,70,2022-11-26T02:31:41Z,3990000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M58.00S,2022-11-26T02:30:09.0Z,3,REGULAR,substitution,out,[],203471,,,1610612759,57,70,2022-11-26T02:31:41Z,4000000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M58.00S,2022-11-26T02:30:09.0Z,3,REGULAR,substitution,in,[],1629641,,,1610612759,57,70,2022-11-26T02:31:41Z,4010000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M58.00S,2022-11-26T02:30:09.0Z,3,REGULAR,substitution,in,[],1630559,,,1610612759,57,70,2022-11-26T02:31:41Z,4020000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M58.00S,2022-11-26T02:30:36.5Z,3,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,58,70,2022-11-26T02:30:36Z,4030000,False,,,0,,K. Johnson Free Throw 1 of 1 (6 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
408,PT05M44.00S,2022-11-26T02:30:54.7Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612747,58,70,2022-11-26T02:31:02Z,4040000,False,,,0,,J. Poeltl shooting personal FOUL (3 PF) (James 2 FT),"[1627751, 2544]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,,,,,,3.0,0.0,James,2544.0
410,PT05M44.00S,2022-11-26T02:31:19.3Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,58,71,2022-11-26T02:31:19Z,4060000,False,,,0,,L. James Free Throw 1 of 2 (10 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
411,PT05M44.00S,2022-11-26T02:31:29.0Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,58,72,2022-11-26T02:31:29Z,4070000,False,,,0,,L. James Free Throw 2 of 2 (11 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
412,PT05M29.00S,2022-11-26T02:31:47.8Z,3,REGULAR,3pt,Jump Shot,[],1629640,70.12155059132719,24.019607843137255,1610612759,61,72,2022-11-26T02:31:52Z,4080000,False,-130.0,228.0,1,right,K. Johnson 26' 3PT  (9 PTS) (D. Vassell 2 AST),"[1629640, 1630170]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.28,Made,9.0,,,,,D. Vassell,1630170.0,2.0,,,,,,,,,,
414,PT05M15.00S,2022-11-26T02:32:01.7Z,3,REGULAR,3pt,Jump Shot,[],1629022,26.363337713534822,13.970588235294118,1610612747,61,75,2022-11-26T02:32:05Z,4100000,False,180.0,195.0,1,left,L. Walker IV 26' 3PT  (18 PTS) (R. Westbrook 5 AST),"[1629022, 201566]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,26.57,Made,18.0,,,,,R. Westbrook,201566.0,5.0,,,,,,,,,,
416,PT05M02.00S,2022-11-26T02:32:14.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.11760840998686,48.529411764705884,1610612759,63,75,2022-11-26T02:32:18Z,4120000,False,-7.0,12.0,1,right,K. Johnson driving Layup (11 PTS) (J. Poeltl 4 AST),"[1629640, 1627751]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.43,Made,11.0,,,,,J. Poeltl,1627751.0,4.0,,,,,,,,,,
418,PT04M48.00S,2022-11-26T02:32:28.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.521024967148489,49.754901960784316,1610612747,63,77,2022-11-26T02:32:33Z,4140000,False,1.0,9.0,1,left,L. James cutting Layup (13 PTS) (R. Westbrook 6 AST),"[2544, 201566]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,0.89,Made,13.0,,,,,R. Westbrook,201566.0,6.0,,,,,,,,,,
