actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
385,PT09M11.00S,2023-03-16T01:54:01.5Z,3,REGULAR,3pt,Jump Shot,[],1630702,92.06636005256242,2.696078431372549,1610612742,65,66,2023-03-16T01:54:09Z,3800000,False,-237.0,22.0,1,right,MISS J. Hardy 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.75,,,,,,,,,,,,
386,PT09M07.00S,2023-03-16T01:54:05.5Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,65,66,2023-03-16T01:54:09Z,3810000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,385.0,1.0,1.0,0.0,,,,,,,,
387,PT09M05.00S,2023-03-16T01:54:10.6Z,3,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612759,65,66,2023-03-16T01:54:27Z,3820000,False,,,0,,J. Green shooting personal FOUL (3 PF) (Langford 2 FT),"[1630182, 1629641]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,1162.0,3.0,0.0,Langford,1629641.0,,,,,,,,,,,,,,,
389,PT09M05.00S,2023-03-16T01:54:34.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629641,,,1610612759,66,66,2023-03-16T01:54:34Z,3840000,False,,,0,,R. Langford Free Throw 1 of 2 (12 PTS),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
390,PT09M05.00S,2023-03-16T01:54:51.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629641,,,1610612759,67,66,2023-03-16T01:54:51Z,3850000,False,,,0,,R. Langford Free Throw 2 of 2 (13 PTS),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
391,PT08M47.00S,2023-03-16T01:55:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,86.41590013140605,49.754901960784316,1610612742,67,68,2023-03-16T01:55:24Z,3860000,False,-1.0,75.0,1,right,D. Powell 7' Layup (5 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,7.52,,,,,,,,,,,,
393,PT08M33.00S,2023-03-16T01:55:25.6Z,3,REGULAR,3pt,Jump Shot,[],1630572,25.57490144546649,10.53921568627451,1610612759,67,68,2023-03-16T01:55:34Z,3880000,False,197.0,188.0,1,left,MISS S. Mamukelashvili 27' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.25,,,,,,,,,,,,
394,PT08M25.00S,2023-03-16T01:55:33.6Z,3,REGULAR,rebound,offensive,[],1629641,,,1610612759,67,68,2023-03-16T01:55:34Z,3890000,False,,,0,,R. Langford REBOUND (Off:2 Def:0),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,393.0,2.0,0.0,2.0,,,,,,,,
395,PT08M25.00S,2023-03-16T01:55:33.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629641,5.590000152587891,50.0,1610612759,69,68,2023-03-16T01:55:33Z,3900000,False,0.0,0.0,1,left,R. Langford tip DUNK (15 PTS),[1629641],1610612759.0,SAS,tip,,,Langford,R. Langford,,,,,Mid-Range,8-16 Left,,,,,,Made,15.0,0.0,,,,,,,,,,,,
396,PT08M20.00S,2023-03-16T01:55:42.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,90.22667542706965,43.872549019607845,1610612742,69,70,2023-03-16T01:56:02Z,3910000,False,-31.0,39.0,1,right,J. Green driving Layup (18 PTS),[1630182],1610612742.0,DAL,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,18.0,4.99,,,,,,,,,,,,
397,PT08M20.00S,2023-03-16T01:55:46.7Z,3,REGULAR,foul,personal,['1freethrow'],1629641,,,1610612742,69,70,2023-03-16T01:55:57Z,3920000,False,,,0,,R. Langford shooting personal FOUL (2 PF) (Green 1 FT),"[1629641, 1630182]",1610612759.0,SAS,shooting,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,1162.0,2.0,0.0,Green,1630182.0,,,,,,,,,,,,,,,
399,PT08M20.00S,2023-03-16T01:56:03.0Z,3,REGULAR,freethrow,1 of 1,[],1630182,,,1610612742,69,71,2023-03-16T01:56:03Z,3940000,False,,,0,,J. Green Free Throw 1 of 1 (19 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
400,PT08M07.00S,2023-03-16T01:56:16.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,8.623521681997373,49.01960784313725,1610612759,69,71,2023-03-16T01:56:20Z,3950000,False,5.0,29.0,1,left,MISS K. Johnson driving finger roll Layup,[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.9,,,,,,,,,,,,
401,PT08M05.00S,2023-03-16T01:56:18.9Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,69,71,2023-03-16T01:56:20Z,3960000,False,,,0,,R. Bullock REBOUND (Off:0 Def:6),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,,,,,400.0,6.0,6.0,0.0,,,,,,,,
402,PT07M58.00S,2023-03-16T01:56:26.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,81.15965834428384,49.01960784313725,1610612742,69,71,2023-03-16T01:56:31Z,3970000,False,-5.0,125.0,1,right,MISS J. Green 12' turnaround fadeaway Shot,[1630182],1610612742.0,DAL,turnaround fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,12.47,,,,,,,,,,,,
403,PT07M55.00S,2023-03-16T01:56:29.8Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612759,69,71,2023-03-16T01:56:31Z,3980000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:3),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,402.0,4.0,3.0,1.0,,,,,,,,
404,PT07M48.00S,2023-03-16T01:56:36.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,7.835085413929041,51.225490196078425,1610612759,71,71,2023-03-16T01:56:40Z,3990000,False,-6.0,21.0,1,left,S. Mamukelashvili cutting Layup (2 PTS) (D. Graham 5 AST),"[1630572, 1628984]",1610612759.0,SAS,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.2,,,,,D. Graham,1628984.0,5.0,,,,,
406,PT07M36.00S,2023-03-16T01:56:48.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,91.67214191852825,49.01960784313725,1610612742,71,73,2023-03-16T01:56:54Z,4010000,False,-5.0,26.0,1,right,D. Powell alley-oop DUNK (7 PTS) (J. Hardy 3 AST),"[203939, 1630702]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,2.63,,,,,J. Hardy,1630702.0,3.0,,,,,
408,PT07M18.00S,2023-03-16T01:57:07.8Z,3,REGULAR,foul,personal,['2freethrow'],203493,,,1610612759,71,73,2023-03-16T01:57:20Z,4030000,False,,,0,,R. Bullock shooting personal FOUL (1 PF) (Graham 2 FT),"[203493, 1628984]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,1162.0,1.0,0.0,Graham,1628984.0,,,,,,,,,,,,,,,
410,PT07M18.00S,2023-03-16T01:57:35.8Z,3,REGULAR,freethrow,1 of 2,[],1628984,,,1610612759,71,73,2023-03-16T01:58:10Z,4050000,False,,,0,,MISS D. Graham Free Throw 1 of 2,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
411,PT07M18.00S,2023-03-16T01:57:35.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,71,73,2023-03-16T01:58:10Z,4060000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,410.0,,,,,,,,,,,
412,PT07M18.00S,2023-03-16T01:57:37.3Z,3,REGULAR,substitution,out,[],1628467,,,1610612759,71,73,2023-03-16T01:57:50Z,4070000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M18.00S,2023-03-16T01:57:37.3Z,3,REGULAR,substitution,out,[],1630702,,,1610612759,71,73,2023-03-16T01:57:50Z,4080000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M18.00S,2023-03-16T01:57:37.3Z,3,REGULAR,substitution,in,[],1630593,,,1610612759,71,73,2023-03-16T01:57:50Z,4090000,False,,,0,,SUB in: M. Wright IV,[1630593],1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M18.00S,2023-03-16T01:57:37.3Z,3,REGULAR,substitution,in,[],1626174,,,1610612759,71,73,2023-03-16T01:57:50Z,4100000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT07M18.00S,2023-03-16T01:57:35.8Z,3,REGULAR,freethrow,2 of 2,[],1628984,,,1610612759,71,73,2023-03-16T01:58:10Z,4110000,False,,,0,,MISS D. Graham Free Throw 2 of 2,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
417,PT07M15.00S,2023-03-16T01:57:38.8Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,71,73,2023-03-16T01:58:10Z,4120000,False,,,0,,R. Bullock REBOUND (Off:0 Def:7),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,416.0,7.0,7.0,0.0,,,,,,,,
418,PT07M03.00S,2023-03-16T01:58:19.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,91.5407358738502,50.245098039215684,1610612742,71,75,2023-03-16T01:58:24Z,4130000,False,1.0,27.0,1,right,D. Powell DUNK (9 PTS) (J. Green 4 AST),"[203939, 1630182]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,2.7,,,,,J. Green,1630182.0,4.0,,,,,
420,PT07M03.00S,2023-03-16T01:58:25.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,71,75,2023-03-16T01:58:34Z,4150000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,
421,PT07M03.00S,2023-03-16T01:58:36.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,71,75,2023-03-16T01:58:36Z,4160000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M03.00S,2023-03-16T02:00:58.5Z,3,REGULAR,substitution,out,[],1629641,,,1610612759,71,75,2023-03-16T02:01:23Z,4170000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M03.00S,2023-03-16T02:00:58.5Z,3,REGULAR,substitution,in,[],1631103,,,1610612759,71,75,2023-03-16T02:01:23Z,4180000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M47.00S,2023-03-16T02:01:44.2Z,3,REGULAR,foul,personal,[],1630593,,,1610612759,71,75,2023-03-16T02:02:07Z,4190000,False,,,0,,M. Wright IV personal FOUL (1 PF),"[1630593, 1630572]",1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Mamukelashvili,1630572.0,,,,,,,,,,,,,,,
426,PT06M36.00S,2023-03-16T02:02:12.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,13.61695137976347,47.05882352941176,1610612759,73,75,2023-03-16T02:02:23Z,4210000,False,15.0,75.0,1,left,K. Johnson 7' turnaround Hook (16 PTS),[1629640],1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,16.0,7.69,,,,,,,,,,,,
427,PT06M22.00S,2023-03-16T02:02:30.9Z,3,REGULAR,foul,personal,[],1628984,,,1610612742,73,75,2023-03-16T02:02:45Z,4220000,False,,,0,,D. Graham personal FOUL (3 PF),"[1628984, 1626174]",1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,1162.0,3.0,0.0,Wood,1626174.0,,,,,,,,,,,,,,,
429,PT06M13.00S,2023-03-16T02:02:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,92.06636005256242,53.431372549019606,1610612742,73,77,2023-03-16T02:03:02Z,4240000,False,17.0,22.0,1,right,D. Powell Layup (11 PTS) (J. Green 5 AST),"[203939, 1630182]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,2.8,,,,,J. Green,1630182.0,5.0,,,,,
431,PT05M55.00S,2023-03-16T02:03:14.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630572,6.1268068331143235,50.73529411764706,1610612759,75,77,2023-03-16T02:03:25Z,4260000,False,-4.0,5.0,1,left,S. Mamukelashvili driving DUNK (4 PTS) (M. Branham 1 AST),"[1630572, 1631103]",1610612759.0,SAS,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.63,,,,,M. Branham,1631103.0,1.0,,,,,
433,PT05M35.00S,2023-03-16T02:03:35.7Z,3,REGULAR,3pt,Jump Shot,[],203493,90.88370565045992,2.696078431372549,1610612742,75,80,2023-03-16T02:03:40Z,4280000,False,-237.0,33.0,1,right,R. Bullock 3PT  (14 PTS) (J. Green 6 AST),"[203493, 1630182]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,,,,,,Made,14.0,23.88,,,,,J. Green,1630182.0,6.0,,,,,
435,PT05M21.00S,2023-03-16T02:03:49.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,10.5946123521682,52.69607843137255,1610612759,77,80,2023-03-16T02:03:55Z,4300000,False,-13.0,47.0,1,left,K. Johnson driving floating Jump Shot (18 PTS) (S. Mamukelashvili 2 AST),"[1629640, 1630572]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,18.0,4.9,,,,,S. Mamukelashvili,1630572.0,2.0,,,,,
437,PT05M08.00S,2023-03-16T02:04:02.3Z,3,REGULAR,2pt,Jump Shot,[],1626174,92.72339027595268,79.16666666666666,1610612742,77,80,2023-03-16T02:04:06Z,4320000,False,146.0,16.0,1,right,MISS C. Wood 14' Jump Shot,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,8-16 Right,,,,,,Missed,,14.67,,,,,,,,,,,,
438,PT05M05.00S,2023-03-16T02:04:05.3Z,3,REGULAR,rebound,defensive,[],1631103,,,1610612759,77,80,2023-03-16T02:04:06Z,4330000,False,,,0,,M. Branham REBOUND (Off:0 Def:3),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Right,,,,,,,,,437.0,3.0,3.0,0.0,,,,,,,,
439,PT04M57.00S,2023-03-16T02:04:12.7Z,3,REGULAR,3pt,Jump Shot,[],1630572,32.14520367936925,32.1078431372549,1610612759,77,80,2023-03-16T02:04:17Z,4340000,False,89.0,250.0,1,left,MISS S. Mamukelashvili 26' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.53,,,,,,,,,,,,
440,PT04M53.00S,2023-03-16T02:04:16.7Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,77,80,2023-03-16T02:04:17Z,4350000,False,,,0,,C. Wood REBOUND (Off:3 Def:6),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,,,,,,,,,439.0,9.0,6.0,3.0,,,,,,,,
441,PT04M43.00S,2023-03-16T02:04:26.6Z,3,REGULAR,2pt,Jump Shot,[],1630182,82.9993429697766,77.69607843137256,1610612742,77,80,2023-03-16T02:04:32Z,4360000,False,138.0,107.0,1,right,MISS J. Green 17' pullup Shot,[1630182],1610612742.0,DAL,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,17.52,,,,,,,,,,,,
442,PT04M39.00S,2023-03-16T02:04:30.6Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612759,77,80,2023-03-16T02:04:32Z,4370000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:4),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Right Center,,,,,,,,,441.0,5.0,4.0,1.0,,,,,,,,
443,PT04M22.00S,2023-03-16T02:04:48.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,14.273981603153747,40.19607843137255,1610612759,77,80,2023-03-16T02:05:25Z,4380000,False,49.0,82.0,1,left,MISS S. Mamukelashvili 9' driving floating Shot,[1630572],1610612759.0,SAS,driving floating,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.53,,,,,,,,,,,,
444,PT04M20.00S,2023-03-16T02:04:50.0Z,3,REGULAR,rebound,defensive,[],1630593,,,1610612742,77,80,2023-03-16T02:04:56Z,4390000,False,,,0,,M. Wright IV REBOUND (Off:0 Def:3),[1630593],1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,443.0,3.0,3.0,0.0,,,,,,,,
445,PT04M17.00S,2023-03-16T02:04:53.1Z,3,REGULAR,turnover,lost ball,[],1630593,,,1610612742,77,80,2023-03-16T02:05:02Z,4400000,False,,,0,,M. Wright IV lost ball TURNOVER (3 TO),"[1630593, 1630200]",1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,,,,,,3.0,,,Jones,1630200.0
446,PT04M17.00S,2023-03-16T02:04:53.1Z,3,REGULAR,steal,,[],1630200,,,1610612759,77,80,2023-03-16T02:04:57Z,4410000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
447,PT04M12.00S,2023-03-16T02:05:00.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628984,21.895532194480946,90.68627450980392,1610612759,80,80,2023-03-16T02:05:53Z,4420000,False,-203.0,153.0,1,left,D. Graham 25' 3PT running (13 PTS) (T. Jones 1 AST),"[1628984, 1630200]",1610612759.0,SAS,running,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,,,,,Made,13.0,25.47,,,,,T. Jones,1630200.0,1.0,,,,,
449,PT04M12.00S,2023-03-16T02:05:07.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,80,80,2023-03-16T02:05:07Z,4440000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M12.00S,2023-03-16T02:07:24.1Z,3,REGULAR,substitution,out,[],1628984,,,1610612742,80,80,2023-03-16T02:07:40Z,4450000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M12.00S,2023-03-16T02:07:24.1Z,3,REGULAR,substitution,out,[],1630200,,,1610612742,80,80,2023-03-16T02:07:40Z,4460000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M12.00S,2023-03-16T02:07:24.1Z,3,REGULAR,substitution,out,[],203939,,,1610612742,80,80,2023-03-16T02:07:40Z,4470000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M12.00S,2023-03-16T02:07:24.1Z,3,REGULAR,substitution,out,[],1630182,,,1610612742,80,80,2023-03-16T02:07:40Z,4480000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M12.00S,2023-03-16T02:07:24.1Z,3,REGULAR,substitution,in,[],1631104,,,1610612742,80,80,2023-03-16T02:07:40Z,4490000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M12.00S,2023-03-16T02:07:24.1Z,3,REGULAR,substitution,in,[],1631230,,,1610612742,80,80,2023-03-16T02:07:40Z,4500000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M12.00S,2023-03-16T02:07:24.1Z,3,REGULAR,substitution,in,[],203200,,,1610612742,80,80,2023-03-16T02:07:40Z,4510000,False,,,0,,SUB in: J. Holiday,[203200],1610612742.0,DAL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M12.00S,2023-03-16T02:07:24.1Z,3,REGULAR,substitution,in,[],1628467,,,1610612742,80,80,2023-03-16T02:07:40Z,4520000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M01.00S,2023-03-16T02:08:23.3Z,3,REGULAR,foul,offensive,[],1626174,,,1610612742,80,80,2023-03-16T02:08:38Z,4540000,False,,,0,,C. Wood offensive FOUL (3 PF),"[1626174, 1629640]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Center,1162.0,3.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
461,PT04M01.00S,2023-03-16T02:08:23.3Z,3,REGULAR,turnover,offensive foul,[],1626174,,,1610612742,80,80,2023-03-16T02:08:23Z,4560000,False,,,0,,C. Wood offensive foul TURNOVER (3 TO),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Center,1162.0,,,,,,,,,,,,,,,3.0,,,,
462,PT03M43.00S,2023-03-16T02:08:54.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629640,13.748357424441524,54.166666666666664,1610612759,82,80,2023-03-16T02:09:10Z,4570000,False,-21.0,77.0,1,left,K. Johnson 7' turnaround Hook (20 PTS),[1629640],1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,20.0,7.95,,,,,,,,,,,,
463,PT03M21.00S,2023-03-16T02:09:15.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,91.14651773981603,38.48039215686275,1610612742,82,80,2023-03-16T02:09:25Z,4580000,False,-58.0,31.0,1,right,MISS C. Wood 6' fadeaway Shot,[1626174],1610612742.0,DAL,fadeaway,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.53,,,,,,,,,,,,
464,PT03M19.00S,2023-03-16T02:09:17.4Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612759,82,80,2023-03-16T02:09:25Z,4590000,False,,,0,,D. Barlow REBOUND (Off:0 Def:3),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,463.0,3.0,3.0,0.0,,,,,,,,
465,PT03M01.00S,2023-03-16T02:09:36.2Z,3,REGULAR,3pt,Jump Shot,[],1629640,34.641918528252305,54.65686274509803,1610612759,85,80,2023-03-16T02:09:41Z,4600000,False,-23.0,273.0,1,left,K. Johnson 27' 3PT  (23 PTS) (B. Wesley 3 AST),"[1629640, 1631104]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,Made,23.0,27.41,,,,,B. Wesley,1631104.0,3.0,,,,,
467,PT02M37.00S,2023-03-16T02:10:02.0Z,3,REGULAR,foul,personal,['2freethrow'],1631230,,,1610612742,85,80,2023-03-16T02:10:20Z,4620000,False,,,0,,D. Barlow shooting personal FOUL (1 PF) (Wood 2 FT),"[1631230, 1626174]",1610612759.0,SAS,shooting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,203591.0,1.0,0.0,Wood,1626174.0,,,,,,,,,,,,,,,
469,PT02M37.00S,2023-03-16T02:10:31.4Z,3,REGULAR,freethrow,1 of 2,[],1626174,,,1610612742,85,81,2023-03-16T02:10:31Z,4640000,False,,,0,,C. Wood Free Throw 1 of 2 (13 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
470,PT02M37.00S,2023-03-16T02:10:32.6Z,3,REGULAR,substitution,out,[],1629640,,,1610612742,85,81,2023-03-16T02:11:03Z,4650000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M37.00S,2023-03-16T02:10:32.6Z,3,REGULAR,substitution,out,[],1630572,,,1610612742,85,81,2023-03-16T02:11:03Z,4660000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M37.00S,2023-03-16T02:10:32.6Z,3,REGULAR,substitution,out,[],203493,,,1610612742,85,81,2023-03-16T02:11:03Z,4670000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
