actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
347,PT08M37.00S,2022-11-05T01:27:44.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,83.65637319316689,50.49019607843137,1610612759,67,59,2022-11-05T01:30:03Z,3460000,2.0,101.0,1,right,J. Sochan 10' turnaround Jump Shot (2 PTS),[1631110],1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,10.11,Made,2.0,,,,,,,,,,,,,,,,,
348,PT08M24.00S,2022-11-05T01:27:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.783837056504599,55.63725490196079,1610612746,67,59,2022-11-05T01:28:40Z,3470000,-28.0,11.0,1,left,MISS N. Powell Layup - blocked,"[1626181, 1627751]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0
349,PT08M24.00S,2022-11-05T01:27:56.7Z,3,REGULAR,block,,[],1627751,,,1610612746,67,59,2022-11-05T01:27:59Z,3480000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
353,PT08M19.00S,2022-11-05T01:28:01.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,67,59,2022-11-05T01:28:40Z,3490000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,348.0,,,,,,,,,,,,,
350,PT08M19.00S,2022-11-05T01:28:37.0Z,3,REGULAR,jumpball,recovered,[],1627826,,,1610612746,67,59,2022-11-05T01:28:37Z,3500000,,,0,,Jump Ball N. Powell vs. J. Poeltl: Tip to I. Zubac,"[1627826, 1626181, 1627751]",1610612746.0,LAC,heldball,I. Zubac,1627826.0,Zubac,I. Zubac,Powell,1626181.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
354,PT08M15.00S,2022-11-05T01:28:40.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202704,32.276609724047304,32.1078431372549,1610612746,67,59,2022-11-05T01:28:48Z,3530000,89.0,251.0,1,left,MISS R. Jackson 26' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
355,PT08M10.00S,2022-11-05T01:28:45.0Z,3,REGULAR,rebound,defensive,[],1631103,,,1610612759,67,59,2022-11-05T01:28:45Z,3540000,,,0,,M. Branham REBOUND (Off:0 Def:3),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,,,,354.0,3.0,3.0,0.0,,,,,,,,,,
356,PT08M08.00S,2022-11-05T01:28:47.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,82.86793692509855,41.911764705882355,1610612759,69,59,2022-11-05T01:29:02Z,3550000,-40.0,109.0,1,right,J. Poeltl 11' floating Jump Shot (4 PTS) (M. Branham 1 AST),"[1627751, 1631103]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,11.58,Made,4.0,M. Branham,1631103.0,1.0,,,,,,,,,,,,,,
358,PT07M52.00S,2022-11-05T01:29:03.3Z,3,REGULAR,3pt,Jump Shot,[],202694,31.35676741130092,31.127450980392158,1610612746,69,59,2022-11-05T01:29:08Z,3570000,94.0,242.0,1,left,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
359,PT07M48.00S,2022-11-05T01:29:07.3Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,69,59,2022-11-05T01:29:08Z,3580000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,358.0,2.0,2.0,0.0,,,,,,,,,,
360,PT07M40.00S,2022-11-05T01:29:15.8Z,3,REGULAR,turnover,bad pass,[],1631110,,,1610612759,69,59,2022-11-05T01:29:20Z,3590000,,,0,,J. Sochan bad pass TURNOVER (1 TO),"[1631110, 1626181]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Powell,1626181.0,,
361,PT07M40.00S,2022-11-05T01:29:15.8Z,3,REGULAR,steal,,[],1626181,,,1610612746,69,59,2022-11-05T01:29:18Z,3600000,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
362,PT07M40.00S,2022-11-05T01:29:20.3Z,3,REGULAR,foul,personal,[],1630200,,,1610612746,69,59,2022-11-05T01:29:26Z,3610000,,,0,,T. Jones personal FOUL (2 PF),"[1630200, 1626181]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2882.0,2.0,0.0,Powell,1626181.0,,,,,
364,PT07M40.00S,2022-11-05T01:29:26.1Z,3,REGULAR,substitution,out,[],1631110,,,1610612746,69,59,2022-11-05T01:29:29Z,3630000,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT07M40.00S,2022-11-05T01:29:26.1Z,3,REGULAR,substitution,in,[],1628966,,,1610612746,69,59,2022-11-05T01:29:29Z,3640000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M23.00S,2022-11-05T01:29:53.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627826,7.30946123521682,49.754901960784316,1610612746,69,61,2022-11-05T01:33:34Z,3650000,1.0,16.0,1,left,I. Zubac Layup (9 PTS) (R. Jackson 4 AST),"[1627826, 202704]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.62,Made,9.0,R. Jackson,202704.0,4.0,,,,,,,,,,,,,,
368,PT07M12.00S,2022-11-05T01:30:03.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.38042049934296,41.42156862745098,1610612759,69,61,2022-11-05T01:30:12Z,3670000,-43.0,10.0,1,right,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.4,Missed,,,,,,,,,,,,,,,,,,
369,PT07M10.00S,2022-11-05T01:30:05.4Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,69,61,2022-11-05T01:30:12Z,3680000,,,0,,I. Zubac REBOUND (Off:0 Def:9),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,368.0,9.0,9.0,0.0,,,,,,,,,,
370,PT07M07.00S,2022-11-05T01:30:11.4Z,3,REGULAR,foul,offensive,[],202694,,,1610612746,69,61,2022-11-05T01:30:22Z,3690000,,,0,,M. Morris Sr. offensive FOUL (3 PF),"[202694, 1631103]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,203592.0,3.0,1.0,Branham,1631103.0,,,,,
372,PT07M07.00S,2022-11-05T01:30:11.4Z,3,REGULAR,turnover,offensive foul,[],202694,,,1610612746,69,61,2022-11-05T01:30:11Z,3710000,,,0,,M. Morris Sr. offensive foul TURNOVER (1 TO),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,203592.0,,,,,1.0,,,,
373,PT07M07.00S,2022-11-05T01:30:19.1Z,3,REGULAR,substitution,out,[],1631103,,,1610612759,69,61,2022-11-05T01:30:22Z,3720000,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M07.00S,2022-11-05T01:30:19.1Z,3,REGULAR,substitution,in,[],1630170,,,1610612759,69,61,2022-11-05T01:30:22Z,3730000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M50.00S,2022-11-05T01:30:48.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630200,68.67608409986859,74.01960784313727,1610612759,69,61,2022-11-05T01:35:02Z,3740000,120.0,242.0,1,right,MISS T. Jones 27' step back 3PT,[1630200],1610612759.0,SAS,step back,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
376,PT06M48.00S,2022-11-05T01:30:50.8Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,69,61,2022-11-05T01:30:54Z,3750000,,,0,,N. Powell REBOUND (Off:0 Def:6),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,375.0,6.0,6.0,0.0,,,,,,,,,,
377,PT06M30.00S,2022-11-05T01:31:09.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,6.1268068331143235,45.83333333333333,1610612746,69,61,2022-11-05T01:31:15Z,3760000,21.0,5.0,1,left,MISS R. Jackson reverse Layup,[202704],1610612746.0,LAC,reverse,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
378,PT06M28.00S,2022-11-05T01:31:11.5Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,69,61,2022-11-05T01:31:15Z,3770000,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,377.0,5.0,4.0,1.0,,,,,,,,,,
379,PT06M18.00S,2022-11-05T01:31:21.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,83.919185282523,57.107843137254896,1610612759,71,61,2022-11-05T01:31:26Z,3780000,36.0,99.0,1,right,D. Vassell 10' floating Jump Shot (19 PTS),[1630170],1610612759.0,SAS,floating,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,10.49,Made,19.0,,,,,,,,,,,,,,,,,
380,PT05M59.00S,2022-11-05T01:31:40.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,7.046649145860711,51.225490196078425,1610612746,71,63,2022-11-05T01:31:46Z,3790000,-6.0,14.0,1,left,I. Zubac alley-oop DUNK (11 PTS) (P. George 3 AST),"[1627826, 202331]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.5,Made,11.0,P. George,202331.0,3.0,,,,,,,,,,,,,,
382,PT05M59.00S,2022-11-05T01:31:45.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,71,63,2022-11-05T01:31:45Z,3810000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT05M59.00S,2022-11-05T01:34:32.0Z,3,REGULAR,substitution,out,[],202704,,,1610612759,71,63,2022-11-05T01:34:47Z,3820000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M59.00S,2022-11-05T01:34:32.0Z,3,REGULAR,substitution,in,[],202322,,,1610612759,71,63,2022-11-05T01:34:47Z,3830000,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M43.00S,2022-11-05T01:34:55.1Z,3,REGULAR,3pt,Jump Shot,[],1630170,91.80354796320631,1.9607843137254901,1610612759,71,63,2022-11-05T01:35:00Z,3840000,-240.0,25.0,1,right,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,24.14,Missed,,,,,,,,,,,,,,,,,,
386,PT05M40.00S,2022-11-05T01:34:58.1Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,71,63,2022-11-05T01:35:00Z,3850000,,,0,,N. Powell REBOUND (Off:0 Def:7),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,,385.0,7.0,7.0,0.0,,,,,,,,,,
387,PT05M24.00S,2022-11-05T01:35:13.0Z,3,REGULAR,3pt,Jump Shot,[],1626181,25.18068331143233,87.00980392156863,1610612746,71,66,2022-11-05T01:35:20Z,3860000,-185.0,184.0,1,left,N. Powell 26' 3PT  (13 PTS) (M. Morris Sr. 4 AST),"[1626181, 202694]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.11,Made,13.0,M. Morris Sr.,202694.0,4.0,,,,,,,,,,,,,,
389,PT05M04.00S,2022-11-05T01:35:34.5Z,3,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612759,71,66,2022-11-05T01:35:46Z,3880000,,,0,,N. Powell shooting personal FOUL (1 PF) (Bates-Diop 2 FT),"[1626181, 1628966]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203592.0,1.0,0.0,Bates-Diop,1628966.0,,,,,
391,PT05M04.00S,2022-11-05T01:36:06.2Z,3,REGULAR,freethrow,1 of 2,[],1628966,,,1610612759,72,66,2022-11-05T01:36:06Z,3900000,,,0,,K. Bates-Diop Free Throw 1 of 2 (6 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
392,PT05M04.00S,2022-11-05T01:36:07.1Z,3,REGULAR,substitution,out,[],1627751,,,1610612759,72,66,2022-11-05T01:36:13Z,3910000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M04.00S,2022-11-05T01:36:07.1Z,3,REGULAR,substitution,out,[],1630200,,,1610612759,72,66,2022-11-05T01:36:13Z,3920000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M04.00S,2022-11-05T01:36:07.1Z,3,REGULAR,substitution,in,[],1626196,,,1610612759,72,66,2022-11-05T01:36:13Z,3930000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M04.00S,2022-11-05T01:36:07.1Z,3,REGULAR,substitution,in,[],1628380,,,1610612759,72,66,2022-11-05T01:36:13Z,3940000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M04.00S,2022-11-05T01:36:23.7Z,3,REGULAR,freethrow,2 of 2,[],1628966,,,1610612759,72,66,2022-11-05T01:36:23Z,3950000,,,0,,MISS K. Bates-Diop Free Throw 2 of 2,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
397,PT05M02.00S,2022-11-05T01:36:24.8Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,72,66,2022-11-05T01:36:24Z,3960000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:6),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,396.0,6.0,6.0,0.0,,,,,,,,,,
398,PT04M55.00S,2022-11-05T01:36:34.0Z,3,REGULAR,foul,personal,[],1628966,,,1610612746,72,66,2022-11-05T01:37:01Z,3970000,,,0,,K. Bates-Diop personal FOUL (1 PF),"[1628966, 202331]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628954.0,1.0,0.0,George,202331.0,,,,,
400,PT04M50.00S,2022-11-05T01:36:58.1Z,3,REGULAR,2pt,Jump Shot,[],202331,22.28975032851511,60.5392156862745,1610612746,72,66,2022-11-05T01:37:04Z,3990000,-53.0,157.0,1,left,MISS P. George 16' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Center,16.56,Missed,,,,,,,,,,,,,,,,,,
401,PT04M46.00S,2022-11-05T01:37:02.1Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,72,66,2022-11-05T01:37:04Z,4000000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,16-24 Center,,,,,,,400.0,1.0,1.0,0.0,,,,,,,,,,
402,PT04M30.00S,2022-11-05T01:37:17.7Z,3,REGULAR,turnover,lost ball,[],1626196,,,1610612759,72,66,2022-11-05T01:37:24Z,4010000,,,0,,J. Richardson lost ball TURNOVER (2 TO),"[1626196, 202331]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,George,202331.0,,
403,PT04M30.00S,2022-11-05T01:37:17.7Z,3,REGULAR,steal,,[],202331,,,1610612746,72,66,2022-11-05T01:37:20Z,4020000,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
404,PT04M25.00S,2022-11-05T01:37:22.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202331,5.601182654402102,52.69607843137255,1610612746,72,68,2022-11-05T01:37:32Z,4030000,-13.0,0.0,1,left,P. George running finger roll Layup (19 PTS),[202331],1610612746.0,LAC,running finger roll,,,George,P. George,,,,,Restricted Area,0-8 Center,1.35,Made,19.0,,,,,,,,,,,,,,,,,
405,PT04M12.00S,2022-11-05T01:37:38.7Z,3,REGULAR,foul,personal,[],202322,,,1610612759,72,68,2022-11-05T01:38:11Z,4040000,,,0,,J. Wall personal FOUL (2 PF),"[202322, 1626196]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2882.0,2.0,0.0,Richardson,1626196.0,,,,,
407,PT04M12.00S,2022-11-05T01:37:50.9Z,3,REGULAR,substitution,out,[],1629640,,,1610612759,72,68,2022-11-05T01:37:59Z,4060000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M12.00S,2022-11-05T01:37:50.9Z,3,REGULAR,substitution,out,[],1627826,,,1610612759,72,68,2022-11-05T01:37:59Z,4070000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M12.00S,2022-11-05T01:37:50.9Z,3,REGULAR,substitution,in,[],203926,,,1610612759,72,68,2022-11-05T01:37:59Z,4080000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M12.00S,2022-11-05T01:37:50.9Z,3,REGULAR,substitution,in,[],201587,,,1610612759,72,68,2022-11-05T01:37:59Z,4090000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M08.00S,2022-11-05T01:38:08.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,93.24901445466492,46.32352941176471,1610612759,74,68,2022-11-05T01:40:19Z,4100000,-18.0,11.0,1,right,D. Vassell cutting Layup (21 PTS) (Z. Collins 2 AST),"[1630170, 1628380]",1610612759.0,SAS,cutting,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,2.14,Made,21.0,Z. Collins,1628380.0,2.0,,,,,,,,,,,,,,
413,PT03M58.00S,2022-11-05T01:38:19.5Z,3,REGULAR,2pt,Jump Shot,[],202331,24.129434954007884,24.754901960784316,1610612746,74,70,2022-11-05T01:38:31Z,4120000,126.0,174.0,1,left,P. George 21' pullup Jump Shot (21 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Right Center,21.52,Made,21.0,,,,,,,,,,,,,,,,,
414,PT03M34.00S,2022-11-05T01:38:42.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,91.67214191852825,45.09803921568628,1610612759,74,70,2022-11-05T01:38:50Z,4130000,-25.0,26.0,1,right,MISS D. Vassell driving Layup,[1630170],1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,3.56,Missed,,,,,,,,,,,,,,,,,,
415,PT03M34.00S,2022-11-05T01:38:42.9Z,3,REGULAR,rebound,offensive,[],1628966,,,1610612759,74,70,2022-11-05T01:38:50Z,4140000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,,414.0,2.0,1.0,1.0,,,,,,,,,,
416,PT03M34.00S,2022-11-05T01:38:47.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,94.40999984741211,50.0,1610612759,74,70,2022-11-05T01:38:47Z,4150000,0.0,0.0,1,right,MISS K. Bates-Diop tip Layup,[1628966],1610612759.0,SAS,tip,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
417,PT03M34.00S,2022-11-05T01:38:48.5Z,3,REGULAR,rebound,offensive,[],1628966,,,1610612759,74,70,2022-11-05T01:38:48Z,4160000,,,0,,K. Bates-Diop REBOUND (Off:2 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Left,,,,,,,416.0,3.0,1.0,2.0,,,,,,,,,,
418,PT03M34.00S,2022-11-05T01:38:49.8Z,3,REGULAR,foul,personal,['2freethrow'],201587,,,1610612759,74,70,2022-11-05T01:38:56Z,4170000,,,0,,N. Batum shooting personal FOUL (1 PF) (Bates-Diop 2 FT),"[201587, 1628966]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203592.0,1.0,0.0,Bates-Diop,1628966.0,,,,,
420,PT03M34.00S,2022-11-05T01:39:12.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628966,,,1610612759,75,70,2022-11-05T01:39:42Z,4190000,,,0,,K. Bates-Diop Free Throw 1 of 2 (7 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
421,PT03M34.00S,2022-11-05T01:39:13.1Z,3,REGULAR,substitution,out,[],1626181,,,1610612759,75,70,2022-11-05T01:39:36Z,4200000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M34.00S,2022-11-05T01:39:13.1Z,3,REGULAR,substitution,in,[],1629599,,,1610612759,75,70,2022-11-05T01:39:36Z,4210000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M34.00S,2022-11-05T01:39:12.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628966,,,1610612759,75,70,2022-11-05T01:39:42Z,4220000,,,0,,MISS K. Bates-Diop Free Throw 2 of 2,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
424,PT03M24.00S,2022-11-05T01:39:22.5Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,75,70,2022-11-05T01:39:42Z,4230000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:7),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,423.0,7.0,7.0,0.0,,,,,,,,,,
425,PT03M24.00S,2022-11-05T01:39:42.3Z,3,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612746,75,70,2022-11-05T01:39:51Z,4240000,,,0,,Z. Collins shooting personal FOUL (2 PF) (George 2 FT),"[1628380, 202331]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203592.0,2.0,1.0,George,202331.0,,,,,
427,PT03M24.00S,2022-11-05T01:40:22.2Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,75,70,2022-11-05T01:40:22Z,4260000,,,0,,MISS P. George Free Throw 1 of 2,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
428,PT03M24.00S,2022-11-05T01:40:22.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,75,70,2022-11-05T01:40:22Z,4270000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,,,
429,PT03M24.00S,2022-11-05T01:40:33.9Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,75,71,2022-11-05T01:40:33Z,4280000,,,0,,P. George Free Throw 2 of 2 (22 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
430,PT03M02.00S,2022-11-05T01:40:58.6Z,3,REGULAR,foul,personal,['2freethrow'],202694,,,1610612759,75,71,2022-11-05T01:41:12Z,4290000,,,0,,M. Morris Sr. shooting personal FOUL (4 PF) (Richardson 2 FT),"[202694, 1626196]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628954.0,4.0,1.0,Richardson,1626196.0,,,,,
432,PT03M02.00S,2022-11-05T01:41:31.5Z,3,REGULAR,freethrow,1 of 2,[],1626196,,,1610612759,76,71,2022-11-05T01:42:07Z,4310000,,,0,,J. Richardson Free Throw 1 of 2 (2 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
433,PT03M02.00S,2022-11-05T01:41:41.8Z,3,REGULAR,substitution,out,[],202694,,,1610612759,76,71,2022-11-05T01:41:51Z,4320000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
