actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
179,PT11M26.00S,2022-11-08T03:00:54.7Z,2,REGULAR,turnover,offensive foul,[],201145,,,1610612743,30,28,2022-11-08T03:00:54Z,1760000,,,0,,J. Green offensive foul TURNOVER (1 TO),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202901.0,,,,,1.0,,,,
180,PT11M10.00S,2022-11-08T03:01:22.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203926,71.56701708278581,77.20588235294117,1610612759,30,28,2022-11-08T03:01:26Z,1770000,136.0,215.0,1,right,MISS D. McDermott 25' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
181,PT11M08.00S,2022-11-08T03:01:24.1Z,2,REGULAR,rebound,offensive,[],1629646,,,1610612759,30,28,2022-11-08T03:01:26Z,1780000,,,0,,C. Bassey REBOUND (Off:1 Def:3),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Right Center,,,180.0,4.0,3.0,1.0,,,,,,,,,,,,,,
182,PT10M59.00S,2022-11-08T03:01:37.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'defensivegoaltending']",203926,94.1688567674113,50.49019607843137,1610612759,32,28,2022-11-08T03:01:57Z,1790000,2.0,2.0,1,right,D. McDermott driving finger roll Layup (2 PTS) (D. Vassell 3 AST),"[203926, 1630170]",1610612759.0,SAS,driving finger roll,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,2.0,D. Vassell,1630170.0,3.0,,,,,,,,,,
184,PT10M59.00S,2022-11-08T03:01:50.0Z,2,REGULAR,violation,defensive goaltending,[],1629008,,,1610612759,32,28,2022-11-08T03:01:57Z,1810000,,,0,,M. Porter Jr. defensive goaltending VIOLATION,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,202007.0,,,,,,,,,
185,PT10M46.00S,2022-11-08T03:02:12.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,7.095926412614986,63.947610294117645,1610612743,32,28,2022-11-08T03:04:25Z,1820000,-70.0,14.0,1,left,MISS B. Hyland 7' fadeaway Shot,[1630538],1610612743.0,DEN,fadeaway,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,7.11,Missed,,,,,,,,,,,,,,,,,,
186,PT10M44.00S,2022-11-08T03:02:14.1Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612759,32,28,2022-11-08T03:02:19Z,1830000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Left,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,,
187,PT10M35.00S,2022-11-08T03:02:22.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,92.9862023653088,50.0,1610612759,32,28,2022-11-08T03:02:34Z,1840000,0.0,13.0,1,right,MISS K. Bates-Diop finger roll Layup,[1628966],1610612759.0,SAS,finger roll,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,,
188,PT10M32.00S,2022-11-08T03:02:25.6Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,32,28,2022-11-08T03:02:34Z,1850000,,,0,,D. Jordan REBOUND (Off:1 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,187.0,3.0,2.0,1.0,,,,,,,,,,,,,,
189,PT10M21.00S,2022-11-08T03:02:37.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,15.193823915900131,65.19607843137256,1610612743,32,28,2022-11-08T03:05:34Z,1860000,-76.0,90.0,1,left,MISS M. Porter Jr. 11' driving floating Shot,[1629008],1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,11.8,Missed,,,,,,,,,,,,,,,,,,
190,PT10M16.00S,2022-11-08T03:02:42.4Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,32,28,2022-11-08T03:02:47Z,1870000,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Left,,,189.0,3.0,3.0,0.0,,,,,,,,,,,,,,
191,PT10M13.00S,2022-11-08T03:02:48.8Z,2,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612759,32,28,2022-11-08T03:05:57Z,1880000,,,0,,B. Hyland shooting personal FOUL (2 PF) (Bassey 2 FT),"[1630538, 1629646]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,2.0,0.0,Bassey,1629646.0,,,,,
193,PT10M13.00S,2022-11-08T03:02:58.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,32,28,2022-11-08T03:02:58Z,1900000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M13.00S,2022-11-08T03:05:37.7Z,2,REGULAR,substitution,out,[],1626196,,,1610612759,32,28,2022-11-08T03:05:56Z,1910000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M13.00S,2022-11-08T03:05:37.7Z,2,REGULAR,substitution,out,[],1628966,,,1610612759,32,28,2022-11-08T03:05:56Z,1920000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M13.00S,2022-11-08T03:05:37.7Z,2,REGULAR,substitution,out,[],1628971,,,1610612759,32,28,2022-11-08T03:05:56Z,1930000,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M13.00S,2022-11-08T03:05:37.7Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,32,28,2022-11-08T03:05:56Z,1940000,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M13.00S,2022-11-08T03:05:37.7Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,32,28,2022-11-08T03:05:56Z,1950000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M13.00S,2022-11-08T03:05:37.7Z,2,REGULAR,substitution,in,[],1631128,,,1610612759,32,28,2022-11-08T03:05:56Z,1960000,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M13.00S,2022-11-08T03:06:01.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629646,,,1610612759,33,28,2022-11-08T03:06:22Z,1970000,,,0,,C. Bassey Free Throw 1 of 2 (3 PTS),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
201,PT10M13.00S,2022-11-08T03:06:01.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629646,,,1610612759,33,28,2022-11-08T03:06:22Z,1980000,,,0,,MISS C. Bassey Free Throw 2 of 2,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
202,PT10M10.00S,2022-11-08T03:06:04.2Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,33,28,2022-11-08T03:06:22Z,1990000,,,0,,D. Jordan REBOUND (Off:1 Def:3),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,201.0,4.0,3.0,1.0,,,,,,,,,,,,,,
203,PT10M01.00S,2022-11-08T03:06:30.6Z,2,REGULAR,3pt,Jump Shot,[],1630538,34.90473061760841,40.931372549019606,1610612743,33,31,2022-11-08T03:06:35Z,2000000,45.0,276.0,1,left,B. Hyland 27' 3PT pullup (3 PTS),[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,27.93,Made,,,,,3.0,,,,,,,,,,,,,
204,PT09M39.00S,2022-11-08T03:06:52.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630170,91.01511169513797,41.66666666666667,1610612759,33,31,2022-11-08T03:08:57Z,2010000,-42.0,32.0,1,right,MISS D. Vassell driving bank Hook,[1630170],1610612759.0,SAS,driving bank,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
205,PT09M37.00S,2022-11-08T03:06:54.3Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,33,31,2022-11-08T03:06:58Z,2020000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,204.0,1.0,1.0,0.0,,,,,,,,,,,,,,
206,PT09M33.00S,2022-11-08T03:06:58.8Z,2,REGULAR,turnover,lost ball,[],1631128,,,1610612743,33,31,2022-11-08T03:07:02Z,2030000,,,0,,C. Braun lost ball TURNOVER (1 TO),"[1631128, 1631110]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Sochan,1631110.0,,
207,PT09M33.00S,2022-11-08T03:06:58.8Z,2,REGULAR,steal,,[],1631110,,,1610612759,33,31,2022-11-08T03:07:00Z,2040000,,,0,,J. Sochan STEAL (1 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
208,PT09M24.00S,2022-11-08T03:07:07.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630200,93.77463863337714,47.549019607843135,1610612759,35,31,2022-11-08T03:07:39Z,2050000,-12.0,6.0,1,right,T. Jones driving reverse Layup (4 PTS),[1630200],1610612759.0,SAS,driving reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,4.0,,,,,,,,,,,,,
209,PT09M14.00S,2022-11-08T03:07:19.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201145,6.258212877792378,50.73529411764706,1610612743,35,33,2022-11-08T03:07:58Z,2060000,-4.0,6.0,1,left,J. Green cutting Layup (4 PTS) (D. Jordan 1 AST),"[201145, 201599]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,4.0,D. Jordan,201599.0,1.0,,,,,,,,,,
211,PT09M14.00S,2022-11-08T03:07:22.6Z,2,REGULAR,foul,personal,['1freethrow'],1629646,,,1610612743,35,33,2022-11-08T03:10:08Z,2080000,,,0,,C. Bassey shooting personal FOUL (2 PF) (Green 1 FT),"[1629646, 201145]",1610612759.0,SAS,shooting,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,2.0,0.0,Green,201145.0,,,,,
213,PT09M14.00S,2022-11-08T03:07:34.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,35,33,2022-11-08T03:08:57Z,2100000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M14.00S,2022-11-08T03:10:39.5Z,2,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,35,33,2022-11-08T03:10:44Z,2110000,,,0,,MISS J. Green Free Throw 1 of 1,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
215,PT09M11.00S,2022-11-08T03:10:42.5Z,2,REGULAR,rebound,defensive,[],1629646,,,1610612759,35,33,2022-11-08T03:10:44Z,2120000,,,0,,C. Bassey REBOUND (Off:1 Def:4),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,214.0,5.0,4.0,1.0,,,,,,,,,,,,,,
217,PT09M01.00S,2022-11-08T03:11:08.8Z,2,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,35,33,2022-11-08T03:11:35Z,2140000,,,0,,D. Vassell bad pass out-of-bounds TURNOVER (1 TO),[1630170],1610612759.0,SAS,bad pass,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,101283.0,,,,,1.0,,,,
218,PT08M38.00S,2022-11-08T03:11:36.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1629008,19.84231274638634,50.34466911764706,1610612743,35,35,2022-11-08T03:12:28Z,2150000,-2.0,134.0,1,left,M. Porter Jr. 13' Jump Shot (10 PTS) (C. Braun 1 AST),"[1629008, 1631128]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.4,Made,,,,,10.0,C. Braun,1631128.0,1.0,,,,,,,,,,
220,PT08M38.00S,2022-11-08T03:11:47.4Z,2,REGULAR,violation,defensive goaltending,[],1629646,,,1610612743,35,35,2022-11-08T03:13:34Z,2170000,,,0,,C. Bassey defensive goaltending VIOLATION,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,202007.0,,,,,,,,,
221,PT08M26.00S,2022-11-08T03:12:10.2Z,2,REGULAR,3pt,Jump Shot,[],203926,76.16622864651774,10.784313725490197,1610612759,38,35,2022-11-08T03:12:15Z,2180000,-196.0,172.0,1,right,D. McDermott 26' 3PT  (5 PTS) (T. Jones 2 AST),"[203926, 1630200]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,26.05,Made,,,,,5.0,T. Jones,1630200.0,2.0,,,,,,,,,,
223,PT08M11.00S,2022-11-08T03:12:24.7Z,2,REGULAR,3pt,Jump Shot,[],1630538,32.670827858081466,54.90196078431373,1610612743,38,38,2022-11-08T03:13:08Z,2200000,-25.0,255.0,1,left,B. Hyland 25' 3PT pullup (6 PTS),[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,25.58,Made,,,,,6.0,,,,,,,,,,,,,
224,PT08M05.00S,2022-11-08T03:12:32.1Z,2,REGULAR,2pt,Jump Shot,[],203926,91.32720105124835,70.33547794117646,1610612759,40,38,2022-11-08T03:16:11Z,2210000,102.0,29.0,1,right,D. McDermott 10' driving floating bank Jump Shot (7 PTS) (T. Jones 3 AST),"[203926, 1630200]",1610612759.0,SAS,driving floating bank,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Right,10.58,Made,,,,,7.0,T. Jones,1630200.0,3.0,,,,,,,,,,
226,PT07M51.00S,2022-11-08T03:12:45.6Z,2,REGULAR,2pt,Jump Shot,[],1630538,9.461235216819972,71.18949142156863,1610612743,40,40,2022-11-08T03:16:38Z,2230000,-106.0,36.0,1,left,B. Hyland 11' driving floating bank Jump Shot (8 PTS),[1630538],1610612743.0,DEN,driving floating bank,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Left,11.2,Made,,,,,8.0,,,,,,,,,,,,,
227,PT07M43.00S,2022-11-08T03:12:56.1Z,2,REGULAR,foul,personal,['3freethrow'],1629008,,,1610612759,40,40,2022-11-08T03:13:05Z,2240000,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (McDermott 3 FT),"[1629008, 203926]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,101283.0,1.0,0.0,McDermott,203926.0,,,,,
229,PT07M43.00S,2022-11-08T03:13:23.6Z,2,REGULAR,freethrow,1 of 3,[],203926,,,1610612759,41,40,2022-11-08T03:13:23Z,2260000,,,0,,D. McDermott Free Throw 1 of 3 (8 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
230,PT07M43.00S,2022-11-08T03:13:37.7Z,2,REGULAR,freethrow,2 of 3,[],203926,,,1610612759,41,40,2022-11-08T03:13:37Z,2270000,,,0,,MISS D. McDermott Free Throw 2 of 3,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
231,PT07M43.00S,2022-11-08T03:13:37.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,41,40,2022-11-08T03:13:37Z,2280000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,230.0,,,,,,,,,,,,,,,,,
232,PT07M43.00S,2022-11-08T03:13:38.6Z,2,REGULAR,substitution,out,[],1630170,,,1610612759,41,40,2022-11-08T03:13:49Z,2290000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M43.00S,2022-11-08T03:13:38.6Z,2,REGULAR,substitution,out,[],1629646,,,1610612759,41,40,2022-11-08T03:13:49Z,2300000,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M43.00S,2022-11-08T03:13:38.6Z,2,REGULAR,substitution,out,[],1629008,,,1610612759,41,40,2022-11-08T03:13:49Z,2310000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M43.00S,2022-11-08T03:13:38.6Z,2,REGULAR,substitution,out,[],201599,,,1610612759,41,40,2022-11-08T03:13:49Z,2320000,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M43.00S,2022-11-08T03:13:38.6Z,2,REGULAR,substitution,out,[],1631128,,,1610612759,41,40,2022-11-08T03:13:49Z,2330000,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M43.00S,2022-11-08T03:13:38.6Z,2,REGULAR,substitution,in,[],1627751,,,1610612759,41,40,2022-11-08T03:13:49Z,2340000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M43.00S,2022-11-08T03:13:38.6Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,41,40,2022-11-08T03:13:49Z,2350000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M43.00S,2022-11-08T03:13:38.6Z,2,REGULAR,substitution,in,[],203484,,,1610612759,41,40,2022-11-08T03:13:49Z,2360000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M43.00S,2022-11-08T03:13:38.6Z,2,REGULAR,substitution,in,[],1627750,,,1610612759,41,40,2022-11-08T03:13:49Z,2370000,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M43.00S,2022-11-08T03:13:38.6Z,2,REGULAR,substitution,in,[],203999,,,1610612759,41,40,2022-11-08T03:13:49Z,2380000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M43.00S,2022-11-08T03:14:02.4Z,2,REGULAR,freethrow,3 of 3,[],203926,,,1610612759,42,40,2022-11-08T03:14:02Z,2390000,,,0,,D. McDermott Free Throw 3 of 3 (9 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
243,PT07M28.00S,2022-11-08T03:14:18.5Z,2,REGULAR,2pt,Jump Shot,[],1627750,11.300919842312751,69.0142463235294,1610612743,42,42,2022-11-08T03:18:02Z,2400000,-95.0,54.0,1,left,J. Murray 10' driving floating bank Jump Shot (6 PTS) (N. Jokic 4 AST),"[1627750, 203999]",1610612743.0,DEN,driving floating bank,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,10.92,Made,,,,,6.0,N. Jokic,203999.0,4.0,,,,,,,,,,
245,PT07M22.00S,2022-11-08T03:14:24.9Z,2,REGULAR,3pt,Jump Shot,[],203926,95.22010512483574,2.2058823529411766,1610612759,42,42,2022-11-08T03:21:33Z,2420000,-239.0,-8.0,1,right,MISS D. McDermott 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Left Corner 3,24+ Left,23.91,Missed,,,,,,,,,,,,,,,,,,
246,PT07M22.00S,2022-11-08T03:14:24.9Z,2,REGULAR,rebound,defensive,[],203484,,,1610612743,42,42,2022-11-08T03:14:35Z,2430000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,245.0,3.0,3.0,0.0,,,,,,,,,,,,,,
247,PT07M08.00S,2022-11-08T03:14:39.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,5.995400788436268,50.0,1610612743,42,44,2022-11-08T03:14:56Z,2440000,0.0,4.0,1,left,J. Murray Layup (8 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,8.0,,,,,,,,,,,,,
248,PT06M54.00S,2022-11-08T03:14:52.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,85.89027595269383,50.0,1610612759,44,44,2022-11-08T03:15:02Z,2450000,0.0,80.0,1,right,J. Poeltl 8' floating Jump Shot (2 PTS) (T. Jones 4 AST),"[1627751, 1630200]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,8.01,Made,,,,,2.0,T. Jones,1630200.0,4.0,,,,,,,,,,
250,PT06M40.00S,2022-11-08T03:15:10.5Z,2,REGULAR,foul,personal,['3freethrow'],203926,,,1610612743,44,44,2022-11-08T03:15:17Z,2470000,,,0,,D. McDermott shooting personal FOUL (1 PF) (Murray 3 FT),"[203926, 1627750]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202901.0,1.0,0.0,Murray,1627750.0,,,,,
252,PT06M40.00S,2022-11-08T03:15:45.2Z,2,REGULAR,freethrow,1 of 3,[],1627750,,,1610612743,44,45,2022-11-08T03:16:36Z,2490000,,,0,,J. Murray Free Throw 1 of 3 (9 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
253,PT06M40.00S,2022-11-08T03:15:45.2Z,2,REGULAR,freethrow,2 of 3,[],1627750,,,1610612743,44,45,2022-11-08T03:16:36Z,2500000,,,0,,MISS J. Murray Free Throw 2 of 3,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
254,PT06M40.00S,2022-11-08T03:15:45.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,44,45,2022-11-08T03:16:36Z,2510000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,253.0,,,,,,,,,,,,,,,,,
255,PT06M40.00S,2022-11-08T03:16:05.8Z,2,REGULAR,substitution,out,[],203926,,,1610612743,44,45,2022-11-08T03:16:11Z,2520000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M40.00S,2022-11-08T03:16:05.8Z,2,REGULAR,substitution,out,[],201145,,,1610612743,44,45,2022-11-08T03:16:11Z,2530000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M40.00S,2022-11-08T03:16:05.8Z,2,REGULAR,substitution,in,[],1626196,,,1610612743,44,45,2022-11-08T03:16:11Z,2540000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M40.00S,2022-11-08T03:16:05.8Z,2,REGULAR,substitution,in,[],203932,,,1610612743,44,45,2022-11-08T03:16:11Z,2550000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M40.00S,2022-11-08T03:15:45.2Z,2,REGULAR,freethrow,3 of 3,[],1627750,,,1610612743,44,45,2022-11-08T03:16:36Z,2560000,,,0,,MISS J. Murray Free Throw 3 of 3,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
260,PT06M37.00S,2022-11-08T03:15:48.2Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,44,45,2022-11-08T03:16:36Z,2570000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,259.0,2.0,2.0,0.0,,,,,,,,,,,,,,
261,PT06M31.00S,2022-11-08T03:16:32.7Z,2,REGULAR,3pt,Jump Shot,[],1629640,67.36202365308804,51.9607843137255,1610612759,44,45,2022-11-08T03:16:39Z,2580000,10.0,254.0,1,right,MISS K. Johnson 25' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,25.45,Missed,,,,,,,,,,,,,,,,,,
262,PT06M27.00S,2022-11-08T03:16:35.9Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,44,45,2022-11-08T03:16:35Z,2590000,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,261.0,1.0,1.0,0.0,,,,,,,,,,,,,,
263,PT06M15.00S,2022-11-08T03:16:47.6Z,2,REGULAR,3pt,Jump Shot,[],203999,6.652431011826544,96.07843137254902,1610612743,44,45,2022-11-08T03:16:55Z,2600000,-230.0,10.0,1,left,MISS N. Jokic 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
