actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
335,PT10M02.00S,2023-03-15T01:19:59.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203914,78.53153745072274,90.19607843137256,1610612753,75,67,2023-03-15T01:20:18Z,3220000,False,201.0,149.0,1,right,G. Harris 25' 3PT  (3 PTS) (M. Fultz 5 AST),"[203914, 1628365]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,,,,,25.04,Made,3.0,M. Fultz,1628365.0,5.0,,,,,,,,,,
337,PT09M49.00S,2023-03-15T01:20:11.8Z,3,REGULAR,2pt,Jump Shot,[],1630170,5.863994743758213,21.568627450980394,1610612759,75,67,2023-03-15T01:20:50Z,3240000,False,142.0,3.0,1,left,MISS D. Vassell 14' step back Shot,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,14.22,Missed,,,,,,,,,,,,,,
338,PT09M49.00S,2023-03-15T01:20:11.8Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,75,67,2023-03-15T01:20:21Z,3250000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,337.0,7.0,5.0,2.0,,,,,,
339,PT09M42.00S,2023-03-15T01:20:19.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628365,93.24901445466492,53.431372549019606,1610612753,75,69,2023-03-15T01:21:09Z,3260000,False,17.0,11.0,1,right,M. Fultz running finger roll Layup (4 PTS),[1628365],1610612753.0,ORL,running finger roll,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,2.04,Made,4.0,,,,,,,,,,,,,
340,PT09M27.00S,2023-03-15T01:20:33.7Z,3,REGULAR,2pt,Jump Shot,[],1631110,16.507884362680684,19.852941176470587,1610612759,75,69,2023-03-15T01:20:47Z,3270000,False,151.0,103.0,1,left,MISS J. Sochan 18' pullup Shot,[1631110],1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right,,,,,18.24,Missed,,,,,,,,,,,,,,
341,PT09M25.00S,2023-03-15T01:20:35.7Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,75,69,2023-03-15T01:20:47Z,3280000,False,,,0,,J. Sochan REBOUND (Off:1 Def:5),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right,,,,,,,,,,,340.0,6.0,5.0,1.0,,,,,,
342,PT09M22.00S,2023-03-15T01:20:39.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,31.09395532194481,65.93137254901961,1610612759,78,69,2023-03-15T01:20:51Z,3290000,False,-80.0,240.0,1,left,D. Graham 25' 3PT  (10 PTS) (K. Bates-Diop 4 AST),"[1628984, 1628966]",1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,,,,,25.27,Made,10.0,K. Bates-Diop,1628966.0,4.0,,,,,,,,,,
344,PT09M07.00S,2023-03-15T01:20:53.9Z,3,REGULAR,3pt,Jump Shot,[],1628976,69.46452036793693,72.05882352941177,1610612753,78,69,2023-03-15T01:20:59Z,3310000,False,110.0,235.0,1,right,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,25.91,Missed,,,,,,,,,,,,,,
345,PT09M03.00S,2023-03-15T01:20:57.9Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,78,69,2023-03-15T01:20:59Z,3320000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,344.0,3.0,2.0,1.0,,,,,,
346,PT08M50.00S,2023-03-15T01:21:10.7Z,3,REGULAR,3pt,Jump Shot,[],1631110,17.0335085413929,4.166666666666666,1610612759,81,69,2023-03-15T01:21:16Z,3330000,False,229.0,108.0,1,left,J. Sochan 25' 3PT  (16 PTS) (D. Graham 4 AST),"[1631110, 1628984]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,,25.32,Made,16.0,D. Graham,1628984.0,4.0,,,,,,,,,,
348,PT08M35.00S,2023-03-15T01:21:25.5Z,3,REGULAR,2pt,Jump Shot,[],1631094,94.56307490144546,75.24509803921569,1610612753,81,69,2023-03-15T01:21:33Z,3350000,False,126.0,-1.0,1,right,MISS P. Banchero 12' turnaround Shot,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,12.62,Missed,,,,,,,,,,,,,,
349,PT08M34.00S,2023-03-15T01:21:26.5Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,81,69,2023-03-15T01:21:33Z,3360000,False,,,0,,Z. Collins REBOUND (Off:1 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,348.0,4.0,3.0,1.0,,,,,,
350,PT08M34.00S,2023-03-15T01:21:34.6Z,3,REGULAR,foul,personal,[],1628365,,,1610612759,81,69,2023-03-15T01:21:43Z,3370000,False,,,0,,M. Fultz personal FOUL (2 PF),"[1628365, 1628380]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,,,,1151.0,,,,,,,,,,,,,2.0,0.0,Collins,1628380.0
352,PT08M12.00S,2023-03-15T01:22:14.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,8.492115637319317,49.754901960784316,1610612759,83,69,2023-03-15T01:22:19Z,3390000,False,1.0,27.0,1,left,Z. Collins Hook (23 PTS) (D. Graham 5 AST),"[1628380, 1628984]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,2.73,Made,23.0,D. Graham,1628984.0,5.0,,,,,,,,,,
354,PT07M58.00S,2023-03-15T01:22:28.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,90.88370565045992,49.26470588235294,1610612753,83,69,2023-03-15T01:22:33Z,3410000,False,-4.0,33.0,1,right,MISS W. Carter Jr. Layup,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,3.34,Missed,,,,,,,,,,,,,,
355,PT07M55.00S,2023-03-15T01:22:31.3Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612759,83,69,2023-03-15T01:23:37Z,3420000,False,,,0,,D. Graham REBOUND (Off:0 Def:3),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,354.0,3.0,3.0,0.0,,,,,,
356,PT07M50.00S,2023-03-15T01:22:35.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,34.247700394218136,53.431372549019606,1610612759,86,69,2023-03-15T01:23:58Z,3430000,False,-17.0,269.0,1,left,D. Vassell 26' 3PT running (8 PTS) (D. Graham 6 AST),"[1630170, 1628984]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,26.99,Made,8.0,D. Graham,1628984.0,6.0,,,,,,,,,,
358,PT07M49.00S,2023-03-15T01:22:51.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,86,69,2023-03-15T01:22:51Z,3450000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT07M35.00S,2023-03-15T01:25:50.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,87.86136662286465,54.65686274509803,1610612753,86,71,2023-03-15T01:25:55Z,3460000,False,23.0,62.0,1,right,F. Wagner 6' floating Jump Shot (8 PTS),[1630532],1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.59,Made,8.0,,,,,,,,,,,,,
360,PT07M19.00S,2023-03-15T01:26:05.5Z,3,REGULAR,2pt,Jump Shot,[],1628984,17.0335085413929,69.36274509803921,1610612759,88,71,2023-03-15T01:26:10Z,3470000,False,-97.0,108.0,1,left,D. Graham 14' pullup Jump Shot (12 PTS),[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Mid-Range,8-16 Left,,,,,14.47,Made,12.0,,,,,,,,,,,,,
361,PT07M08.00S,2023-03-15T01:26:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,90.75229960578186,57.107843137254896,1610612753,88,73,2023-03-15T01:26:24Z,3480000,False,36.0,34.0,1,right,M. Fultz turnaround Jump Shot (6 PTS),[1628365],1610612753.0,ORL,turnaround,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.94,Made,6.0,,,,,,,,,,,,,
362,PT07M08.00S,2023-03-15T01:26:23.5Z,3,REGULAR,foul,personal,['1freethrow'],1630170,,,1610612753,88,73,2023-03-15T01:26:32Z,3490000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Fultz 1 FT),"[1630170, 1628365]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,,,,,,,,,,,,,1.0,0.0,Fultz,1628365.0
364,PT07M08.00S,2023-03-15T01:26:45.9Z,3,REGULAR,freethrow,1 of 1,[],1628365,,,1610612753,88,74,2023-03-15T01:26:45Z,3510000,False,,,0,,M. Fultz Free Throw 1 of 1 (7 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
365,PT06M44.00S,2023-03-15T01:27:11.1Z,3,REGULAR,3pt,Jump Shot,[],1631110,29.122864651773984,76.7156862745098,1610612759,91,74,2023-03-15T01:27:16Z,3520000,False,-134.0,221.0,1,left,J. Sochan 25' 3PT  (19 PTS) (D. Graham 7 AST),"[1631110, 1628984]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,25.85,Made,19.0,D. Graham,1628984.0,7.0,,,,,,,,,,
367,PT06M25.00S,2023-03-15T01:27:30.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,85.3646517739816,50.98039215686274,1610612753,91,76,2023-03-15T01:27:35Z,3540000,False,5.0,85.0,1,right,P. Banchero 8' floating Jump Shot (22 PTS) (W. Carter Jr. 2 AST),"[1631094, 1628976]",1610612753.0,ORL,floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,8.52,Made,22.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,
368,PT06M03.00S,2023-03-15T01:27:52.9Z,3,REGULAR,3pt,Jump Shot,[],1628966,10.068988173455978,95.34313725490196,1610612759,91,76,2023-03-15T01:27:58Z,3550000,False,-227.0,42.0,1,left,MISS K. Bates-Diop 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Left Corner 3,24+ Left,,,,,23.06,Missed,,,,,,,,,,,,,,
369,PT05M59.00S,2023-03-15T01:27:56.9Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,91,76,2023-03-15T01:27:58Z,3560000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,368.0,8.0,6.0,2.0,,,,,,
370,PT05M42.00S,2023-03-15T01:28:13.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628365,92.46057818659659,49.50980392156863,1610612753,91,78,2023-03-15T01:28:19Z,3570000,False,-2.0,18.0,1,right,M. Fultz driving DUNK (9 PTS) (F. Wagner 3 AST),"[1628365, 1630532]",1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,1.86,Made,9.0,F. Wagner,1630532.0,3.0,,,,,,,,,,
372,PT05M40.00S,2023-03-15T01:28:22.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,91,78,2023-03-15T01:28:22Z,3590000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M40.00S,2023-03-15T01:30:52.1Z,3,REGULAR,substitution,out,[],1628966,,,1610612759,91,78,2023-03-15T01:31:15Z,3600000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M40.00S,2023-03-15T01:30:52.1Z,3,REGULAR,substitution,out,[],1628984,,,1610612759,91,78,2023-03-15T01:31:15Z,3610000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M40.00S,2023-03-15T01:30:52.1Z,3,REGULAR,substitution,in,[],1631104,,,1610612759,91,78,2023-03-15T01:31:15Z,3620000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M40.00S,2023-03-15T01:30:52.1Z,3,REGULAR,substitution,in,[],1630572,,,1610612759,91,78,2023-03-15T01:31:15Z,3630000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT05M29.00S,2023-03-15T01:31:25.5Z,3,REGULAR,violation,kicked ball,[],1630532,,,1610612759,91,78,2023-03-15T01:31:39Z,3640000,False,,,0,,F. Wagner kicked ball VIOLATION,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,1151.0,,,,,,,,,,,,,,,,
379,PT05M22.00S,2023-03-15T01:31:45.1Z,3,REGULAR,turnover,bad pass,[],1631110,,,1610612759,91,78,2023-03-15T01:31:51Z,3650000,False,,,0,,J. Sochan bad pass TURNOVER (2 TO),"[1631110, 1628365]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Center,2.0,Fultz,1628365.0,,,,,,,,,,,,,,,,,
380,PT05M22.00S,2023-03-15T01:31:45.1Z,3,REGULAR,steal,,[],1628365,,,1610612753,91,78,2023-03-15T01:31:47Z,3660000,False,,,0,,M. Fultz STEAL (1 STL),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
381,PT05M18.00S,2023-03-15T01:31:49.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628976,92.9862023653088,50.49019607843137,1610612753,91,80,2023-03-15T01:31:56Z,3670000,False,2.0,13.0,1,right,W. Carter Jr. cutting DUNK (13 PTS) (M. Fultz 6 AST),"[1628976, 1628365]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,1.36,Made,13.0,M. Fultz,1628365.0,6.0,,,,,,,,,,
383,PT05M11.00S,2023-03-15T01:31:58.2Z,3,REGULAR,foul,personal,[],203914,,,1610612759,91,80,2023-03-15T01:32:13Z,3690000,False,,,0,,G. Harris personal FOUL (2 PF),"[203914, 1631104]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,1151.0,,,,,,,,,,,,,2.0,0.0,Wesley,1631104.0
395,PT04M58.00S,2023-03-15T01:32:15.4Z,3,REGULAR,3pt,Jump Shot,[],1631104,22.339027595269382,9.091605392156863,1610612759,91,80,2023-03-15T01:35:42Z,3705000,False,205.0,157.0,1,left,MISS B. Wesley 25' 3PT - blocked,"[1631104, 1631094]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Right Center,,,,,25.81,Missed,,,,,,,,,Banchero,1631094.0,,,,
396,PT04M58.00S,2023-03-15T01:32:15.4Z,3,REGULAR,block,,[],1631094,,,1610612759,91,80,2023-03-15T01:33:47Z,3707500,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
397,PT04M55.00S,2023-03-15T01:32:18.4Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,91,80,2023-03-15T01:35:42Z,3708750,False,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,395.0,5.0,3.0,2.0,,,,,,
385,PT04M52.00S,2023-03-15T01:32:32.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending', '2ndchance']",1628380,6.915243101182654,58.333333333333336,1610612759,93,80,2023-03-15T01:33:47Z,3710000,False,-42.0,13.0,1,left,Z. Collins Layup (25 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.35,Made,25.0,,,,,,,,,,,,,
386,PT04M52.00S,2023-03-15T01:32:40.6Z,3,REGULAR,violation,defensive goaltending,[],1628976,,,1610612759,93,80,2023-03-15T01:35:16Z,3720000,False,,,0,,W. Carter Jr. defensive goaltending VIOLATION,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,1627519.0,,,,,,,,,,,,,,,,
387,PT04M35.00S,2023-03-15T01:33:02.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,91.80354796320631,46.81372549019608,1610612753,93,82,2023-03-15T01:33:13Z,3730000,False,-16.0,25.0,1,right,M. Fultz Layup (11 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,2.92,Made,11.0,,,,,,,,,,,,,
388,PT04M25.00S,2023-03-15T01:33:12.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,6.1268068331143235,50.98039215686274,1610612759,95,82,2023-03-15T01:33:19Z,3740000,False,-5.0,5.0,1,left,J. Sochan DUNK (21 PTS) (Z. Collins 3 AST),"[1631110, 1628380]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,0.71,Made,21.0,Z. Collins,1628380.0,3.0,,,,,,,,,,
390,PT04M07.00S,2023-03-15T01:33:30.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.59198423127464,58.333333333333336,1610612753,95,82,2023-03-15T01:34:11Z,3760000,False,42.0,17.0,1,right,MISS P. Banchero driving finger roll Layup,[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.51,Missed,,,,,,,,,,,,,,
391,PT04M04.00S,2023-03-15T01:33:33.9Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,95,82,2023-03-15T01:33:34Z,3770000,False,,,0,,J. Sochan REBOUND (Off:1 Def:6),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,390.0,7.0,6.0,1.0,,,,,,
392,PT03M58.00S,2023-03-15T01:33:39.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,5.995400788436268,44.6078431372549,1610612759,95,82,2023-03-15T01:34:26Z,3780000,False,27.0,4.0,1,left,MISS S. Mamukelashvili cutting Layup - blocked,"[1630572, 1628365]",1610612759.0,SAS,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,2.73,Missed,,,,,,,,,Fultz,1628365.0,,,,
393,PT03M58.00S,2023-03-15T01:33:39.3Z,3,REGULAR,block,,[],1628365,,,1610612759,95,82,2023-03-15T01:33:42Z,3790000,False,,,0,,M. Fultz BLOCK (1 BLK),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT03M58.00S,2023-03-15T01:33:39.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,95,82,2023-03-15T01:40:08Z,3800000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,392.0,,,,,,,,,
398,PT03M58.00S,2023-03-15T01:33:55.2Z,3,REGULAR,foul,personal,[],1631110,,,1610612753,95,82,2023-03-15T01:40:17Z,3810000,False,,,0,,J. Sochan loose ball personal FOUL (2 PF),"[1631110, 1628365]",1610612759.0,SAS,loose ball,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,1627519.0,,,,,,,,,,,,,2.0,0.0,Fultz,1628365.0
400,PT03M58.00S,2023-03-15T01:34:05.0Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,95,82,2023-03-15T01:34:13Z,3830000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT03M58.00S,2023-03-15T01:34:05.0Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,95,82,2023-03-15T01:34:13Z,3840000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT03M58.00S,2023-03-15T01:34:05.0Z,3,REGULAR,substitution,in,[],1629626,,,1610612753,95,82,2023-03-15T01:34:13Z,3850000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M58.00S,2023-03-15T01:34:05.0Z,3,REGULAR,substitution,in,[],1630175,,,1610612753,95,82,2023-03-15T01:34:13Z,3860000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT03M58.00S,2023-03-15T01:34:15.7Z,3,REGULAR,substitution,out,[],1628380,,,1610612753,95,82,2023-03-15T01:34:26Z,3870000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M58.00S,2023-03-15T01:34:15.7Z,3,REGULAR,substitution,out,[],1630170,,,1610612753,95,82,2023-03-15T01:34:26Z,3880000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M58.00S,2023-03-15T01:34:15.7Z,3,REGULAR,substitution,in,[],203926,,,1610612753,95,82,2023-03-15T01:34:26Z,3890000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT03M58.00S,2023-03-15T01:34:15.7Z,3,REGULAR,substitution,in,[],1631230,,,1610612753,95,82,2023-03-15T01:34:26Z,3900000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M38.00S,2023-03-15T01:34:28.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,96.00854139290408,34.55882352941176,1610612753,95,82,2023-03-15T01:38:56Z,3910000,False,-77.0,-15.0,1,right,MISS M. Fultz 7' floating Shot,[1628365],1610612753.0,ORL,floating,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.86,Missed,,,,,,,,,,,,,,
409,PT03M36.00S,2023-03-15T01:34:30.1Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,95,82,2023-03-15T01:39:19Z,3920000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,408.0,9.0,6.0,3.0,,,,,,
410,PT03M36.00S,2023-03-15T01:34:36.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628976,94.40999984741211,50.0,1610612753,95,84,2023-03-15T01:39:26Z,3930000,False,0.0,0.0,1,right,W. Carter Jr. putback Layup (15 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,0.0,Made,15.0,,,,,,,,,,,,,
411,PT03M16.00S,2023-03-15T01:34:49.0Z,3,REGULAR,3pt,Jump Shot,[],1631104,30.042706964520367,72.79411764705883,1610612759,95,84,2023-03-15T01:34:54Z,3940000,False,-114.0,230.0,1,left,MISS B. Wesley 25' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Left Center,,,,,25.66,Missed,,,,,,,,,,,,,,
412,PT03M13.00S,2023-03-15T01:34:52.0Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,95,84,2023-03-15T01:34:54Z,3950000,False,,,0,,B. Bol REBOUND (Off:0 Def:4),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,411.0,4.0,4.0,0.0,,,,,,
413,PT03M05.00S,2023-03-15T01:35:00.3Z,3,REGULAR,3pt,Jump Shot,[],1628976,71.17279894875165,21.568627450980394,1610612753,95,84,2023-03-15T01:35:04Z,3960000,False,-142.0,218.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,26.07,Missed,,,,,,,,,,,,,,
414,PT03M01.00S,2023-03-15T01:35:04.3Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612759,95,84,2023-03-15T01:35:04Z,3970000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:2),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,413.0,3.0,2.0,1.0,,,,,,
415,PT02M51.00S,2023-03-15T01:35:14.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,10.988830486202366,48.77450980392157,1610612759,95,84,2023-03-15T01:40:18Z,3980000,False,6.0,51.0,1,left,MISS J. Sochan driving floating Shot,[1631110],1610612759.0,SAS,driving floating,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.12,Missed,,,,,,,,,,,,,,
