actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
261,PT06M07.00S,2026-01-12T02:22:49.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,90.22667542706965,50.0,1610612744,39,38,2026-01-12T02:22:54Z,2580000,False,0.0,39.0,1,right,MISS D. Melton cutting Layup - blocked,"[1629001, 1642854]",1610612744.0,GSW,cutting,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,3.94,Missed,,,,,,,,,,,,,,,Newell,1642854.0
262,PT06M07.00S,2026-01-12T02:22:49.9Z,2,REGULAR,block,,[],1642854,,,1610612744,39,38,2026-01-12T02:22:53Z,2590000,False,,,0,,A. Newell BLOCK (1 BLK),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
263,PT06M07.00S,2026-01-12T02:22:49.9Z,2,REGULAR,rebound,defensive,[],1642854,,,1610612737,39,38,2026-01-12T02:41:30Z,2600000,False,,,0,,A. Newell REBOUND (Off:0 Def:1),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,,,,,261.0,1.0,1.0,0.0,,,,,,,,,,,,
264,PT05M59.00S,2026-01-12T02:22:57.8Z,2,REGULAR,3pt,Jump Shot,[],1630249,25.18068331143233,87.99019607843137,1610612737,39,38,2026-01-12T02:23:02Z,2610000,False,-190.0,184.0,1,left,MISS V. Krejčí 26' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,26.46,Missed,,,,,,,,,,,,,,,,
265,PT05M57.00S,2026-01-12T02:22:59.8Z,2,REGULAR,rebound,defensive,[],1642954,,,1610612744,39,38,2026-01-12T02:23:02Z,2620000,False,,,0,,W. Richard REBOUND (Off:0 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Left Center,,,,,264.0,1.0,1.0,0.0,,,,,,,,,,,,
266,PT05M49.00S,2026-01-12T02:23:08.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,91.93495400788436,44.85294117647059,1610612744,39,38,2026-01-12T02:38:31Z,2630000,False,-26.0,23.0,1,right,MISS D. Melton cutting Layup - blocked,"[1629001, 1630552]",1610612744.0,GSW,cutting,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,3.47,Missed,,,,,,,,,,,,,,,Johnson,1630552.0
267,PT05M49.00S,2026-01-12T02:23:08.2Z,2,REGULAR,block,,[],1630552,,,1610612744,39,38,2026-01-12T02:23:11Z,2640000,False,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
268,PT05M49.00S,2026-01-12T02:23:08.2Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612737,39,38,2026-01-12T02:23:16Z,2650000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,266.0,1.0,1.0,0.0,,,,,,,,,,,,
269,PT05M49.00S,2026-01-12T02:23:20.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612737,39,38,2026-01-12T02:23:27Z,2660000,False,,,0,,D. Melton personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1629001, 1629638]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,204058.0,,,,,,,,,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,
271,PT05M49.00S,2026-01-12T02:23:50.2Z,2,REGULAR,freethrow,1 of 2,[],1629638,,,1610612737,39,39,2026-01-12T02:23:50Z,2680000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (8 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
272,PT05M49.00S,2026-01-12T02:24:00.9Z,2,REGULAR,substitution,out,[],1630557,,,1610612737,39,39,2026-01-12T02:24:03Z,2690000,False,,,0,,SUB out: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M49.00S,2026-01-12T02:24:00.9Z,2,REGULAR,substitution,in,[],203468,,,1610612737,39,39,2026-01-12T02:24:03Z,2700000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M49.00S,2026-01-12T02:24:22.9Z,2,REGULAR,freethrow,2 of 2,[],1629638,,,1610612737,39,40,2026-01-12T02:24:22Z,2730000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (9 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
277,PT05M33.00S,2026-01-12T02:24:31.0Z,2,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612744,39,40,2026-01-12T02:24:55Z,2740000,False,,,0,,V. Krejčí shooting personal FOUL (3 PF) (Butler III 2 FT),"[1630249, 202710]",1610612737.0,ATL,shooting,,,Krejčí,V. Krejčí,,,,,Mid-Range,8-16 Right,1628168.0,,,,,,,,,3.0,0.0,Butler III,202710.0,,,,,,,
279,PT05M33.00S,2026-01-12T02:25:15.4Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,40,40,2026-01-12T02:25:15Z,2760000,False,,,0,,J. Butler III Free Throw 1 of 2 (6 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
280,PT05M33.00S,2026-01-12T02:25:16.0Z,2,REGULAR,substitution,out,[],1630249,,,1610612744,40,40,2026-01-12T02:25:18Z,2770000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M33.00S,2026-01-12T02:25:16.0Z,2,REGULAR,substitution,in,[],1630700,,,1610612744,40,40,2026-01-12T02:25:18Z,2780000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M33.00S,2026-01-12T02:25:33.7Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,41,40,2026-01-12T02:25:33Z,2790000,False,,,0,,J. Butler III Free Throw 2 of 2 (7 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
283,PT05M26.00S,2026-01-12T02:25:43.5Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1642954,,,1610612737,41,40,2026-01-12T02:25:56Z,2800000,False,,,0,,W. Richard shooting personal FOUL (1 PF) (McCollum 3 FT),"[1642954, 203468]",1610612744.0,GSW,shooting,,,Richard,W. Richard,,,,,Above the Break 3,24+ Center,204058.0,,,,,,,,,1.0,0.0,McCollum,203468.0,,,,,,,
285,PT05M26.00S,2026-01-12T02:26:09.9Z,2,REGULAR,freethrow,1 of 3,[],203468,,,1610612737,41,40,2026-01-12T02:27:03Z,2820000,False,,,0,,MISS C. McCollum Free Throw 1 of 3,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
286,PT05M26.00S,2026-01-12T02:26:09.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,41,40,2026-01-12T02:27:03Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,,,,,
287,PT05M26.00S,2026-01-12T02:26:09.9Z,2,REGULAR,freethrow,2 of 3,[],203468,,,1610612737,41,41,2026-01-12T02:27:03Z,2840000,False,,,0,,C. McCollum Free Throw 2 of 3 (3 PTS),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
288,PT05M26.00S,2026-01-12T02:26:09.9Z,2,REGULAR,freethrow,3 of 3,[],203468,,,1610612737,41,41,2026-01-12T02:27:03Z,2850000,False,,,0,,MISS C. McCollum Free Throw 3 of 3,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
289,PT05M24.00S,2026-01-12T02:26:11.9Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612744,41,41,2026-01-12T02:27:03Z,2860000,False,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,288.0,3.0,3.0,0.0,,,,,,,,,,,,
290,PT05M08.00S,2026-01-12T02:27:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.32917214191852,50.49019607843137,1610612744,43,41,2026-01-12T02:27:17Z,2870000,False,2.0,20.0,1,right,J. Butler III reverse Layup (9 PTS) (A. Horford 2 AST),"[202710, 201143]",1610612744.0,GSW,reverse,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,1.98,Made,,,,,9.0,,,,,A. Horford,201143.0,2.0,,,,
292,PT05M08.00S,2026-01-12T02:27:03.9Z,2,REGULAR,foul,personal,['1freethrow'],1642854,,,1610612744,43,41,2026-01-12T02:27:14Z,2890000,False,,,0,,A. Newell shooting personal FOUL (1 PF) (Butler III 1 FT),"[1642854, 202710]",1610612737.0,ATL,shooting,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,204058.0,,,,,,,,,1.0,0.0,Butler III,202710.0,,,,,,,
294,PT05M08.00S,2026-01-12T02:27:27.2Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612744,44,41,2026-01-12T02:27:27Z,2910000,False,,,0,,J. Butler III Free Throw 1 of 1 (10 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
295,PT04M50.00S,2026-01-12T02:27:50.0Z,2,REGULAR,3pt,Jump Shot,[],1629638,29.6484888304862,23.52941176470588,1610612737,44,41,2026-01-12T02:27:56Z,2920000,False,132.0,226.0,1,left,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,26.21,Missed,,,,,,,,,,,,,,,,
296,PT04M46.00S,2026-01-12T02:27:54.0Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612744,44,41,2026-01-12T02:27:56Z,2930000,False,,,0,,D. Melton REBOUND (Off:0 Def:4),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,295.0,4.0,4.0,0.0,,,,,,,,,,,,
297,PT04M32.00S,2026-01-12T02:28:06.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,89.48751642575559,38.51485906862745,1610612744,46,41,2026-01-12T02:41:37Z,2940000,False,-57.0,46.0,1,right,J. Butler III 7' pullup bank Jump Shot (12 PTS),[202710],1610612744.0,GSW,pullup bank,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,7.37,Made,,,,,12.0,,,,,,,,,,,
298,PT04M23.00S,2026-01-12T02:28:15.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,11.514454664914586,51.225490196078425,1610612737,46,43,2026-01-12T02:43:08Z,2950000,False,-6.0,56.0,1,left,J. Johnson cutting DUNK (13 PTS) (C. McCollum 2 AST),"[1630552, 203468]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,5.6,Made,,,,,13.0,,,,,C. McCollum,203468.0,2.0,,,,
300,PT04M16.00S,2026-01-12T02:28:27.0Z,2,REGULAR,foul,offensive,['inpenalty'],1642954,,,1610612744,46,43,2026-01-12T02:28:43Z,2970000,False,,,0,,W. Richard offensive FOUL (2 PF),"[1642954, 1630552]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,204058.0,,,,,,,,,2.0,0.0,Johnson,1630552.0,,,,,,,
302,PT04M16.00S,2026-01-12T02:28:27.0Z,2,REGULAR,turnover,offensive foul,[],1642954,,,1610612744,46,43,2026-01-12T02:28:27Z,2990000,False,,,0,,W. Richard offensive foul TURNOVER (1 TO),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,204058.0,1.0,,,,,,,,,,,,,,,,,,
303,PT04M16.00S,2026-01-12T02:28:37.7Z,2,REGULAR,substitution,out,[],1642854,,,1610612737,46,43,2026-01-12T02:28:41Z,3000000,False,,,0,,SUB out: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT04M16.00S,2026-01-12T02:28:37.7Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,46,43,2026-01-12T02:30:03Z,3015000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M02.00S,2026-01-12T02:29:05.4Z,2,REGULAR,turnover,bad pass,[],1630700,,,1610612737,46,43,2026-01-12T02:29:22Z,3020000,False,,,0,,D. Daniels bad pass TURNOVER (2 TO),"[1630700, 202710]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Left,,2.0,,,,,,,,,,,,,,,Butler III,202710.0,,
306,PT04M02.00S,2026-01-12T02:29:05.4Z,2,REGULAR,steal,,[],202710,,,1610612744,46,43,2026-01-12T02:29:06Z,3030000,False,,,0,,J. Butler III STEAL (1 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
307,PT03M57.00S,2026-01-12T02:29:10.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201143,75.90341655716163,86.27450980392157,1610612744,46,43,2026-01-12T02:44:11Z,3040000,False,181.0,174.0,1,right,MISS A. Horford 25' running 3PT,[201143],1610612744.0,GSW,running,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,25.14,Missed,,,,,,,,,,,,,,,,
308,PT03M54.00S,2026-01-12T02:29:14.1Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,46,43,2026-01-12T02:29:14Z,3050000,False,,,0,,J. Johnson REBOUND (Off:1 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,307.0,5.0,4.0,1.0,,,,,,,,,,,,
309,PT03M44.00S,2026-01-12T02:29:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,8.09789750328515,51.9607843137255,1610612737,46,45,2026-01-12T02:45:07Z,3060000,False,-10.0,24.0,1,left,J. Johnson driving finger roll Layup (15 PTS),[1630552],1610612737.0,ATL,driving finger roll,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,2.56,Made,,,,,15.0,,,,,,,,,,,
310,PT03M14.00S,2026-01-12T02:29:53.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642954,83.26215505913272,55.392156862745104,1610612744,46,45,2026-01-12T02:45:51Z,3070000,False,27.0,105.0,1,right,MISS W. Richard 10' fadeaway Shot,[1642954],1610612744.0,GSW,fadeaway,,,Richard,W. Richard,,,,,In The Paint (Non-RA),8-16 Center,,,10.82,Missed,,,,,,,,,,,,,,,,
311,PT03M12.00S,2026-01-12T02:29:55.4Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,46,45,2026-01-12T02:45:51Z,3080000,False,,,0,,J. Johnson REBOUND (Off:1 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,310.0,6.0,5.0,1.0,,,,,,,,,,,,
313,PT03M07.00S,2026-01-12T02:30:06.5Z,2,REGULAR,3pt,Jump Shot,[],1630552,30.699737187910642,23.774509803921568,1610612737,46,45,2026-01-12T02:46:59Z,3090000,False,131.0,236.0,1,left,MISS J. Johnson 27' pullup 3PT,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,27.01,Missed,,,,,,,,,,,,,,,,
314,PT03M05.00S,2026-01-12T02:30:08.5Z,2,REGULAR,rebound,defensive,[],202710,,,1610612744,46,45,2026-01-12T02:46:59Z,3100000,False,,,0,,J. Butler III REBOUND (Off:1 Def:3),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Right Center,,,,,313.0,4.0,3.0,1.0,,,,,,,,,,,,
315,PT02M58.00S,2026-01-12T02:30:12.5Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202710,87.07293035479631,49.01960784313725,1610612744,48,45,2026-01-12T02:30:54Z,3110000,False,-5.0,69.0,1,right,J. Butler III 6' driving floating Jump Shot (14 PTS),[202710],1610612744.0,GSW,driving floating,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,6.92,Made,,,,,14.0,,,,,,,,,,,
316,PT02M58.00S,2026-01-12T02:30:16.0Z,2,REGULAR,foul,personal,['1freethrow'],203468,,,1610612744,48,45,2026-01-12T02:30:21Z,3120000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Butler III 1 FT),"[203468, 202710]",1610612737.0,ATL,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,1628168.0,,,,,,,,,1.0,0.0,Butler III,202710.0,,,,,,,
318,PT02M58.00S,2026-01-12T02:31:21.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,48,45,2026-01-12T02:31:21Z,3140000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M58.00S,2026-01-12T02:32:45.9Z,2,REGULAR,substitution,out,[],1642954,,,1610612744,48,45,2026-01-12T02:33:13Z,3150000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M58.00S,2026-01-12T02:32:45.9Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,48,45,2026-01-12T02:33:13Z,3160000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M58.00S,2026-01-12T02:32:45.9Z,2,REGULAR,substitution,out,[],1629001,,,1610612744,48,45,2026-01-12T02:33:13Z,3170000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M58.00S,2026-01-12T02:32:45.9Z,2,REGULAR,substitution,out,[],201143,,,1610612744,48,45,2026-01-12T02:33:13Z,3180000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M58.00S,2026-01-12T02:32:45.9Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,48,45,2026-01-12T02:33:13Z,3190000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M58.00S,2026-01-12T02:32:45.9Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,48,45,2026-01-12T02:33:13Z,3200000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M58.00S,2026-01-12T02:32:45.9Z,2,REGULAR,substitution,in,[],203110,,,1610612744,48,45,2026-01-12T02:33:13Z,3210000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M58.00S,2026-01-12T02:32:45.9Z,2,REGULAR,substitution,in,[],201939,,,1610612744,48,45,2026-01-12T02:33:13Z,3220000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M58.00S,2026-01-12T02:33:41.2Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],202710,,,1610612744,49,45,2026-01-12T02:33:47Z,3230000,False,,,0,,J. Butler III Free Throw 1 of 1 (15 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
328,PT02M43.00S,2026-01-12T02:34:06.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,13.485545335085414,41.17647058823529,1610612737,49,47,2026-01-12T02:34:18Z,3240000,False,44.0,74.0,1,left,C. McCollum 8' driving floating bank Jump Shot (5 PTS) (O. Okongwu 4 AST),"[203468, 1630168]",1610612737.0,ATL,driving floating bank,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,8.64,Made,,,,,5.0,,,,,O. Okongwu,1630168.0,4.0,,,,
330,PT02M21.00S,2026-01-12T02:34:28.3Z,2,REGULAR,3pt,Jump Shot,[],201939,71.17279894875165,17.647058823529413,1610612744,49,47,2026-01-12T02:47:58Z,3260000,False,-162.0,218.0,1,right,MISS S. Curry 27' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,27.19,Missed,,,,,,,,,,,,,,,,
331,PT02M19.00S,2026-01-12T02:34:30.3Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,49,47,2026-01-12T02:34:35Z,3270000,False,,,0,,D. Daniels REBOUND (Off:1 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,330.0,3.0,2.0,1.0,,,,,,,,,,,,
332,PT02M14.00S,2026-01-12T02:34:35.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630552,17.69053876478318,49.754901960784316,1610612737,49,49,2026-01-12T02:48:25Z,3280000,False,1.0,114.0,1,left,J. Johnson 11' running pullup Jump Shot (17 PTS) (D. Daniels 5 AST),"[1630552, 1630700]",1610612737.0,ATL,running pullup,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,11.38,Made,,,,,17.0,,,,,D. Daniels,1630700.0,5.0,,,,
334,PT01M48.00S,2026-01-12T02:35:01.2Z,2,REGULAR,2pt,Jump Shot,[],1627780,89.56964520367937,68.38235294117648,1610612744,51,49,2026-01-12T02:35:14Z,3300000,False,92.0,46.0,1,right,G. Payton II 10' driving bank Jump Shot (4 PTS) (J. Butler III 5 AST),"[1627780, 202710]",1610612744.0,GSW,driving bank,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,,,10.25,Made,,,,,4.0,,,,,J. Butler III,202710.0,5.0,,,,
337,PT01M40.00S,2026-01-12T02:35:09.7Z,2,REGULAR,2pt,Jump Shot,[],203468,9.067017082785808,78.45435049019608,1610612737,51,49,2026-01-12T02:49:41Z,3330000,False,-142.0,33.0,1,left,MISS C. McCollum 14' driving floating bank Shot,[203468],1610612737.0,ATL,driving floating bank,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,14.6,Missed,,,,,,,,,,,,,,,,
338,PT01M40.00S,2026-01-12T02:35:09.7Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,51,49,2026-01-12T02:35:21Z,3340000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,337.0,5.0,2.0,3.0,,,,,,,,,,,,
339,PT01M40.00S,2026-01-12T02:35:15.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,5.590000152587891,50.0,1610612737,51,49,2026-01-12T02:52:23Z,3350000,False,0.0,0.0,1,left,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
340,PT01M39.00S,2026-01-12T02:35:16.6Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,51,49,2026-01-12T02:53:02Z,3360000,False,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,339.0,5.0,5.0,0.0,,,,,,,,,,,,
341,PT01M20.00S,2026-01-12T02:35:29.2Z,2,REGULAR,2pt,Jump Shot,[],202710,92.85479632063075,27.696078431372552,1610612744,51,49,2026-01-12T02:35:35Z,3370000,False,-112.0,15.0,1,right,MISS J. Butler III 11' turnaround fadeaway Shot,[202710],1610612744.0,GSW,turnaround fadeaway,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Left,,,11.25,Missed,,,,,,,,,,,,,,,,
342,PT01M17.00S,2026-01-12T02:35:32.2Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,51,49,2026-01-12T02:35:35Z,3380000,False,,,0,,J. Johnson REBOUND (Off:1 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,,,341.0,7.0,6.0,1.0,,,,,,,,,,,,
343,PT01M14.00S,2026-01-12T02:35:35.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629638,7.178055190538765,53.67647058823529,1610612737,51,51,2026-01-12T02:53:22Z,3390000,False,-18.0,15.0,1,left,N. Alexander-Walker running finger roll Layup (11 PTS) (D. Daniels 6 AST),"[1629638, 1630700]",1610612737.0,ATL,running finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,2.37,Made,,,,,11.0,,,,,D. Daniels,1630700.0,6.0,,,,
345,PT01M04.00S,2026-01-12T02:35:47.7Z,2,REGULAR,foul,offensive,['inpenalty'],1627780,,,1610612744,51,51,2026-01-12T02:35:58Z,3410000,False,,,0,,G. Payton II offensive FOUL (1 PF),"[1627780, 1629638]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,200834.0,,,,,,,,,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,
347,PT01M04.00S,2026-01-12T02:35:47.7Z,2,REGULAR,turnover,offensive foul,[],1627780,,,1610612744,51,51,2026-01-12T02:35:47Z,3430000,False,,,0,,G. Payton II offensive foul TURNOVER (1 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,200834.0,1.0,,,,,,,,,,,,,,,,,,
