actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
260,PT04M04.00S,2026-04-08T02:51:27.0Z,2,REGULAR,substitution,out,[],1629001,,,1610612744,48,44,2026-04-08T02:51:28Z,2580000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M04.00S,2026-04-08T02:51:27.0Z,2,REGULAR,substitution,in,[],203552,,,1610612744,48,44,2026-04-08T02:51:28Z,2590000,False,,,0,,SUB in: S. Curry,[203552],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M02.00S,2026-04-08T02:51:49.9Z,2,REGULAR,foul,personal,[],1642363,,,1610612744,48,44,2026-04-08T02:52:07Z,2600000,False,,,0,,N. Clifford personal FOUL (2 PF),"[1642363, 203110]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2715.0,2.0,0.0,Green,203110.0,,,,,,,
264,PT03M58.00S,2026-04-08T02:52:25.4Z,2,REGULAR,3pt,Jump Shot,[],201939,77.87450722733246,90.44117647058823,1610612744,51,44,2026-04-08T02:54:05Z,2620000,False,202.0,155.0,1,right,S. Curry 25' 3PT  (6 PTS) (D. Green 3 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.51,Made,,,,,,,,,,,,6.0,,,,D. Green,203110.0,3.0
266,PT03M58.00S,2026-04-08T02:52:29.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642269,,,1610612744,51,44,2026-04-08T02:52:40Z,2640000,False,,,0,,D. Carter shooting personal FOUL (2 PF) (Curry 1 FT),"[1642269, 201939]",1610612758.0,SAC,shooting,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2715.0,2.0,0.0,Curry,201939.0,,,,,,,
268,PT03M58.00S,2026-04-08T02:52:59.5Z,2,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,52,44,2026-04-08T02:52:59Z,2660000,False,,,0,,S. Curry Free Throw 1 of 1 (7 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
270,PT03M35.00S,2026-04-08T02:53:26.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,7.046649145860711,47.05882352941176,1610612758,52,44,2026-04-08T02:54:12Z,2680000,False,15.0,14.0,1,left,MISS P. Achiuwa alley-oop DUNK,[1630173],1610612758.0,SAC,alley-oop,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
271,PT03M30.00S,2026-04-08T02:53:31.8Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,52,44,2026-04-08T02:53:31Z,2690000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,270.0,4.0,4.0,0.0,,,,,,,,,,,,,,
272,PT03M21.00S,2026-04-08T02:53:41.0Z,2,REGULAR,3pt,Jump Shot,[],1641764,68.15045992115637,30.392156862745097,1610612744,55,44,2026-04-08T02:54:56Z,2700000,False,-98.0,247.0,1,right,B. Podziemski 26' 3PT  (11 PTS) (G. Payton II 3 AST),"[1641764, 1627780]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,26.56,Made,,,,,,,,,,,,11.0,,,,G. Payton II,1627780.0,3.0
274,PT03M19.00S,2026-04-08T02:53:50.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,55,44,2026-04-08T02:53:50Z,2720000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M19.00S,2026-04-08T02:56:16.5Z,2,REGULAR,substitution,out,[],1641764,,,1610612758,55,44,2026-04-08T02:56:43Z,2730000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M19.00S,2026-04-08T02:56:16.5Z,2,REGULAR,substitution,out,[],1642363,,,1610612758,55,44,2026-04-08T02:56:43Z,2740000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M19.00S,2026-04-08T02:56:16.5Z,2,REGULAR,substitution,out,[],1642269,,,1610612758,55,44,2026-04-08T02:56:43Z,2750000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M19.00S,2026-04-08T02:56:16.5Z,2,REGULAR,substitution,in,[],1630311,,,1610612758,55,44,2026-04-08T02:56:43Z,2760000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M19.00S,2026-04-08T02:56:16.5Z,2,REGULAR,substitution,in,[],203926,,,1610612758,55,44,2026-04-08T02:56:43Z,2770000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M19.00S,2026-04-08T02:56:16.5Z,2,REGULAR,substitution,in,[],1630165,,,1610612758,55,44,2026-04-08T02:56:43Z,2780000,False,,,0,,SUB in: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M06.00S,2026-04-08T02:56:58.2Z,2,REGULAR,turnover,bad pass,[],1630165,,,1610612758,55,44,2026-04-08T02:57:10Z,2790000,False,,,0,,K. Hayes bad pass TURNOVER (2 TO),"[1630165, 203110]",1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,2.0,Green,203110.0,,,
282,PT03M06.00S,2026-04-08T02:56:58.2Z,2,REGULAR,steal,,[],203110,,,1610612744,55,44,2026-04-08T03:48:35Z,2800000,False,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
283,PT03M00.00S,2026-04-08T02:57:04.1Z,2,REGULAR,turnover,bad pass,[],203552,,,1610612744,55,44,2026-04-08T02:57:14Z,2810000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[203552, 1630165]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,1.0,Hayes,1630165.0,,,
284,PT03M00.00S,2026-04-08T02:57:04.1Z,2,REGULAR,steal,,[],1630165,,,1610612758,55,44,2026-04-08T02:57:06Z,2820000,False,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
285,PT02M56.00S,2026-04-08T02:57:11.6Z,2,REGULAR,turnover,traveling,[],1630173,,,1610612758,55,44,2026-04-08T02:57:21Z,2830000,False,,,0,,P. Achiuwa traveling TURNOVER (1 TO),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203591.0,,,,,,1.0,,,,,
286,PT02M48.00S,2026-04-08T02:57:43.2Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",57,,,1610612744,55,44,2026-04-08T02:57:56Z,2840000,False,,,0,,TEAM foul technical,[57],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,
287,PT02M48.00S,2026-04-08T02:58:15.5Z,2,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,56,44,2026-04-08T02:58:15Z,2850000,False,,,0,,S. Curry technical Free Throw 1 of 1 (8 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
288,PT02M44.00S,2026-04-08T02:58:21.8Z,2,REGULAR,violation,kicked ball,[],1630173,,,1610612744,56,44,2026-04-08T02:58:36Z,2860000,False,,,0,,P. Achiuwa kicked ball VIOLATION,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,203591.0,,,,,,,,,,,
291,PT02M39.00S,2026-04-08T02:58:48.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201939,91.40932982917214,3.1862745098039214,1610612744,59,44,2026-04-08T02:58:59Z,2890000,False,-234.0,28.0,1,right,S. Curry 3PT  (11 PTS) (D. Green 4 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.58,Made,,,,,,,,,,,,11.0,,,,D. Green,203110.0,4.0
293,PT02M39.00S,2026-04-08T02:58:51.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631342,,,1610612744,59,44,2026-04-08T02:58:59Z,2910000,False,,,0,,D. Plowden shooting personal FOUL (2 PF) (Curry 1 FT),"[1631342, 201939]",1610612758.0,SAC,shooting,,,Plowden,D. Plowden,,,,,Left Corner 3,24+ Left,,,,,,,,,201245.0,2.0,0.0,Curry,201939.0,,,,,,,
295,PT02M39.00S,2026-04-08T02:59:27.9Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],201939,,,1610612744,60,44,2026-04-08T02:59:27Z,2930000,False,,,0,,S. Curry Free Throw 1 of 1 (12 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,,,,,,,12.0,,,,,,
296,PT02M21.00S,2026-04-08T02:59:48.0Z,2,REGULAR,3pt,Jump Shot,[],1630165,31.61957950065703,17.892156862745097,1610612758,60,47,2026-04-08T02:59:52Z,2940000,False,161.0,245.0,1,left,K. Hayes 29' 3PT  (7 PTS) (P. Achiuwa 2 AST),"[1630165, 1630173]",1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,29.26,Made,,,,,,,,,,,,7.0,,,,P. Achiuwa,1630173.0,2.0
298,PT02M04.00S,2026-04-08T03:00:06.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612744,60,47,2026-04-08T03:00:13Z,2960000,False,,,0,,K. Hayes personal FOUL (1 PF) (Spencer 2 FT),"[1630165, 1630311]",1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2715.0,1.0,0.0,Spencer,1630311.0,,,,,,,
300,PT02M04.00S,2026-04-08T03:00:42.5Z,2,REGULAR,freethrow,1 of 2,[],1630311,,,1610612744,60,47,2026-04-08T03:00:42Z,2980000,False,,,0,,MISS P. Spencer Free Throw 1 of 2,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT02M04.00S,2026-04-08T03:00:42.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,60,47,2026-04-08T03:00:42Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,
302,PT02M04.00S,2026-04-08T03:00:44.6Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,60,47,2026-04-08T03:00:51Z,3000000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M04.00S,2026-04-08T03:00:44.6Z,2,REGULAR,substitution,in,[],1629646,,,1610612744,60,47,2026-04-08T03:00:51Z,3010000,False,,,0,,SUB in: C. Bassey,[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M04.00S,2026-04-08T03:00:55.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,60,47,2026-04-08T03:00:59Z,3020000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,201245.0,,,,,,,,,,,
305,PT02M04.00S,2026-04-08T03:01:02.2Z,2,REGULAR,freethrow,2 of 2,[],1630311,,,1610612744,61,47,2026-04-08T03:01:02Z,3030000,False,,,0,,P. Spencer Free Throw 2 of 2 (8 PTS),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
306,PT01M53.00S,2026-04-08T03:01:17.0Z,2,REGULAR,3pt,Jump Shot,[],1631342,22.421156373193167,90.68627450980392,1610612758,61,47,2026-04-08T03:01:24Z,3040000,False,-203.0,158.0,1,left,MISS D. Plowden 25' 3PT,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
307,PT01M49.00S,2026-04-08T03:01:21.0Z,2,REGULAR,rebound,defensive,[],1629646,,,1610612744,61,47,2026-04-08T03:01:24Z,3050000,False,,,0,,C. Bassey REBOUND (Off:0 Def:4),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Left Center,,,306.0,4.0,4.0,0.0,,,,,,,,,,,,,,
308,PT01M34.00S,2026-04-08T03:01:36.1Z,2,REGULAR,2pt,Jump Shot,[],203552,74.85216819973719,28.431372549019606,1610612744,61,47,2026-04-08T03:01:48Z,3060000,False,-108.0,184.0,1,right,MISS S. Curry 21' step back Shot,[203552],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,21.32,Missed,,,,,,,,,,,,,,,,,,
309,PT01M31.00S,2026-04-08T03:01:39.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,61,47,2026-04-08T03:01:48Z,3070000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Left Center,,,308.0,,,,,,,,,,,,,,,,,
310,PT01M31.00S,2026-04-08T03:01:50.2Z,2,REGULAR,foul,personal,[],1629646,,,1610612758,61,47,2026-04-08T03:01:59Z,3080000,False,,,0,,C. Bassey loose ball personal FOUL (1 PF),"[1629646, 1631342]",1610612744.0,GSW,loose ball,,,Bassey,C. Bassey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,203591.0,1.0,0.0,Plowden,1631342.0,,,,,,,
312,PT01M21.00S,2026-04-08T03:02:17.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,18.873193166885677,52.94117647058824,1610612758,61,49,2026-04-08T03:02:22Z,3100000,False,-15.0,125.0,1,left,K. Hayes 12' pullup Jump Shot (9 PTS) (D. Plowden 1 AST),"[1630165, 1631342]",1610612758.0,SAC,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,12.58,Made,,,,,,,,,,,,9.0,,,,D. Plowden,1631342.0,1.0
314,PT01M07.00S,2026-04-08T03:02:30.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.5407358738502,43.872549019607845,1610612744,63,49,2026-04-08T03:02:37Z,3120000,False,-31.0,27.0,1,right,S. Curry driving Layup (14 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,4.08,Made,,,,,,,,,,,,14.0,,,,,,
315,PT00M52.30S,2026-04-08T03:02:49.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203552,,,1610612758,63,49,2026-04-08T03:02:55Z,3130000,False,,,0,,S. Curry personal FOUL (2 PF) (McDermott 2 FT),"[203552, 203926]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,203591.0,2.0,0.0,McDermott,203926.0,,,,,,,
317,PT00M52.30S,2026-04-08T03:03:37.9Z,2,REGULAR,freethrow,1 of 2,[],203926,,,1610612758,63,50,2026-04-08T03:03:37Z,3150000,False,,,0,,D. McDermott Free Throw 1 of 2 (7 PTS),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
318,PT00M52.30S,2026-04-08T03:03:54.9Z,2,REGULAR,freethrow,2 of 2,[],203926,,,1610612758,63,51,2026-04-08T03:03:54Z,3160000,False,,,0,,D. McDermott Free Throw 2 of 2 (8 PTS),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
319,PT00M36.90S,2026-04-08T03:04:12.3Z,2,REGULAR,3pt,Jump Shot,[],201939,62.89421813403416,32.1078431372549,1610612744,63,51,2026-04-08T04:16:03Z,3170000,False,-89.0,296.0,1,right,MISS S. Curry 30' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,30.95,Missed,,,,,,,,,,,,,,,,,,
320,PT00M30.80S,2026-04-08T03:04:18.4Z,2,REGULAR,rebound,offensive,[],1629646,,,1610612744,63,51,2026-04-08T03:04:21Z,3180000,False,,,0,,C. Bassey REBOUND (Off:1 Def:4),[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Center,,,319.0,5.0,4.0,1.0,,,,,,,,,,,,,,
321,PT00M30.80S,2026-04-08T03:04:18.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629646,94.40999984741211,50.0,1610612744,63,51,2026-04-08T03:05:02Z,3190000,False,0.0,0.0,1,right,MISS C. Bassey putback Layup - blocked,"[1629646, 203926]",1610612744.0,GSW,putback,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,McDermott,203926.0,,,,,,,,,,,,
324,PT00M30.80S,2026-04-08T03:04:18.4Z,2,REGULAR,block,,[],203926,,,1610612744,63,51,2026-04-08T03:07:25Z,3195000,False,,,0,,D. McDermott BLOCK (1 BLK),[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT00M30.20S,2026-04-08T03:04:19.0Z,2,REGULAR,rebound,offensive,[],1630311,,,1610612744,63,51,2026-04-08T03:04:38Z,3200000,False,,,0,,P. Spencer REBOUND (Off:1 Def:0),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,,321.0,1.0,0.0,1.0,,,,,,,,,,,,,,
323,PT00M30.20S,2026-04-08T03:04:20.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630311,88.98242444152432,4.189644607843137,1610612744,66,51,2026-04-08T03:06:48Z,3210000,False,-229.0,51.0,1,right,P. Spencer 3PT step back (11 PTS),[1630311],1610612744.0,GSW,step back,,,Spencer,P. Spencer,,,,,Left Corner 3,24+ Left,23.47,Made,,,,,,,,,,,,11.0,,,,,,
325,PT00M08.70S,2026-04-08T03:04:45.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630173,11.251642575558476,45.34313725490196,1610612758,66,53,2026-04-08T03:08:33Z,3220000,False,23.0,53.0,1,left,P. Achiuwa driving Hook (3 PTS),[1630173],1610612758.0,SAC,driving,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,,,,,,,,,,,,3.0,,,,,,
326,PT00M00.00S,2026-04-08T03:04:58.2Z,2,REGULAR,period,end,[],0,,,1610612744,66,53,2026-04-08T03:04:58Z,3230000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2026-04-08T03:19:15.7Z,3,REGULAR,substitution,out,['startperiod'],201939,,,1610612744,66,53,2026-04-08T03:20:59Z,3240000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2026-04-08T03:19:15.7Z,3,REGULAR,substitution,out,['startperiod'],203552,,,1610612744,66,53,2026-04-08T03:20:59Z,3250000,False,,,0,,SUB out: S. Curry,[203552],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2026-04-08T03:19:15.7Z,3,REGULAR,substitution,out,['startperiod'],1629646,,,1610612744,66,53,2026-04-08T03:20:59Z,3260000,False,,,0,,SUB out: C. Bassey,[1629646],1610612744.0,GSW,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2026-04-08T03:19:15.7Z,3,REGULAR,substitution,out,['startperiod'],1630165,,,1610612744,66,53,2026-04-08T03:20:59Z,3270000,False,,,0,,SUB out: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2026-04-08T03:19:15.7Z,3,REGULAR,substitution,out,['startperiod'],203926,,,1610612744,66,53,2026-04-08T03:20:59Z,3280000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2026-04-08T03:19:15.7Z,3,REGULAR,substitution,in,['startperiod'],1629001,,,1610612744,66,53,2026-04-08T03:20:59Z,3290000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2026-04-08T03:19:15.7Z,3,REGULAR,substitution,in,['startperiod'],1641764,,,1610612744,66,53,2026-04-08T03:20:59Z,3300000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2026-04-08T03:19:15.7Z,3,REGULAR,substitution,in,['startperiod'],1642502,,,1610612744,66,53,2026-04-08T03:20:59Z,3310000,False,,,0,,SUB in: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2026-04-08T03:19:15.7Z,3,REGULAR,substitution,in,['startperiod'],1642363,,,1610612744,66,53,2026-04-08T03:20:59Z,3320000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2026-04-08T03:19:15.7Z,3,REGULAR,substitution,in,['startperiod'],1642269,,,1610612744,66,53,2026-04-08T03:20:59Z,3330000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2026-04-08T03:21:05.4Z,3,REGULAR,period,start,[],0,,,1610612744,66,53,2026-04-08T03:21:05Z,3340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M39.00S,2026-04-08T03:21:28.6Z,3,REGULAR,foul,offensive,[],203110,,,1610612744,66,53,2026-04-08T04:31:29Z,3350000,False,,,0,,D. Green offensive FOUL (1 PF),"[203110, 1642269]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2715.0,1.0,0.0,Carter,1642269.0,,,,,,,
340,PT11M39.00S,2026-04-08T03:21:28.6Z,3,REGULAR,turnover,offensive foul,[],203110,,,1610612744,66,53,2026-04-08T03:21:28Z,3370000,False,,,0,,D. Green offensive foul TURNOVER (2 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2715.0,,,,,,2.0,,,,,
341,PT11M28.00S,2026-04-08T03:21:53.4Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612758,66,53,2026-04-08T03:22:06Z,3380000,False,,,0,,D. Green shooting personal FOUL (2 PF) (Clifford 2 FT),"[203110, 1642363]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,201245.0,2.0,0.0,Clifford,1642363.0,,,,,,,
343,PT11M28.00S,2026-04-08T03:22:15.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1642363,,,1610612758,66,54,2026-04-08T03:22:15Z,3400000,False,,,0,,N. Clifford Free Throw 1 of 2 (6 PTS),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
344,PT11M28.00S,2026-04-08T03:22:31.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1642363,,,1610612758,66,55,2026-04-08T03:22:31Z,3410000,False,,,0,,N. Clifford Free Throw 2 of 2 (7 PTS),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
345,PT11M17.00S,2026-04-08T03:22:45.8Z,3,REGULAR,turnover,out-of-bounds,[],1629001,,,1610612744,66,55,2026-04-08T03:22:54Z,3420000,False,,,0,,D. Melton bad pass out-of-bounds TURNOVER (1 TO),[1629001],1610612744.0,GSW,bad pass,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,201245.0,,,,,,1.0,,,,,
346,PT11M02.00S,2026-04-08T03:23:07.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1642875,91.14651773981603,40.19607843137255,1610612758,66,57,2026-04-08T03:23:27Z,3430000,False,-49.0,31.0,1,right,M. Raynaud bank Hook (11 PTS) (N. Clifford 2 AST),"[1642875, 1642363]",1610612758.0,SAC,bank,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,5.78,Made,,,,,,,,,,,,11.0,,,,N. Clifford,1642363.0,2.0
348,PT10M39.00S,2026-04-08T03:23:30.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642502,7.178055190538765,49.754901960784316,1610612744,66,57,2026-04-08T03:23:39Z,3450000,False,1.0,15.0,1,left,MISS M. Leons cutting Layup,[1642502],1610612744.0,GSW,cutting,,,Leons,M. Leons,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
349,PT10M39.00S,2026-04-08T03:23:30.3Z,3,REGULAR,rebound,offensive,[],1642502,,,1610612744,66,57,2026-04-08T03:23:39Z,3460000,False,,,0,,M. Leons REBOUND (Off:1 Def:2),[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,Restricted Area,0-8 Center,,,348.0,3.0,2.0,1.0,,,,,,,,,,,,,,
