actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
550,PT12M00.00S,2026-01-04T04:59:07.6Z,4,REGULAR,substitution,out,['startperiod'],201939,,,1610612744,100,96,2026-01-04T04:59:42Z,5350000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2026-01-04T04:59:07.6Z,4,REGULAR,substitution,out,['startperiod'],1641707,,,1610612744,100,96,2026-01-04T04:59:42Z,5360000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2026-01-04T04:59:07.6Z,4,REGULAR,substitution,out,['startperiod'],1642271,,,1610612744,100,96,2026-01-04T04:59:42Z,5370000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2026-01-04T04:59:07.6Z,4,REGULAR,substitution,in,['startperiod'],1642366,,,1610612744,100,96,2026-01-04T04:59:42Z,5380000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2026-01-04T04:59:07.6Z,4,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,100,96,2026-01-04T04:59:42Z,5390000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2026-01-04T04:59:07.6Z,4,REGULAR,substitution,in,['startperiod'],1642383,,,1610612744,100,96,2026-01-04T04:59:42Z,5400000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2026-01-04T04:59:07.6Z,4,REGULAR,substitution,in,['startperiod'],201567,,,1610612744,100,96,2026-01-04T04:59:42Z,5410000,False,,,0,,SUB in: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2026-01-04T04:59:44.4Z,4,REGULAR,period,start,[],0,,,1610612744,100,96,2026-01-04T04:59:44Z,5420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT11M45.00S,2026-01-04T04:59:58.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,87.33574244415243,47.549019607843135,1610612744,100,96,2026-01-04T05:00:10Z,5430000,False,-12.0,67.0,1,right,MISS J. Butler III 6' floating Shot,[202710],1610612744.0,GSW,floating,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,6.76,Missed,,,,,,,,,,,,,,,,,,
559,PT11M43.00S,2026-01-04T05:00:00.7Z,4,REGULAR,rebound,offensive,[],1641764,,,1610612744,100,96,2026-01-04T05:00:00Z,5440000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,558.0,,5.0,4.0,1.0,,,,,,,,,,,,,
560,PT11M41.00S,2026-01-04T05:00:02.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642954,93.64323258869908,3.9215686274509802,1610612744,103,96,2026-01-04T05:00:12Z,5450000,False,-230.0,7.0,1,right,W. Richard 3PT  (5 PTS) (B. Podziemski 8 AST),"[1642954, 1641764]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,Left Corner 3,24+ Left,23.05,Made,,,,,,5.0,B. Podziemski,1641764.0,8.0,,,,,,,,,
562,PT11M25.00S,2026-01-04T05:00:18.2Z,4,REGULAR,3pt,Jump Shot,[],201567,31.750985545335087,62.254901960784316,1610612762,103,99,2026-01-04T05:00:23Z,5470000,False,-61.0,246.0,1,left,K. Love 25' 3PT  (5 PTS) (I. Collier 7 AST),"[201567, 1642268]",1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,25.35,Made,,,,,,5.0,I. Collier,1642268.0,7.0,,,,,,,,,
564,PT11M13.00S,2026-01-04T05:00:32.2Z,4,REGULAR,foul,personal,['2freethrow'],1642383,,,1610612744,103,99,2026-01-04T05:00:42Z,5490000,False,,,0,,W. Clayton Jr. shooting personal FOUL (1 PF) (Podziemski 2 FT),"[1642383, 1641764]",1610612762.0,UTA,shooting,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,201246.0,,,,,,,,,,,1.0,1.0,Podziemski,1641764.0,,
566,PT11M13.00S,2026-01-04T05:01:05.7Z,4,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,103,99,2026-01-04T05:01:05Z,5510000,False,,,0,,MISS B. Podziemski Free Throw 1 of 2,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
567,PT11M13.00S,2026-01-04T05:01:05.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,103,99,2026-01-04T05:01:05Z,5520000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,566.0,,,,,,,,,,,,,,,,,
568,PT11M13.00S,2026-01-04T05:01:18.3Z,4,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,104,99,2026-01-04T05:01:18Z,5530000,False,,,0,,B. Podziemski Free Throw 2 of 2 (6 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,,,,,,6.0,,,,,,,,,,,,
569,PT10M52.00S,2026-01-04T05:01:41.6Z,4,REGULAR,3pt,Jump Shot,[],1628374,31.35676741130092,24.509803921568626,1610612762,104,99,2026-01-04T05:01:46Z,5540000,False,127.0,242.0,1,left,MISS L. Markkanen 27' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,27.38,Missed,,,,,,,,,,,,,,,,,,
570,PT10M48.00S,2026-01-04T05:01:45.6Z,4,REGULAR,rebound,defensive,[],1642366,,,1610612744,104,99,2026-01-04T05:01:46Z,5550000,False,,,0,,Q. Post REBOUND (Off:1 Def:4),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,,,569.0,,5.0,4.0,1.0,,,,,,,,,,,,,
571,PT10M26.00S,2026-01-04T05:02:07.6Z,4,REGULAR,3pt,Jump Shot,[],1642954,73.01248357424441,82.35294117647058,1610612744,107,99,2026-01-04T05:02:12Z,5560000,False,162.0,201.0,1,right,W. Richard 25' 3PT  (8 PTS) (J. Butler III 6 AST),"[1642954, 202710]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,25.82,Made,,,,,,8.0,J. Butler III,202710.0,6.0,,,,,,,,,
573,PT10M07.00S,2026-01-04T05:02:25.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,12.959921156373195,43.872549019607845,1610612762,107,99,2026-01-04T05:02:32Z,5580000,False,31.0,69.0,1,left,MISS L. Markkanen 7' turnaround Hook,[1628374],1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,7.58,Missed,,,,,,,,,,,,,,,,,,
574,PT10M05.00S,2026-01-04T05:02:27.1Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,107,99,2026-01-04T05:02:32Z,5590000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:5),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,573.0,,6.0,5.0,1.0,,,,,,,,,,,,,
575,PT09M52.00S,2026-01-04T05:02:41.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.59198423127464,46.568627450980394,1610612744,109,99,2026-01-04T05:02:44Z,5600000,False,-17.0,17.0,1,right,J. Butler III cutting Layup (11 PTS) (M. Moody 2 AST),"[202710, 1630541]",1610612744.0,GSW,cutting,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,,11.0,M. Moody,1630541.0,2.0,,,,,,,,,
577,PT09M38.00S,2026-01-04T05:02:54.1Z,4,REGULAR,3pt,Jump Shot,[],1642383,23.209592641261498,92.8921568627451,1610612762,109,99,2026-01-04T05:03:01Z,5620000,False,-214.0,166.0,1,left,MISS W. Clayton Jr. 27' 3PT,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Left Center,27.1,Missed,,,,,,,,,,,,,,,,,,
578,PT09M36.00S,2026-01-04T05:02:56.1Z,4,REGULAR,rebound,offensive,[],1642262,,,1610612762,109,99,2026-01-04T05:06:28Z,5630000,False,,,0,,C. Williams REBOUND (Off:1 Def:1),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Left Center,,,577.0,,2.0,1.0,1.0,,,,,,,,,,,,,
579,PT09M25.00S,2026-01-04T05:03:08.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,32.276609724047304,71.81372549019608,1610612762,109,99,2026-01-04T05:03:52Z,5640000,False,-109.0,251.0,1,left,MISS L. Markkanen 27' step back 3PT,[1628374],1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,27.36,Missed,,,,,,,,,,,,,,,,,,
580,PT09M22.00S,2026-01-04T05:03:11.1Z,4,REGULAR,rebound,defensive,[],202710,,,1610612744,109,99,2026-01-04T05:03:12Z,5650000,False,,,0,,J. Butler III REBOUND (Off:1 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Left Center,,,579.0,,2.0,1.0,1.0,,,,,,,,,,,,,
581,PT09M17.00S,2026-01-04T05:03:16.2Z,4,REGULAR,turnover,lost ball,[],1630541,,,1610612744,109,99,2026-01-04T05:03:20Z,5660000,False,,,0,,M. Moody lost ball TURNOVER (1 TO),"[1630541, 1642268]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Collier,1642268.0,,,,,,
582,PT09M17.00S,2026-01-04T05:03:16.2Z,4,REGULAR,steal,,[],1642268,,,1610612762,109,99,2026-01-04T05:03:17Z,5670000,False,,,0,,I. Collier STEAL (3 STL),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
583,PT09M12.00S,2026-01-04T05:03:20.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642268,8.623521681997373,54.90196078431373,1610612762,109,99,2026-01-04T05:04:25Z,5680000,False,-25.0,29.0,1,left,MISS I. Collier driving Layup,[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,,,,,
584,PT09M11.00S,2026-01-04T05:03:21.8Z,4,REGULAR,rebound,offensive,[],1642262,,,1610612762,109,99,2026-01-04T05:03:44Z,5690000,False,,,0,,C. Williams REBOUND (Off:2 Def:1),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,583.0,,3.0,1.0,2.0,,,,,,,,,,,,,
585,PT09M11.00S,2026-01-04T05:03:30.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642262,5.590000152587891,50.0,1610612762,109,99,2026-01-04T05:03:30Z,5700000,False,0.0,0.0,1,left,MISS C. Williams tip Layup,[1642262],1610612762.0,UTA,tip,,,Williams,C. Williams,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
586,PT09M11.00S,2026-01-04T05:03:38.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,109,99,2026-01-04T05:03:38Z,5710000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Left,,,585.0,,,,,,,,,,,,,,,,,
587,PT09M11.00S,2026-01-04T05:03:41.4Z,4,REGULAR,foul,personal,[],1642262,,,1610612744,109,99,2026-01-04T05:04:17Z,5720000,False,,,0,,C. Williams loose ball personal FOUL (2 PF),"[1642262, 1630541]",1610612762.0,UTA,loose ball,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,1628481.0,,,,,,,,,,,2.0,0.0,Moody,1630541.0,,
589,PT08M58.00S,2026-01-04T05:04:04.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642366,87.86136662286465,54.65686274509803,1610612744,111,99,2026-01-04T05:04:13Z,5740000,False,23.0,62.0,1,right,Q. Post 6' floating Jump Shot (15 PTS) (J. Butler III 7 AST),"[1642366, 202710]",1610612744.0,GSW,floating,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,,,,,,15.0,J. Butler III,202710.0,7.0,,,,,,,,,
591,PT08M31.00S,2026-01-04T05:04:30.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,8.360709592641262,55.14705882352941,1610612762,111,99,2026-01-04T05:04:46Z,5760000,False,-26.0,26.0,1,left,MISS I. Collier turnaround Shot,[1642268],1610612762.0,UTA,turnaround,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,,,,,,,,
592,PT08M28.00S,2026-01-04T05:04:33.3Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612762,111,99,2026-01-04T05:04:46Z,5770000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,591.0,,4.0,3.0,1.0,,,,,,,,,,,,,
593,PT08M26.00S,2026-01-04T05:04:33.9Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628374,5.590000152587891,50.0,1610612762,111,101,2026-01-04T05:31:06Z,5780000,False,0.0,0.0,1,left,L. Markkanen putback DUNK (33 PTS),[1628374],1610612762.0,UTA,putback,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,33.0,,,,,,,,,,,,
594,PT07M57.00S,2026-01-04T05:05:08.1Z,4,REGULAR,foul,personal,['2freethrow'],1642383,,,1610612744,111,101,2026-01-04T05:05:13Z,5790000,False,,,0,,W. Clayton Jr. shooting personal FOUL (2 PF) (Butler III 2 FT),"[1642383, 202710]",1610612762.0,UTA,shooting,,,Clayton Jr.,W. Clayton Jr.,,,,,Mid-Range,8-16 Left,,,,1628481.0,,,,,,,,,,,2.0,1.0,Butler III,202710.0,,
596,PT07M57.00S,2026-01-04T05:05:33.7Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,112,101,2026-01-04T05:05:33Z,5810000,False,,,0,,J. Butler III Free Throw 1 of 2 (12 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,12.0,,,,,,,,,,,,
597,PT07M57.00S,2026-01-04T05:05:35.7Z,4,REGULAR,substitution,out,[],1642262,,,1610612744,112,101,2026-01-04T05:05:42Z,5820000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M57.00S,2026-01-04T05:05:35.7Z,4,REGULAR,substitution,in,[],1641718,,,1610612744,112,101,2026-01-04T05:05:42Z,5830000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M57.00S,2026-01-04T05:05:54.7Z,4,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,113,101,2026-01-04T05:05:54Z,5840000,False,,,0,,J. Butler III Free Throw 2 of 2 (13 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,13.0,,,,,,,,,,,,
600,PT07M46.00S,2026-01-04T05:06:07.9Z,4,REGULAR,3pt,Jump Shot,[],1641718,26.757555847568987,87.25490196078431,1610612762,113,101,2026-01-04T05:06:51Z,5850000,False,-186.0,199.0,1,left,MISS K. George 27' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,27.26,Missed,,,,,,,,,,,,,,,,,,
601,PT07M43.00S,2026-01-04T05:06:11.0Z,4,REGULAR,rebound,defensive,[],202710,,,1610612744,113,101,2026-01-04T05:06:11Z,5860000,False,,,0,,J. Butler III REBOUND (Off:1 Def:2),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Left Center,,,600.0,,3.0,2.0,1.0,,,,,,,,,,,,,
602,PT07M27.00S,2026-01-04T05:07:32.5Z,4,REGULAR,jumpball,recovered,[],1630541,,,1610612744,113,101,2026-01-04T05:07:32Z,5870000,False,,,0,,Jump Ball J. Butler III vs. K. Love: Tip to M. Moody,"[1630541, 202710, 201567]",1610612744.0,GSW,heldball,M. Moody,1630541.0,Moody,M. Moody,Butler III,202710.0,Love,201567.0,,,,,,,,,,,,,,,,,,,,,,
605,PT07M23.00S,2026-01-04T05:07:36.7Z,4,REGULAR,3pt,Jump Shot,[],1641764,63.55124835742444,42.64705882352941,1610612744,113,101,2026-01-04T05:08:00Z,5900000,False,-37.0,290.0,1,right,MISS B. Podziemski 29' pullup 3PT,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,29.24,Missed,,,,,,,,,,,,,,,,,,
606,PT07M16.00S,2026-01-04T05:07:43.7Z,4,REGULAR,rebound,defensive,[],201567,,,1610612762,113,101,2026-01-04T05:07:45Z,5910000,False,,,0,,K. Love REBOUND (Off:1 Def:8),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,605.0,,9.0,8.0,1.0,,,,,,,,,,,,,
608,PT07M15.00S,2026-01-04T05:07:46.6Z,4,REGULAR,foul,personal,['2freethrow'],1642954,,,1610612762,113,101,2026-01-04T05:08:03Z,5930000,False,,,0,,W. Richard shooting personal FOUL (2 PF) (George 2 FT),"[1642954, 1641718]",1610612744.0,GSW,shooting,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,,,,1628481.0,,,,,,,,,,,2.0,0.0,George,1641718.0,,
610,PT07M15.00S,2026-01-04T05:08:32.1Z,4,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,113,102,2026-01-04T05:08:32Z,5950000,False,,,0,,K. George Free Throw 1 of 2 (21 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,,21.0,,,,,,,,,,,,
611,PT07M15.00S,2026-01-04T05:08:41.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,113,102,2026-01-04T05:08:41Z,5960000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT07M15.00S,2026-01-04T05:08:44.6Z,4,REGULAR,substitution,out,[],1642954,,,1610612762,113,102,2026-01-04T05:11:47Z,5970000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT07M15.00S,2026-01-04T05:08:44.6Z,4,REGULAR,substitution,out,[],1642268,,,1610612762,113,102,2026-01-04T05:11:47Z,5980000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT07M15.00S,2026-01-04T05:08:44.6Z,4,REGULAR,substitution,in,[],1629001,,,1610612762,113,102,2026-01-04T05:11:47Z,5990000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M15.00S,2026-01-04T05:08:44.6Z,4,REGULAR,substitution,in,[],1629004,,,1610612762,113,102,2026-01-04T05:11:47Z,6000000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M15.00S,2026-01-04T05:12:13.2Z,4,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,113,103,2026-01-04T05:12:13Z,6010000,False,,,0,,K. George Free Throw 2 of 2 (22 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,,22.0,,,,,,,,,,,,
617,PT06M58.00S,2026-01-04T05:12:32.2Z,4,REGULAR,3pt,Jump Shot,[],1630541,72.22404730617609,79.16666666666666,1610612744,113,103,2026-01-04T05:12:42Z,6020000,False,146.0,209.0,1,right,MISS M. Moody 25' pullup 3PT,[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
618,PT06M54.00S,2026-01-04T05:12:36.2Z,4,REGULAR,rebound,defensive,[],201567,,,1610612762,113,103,2026-01-04T05:12:37Z,6030000,False,,,0,,K. Love REBOUND (Off:1 Def:9),[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,617.0,,10.0,9.0,1.0,,,,,,,,,,,,,
619,PT06M45.00S,2026-01-04T05:12:45.4Z,4,REGULAR,3pt,Jump Shot,[],1642383,33.459264126149804,32.84313725490196,1610612762,113,106,2026-01-04T05:13:01Z,6040000,False,86.0,262.0,1,left,W. Clayton Jr. 27' 3PT  (6 PTS) (K. George 8 AST),"[1642383, 1641718]",1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Center,27.57,Made,,,,,,6.0,K. George,1641718.0,8.0,,,,,,,,,
621,PT06M24.00S,2026-01-04T05:13:05.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,91.01511169513797,53.92156862745098,1610612744,115,106,2026-01-04T05:13:10Z,6060000,False,20.0,32.0,1,right,D. Melton driving finger roll Layup (13 PTS),[1629001],1610612744.0,GSW,driving finger roll,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,3.75,Made,,,,,,13.0,,,,,,,,,,,,
622,PT06M09.00S,2026-01-04T05:13:20.9Z,4,REGULAR,3pt,Jump Shot,[],1642383,34.773324572930356,45.34313725490196,1610612762,115,106,2026-01-04T05:13:33Z,6070000,False,23.0,274.0,1,left,MISS W. Clayton Jr. 27' 3PT,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Center,27.54,Missed,,,,,,,,,,,,,,,,,,
623,PT06M05.00S,2026-01-04T05:13:24.9Z,4,REGULAR,rebound,offensive,[],1641718,,,1610612762,115,106,2026-01-04T05:13:33Z,6080000,False,,,0,,K. George REBOUND (Off:1 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,622.0,,2.0,1.0,1.0,,,,,,,,,,,,,
624,PT06M00.00S,2026-01-04T05:13:30.7Z,4,REGULAR,turnover,bad pass,[],201567,,,1610612762,115,106,2026-01-04T05:13:36Z,6090000,False,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 202710]",1610612762.0,UTA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,Butler III,202710.0,,,,,,
625,PT06M00.00S,2026-01-04T05:13:30.7Z,4,REGULAR,steal,,[],202710,,,1610612744,115,106,2026-01-04T05:13:34Z,6100000,False,,,0,,J. Butler III STEAL (2 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
626,PT06M00.00S,2026-01-04T05:13:34.9Z,4,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612744,115,106,2026-01-04T05:13:44Z,6110000,False,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Butler III 2 FT),"[1628374, 202710]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,1628481.0,,,,,,,,,,,2.0,0.0,Butler III,202710.0,,
628,PT06M00.00S,2026-01-04T05:14:06.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202710,,,1610612744,116,106,2026-01-04T05:44:40Z,6130000,False,,,0,,J. Butler III Free Throw 1 of 2 (14 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,14.0,,,,,,,,,,,,
629,PT06M00.00S,2026-01-04T05:14:07.6Z,4,REGULAR,substitution,out,[],1641764,,,1610612744,116,106,2026-01-04T05:14:21Z,6140000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT06M00.00S,2026-01-04T05:14:07.6Z,4,REGULAR,substitution,out,[],1630541,,,1610612744,116,106,2026-01-04T05:14:21Z,6150000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT06M00.00S,2026-01-04T05:14:07.6Z,4,REGULAR,substitution,out,[],1642366,,,1610612744,116,106,2026-01-04T05:14:21Z,6160000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT06M00.00S,2026-01-04T05:14:07.6Z,4,REGULAR,substitution,out,[],201567,,,1610612744,116,106,2026-01-04T05:14:21Z,6180000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT06M00.00S,2026-01-04T05:14:07.6Z,4,REGULAR,substitution,in,[],1631218,,,1610612744,116,106,2026-01-04T05:14:21Z,6190000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT06M00.00S,2026-01-04T05:14:07.6Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,116,106,2026-01-04T05:14:21Z,6210000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT06M00.00S,2026-01-04T05:14:07.6Z,4,REGULAR,substitution,in,[],201939,,,1610612744,116,106,2026-01-04T05:14:21Z,6220000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
