actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
352,PT12M00.00S,2025-12-13T04:24:35.8Z,3,REGULAR,substitution,out,['startperiod'],1641764,,,1610612750,63,61,2025-12-13T04:25:13Z,3430000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2025-12-13T04:24:35.8Z,3,REGULAR,substitution,out,['startperiod'],1642265,,,1610612750,63,61,2025-12-13T04:25:13Z,3440000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2025-12-13T04:24:35.8Z,3,REGULAR,substitution,out,['startperiod'],1641740,,,1610612750,63,61,2025-12-13T04:25:13Z,3450000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-12-13T04:24:35.8Z,3,REGULAR,substitution,in,['startperiod'],1627741,,,1610612750,63,61,2025-12-13T04:25:13Z,3460000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-12-13T04:24:35.8Z,3,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,63,61,2025-12-13T04:25:13Z,3480000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-12-13T04:24:35.8Z,3,REGULAR,substitution,in,['startperiod'],1630545,,,1610612750,63,61,2025-12-13T04:25:34Z,3490000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-12-13T04:25:37.7Z,3,REGULAR,period,start,[],0,,,1610612750,63,61,2025-12-13T04:25:37Z,3500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M46.00S,2025-12-13T04:25:50.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,6.389618922470433,43.13725490196079,1610612750,63,63,2025-12-13T04:25:56Z,3510000,False,34.0,8.0,1,left,D. DiVincenzo driving Layup (5 PTS) (J. Randle 3 AST),"[1628978, 203944]",1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,3.51,Made,,,,,,,,,5.0,J. Randle,203944.0,3.0,,,,
362,PT11M34.00S,2025-12-13T04:26:02.6Z,3,REGULAR,turnover,bad pass,[],1642366,,,1610612744,63,63,2025-12-13T04:26:06Z,3530000,False,,,0,,Q. Post bad pass TURNOVER (1 TO),"[1642366, 1630545]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,,,Shannon Jr.,1630545.0
363,PT11M34.00S,2025-12-13T04:26:02.6Z,3,REGULAR,steal,,[],1630545,,,1610612750,63,63,2025-12-13T04:26:04Z,3540000,False,,,0,,T. Shannon Jr. STEAL (1 STL),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
364,PT11M31.00S,2025-12-13T04:26:06.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630545,6.783837056504599,53.431372549019606,1610612750,63,65,2025-12-13T04:26:11Z,3550000,False,-17.0,11.0,1,left,T. Shannon Jr. running Layup (2 PTS),[1630545],1610612750.0,MIN,running,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,,,2.06,Made,,,,,,,,,2.0,,,,,,,
365,PT11M17.00S,2025-12-13T04:26:19.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,84.57621550591328,58.57843137254902,1610612744,63,65,2025-12-13T04:26:25Z,3560000,False,43.0,92.0,1,right,MISS P. Spencer 10' pullup Shot,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,10.2,Missed,,,,,,,,,,,,,,,,
366,PT11M12.00S,2025-12-13T04:26:24.4Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,63,65,2025-12-13T04:26:25Z,3570000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,365.0,2.0,2.0,0.0,,,,,,,,,,,,
368,PT11M05.00S,2025-12-13T04:26:44.7Z,3,REGULAR,2pt,Jump Shot,[],1628978,14.273981603153747,26.715686274509803,1610612750,63,65,2025-12-13T04:27:26Z,3590000,False,116.0,82.0,1,left,MISS D. DiVincenzo 14' pullup Shot,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,,,14.22,Missed,,,,,,,,,,,,,,,,
369,PT11M01.00S,2025-12-13T04:26:48.7Z,3,REGULAR,rebound,defensive,[],1630311,,,1610612744,63,65,2025-12-13T04:26:50Z,3600000,False,,,0,,P. Spencer REBOUND (Off:0 Def:5),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Mid-Range,8-16 Right,,,,,368.0,5.0,5.0,0.0,,,,,,,,,,,,
370,PT10M57.00S,2025-12-13T04:26:51.9Z,3,REGULAR,turnover,bad pass,[],1630311,,,1610612744,63,65,2025-12-13T04:27:02Z,3610000,False,,,0,,P. Spencer bad pass TURNOVER (2 TO),"[1630311, 1630183]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,,,,,,,,,,,McDaniels,1630183.0
371,PT10M57.00S,2025-12-13T04:26:51.9Z,3,REGULAR,steal,,[],1630183,,,1610612750,63,65,2025-12-13T04:26:59Z,3620000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
372,PT10M49.00S,2025-12-13T04:27:00.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203497,8.754927726675426,48.03921568627451,1610612750,63,67,2025-12-13T04:27:56Z,3630000,False,10.0,30.0,1,left,R. Gobert running DUNK (10 PTS) (J. McDaniels 3 AST),"[203497, 1630183]",1610612750.0,MIN,running,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,3.14,Made,,,,,,,,,10.0,J. McDaniels,1630183.0,3.0,,,,
374,PT10M49.00S,2025-12-13T04:27:25.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,63,67,2025-12-13T04:27:25Z,3650000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT10M36.00S,2025-12-13T04:30:12.7Z,3,REGULAR,3pt,Jump Shot,[],201939,62.23718791064389,46.81372549019608,1610612744,63,67,2025-12-13T04:30:46Z,3660000,False,-16.0,302.0,1,right,MISS S. Curry 30' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,30.29,Missed,,,,,,,,,,,,,,,,
376,PT10M34.00S,2025-12-13T04:30:14.7Z,3,REGULAR,rebound,offensive,[],1642366,,,1610612744,63,67,2025-12-13T04:30:19Z,3670000,False,,,0,,Q. Post REBOUND (Off:1 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,,,,,375.0,3.0,2.0,1.0,,,,,,,,,,,,
377,PT10M32.00S,2025-12-13T04:30:17.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201939,64.47109067017082,47.794117647058826,1610612744,63,67,2025-12-13T04:30:22Z,3680000,False,-11.0,281.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,28.17,Missed,,,,,,,,,,,,,,,,
378,PT10M28.00S,2025-12-13T04:30:21.9Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,63,67,2025-12-13T04:30:22Z,3690000,False,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,377.0,7.0,6.0,1.0,,,,,,,,,,,,
379,PT10M23.00S,2025-12-13T04:30:25.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,8.886333771353483,55.14705882352941,1610612750,63,67,2025-12-13T04:30:33Z,3700000,False,-26.0,31.0,1,left,MISS J. Randle running Layup,[203944],1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,4.03,Missed,,,,,,,,,,,,,,,,
380,PT10M19.00S,2025-12-13T04:30:29.9Z,3,REGULAR,rebound,defensive,[],202710,,,1610612744,63,67,2025-12-13T04:30:33Z,3710000,False,,,0,,J. Butler III REBOUND (Off:1 Def:3),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,379.0,4.0,3.0,1.0,,,,,,,,,,,,
381,PT10M13.00S,2025-12-13T04:30:35.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,93.77463863337714,94.6078431372549,1610612744,63,67,2025-12-13T04:30:44Z,3720000,False,223.0,6.0,1,right,MISS B. Hield 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,,,22.31,Missed,,,,,,,,,,,,,,,,
382,PT10M10.00S,2025-12-13T04:30:38.7Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,63,67,2025-12-13T04:30:44Z,3730000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,381.0,3.0,2.0,1.0,,,,,,,,,,,,
383,PT09M57.00S,2025-12-13T04:30:52.7Z,3,REGULAR,turnover,bad pass,[],1630545,,,1610612750,63,67,2025-12-13T04:31:01Z,3740000,False,,,0,,T. Shannon Jr. bad pass TURNOVER (2 TO),"[1630545, 202710]",1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,,,,,,,,,,Butler III,202710.0
384,PT09M57.00S,2025-12-13T04:30:52.7Z,3,REGULAR,steal,,[],202710,,,1610612744,63,67,2025-12-13T04:30:54Z,3750000,False,,,0,,J. Butler III STEAL (1 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
385,PT09M57.00S,2025-12-13T04:31:01.3Z,3,REGULAR,foul,personal,[],203944,,,1610612744,63,67,2025-12-13T04:31:18Z,3760000,False,,,0,,J. Randle personal FOUL (1 PF),"[203944, 202710]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,202056.0,,,,,,,,1.0,0.0,Butler III,202710.0,,,,,,,,
387,PT09M39.00S,2025-12-13T04:31:42.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201939,90.88370565045992,57.84313725490197,1610612744,65,67,2025-12-13T04:31:49Z,3780000,False,39.0,33.0,1,right,S. Curry driving finger roll Layup (18 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,5.14,Made,,,,,,,,,18.0,,,,,,,
388,PT09M28.00S,2025-12-13T04:31:56.1Z,3,REGULAR,3pt,Jump Shot,[],1628978,22.28975032851511,91.17647058823529,1610612750,65,70,2025-12-13T04:32:00Z,3790000,False,-206.0,157.0,1,left,D. DiVincenzo 25' 3PT  (8 PTS) (J. Randle 4 AST),"[1628978, 203944]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,25.89,Made,,,,,,,,,8.0,J. Randle,203944.0,4.0,,,,
390,PT09M14.00S,2025-12-13T04:32:08.9Z,3,REGULAR,3pt,Jump Shot,[],201939,66.5735873850197,65.19607843137256,1610612744,68,70,2025-12-13T04:32:13Z,3810000,False,76.0,262.0,1,right,S. Curry 27' 3PT  (21 PTS) (Q. Post 3 AST),"[201939, 1642366]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,27.25,Made,,,,,,,,,21.0,Q. Post,1642366.0,3.0,,,,
392,PT08M55.00S,2025-12-13T04:32:29.6Z,3,REGULAR,3pt,Jump Shot,[],1628978,15.719448094612352,5.147058823529411,1610612750,68,70,2025-12-13T04:32:34Z,3830000,False,224.0,95.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,24.37,Missed,,,,,,,,,,,,,,,,
393,PT08M51.00S,2025-12-13T04:32:33.6Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,68,70,2025-12-13T04:32:34Z,3840000,False,,,0,,Q. Post REBOUND (Off:1 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,,,,,392.0,4.0,3.0,1.0,,,,,,,,,,,,
394,PT08M43.00S,2025-12-13T04:32:41.1Z,3,REGULAR,3pt,Jump Shot,[],1630311,94.56307490144546,3.431372549019608,1610612744,71,70,2025-12-13T04:32:46Z,3850000,False,-233.0,-1.0,1,right,P. Spencer 3PT  (12 PTS) (S. Curry 4 AST),"[1630311, 201939]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Left Corner 3,24+ Left,,,23.28,Made,,,,,,,,,12.0,S. Curry,201939.0,4.0,,,,
396,PT08M32.00S,2025-12-13T04:32:53.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,13.61695137976347,51.470588235294116,1610612750,71,70,2025-12-13T04:33:35Z,3870000,False,-7.0,75.0,1,left,MISS R. Gobert 7' floating Shot,[203497],1610612750.0,MIN,floating,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,7.59,Missed,,,,,,,,,,,,,,,,
397,PT08M30.00S,2025-12-13T04:32:55.5Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,71,70,2025-12-13T04:33:02Z,3880000,False,,,0,,Q. Post REBOUND (Off:1 Def:4),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,,,396.0,5.0,4.0,1.0,,,,,,,,,,,,
398,PT08M20.00S,2025-12-13T04:33:05.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.59198423127464,53.67647058823529,1610612744,73,70,2025-12-13T04:34:01Z,3890000,False,18.0,17.0,1,right,J. Butler III driving Layup (10 PTS),[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,2.51,Made,,,,,,,,,10.0,,,,,,,
399,PT08M04.00S,2025-12-13T04:33:22.0Z,3,REGULAR,3pt,Jump Shot,[],1628978,14.668199737187912,2.941176470588235,1610612750,73,70,2025-12-13T04:33:28Z,3900000,False,235.0,85.0,1,left,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,25.03,Missed,,,,,,,,,,,,,,,,
400,PT07M59.00S,2025-12-13T04:33:27.0Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,73,70,2025-12-13T04:33:28Z,3910000,False,,,0,,Q. Post REBOUND (Off:1 Def:5),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,,,,,399.0,6.0,5.0,1.0,,,,,,,,,,,,
401,PT07M55.00S,2025-12-13T04:33:33.4Z,3,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612744,73,70,2025-12-13T04:33:42Z,3920000,False,,,0,,B. Hield step out-of-bounds TURNOVER (2 TO),[1627741],1610612744.0,GSW,step,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right,1628951.0,2.0,,,,,,,,,,,,,,,,,,
402,PT07M45.00S,2025-12-13T04:33:59.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203497,8.886333771353483,41.911764705882355,1610612750,73,72,2025-12-13T04:34:10Z,3930000,False,40.0,31.0,1,left,R. Gobert cutting Layup (12 PTS) (D. DiVincenzo 3 AST),"[203497, 1628978]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,5.09,Made,,,,,,,,,12.0,D. DiVincenzo,1628978.0,3.0,,,,
404,PT07M33.00S,2025-12-13T04:34:11.9Z,3,REGULAR,2pt,Jump Shot,[],201939,80.76544021024968,21.07843137254902,1610612744,75,72,2025-12-13T04:34:53Z,3950000,False,-145.0,128.0,1,right,S. Curry 19' step back Jump Shot (23 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,19.33,Made,,,,,,,,,23.0,,,,,,,
405,PT07M17.00S,2025-12-13T04:34:30.7Z,3,REGULAR,foul,personal,[],1642366,,,1610612750,75,72,2025-12-13T04:35:18Z,3960000,False,,,0,,Q. Post personal FOUL (2 PF),"[1642366, 203497]",1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,202056.0,,,,,,,,2.0,0.0,Gobert,203497.0,,,,,,,,
407,PT07M17.00S,2025-12-13T04:34:42.6Z,3,REGULAR,substitution,out,[],1642366,,,1610612750,75,72,2025-12-13T04:34:55Z,3980000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M17.00S,2025-12-13T04:34:42.6Z,3,REGULAR,substitution,out,[],203497,,,1610612750,75,72,2025-12-13T04:34:55Z,3990000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M17.00S,2025-12-13T04:34:42.6Z,3,REGULAR,substitution,in,[],1631218,,,1610612750,75,72,2025-12-13T04:34:55Z,4000000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M17.00S,2025-12-13T04:34:42.6Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,75,72,2025-12-13T04:34:55Z,4010000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M09.00S,2025-12-13T04:35:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.783837056504599,54.90196078431373,1610612750,75,74,2025-12-13T04:35:41Z,4020000,False,-25.0,11.0,1,left,J. Randle driving Layup (21 PTS),[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,2.7,Made,,,,,,,,,21.0,,,,,,,
412,PT06M57.00S,2025-12-13T04:35:31.2Z,3,REGULAR,foul,personal,[],1630183,,,1610612744,75,74,2025-12-13T04:35:35Z,4030000,False,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 201939]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,101284.0,,,,,,,,2.0,0.0,Curry,201939.0,,,,,,,,
414,PT06M48.00S,2025-12-13T04:35:57.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,92.72339027595268,47.30392156862745,1610612744,77,74,2025-12-13T04:36:23Z,4050000,False,-13.0,16.0,1,right,T. Jackson-Davis driving DUNK (8 PTS) (J. Butler III 3 AST),"[1631218, 202710]",1610612744.0,GSW,driving,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,2.09,Made,,,,,,,,,8.0,J. Butler III,202710.0,3.0,,,,
416,PT06M40.00S,2025-12-13T04:36:11.8Z,3,REGULAR,foul,personal,[],201939,,,1610612750,77,74,2025-12-13T04:36:36Z,4070000,False,,,0,,S. Curry personal FOUL (2 PF),"[201939, 1630183]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,101284.0,,,,,,,,2.0,0.0,McDaniels,1630183.0,,,,,,,,
418,PT06M40.00S,2025-12-13T04:36:11.9Z,3,REGULAR,substitution,out,[],1627741,,,1610612750,77,74,2025-12-13T04:36:39Z,4090000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M40.00S,2025-12-13T04:36:11.9Z,3,REGULAR,substitution,in,[],1629001,,,1610612750,77,74,2025-12-13T04:36:39Z,4100000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M33.00S,2025-12-13T04:36:42.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630545,7.178055190538765,54.90196078431373,1610612750,77,76,2025-12-13T04:36:46Z,4110000,False,-25.0,15.0,1,left,T. Shannon Jr. driving Layup (4 PTS),[1630545],1610612750.0,MIN,driving,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,,,2.87,Made,,,,,,,,,4.0,,,,,,,
421,PT06M14.00S,2025-12-13T04:37:04.2Z,3,REGULAR,foul,personal,[],1630545,,,1610612744,77,76,2025-12-13T04:37:25Z,4120000,False,,,0,,T. Shannon Jr. personal FOUL (2 PF),"[1630545, 202710]",1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),8-16 Center,1628951.0,,,,,,,,2.0,0.0,Butler III,202710.0,,,,,,,,
423,PT06M14.00S,2025-12-13T04:37:16.7Z,3,REGULAR,substitution,out,[],202710,,,1610612744,77,76,2025-12-13T04:37:24Z,4140000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M14.00S,2025-12-13T04:37:16.7Z,3,REGULAR,substitution,in,[],1630541,,,1610612744,77,76,2025-12-13T04:37:24Z,4150000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M06.00S,2025-12-13T04:37:40.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,87.07293035479631,51.470588235294116,1610612744,79,76,2025-12-13T04:38:00Z,4160000,False,7.0,69.0,1,right,S. Curry 6' driving finger roll Layup (25 PTS) (D. Melton 1 AST),"[201939, 1629001]",1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,6.94,Made,,,,,,,,,25.0,D. Melton,1629001.0,1.0,,,,
427,PT06M00.00S,2025-12-13T04:37:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,8.754927726675426,42.8921568627451,1610612750,79,76,2025-12-13T04:39:20Z,4180000,False,36.0,30.0,1,left,MISS J. McDaniels driving Layup,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,4.63,Missed,,,,,,,,,,,,,,,,
428,PT05M58.00S,2025-12-13T04:37:51.5Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612744,79,76,2025-12-13T04:39:20Z,4190000,False,,,0,,D. Melton REBOUND (Off:1 Def:1),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,427.0,2.0,1.0,1.0,,,,,,,,,,,,
429,PT05M54.00S,2025-12-13T04:37:55.7Z,3,REGULAR,turnover,out-of-bounds,[],1629001,,,1610612744,79,76,2025-12-13T04:38:04Z,4200000,False,,,0,,D. Melton bad pass out-of-bounds TURNOVER (1 TO),[1629001],1610612744.0,GSW,bad pass,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,101284.0,1.0,,,,,,,,,,,,,,,,,,
430,PT05M49.00S,2025-12-13T04:38:16.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203944,22.683968462549277,89.95098039215686,1610612750,79,79,2025-12-13T04:38:21Z,4210000,False,-200.0,161.0,1,left,J. Randle 25' 3PT  (24 PTS) (N. Reid 2 AST),"[203944, 1629675]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,25.64,Made,,,,,,,,,24.0,N. Reid,1629675.0,2.0,,,,
432,PT05M34.00S,2025-12-13T04:38:31.1Z,3,REGULAR,3pt,Jump Shot,[],201939,65.52233902759527,63.725490196078425,1610612744,79,79,2025-12-13T04:39:52Z,4230000,False,69.0,272.0,1,right,MISS S. Curry 28' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,28.01,Missed,,,,,,,,,,,,,,,,
433,PT05M31.00S,2025-12-13T04:38:34.1Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,79,79,2025-12-13T04:38:35Z,4240000,False,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,432.0,6.0,5.0,1.0,,,,,,,,,,,,
434,PT05M24.00S,2025-12-13T04:38:41.1Z,3,REGULAR,3pt,Jump Shot,[],1630183,4.812746386333772,95.83333333333334,1610612750,79,82,2025-12-13T04:38:45Z,4250000,False,-229.0,-7.0,1,left,J. McDaniels 3PT  (15 PTS) (D. DiVincenzo 4 AST),"[1630183, 1628978]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,22.93,Made,,,,,,,,,15.0,D. DiVincenzo,1628978.0,4.0,,,,
436,PT05M07.00S,2025-12-13T04:38:58.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,83.13074901445466,50.0,1610612744,79,82,2025-12-13T04:39:03Z,4270000,False,0.0,106.0,1,right,MISS P. Spencer 10' turnaround fadeaway Shot,[1630311],1610612744.0,GSW,turnaround fadeaway,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,10.61,Missed,,,,,,,,,,,,,,,,
