actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
325,PT03M15.00S,2025-12-23T04:00:13.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,50,51,2025-12-23T04:06:34Z,3170000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M02.00S,2025-12-23T04:03:20.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641710,,,1610612744,50,51,2025-12-23T04:03:31Z,3190000,False,,,0,,A. Black shooting personal FOUL (3 PF) (Butler III 2 FT),"[1641710, 202710]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1830.0,,,,,,,,,,,,,,3.0,0.0,Butler III,202710.0,,
329,PT03M02.00S,2025-12-23T04:03:48.0Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,51,51,2025-12-23T04:03:48Z,3210000,False,,,0,,J. Butler III Free Throw 1 of 2 (13 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
330,PT03M02.00S,2025-12-23T04:03:50.8Z,2,REGULAR,substitution,out,[],1641710,,,1610612744,51,51,2025-12-23T04:03:54Z,3220000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT03M02.00S,2025-12-23T04:03:50.8Z,2,REGULAR,substitution,in,[],1642869,,,1610612744,51,51,2025-12-23T04:03:54Z,3230000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT03M02.00S,2025-12-23T04:04:07.9Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,52,51,2025-12-23T04:04:07Z,3240000,False,,,0,,J. Butler III Free Throw 2 of 2 (14 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
333,PT02M46.00S,2025-12-23T04:04:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,5.601182654402102,45.83333333333333,1610612753,52,53,2025-12-23T04:04:36Z,3250000,False,21.0,0.0,1,left,P. Banchero driving Layup (14 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,2.08,Made,,,,,14.0,,,,,,,,,,,
334,PT02M34.00S,2025-12-23T04:04:42.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,82.07950065703022,53.431372549019606,1610612744,52,53,2025-12-23T04:12:23Z,3260000,False,17.0,116.0,1,right,MISS S. Curry 11' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,11.73,Missed,,,,,,,,,,,,,,,,
335,PT02M32.00S,2025-12-23T04:04:44.6Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612753,52,53,2025-12-23T04:04:51Z,3270000,False,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,334.0,2.0,1.0,1.0,,,,,,,,,,,,
336,PT02M20.00S,2025-12-23T04:04:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,10.33180026281209,52.20588235294118,1610612753,52,55,2025-12-23T04:05:04Z,3280000,False,-11.0,45.0,1,left,D. Bane driving finger roll Layup (11 PTS) (T. Jones 2 AST),"[1630217, 1626145]",1610612753.0,ORL,driving finger roll,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,4.59,Made,,,,,11.0,T. Jones,1626145.0,2.0,,,,,,,,
338,PT02M08.00S,2025-12-23T04:05:14.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642869,,,1610612744,52,55,2025-12-23T04:05:18Z,3300000,False,,,0,,N. Penda personal FOUL (3 PF) (Podziemski 2 FT),"[1642869, 1641764]",1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Right Center,1830.0,,,,,,,,,,,,,,3.0,0.0,Podziemski,1641764.0,,
340,PT02M08.00S,2025-12-23T04:05:46.9Z,2,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,53,55,2025-12-23T04:06:10Z,3320000,False,,,0,,B. Podziemski Free Throw 1 of 2 (8 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
341,PT02M08.00S,2025-12-23T04:05:50.9Z,2,REGULAR,substitution,out,[],1642869,,,1610612744,53,55,2025-12-23T04:05:53Z,3330000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT02M08.00S,2025-12-23T04:05:50.9Z,2,REGULAR,substitution,in,[],1641724,,,1610612744,53,55,2025-12-23T04:05:53Z,3340000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT02M08.00S,2025-12-23T04:05:46.9Z,2,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,53,55,2025-12-23T04:06:10Z,3350000,False,,,0,,MISS B. Podziemski Free Throw 2 of 2,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
344,PT02M05.00S,2025-12-23T04:05:49.9Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,53,55,2025-12-23T04:06:10Z,3360000,False,,,0,,P. Banchero REBOUND (Off:1 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,343.0,7.0,6.0,1.0,,,,,,,,,,,,
345,PT01M52.00S,2025-12-23T04:06:22.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,7.703679369250986,42.8921568627451,1610612753,53,55,2025-12-23T04:06:26Z,3370000,False,36.0,20.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,4.07,Missed,,,,,,,,,,,,,,,,
346,PT01M51.00S,2025-12-23T04:06:23.6Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,53,55,2025-12-23T04:06:26Z,3380000,False,,,0,,D. Green REBOUND (Off:1 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,345.0,6.0,5.0,1.0,,,,,,,,,,,,
347,PT01M38.00S,2025-12-23T04:06:37.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612744,53,55,2025-12-23T04:06:47Z,3390000,False,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Green 2 FT),"[1628976, 203110]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,201638.0,,,,,,,,,,,,,,2.0,0.0,Green,203110.0,,
349,PT01M38.00S,2025-12-23T04:07:10.0Z,2,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,53,55,2025-12-23T04:07:30Z,3410000,False,,,0,,MISS D. Green Free Throw 1 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
350,PT01M38.00S,2025-12-23T04:07:10.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,53,55,2025-12-23T04:07:30Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,349.0,,,,,,,,,,,,,,,
351,PT01M38.00S,2025-12-23T04:07:10.0Z,2,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,53,55,2025-12-23T04:07:30Z,3430000,False,,,0,,MISS D. Green Free Throw 2 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
352,PT01M36.00S,2025-12-23T04:07:12.0Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,53,55,2025-12-23T04:07:30Z,3440000,False,,,0,,P. Banchero REBOUND (Off:1 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,351.0,8.0,7.0,1.0,,,,,,,,,,,,
353,PT01M30.00S,2025-12-23T04:07:34.9Z,2,REGULAR,2pt,Jump Shot,[],1628976,8.492115637319317,10.049019607843137,1610612753,53,57,2025-12-23T04:07:45Z,3450000,False,200.0,27.0,1,left,W. Carter Jr. 20' Jump Shot (4 PTS) (D. Bane 1 AST),"[1628976, 1630217]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right,,,20.17,Made,,,,,4.0,D. Bane,1630217.0,1.0,,,,,,,,
355,PT01M16.00S,2025-12-23T04:07:49.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,92.06636005256242,49.26470588235294,1610612744,55,57,2025-12-23T04:07:54Z,3470000,False,-4.0,22.0,1,right,M. Moody cutting Layup (10 PTS) (J. Butler III 2 AST),"[1630541, 202710]",1610612744.0,GSW,cutting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,2.24,Made,,,,,10.0,J. Butler III,202710.0,2.0,,,,,,,,
357,PT01M16.00S,2025-12-23T04:07:54.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641724,,,1610612744,55,57,2025-12-23T04:08:06Z,3490000,False,,,0,,J. Howard shooting personal FOUL (2 PF) (Moody 1 FT),"[1641724, 1630541]",1610612753.0,ORL,shooting,,,Howard,J. Howard,,,,,Restricted Area,0-8 Center,1830.0,,,,,,,,,,,,,,2.0,0.0,Moody,1630541.0,,
359,PT01M16.00S,2025-12-23T04:08:16.6Z,2,REGULAR,freethrow,1 of 1,[],1630541,,,1610612744,56,57,2025-12-23T04:08:16Z,3510000,False,,,0,,M. Moody Free Throw 1 of 1 (11 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
360,PT01M00.00S,2025-12-23T04:08:34.5Z,2,REGULAR,3pt,Jump Shot,[],1631094,26.49474375821288,12.990196078431374,1610612753,56,57,2025-12-23T04:08:44Z,3520000,False,185.0,197.0,1,left,MISS P. Banchero 27' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,27.0,Missed,,,,,,,,,,,,,,,,
361,PT00M55.40S,2025-12-23T04:08:39.1Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,56,57,2025-12-23T04:08:44Z,3530000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,360.0,3.0,3.0,0.0,,,,,,,,,,,,
362,PT00M52.50S,2025-12-23T04:08:44.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",202710,92.85479632063075,52.20588235294118,1610612744,58,57,2025-12-23T04:16:08Z,3540000,False,11.0,15.0,1,right,J. Butler III running DUNK (16 PTS) (D. Green 1 AST),"[202710, 203110]",1610612744.0,GSW,running,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,1.84,Made,,,,,16.0,D. Green,203110.0,1.0,,,,,,,,
364,PT00M35.70S,2025-12-23T04:09:03.6Z,2,REGULAR,2pt,Jump Shot,[],1631094,17.559132720105126,71.07843137254902,1610612753,58,57,2025-12-23T04:09:07Z,3560000,False,-105.0,113.0,1,left,MISS P. Banchero 15' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,15.42,Missed,,,,,,,,,,,,,,,,
365,PT00M33.90S,2025-12-23T04:09:05.4Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,58,57,2025-12-23T04:09:07Z,3570000,False,,,0,,D. Green REBOUND (Off:1 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,,,364.0,7.0,6.0,1.0,,,,,,,,,,,,
366,PT00M22.70S,2025-12-23T04:09:16.5Z,2,REGULAR,3pt,Jump Shot,[],1641764,72.09264126149803,82.35294117647058,1610612744,58,57,2025-12-23T04:09:37Z,3580000,False,162.0,210.0,1,right,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,26.49,Missed,,,,,,,,,,,,,,,,
367,PT00M19.90S,2025-12-23T04:09:19.4Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612753,58,57,2025-12-23T04:09:19Z,3590000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,366.0,2.0,2.0,0.0,,,,,,,,,,,,
368,PT00M01.30S,2025-12-23T04:09:38.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,12.040078843626807,47.794117647058826,1610612753,58,57,2025-12-23T04:10:52Z,3600000,False,11.0,61.0,1,left,MISS D. Bane 6' driving floating Shot,[1630217],1610612753.0,ORL,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,6.17,Missed,,,,,,,,,,,,,,,,
369,PT00M00.10S,2025-12-23T04:09:40.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,58,57,2025-12-23T04:10:52Z,3610000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,368.0,,,,,,,,,,,,,,,
370,PT00M00.00S,2025-12-23T04:09:44.9Z,2,REGULAR,period,end,[],0,,,1610612753,58,57,2025-12-23T04:09:44Z,3620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2025-12-23T04:25:23.4Z,3,REGULAR,substitution,out,['startperiod'],1641764,,,1610612753,58,57,2025-12-23T04:25:41Z,3630000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2025-12-23T04:25:23.4Z,3,REGULAR,substitution,out,['startperiod'],1641724,,,1610612753,58,57,2025-12-23T04:25:41Z,3640000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2025-12-23T04:25:23.4Z,3,REGULAR,substitution,in,['startperiod'],1642366,,,1610612753,58,57,2025-12-23T04:25:41Z,3650000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2025-12-23T04:25:23.4Z,3,REGULAR,substitution,in,['startperiod'],1641710,,,1610612753,58,57,2025-12-23T04:25:41Z,3660000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2025-12-23T04:25:59.8Z,3,REGULAR,period,start,[],0,,,1610612744,58,57,2025-12-23T04:25:59Z,3670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT11M36.00S,2025-12-23T04:26:23.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,13.748357424441524,51.9607843137255,1610612744,60,57,2025-12-23T04:26:30Z,3680000,False,-10.0,77.0,1,left,S. Curry 7' driving finger roll Layup (10 PTS) (Q. Post 3 AST),"[201939, 1642366]",1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,7.73,Made,,,,,10.0,Q. Post,1642366.0,3.0,,,,,,,,
378,PT11M19.00S,2025-12-23T04:26:39.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,84.05059132720105,49.01960784313725,1610612753,60,59,2025-12-23T04:26:45Z,3700000,False,-5.0,97.0,1,right,P. Banchero 9' pullup Jump Shot (16 PTS) (D. Bane 2 AST),"[1631094, 1630217]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,9.75,Made,,,,,16.0,D. Bane,1630217.0,2.0,,,,,,,,
380,PT11M07.00S,2025-12-23T04:26:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,17.427726675427067,46.81372549019608,1610612744,62,59,2025-12-23T04:27:36Z,3720000,False,16.0,111.0,1,left,M. Moody 11' Jump Shot (13 PTS) (D. Green 2 AST),"[1630541, 203110]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,11.24,Made,,,,,13.0,D. Green,203110.0,2.0,,,,,,,,
382,PT10M56.00S,2025-12-23T04:27:02.3Z,3,REGULAR,2pt,Jump Shot,[],1628976,78.26872536136662,49.26470588235294,1610612753,62,61,2025-12-23T04:27:08Z,3740000,False,-4.0,152.0,1,right,W. Carter Jr. 15' Jump Shot (6 PTS) (D. Bane 3 AST),"[1628976, 1630217]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Center,,,15.18,Made,,,,,6.0,D. Bane,1630217.0,3.0,,,,,,,,
384,PT10M44.00S,2025-12-23T04:27:15.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,5.075558475689881,46.07843137254902,1610612744,64,61,2025-12-23T04:27:19Z,3760000,False,20.0,-5.0,1,left,D. Green driving Layup (7 PTS) (S. Curry 3 AST),"[203110, 201939]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,2.02,Made,,,,,7.0,S. Curry,201939.0,3.0,,,,,,,,
386,PT10M26.00S,2025-12-23T04:27:32.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.38042049934296,45.09803921568628,1610612753,64,63,2025-12-23T04:27:37Z,3780000,False,-25.0,10.0,1,right,D. Bane driving Layup (13 PTS) (T. Jones 3 AST),"[1630217, 1626145]",1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,2.64,Made,,,,,13.0,T. Jones,1626145.0,3.0,,,,,,,,
388,PT10M10.00S,2025-12-23T04:27:48.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642366,8.09789750328515,40.19607843137255,1610612744,64,63,2025-12-23T04:29:06Z,3800000,False,49.0,24.0,1,left,MISS Q. Post floating Shot,[1642366],1610612744.0,GSW,floating,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,5.44,Missed,,,,,,,,,,,,,,,,
389,PT10M08.00S,2025-12-23T04:27:50.8Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,64,63,2025-12-23T04:29:19Z,3810000,False,,,0,,P. Banchero REBOUND (Off:1 Def:8),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,388.0,9.0,8.0,1.0,,,,,,,,,,,,
390,PT10M03.00S,2025-12-23T04:27:55.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641710,94.69448094612353,2.450980392156863,1610612753,64,66,2025-12-23T04:28:12Z,3820000,False,-238.0,-3.0,1,right,A. Black 3PT running (12 PTS) (P. Banchero 5 AST),"[1641710, 1631094]",1610612753.0,ORL,running,,,Black,A. Black,,,,,Left Corner 3,24+ Left,,,23.77,Made,,,,,12.0,P. Banchero,1631094.0,5.0,,,,,,,,
392,PT09M45.00S,2025-12-23T04:28:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,8.886333771353483,41.911764705882355,1610612744,66,66,2025-12-23T04:28:20Z,3840000,False,40.0,31.0,1,left,D. Green driving finger roll Layup (9 PTS),[203110],1610612744.0,GSW,driving finger roll,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,5.09,Made,,,,,9.0,,,,,,,,,,,
393,PT09M20.00S,2025-12-23T04:28:39.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,92.32917214191852,51.71568627450981,1610612753,66,66,2025-12-23T04:28:48Z,3850000,False,9.0,20.0,1,right,MISS W. Carter Jr. DUNK - blocked,"[1628976, 1630541]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,2.14,Missed,,,,,,,,,Moody,1630541.0,,,,,,
394,PT09M20.00S,2025-12-23T04:28:39.1Z,3,REGULAR,block,,[],1630541,,,1610612753,66,66,2025-12-23T04:28:41Z,3860000,False,,,0,,M. Moody BLOCK (1 BLK),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT09M19.00S,2025-12-23T04:28:40.1Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,66,66,2025-12-23T04:30:55Z,3870000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,393.0,2.0,1.0,1.0,,,,,,,,,,,,
396,PT09M18.00S,2025-12-23T04:28:42.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628976,94.40999984741211,50.0,1610612753,66,68,2025-12-23T04:30:58Z,3880000,False,0.0,0.0,1,right,W. Carter Jr. putback Layup (8 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,8.0,,,,,,,,,,,
397,PT09M04.00S,2025-12-23T04:28:55.0Z,3,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,66,68,2025-12-23T04:31:30Z,3890000,False,,,0,,S. Curry bad pass out-of-bounds TURNOVER (2 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,201638.0,2.0,,,,,,,,,,,,,,,,,,
398,PT08M56.00S,2025-12-23T04:29:09.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641710,89.17542706964521,3.431372549019608,1610612753,66,68,2025-12-23T04:29:15Z,3900000,False,-233.0,49.0,1,right,MISS A. Black 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Left Corner 3,24+ Left,,,23.8,Missed,,,,,,,,,,,,,,,,
399,PT08M53.00S,2025-12-23T04:29:12.0Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,66,68,2025-12-23T04:29:15Z,3910000,False,,,0,,Q. Post REBOUND (Off:1 Def:4),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Left Corner 3,24+ Left,,,,,398.0,5.0,4.0,1.0,,,,,,,,,,,,
400,PT08M47.00S,2025-12-23T04:29:17.9Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,66,68,2025-12-23T04:29:22Z,3920000,False,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 1626145]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,,,Jones,1626145.0
401,PT08M47.00S,2025-12-23T04:29:17.9Z,3,REGULAR,steal,,[],1626145,,,1610612753,66,68,2025-12-23T04:29:20Z,3930000,False,,,0,,T. Jones STEAL (3 STL),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
402,PT08M46.00S,2025-12-23T04:29:24.3Z,3,REGULAR,foul,personal,['1freethrow'],1642366,,,1610612753,66,68,2025-12-23T04:29:32Z,3940000,False,,,0,,Q. Post transition take personal FOUL (4 PF) (Jones 1 FT),"[1642366, 1626145]",1610612744.0,GSW,transition take,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,1830.0,,,,,,,,,,,,,,4.0,0.0,Jones,1626145.0,,
404,PT08M46.00S,2025-12-23T04:29:54.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630217,,,1610612753,66,69,2025-12-23T04:29:54Z,3960000,False,,,0,,D. Bane transition take Free Throw 1 of 1 (14 PTS),[1630217],1610612753.0,ORL,transition take,,,Bane,D. Bane,,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,
405,PT08M32.00S,2025-12-23T04:30:24.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641710,87.46714848883047,49.26470588235294,1610612753,66,71,2025-12-23T04:30:40Z,3970000,False,-4.0,65.0,1,right,A. Black 6' turnaround Jump Shot (14 PTS),[1641710],1610612753.0,ORL,turnaround,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,6.54,Made,,,,,14.0,,,,,,,,,,,
406,PT08M31.00S,2025-12-23T04:30:29.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,66,71,2025-12-23T04:30:29Z,3980000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT08M31.00S,2025-12-23T04:32:49.4Z,3,REGULAR,substitution,out,[],203110,,,1610612744,66,71,2025-12-23T04:33:26Z,3990000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT08M31.00S,2025-12-23T04:32:49.4Z,3,REGULAR,substitution,in,[],1641764,,,1610612744,66,71,2025-12-23T04:33:26Z,4000000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT08M20.00S,2025-12-23T04:33:49.5Z,3,REGULAR,3pt,Jump Shot,[],201939,35.167542706964525,40.931372549019606,1610612744,69,71,2025-12-23T04:33:55Z,4010000,False,45.0,278.0,1,left,S. Curry 28' 3PT step back (13 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,28.18,Made,,,,,13.0,,,,,,,,,,,
410,PT07M58.00S,2025-12-23T04:34:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,93.24901445466492,44.36274509803921,1610612753,69,73,2025-12-23T04:34:16Z,4020000,False,-28.0,11.0,1,right,P. Banchero cutting Layup (18 PTS) (W. Carter Jr. 2 AST),"[1631094, 1628976]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,3.03,Made,,,,,18.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,
