actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
628,PT10M05.00S,2025-12-21T03:32:00.1Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,95,90,2025-12-21T03:35:59Z,6170000,False,,,0,,G. Payton II REBOUND (Off:3 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,627.0,7.0,4.0,3.0,,,,,,,,,,,,,
629,PT10M03.00S,2025-12-21T03:32:04.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627780,5.338370565045992,47.549019607843135,1610612744,95,90,2025-12-21T03:37:22Z,6180000,False,12.0,-2.0,1,left,MISS G. Payton II Layup,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
630,PT10M02.00S,2025-12-21T03:32:05.5Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,95,90,2025-12-21T03:37:22Z,6190000,False,,,0,,G. Payton II REBOUND (Off:4 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,629.0,8.0,4.0,4.0,,,,,,,,,,,,,
631,PT09M56.00S,2025-12-21T03:32:06.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630611,27.283180026281208,16.666666666666664,1610612744,95,90,2025-12-21T03:32:21Z,6200000,False,167.0,204.0,1,left,MISS G. Santos 26' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
632,PT09M54.00S,2025-12-21T03:32:08.9Z,4,REGULAR,rebound,defensive,[],1642346,,,1610612756,95,90,2025-12-21T03:32:26Z,6210000,False,,,0,,R. Dunn REBOUND (Off:1 Def:4),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,,,,631.0,5.0,4.0,1.0,,,,,,,,,,,,,
633,PT09M42.00S,2025-12-21T03:32:20.7Z,4,REGULAR,turnover,bad pass,[],1626220,,,1610612756,95,90,2025-12-21T03:33:17Z,6220000,False,,,0,,R. O'Neale bad pass TURNOVER (3 TO),"[1626220, 201939]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,3.0,Curry,201939.0,,,,,
634,PT09M42.00S,2025-12-21T03:32:20.7Z,4,REGULAR,steal,,[],201939,,,1610612744,95,90,2025-12-21T03:32:23Z,6230000,False,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
635,PT09M19.00S,2025-12-21T03:32:43.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627780,29.122864651773984,74.75490196078431,1610612744,95,90,2025-12-21T03:33:21Z,6240000,False,-124.0,221.0,1,left,MISS G. Payton II 25' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
636,PT09M17.00S,2025-12-21T03:32:46.0Z,4,REGULAR,rebound,offensive,[],1630611,,,1610612744,95,90,2025-12-21T03:32:46Z,6250000,False,,,0,,G. Santos REBOUND (Off:2 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,,,,635.0,3.0,1.0,2.0,,,,,,,,,,,,,
637,PT09M14.00S,2025-12-21T03:32:48.5Z,4,REGULAR,turnover,bad pass,[],1630611,,,1610612744,95,90,2025-12-21T03:33:28Z,6260000,False,,,0,,G. Santos bad pass TURNOVER (1 TO),"[1630611, 1642346]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Dunn,1642346.0,,,,,
638,PT09M14.00S,2025-12-21T03:32:48.5Z,4,REGULAR,steal,,[],1642346,,,1610612756,95,90,2025-12-21T03:32:50Z,6270000,False,,,0,,R. Dunn STEAL (1 STL),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
639,PT09M11.00S,2025-12-21T03:32:54.9Z,4,REGULAR,foul,offensive,[],1642346,,,1610612756,95,90,2025-12-21T03:33:02Z,6280000,False,,,0,,R. Dunn charge offensive FOUL (4 PF),"[1642346, 201939]",1610612756.0,PHX,charge,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627529.0,4.0,0.0,Curry,201939.0,,,,,,,,
641,PT09M11.00S,2025-12-21T03:32:54.9Z,4,REGULAR,turnover,offensive foul,[],1642346,,,1610612756,95,90,2025-12-21T03:32:54Z,6300000,False,,,0,,R. Dunn offensive foul TURNOVER (2 TO),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627529.0,,,,,2.0,,,,,,,
642,PT09M11.00S,2025-12-21T03:33:10.2Z,4,REGULAR,substitution,out,[],1642345,,,1610612744,95,90,2025-12-21T03:33:31Z,6310000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT09M11.00S,2025-12-21T03:33:10.2Z,4,REGULAR,substitution,out,[],1631221,,,1610612744,95,90,2025-12-21T03:33:31Z,6320000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT09M11.00S,2025-12-21T03:33:10.2Z,4,REGULAR,substitution,in,[],1626164,,,1610612744,95,90,2025-12-21T03:33:31Z,6330000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT09M11.00S,2025-12-21T03:33:10.2Z,4,REGULAR,substitution,in,[],1631109,,,1610612744,95,90,2025-12-21T03:33:31Z,6340000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT08M52.00S,2025-12-21T03:33:39.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201939,24.26084099868594,88.48039215686273,1610612744,98,90,2025-12-21T03:33:47Z,6350000,False,-192.0,176.0,1,left,S. Curry 26' 3PT step back (17 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.05,Made,17.0,,,,,,,,,,,,,,,,,
647,PT08M37.00S,2025-12-21T03:33:54.7Z,4,REGULAR,3pt,Jump Shot,[],1626220,73.01248357424441,11.029411764705882,1610612756,98,90,2025-12-21T04:09:38Z,6360000,False,-195.0,201.0,1,right,MISS R. O'Neale 28' pullup 3PT,[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,28.01,Missed,,,,,,,,,,,,,,,,,,
648,PT08M36.00S,2025-12-21T03:33:55.7Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,98,90,2025-12-21T04:09:38Z,6370000,False,,,0,,S. Curry REBOUND (Off:2 Def:7),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,647.0,9.0,7.0,2.0,,,,,,,,,,,,,
813,PT08M36.00S,2025-12-21T03:33:59.8Z,4,REGULAR,turnover,lost ball,[],201939,,,1610612744,98,90,2025-12-21T04:09:07Z,6375000,False,,,0,,S. Curry lost ball TURNOVER (3 TO),"[201939, 1626220]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,3.0,O'Neale,1626220.0,,,,,
814,PT08M36.00S,2025-12-21T03:33:59.8Z,4,REGULAR,steal,,[],1626220,,,1610612756,98,90,2025-12-21T04:09:07Z,6377500,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
649,PT08M27.00S,2025-12-21T03:34:05.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642346,91.80354796320631,49.754901960784316,1610612756,98,92,2025-12-21T04:09:07Z,6380000,False,-1.0,25.0,1,right,R. Dunn cutting DUNK (7 PTS) (J. Bouyea 2 AST),"[1642346, 1631123]",1610612756.0,PHX,cutting,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,2.45,Made,7.0,,,,,,,,,,,,,J. Bouyea,1631123.0,2.0,,
651,PT08M04.00S,2025-12-21T03:34:27.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627780,12.434296977660972,45.83333333333333,1610612744,100,92,2025-12-21T03:34:33Z,6400000,False,21.0,64.0,1,left,G. Payton II 6' Hook (5 PTS) (S. Curry 6 AST),"[1627780, 201939]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,6.77,Made,5.0,,,,,,,,,,,,,S. Curry,201939.0,6.0,,
653,PT07M52.00S,2025-12-21T03:34:41.2Z,4,REGULAR,turnover,out-of-bounds,[],1631123,,,1610612756,100,92,2025-12-21T03:34:50Z,6420000,False,,,0,,J. Bouyea bad pass out-of-bounds TURNOVER (1 TO),[1631123],1610612756.0,PHX,bad pass,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Left Center,,,,,,,,202053.0,,,,,1.0,,,,,,,
654,PT07M52.00S,2025-12-21T03:34:47.9Z,4,REGULAR,substitution,out,[],1642366,,,1610612744,100,92,2025-12-21T03:35:04Z,6430000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT07M52.00S,2025-12-21T03:34:47.9Z,4,REGULAR,substitution,out,[],201939,,,1610612744,100,92,2025-12-21T03:35:04Z,6440000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT07M52.00S,2025-12-21T03:34:47.9Z,4,REGULAR,substitution,in,[],202710,,,1610612744,100,92,2025-12-21T03:35:04Z,6450000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT07M52.00S,2025-12-21T03:34:47.9Z,4,REGULAR,substitution,in,[],1631218,,,1610612744,100,92,2025-12-21T03:35:04Z,6460000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT07M34.00S,2025-12-21T03:35:38.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202710,11.12023653088042,43.38235294117647,1610612744,100,92,2025-12-21T03:35:47Z,6470000,False,33.0,52.0,1,left,MISS J. Butler III 6' turnaround Shot - blocked,"[202710, 1631123]",1610612744.0,GSW,turnaround,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,Bouyea,1631123.0
659,PT07M34.00S,2025-12-21T03:35:38.3Z,4,REGULAR,block,,[],1631123,,,1610612744,100,92,2025-12-21T03:35:41Z,6480000,False,,,0,,J. Bouyea BLOCK (2 BLK),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
660,PT07M33.00S,2025-12-21T03:35:39.3Z,4,REGULAR,rebound,defensive,[],1631109,,,1610612756,100,92,2025-12-21T04:10:11Z,6490000,False,,,0,,M. Williams REBOUND (Off:1 Def:4),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,658.0,5.0,4.0,1.0,,,,,,,,,,,,,
661,PT07M25.00S,2025-12-21T03:35:47.7Z,4,REGULAR,turnover,bad pass,[],1642346,,,1610612756,100,92,2025-12-21T03:35:53Z,6500000,False,,,0,,R. Dunn bad pass TURNOVER (3 TO),"[1642346, 1630611]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,3.0,Santos,1630611.0,,,,,
662,PT07M25.00S,2025-12-21T03:35:47.7Z,4,REGULAR,steal,,[],1630611,,,1610612744,100,92,2025-12-21T03:35:50Z,6510000,False,,,0,,G. Santos STEAL (2 STL),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
663,PT07M10.00S,2025-12-21T03:36:02.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630611,9.806176084099869,2.696078431372549,1610612744,103,92,2025-12-21T03:36:09Z,6520000,False,237.0,40.0,1,left,G. Santos 3PT  (5 PTS) (B. Podziemski 3 AST),"[1630611, 1641764]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Right Corner 3,24+ Right,23.98,Made,5.0,,,,,,,,,,,,,B. Podziemski,1641764.0,3.0,,
665,PT07M08.00S,2025-12-21T03:36:12.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,103,92,2025-12-21T03:36:12Z,6540000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT07M08.00S,2025-12-21T03:38:44.0Z,4,REGULAR,substitution,out,[],1627780,,,1610612756,103,92,2025-12-21T03:39:07Z,6560000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT07M08.00S,2025-12-21T03:38:44.0Z,4,REGULAR,substitution,out,[],1626220,,,1610612756,103,92,2025-12-21T03:39:07Z,6570000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT07M08.00S,2025-12-21T03:38:44.0Z,4,REGULAR,substitution,out,[],1642346,,,1610612756,103,92,2025-12-21T03:39:07Z,6580000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT07M08.00S,2025-12-21T03:38:44.0Z,4,REGULAR,substitution,out,[],1631109,,,1610612756,103,92,2025-12-21T03:39:07Z,6590000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT07M08.00S,2025-12-21T03:38:44.0Z,4,REGULAR,substitution,out,[],1631123,,,1610612756,103,92,2025-12-21T03:39:07Z,6600000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT07M08.00S,2025-12-21T03:38:44.0Z,4,REGULAR,substitution,in,[],1642954,,,1610612756,103,92,2025-12-21T03:39:07Z,6610000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT07M08.00S,2025-12-21T03:38:44.0Z,4,REGULAR,substitution,in,[],1642345,,,1610612756,103,92,2025-12-21T03:39:07Z,6620000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT07M08.00S,2025-12-21T03:38:44.0Z,4,REGULAR,substitution,in,[],1631221,,,1610612756,103,92,2025-12-21T03:39:07Z,6630000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT07M08.00S,2025-12-21T03:38:44.0Z,4,REGULAR,substitution,in,[],1630692,,,1610612756,103,92,2025-12-21T03:39:07Z,6640000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT07M08.00S,2025-12-21T03:38:44.0Z,4,REGULAR,substitution,in,[],1628415,,,1610612756,103,92,2025-12-21T03:39:07Z,6650000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT06M56.00S,2025-12-21T03:39:17.0Z,4,REGULAR,2pt,Jump Shot,[],1626164,80.89684625492772,68.38235294117648,1610612756,103,92,2025-12-21T03:44:02Z,6660000,False,92.0,127.0,1,right,MISS D. Booker 15' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,15.68,Missed,,,,,,,,,,,,,,,,,,
678,PT06M54.00S,2025-12-21T03:39:19.0Z,4,REGULAR,rebound,defensive,[],1631218,,,1610612744,103,92,2025-12-21T03:44:02Z,6670000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:4),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Right,,,,677.0,5.0,4.0,1.0,,,,,,,,,,,,,
679,PT06M39.00S,2025-12-21T03:39:32.0Z,4,REGULAR,3pt,Jump Shot,[],1641764,33.196452036793694,52.450980392156865,1610612744,103,92,2025-12-21T03:39:45Z,6680000,False,-12.0,260.0,1,left,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
680,PT06M36.00S,2025-12-21T03:39:35.0Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,103,92,2025-12-21T03:39:45Z,6690000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:4),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Center,,,,679.0,6.0,4.0,2.0,,,,,,,,,,,,,
681,PT06M28.00S,2025-12-21T03:39:43.6Z,4,REGULAR,turnover,lost ball,[],1642954,,,1610612744,103,92,2025-12-21T03:39:49Z,6700000,False,,,0,,W. Richard lost ball TURNOVER (1 TO),"[1642954, 1626164]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1.0,Booker,1626164.0,,,,,
682,PT06M28.00S,2025-12-21T03:39:43.6Z,4,REGULAR,steal,,[],1626164,,,1610612756,103,92,2025-12-21T04:13:32Z,6710000,False,,,0,,D. Booker STEAL (3 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
683,PT06M22.00S,2025-12-21T03:39:49.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,92.9862023653088,55.392156862745104,1610612756,103,94,2025-12-21T03:46:03Z,6720000,False,27.0,13.0,1,right,D. Booker running Layup (28 PTS) (C. Gillespie 4 AST),"[1626164, 1631221]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,3.01,Made,28.0,,,,,,,,,,,,,C. Gillespie,1631221.0,4.0,,
685,PT05M53.00S,2025-12-21T03:40:18.3Z,4,REGULAR,3pt,Jump Shot,[],202710,9.937582128777924,95.58823529411765,1610612744,103,94,2025-12-21T03:40:32Z,6740000,False,-228.0,41.0,1,left,MISS J. Butler III 3PT,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Left Corner 3,24+ Left,23.15,Missed,,,,,,,,,,,,,,,,,,
686,PT05M51.00S,2025-12-21T03:40:20.3Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,103,94,2025-12-21T03:40:32Z,6750000,False,,,0,,T. Jackson-Davis REBOUND (Off:3 Def:4),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Left Corner 3,24+ Left,,,,685.0,7.0,4.0,3.0,,,,,,,,,,,,,
687,PT05M44.00S,2025-12-21T03:40:27.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202710,7.703679369250986,2.2058823529411766,1610612744,103,94,2025-12-21T03:46:58Z,6760000,False,239.0,20.0,1,left,MISS J. Butler III 3PT,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Right Corner 3,24+ Right,23.98,Missed,,,,,,,,,,,,,,,,,,
688,PT05M44.00S,2025-12-21T03:40:27.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,103,94,2025-12-21T03:40:41Z,6770000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,,687.0,,,,,,,,,,,,,,,,
689,PT05M43.00S,2025-12-21T03:40:33.6Z,4,REGULAR,foul,personal,[],1641764,,,1610612756,103,94,2025-12-21T03:40:57Z,6780000,False,,,0,,B. Podziemski loose ball personal FOUL (2 PF),"[1641764, 1642345]",1610612744.0,GSW,loose ball,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627529.0,2.0,0.0,Ighodaro,1642345.0,,,,,,,,
691,PT05M26.00S,2025-12-21T03:41:13.7Z,4,REGULAR,foul,personal,['2freethrow'],1630611,,,1610612756,103,94,2025-12-21T03:41:22Z,6800000,False,,,0,,G. Santos shooting personal FOUL (1 PF) (Brooks 2 FT),"[1630611, 1628415]",1610612744.0,GSW,shooting,,,Santos,G. Santos,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2003.0,1.0,0.0,Brooks,1628415.0,,,,,,,,
693,PT05M26.00S,2025-12-21T03:41:37.0Z,4,REGULAR,freethrow,1 of 2,[],1628415,,,1610612756,103,95,2025-12-21T03:41:37Z,6820000,False,,,0,,D. Brooks Free Throw 1 of 2 (21 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
694,PT05M26.00S,2025-12-21T03:41:38.1Z,4,REGULAR,substitution,out,[],1641764,,,1610612756,103,95,2025-12-21T03:41:45Z,6830000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT05M26.00S,2025-12-21T03:41:38.1Z,4,REGULAR,substitution,out,[],1630611,,,1610612756,103,95,2025-12-21T03:41:45Z,6840000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT05M26.00S,2025-12-21T03:41:38.1Z,4,REGULAR,substitution,in,[],201939,,,1610612756,103,95,2025-12-21T03:41:45Z,6850000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT05M26.00S,2025-12-21T03:41:38.1Z,4,REGULAR,substitution,in,[],1630541,,,1610612756,103,95,2025-12-21T03:41:45Z,6860000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT05M26.00S,2025-12-21T03:41:57.3Z,4,REGULAR,freethrow,2 of 2,[],1628415,,,1610612756,103,96,2025-12-21T03:41:57Z,6870000,False,,,0,,D. Brooks Free Throw 2 of 2 (22 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
699,PT05M07.00S,2025-12-21T03:42:16.9Z,4,REGULAR,turnover,lost ball,[],201939,,,1610612744,103,96,2025-12-21T03:42:22Z,6880000,False,,,0,,S. Curry lost ball TURNOVER (4 TO),"[201939, 1631221]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,4.0,Gillespie,1631221.0,,,,,
700,PT05M07.00S,2025-12-21T03:42:16.9Z,4,REGULAR,steal,,[],1631221,,,1610612756,103,96,2025-12-21T03:42:19Z,6890000,False,,,0,,C. Gillespie STEAL (3 STL),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
701,PT05M01.00S,2025-12-21T03:42:24.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,82.34231274638634,67.15686274509804,1610612756,103,96,2025-12-21T03:48:49Z,6900000,False,86.0,113.0,1,right,MISS D. Booker 14' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,14.23,Missed,,,,,,,,,,,,,,,,,,
702,PT04M59.00S,2025-12-21T03:42:26.4Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,103,96,2025-12-21T03:48:49Z,6910000,False,,,0,,S. Curry REBOUND (Off:2 Def:8),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,701.0,10.0,8.0,2.0,,,,,,,,,,,,,
703,PT04M54.00S,2025-12-21T03:42:31.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642954,8.09789750328515,50.73529411764706,1610612744,103,96,2025-12-21T03:50:13Z,6920000,False,-4.0,24.0,1,left,MISS W. Richard running Layup - blocked,"[1642954, 1626164]",1610612744.0,GSW,running,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,Booker,1626164.0
704,PT04M54.00S,2025-12-21T03:42:31.9Z,4,REGULAR,block,,[],1626164,,,1610612744,103,96,2025-12-21T03:42:35Z,6930000,False,,,0,,D. Booker BLOCK (2 BLK),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
705,PT04M54.00S,2025-12-21T03:42:31.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,103,96,2025-12-21T03:43:23Z,6940000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,703.0,,,,,,,,,,,,,,,,
707,PT04M54.00S,2025-12-21T03:43:21.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,103,96,2025-12-21T03:43:21Z,6960000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
