actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
169,PT12M00.00S,2025-11-25T03:38:27.9Z,2,REGULAR,substitution,out,['startperiod'],1642271,,,1610612744,26,35,2025-11-25T03:38:50Z,1650000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-11-25T03:38:27.9Z,2,REGULAR,substitution,in,['startperiod'],1630311,,,1610612744,26,35,2025-11-25T03:38:50Z,1660000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-11-25T03:38:27.9Z,2,REGULAR,substitution,in,['startperiod'],1642366,,,1610612744,26,35,2025-11-25T03:38:50Z,1670000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-11-25T03:38:27.9Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612744,26,35,2025-11-25T03:38:50Z,1680000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-11-25T03:38:27.9Z,2,REGULAR,substitution,in,['startperiod'],1629004,,,1610612744,26,35,2025-11-25T03:38:50Z,1690000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-11-25T03:39:03.4Z,2,REGULAR,period,start,[],0,,,1610612762,26,35,2025-11-25T03:39:03Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M47.00S,2025-11-25T03:39:06.3Z,2,REGULAR,violation,kicked ball,[],202710,,,1610612762,26,35,2025-11-25T03:39:28Z,1710000,False,,,0,,J. Butler III kicked ball VIOLATION,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,1627519.0,,,,,,,
176,PT11M38.00S,2025-11-25T03:39:14.7Z,2,REGULAR,2pt,Jump Shot,[],1628374,93.9060446780552,26.47058823529412,1610612762,26,35,2025-11-25T03:46:44Z,1720000,False,-118.0,5.0,1,right,MISS L. Markkanen 11' fadeaway Shot,[1628374],1610612762.0,UTA,fadeaway,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,11.77,Missed,,,,,,,,,,,,,,,,,,
177,PT11M37.00S,2025-11-25T03:39:15.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,26,35,2025-11-25T03:46:44Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Left,,,176.0,,,,,,,,,,,,,,,,,
179,PT11M35.00S,2025-11-25T03:39:33.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629004,93.64323258869908,4.901960784313726,1610612762,26,35,2025-11-25T03:39:38Z,1750000,False,-225.0,7.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
180,PT11M32.00S,2025-11-25T03:39:36.9Z,2,REGULAR,rebound,defensive,[],1642954,,,1610612744,26,35,2025-11-25T03:39:38Z,1760000,False,,,0,,W. Richard REBOUND (Off:0 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Left Corner 3,24+ Left,,,179.0,1.0,1.0,0.0,,,,,,,,,,,,,,
181,PT11M17.00S,2025-11-25T03:39:52.3Z,2,REGULAR,3pt,Jump Shot,[],1642366,32.14520367936925,29.65686274509804,1610612744,26,35,2025-11-25T03:39:58Z,1770000,False,102.0,250.0,1,left,MISS Q. Post 26' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,26.96,Missed,,,,,,,,,,,,,,,,,,
182,PT11M13.00S,2025-11-25T03:39:56.3Z,2,REGULAR,rebound,defensive,[],203994,,,1610612762,26,35,2025-11-25T03:39:58Z,1780000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:3),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,181.0,3.0,3.0,0.0,,,,,,,,,,,,,,
183,PT11M05.00S,2025-11-25T03:40:04.2Z,2,REGULAR,turnover,lost ball,[],1629004,,,1610612762,26,35,2025-11-25T03:40:12Z,1790000,False,,,0,,S. Mykhailiuk lost ball TURNOVER (1 TO),"[1629004, 1642954]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Richard,1642954.0
184,PT11M05.00S,2025-11-25T03:40:04.2Z,2,REGULAR,steal,,[],1642954,,,1610612744,26,35,2025-11-25T03:50:33Z,1800000,False,,,0,,W. Richard STEAL (1 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
185,PT11M00.00S,2025-11-25T03:40:09.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642954,9.806176084099869,2.941176470588235,1610612744,29,35,2025-11-25T03:49:21Z,1810000,False,235.0,40.0,1,left,W. Richard 3PT running (3 PTS) (J. Butler III 2 AST),"[1642954, 202710]",1610612744.0,GSW,running,,,Richard,W. Richard,,,,,Right Corner 3,24+ Right,23.86,Made,,,,,,,3.0,J. Butler III,202710.0,2.0,,,,,,,,
187,PT10M43.00S,2025-11-25T03:40:26.4Z,2,REGULAR,2pt,Jump Shot,[],1628374,74.72076215505913,38.23529411764706,1610612762,29,35,2025-11-25T03:40:33Z,1830000,False,-59.0,185.0,1,right,MISS L. Markkanen 19' pullup Shot,[1628374],1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Center,19.42,Missed,,,,,,,,,,,,,,,,,,
188,PT10M41.00S,2025-11-25T03:40:28.4Z,2,REGULAR,rebound,defensive,[],202710,,,1610612744,29,35,2025-11-25T03:40:33Z,1840000,False,,,0,,J. Butler III REBOUND (Off:0 Def:2),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Center,,,187.0,2.0,2.0,0.0,,,,,,,,,,,,,,
189,PT10M35.00S,2025-11-25T03:40:35.3Z,2,REGULAR,3pt,Jump Shot,[],1630541,24.78646517739816,12.745098039215685,1610612744,32,35,2025-11-25T03:40:40Z,1850000,False,186.0,180.0,1,left,M. Moody 25' 3PT  (3 PTS) (P. Spencer 1 AST),"[1630541, 1630311]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,25.94,Made,,,,,,,3.0,P. Spencer,1630311.0,1.0,,,,,,,,
191,PT10M20.00S,2025-11-25T03:40:49.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,83.13074901445466,47.30392156862745,1610612762,32,35,2025-11-25T03:50:14Z,1870000,False,-13.0,106.0,1,right,MISS I. Collier 10' driving floating Shot,[1642268],1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,10.7,Missed,,,,,,,,,,,,,,,,,,
192,PT10M17.00S,2025-11-25T03:40:52.1Z,2,REGULAR,rebound,offensive,[],1642268,,,1610612762,32,35,2025-11-25T03:50:14Z,1880000,False,,,0,,I. Collier REBOUND (Off:1 Def:0),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,,,191.0,1.0,0.0,1.0,,,,,,,,,,,,,,
193,PT10M15.00S,2025-11-25T03:40:54.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1641729,94.03745072273325,22.30392156862745,1610612762,32,35,2025-11-25T03:41:01Z,1890000,False,-138.0,4.0,1,right,MISS B. Sensabaugh 13' Jump Shot,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Left,13.85,Missed,,,,,,,,,,,,,,,,,,
194,PT10M13.00S,2025-11-25T03:40:56.9Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,32,35,2025-11-25T04:13:40Z,1900000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,,,
195,PT10M02.00S,2025-11-25T03:41:06.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.30946123521682,40.68627450980392,1610612744,32,35,2025-11-25T03:51:55Z,1910000,False,47.0,16.0,1,left,MISS J. Butler III driving Layup,[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,,
196,PT10M01.00S,2025-11-25T03:41:07.9Z,2,REGULAR,rebound,offensive,[],202710,,,1610612744,32,35,2025-11-25T03:41:21Z,1920000,False,,,0,,J. Butler III REBOUND (Off:1 Def:2),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,195.0,3.0,2.0,1.0,,,,,,,,,,,,,,
197,PT10M01.00S,2025-11-25T03:41:09.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202710,5.590000152587891,50.0,1610612744,34,35,2025-11-25T03:52:19Z,1930000,False,0.0,0.0,1,left,J. Butler III tip Layup (9 PTS),[202710],1610612744.0,GSW,tip,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,9.0,,,,,,,,,,,
198,PT10M01.00S,2025-11-25T03:41:12.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,34,35,2025-11-25T03:41:12Z,1940000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M01.00S,2025-11-25T03:43:01.3Z,2,REGULAR,substitution,out,[],1641729,,,1610612762,34,35,2025-11-25T03:44:03Z,1950000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M01.00S,2025-11-25T03:43:01.3Z,2,REGULAR,substitution,in,[],1642846,,,1610612762,34,35,2025-11-25T03:44:03Z,1960000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M51.00S,2025-11-25T03:44:15.2Z,2,REGULAR,3pt,Jump Shot,[],1629004,94.56307490144546,3.1862745098039214,1610612762,34,35,2025-11-25T03:44:20Z,1970000,False,-234.0,-1.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
202,PT09M47.00S,2025-11-25T03:44:19.2Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,34,35,2025-11-25T03:44:20Z,1980000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Left Corner 3,24+ Left,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,
203,PT09M34.00S,2025-11-25T03:44:31.2Z,2,REGULAR,3pt,Jump Shot,[],1630541,18.873193166885677,94.11764705882352,1610612744,37,35,2025-11-25T03:44:53Z,1990000,False,-221.0,125.0,1,left,M. Moody 25' 3PT  (6 PTS) (Q. Post 2 AST),"[1630541, 1642366]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.35,Made,,,,,,,6.0,Q. Post,1642366.0,2.0,,,,,,,,
205,PT09M20.00S,2025-11-25T03:44:45.7Z,2,REGULAR,3pt,Jump Shot,[],1642846,93.77463863337714,95.09803921568627,1610612762,37,35,2025-11-25T03:44:55Z,2010000,False,225.0,6.0,1,right,MISS A. Bailey 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
206,PT09M20.00S,2025-11-25T03:44:45.7Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,37,35,2025-11-25T03:44:55Z,2020000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,,,205.0,2.0,1.0,1.0,,,,,,,,,,,,,,
207,PT09M06.00S,2025-11-25T03:44:59.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642846,94.69448094612353,94.36274509803921,1610612762,37,35,2025-11-25T03:45:05Z,2030000,False,222.0,-3.0,1,right,MISS A. Bailey 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Right Corner 3,24+ Right,22.18,Missed,,,,,,,,,,,,,,,,,,
208,PT09M02.00S,2025-11-25T03:45:03.9Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,37,35,2025-11-25T03:45:05Z,2040000,False,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,,
209,PT08M46.00S,2025-11-25T03:45:19.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,10.068988173455978,43.627450980392155,1610612744,39,35,2025-11-25T03:54:19Z,2050000,False,32.0,42.0,1,left,J. Butler III driving floating Jump Shot (11 PTS),[202710],1610612744.0,GSW,driving floating,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,5.28,Made,,,,,,,11.0,,,,,,,,,,,
210,PT08M23.00S,2025-11-25T03:45:42.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642846,85.75886990801577,43.627450980392155,1610612762,39,35,2025-11-25T03:54:54Z,2060000,False,-32.0,81.0,1,right,MISS A. Bailey 8' driving floating Shot,[1642846],1610612762.0,UTA,driving floating,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),8-16 Center,8.74,Missed,,,,,,,,,,,,,,,,,,
211,PT08M21.00S,2025-11-25T03:45:44.2Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,39,35,2025-11-25T03:45:46Z,2070000,False,,,0,,M. Moody REBOUND (Off:0 Def:3),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,210.0,3.0,3.0,0.0,,,,,,,,,,,,,,
212,PT08M16.00S,2025-11-25T03:45:50.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642366,4.02431011826544,95.58823529411765,1610612744,42,35,2025-11-25T03:55:36Z,2080000,False,-228.0,-15.0,1,left,Q. Post 3PT running (5 PTS) (J. Butler III 3 AST),"[1642366, 202710]",1610612744.0,GSW,running,,,Post,Q. Post,,,,,Left Corner 3,24+ Left,22.84,Made,,,,,,,5.0,J. Butler III,202710.0,3.0,,,,,,,,
214,PT08M01.00S,2025-11-25T03:46:05.6Z,2,REGULAR,3pt,Jump Shot,[],1628374,75.64060446780552,88.48039215686273,1610612762,42,35,2025-11-25T03:46:11Z,2100000,False,192.0,176.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
215,PT07M57.00S,2025-11-25T03:46:09.6Z,2,REGULAR,rebound,defensive,[],202710,,,1610612744,42,35,2025-11-25T03:49:19Z,2110000,False,,,0,,J. Butler III REBOUND (Off:1 Def:3),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Right Center,,,214.0,4.0,3.0,1.0,,,,,,,,,,,,,,
216,PT07M44.00S,2025-11-25T03:46:22.6Z,2,REGULAR,3pt,Jump Shot,[],1642366,26.10052562417871,87.25490196078431,1610612744,42,35,2025-11-25T03:46:28Z,2120000,False,-186.0,193.0,1,left,MISS Q. Post 26' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,26.81,Missed,,,,,,,,,,,,,,,,,,
217,PT07M39.00S,2025-11-25T03:46:27.6Z,2,REGULAR,rebound,offensive,[],1630541,,,1610612744,42,35,2025-11-25T03:46:28Z,2130000,False,,,0,,M. Moody REBOUND (Off:1 Def:3),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,216.0,4.0,3.0,1.0,,,,,,,,,,,,,,
218,PT07M38.00S,2025-11-25T03:46:27.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630541,7.5722733245729295,52.20588235294118,1610612744,44,35,2025-11-25T03:56:57Z,2140000,False,-11.0,19.0,1,left,M. Moody putback Layup (8 PTS),[1630541],1610612744.0,GSW,putback,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,8.0,,,,,,,,,,,
339,PT07M31.00S,2025-11-25T03:46:42.3Z,2,REGULAR,turnover,bad pass,[],1642268,,,1610612762,44,35,2025-11-25T04:14:58Z,2165000,False,,,0,,I. Collier bad pass TURNOVER (2 TO),"[1642268, 1642366]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,,,,,Post,1642366.0
340,PT07M31.00S,2025-11-25T03:46:42.3Z,2,REGULAR,steal,,[],1642366,,,1610612744,44,35,2025-11-25T04:14:58Z,2167500,False,,,0,,Q. Post STEAL (1 STL),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
221,PT07M13.00S,2025-11-25T03:46:49.6Z,2,REGULAR,turnover,backcourt,[],1642366,,,1610612744,44,35,2025-11-25T03:58:03Z,2170000,False,,,0,,Q. Post backcourt TURNOVER (1 TO),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1151.0,1.0,,,,,,
222,PT07M13.00S,2025-11-25T03:47:02.5Z,2,REGULAR,substitution,out,[],202710,,,1610612762,44,35,2025-11-25T03:47:20Z,2180000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M13.00S,2025-11-25T03:47:02.5Z,2,REGULAR,substitution,out,[],1642366,,,1610612762,44,35,2025-11-25T03:47:20Z,2190000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M13.00S,2025-11-25T03:47:02.5Z,2,REGULAR,substitution,out,[],1630311,,,1610612762,44,35,2025-11-25T03:47:20Z,2200000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M13.00S,2025-11-25T03:47:02.5Z,2,REGULAR,substitution,out,[],1642268,,,1610612762,44,35,2025-11-25T03:47:20Z,2210000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M13.00S,2025-11-25T03:47:02.5Z,2,REGULAR,substitution,out,[],1629004,,,1610612762,44,35,2025-11-25T03:47:20Z,2220000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M13.00S,2025-11-25T03:47:02.5Z,2,REGULAR,substitution,out,[],1628374,,,1610612762,44,35,2025-11-25T03:47:20Z,2230000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M13.00S,2025-11-25T03:47:02.5Z,2,REGULAR,substitution,out,[],203994,,,1610612762,44,35,2025-11-25T03:47:20Z,2240000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M13.00S,2025-11-25T03:47:02.5Z,2,REGULAR,substitution,in,[],201939,,,1610612762,44,35,2025-11-25T03:47:20Z,2250000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M13.00S,2025-11-25T03:47:02.5Z,2,REGULAR,substitution,in,[],1631218,,,1610612762,44,35,2025-11-25T03:47:20Z,2260000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M13.00S,2025-11-25T03:47:02.5Z,2,REGULAR,substitution,in,[],1627780,,,1610612762,44,35,2025-11-25T03:47:20Z,2270000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M13.00S,2025-11-25T03:47:02.5Z,2,REGULAR,substitution,in,[],1642383,,,1610612762,44,35,2025-11-25T03:47:20Z,2280000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M13.00S,2025-11-25T03:47:02.5Z,2,REGULAR,substitution,in,[],203937,,,1610612762,44,35,2025-11-25T03:47:20Z,2290000,False,,,0,,SUB in: K. Anderson,[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M13.00S,2025-11-25T03:47:02.5Z,2,REGULAR,substitution,in,[],1641718,,,1610612762,44,35,2025-11-25T03:47:20Z,2300000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M13.00S,2025-11-25T03:47:02.5Z,2,REGULAR,substitution,in,[],1642271,,,1610612762,44,35,2025-11-25T03:47:20Z,2310000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M06.00S,2025-11-25T03:47:35.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642271,90.88370565045992,54.65686274509803,1610612762,44,35,2025-11-25T03:47:39Z,2320000,False,23.0,33.0,1,right,MISS K. Filipowski driving Layup,[1642271],1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,4.06,Missed,,,,,,,,,,,,,,,,,,
237,PT07M03.00S,2025-11-25T03:47:38.1Z,2,REGULAR,rebound,defensive,[],1642954,,,1610612744,44,35,2025-11-25T03:47:39Z,2330000,False,,,0,,W. Richard REBOUND (Off:0 Def:2),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,,,236.0,2.0,2.0,0.0,,,,,,,,,,,,,,
238,PT06M49.00S,2025-11-25T03:47:51.8Z,2,REGULAR,2pt,Jump Shot,[],201939,4.28712220762155,20.833333333333336,1610612744,44,35,2025-11-25T03:59:48Z,2340000,False,146.0,-12.0,1,left,MISS S. Curry 14' step back Shot,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,14.63,Missed,,,,,,,,,,,,,,,,,,
239,PT06M47.00S,2025-11-25T03:47:53.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,44,35,2025-11-25T03:51:21Z,2350000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Right,,,238.0,,,,,,,,,,,,,,,,,
241,PT06M47.00S,2025-11-25T03:48:07.8Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,44,35,2025-11-25T03:51:21Z,2370000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M47.00S,2025-11-25T03:48:07.8Z,2,REGULAR,substitution,in,[],1627741,,,1610612744,44,35,2025-11-25T03:51:21Z,2380000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M47.00S,2025-11-25T03:48:32.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,44,35,2025-11-25T03:51:21Z,2390000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M42.00S,2025-11-25T03:51:47.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631218,6.521024967148489,54.90196078431373,1610612744,44,35,2025-11-25T03:51:53Z,2410000,False,-25.0,9.0,1,left,MISS T. Jackson-Davis driving Layup - blocked,"[1631218, 1642271]",1610612744.0,GSW,driving,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,Filipowski,1642271.0,,,,,,,,,,,,
246,PT06M42.00S,2025-11-25T03:51:47.8Z,2,REGULAR,block,,[],1642271,,,1610612744,44,35,2025-11-25T03:51:49Z,2420000,False,,,0,,K. Filipowski BLOCK (1 BLK),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
247,PT06M42.00S,2025-11-25T03:51:47.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,44,35,2025-11-25T03:51:53Z,2430000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,245.0,,,,,,,,,,,,,,,,,
250,PT06M35.00S,2025-11-25T03:52:24.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201939,27.020367936925098,12.745098039215685,1610612744,47,35,2025-11-25T03:52:38Z,2460000,False,186.0,201.0,1,left,S. Curry 27' 3PT step back (7 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.44,Made,,,,,,,7.0,,,,,,,,,,,
