actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
623,PT08M10.00S,2026-03-11T04:02:42.2Z,4,REGULAR,rebound,defensive,[],1642265,,,1610612741,91,100,2026-03-11T04:02:45Z,6150000,False,,,0,,R. Dillingham REBOUND (Off:1 Def:2),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,622.0,3.0,2.0,1.0,,,,,,
624,PT07M58.00S,2026-03-11T04:02:54.0Z,4,REGULAR,3pt,Jump Shot,[],1641824,30.699737187910642,22.54901960784314,1610612741,91,103,2026-03-11T04:02:57Z,6160000,False,137.0,236.0,1,left,M. Buzelis 27' 3PT  (29 PTS) (R. Dillingham 4 AST),"[1641824, 1642265]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,Made,29.0,27.31,,,,,,,R. Dillingham,1642265.0,4.0,,,
626,PT07M43.00S,2026-03-11T04:03:07.6Z,4,REGULAR,3pt,Jump Shot,[],201143,67.88764783180025,66.66666666666666,1610612744,94,103,2026-03-11T04:03:11Z,6180000,False,83.0,249.0,1,right,A. Horford 26' 3PT  (13 PTS) (L. Cryer 2 AST),"[201143, 1643018]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,Made,13.0,26.29,,,,,,,L. Cryer,1643018.0,2.0,,,
628,PT07M32.00S,2026-03-11T04:03:19.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,7.5722733245729295,44.85294117647059,1610612741,94,103,2026-03-11T04:04:06Z,6200000,False,26.0,19.0,1,left,MISS R. Dillingham driving Layup,[1642265],1610612741.0,CHI,driving,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.18,,,,,,,,,,,,
629,PT07M30.00S,2026-03-11T04:03:21.6Z,4,REGULAR,rebound,offensive,[],1630200,,,1610612741,94,103,2026-03-11T04:04:46Z,6210000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,628.0,2.0,1.0,1.0,,,,,,
630,PT07M28.00S,2026-03-11T04:03:25.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630200,5.590000152587891,50.0,1610612741,94,103,2026-03-11T04:04:50Z,6220000,False,0.0,0.0,1,left,MISS T. Jones tip Layup,[1630200],1610612741.0,CHI,tip,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
631,PT07M26.00S,2026-03-11T04:03:27.3Z,4,REGULAR,rebound,defensive,[],1643018,,,1610612744,94,103,2026-03-11T04:04:50Z,6230000,False,,,0,,L. Cryer REBOUND (Off:0 Def:1),[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Restricted Area,0-8 Center,,,,,,,,,,,630.0,1.0,1.0,0.0,,,,,,
632,PT07M18.00S,2026-03-11T04:03:33.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,93.11760840998686,40.931372549019606,1610612744,96,103,2026-03-11T04:03:36Z,6240000,False,-45.0,12.0,1,right,P. Spencer driving Layup (10 PTS) (G. Payton II 1 AST),"[1630311, 1627780]",1610612744.0,GSW,driving,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,10.0,4.69,,,,,,,G. Payton II,1627780.0,1.0,,,
633,PT07M09.00S,2026-03-11T04:03:46.5Z,4,REGULAR,foul,personal,[],1627780,,,1610612741,96,103,2026-03-11T04:03:51Z,6250000,False,,,0,,G. Payton II personal FOUL (3 PF),"[1627780, 1641824]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,202056.0,3.0,0.0,Buzelis,1641824.0,,,,,,,,,,,,,,,
635,PT07M09.00S,2026-03-11T04:04:05.1Z,4,REGULAR,substitution,out,[],1630611,,,1610612741,96,103,2026-03-11T04:04:07Z,6270000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT07M09.00S,2026-03-11T04:04:05.1Z,4,REGULAR,substitution,in,[],1642954,,,1610612741,96,103,2026-03-11T04:04:07Z,6280000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT06M57.00S,2026-03-11T04:04:23.3Z,4,REGULAR,turnover,bad pass,[],1642265,,,1610612741,96,103,2026-03-11T04:04:27Z,6290000,False,,,0,,R. Dillingham bad pass TURNOVER (1 TO),"[1642265, 1642954]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Richard,1642954.0
638,PT06M57.00S,2026-03-11T04:04:23.3Z,4,REGULAR,steal,,[],1642954,,,1610612744,96,103,2026-03-11T04:04:25Z,6300000,False,,,0,,W. Richard STEAL (1 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
639,PT06M51.00S,2026-03-11T04:04:28.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630311,92.72339027595268,45.09803921568628,1610612744,96,103,2026-03-11T04:04:35Z,6310000,False,-25.0,16.0,1,right,MISS P. Spencer running reverse Layup,[1630311],1610612744.0,GSW,running reverse,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.92,,,,,,,,,,,,
640,PT06M48.00S,2026-03-11T04:04:31.1Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,96,103,2026-03-11T04:04:31Z,6320000,False,,,0,,G. Payton II REBOUND (Off:3 Def:7),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,639.0,10.0,7.0,3.0,,,,,,
641,PT06M48.00S,2026-03-11T04:04:31.1Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1627780,94.40999984741211,50.0,1610612744,98,103,2026-03-11T04:07:07Z,6330000,False,0.0,0.0,1,right,G. Payton II tip DUNK (10 PTS),[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,0.0,,,,,,,,,,,,
642,PT06M33.00S,2026-03-11T04:04:46.3Z,4,REGULAR,turnover,lost ball,[],1630200,,,1610612741,98,103,2026-03-11T04:04:52Z,6340000,False,,,0,,T. Jones lost ball TURNOVER (1 TO),"[1630200, 1642954]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Richard,1642954.0
643,PT06M33.00S,2026-03-11T04:04:46.3Z,4,REGULAR,steal,,[],1642954,,,1610612744,98,103,2026-03-11T04:04:47Z,6350000,False,,,0,,W. Richard STEAL (2 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
644,PT06M31.00S,2026-03-11T04:04:52.1Z,4,REGULAR,foul,personal,['2freethrow'],1642265,,,1610612744,98,103,2026-03-11T04:05:02Z,6360000,False,,,0,,R. Dillingham shooting personal FOUL (5 PF) (Cryer 2 FT),"[1642265, 1643018]",1610612741.0,CHI,shooting,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,202056.0,5.0,0.0,Cryer,1643018.0,,,,,,,,,,,,,,,
646,PT06M31.00S,2026-03-11T04:05:22.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1643018,,,1610612744,99,103,2026-03-11T04:07:36Z,6380000,False,,,0,,L. Cryer Free Throw 1 of 2 (13 PTS),[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
647,PT06M31.00S,2026-03-11T04:05:24.0Z,4,REGULAR,substitution,out,[],1642265,,,1610612744,99,103,2026-03-11T04:05:28Z,6390000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT06M31.00S,2026-03-11T04:05:24.0Z,4,REGULAR,substitution,in,[],1630581,,,1610612744,99,103,2026-03-11T04:05:28Z,6400000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT06M31.00S,2026-03-11T04:05:22.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1643018,,,1610612744,100,103,2026-03-11T04:07:36Z,6410000,False,,,0,,L. Cryer Free Throw 2 of 2 (14 PTS),[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
650,PT06M10.00S,2026-03-11T04:06:01.1Z,4,REGULAR,2pt,Jump Shot,[],1630200,11.514454664914586,68.62745098039215,1610612741,100,105,2026-03-11T04:06:05Z,6420000,False,-93.0,56.0,1,left,T. Jones 10' driving floating bank Jump Shot (18 PTS),[1630200],1610612741.0,CHI,driving floating bank,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,Made,18.0,10.85,,,,,,,,,,,,
651,PT05M58.00S,2026-03-11T04:06:18.0Z,4,REGULAR,turnover,out-of-bounds,[],201143,,,1610612744,100,105,2026-03-11T04:06:22Z,6430000,False,,,0,,A. Horford bad pass out-of-bounds TURNOVER (1 TO),[201143],1610612744.0,GSW,bad pass,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,202056.0,,,,,,,,,,,,,,,,,1.0,,
652,PT05M47.00S,2026-03-11T04:06:31.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630200,13.92904073587385,62.27787990196079,1610612741,100,105,2026-03-11T04:06:35Z,6440000,False,-61.0,78.0,1,left,MISS T. Jones 9' driving floating Shot,[1630200],1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,9.96,,,,,,,,,,,,
653,PT05M45.00S,2026-03-11T04:06:33.2Z,4,REGULAR,rebound,defensive,[],201143,,,1610612744,100,105,2026-03-11T04:06:35Z,6450000,False,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,652.0,4.0,3.0,1.0,,,,,,
654,PT05M28.00S,2026-03-11T04:06:50.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642954,92.85479632063075,52.94117647058824,1610612744,102,105,2026-03-11T04:06:53Z,6460000,False,15.0,15.0,1,right,W. Richard reverse Layup (8 PTS) (P. Spencer 5 AST),"[1642954, 1630311]",1610612744.0,GSW,reverse,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,2.08,,,,,,,P. Spencer,1630311.0,5.0,,,
656,PT05M18.00S,2026-03-11T04:06:59.8Z,4,REGULAR,turnover,bad pass,[],1641824,,,1610612741,102,105,2026-03-11T04:07:02Z,6480000,False,,,0,,M. Buzelis bad pass TURNOVER (1 TO),"[1641824, 1630311]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Spencer,1630311.0
657,PT05M18.00S,2026-03-11T04:06:59.8Z,4,REGULAR,steal,,[],1630311,,,1610612744,102,105,2026-03-11T04:07:01Z,6490000,False,,,0,,P. Spencer STEAL (1 STL),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
658,PT05M13.00S,2026-03-11T04:07:04.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630311,88.38699080157687,50.0,1610612744,104,105,2026-03-11T04:07:10Z,6500000,False,0.0,57.0,1,right,P. Spencer running finger roll Layup (12 PTS),[1630311],1610612744.0,GSW,running finger roll,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,12.0,5.67,,,,,,,,,,,,
659,PT05M02.00S,2026-03-11T04:07:15.7Z,4,REGULAR,3pt,Jump Shot,[],1630581,34.11629434954008,38.48039215686275,1610612741,104,105,2026-03-11T04:07:20Z,6510000,False,58.0,268.0,1,left,MISS J. Giddey 27' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.43,,,,,,,,,,,,
660,PT04M59.00S,2026-03-11T04:07:18.7Z,4,REGULAR,rebound,defensive,[],201143,,,1610612744,104,105,2026-03-11T04:07:20Z,6520000,False,,,0,,A. Horford REBOUND (Off:1 Def:4),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,659.0,5.0,4.0,1.0,,,,,,
661,PT04M47.00S,2026-03-11T04:07:30.9Z,4,REGULAR,3pt,Jump Shot,[],201143,65.91655716162943,31.862745098039213,1610612744,104,105,2026-03-11T04:07:37Z,6530000,False,-91.0,268.0,1,right,MISS A. Horford 28' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,28.28,,,,,,,,,,,,
662,PT04M43.00S,2026-03-11T04:07:34.9Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612741,104,105,2026-03-11T04:07:37Z,6540000,False,,,0,,J. Giddey REBOUND (Off:2 Def:9),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,661.0,11.0,9.0,2.0,,,,,,
663,PT04M27.00S,2026-03-11T04:07:50.5Z,4,REGULAR,turnover,lost ball,[],1627824,,,1610612741,104,105,2026-03-11T04:07:53Z,6550000,False,,,0,,G. Yabusele lost ball TURNOVER (1 TO),"[1627824, 1627780]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Payton II,1627780.0
664,PT04M27.00S,2026-03-11T04:07:50.5Z,4,REGULAR,steal,,[],1627780,,,1610612744,104,105,2026-03-11T04:07:51Z,6560000,False,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
666,PT04M21.00S,2026-03-11T04:08:05.3Z,4,REGULAR,substitution,out,[],1643018,,,1610612744,104,105,2026-03-11T04:08:15Z,6580000,False,,,0,,SUB out: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT04M21.00S,2026-03-11T04:08:05.3Z,4,REGULAR,substitution,out,[],1630208,,,1610612744,104,105,2026-03-11T04:08:15Z,6590000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT04M21.00S,2026-03-11T04:08:05.3Z,4,REGULAR,substitution,out,[],1627824,,,1610612744,104,105,2026-03-11T04:08:15Z,6600000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT04M21.00S,2026-03-11T04:08:05.3Z,4,REGULAR,substitution,in,[],1630611,,,1610612744,104,105,2026-03-11T04:08:15Z,6610000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT04M21.00S,2026-03-11T04:08:05.3Z,4,REGULAR,substitution,in,[],1631159,,,1610612744,104,105,2026-03-11T04:08:15Z,6620000,False,,,0,,SUB in: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT04M21.00S,2026-03-11T04:08:05.3Z,4,REGULAR,substitution,in,[],1630188,,,1610612744,104,105,2026-03-11T04:08:15Z,6630000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT04M11.00S,2026-03-11T04:08:35.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630611,89.17542706964521,40.931372549019606,1610612744,106,105,2026-03-11T04:08:39Z,6640000,False,-45.0,49.0,1,right,G. Santos 6' driving bank Jump Shot (12 PTS) (A. Horford 3 AST),"[1630611, 201143]",1610612744.0,GSW,driving bank,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,12.0,6.7,,,,,,,A. Horford,201143.0,3.0,,,
674,PT03M54.00S,2026-03-11T04:08:52.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,10.988830486202366,57.35294117647059,1610612741,106,105,2026-03-11T04:08:56Z,6660000,False,-37.0,51.0,1,left,MISS M. Buzelis 6' driving finger roll Layup,[1641824],1610612741.0,CHI,driving finger roll,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.27,,,,,,,,,,,,
675,PT03M54.00S,2026-03-11T04:08:52.5Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,106,105,2026-03-11T04:10:18Z,6670000,False,,,0,,G. Payton II REBOUND (Off:3 Def:8),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,674.0,11.0,8.0,3.0,,,,,,
676,PT03M45.00S,2026-03-11T04:09:00.7Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630311,87.99277266754271,53.431372549019606,1610612744,108,105,2026-03-11T04:11:43Z,6680000,False,17.0,60.0,1,right,P. Spencer 6' running pullup Jump Shot (14 PTS),[1630311],1610612744.0,GSW,running pullup,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,14.0,6.28,,,,,,,,,,,,
677,PT03M30.00S,2026-03-11T04:09:16.1Z,4,REGULAR,turnover,bad pass,[],1630581,,,1610612741,108,105,2026-03-11T04:09:18Z,6690000,False,,,0,,J. Giddey bad pass TURNOVER (5 TO),"[1630581, 1642954]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,5.0,Richard,1642954.0
678,PT03M30.00S,2026-03-11T04:09:16.1Z,4,REGULAR,steal,,[],1642954,,,1610612744,108,105,2026-03-11T04:45:05Z,6700000,False,,,0,,W. Richard STEAL (3 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
679,PT03M13.00S,2026-03-11T04:09:32.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627780,93.11760840998686,52.69607843137255,1610612744,110,105,2026-03-11T04:09:35Z,6710000,False,13.0,12.0,1,right,G. Payton II reverse Layup (12 PTS) (A. Horford 4 AST),"[1627780, 201143]",1610612744.0,GSW,reverse,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,1.82,,,,,,,A. Horford,201143.0,4.0,,,
681,PT03M00.00S,2026-03-11T04:09:45.8Z,4,REGULAR,3pt,Jump Shot,[],1630188,34.510512483574246,63.725490196078425,1610612741,110,105,2026-03-11T04:09:49Z,6730000,False,-69.0,272.0,1,left,MISS J. Smith 28' 3PT - blocked,"[1630188, 201143]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,Missed,,28.04,Horford,201143.0,,,,,,,,,,
682,PT03M00.00S,2026-03-11T04:09:45.8Z,4,REGULAR,block,,[],201143,,,1610612741,110,105,2026-03-11T04:09:48Z,6740000,False,,,0,,A. Horford BLOCK (4 BLK),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
683,PT02M57.00S,2026-03-11T04:09:48.8Z,4,REGULAR,rebound,defensive,[],1630311,,,1610612744,110,105,2026-03-11T04:09:49Z,6750000,False,,,0,,P. Spencer REBOUND (Off:1 Def:1),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,,,,,,,,,,,681.0,2.0,1.0,1.0,,,,,,
684,PT02M51.00S,2026-03-11T04:09:59.3Z,4,REGULAR,foul,personal,[],1630581,,,1610612744,110,105,2026-03-11T04:10:08Z,6760000,False,,,0,,J. Giddey personal FOUL (4 PF),"[1630581, 1630611]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,202056.0,4.0,0.0,Santos,1630611.0,,,,,,,,,,,,,,,
686,PT02M51.00S,2026-03-11T04:10:15.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,110,105,2026-03-11T04:10:15Z,6780000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT02M34.00S,2026-03-11T04:13:23.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201143,91.67214191852825,62.00980392156863,1610612744,110,105,2026-03-11T04:13:27Z,6790000,False,60.0,26.0,1,right,MISS A. Horford 6' turnaround Hook,[201143],1610612744.0,GSW,turnaround,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.53,,,,,,,,,,,,
688,PT02M32.00S,2026-03-11T04:13:25.8Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612741,110,105,2026-03-11T04:13:27Z,6800000,False,,,0,,J. Giddey REBOUND (Off:2 Def:10),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,687.0,12.0,10.0,2.0,,,,,,
689,PT02M29.00S,2026-03-11T04:13:32.0Z,4,REGULAR,foul,personal,['2freethrow'],1630611,,,1610612741,110,105,2026-03-11T04:13:43Z,6810000,False,,,0,,G. Santos shooting personal FOUL (1 PF) (Buzelis 2 FT),"[1630611, 1641824]",1610612744.0,GSW,shooting,,,Santos,G. Santos,,,,,Mid-Range,8-16 Left,1628953.0,1.0,0.0,Buzelis,1641824.0,,,,,,,,,,,,,,,
691,PT02M29.00S,2026-03-11T04:14:04.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641824,,,1610612741,110,106,2026-03-11T04:14:04Z,6830000,False,,,0,,M. Buzelis Free Throw 1 of 2 (30 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,Made,30.0,,,,,,,,,,,,,
692,PT02M29.00S,2026-03-11T04:14:42.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641824,,,1610612741,110,107,2026-03-11T04:14:42Z,6840000,False,,,0,,M. Buzelis Free Throw 2 of 2 (31 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,Made,31.0,,,,,,,,,,,,,
693,PT02M07.00S,2026-03-11T04:15:06.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,93.38042049934296,45.83333333333333,1610612744,112,107,2026-03-11T04:15:11Z,6850000,False,-21.0,10.0,1,right,G. Santos driving reverse Layup (14 PTS) (G. Payton II 2 AST),"[1630611, 1627780]",1610612744.0,GSW,driving reverse,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,2.3,,,,,,,G. Payton II,1627780.0,2.0,,,
695,PT01M57.00S,2026-03-11T04:15:17.6Z,4,REGULAR,3pt,Jump Shot,[],1630188,26.363337713534822,84.06862745098039,1610612741,112,107,2026-03-11T04:15:21Z,6870000,False,-170.0,195.0,1,left,MISS J. Smith 25' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.91,,,,,,,,,,,,
696,PT01M52.00S,2026-03-11T04:15:22.6Z,4,REGULAR,rebound,defensive,[],201143,,,1610612744,112,107,2026-03-11T04:15:21Z,6880000,False,,,0,,A. Horford REBOUND (Off:1 Def:5),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,695.0,6.0,5.0,1.0,,,,,,
697,PT01M31.00S,2026-03-11T04:15:42.9Z,4,REGULAR,3pt,Jump Shot,[],1630311,70.17082785808148,6.150428921568627,1610612744,115,107,2026-03-11T04:15:52Z,6890000,False,-219.0,228.0,1,right,P. Spencer 31' 3PT  (17 PTS) (A. Horford 5 AST),"[1630311, 201143]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,,,,,,Made,17.0,31.62,,,,,,,A. Horford,201143.0,5.0,,,
699,PT01M22.00S,2026-03-11T04:15:54.6Z,4,REGULAR,3pt,Jump Shot,[],1641824,9.017739816031538,1.715686274509804,1610612741,115,110,2026-03-11T04:15:58Z,6910000,False,241.0,32.0,1,left,M. Buzelis 24' 3PT  (34 PTS) (T. Jones 5 AST),"[1641824, 1630200]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,,,,Made,34.0,24.36,,,,,,,T. Jones,1630200.0,5.0,,,
701,PT01M01.00S,2026-03-11T04:16:18.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,92.06636005256242,52.69607843137255,1610612744,115,110,2026-03-11T04:16:22Z,6930000,False,13.0,22.0,1,right,MISS G. Santos driving Layup,[1630611],1610612744.0,GSW,driving,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.59,,,,,,,,,,,,
702,PT00M58.60S,2026-03-11T04:16:21.1Z,4,REGULAR,rebound,offensive,[],201143,,,1610612744,115,110,2026-03-11T04:16:22Z,6940000,False,,,0,,A. Horford REBOUND (Off:2 Def:5),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,701.0,7.0,5.0,2.0,,,,,,
703,PT00M58.60S,2026-03-11T04:16:21.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201143,94.40999984741211,50.0,1610612744,115,110,2026-03-11T04:16:24Z,6950000,False,0.0,0.0,1,right,MISS A. Horford tip Layup,[201143],1610612744.0,GSW,tip,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
