actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
563,PT02M01.00S,2026-01-20T04:52:44.9Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,98,88,2026-01-20T04:52:46Z,5490000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,562.0,4.0,4.0,0.0,,,,,,,,,,,,,,
565,PT01M58.00S,2026-01-20T04:53:02.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,98,88,2026-01-20T04:54:54Z,5510000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT01M56.00S,2026-01-20T04:55:22.0Z,3,REGULAR,3pt,Jump Shot,[],1627741,25.969119579500656,11.519607843137255,1610612744,98,88,2026-01-20T04:55:25Z,5540000,False,192.0,192.0,1,left,MISS B. Hield 27' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,,,,,,,,,,,,,,,,,
569,PT01M54.00S,2026-01-20T04:55:24.9Z,3,REGULAR,rebound,offensive,[],1641764,,,1610612744,98,88,2026-01-20T04:55:24Z,5550000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,568.0,5.0,4.0,1.0,,,,,,,,,,,,,,
570,PT01M48.00S,2026-01-20T04:55:30.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641764,35.03613666228647,41.42156862745098,1610612744,98,88,2026-01-20T04:55:33Z,5560000,False,43.0,277.0,1,left,MISS B. Podziemski 28' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,28.01,Missed,,,,,,,,,,,,,,,,,,
571,PT01M46.00S,2026-01-20T04:55:32.2Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,98,88,2026-01-20T04:55:33Z,5570000,False,,,0,,K. Ware REBOUND (Off:0 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,570.0,2.0,2.0,0.0,,,,,,,,,,,,,,
572,PT01M36.00S,2026-01-20T04:55:42.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642276,92.64126149802891,63.25827205882353,1610612748,98,90,2026-01-20T04:55:48Z,5580000,False,66.0,17.0,1,right,K. Ware 6' turnaround Hook (10 PTS) (N. Powell 1 AST),"[1642276, 1626181]",1610612748.0,MIA,turnaround,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,6.84,Made,,,,,,,,,,,,,,,10.0,N. Powell,1626181.0,1.0
574,PT01M22.00S,2026-01-20T04:55:56.0Z,3,REGULAR,3pt,Jump Shot,[],1627741,28.203022339027594,19.607843137254903,1610612744,101,90,2026-01-20T04:55:59Z,5600000,False,152.0,213.0,1,left,B. Hield 26' 3PT  (11 PTS) (W. Richard 7 AST),"[1627741, 1642954]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.13,Made,,,,,,,,,,,,,,,11.0,W. Richard,1642954.0,7.0
576,PT01M09.00S,2026-01-20T04:56:09.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,91.93495400788436,56.127450980392155,1610612748,101,90,2026-01-20T04:56:12Z,5620000,False,31.0,23.0,1,right,MISS J. Jaquez Jr. driving Layup,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
577,PT01M07.00S,2026-01-20T04:56:11.7Z,3,REGULAR,rebound,defensive,[],201143,,,1610612744,101,90,2026-01-20T04:56:12Z,5630000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,576.0,5.0,5.0,0.0,,,,,,,,,,,,,,
578,PT01M01.00S,2026-01-20T04:56:17.5Z,3,REGULAR,3pt,Jump Shot,[],201143,7.046649145860711,96.32352941176471,1610612744,104,90,2026-01-20T04:56:24Z,5640000,False,-232.0,14.0,1,left,A. Horford 3PT  (8 PTS) (P. Spencer 2 AST),"[201143, 1630311]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.2,Made,,,,,,,,,,,,,,,8.0,P. Spencer,1630311.0,2.0
580,PT00M50.00S,2026-01-20T04:56:32.8Z,3,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612748,104,90,2026-01-20T04:56:41Z,5660000,False,,,0,,N. Powell bad pass out-of-bounds TURNOVER (3 TO),[1626181],1610612748.0,MIA,bad pass,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,,1628171.0,,,,,3.0,,,,,,,,
581,PT00M33.10S,2026-01-20T04:57:00.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630311,25.312089356110377,13.725490196078432,1610612744,104,90,2026-01-20T04:57:06Z,5670000,False,181.0,185.0,1,left,MISS P. Spencer 25' 3PT,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
582,PT00M29.60S,2026-01-20T04:57:03.7Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,104,90,2026-01-20T04:57:06Z,5680000,False,,,0,,K. Ware REBOUND (Off:0 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,581.0,3.0,3.0,0.0,,,,,,,,,,,,,,
583,PT00M22.60S,2026-01-20T04:57:10.8Z,3,REGULAR,3pt,Jump Shot,[],1642276,66.96780551905388,44.11764705882353,1610612748,104,93,2026-01-20T04:57:15Z,5690000,False,-29.0,258.0,1,right,K. Ware 25' 3PT  (13 PTS) (N. Powell 2 AST),"[1642276, 1626181]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,25.97,Made,,,,,,,,,,,,,,,13.0,N. Powell,1626181.0,2.0
586,PT00M06.70S,2026-01-20T04:57:34.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,15.719448094612352,44.36274509803921,1610612744,104,93,2026-01-20T04:57:59Z,5710000,False,28.0,95.0,1,left,MISS B. Podziemski 9' driving floating Shot,[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,9.94,Missed,,,,,,,,,,,,,,,,,,
587,PT00M05.50S,2026-01-20T04:57:35.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,104,93,2026-01-20T04:57:59Z,5720000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,586.0,,,,,,,,,,,,,,,,,
589,PT00M03.30S,2026-01-20T04:57:44.0Z,3,REGULAR,foul,personal,[],1641764,,,1610612748,104,93,2026-01-20T04:57:55Z,5740000,False,,,0,,B. Podziemski take personal FOUL (2 PF),"[1641764, 1631170]",1610612744.0,GSW,take,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,2003.0,2.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,
591,PT00M03.30S,2026-01-20T04:57:55.5Z,3,REGULAR,substitution,out,[],1641764,,,1610612748,104,93,2026-01-20T04:58:07Z,5760000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M03.30S,2026-01-20T04:57:55.5Z,3,REGULAR,substitution,out,[],1627741,,,1610612748,104,93,2026-01-20T04:58:07Z,5770000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT00M03.30S,2026-01-20T04:57:55.5Z,3,REGULAR,substitution,in,[],1627780,,,1610612748,104,93,2026-01-20T04:58:07Z,5780000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT00M03.30S,2026-01-20T04:57:55.5Z,3,REGULAR,substitution,in,[],1630541,,,1610612748,104,93,2026-01-20T04:58:07Z,5790000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT00M00.90S,2026-01-20T04:58:23.0Z,3,REGULAR,2pt,Jump Shot,[],1626181,73.14388961892247,60.049019607843135,1610612748,104,93,2026-01-20T04:59:10Z,5800000,False,50.0,200.0,1,right,MISS N. Powell 20' pullup Shot,[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Center,20.61,Missed,,,,,,,,,,,,,,,,,,
596,PT00M00.10S,2026-01-20T04:58:23.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,104,93,2026-01-20T04:59:10Z,5810000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Center,,,595.0,,,,,,,,,,,,,,,,,
597,PT00M00.00S,2026-01-20T04:58:26.1Z,3,REGULAR,period,end,[],0,,,1610612748,104,93,2026-01-20T04:58:26Z,5820000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT12M00.00S,2026-01-20T05:00:49.0Z,4,REGULAR,substitution,out,['startperiod'],1642954,,,1610612748,104,93,2026-01-20T05:01:10Z,5830000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT12M00.00S,2026-01-20T05:00:49.0Z,4,REGULAR,substitution,out,['startperiod'],201143,,,1610612748,104,93,2026-01-20T05:01:10Z,5840000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT12M00.00S,2026-01-20T05:00:49.0Z,4,REGULAR,substitution,out,['startperiod'],1630311,,,1610612748,104,93,2026-01-20T05:01:10Z,5850000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT12M00.00S,2026-01-20T05:00:49.0Z,4,REGULAR,substitution,out,['startperiod'],1642857,,,1610612748,104,93,2026-01-20T05:01:10Z,5860000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT12M00.00S,2026-01-20T05:00:49.0Z,4,REGULAR,substitution,in,['startperiod'],1642366,,,1610612748,104,93,2026-01-20T05:01:10Z,5870000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT12M00.00S,2026-01-20T05:00:49.0Z,4,REGULAR,substitution,in,['startperiod'],201939,,,1610612748,104,93,2026-01-20T05:01:10Z,5880000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT12M00.00S,2026-01-20T05:00:49.0Z,4,REGULAR,substitution,in,['startperiod'],1641764,,,1610612748,104,93,2026-01-20T05:01:10Z,5890000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT12M00.00S,2026-01-20T05:00:49.0Z,4,REGULAR,substitution,in,['startperiod'],1641796,,,1610612748,104,93,2026-01-20T05:01:10Z,5900000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT12M00.00S,2026-01-20T05:01:15.2Z,4,REGULAR,period,start,[],0,,,1610612744,104,93,2026-01-20T05:01:15Z,5910000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT11M35.00S,2026-01-20T05:01:39.3Z,4,REGULAR,3pt,Jump Shot,[],1630541,5.206964520367937,96.32352941176471,1610612744,107,93,2026-01-20T05:01:43Z,5920000,False,-232.0,-4.0,1,left,M. Moody 3PT  (13 PTS) (Q. Post 3 AST),"[1630541, 1642366]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,,,,,,,,,,,13.0,Q. Post,1642366.0,3.0
609,PT11M18.00S,2026-01-20T05:01:56.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,93.51182654402102,48.77450980392157,1610612748,107,95,2026-01-20T05:01:59Z,5940000,False,-6.0,8.0,1,right,K. Ware alley-oop DUNK (15 PTS) (N. Powell 3 AST),"[1642276, 1626181]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,,,,,,,,15.0,N. Powell,1626181.0,3.0
611,PT11M05.00S,2026-01-20T05:02:08.5Z,4,REGULAR,3pt,Jump Shot,[],1642366,34.08754927726675,22.326899509803923,1610612744,107,95,2026-01-20T05:02:14Z,5960000,False,138.0,268.0,1,left,MISS Q. Post 30' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,30.15,Missed,,,,,,,,,,,,,,,,,,
612,PT11M03.00S,2026-01-20T05:02:10.5Z,4,REGULAR,rebound,defensive,[],1631170,,,1610612748,107,95,2026-01-20T05:02:14Z,5970000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,611.0,4.0,3.0,1.0,,,,,,,,,,,,,,
676,PT10M57.00S,2026-01-20T05:02:17.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,91.59001314060447,53.89859068627451,1610612748,107,95,2026-01-20T05:14:52Z,5980000,False,19.0,27.0,1,right,MISS J. Jaquez Jr. driving Layup,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
677,PT10M56.00S,2026-01-20T05:02:18.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,107,95,2026-01-20T05:14:52Z,5985000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,676.0,,,,,,,,,,,,,,,,,
614,PT10M56.00S,2026-01-20T05:02:27.1Z,4,REGULAR,turnover,traveling,[],1631170,,,1610612748,107,95,2026-01-20T05:02:50Z,5990000,False,,,0,,J. Jaquez Jr. traveling TURNOVER (4 TO),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,,,,,4.0,,,,,,,,
616,PT10M41.00S,2026-01-20T05:02:48.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201939,34.510512483574246,50.49019607843137,1610612744,110,95,2026-01-20T05:03:00Z,6000000,False,-2.0,272.0,1,left,S. Curry 27' 3PT step back (19 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.19,Made,,,,,,,,,,,,,,,19.0,,,
617,PT10M32.00S,2026-01-20T05:02:59.2Z,4,REGULAR,3pt,Jump Shot,[],1626181,74.98357424441524,13.970588235294118,1610612748,110,98,2026-01-20T05:22:31Z,6010000,False,-180.0,183.0,1,right,N. Powell 25' 3PT pullup (21 PTS) (J. Jaquez Jr. 7 AST),"[1626181, 1631170]",1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.65,Made,,,,,,,,,,,,,,,21.0,J. Jaquez Jr.,1631170.0,7.0
620,PT10M12.00S,2026-01-20T05:03:18.6Z,4,REGULAR,3pt,Jump Shot,[],201939,32.802233902759525,48.28431372549019,1610612744,110,98,2026-01-20T05:03:22Z,6030000,False,9.0,256.0,1,left,MISS S. Curry 25' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
621,PT10M09.00S,2026-01-20T05:03:21.6Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,110,98,2026-01-20T05:03:22Z,6040000,False,,,0,,K. Ware REBOUND (Off:0 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,620.0,4.0,4.0,0.0,,,,,,,,,,,,,,
622,PT10M01.00S,2026-01-20T05:03:29.3Z,4,REGULAR,2pt,Jump Shot,[],1626181,74.72076215505913,47.549019607843135,1610612748,110,98,2026-01-20T05:03:35Z,6050000,False,-12.0,185.0,1,right,MISS N. Powell 18' pullup Shot,[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Center,18.55,Missed,,,,,,,,,,,,,,,,,,
623,PT09M56.00S,2026-01-20T05:03:34.3Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,110,98,2026-01-20T05:03:35Z,6060000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,622.0,3.0,3.0,0.0,,,,,,,,,,,,,,
624,PT09M41.00S,2026-01-20T05:03:48.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642366,11.383048620236531,48.03921568627451,1610612744,112,98,2026-01-20T05:04:52Z,6070000,False,10.0,55.0,1,left,Q. Post driving Hook (15 PTS) (S. Curry 11 AST),"[1642366, 201939]",1610612744.0,GSW,driving,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,5.54,Made,,,,,,,,,,,,,,,15.0,S. Curry,201939.0,11.0
626,PT09M29.00S,2026-01-20T05:04:01.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,92.85479632063075,53.67647058823529,1610612748,112,100,2026-01-20T05:04:04Z,6090000,False,18.0,15.0,1,right,S. Fontecchio driving Layup (10 PTS) (J. Jaquez Jr. 8 AST),"[1631323, 1631170]",1610612748.0,MIA,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,,,,,,,10.0,J. Jaquez Jr.,1631170.0,8.0
628,PT09M07.00S,2026-01-20T05:04:23.2Z,4,REGULAR,turnover,lost ball,[],1627780,,,1610612744,112,100,2026-01-20T05:04:26Z,6110000,False,,,0,,G. Payton II lost ball TURNOVER (1 TO),"[1627780, 1631170]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Jaquez Jr.,1631170.0,,,,,,
629,PT09M07.00S,2026-01-20T05:04:23.2Z,4,REGULAR,steal,,[],1631170,,,1610612748,112,100,2026-01-20T05:04:25Z,6120000,False,,,0,,J. Jaquez Jr. STEAL (1 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
630,PT09M04.00S,2026-01-20T05:04:27.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631323,92.85479632063075,49.754901960784316,1610612748,112,102,2026-01-20T05:04:31Z,6130000,False,-1.0,15.0,1,right,S. Fontecchio running Layup (12 PTS) (J. Jaquez Jr. 9 AST),"[1631323, 1631170]",1610612748.0,MIA,running,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,,,,,,,12.0,J. Jaquez Jr.,1631170.0,9.0
632,PT09M04.00S,2026-01-20T05:04:30.1Z,4,REGULAR,foul,personal,['1freethrow'],201939,,,1610612748,112,102,2026-01-20T05:04:50Z,6150000,False,,,0,,S. Curry shooting personal FOUL (5 PF) (Fontecchio 1 FT),"[201939, 1631323]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,1628171.0,5.0,0.0,Fontecchio,1631323.0,,,,,,,,,
635,PT09M04.00S,2026-01-20T05:04:41.1Z,4,REGULAR,substitution,in,[],1642954,,,1610612748,112,102,2026-01-20T05:04:43Z,6180000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT09M04.00S,2026-01-20T05:04:41.1Z,4,REGULAR,substitution,out,[],201939,,,1610612748,112,102,2026-01-20T05:04:54Z,6190000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT09M04.00S,2026-01-20T05:05:09.6Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631323,,,1610612748,112,103,2026-01-20T05:05:09Z,6200000,False,,,0,,S. Fontecchio Free Throw 1 of 1 (13 PTS),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,,,,,,,,,,,,13.0,,,
638,PT08M49.00S,2026-01-20T05:05:28.9Z,4,REGULAR,turnover,traveling,[],1642366,,,1610612744,112,103,2026-01-20T05:05:34Z,6210000,False,,,0,,Q. Post traveling TURNOVER (3 TO),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,,,,,3.0,,,,,,,,
639,PT08M41.00S,2026-01-20T05:05:49.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,71.96123521681997,15.686274509803921,1610612748,112,103,2026-01-20T05:05:53Z,6220000,False,-172.0,211.0,1,right,MISS N. Powell 27' 3PT,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,27.2,Missed,,,,,,,,,,,,,,,,,,
640,PT08M37.00S,2026-01-20T05:05:53.1Z,4,REGULAR,rebound,defensive,[],1642954,,,1610612744,112,103,2026-01-20T05:05:53Z,6230000,False,,,0,,W. Richard REBOUND (Off:1 Def:2),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Left Center,,,639.0,3.0,2.0,1.0,,,,,,,,,,,,,,
641,PT08M28.00S,2026-01-20T05:06:03.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,9.017739816031538,43.872549019607845,1610612744,112,103,2026-01-20T05:06:42Z,6240000,False,31.0,32.0,1,left,MISS G. Payton II cutting finger roll Layup - blocked,"[1627780, 1631323]",1610612744.0,GSW,cutting finger roll,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,Fontecchio,1631323.0,,,,
642,PT08M28.00S,2026-01-20T05:06:03.8Z,4,REGULAR,block,,[],1631323,,,1610612744,112,103,2026-01-20T05:06:07Z,6250000,False,,,0,,S. Fontecchio BLOCK (1 BLK),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
643,PT08M27.00S,2026-01-20T05:06:04.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,112,103,2026-01-20T05:06:42Z,6260000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,641.0,,,,,,,,,,,,,,,,,
645,PT08M27.00S,2026-01-20T05:06:09.9Z,4,REGULAR,substitution,out,[],1642366,,,1610612744,112,103,2026-01-20T05:06:12Z,6280000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT08M27.00S,2026-01-20T05:06:09.9Z,4,REGULAR,substitution,in,[],201143,,,1610612744,112,103,2026-01-20T05:06:12Z,6290000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT08M19.00S,2026-01-20T05:06:30.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201143,16.113666228646515,40.44117647058824,1610612744,114,103,2026-01-20T05:06:59Z,6300000,False,48.0,99.0,1,left,A. Horford 10' floating Jump Shot (10 PTS) (M. Moody 2 AST),"[201143, 1630541]",1610612744.0,GSW,floating,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,10.99,Made,,,,,,,,,,,,,,,10.0,M. Moody,1630541.0,2.0
649,PT08M03.00S,2026-01-20T05:06:45.5Z,4,REGULAR,3pt,Jump Shot,[],1642276,79.58278580814718,7.352941176470589,1610612748,114,103,2026-01-20T05:06:49Z,6320000,False,-213.0,139.0,1,right,MISS K. Ware 25' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
650,PT08M01.00S,2026-01-20T05:06:47.5Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,114,103,2026-01-20T05:06:49Z,6330000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:5),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,649.0,6.0,5.0,1.0,,,,,,,,,,,,,,
651,PT07M39.00S,2026-01-20T05:07:10.0Z,4,REGULAR,2pt,Jump Shot,[],1641764,18.084756898817346,75.24509803921569,1610612744,114,103,2026-01-20T05:07:14Z,6340000,False,-126.0,117.0,1,left,MISS B. Podziemski 17' fadeaway Shot,[1641764],1610612744.0,GSW,fadeaway,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left Center,17.24,Missed,,,,,,,,,,,,,,,,,,
652,PT07M36.00S,2026-01-20T05:07:13.0Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612748,114,103,2026-01-20T05:07:14Z,6350000,False,,,0,,S. Fontecchio REBOUND (Off:3 Def:5),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Left Center,,,651.0,8.0,5.0,3.0,,,,,,,,,,,,,,
653,PT07M26.00S,2026-01-20T05:07:23.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626181,88.12417871222075,56.372549019607845,1610612748,114,103,2026-01-20T05:07:50Z,6360000,False,32.0,59.0,1,right,MISS N. Powell 6' driving Hook,[1626181],1610612748.0,MIA,driving,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
