actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
268,PT03M39.00S,2026-01-10T03:50:55.4Z,2,REGULAR,rebound,defensive,[],201566,,,1610612758,56,50,2026-01-10T03:50:56Z,2630000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,,,,,,267.0,,,,,,2.0,2.0,0.0,,,
273,PT03M35.00S,2026-01-10T03:51:20.4Z,2,REGULAR,foul,personal,[],1629001,,,1610612758,56,50,2026-01-10T03:52:15Z,2680000,False,,,0,,D. Melton personal FOUL (1 PF),"[1629001, 203897]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,,,,2534.0,1.0,0.0,LaVine,203897.0,,,,,,
275,PT03M27.00S,2026-01-10T03:51:40.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,19.66162943495401,48.529411764705884,1610612758,56,52,2026-01-10T04:23:48Z,2700000,False,7.0,132.0,1,left,Z. LaVine 13' fadeaway Jump Shot (9 PTS),[203897],1610612758.0,SAC,fadeaway,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,13.25,Made,9.0,,,,,,,,,,,,,,,,,
276,PT03M02.00S,2026-01-10T03:52:02.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201143,90.22667542706965,50.49019607843137,1610612744,56,52,2026-01-10T03:52:06Z,2710000,False,2.0,39.0,1,right,MISS A. Horford Hook,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
277,PT03M01.00S,2026-01-10T03:52:04.4Z,2,REGULAR,rebound,offensive,[],201143,,,1610612744,56,52,2026-01-10T03:52:04Z,2720000,False,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,276.0,,,,,,3.0,2.0,1.0,,,
278,PT02M57.00S,2026-01-10T03:52:07.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629001,86.41590013140605,48.03921568627451,1610612744,56,52,2026-01-10T03:52:15Z,2730000,False,-10.0,75.0,1,right,MISS D. Melton 7' driving finger roll Layup,[1629001],1610612744.0,GSW,driving finger roll,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,7.58,Missed,,,,,,,,,,,,,,,,,,
279,PT02M55.00S,2026-01-10T03:52:09.8Z,2,REGULAR,rebound,defensive,[],1642875,,,1610612758,56,52,2026-01-10T03:52:15Z,2740000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:3),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,278.0,,,,,,5.0,3.0,2.0,,,
280,PT02M50.00S,2026-01-10T03:52:20.1Z,2,REGULAR,foul,personal,['2freethrow'],201143,,,1610612758,56,52,2026-01-10T03:52:44Z,2750000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[201143, 1630173]",1610612744.0,GSW,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1151.0,1.0,0.0,Achiuwa,1630173.0,,,,,,
282,PT02M50.00S,2026-01-10T03:52:59.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,56,52,2026-01-10T03:52:59Z,2770000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M50.00S,2026-01-10T03:54:45.9Z,2,REGULAR,substitution,out,[],201143,,,1610612758,56,52,2026-01-10T03:55:26Z,2780000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M50.00S,2026-01-10T03:54:45.9Z,2,REGULAR,substitution,out,[],1642954,,,1610612758,56,52,2026-01-10T03:55:26Z,2790000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M50.00S,2026-01-10T03:54:45.9Z,2,REGULAR,substitution,out,[],1642363,,,1610612758,56,52,2026-01-10T03:55:26Z,2800000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M50.00S,2026-01-10T03:54:45.9Z,2,REGULAR,substitution,in,[],203110,,,1610612758,56,52,2026-01-10T03:55:26Z,2810000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M50.00S,2026-01-10T03:54:45.9Z,2,REGULAR,substitution,in,[],201939,,,1610612758,56,52,2026-01-10T03:55:26Z,2820000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M50.00S,2026-01-10T03:54:45.9Z,2,REGULAR,substitution,in,[],1631165,,,1610612758,56,52,2026-01-10T03:55:26Z,2830000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M50.00S,2026-01-10T03:55:53.9Z,2,REGULAR,freethrow,1 of 2,[],1630173,,,1610612758,56,52,2026-01-10T03:55:53Z,2840000,False,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
290,PT02M50.00S,2026-01-10T03:55:53.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,56,52,2026-01-10T03:55:53Z,2850000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,289.0,,,,,,,,,,,
291,PT02M50.00S,2026-01-10T03:56:12.5Z,2,REGULAR,freethrow,2 of 2,[],1630173,,,1610612758,56,53,2026-01-10T03:56:12Z,2860000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (1 PTS),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
292,PT02M40.00S,2026-01-10T03:56:29.6Z,2,REGULAR,3pt,Jump Shot,[],202710,76.16622864651774,87.00980392156863,1610612744,56,53,2026-01-10T03:56:33Z,2870000,False,185.0,172.0,1,right,MISS J. Butler III 25' 3PT,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,,,,,,,,,,,,,,,,,
293,PT02M37.00S,2026-01-10T03:56:32.6Z,2,REGULAR,rebound,defensive,[],201566,,,1610612758,56,53,2026-01-10T03:56:33Z,2880000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,292.0,,,,,,3.0,3.0,0.0,,,
294,PT02M23.00S,2026-01-10T03:56:46.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,12.171484888304862,49.01960784313725,1610612758,56,55,2026-01-10T03:56:52Z,2890000,False,5.0,62.0,1,left,Z. LaVine 6' driving Layup (11 PTS) (P. Achiuwa 1 AST),"[203897, 1630173]",1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,6.21,Made,11.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,,,,,
296,PT02M19.00S,2026-01-10T03:56:52.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630541,91.67214191852825,48.28431372549019,1610612744,56,55,2026-01-10T04:02:51Z,2910000,False,-9.0,26.0,1,right,MISS M. Moody driving DUNK - blocked,"[1630541, 1630173]",1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,Achiuwa,1630173.0,,,,,,,,,,,,
297,PT02M19.00S,2026-01-10T03:56:52.0Z,2,REGULAR,block,,[],1630173,,,1610612744,56,55,2026-01-10T03:57:10Z,2920000,False,,,0,,P. Achiuwa BLOCK (2 BLK),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
298,PT02M19.00S,2026-01-10T03:56:52.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,56,55,2026-01-10T03:57:33Z,2930000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,296.0,,,,,,,,,,,
331,PT02M18.00S,2026-01-10T03:57:19.2Z,2,REGULAR,substitution,out,[],1630173,,,1610612744,56,55,2026-01-10T04:13:16Z,2942500,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M18.00S,2026-01-10T03:57:19.2Z,2,REGULAR,substitution,in,[],201942,,,1610612744,56,55,2026-01-10T04:13:16Z,2943750,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M06.00S,2026-01-10T03:57:38.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629001,85.62746386333771,62.99019607843137,1610612744,58,55,2026-01-10T03:57:42Z,2950000,False,65.0,83.0,1,right,D. Melton 10' pullup Jump Shot (4 PTS),[1629001],1610612744.0,GSW,pullup,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Right,10.51,Made,4.0,,,,,,,,,,,,,,,,,
301,PT01M57.00S,2026-01-10T03:57:48.9Z,2,REGULAR,foul,personal,[],1629001,,,1610612758,58,55,2026-01-10T03:58:02Z,2960000,False,,,0,,D. Melton personal FOUL (2 PF),"[1629001, 201566]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,,,1151.0,2.0,0.0,Westbrook,201566.0,,,,,,
303,PT01M46.00S,2026-01-10T03:58:18.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,8.623521681997373,41.66666666666667,1610612758,58,57,2026-01-10T04:03:37Z,2980000,False,42.0,29.0,1,left,D. DeRozan driving Layup (9 PTS),[201942],1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,9.0,,,,,,,,,,,,,,,,,
304,PT01M29.00S,2026-01-10T03:58:35.8Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,58,57,2026-01-10T03:59:32Z,2990000,False,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 201942]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,DeRozan,201942.0
305,PT01M29.00S,2026-01-10T03:58:35.8Z,2,REGULAR,steal,,[],201942,,,1610612758,58,57,2026-01-10T04:01:20Z,3000000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
306,PT01M13.00S,2026-01-10T03:58:51.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203897,15.719448094612352,95.83333333333334,1610612758,58,57,2026-01-10T04:04:24Z,3010000,False,-229.0,95.0,1,left,MISS Z. LaVine 24' step back 3PT - blocked,"[203897, 201939]",1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,Curry,201939.0,,,,,,,,,,,,
307,PT01M13.00S,2026-01-10T03:58:51.9Z,2,REGULAR,block,,[],201939,,,1610612758,58,57,2026-01-10T03:58:55Z,3020000,False,,,0,,S. Curry BLOCK (2 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
308,PT01M11.00S,2026-01-10T03:58:53.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,58,57,2026-01-10T03:59:34Z,3030000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,306.0,,,,,,,,,,,
310,PT01M02.00S,2026-01-10T03:59:12.7Z,2,REGULAR,foul,personal,[],201566,,,1610612744,58,57,2026-01-10T03:59:16Z,3050000,False,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 202710]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,,,,,,,1151.0,1.0,0.0,Butler III,202710.0,,,,,,
314,PT00M56.80S,2026-01-10T03:59:42.0Z,2,REGULAR,2pt,Layup,[],201939,91.14651773981603,66.17647058823529,1610612744,60,57,2026-01-10T04:18:28Z,3070000,False,81.0,31.0,1,right,S. Curry 8' driving Layup (18 PTS) (D. Green 4 AST),"[201939, 203110]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,8.65,Made,18.0,D. Green,203110.0,4.0,,,,,,,,,,,,,,
315,PT00M41.20S,2026-01-10T03:59:58.9Z,2,REGULAR,2pt,Jump Shot,[],201942,25.18068331143233,50.49019607843137,1610612758,60,59,2026-01-10T04:05:47Z,3080000,False,-2.0,184.0,1,left,D. DeRozan 18' pullup Jump Shot (11 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,18.42,Made,11.0,,,,,,,,,,,,,,,,,
317,PT00M33.50S,2026-01-10T04:00:08.6Z,2,REGULAR,3pt,Jump Shot,[],1629001,61.84296977660972,50.245098039215684,1610612744,60,59,2026-01-10T04:06:00Z,3090000,False,1.0,306.0,1,right,MISS D. Melton 30' pullup 3PT,[1629001],1610612744.0,GSW,pullup,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,30.62,Missed,,,,,,,,,,,,,,,,,,
318,PT00M28.40S,2026-01-10T04:00:13.7Z,2,REGULAR,rebound,defensive,[],203897,,,1610612758,60,59,2026-01-10T04:00:26Z,3100000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,,,,317.0,,,,,,2.0,2.0,0.0,,,
319,PT00M27.50S,2026-01-10T04:00:16.6Z,2,REGULAR,turnover,out-of-bounds,[],201566,,,1610612758,60,59,2026-01-10T04:00:34Z,3110000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (1 TO),[201566],1610612758.0,SAC,bad pass,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1151.0,,,,,,,,1.0,,
320,PT00M04.60S,2026-01-10T04:00:43.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203110,72.84822601839684,18.627450980392155,1610612744,63,59,2026-01-10T04:18:16Z,3120000,False,-157.0,203.0,1,right,D. Green 25' 3PT  (5 PTS) (S. Curry 7 AST),"[203110, 201939]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,25.63,Made,5.0,S. Curry,201939.0,7.0,,,,,,,,,,,,,,
323,PT00M00.70S,2026-01-10T04:00:52.1Z,2,REGULAR,3pt,Jump Shot,[],1631165,6.389618922470433,2.450980392156863,1610612758,63,59,2026-01-10T04:04:46Z,3150000,False,238.0,8.0,1,left,MISS K. Ellis 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Right Corner 3,24+ Right,23.78,Missed,,,,,,,,,,,,,,,,,,
324,PT00M00.10S,2026-01-10T04:00:52.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,63,59,2026-01-10T04:04:46Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,323.0,,,,,,,,,,,
325,PT00M00.00S,2026-01-10T04:02:42.4Z,2,REGULAR,period,end,[],0,,,1610612758,63,59,2026-01-10T04:02:42Z,3170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2026-01-10T04:16:17.6Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612758,63,59,2026-01-10T04:17:15Z,3180000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2026-01-10T04:16:17.6Z,3,REGULAR,substitution,in,['startperiod'],1642366,,,1610612758,63,59,2026-01-10T04:17:15Z,3190000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2026-01-10T04:17:25.1Z,3,REGULAR,period,start,[],0,,,1610612758,63,59,2026-01-10T04:17:25Z,3200000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M53.00S,2026-01-10T04:17:34.0Z,3,REGULAR,2pt,Jump Shot,[],201942,75.50919842312747,56.127450980392155,1610612758,63,61,2026-01-10T04:19:13Z,3210000,False,31.0,178.0,1,right,D. DeRozan 18' pullup Jump Shot (13 PTS) (M. Raynaud 1 AST),"[201942, 1642875]",1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,18.03,Made,13.0,M. Raynaud,1642875.0,1.0,,,,,,,,,,,,,,
338,PT11M35.00S,2026-01-10T04:17:48.8Z,3,REGULAR,3pt,Jump Shot,[],1642366,31.750985545335087,66.42156862745098,1610612744,63,61,2026-01-10T04:17:53Z,3230000,False,-82.0,246.0,1,left,MISS Q. Post 25' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
339,PT11M35.00S,2026-01-10T04:17:48.8Z,3,REGULAR,rebound,defensive,[],203897,,,1610612758,63,61,2026-01-10T04:17:53Z,3240000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,,,338.0,,,,,,3.0,3.0,0.0,,,
340,PT11M20.00S,2026-01-10T04:18:04.0Z,3,REGULAR,3pt,Jump Shot,[],201566,82.07950065703022,6.372549019607843,1610612758,63,61,2026-01-10T04:18:09Z,3250000,False,-218.0,116.0,1,right,MISS R. Westbrook 24' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,24.7,Missed,,,,,,,,,,,,,,,,,,
341,PT11M17.00S,2026-01-10T04:18:07.0Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,63,61,2026-01-10T04:18:09Z,3260000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,340.0,,,,,,4.0,4.0,0.0,,,
344,PT11M06.00S,2026-01-10T04:18:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.389618922470433,52.450980392156865,1610612744,65,61,2026-01-10T04:18:41Z,3280000,False,-12.0,8.0,1,left,J. Butler III reverse Layup (11 PTS) (D. Green 5 AST),"[202710, 203110]",1610612744.0,GSW,reverse,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,1.45,Made,11.0,D. Green,203110.0,5.0,,,,,,,,,,,,,,
346,PT10M49.00S,2026-01-10T04:18:51.4Z,3,REGULAR,3pt,Jump Shot,[],201566,86.67871222076215,95.34313725490196,1610612758,65,61,2026-01-10T04:18:59Z,3300000,False,227.0,73.0,1,right,MISS R. Westbrook 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,23.81,Missed,,,,,,,,,,,,,,,,,,
347,PT10M47.00S,2026-01-10T04:18:53.4Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,65,61,2026-01-10T04:20:06Z,3310000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,,,,,,,,,346.0,,,,,,1.0,1.0,0.0,,,
348,PT10M40.00S,2026-01-10T04:19:00.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,11.514454664914586,35.294117647058826,1610612744,65,61,2026-01-10T04:20:24Z,3320000,False,74.0,56.0,1,left,MISS D. Green 9' driving Layup - blocked,"[203110, 1631165]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Right,9.22,Missed,,,,,Ellis,1631165.0,,,,,,,,,,,,
349,PT10M40.00S,2026-01-10T04:19:00.0Z,3,REGULAR,block,,[],1631165,,,1610612744,65,61,2026-01-10T04:19:03Z,3330000,False,,,0,,K. Ellis BLOCK (1 BLK),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
350,PT10M36.00S,2026-01-10T04:19:04.0Z,3,REGULAR,rebound,offensive,[],202710,,,1610612744,65,61,2026-01-10T04:19:11Z,3340000,False,,,0,,J. Butler III REBOUND (Off:2 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,348.0,,,,,,3.0,1.0,2.0,,,
351,PT10M34.00S,2026-01-10T04:19:06.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,27.11892247043363,81.86274509803921,1610612744,65,61,2026-01-10T04:21:14Z,3350000,False,-159.0,202.0,1,left,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
352,PT10M31.00S,2026-01-10T04:19:09.3Z,3,REGULAR,rebound,defensive,[],201566,,,1610612758,65,61,2026-01-10T04:19:21Z,3360000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,351.0,,,,,,4.0,4.0,0.0,,,
353,PT10M30.00S,2026-01-10T04:19:10.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201942,92.06636005256242,49.26470588235294,1610612758,65,63,2026-01-10T04:19:29Z,3370000,False,-4.0,22.0,1,right,D. DeRozan running Layup (15 PTS) (R. Westbrook 6 AST),"[201942, 201566]",1610612758.0,SAC,running,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.24,Made,15.0,R. Westbrook,201566.0,6.0,,,,,,,,,,,,,,
355,PT10M05.00S,2026-01-10T04:19:34.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,11.218791064388967,61.029411764705884,1610612744,65,63,2026-01-10T04:23:07Z,3390000,False,-55.0,53.0,1,left,MISS M. Moody 7' driving Layup - blocked,"[1630541, 1642875]",1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,Raynaud,1642875.0,,,,,,,,,,,,
356,PT10M05.00S,2026-01-10T04:19:34.2Z,3,REGULAR,block,,[],1642875,,,1610612744,65,63,2026-01-10T04:19:36Z,3400000,False,,,0,,M. Raynaud BLOCK (2 BLK),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
357,PT10M05.00S,2026-01-10T04:19:34.2Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,65,63,2026-01-10T04:19:39Z,3410000,False,,,0,,M. Raynaud REBOUND (Off:2 Def:4),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,,,355.0,,,,,,6.0,4.0,2.0,,,
358,PT09M59.00S,2026-01-10T04:19:40.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,88.51839684625493,47.549019607843135,1610612758,65,65,2026-01-10T04:19:49Z,3420000,False,-12.0,55.0,1,right,R. Westbrook running Layup (7 PTS) (K. Ellis 1 AST),"[201566, 1631165]",1610612758.0,SAC,running,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,7.0,K. Ellis,1631165.0,1.0,,,,,,,,,,,,,,
360,PT09M46.00S,2026-01-10T04:19:54.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.5722733245729295,53.67647058823529,1610612744,65,65,2026-01-10T04:23:38Z,3440000,False,-18.0,19.0,1,left,MISS J. Butler III Layup,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
361,PT09M45.00S,2026-01-10T04:19:55.1Z,3,REGULAR,rebound,offensive,[],202710,,,1610612744,65,65,2026-01-10T04:23:38Z,3450000,False,,,0,,J. Butler III REBOUND (Off:3 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,,,,,360.0,,,,,,4.0,1.0,3.0,,,
362,PT09M45.00S,2026-01-10T04:19:56.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,6.521024967148489,50.245098039215684,1610612744,67,65,2026-01-10T04:23:44Z,3460000,False,-1.0,9.0,1,left,J. Butler III putback Layup (13 PTS),[202710],1610612744.0,GSW,putback,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,0.89,Made,13.0,,,,,,,,,,,,,,,,,
363,PT09M29.00S,2026-01-10T04:20:11.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,93.11760840998686,41.17647058823529,1610612758,67,67,2026-01-10T04:24:06Z,3470000,False,-44.0,12.0,1,right,Z. LaVine driving floating Jump Shot (13 PTS) (M. Raynaud 2 AST),"[203897, 1642875]",1610612758.0,SAC,driving floating,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,4.58,Made,13.0,M. Raynaud,1642875.0,2.0,,,,,,,,,,,,,,
366,PT09M08.00S,2026-01-10T04:20:45.3Z,3,REGULAR,3pt,Jump Shot,[],201939,15.456636005256241,3.1862745098039214,1610612744,67,67,2026-01-10T04:20:55Z,3500000,False,234.0,93.0,1,left,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right,25.18,Missed,,,,,,,,,,,,,,,,,,
