actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
445,PT05M23.00S,2026-03-28T03:35:56.2Z,3,REGULAR,steal,,[],1641764,,,1610612744,82,78,2026-03-28T03:35:57Z,4320000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
446,PT05M14.00S,2026-03-28T03:36:04.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627780,92.69053876478318,47.549019607843135,1610612744,84,78,2026-03-28T03:36:18Z,4330000,False,-12.0,16.0,1,right,G. Payton II cutting Layup (11 PTS) (D. Green 7 AST),"[1627780, 203110]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.03,Made,11.0,D. Green,203110.0,7.0,,,,,,,,,,,,,,
448,PT04M58.00S,2026-03-28T03:36:20.6Z,3,REGULAR,2pt,Jump Shot,[],1642267,19.103153745072277,19.85294117647058,1610612764,84,78,2026-03-28T03:48:07Z,4350000,False,151.0,127.0,1,left,MISS B. Carrington 19' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right Center,19.71,Missed,,,,,,,,,,,,,,,,,,
449,PT04M57.00S,2026-03-28T03:36:21.6Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,84,78,2026-03-28T03:36:27Z,4360000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,448.0,3.0,3.0,0.0,,,,,,,,,
450,PT04M52.00S,2026-03-28T03:36:28.5Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,84,78,2026-03-28T03:49:06Z,4370000,False,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 1630264]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,,,,,,,,,,,,Gill,1630264.0
451,PT04M52.00S,2026-03-28T03:36:28.5Z,3,REGULAR,steal,,[],1630264,,,1610612764,84,78,2026-03-28T03:36:30Z,4380000,False,,,0,,A. Gill STEAL (2 STL),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
452,PT04M50.00S,2026-03-28T03:36:33.1Z,3,REGULAR,foul,personal,[],1627780,,,1610612764,84,78,2026-03-28T03:49:01Z,4395000,False,,,0,,G. Payton II personal FOUL (2 PF),"[1627780, 1630264]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,202026.0,2.0,0.0,Gill,1630264.0,,,,
454,PT04M50.00S,2026-03-28T03:36:43.9Z,3,REGULAR,substitution,out,[],1642848,,,1610612764,84,78,2026-03-28T03:36:52Z,4410000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M50.00S,2026-03-28T03:36:43.9Z,3,REGULAR,substitution,in,[],1642860,,,1610612764,84,78,2026-03-28T03:36:52Z,4420000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M40.00S,2026-03-28T03:37:08.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630264,13.584099868593952,45.58823529411765,1610612764,84,78,2026-03-28T03:49:31Z,4430000,False,22.0,75.0,1,left,MISS A. Gill 7' driving floating Shot,[1630264],1610612764.0,WAS,driving floating,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,7.84,Missed,,,,,,,,,,,,,,,,,,
457,PT04M37.00S,2026-03-28T03:37:11.3Z,3,REGULAR,rebound,defensive,[],1630311,,,1610612744,84,78,2026-03-28T03:37:14Z,4440000,False,,,0,,P. Spencer REBOUND (Off:1 Def:3),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,456.0,4.0,3.0,1.0,,,,,,,,,
458,PT04M26.00S,2026-03-28T03:37:22.3Z,3,REGULAR,3pt,Jump Shot,[],1630311,67.19776609724047,26.225490196078425,1610612744,84,78,2026-03-28T03:37:27Z,4450000,False,-119.0,256.0,1,right,MISS P. Spencer 28' 3PT,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,28.21,Missed,,,,,,,,,,,,,,,,,,
459,PT04M23.00S,2026-03-28T03:37:25.3Z,3,REGULAR,rebound,defensive,[],1641778,,,1610612764,84,78,2026-03-28T03:37:27Z,4460000,False,,,0,,L. Black REBOUND (Off:2 Def:5),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Left Center,,,,,,,,458.0,7.0,5.0,2.0,,,,,,,,,
460,PT04M19.00S,2026-03-28T03:37:33.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,84,78,2026-03-28T03:37:33Z,4470000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M19.00S,2026-03-28T03:39:31.3Z,3,REGULAR,substitution,out,[],1627780,,,1610612764,84,78,2026-03-28T03:40:05Z,4480000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M19.00S,2026-03-28T03:39:31.3Z,3,REGULAR,substitution,out,[],203110,,,1610612764,84,78,2026-03-28T03:40:05Z,4490000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M19.00S,2026-03-28T03:39:31.3Z,3,REGULAR,substitution,out,[],1630311,,,1610612764,84,78,2026-03-28T03:40:05Z,4500000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M19.00S,2026-03-28T03:39:31.3Z,3,REGULAR,substitution,out,[],1641778,,,1610612764,84,78,2026-03-28T03:40:05Z,4510000,False,,,0,,SUB out: L. Black,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M19.00S,2026-03-28T03:39:31.3Z,3,REGULAR,substitution,in,[],1642954,,,1610612764,84,78,2026-03-28T03:40:05Z,4520000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M19.00S,2026-03-28T03:39:31.3Z,3,REGULAR,substitution,in,[],1630209,,,1610612764,84,78,2026-03-28T03:40:05Z,4530000,False,,,0,,SUB in: O. Yurtseven,[1630209],1610612744.0,GSW,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M19.00S,2026-03-28T03:39:31.3Z,3,REGULAR,substitution,in,[],1643018,,,1610612764,84,78,2026-03-28T03:40:05Z,4540000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M19.00S,2026-03-28T03:39:31.3Z,3,REGULAR,substitution,in,[],1630551,,,1610612764,84,78,2026-03-28T03:40:05Z,4550000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M13.00S,2026-03-28T03:40:35.3Z,3,REGULAR,3pt,Jump Shot,[],1642267,28.695795006570307,83.33333333333334,1610612764,84,81,2026-03-28T03:40:43Z,4560000,False,-167.0,217.0,1,left,B. Carrington 27' 3PT  (16 PTS) (A. Gill 3 AST),"[1642267, 1630264]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,27.38,Made,16.0,A. Gill,1630264.0,3.0,,,,,,,,,,,,,,
472,PT03M52.00S,2026-03-28T03:40:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,90.98226018396846,47.05882352941176,1610612744,84,81,2026-03-28T03:41:04Z,4580000,False,-15.0,32.0,1,right,MISS G. Santos driving Layup - blocked,"[1630611, 1630264]",1610612744.0,GSW,driving,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,Gill,1630264.0,,
473,PT03M52.00S,2026-03-28T03:40:55.9Z,3,REGULAR,block,,[],1630264,,,1610612744,84,81,2026-03-28T03:41:00Z,4590000,False,,,0,,A. Gill BLOCK (1 BLK),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
474,PT03M51.00S,2026-03-28T03:40:56.9Z,3,REGULAR,rebound,defensive,[],1642860,,,1610612764,84,81,2026-03-28T04:39:18Z,4600000,False,,,0,,W. Riley REBOUND (Off:0 Def:3),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,,,472.0,3.0,3.0,0.0,,,,,,,,,
475,PT03M46.00S,2026-03-28T03:41:02.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630536,8.459264126149804,49.26470588235294,1610612764,84,81,2026-03-28T03:50:03Z,4610000,False,4.0,27.0,1,left,MISS S. Cooper running Layup,[1630536],1610612764.0,WAS,running,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,2.73,Missed,,,,,,,,,,,,,,,,,,
539,PT03M46.00S,2026-03-28T03:41:02.8Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,84,81,2026-03-28T03:50:03Z,4620000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:8),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,475.0,9.0,8.0,1.0,,,,,,,,,
477,PT03M43.00S,2026-03-28T03:41:06.0Z,3,REGULAR,turnover,bad pass,[],1641764,,,1610612744,84,81,2026-03-28T03:41:21Z,4630000,False,,,0,,B. Podziemski bad pass TURNOVER (1 TO),"[1641764, 1642860]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,,,,,,Riley,1642860.0
478,PT03M43.00S,2026-03-28T03:41:06.0Z,3,REGULAR,steal,,[],1642860,,,1610612764,84,81,2026-03-28T03:50:04Z,4640000,False,,,0,,W. Riley STEAL (1 STL),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
542,PT03M41.00S,2026-03-28T03:41:14.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642860,8.196452036793687,43.627450980392155,1610612764,84,83,2026-03-28T03:51:42Z,4655000,False,32.0,25.0,1,left,W. Riley driving Layup (9 PTS),[1642860],1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,4.02,Made,9.0,,,,,,,,,,,,,,,,,
481,PT03M25.00S,2026-03-28T03:41:23.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,93.08475689881735,49.01960784313726,1610612744,86,83,2026-03-28T03:52:04Z,4670000,False,-5.0,13.0,1,right,B. Podziemski driving floating Jump Shot (12 PTS),[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,1.34,Made,12.0,,,,,,,,,,,,,,,,,
484,PT03M18.00S,2026-03-28T03:41:40.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630536,7.539421813403408,50.0,1610612764,86,85,2026-03-28T03:52:43Z,4700000,False,0.0,18.0,1,left,S. Cooper driving Layup (5 PTS),[1630536],1610612764.0,WAS,driving,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,1.84,Made,5.0,,,,,,,,,,,,,,,,,
485,PT02M55.00S,2026-03-28T03:41:53.2Z,3,REGULAR,3pt,Jump Shot,[],1630611,72.9796320630749,8.57843137254902,1610612744,86,85,2026-03-28T03:42:09Z,4710000,False,-207.0,201.0,1,right,MISS G. Santos 28' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,28.9,Missed,,,,,,,,,,,,,,,,,,
486,PT02M52.00S,2026-03-28T03:41:56.5Z,3,REGULAR,rebound,defensive,[],1630536,,,1610612764,86,85,2026-03-28T03:41:56Z,4720000,False,,,0,,S. Cooper REBOUND (Off:0 Def:1),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Left Center,,,,,,,,485.0,1.0,1.0,0.0,,,,,,,,,
487,PT02M48.00S,2026-03-28T03:42:01.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630551,9.116294349540084,3.4313725490196134,1610612764,86,85,2026-03-28T03:53:27Z,4730000,False,233.0,33.0,1,left,MISS J. Champagnie running 3PT,[1630551],1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,23.52,Missed,,,,,,,,,,,,,,,,,,
488,PT02M47.00S,2026-03-28T03:42:02.5Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612744,86,85,2026-03-28T03:53:27Z,4740000,False,,,0,,O. Yurtseven REBOUND (Off:0 Def:3),[1630209],1610612744.0,GSW,,,,Yurtseven,O. Yurtseven,,,,,Right Corner 3,24+ Right,,,,,,,,487.0,3.0,3.0,0.0,,,,,,,,,
489,PT02M39.00S,2026-03-28T03:42:13.1Z,3,REGULAR,foul,offensive,[],1630209,,,1610612744,86,85,2026-03-28T03:42:16Z,4750000,False,,,0,,O. Yurtseven offensive FOUL (2 PF),"[1630209, 1630536]",1610612744.0,GSW,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,202027.0,2.0,0.0,Cooper,1630536.0,,,,
491,PT02M39.00S,2026-03-28T03:42:13.1Z,3,REGULAR,turnover,offensive foul,[],1630209,,,1610612744,86,85,2026-03-28T03:42:13Z,4770000,False,,,0,,O. Yurtseven offensive foul TURNOVER (1 TO),[1630209],1610612744.0,GSW,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,,,202027.0,,,,,,,,
492,PT02M39.00S,2026-03-28T03:42:32.8Z,3,REGULAR,substitution,out,[],1642267,,,1610612764,86,85,2026-03-28T03:42:38Z,4780000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M39.00S,2026-03-28T03:42:32.8Z,3,REGULAR,substitution,in,[],1641778,,,1610612764,86,85,2026-03-28T03:42:38Z,4790000,False,,,0,,SUB in: L. Black,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M27.00S,2026-03-28T03:42:45.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641778,14.766754270696453,27.205882352941174,1610612764,86,85,2026-03-28T03:54:04Z,4800000,False,114.0,86.0,1,left,MISS L. Black 14' pullup Shot,[1641778],1610612764.0,WAS,pullup,,,Black,L. Black,,,,,Mid-Range,8-16 Right,14.3,Missed,,,,,,,,,,,,,,,,,,
495,PT02M25.00S,2026-03-28T03:42:47.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,86,85,2026-03-28T03:42:56Z,4810000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,494.0,,,,,,,,,,,,
497,PT02M14.00S,2026-03-28T03:43:05.9Z,3,REGULAR,3pt,Jump Shot,[],1643018,67.32917214191853,70.83333333333333,1610612744,89,85,2026-03-28T03:43:12Z,4830000,False,104.0,255.0,1,right,L. Cryer 27' 3PT  (12 PTS) (B. Podziemski 7 AST),"[1643018, 1641764]",1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Right Center,27.51,Made,12.0,B. Podziemski,1641764.0,7.0,,,,,,,,,,,,,,
499,PT01M51.00S,2026-03-28T03:43:27.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630536,16.080814717476997,60.049019607843135,1610612764,89,87,2026-03-28T03:43:32Z,4850000,False,-50.0,99.0,1,left,S. Cooper 11' fadeaway Jump Shot (7 PTS),[1630536],1610612764.0,WAS,fadeaway,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),8-16 Center,11.07,Made,7.0,,,,,,,,,,,,,,,,,
500,PT01M43.00S,2026-03-28T03:43:36.2Z,3,REGULAR,turnover,bad pass,[],1641764,,,1610612744,89,87,2026-03-28T03:43:40Z,4860000,False,,,0,,B. Podziemski bad pass TURNOVER (2 TO),"[1641764, 1641778]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,,,,,,,,,,,,Black,1641778.0
501,PT01M43.00S,2026-03-28T03:43:36.2Z,3,REGULAR,steal,,[],1641778,,,1610612764,89,87,2026-03-28T03:43:38Z,4870000,False,,,0,,L. Black STEAL (1 STL),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
502,PT01M37.00S,2026-03-28T03:43:41.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642860,22.78252299605782,91.17647058823529,1610612764,89,90,2026-03-28T03:55:57Z,4880000,False,-206.0,162.0,1,left,W. Riley 26' 3PT running (12 PTS) (S. Cooper 2 AST),"[1642860, 1630536]",1610612764.0,WAS,running,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,26.18,Made,12.0,S. Cooper,1630536.0,2.0,,,,,,,,,,,,,,
504,PT01M24.00S,2026-03-28T03:43:56.0Z,3,REGULAR,3pt,Jump Shot,[],1641764,74.1622864651774,12.25490196078431,1610612744,92,90,2026-03-28T03:44:02Z,4900000,False,-189.0,190.0,1,right,B. Podziemski 26' 3PT  (15 PTS) (G. Santos 4 AST),"[1641764, 1630611]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,26.81,Made,15.0,G. Santos,1630611.0,4.0,,,,,,,,,,,,,,
506,PT01M01.00S,2026-03-28T03:44:18.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630264,10.430354796320628,49.50980392156863,1610612764,92,92,2026-03-28T03:44:23Z,4920000,False,2.0,46.0,1,left,A. Gill driving Hook (8 PTS) (S. Cooper 3 AST),"[1630264, 1630536]",1610612764.0,WAS,driving,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,4.56,Made,8.0,S. Cooper,1630536.0,3.0,,,,,,,,,,,,,,
508,PT00M51.40S,2026-03-28T03:44:28.0Z,3,REGULAR,3pt,Jump Shot,[],1643018,66.5407358738502,56.127450980392155,1610612744,92,92,2026-03-28T03:44:35Z,4940000,False,31.0,262.0,1,right,MISS L. Cryer 26' 3PT,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Center,26.38,Missed,,,,,,,,,,,,,,,,,,
509,PT00M48.50S,2026-03-28T03:44:30.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,92,92,2026-03-28T03:44:35Z,4950000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,508.0,,,,,,,,,,,,
511,PT00M48.50S,2026-03-28T03:44:46.8Z,3,REGULAR,substitution,out,[],1641764,,,1610612764,92,92,2026-03-28T03:44:51Z,4970000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT00M48.50S,2026-03-28T03:44:46.8Z,3,REGULAR,substitution,out,[],1630611,,,1610612764,92,92,2026-03-28T03:44:51Z,4980000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M48.50S,2026-03-28T03:44:46.8Z,3,REGULAR,substitution,out,[],1630209,,,1610612764,92,92,2026-03-28T03:44:51Z,4990000,False,,,0,,SUB out: O. Yurtseven,[1630209],1610612744.0,GSW,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M48.50S,2026-03-28T03:44:46.8Z,3,REGULAR,substitution,in,[],1627780,,,1610612764,92,92,2026-03-28T03:44:51Z,5000000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M48.50S,2026-03-28T03:44:46.8Z,3,REGULAR,substitution,in,[],204001,,,1610612764,92,92,2026-03-28T03:44:51Z,5010000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M48.50S,2026-03-28T03:44:46.8Z,3,REGULAR,substitution,in,[],1630311,,,1610612764,92,92,2026-03-28T03:44:51Z,5020000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT00M27.00S,2026-03-28T03:45:12.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641778,6.356767411300922,49.754901960784316,1610612764,92,94,2026-03-28T03:45:20Z,5030000,False,1.0,7.0,1,left,L. Black reverse Layup (4 PTS) (S. Cooper 4 AST),"[1641778, 1630536]",1610612764.0,WAS,reverse,,,Black,L. Black,,,,,Restricted Area,0-8 Center,0.74,Made,4.0,S. Cooper,1630536.0,4.0,,,,,,,,,,,,,,
519,PT00M03.40S,2026-03-28T03:45:37.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1643018,83.22930354796321,58.57843137254902,1610612744,92,94,2026-03-28T03:45:45Z,5050000,False,43.0,105.0,1,right,MISS L. Cryer 11' fadeaway Shot,[1643018],1610612744.0,GSW,fadeaway,,,Cryer,L. Cryer,,,,,In The Paint (Non-RA),8-16 Center,11.35,Missed,,,,,,,,,,,,,,,,,,
520,PT00M03.10S,2026-03-28T03:45:37.8Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,92,94,2026-03-28T03:59:11Z,5060000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,519.0,2.0,2.0,0.0,,,,,,,,,
521,PT00M01.00S,2026-03-28T03:45:42.3Z,3,REGULAR,heave,,[],0,,,1610612764,92,94,2026-03-28T04:00:10Z,5070000,False,,,0,,WAS Heave,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,59.13,,,,,,,,,,,,,,,,,,,
522,PT00M00.10S,2026-03-28T03:45:43.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,92,94,2026-03-28T03:47:34Z,5080000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,521.0,,,,,,,,,,,,
523,PT00M00.00S,2026-03-28T03:45:45.7Z,3,REGULAR,period,end,[],0,,,1610612764,92,94,2026-03-28T03:45:45Z,5090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2026-03-28T03:48:08.4Z,4,REGULAR,substitution,out,['startperiod'],1642954,,,1610612764,92,94,2026-03-28T03:48:37Z,5100000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2026-03-28T03:48:08.4Z,4,REGULAR,substitution,out,['startperiod'],204001,,,1610612764,92,94,2026-03-28T03:48:37Z,5110000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2026-03-28T03:48:08.4Z,4,REGULAR,substitution,out,['startperiod'],1630536,,,1610612764,92,94,2026-03-28T03:48:37Z,5120000,False,,,0,,SUB out: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2026-03-28T03:48:08.4Z,4,REGULAR,substitution,in,['startperiod'],1630611,,,1610612764,92,94,2026-03-28T03:48:37Z,5130000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2026-03-28T03:48:08.4Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612764,92,94,2026-03-28T03:48:37Z,5140000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2026-03-28T03:48:08.4Z,4,REGULAR,substitution,in,['startperiod'],1630702,,,1610612764,92,94,2026-03-28T03:48:37Z,5150000,False,,,0,,SUB in: J. Hardy,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2026-03-28T03:48:41.6Z,4,REGULAR,period,start,[],0,,,1610612764,92,94,2026-03-28T03:48:41Z,5160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M47.00S,2026-03-28T03:48:55.6Z,4,REGULAR,foul,personal,[],1630611,,,1610612764,92,94,2026-03-28T04:00:48Z,5170000,False,,,0,,G. Santos personal FOUL (1 PF),"[1630611, 1630264]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,202027.0,1.0,0.0,Gill,1630264.0,,,,
535,PT11M39.00S,2026-03-28T03:49:21.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642860,10.82457293035479,53.92156862745098,1610612764,92,94,2026-03-28T04:01:10Z,5190000,False,-20.0,49.0,1,left,MISS W. Riley driving floating Shot,[1642860],1610612764.0,WAS,driving floating,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,,,,,,
