actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
362,PT05M11.00S,2021-11-04T01:29:32.9Z,3,REGULAR,substitution,in,[],1629020,,,1610612750,75,80,2021-11-04T01:29:43Z,3550000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT05M11.00S,2021-11-04T01:29:32.9Z,3,REGULAR,substitution,in,[],1629611,,,1610612750,75,80,2021-11-04T01:29:43Z,3560000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT05M11.00S,2021-11-04T01:29:54.4Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,76,80,2021-11-04T01:29:54Z,3570000,,,0,,K. Towns Free Throw 2 of 2 (11 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
365,PT05M02.00S,2021-11-04T01:30:07.7Z,3,REGULAR,foul,personal,['2freethrow'],201976,,,1610612746,76,80,2021-11-04T01:30:16Z,3580000,,,0,,P. Beverley shooting personal FOUL (2 PF) (Zubac 2 FT),"[201976, 1627826]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,2002.0,2.0,0.0,Zubac,1627826.0,,,,,,,,,,,,,,,
367,PT05M02.00S,2021-11-04T01:30:33.9Z,3,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,76,81,2021-11-04T01:30:33Z,3600000,,,0,,I. Zubac Free Throw 1 of 2 (9 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
368,PT05M02.00S,2021-11-04T01:30:49.5Z,3,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,76,82,2021-11-04T01:30:49Z,3610000,,,0,,I. Zubac Free Throw 2 of 2 (10 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
369,PT04M51.00S,2021-11-04T01:31:02.4Z,3,REGULAR,3pt,Jump Shot,[],1627736,5.732588699080158,94.85294117647058,1610612750,76,82,2021-11-04T01:31:08Z,3620000,-224.0,1.0,1,left,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,22.43,Missed,,,,,,,,,,,,,
370,PT04M48.00S,2021-11-04T01:31:05.4Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,76,82,2021-11-04T01:31:08Z,3630000,,,0,,R. Jackson REBOUND (Off:0 Def:4),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,369.0,4.0,4.0,0.0,,,,,
371,PT04M43.00S,2021-11-04T01:31:10.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202704,67.62483574244416,49.50980392156863,1610612746,76,85,2021-11-04T01:35:04Z,3640000,-2.0,252.0,1,right,R. Jackson 25' 3PT running pullup (18 PTS),[202704],1610612746.0,LAC,running pullup,,,Jackson,R. Jackson,,,,,,,,,,,25.18,Made,18.0,,,,,,,,,,,,
372,PT04M16.00S,2021-11-04T01:31:37.6Z,3,REGULAR,2pt,Jump Shot,[],1630162,20.97568988173456,60.29411764705882,1610612750,76,85,2021-11-04T01:35:29Z,3650000,-51.0,145.0,1,left,MISS A. Edwards 15' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,,15.36,Missed,,,,,,,,,,,,,
373,PT04M15.00S,2021-11-04T01:31:38.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,76,85,2021-11-04T01:32:09Z,3660000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,372.0,,,,,,,,
374,PT04M15.00S,2021-11-04T01:31:44.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612750,76,85,2021-11-04T01:31:55Z,3670000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,
375,PT04M03.00S,2021-11-04T01:32:07.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201587,80.3712220762155,6.862745098039216,1610612746,76,88,2021-11-04T01:32:13Z,3680000,-216.0,132.0,1,right,N. Batum 25' 3PT step back (12 PTS) (R. Jackson 7 AST),"[201587, 202704]",1610612746.0,LAC,step back,,,Batum,N. Batum,,,,,,,,,,,25.29,Made,12.0,R. Jackson,202704.0,7.0,,,,,,,,,
376,PT03M50.00S,2021-11-04T01:32:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,6.258212877792378,52.450980392156865,1610612750,78,88,2021-11-04T01:36:32Z,3690000,-12.0,6.0,1,left,J. Vanderbilt reverse Layup (4 PTS) (P. Beverley 7 AST),"[1629020, 201976]",1610612750.0,MIN,reverse,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,1.38,Made,4.0,P. Beverley,201976.0,7.0,,,,,,,,,
379,PT03M50.00S,2021-11-04T01:32:29.5Z,3,REGULAR,foul,personal,['1freethrow'],202331,,,1610612750,78,88,2021-11-04T01:32:51Z,3710000,,,0,,P. George shooting personal FOUL (3 PF) (Vanderbilt 1 FT),"[202331, 1629020]",1610612746.0,LAC,shooting,,,George,P. George,,,,,,2002.0,3.0,0.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,
381,PT03M50.00S,2021-11-04T01:32:36.3Z,3,REGULAR,substitution,out,[],201976,,,1610612750,78,88,2021-11-04T01:35:04Z,3730000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT03M50.00S,2021-11-04T01:32:36.3Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,78,88,2021-11-04T01:35:04Z,3740000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT03M50.00S,2021-11-04T01:32:55.8Z,3,REGULAR,freethrow,1 of 1,[],1629020,,,1610612750,79,88,2021-11-04T01:32:55Z,3750000,,,0,,J. Vanderbilt Free Throw 1 of 1 (5 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
384,PT03M41.00S,2021-11-04T01:33:06.5Z,3,REGULAR,3pt,Jump Shot,[],202704,66.70499342969777,30.14705882352941,1610612746,79,91,2021-11-04T01:33:13Z,3760000,-99.0,260.0,1,right,R. Jackson 27' 3PT  (21 PTS) (P. George 7 AST),"[202704, 202331]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,27.88,Made,21.0,P. George,202331.0,7.0,,,,,,,,,
386,PT03M28.00S,2021-11-04T01:33:19.7Z,3,REGULAR,3pt,Jump Shot,[],1626157,31.61957950065703,39.950980392156865,1610612750,82,91,2021-11-04T01:33:25Z,3780000,50.0,245.0,1,left,K. Towns 24' 3PT  (14 PTS) (J. McLaughlin 1 AST),"[1626157, 1629162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,24.98,Made,14.0,J. McLaughlin,1629162.0,1.0,,,,,,,,,
388,PT03M26.00S,2021-11-04T01:33:26.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,82,91,2021-11-04T01:33:26Z,3800000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT03M26.00S,2021-11-04T01:34:02.6Z,3,REGULAR,substitution,out,[],1630162,,,1610612746,82,91,2021-11-04T01:36:15Z,3810000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT03M26.00S,2021-11-04T01:34:02.6Z,3,REGULAR,substitution,in,[],1629669,,,1610612746,82,91,2021-11-04T01:36:15Z,3820000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT03M12.00S,2021-11-04T01:36:33.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,93.24901445466492,54.166666666666664,1610612746,82,93,2021-11-04T01:36:40Z,3830000,21.0,11.0,1,right,P. George driving Layup (27 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,,,,,,,2.35,Made,27.0,,,,,,,,,,,,
392,PT02M57.00S,2021-11-04T01:36:48.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,9.806176084099869,40.931372549019606,1610612750,82,93,2021-11-04T01:37:02Z,3840000,45.0,40.0,1,left,MISS K. Towns 6' driving Hook,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,,,,6.02,Missed,,,,,,,,,,,,,
393,PT02M54.00S,2021-11-04T01:36:51.3Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,82,93,2021-11-04T01:37:02Z,3850000,,,0,,P. George REBOUND (Off:0 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,392.0,6.0,6.0,0.0,,,,,
394,PT02M51.00S,2021-11-04T01:36:54.5Z,3,REGULAR,turnover,bad pass,[],202331,,,1610612746,82,93,2021-11-04T01:37:11Z,3860000,,,0,,P. George bad pass TURNOVER (7 TO),"[202331, 1626157]",1610612746.0,LAC,,,,George,P. George,,,,,7.0,,,,,,,,,,,,,,,,Towns,1626157.0,,,
395,PT02M51.00S,2021-11-04T01:36:54.5Z,3,REGULAR,steal,,[],1626157,,,1610612750,82,93,2021-11-04T01:36:57Z,3870000,,,0,,K. Towns STEAL (4 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT02M51.00S,2021-11-04T01:37:00.3Z,3,REGULAR,foul,offensive,[],1626157,,,1610612750,82,93,2021-11-04T01:39:45Z,3880000,,,0,,K. Towns charge offensive FOUL (2 PF),"[1626157, 202331]",1610612750.0,MIN,charge,,,Towns,K. Towns,,,,,,1628954.0,2.0,0.0,George,202331.0,,,,,,,,,,,,,,,
398,PT02M51.00S,2021-11-04T01:37:00.3Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,82,93,2021-11-04T01:37:00Z,3900000,,,0,,K. Towns offensive foul TURNOVER (3 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,3.0,1628954.0,,,,,,,,,,,,,,,,,,,
399,PT02M37.00S,2021-11-04T01:37:35.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202704,73.9323258869908,81.12745098039215,1610612746,82,96,2021-11-04T01:37:41Z,3910000,156.0,193.0,1,right,R. Jackson 24' 3PT step back (24 PTS) (P. George 8 AST),"[202704, 202331]",1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,,,,,,,24.75,Made,24.0,P. George,202331.0,8.0,,,,,,,,,
401,PT02M17.00S,2021-11-04T01:37:55.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629020,18.347568988173457,47.794117647058826,1610612750,84,96,2021-11-04T01:38:06Z,3930000,11.0,120.0,1,left,J. Vanderbilt 12' pullup bank Jump Shot (7 PTS) (J. Nowell 1 AST),"[1629020, 1629669]",1610612750.0,MIN,pullup bank,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,12.05,Made,7.0,J. Nowell,1629669.0,1.0,,,,,,,,,
403,PT02M08.00S,2021-11-04T01:38:05.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202331,92.59198423127464,45.34313725490196,1610612746,84,98,2021-11-04T01:38:09Z,3950000,-23.0,17.0,1,right,P. George driving finger roll Layup (29 PTS),[202331],1610612746.0,LAC,driving finger roll,,,George,P. George,,,,,,,,,,,2.89,Made,29.0,,,,,,,,,,,,
404,PT01M56.00S,2021-11-04T01:38:17.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,18.873193166885677,47.794117647058826,1610612750,86,98,2021-11-04T01:38:22Z,3960000,11.0,125.0,1,left,J. Nowell 12' pullup Jump Shot (2 PTS) (K. Towns 3 AST),"[1629669, 1626157]",1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,,,,,,,12.54,Made,2.0,K. Towns,1626157.0,3.0,,,,,,,,,
406,PT01M35.00S,2021-11-04T01:38:41.2Z,3,REGULAR,foul,personal,[],1629162,,,1610612746,86,98,2021-11-04T01:38:53Z,3980000,,,0,,J. McLaughlin personal FOUL (1 PF),"[1629162, 202331]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,2002.0,1.0,0.0,George,202331.0,,,,,,,,,,,,,,,
408,PT01M22.00S,2021-11-04T01:39:20.7Z,3,REGULAR,turnover,out-of-bounds,[],1629611,,,1610612746,86,98,2021-11-04T01:39:27Z,4000000,,,0,,T. Mann lost ball out-of-bounds TURNOVER (2 TO),[1629611],1610612746.0,LAC,lost ball,,,Mann,T. Mann,,,,,2.0,1628954.0,,,,,,,,,,,,,,,,,,,
409,PT01M22.00S,2021-11-04T01:39:32.3Z,3,REGULAR,substitution,out,[],202331,,,1610612750,86,98,2021-11-04T01:39:36Z,4010000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT01M22.00S,2021-11-04T01:39:32.3Z,3,REGULAR,substitution,in,[],1628379,,,1610612750,86,98,2021-11-04T01:39:36Z,4020000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT01M06.00S,2021-11-04T01:40:00.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629020,5.863994743758213,52.20588235294118,1610612750,88,98,2021-11-04T01:40:05Z,4030000,-11.0,3.0,1,left,J. Vanderbilt cutting DUNK (9 PTS) (J. McLaughlin 2 AST),"[1629020, 1629162]",1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,1.13,Made,9.0,J. McLaughlin,1629162.0,2.0,,,,,,,,,
413,PT00M50.40S,2021-11-04T01:40:16.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,92.85479632063075,52.69607843137255,1610612746,88,100,2021-11-04T01:40:22Z,4050000,13.0,15.0,1,right,R. Jackson driving Layup (26 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,,,,,,,2.0,Made,26.0,,,,,,,,,,,,
414,PT00M34.80S,2021-11-04T01:40:33.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,15.062417871222076,44.36274509803921,1610612750,88,100,2021-11-04T01:40:39Z,4060000,28.0,89.0,1,left,MISS J. Nowell 9' running pullup Shot,[1629669],1610612750.0,MIN,running pullup,,,Nowell,J. Nowell,,,,,,,,,,,9.35,Missed,,,,,,,,,,,,,
415,PT00M32.20S,2021-11-04T01:40:36.5Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,88,100,2021-11-04T01:40:39Z,4070000,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,414.0,3.0,3.0,0.0,,,,,
416,PT00M28.50S,2021-11-04T01:40:40.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,79.97700394218134,8.088235294117647,1610612746,88,103,2021-11-04T01:48:05Z,4080000,-210.0,136.0,1,right,L. Kennard 24' 3PT running (5 PTS) (T. Mann 3 AST),"[1628379, 1629611]",1610612746.0,LAC,running,,,Kennard,L. Kennard,,,,,,,,,,,24.97,Made,5.0,T. Mann,1629611.0,3.0,,,,,,,,,
418,PT00M06.20S,2021-11-04T01:41:06.0Z,3,REGULAR,3pt,Jump Shot,[],1627736,21.895532194480946,86.02941176470588,1610612750,88,103,2021-11-04T01:41:11Z,4100000,-180.0,153.0,1,left,MISS M. Beasley step back 3PT,[1627736],1610612750.0,MIN,step back,,,Beasley,M. Beasley,,,,,,,,,,,23.65,Missed,,,,,,,,,,,,,
419,PT00M04.60S,2021-11-04T01:41:07.6Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,88,103,2021-11-04T01:44:03Z,4110000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,418.0,2.0,1.0,1.0,,,,,
420,PT00M04.40S,2021-11-04T01:41:09.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629020,5.995400788436268,53.92156862745098,1610612750,88,103,2021-11-04T01:48:54Z,4120000,-20.0,4.0,1,left,MISS J. Vanderbilt putback Layup - blocked,"[1629020, 201587]",1610612750.0,MIN,putback,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,2.0,Missed,,,,,,,,,,,Batum,201587.0,
421,PT00M04.40S,2021-11-04T01:41:09.3Z,3,REGULAR,block,,[],201587,,,1610612750,88,103,2021-11-04T01:42:07Z,4130000,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT00M02.90S,2021-11-04T01:41:10.8Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,88,103,2021-11-04T01:44:28Z,4140000,,,0,,K. Towns REBOUND (Off:2 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,420.0,8.0,6.0,2.0,,,,,
423,PT00M02.70S,2021-11-04T01:41:15.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,8.09789750328515,59.55882352941176,1610612750,88,103,2021-11-04T01:43:49Z,4150000,-48.0,24.0,1,left,MISS K. Towns Layup - blocked,"[1626157, 1627826]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,5.33,Missed,,,,,,,,,,,Zubac,1627826.0,
426,PT00M02.70S,2021-11-04T01:41:15.3Z,3,REGULAR,block,,[],1627826,,,1610612750,88,103,2021-11-04T01:42:59Z,4155000,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT00M01.00S,2021-11-04T01:41:17.0Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,88,103,2021-11-04T01:43:49Z,4160000,,,0,,N. Batum REBOUND (Off:0 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,423.0,4.0,4.0,0.0,,,,,
425,PT00M00.00S,2021-11-04T01:41:31.3Z,3,REGULAR,period,end,[],0,,,1610612746,88,103,2021-11-04T01:41:31Z,4170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT12M00.00S,2021-11-04T01:42:41.4Z,4,REGULAR,substitution,out,['startperiod'],1627736,,,1610612746,88,103,2021-11-04T01:44:01Z,4180000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT12M00.00S,2021-11-04T01:42:41.4Z,4,REGULAR,substitution,out,['startperiod'],1629162,,,1610612746,88,103,2021-11-04T01:44:01Z,4190000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT12M00.00S,2021-11-04T01:42:41.4Z,4,REGULAR,substitution,out,['startperiod'],1626157,,,1610612746,88,103,2021-11-04T01:44:01Z,4200000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT12M00.00S,2021-11-04T01:42:41.4Z,4,REGULAR,substitution,out,['startperiod'],202704,,,1610612746,88,103,2021-11-04T01:44:01Z,4210000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT12M00.00S,2021-11-04T01:42:41.4Z,4,REGULAR,substitution,out,['startperiod'],201587,,,1610612746,88,103,2021-11-04T01:44:01Z,4220000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2021-11-04T01:42:41.4Z,4,REGULAR,substitution,out,['startperiod'],1627826,,,1610612746,88,103,2021-11-04T01:44:01Z,4230000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2021-11-04T01:42:41.4Z,4,REGULAR,substitution,in,['startperiod'],1630162,,,1610612746,88,103,2021-11-04T01:44:01Z,4240000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2021-11-04T01:42:41.4Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612746,88,103,2021-11-04T01:44:01Z,4250000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2021-11-04T01:42:41.4Z,4,REGULAR,substitution,in,['startperiod'],1629675,,,1610612746,88,103,2021-11-04T01:44:01Z,4260000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2021-11-04T01:42:41.4Z,4,REGULAR,substitution,in,['startperiod'],1626159,,,1610612746,88,103,2021-11-04T01:44:01Z,4270000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2021-11-04T01:42:41.4Z,4,REGULAR,substitution,in,['startperiod'],1628392,,,1610612746,88,103,2021-11-04T01:44:01Z,4280000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2021-11-04T01:42:41.4Z,4,REGULAR,substitution,in,['startperiod'],202339,,,1610612746,88,103,2021-11-04T01:44:01Z,4290000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT12M00.00S,2021-11-04T01:44:03.1Z,4,REGULAR,period,start,[],0,,,1610612746,88,103,2021-11-04T01:44:03Z,4300000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT11M35.00S,2021-11-04T01:44:27.2Z,4,REGULAR,3pt,Jump Shot,[],1626159,81.94809461235218,6.372549019607843,1610612746,88,103,2021-11-04T01:44:32Z,4310000,-218.0,117.0,1,right,MISS J. Winslow 24' 3PT,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,24.76,Missed,,,,,,,,,,,,,
441,PT11M35.00S,2021-11-04T01:44:27.2Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,88,103,2021-11-04T01:44:32Z,4320000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,440.0,3.0,2.0,1.0,,,,,
442,PT11M16.00S,2021-11-04T01:44:45.5Z,4,REGULAR,3pt,Jump Shot,[],1630162,28.07161629434954,22.30392156862745,1610612750,91,103,2021-11-04T01:44:50Z,4330000,138.0,211.0,1,left,A. Edwards 25' 3PT step back (26 PTS) (N. Reid 2 AST),"[1630162, 1629675]",1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,,,,,,,25.27,Made,26.0,N. Reid,1629675.0,2.0,,,,,,,,,
444,PT10M59.00S,2021-11-04T01:45:03.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,82.07950065703022,50.98039215686274,1610612746,91,103,2021-11-04T01:53:31Z,4350000,5.0,116.0,1,right,MISS L. Kennard 11' turnaround Shot,[1628379],1610612746.0,LAC,turnaround,,,Kennard,L. Kennard,,,,,,,,,,,11.61,Missed,,,,,,,,,,,,,
445,PT10M54.00S,2021-11-04T01:45:08.1Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,91,103,2021-11-04T01:45:09Z,4360000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,444.0,4.0,3.0,1.0,,,,,
446,PT10M52.00S,2021-11-04T01:45:11.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629020,7.835085413929041,45.09803921568628,1610612750,91,103,2021-11-04T01:45:37Z,4370000,25.0,21.0,1,left,MISS J. Vanderbilt driving Layup - blocked,"[1629020, 202339]",1610612750.0,MIN,driving,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,3.23,Missed,,,,,,,,,,,Bledsoe,202339.0,
447,PT10M52.00S,2021-11-04T01:45:11.8Z,4,REGULAR,block,,[],202339,,,1610612750,91,103,2021-11-04T01:45:14Z,4380000,,,0,,E. Bledsoe BLOCK (1 BLK),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT10M51.00S,2021-11-04T01:45:12.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,91,103,2021-11-04T01:45:30Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,446.0,,,,,,,,
449,PT10M43.00S,2021-11-04T01:45:39.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629675,8.492115637319317,39.21568627450981,1610612750,93,103,2021-11-04T01:45:44Z,4400000,54.0,27.0,1,left,N. Reid 6' turnaround Hook (6 PTS),[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,,,,,,,6.04,Made,6.0,,,,,,,,,,,,
450,PT10M43.00S,2021-11-04T01:45:43.1Z,4,REGULAR,foul,personal,['1freethrow'],1628392,,,1610612750,93,103,2021-11-04T01:45:48Z,4410000,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Reid 1 FT),"[1628392, 1629675]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,1628954.0,3.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,
