actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
362,PT00M21.70S,2021-10-24T01:02:39.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.14651773981603,56.61764705882353,1610612750,54,41,2021-10-24T01:02:44Z,3420000,33.0,31.0,1,right,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,4.51,Missed,,,,,,,,,,,,,,,,,,
363,PT00M19.90S,2021-10-24T01:02:41.0Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,54,41,2021-10-24T01:02:41Z,3430000,,,0,,J. Valanciunas REBOUND (Off:2 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,362.0,9.0,7.0,2.0,,,,,,,,,,,,,,
364,PT00M04.10S,2021-10-24T01:02:59.7Z,2,REGULAR,2pt,Jump Shot,[],1627742,21.369908015768726,52.94117647058824,1610612740,54,41,2021-10-24T01:11:26Z,3440000,-15.0,148.0,1,left,MISS B. Ingram 14' turnaround Shot,[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,14.91,Missed,,,,,,,,,,,,,,,,,,
365,PT00M04.10S,2021-10-24T01:02:59.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,54,41,2021-10-24T01:11:26Z,3450000,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,364.0,2.0,1.0,1.0,,,,,,,,,,,,,,
367,PT00M01.50S,2021-10-24T01:04:07.5Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612750,54,41,2021-10-24T01:12:21Z,3455000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT00M00.00S,2021-10-24T01:05:15.3Z,2,REGULAR,period,end,[],0,,,1610612750,54,41,2021-10-24T01:05:15Z,3460000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2021-10-24T01:19:16.3Z,3,REGULAR,substitution,out,['startperiod'],201976,,,1610612750,54,41,2021-10-24T01:20:25Z,3470000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2021-10-24T01:19:16.3Z,3,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,54,41,2021-10-24T01:20:25Z,3480000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2021-10-24T01:20:41.7Z,3,REGULAR,period,start,[],0,,,1610612740,54,41,2021-10-24T01:20:41Z,3490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT11M50.00S,2021-10-24T01:20:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,92.46057818659659,50.98039215686274,1610612740,54,43,2021-10-24T01:20:58Z,3500000,5.0,18.0,1,right,B. Ingram driving Layup (12 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,1.9,Made,,,,,,,,,,,12.0,,,,,,,
372,PT11M37.00S,2021-10-24T01:21:08.7Z,3,REGULAR,foul,offensive,[],1626157,,,1610612750,54,43,2021-10-24T01:21:33Z,3510000,,,0,,K. Towns offensive FOUL (2 PF),"[1626157, 1630529]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,202041.0,,2.0,0.0,Jones,1630529.0,,,,,,,,
374,PT11M37.00S,2021-10-24T01:21:08.7Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,54,43,2021-10-24T01:21:08Z,3530000,,,0,,K. Towns offensive foul TURNOVER (4 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,202041.0,4.0,,,,,,,,,,,,
375,PT11M27.00S,2021-10-24T01:21:29.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,87.07293035479631,95.34313725490196,1610612740,54,43,2021-10-24T01:21:36Z,3540000,227.0,69.0,1,right,MISS D. Graham 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,
376,PT11M24.00S,2021-10-24T01:21:32.9Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,54,43,2021-10-24T01:21:32Z,3550000,,,0,,J. Valanciunas REBOUND (Off:3 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,375.0,10.0,7.0,3.0,,,,,,,,,,,,,,
377,PT11M14.00S,2021-10-24T01:21:42.5Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627742,88.51839684625493,15.686274509803921,1610612740,54,45,2021-10-24T01:21:47Z,3560000,-172.0,55.0,1,right,B. Ingram 18' pullup Jump Shot (14 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,18.03,Made,,,,,,,,,,,14.0,,,,,,,
378,PT10M54.00S,2021-10-24T01:22:02.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,8.754927726675426,47.549019607843135,1610612750,56,45,2021-10-24T01:22:07Z,3570000,12.0,30.0,1,left,K. Towns driving Hook (17 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,3.22,Made,,,,,,,,,,,17.0,,,,,,,
379,PT10M36.00S,2021-10-24T01:22:22.0Z,3,REGULAR,3pt,Jump Shot,[],1629638,77.87450722733246,92.15686274509804,1610612740,56,45,2021-10-24T01:22:27Z,3580000,211.0,155.0,1,right,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,
380,PT10M32.00S,2021-10-24T01:22:26.0Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,56,45,2021-10-24T01:22:27Z,3590000,,,0,,A. Edwards REBOUND (Off:3 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,379.0,6.0,3.0,3.0,,,,,,,,,,,,,,
381,PT10M27.00S,2021-10-24T01:22:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.995400788436268,49.50980392156863,1610612750,58,45,2021-10-24T01:22:36Z,3600000,2.0,4.0,1,left,A. Edwards driving Layup (16 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,0.46,Made,,,,,,,,,,,16.0,,,,,,,
382,PT10M11.00S,2021-10-24T01:22:46.1Z,3,REGULAR,2pt,Jump Shot,[],1627742,84.97043363994744,22.794117647058822,1610612740,58,47,2021-10-24T01:27:13Z,3610000,-136.0,89.0,1,right,B. Ingram 16' step back Jump Shot (16 PTS),[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,16.24,Made,,,,,,,,,,,16.0,,,,,,,
383,PT09M53.00S,2021-10-24T01:23:04.0Z,3,REGULAR,2pt,Jump Shot,[],1626157,20.97568988173456,48.77450980392157,1610612750,58,47,2021-10-24T01:30:45Z,3620000,6.0,145.0,1,left,MISS K. Towns 14' pullup Shot - blocked,"[1626157, 202685]",1610612750.0,MIN,pullup,,,Towns,K. Towns,,,,,14.48,Missed,,,,,,,,,,,,,,,Valanciunas,202685.0,,
386,PT09M53.00S,2021-10-24T01:23:04.0Z,3,REGULAR,block,,[],202685,,,1610612750,58,47,2021-10-24T01:23:09Z,3630000,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
387,PT09M53.00S,2021-10-24T01:23:04.0Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612740,58,47,2021-10-24T01:31:33Z,3640000,,,0,,N. Alexander-Walker REBOUND (Off:5 Def:4),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,383.0,9.0,4.0,5.0,,,,,,,,,,,,,,
388,PT09M43.00S,2021-10-24T01:23:14.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,94.30026281208936,51.470588235294116,1610612740,58,49,2021-10-24T01:32:13Z,3650000,7.0,1.0,1,right,N. Alexander-Walker driving Layup (12 PTS),[1629638],1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,0.75,Made,,,,,,,,,,,12.0,,,,,,,
389,PT09M28.00S,2021-10-24T01:23:31.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,58,49,2021-10-24T01:23:31Z,3660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT09M15.00S,2021-10-24T01:23:55.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.601182654402102,50.73529411764706,1610612750,60,49,2021-10-24T01:24:00Z,3670000,-4.0,0.0,1,left,K. Towns driving reverse Layup (19 PTS),[1626157],1610612750.0,MIN,driving reverse,,,Towns,K. Towns,,,,,0.37,Made,,,,,,,,,,,19.0,,,,,,,
391,PT09M04.00S,2021-10-24T01:24:09.0Z,3,REGULAR,turnover,traveling,[],1630529,,,1610612740,60,49,2021-10-24T01:24:17Z,3680000,,,0,,H. Jones traveling TURNOVER (1 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,202041.0,1.0,,,,,,,,,,,,
392,PT08M53.00S,2021-10-24T01:24:32.2Z,3,REGULAR,turnover,bad pass,[],1626156,,,1610612750,60,49,2021-10-24T01:24:41Z,3690000,,,0,,D. Russell bad pass TURNOVER (6 TO),"[1626156, 202685]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,6.0,,,,,,,,,,,Valanciunas,202685.0
393,PT08M53.00S,2021-10-24T01:24:32.2Z,3,REGULAR,steal,,[],202685,,,1610612740,60,49,2021-10-24T01:24:33Z,3700000,,,0,,J. Valanciunas STEAL (3 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M50.00S,2021-10-24T01:24:36.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202685,91.40932982917214,55.392156862745104,1610612740,60,49,2021-10-24T01:34:56Z,3710000,27.0,28.0,1,right,MISS J. Valanciunas running Layup - blocked,"[202685, 1626157]",1610612740.0,NOP,running,,,Valanciunas,J. Valanciunas,,,,,3.91,Missed,,,,,,,,,,,,,,,Towns,1626157.0,,
395,PT08M50.00S,2021-10-24T01:24:36.5Z,3,REGULAR,block,,[],1626157,,,1610612740,60,49,2021-10-24T01:24:40Z,3720000,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
396,PT08M50.00S,2021-10-24T01:24:36.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,60,49,2021-10-24T01:24:53Z,3730000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,394.0,,,,,,,,,,,,,,,,,
397,PT08M50.00S,2021-10-24T01:24:45.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,60,49,2021-10-24T01:24:45Z,3740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT08M50.00S,2021-10-24T01:25:34.9Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612740,60,49,2021-10-24T01:25:34Z,3750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT08M50.00S,2021-10-24T01:26:26.9Z,3,REGULAR,foul,personal,['1freethrow'],1629006,,,1610612740,60,49,2021-10-24T01:27:06Z,3760000,,,0,,J. Okogie away-from-play personal FOUL (3 PF) (Ingram 1 FT),"[1629006, 1627742]",1610612750.0,MIN,away-from-play,,,Okogie,J. Okogie,,,,,,,,,,,2005.0,,3.0,0.0,Ingram,1627742.0,,,,,,,,
424,PT08M50.00S,2021-10-24T01:26:52.3Z,3,REGULAR,freethrow,1 of 1,"['2ndchance', 'fromturnover']",1627742,,,1610612740,60,49,2021-10-24T01:34:56Z,3780000,,,0,,MISS B. Ingram away-from-play Free Throw 1 of 1,[1627742],1610612740.0,NOP,away-from-play,,,Ingram,B. Ingram,,,,,,Missed,,,,,,,,,,,,,,,,,,
425,PT08M50.00S,2021-10-24T01:26:52.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,60,49,2021-10-24T01:35:32Z,3785000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,424.0,,,,,,,,,,,,,,,,,
402,PT08M49.00S,2021-10-24T01:27:17.8Z,3,REGULAR,turnover,out-of-bounds,[],1628984,,,1610612740,60,49,2021-10-24T01:36:14Z,3792500,,,0,,D. Graham bad pass out-of-bounds TURNOVER (2 TO),[1628984],1610612740.0,NOP,bad pass,,,Graham,D. Graham,,,,,,,,,,,204058.0,2.0,,,,,,,,,,,,
403,PT08M34.00S,2021-10-24T01:27:44.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,6.389618922470433,3.6764705882352944,1610612750,60,49,2021-10-24T01:34:56Z,3800000,232.0,8.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,
404,PT08M29.00S,2021-10-24T01:27:49.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,60,49,2021-10-24T01:27:49Z,3810000,,,0,,J. Valanciunas REBOUND (Off:3 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,403.0,11.0,8.0,3.0,,,,,,,,,,,,,,
405,PT08M22.00S,2021-10-24T01:27:59.7Z,3,REGULAR,foul,offensive,[],1628984,,,1610612740,60,49,2021-10-24T01:28:14Z,3820000,,,0,,D. Graham offensive FOUL (1 PF),"[1628984, 1630162]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,204058.0,,1.0,0.0,Edwards,1630162.0,,,,,,,,
407,PT08M22.00S,2021-10-24T01:27:59.7Z,3,REGULAR,turnover,offensive foul,[],1628984,,,1610612740,60,49,2021-10-24T01:27:59Z,3840000,,,0,,D. Graham offensive foul TURNOVER (3 TO),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,204058.0,3.0,,,,,,,,,,,,
408,PT07M59.00S,2021-10-24T01:28:31.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,26.888961892247043,11.519607843137255,1610612750,60,49,2021-10-24T01:28:36Z,3850000,192.0,200.0,1,left,MISS K. Towns 27' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,
409,PT07M56.00S,2021-10-24T01:28:34.0Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,60,49,2021-10-24T01:28:36Z,3860000,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,408.0,2.0,1.0,1.0,,,,,,,,,,,,,,
410,PT07M54.00S,2021-10-24T01:28:36.4Z,3,REGULAR,turnover,bad pass,[],1630529,,,1610612740,60,49,2021-10-24T01:28:50Z,3870000,,,0,,H. Jones bad pass TURNOVER (2 TO),"[1630529, 1630162]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,2.0,,,,,,,,,,,Edwards,1630162.0
411,PT07M54.00S,2021-10-24T01:28:36.4Z,3,REGULAR,steal,,[],1630162,,,1610612750,60,49,2021-10-24T01:28:38Z,3880000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M52.00S,2021-10-24T01:28:39.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630162,8.886333771353483,50.0,1610612750,60,49,2021-10-24T01:37:41Z,3890000,0.0,31.0,1,left,MISS A. Edwards running DUNK,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,
413,PT07M48.00S,2021-10-24T01:28:43.2Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,60,49,2021-10-24T01:37:41Z,3900000,,,0,,J. McDaniels REBOUND (Off:2 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,412.0,4.0,2.0,2.0,,,,,,,,,,,,,,
414,PT07M48.00S,2021-10-24T01:28:42.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630183,6.783837056504599,45.09803921568628,1610612750,60,49,2021-10-24T01:29:08Z,3910000,25.0,11.0,1,left,MISS J. McDaniels driving Layup,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,2.7,Missed,,,,,,,,,,,,,,,,,,
415,PT07M48.00S,2021-10-24T01:28:42.7Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,60,49,2021-10-24T01:29:08Z,3920000,,,0,,J. McDaniels REBOUND (Off:3 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,414.0,5.0,2.0,3.0,,,,,,,,,,,,,,
416,PT07M48.00S,2021-10-24T01:29:26.4Z,3,REGULAR,substitution,out,[],1629006,,,1610612750,60,49,2021-10-24T01:29:30Z,3930000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
417,PT07M48.00S,2021-10-24T01:29:26.4Z,3,REGULAR,substitution,in,[],201976,,,1610612750,60,49,2021-10-24T01:29:30Z,3940000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M47.00S,2021-10-24T01:29:50.1Z,3,REGULAR,jumpball,recovered,[],0,,,1610612750,60,49,2021-10-24T01:29:50Z,3950000,,,0,,Jump Ball J. McDaniels vs. B. Ingram: Tip to Team (MIN),"[1630183, 1627742]",1610612750.0,MIN,heldball,Team (MIN),,,,McDaniels,1630183.0,Ingram,1627742.0,,,,,,,,,,,,,,,,,,,,
421,PT07M47.00S,2021-10-24T01:29:52.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,60,49,2021-10-24T01:29:52Z,3980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M45.00S,2021-10-24T01:30:03.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626157,23.340998685939553,12.254901960784313,1610612750,60,49,2021-10-24T01:30:08Z,3990000,189.0,167.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,
423,PT07M41.00S,2021-10-24T01:30:07.2Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,60,49,2021-10-24T01:30:08Z,4000000,,,0,,J. Valanciunas REBOUND (Off:3 Def:9),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,422.0,12.0,9.0,3.0,,,,,,,,,,,,,,
426,PT07M31.00S,2021-10-24T01:30:16.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,84.57621550591328,51.470588235294116,1610612740,60,51,2021-10-24T01:39:22Z,4010000,7.0,92.0,1,right,B. Ingram 9' driving floating Jump Shot (18 PTS),[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,9.28,Made,,,,,,,,,,,18.0,,,,,,,
427,PT07M23.00S,2021-10-24T01:30:25.7Z,3,REGULAR,turnover,bad pass,[],201976,,,1610612750,60,51,2021-10-24T01:40:56Z,4020000,,,0,,P. Beverley bad pass TURNOVER (1 TO),"[201976, 1628984]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,1.0,,,,,,,,,,,Graham,1628984.0
428,PT07M23.00S,2021-10-24T01:30:25.7Z,3,REGULAR,steal,,[],1628984,,,1610612740,60,51,2021-10-24T01:30:28Z,4030000,,,0,,D. Graham STEAL (1 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
429,PT07M19.00S,2021-10-24T01:30:29.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628984,94.82588699080158,50.98039215686274,1610612740,60,53,2021-10-24T01:41:23Z,4040000,5.0,-4.0,1,right,D. Graham running Layup (7 PTS),[1628984],1610612740.0,NOP,running,,,Graham,D. Graham,,,,,0.63,Made,,,,,,,,,,,7.0,,,,,,,
430,PT07M15.00S,2021-10-24T01:30:41.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,60,53,2021-10-24T01:30:41Z,4050000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT07M15.00S,2021-10-24T01:32:52.2Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,60,53,2021-10-24T01:33:15Z,4060000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
432,PT07M15.00S,2021-10-24T01:32:52.2Z,3,REGULAR,substitution,in,[],1627736,,,1610612750,60,53,2021-10-24T01:33:15Z,4070000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
434,PT07M05.00S,2021-10-24T01:33:46.3Z,3,REGULAR,3pt,Jump Shot,[],1626157,20.844283837056505,91.91176470588235,1610612750,63,53,2021-10-24T01:33:53Z,4080000,-210.0,143.0,1,left,K. Towns 25' 3PT  (22 PTS) (P. Beverley 5 AST),"[1626157, 201976]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.4,Made,,,,,,,,,,,22.0,P. Beverley,201976.0,5.0,,,,
436,PT06M46.00S,2021-10-24T01:34:05.6Z,3,REGULAR,2pt,Jump Shot,[],1627742,81.8166885676741,31.862745098039213,1610612740,63,53,2021-10-24T01:34:11Z,4100000,-91.0,118.0,1,right,MISS B. Ingram 14' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,14.91,Missed,,,,,,,,,,,,,,,,,,
437,PT06M42.00S,2021-10-24T01:34:09.6Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,63,53,2021-10-24T01:34:11Z,4110000,,,0,,H. Jones REBOUND (Off:2 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,436.0,3.0,1.0,2.0,,,,,,,,,,,,,,
438,PT06M40.00S,2021-10-24T01:34:11.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,67.09921156373193,25.245098039215684,1610612740,63,53,2021-10-24T01:34:23Z,4120000,-124.0,257.0,1,right,MISS D. Graham 28' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,28.51,Missed,,,,,,,,,,,,,,,,,,
439,PT06M39.00S,2021-10-24T01:34:12.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,63,53,2021-10-24T01:34:40Z,4130000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,,
440,PT06M39.00S,2021-10-24T01:34:23.8Z,3,REGULAR,foul,personal,[],1626157,,,1610612740,63,53,2021-10-24T01:34:33Z,4140000,,,0,,K. Towns loose ball personal FOUL (3 PF),"[1626157, 202685]",1610612750.0,MIN,loose ball,,,Towns,K. Towns,,,,,,,,,,,2005.0,,3.0,0.0,Valanciunas,202685.0,,,,,,,,
442,PT06M32.00S,2021-10-24T01:34:41.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629638,88.78120893561103,45.83333333333333,1610612740,63,53,2021-10-24T01:34:50Z,4160000,-21.0,53.0,1,right,MISS N. Alexander-Walker Layup - blocked,"[1629638, 1626157]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,5.69,Missed,,,,,,,,,,,,,,,Towns,1626157.0,,
443,PT06M32.00S,2021-10-24T01:34:41.9Z,3,REGULAR,block,,[],1626157,,,1610612740,63,53,2021-10-24T01:34:44Z,4170000,,,0,,K. Towns BLOCK (3 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M28.00S,2021-10-24T01:34:45.9Z,3,REGULAR,rebound,offensive,[],1629638,,,1610612740,63,53,2021-10-24T01:34:50Z,4180000,,,0,,N. Alexander-Walker REBOUND (Off:6 Def:4),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,442.0,10.0,4.0,6.0,,,,,,,,,,,,,,
445,PT06M27.00S,2021-10-24T01:34:46.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629638,93.24901445466492,51.470588235294116,1610612740,63,53,2021-10-24T01:34:56Z,4190000,7.0,11.0,1,right,MISS N. Alexander-Walker Layup - blocked,"[1629638, 1630183]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,1.33,Missed,,,,,,,,,,,,,,,McDaniels,1630183.0,,
454,PT06M27.00S,2021-10-24T01:34:46.5Z,3,REGULAR,block,,[],1630183,,,1610612740,63,53,2021-10-24T01:35:49Z,4195000,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M26.00S,2021-10-24T01:34:47.5Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,63,53,2021-10-24T01:35:49Z,4200000,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,445.0,3.0,2.0,1.0,,,,,,,,,,,,,,
447,PT06M26.00S,2021-10-24T01:34:54.2Z,3,REGULAR,foul,offensive,[],1630183,,,1610612750,63,53,2021-10-24T01:35:03Z,4210000,,,0,,J. McDaniels offensive FOUL (3 PF),"[1630183, 1627742]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,2005.0,,3.0,0.0,Ingram,1627742.0,,,,,,,,
449,PT06M26.00S,2021-10-24T01:34:54.2Z,3,REGULAR,turnover,offensive foul,[],1630183,,,1610612750,63,53,2021-10-24T01:34:54Z,4230000,,,0,,J. McDaniels offensive foul TURNOVER (1 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,2005.0,1.0,,,,,,,,,,,,
