actionNumber,clock,timeActual,period,periodType,teamId,teamTricode,actionType,subType,descriptor,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,officialId,orderNumber,xLegacy,yLegacy,isFieldGoal,foulPersonalTotal,foulTechnicalTotal,side,description,playerName,playerNameI,personIdsFilter,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
266,PT04M08.00S,2022-02-17T01:58:23.9Z,2,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1630567,,,1610612761,39,43,2022-02-17T01:58:26Z,,2650000,,,0,,,,S. Barnes REBOUND (Off:0 Def:3),Barnes,S. Barnes,[1630567],,,,,,,,,,,265.0,3.0,3.0,0.0,,,,,,,,,,
267,PT03M59.00S,2022-02-17T01:58:33.2Z,2,REGULAR,1610612761.0,TOR,turnover,lost ball,,[],1629018,,,1610612761,39,43,2022-02-17T01:58:37Z,,2660000,,,0,,,,G. Trent Jr. lost ball TURNOVER (1 TO),Trent Jr.,G. Trent Jr.,"[1629018, 201976]",,,,,,,1.0,,,,,,,,Beverley,201976.0,,,,,,,,
268,PT03M59.00S,2022-02-17T01:58:33.2Z,2,REGULAR,1610612750.0,MIN,steal,,,[],201976,,,1610612750,39,43,2022-02-17T01:58:35Z,,2670000,,,0,,,,P. Beverley STEAL (1 STL),Beverley,P. Beverley,[201976],,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M54.00S,2022-02-17T01:58:37.6Z,2,REGULAR,1610612750.0,MIN,2pt,Layup,reverse,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627752,7.046649145860711,45.34313725490196,1610612750,41,43,2022-02-17T01:58:49Z,,2680000,23.0,14.0,1,,,left,T. Prince reverse Layup (4 PTS) (D. Russell 5 AST),Prince,T. Prince,"[1627752, 1626156]",,,,,,,,2.7,Made,4.0,,,,,,,D. Russell,1626156.0,5.0,,,,,
271,PT03M42.00S,2022-02-17T01:58:49.8Z,2,REGULAR,1610612761.0,TOR,2pt,Jump Shot,pullup,['pointsinthepaint'],1627783,85.10183968462549,40.68627450980392,1610612761,41,45,2022-02-17T01:58:55Z,,2700000,-47.0,88.0,1,,,right,P. Siakam 9' pullup Jump Shot (6 PTS),Siakam,P. Siakam,[1627783],,,,,,,,9.91,Made,6.0,,,,,,,,,,,,,,
272,PT03M30.00S,2022-02-17T01:59:02.0Z,2,REGULAR,1610612750.0,MIN,2pt,DUNK,cutting,['pointsinthepaint'],1630183,5.732588699080158,53.92156862745098,1610612750,43,45,2022-02-17T01:59:13Z,,2710000,-20.0,1.0,1,,,left,J. McDaniels cutting DUNK (9 PTS) (P. Beverley 3 AST),McDaniels,J. McDaniels,"[1630183, 201976]",,,,,,,,1.96,Made,9.0,,,,,,,P. Beverley,201976.0,3.0,,,,,
274,PT03M17.00S,2022-02-17T01:59:15.3Z,2,REGULAR,1610612761.0,TOR,2pt,Hook,,['pointsinthepaint'],1630567,89.30683311432325,46.07843137254902,1610612761,43,45,2022-02-17T01:59:19Z,,2730000,-20.0,48.0,1,,,right,MISS S. Barnes Hook,Barnes,S. Barnes,[1630567],,,,,,,,5.18,Missed,,,,,,,,,,,,,,,
275,PT03M15.00S,2022-02-17T01:59:17.3Z,2,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1630183,,,1610612750,43,45,2022-02-17T01:59:19Z,,2740000,,,0,,,,J. McDaniels REBOUND (Off:0 Def:4),McDaniels,J. McDaniels,[1630183],,,,,,,,,,,274.0,4.0,4.0,0.0,,,,,,,,,,
276,PT03M00.00S,2022-02-17T01:59:32.3Z,2,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1627752,14.011169513797633,3.431372549019608,1610612750,46,45,2022-02-17T01:59:37Z,,2750000,233.0,79.0,1,,,left,T. Prince 24' 3PT  (7 PTS) (D. Russell 6 AST),Prince,T. Prince,"[1627752, 1626156]",,,,,,,,24.59,Made,7.0,,,,,,,D. Russell,1626156.0,6.0,,,,,
278,PT02M38.00S,2022-02-17T01:59:53.8Z,2,REGULAR,1610612761.0,TOR,2pt,Jump Shot,,[],1630567,94.30026281208936,75.73529411764706,1610612761,46,47,2022-02-17T02:00:03Z,,2770000,129.0,1.0,1,,,right,S. Barnes 12' Jump Shot (9 PTS) (P. Siakam 4 AST),Barnes,S. Barnes,"[1630567, 1627783]",,,,,,,,12.87,Made,9.0,,,,,,,P. Siakam,1627783.0,4.0,,,,,
280,PT02M20.00S,2022-02-17T02:00:14.2Z,2,REGULAR,1610612750.0,MIN,2pt,Layup,,['pointsinthepaint'],1630183,6.521024967148489,55.14705882352941,1610612750,48,47,2022-02-17T02:00:18Z,,2790000,-26.0,9.0,1,,,left,J. McDaniels Layup (11 PTS) (K. Towns 2 AST),McDaniels,J. McDaniels,"[1630183, 1626157]",,,,,,,,2.72,Made,11.0,,,,,,,K. Towns,1626157.0,2.0,,,,,
282,PT02M20.00S,2022-02-17T02:00:16.8Z,2,REGULAR,1610612761.0,TOR,foul,personal,shooting,['1freethrow'],1627783,,,1610612750,48,47,2022-02-17T02:00:53Z,1628954.0,2810000,,,0,2.0,1.0,,P. Siakam shooting personal FOUL (2 PF) (McDaniels 1 FT),Siakam,P. Siakam,"[1627783, 1630183]",,,,,,,,,,,,,,,,,,,,McDaniels,1630183.0,,,
284,PT02M20.00S,2022-02-17T02:00:29.1Z,2,REGULAR,1610612750.0,MIN,substitution,out,,[],1626156,,,1610612750,48,47,2022-02-17T02:00:44Z,,2830000,,,0,,,,SUB out: D. Russell,Russell,D. Russell,[1626156],,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M20.00S,2022-02-17T02:00:29.1Z,2,REGULAR,1610612750.0,MIN,substitution,in,,[],1630162,,,1610612750,48,47,2022-02-17T02:00:44Z,,2840000,,,0,,,,SUB in: A. Edwards,Edwards,A. Edwards,[1630162],,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M20.00S,2022-02-17T02:00:54.6Z,2,REGULAR,1610612750.0,MIN,freethrow,1 of 1,,[],1630183,,,1610612750,48,47,2022-02-17T02:00:57Z,,2850000,,,0,,,,MISS J. McDaniels Free Throw 1 of 1,McDaniels,J. McDaniels,[1630183],,,,,,,,,Missed,,,,,,,,,,,,,,,
287,PT02M17.00S,2022-02-17T02:00:57.6Z,2,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1627783,,,1610612761,48,47,2022-02-17T02:00:57Z,,2860000,,,0,,,,P. Siakam REBOUND (Off:0 Def:1),Siakam,P. Siakam,[1627783],,,,,,,,,,,286.0,1.0,1.0,0.0,,,,,,,,,,
288,PT02M14.00S,2022-02-17T02:00:58.6Z,2,REGULAR,1610612761.0,TOR,3pt,Jump Shot,,['fastbreak'],1629018,76.16622864651774,10.049019607843137,1610612761,48,47,2022-02-17T02:01:08Z,,2870000,-200.0,172.0,1,,,right,MISS G. Trent Jr. 26' 3PT,Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,26.33,Missed,,,,,,,,,,,,,,,
289,PT02M11.00S,2022-02-17T02:01:01.6Z,2,REGULAR,1610612750.0,MIN,rebound,defensive,,[],201976,,,1610612750,48,47,2022-02-17T02:01:13Z,,2880000,,,0,,,,P. Beverley REBOUND (Off:0 Def:1),Beverley,P. Beverley,[201976],,,,,,,,,,,288.0,1.0,1.0,0.0,,,,,,,,,,
290,PT02M00.00S,2022-02-17T02:01:15.5Z,2,REGULAR,1610612750.0,MIN,turnover,traveling,,[],1627752,,,1610612750,48,47,2022-02-17T02:01:21Z,1146.0,2890000,,,0,,,,T. Prince traveling TURNOVER (1 TO),Prince,T. Prince,[1627752],,,,,,,1.0,,,,,,,,,,,,,,,,,
291,PT02M00.00S,2022-02-17T02:01:20.1Z,2,REGULAR,1610612750.0,MIN,substitution,out,,[],1630183,,,1610612761,48,47,2022-02-17T02:01:23Z,,2900000,,,0,,,,SUB out: J. McDaniels,McDaniels,J. McDaniels,[1630183],,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M00.00S,2022-02-17T02:01:20.1Z,2,REGULAR,1610612750.0,MIN,substitution,in,,[],1629020,,,1610612761,48,47,2022-02-17T02:01:23Z,,2910000,,,0,,,,SUB in: J. Vanderbilt,Vanderbilt,J. Vanderbilt,[1629020],,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M44.00S,2022-02-17T02:01:46.9Z,2,REGULAR,1610612761.0,TOR,2pt,Jump Shot,,"['pointsinthepaint', 'fromturnover']",1628384,87.33574244415243,65.68627450980392,1610612761,48,49,2022-02-17T02:01:51Z,,2920000,78.0,67.0,1,,,right,O. Anunoby 10' Jump Shot (4 PTS),Anunoby,O. Anunoby,[1628384],,,,,,,,10.28,Made,4.0,,,,,,,,,,,,,,
294,PT01M34.00S,2022-02-17T02:02:00.2Z,2,REGULAR,1610612750.0,MIN,foul,offensive,charge,[],1626157,,,1610612750,48,49,2022-02-17T02:02:09Z,1146.0,2930000,,,0,2.0,0.0,,K. Towns charge offensive FOUL (2 PF),Towns,K. Towns,"[1626157, 203920]",,,,,,,,,,,,,,,,,,,,Birch,203920.0,,,
296,PT01M34.00S,2022-02-17T02:02:00.2Z,2,REGULAR,1610612750.0,MIN,turnover,offensive foul,,[],1626157,,,1610612750,48,49,2022-02-17T02:02:00Z,1146.0,2950000,,,0,,,,K. Towns offensive foul TURNOVER (2 TO),Towns,K. Towns,[1626157],,,,,,,2.0,,,,,,,,,,,,,,,,,
297,PT01M22.00S,2022-02-17T02:02:24.4Z,2,REGULAR,1610612750.0,MIN,foul,personal,,[],1630162,,,1610612761,48,49,2022-02-17T02:02:32Z,2002.0,2960000,,,0,1.0,0.0,,A. Edwards personal FOUL (1 PF),Edwards,A. Edwards,"[1630162, 1627783]",,,,,,,,,,,,,,,,,,,,Siakam,1627783.0,,,
299,PT01M11.00S,2022-02-17T02:02:50.5Z,2,REGULAR,1610612761.0,TOR,2pt,Jump Shot,,"['pointsinthepaint', 'fromturnover']",1630567,82.47371879106439,39.950980392156865,1610612761,48,49,2022-02-17T02:02:54Z,,2980000,-50.0,112.0,1,,,right,MISS S. Barnes 12' Jump Shot,Barnes,S. Barnes,[1630567],,,,,,,,12.29,Missed,,,,,,,,,,,,,,,
300,PT01M08.00S,2022-02-17T02:02:53.5Z,2,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1627752,,,1610612750,48,49,2022-02-17T02:02:54Z,,2990000,,,0,,,,T. Prince REBOUND (Off:0 Def:2),Prince,T. Prince,[1627752],,,,,,,,,,,299.0,2.0,2.0,0.0,,,,,,,,,,
301,PT01M03.00S,2022-02-17T02:02:57.9Z,2,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,['fastbreak'],201976,12.434296977660972,4.411764705882353,1610612750,51,49,2022-02-17T02:03:04Z,,3000000,228.0,64.0,1,,,left,P. Beverley 3PT  (5 PTS) (J. Vanderbilt 1 AST),Beverley,P. Beverley,"[201976, 1629020]",,,,,,,,23.68,Made,5.0,,,,,,,J. Vanderbilt,1629020.0,1.0,,,,,
303,PT00M47.60S,2022-02-17T02:03:16.1Z,2,REGULAR,1610612761.0,TOR,3pt,Jump Shot,,[],1630567,75.1149802890933,15.931372549019606,1610612761,51,49,2022-02-17T02:03:20Z,,3020000,-170.0,181.0,1,,,right,MISS S. Barnes 24' 3PT,Barnes,S. Barnes,[1630567],,,,,,,,24.88,Missed,,,,,,,,,,,,,,,
304,PT00M45.70S,2022-02-17T02:03:18.0Z,2,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1626157,,,1610612750,51,49,2022-02-17T02:03:20Z,,3030000,,,0,,,,K. Towns REBOUND (Off:0 Def:4),Towns,K. Towns,[1626157],,,,,,,,,,,303.0,4.0,4.0,0.0,,,,,,,,,,
305,PT00M37.30S,2022-02-17T02:03:28.6Z,2,REGULAR,1610612750.0,MIN,turnover,traveling,,[],201976,,,1610612750,51,49,2022-02-17T02:03:35Z,1146.0,3040000,,,0,,,,P. Beverley traveling TURNOVER (3 TO),Beverley,P. Beverley,[201976],,,,,,,3.0,,,,,,,,,,,,,,,,,
306,PT00M32.30S,2022-02-17T02:03:50.6Z,2,REGULAR,1610612761.0,TOR,turnover,out-of-bounds,bad pass,[],1627783,,,1610612761,51,49,2022-02-17T02:03:55Z,1146.0,3050000,,,0,,,,P. Siakam bad pass out-of-bounds TURNOVER (2 TO),Siakam,P. Siakam,[1627783],,,,,,,2.0,,,,,,,,,,,,,,,,,
307,PT00M17.70S,2022-02-17T02:04:22.2Z,2,REGULAR,1610612761.0,TOR,foul,personal,,[],203920,,,1610612750,51,49,2022-02-17T02:04:28Z,1146.0,3060000,,,0,1.0,0.0,,K. Birch personal FOUL (1 PF),Birch,K. Birch,"[203920, 1626157]",,,,,,,,,,,,,,,,,,,,Towns,1626157.0,,,
309,PT00M08.70S,2022-02-17T02:04:49.4Z,2,REGULAR,1610612750.0,MIN,2pt,Jump Shot,,['fromturnover'],1630162,9.592641261498029,7.621017156862746,1610612750,51,49,2022-02-17T02:05:15Z,,3080000,212.0,38.0,1,,,left,MISS A. Edwards 21' Jump Shot,Edwards,A. Edwards,[1630162],,,,,,,,21.52,Missed,,,,,,,,,,,,,,,
310,PT00M05.50S,2022-02-17T02:04:52.6Z,2,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1627783,,,1610612761,51,49,2022-02-17T02:04:52Z,,3090000,,,0,,,,P. Siakam REBOUND (Off:0 Def:2),Siakam,P. Siakam,[1627783],,,,,,,,,,,309.0,2.0,2.0,0.0,,,,,,,,,,
311,PT00M00.20S,2022-02-17T02:05:00.9Z,2,REGULAR,1610612761.0,TOR,2pt,Jump Shot,,[],1627783,93.51182654402102,9.558823529411764,1610612761,51,49,2022-02-17T02:05:29Z,,3100000,-202.0,8.0,1,,,right,MISS P. Siakam 20' Jump Shot,Siakam,P. Siakam,[1627783],,,,,,,,20.24,Missed,,,,,,,,,,,,,,,
312,PT00M00.10S,2022-02-17T02:05:01.0Z,2,REGULAR,1610612761.0,TOR,rebound,offensive,,['team'],0,,,1610612761,51,49,2022-02-17T02:05:29Z,,3110000,,,0,,,,TEAM offensive REBOUND,,,[],,,,,,,,,,,311.0,,,,,,,,,,,,,
316,PT00M00.00S,2022-02-17T02:05:30.5Z,2,REGULAR,,,period,end,,[],0,,,1610612761,51,49,2022-02-17T02:05:30Z,,3120000,,,0,,,,Period End,,,[],,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-02-17T02:20:44.2Z,3,REGULAR,1610612750.0,MIN,substitution,out,,['startperiod'],1627752,,,1610612761,51,49,2022-02-17T02:21:02Z,,3130000,,,0,,,,SUB out: T. Prince,Prince,T. Prince,[1627752],,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-02-17T02:20:44.2Z,3,REGULAR,1610612750.0,MIN,substitution,in,,['startperiod'],1626156,,,1610612761,51,49,2022-02-17T02:21:02Z,,3140000,,,0,,,,SUB in: D. Russell,Russell,D. Russell,[1626156],,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-02-17T02:21:18.1Z,3,REGULAR,,,period,start,,[],0,,,1610612750,51,49,2022-02-17T02:21:18Z,,3150000,,,0,,,,Period Start,,,[],,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M35.00S,2022-02-17T02:21:44.5Z,3,REGULAR,1610612750.0,MIN,turnover,shot clock,,['team'],0,,,1610612750,51,49,2022-02-17T02:21:51Z,1628954.0,3160000,,,0,,,,MIN shot clock Team TURNOVER,,,[],,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M15.00S,2022-02-17T02:22:13.0Z,3,REGULAR,1610612761.0,TOR,3pt,Jump Shot,pullup,['fromturnover'],1629018,31.750985545335087,58.08823529411765,1610612761,51,49,2022-02-17T02:22:18Z,,3170000,-40.0,246.0,1,,,left,MISS G. Trent Jr. 24' pullup 3PT,Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,24.93,Missed,,,,,,,,,,,,,,,
322,PT11M12.00S,2022-02-17T02:22:16.0Z,3,REGULAR,1610612761.0,TOR,rebound,offensive,,[],203920,,,1610612761,51,49,2022-02-17T02:22:30Z,,3180000,,,0,,,,K. Birch REBOUND (Off:2 Def:2),Birch,K. Birch,[203920],,,,,,,,,,,321.0,4.0,2.0,2.0,,,,,,,,,,
323,PT11M11.00S,2022-02-17T02:22:17.2Z,3,REGULAR,1610612761.0,TOR,2pt,Jump Shot,,"['pointsinthepaint', 'fromturnover', '2ndchance']",203920,11.514454664914586,51.71568627450981,1610612761,51,51,2022-02-17T02:22:22Z,,3190000,-9.0,56.0,1,,,left,K. Birch Jump Shot (8 PTS),Birch,K. Birch,[203920],,,,,,,,5.64,Made,8.0,,,,,,,,,,,,,,
324,PT10M47.00S,2022-02-17T02:22:39.9Z,3,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1626156,68.9388961892247,67.8921568627451,1610612750,54,51,2022-02-17T02:22:44Z,,3200000,89.0,239.0,1,,,right,D. Russell 25' 3PT  (6 PTS) (J. Vanderbilt 2 AST),Russell,D. Russell,"[1626156, 1629020]",,,,,,,,25.57,Made,6.0,,,,,,,J. Vanderbilt,1629020.0,2.0,,,,,
326,PT10M29.00S,2022-02-17T02:22:59.4Z,3,REGULAR,1610612761.0,TOR,2pt,Layup,,['pointsinthepaint'],1627783,6.258212877792378,44.11764705882353,1610612761,54,53,2022-02-17T02:23:03Z,,3220000,29.0,6.0,1,,,left,P. Siakam Layup (8 PTS) (O. Anunoby 1 AST),Siakam,P. Siakam,"[1627783, 1628384]",,,,,,,,3.01,Made,8.0,,,,,,,O. Anunoby,1628384.0,1.0,,,,,
328,PT10M04.00S,2022-02-17T02:23:23.4Z,3,REGULAR,1610612750.0,MIN,2pt,Layup,driving,['pointsinthepaint'],1626157,92.06636005256242,56.61764705882353,1610612750,56,53,2022-02-17T02:23:29Z,,3240000,33.0,22.0,1,,,right,K. Towns driving Layup (12 PTS),Towns,K. Towns,[1626157],,,,,,,,3.98,Made,12.0,,,,,,,,,,,,,,
333,PT09M54.00S,2022-02-17T02:27:35.2Z,3,REGULAR,1610612750.0,MIN,foul,personal,,[],201976,,,1610612761,56,53,2022-02-17T02:32:08Z,1146.0,3245000,,,0,2.0,1.0,,P. Beverley personal FOUL (2 PF),Beverley,P. Beverley,"[201976, 1628384]",,,,,,,,,,,,,,,,,,,,Anunoby,1628384.0,,,
332,PT09M54.00S,2022-02-17T02:24:06.6Z,3,REGULAR,,,instantreplay,request,overturned,[],0,,,1610612761,56,53,2022-02-17T02:32:56Z,1146.0,3248750,,,0,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,Common Foul to Flagrant 1
329,PT09M54.00S,2022-02-17T02:24:40.3Z,3,REGULAR,1610612761.0,TOR,foul,personal,flagrant-type-1,['2freethrow'],1628384,,,1610612761,56,53,2022-02-17T03:33:40Z,1146.0,3250000,,,0,3.0,0.0,,O. Anunoby flagrant-type-1 personal FOUL (3 PF) (Beverley 2 FT),Anunoby,O. Anunoby,"[1628384, 201976]",,,,,,,,,,,,,,,,,,,,Beverley,201976.0,,,
331,PT09M54.00S,2022-02-17T02:24:40.3Z,3,REGULAR,1610612761.0,TOR,turnover,,,[],1628384,,,1610612761,56,53,2022-02-17T03:33:40Z,1146.0,3270000,,,0,,,,O. Anunoby TURNOVER (3 TO),Anunoby,O. Anunoby,[1628384],,,,,,,3.0,,,,,,,,,,,,,,,,,
336,PT09M54.00S,2022-02-17T02:24:54.4Z,3,REGULAR,1610612750.0,MIN,freethrow,1 of 2,flagrant,[],201976,,,1610612750,57,53,2022-02-17T03:34:18Z,,3275000,,,0,,,,P. Beverley flagrant Free Throw 1 of 2 (6 PTS),Beverley,P. Beverley,[201976],,,,,,,,,Made,6.0,,,,,,,,,,,,,,
337,PT09M54.00S,2022-02-17T02:24:54.4Z,3,REGULAR,1610612750.0,MIN,freethrow,2 of 2,flagrant,[],201976,,,1610612750,58,53,2022-02-17T03:34:18Z,,3277500,,,0,,,,P. Beverley flagrant Free Throw 2 of 2 (7 PTS),Beverley,P. Beverley,[201976],,,,,,,,,Made,7.0,,,,,,,,,,,,,,
339,PT09M38.00S,2022-02-17T02:29:35.1Z,3,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,['fromturnover'],1626157,92.59198423127464,2.450980392156863,1610612750,58,53,2022-02-17T02:31:42Z,,3330000,-238.0,17.0,1,,,right,MISS K. Towns 3PT,Towns,K. Towns,[1626157],,,,,,,,23.83,Missed,,,,,,,,,,,,,,,
340,PT09M34.00S,2022-02-17T02:29:39.1Z,3,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1629018,,,1610612761,58,53,2022-02-17T02:29:41Z,,3340000,,,0,,,,G. Trent Jr. REBOUND (Off:0 Def:3),Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,,,,339.0,3.0,3.0,0.0,,,,,,,,,,
341,PT09M27.00S,2022-02-17T02:29:48.3Z,3,REGULAR,1610612750.0,MIN,foul,personal,,[],1630162,,,1610612761,58,53,2022-02-17T02:29:53Z,1146.0,3350000,,,0,2.0,0.0,,A. Edwards personal FOUL (2 PF),Edwards,A. Edwards,"[1630162, 1627783]",,,,,,,,,,,,,,,,,,,,Siakam,1627783.0,,,
343,PT09M13.00S,2022-02-17T02:30:14.8Z,3,REGULAR,1610612761.0,TOR,2pt,Jump Shot,step back,[],1628384,6.521024967148489,89.2156862745098,1610612761,58,55,2022-02-17T02:30:20Z,,3370000,-196.0,9.0,1,,,left,O. Anunoby 19' step back Jump Shot (6 PTS),Anunoby,O. Anunoby,[1628384],,,,,,,,19.63,Made,6.0,,,,,,,,,,,,,,
344,PT08M56.00S,2022-02-17T02:30:33.1Z,3,REGULAR,1610612750.0,MIN,2pt,Layup,reverse,['pointsinthepaint'],1629020,92.85479632063075,44.85294117647059,1610612750,60,55,2022-02-17T02:30:41Z,,3380000,-26.0,15.0,1,,,right,J. Vanderbilt reverse Layup (4 PTS) (K. Towns 3 AST),Vanderbilt,J. Vanderbilt,"[1629020, 1626157]",,,,,,,,2.96,Made,4.0,,,,,,,K. Towns,1626157.0,3.0,,,,,
346,PT08M51.00S,2022-02-17T02:30:43.4Z,3,REGULAR,1610612750.0,MIN,foul,personal,,[],1630162,,,1610612761,60,55,2022-02-17T02:30:56Z,1628954.0,3400000,,,0,3.0,0.0,,A. Edwards personal FOUL (3 PF),Edwards,A. Edwards,"[1630162, 1628384]",,,,,,,,,,,,,,,,,,,,Anunoby,1628384.0,,,
348,PT08M42.00S,2022-02-17T02:31:09.9Z,3,REGULAR,1610612761.0,TOR,2pt,DUNK,reverse,['pointsinthepaint'],1628384,4.812746386333772,53.18627450980392,1610612761,60,57,2022-02-17T02:31:15Z,,3420000,-16.0,-7.0,1,,,left,O. Anunoby reverse DUNK (8 PTS) (S. Barnes 3 AST),Anunoby,O. Anunoby,"[1628384, 1630567]",,,,,,,,1.75,Made,8.0,,,,,,,S. Barnes,1630567.0,3.0,,,,,
350,PT08M24.00S,2022-02-17T02:31:27.1Z,3,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1626156,72.09264126149803,22.058823529411764,1610612750,60,57,2022-02-17T02:31:32Z,,3440000,-140.0,210.0,1,,,right,MISS D. Russell 25' 3PT,Russell,D. Russell,[1626156],,,,,,,,25.21,Missed,,,,,,,,,,,,,,,
351,PT08M23.00S,2022-02-17T02:31:28.1Z,3,REGULAR,1610612750.0,MIN,rebound,offensive,,[],1629020,,,1610612750,60,57,2022-02-17T02:31:52Z,,3450000,,,0,,,,J. Vanderbilt REBOUND (Off:2 Def:0),Vanderbilt,J. Vanderbilt,[1629020],,,,,,,,,,,350.0,2.0,0.0,2.0,,,,,,,,,,
352,PT08M23.00S,2022-02-17T02:31:32.1Z,3,REGULAR,1610612750.0,MIN,2pt,Layup,,"['pointsinthepaint', '2ndchance']",1629020,91.5407358738502,48.529411764705884,1610612750,60,57,2022-02-17T02:31:41Z,,3460000,-7.0,27.0,1,,,right,MISS J. Vanderbilt Layup - blocked,Vanderbilt,J. Vanderbilt,"[1629020, 203920]",,,,,,,,2.8,Missed,,,,,,,,,,,,,Birch,203920.0,
353,PT08M23.00S,2022-02-17T02:31:32.1Z,3,REGULAR,1610612761.0,TOR,block,,,[],203920,,,1610612750,60,57,2022-02-17T02:31:34Z,,3470000,,,0,,,,K. Birch BLOCK (2 BLK),Birch,K. Birch,[203920],,,,,,,,,,,,,,,,,,,,,,,,
354,PT08M21.00S,2022-02-17T02:31:34.1Z,3,REGULAR,1610612761.0,TOR,rebound,defensive,,['team'],0,,,1610612761,60,57,2022-02-17T02:31:41Z,,3480000,,,0,,,,TEAM defensive REBOUND,,,[],,,,,,,,,,,352.0,,,,,,,,,,,,,
355,PT08M21.00S,2022-02-17T02:31:37.4Z,3,REGULAR,,,stoppage,out-of-bounds,,[],0,,,1610612761,60,57,2022-02-17T02:31:37Z,,3490000,,,0,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,
356,PT08M08.00S,2022-02-17T02:31:53.3Z,3,REGULAR,1610612761.0,TOR,3pt,Jump Shot,,[],1629018,7.703679369250986,94.11764705882352,1610612761,60,57,2022-02-17T02:31:57Z,,3500000,-221.0,20.0,1,,,left,MISS G. Trent Jr. 3PT,Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,22.15,Missed,,,,,,,,,,,,,,,
357,PT08M05.00S,2022-02-17T02:31:56.3Z,3,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1626157,,,1610612750,60,57,2022-02-17T02:31:57Z,,3510000,,,0,,,,K. Towns REBOUND (Off:0 Def:5),Towns,K. Towns,[1626157],,,,,,,,,,,356.0,5.0,5.0,0.0,,,,,,,,,,
358,PT07M53.00S,2022-02-17T02:32:07.7Z,3,REGULAR,1610612750.0,MIN,2pt,Layup,driving finger roll,['pointsinthepaint'],1626157,92.46057818659659,47.549019607843135,1610612750,60,57,2022-02-17T02:32:12Z,,3520000,-12.0,18.0,1,,,right,MISS K. Towns driving finger roll Layup,Towns,K. Towns,[1626157],,,,,,,,2.21,Missed,,,,,,,,,,,,,,,
359,PT07M51.00S,2022-02-17T02:32:09.7Z,3,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1630567,,,1610612761,60,57,2022-02-17T02:32:12Z,,3530000,,,0,,,,S. Barnes REBOUND (Off:0 Def:4),Barnes,S. Barnes,[1630567],,,,,,,,,,,358.0,4.0,4.0,0.0,,,,,,,,,,
360,PT07M47.00S,2022-02-17T02:32:14.2Z,3,REGULAR,1610612761.0,TOR,2pt,Jump Shot,running,['pointsinthepaint'],1627783,12.828515111695138,52.94117647058824,1610612761,60,57,2022-02-17T02:32:25Z,,3540000,-15.0,68.0,1,,,left,MISS P. Siakam 6' running Shot,Siakam,P. Siakam,[1627783],,,,,,,,6.97,Missed,,,,,,,,,,,,,,,
361,PT07M44.00S,2022-02-17T02:32:17.2Z,3,REGULAR,1610612750.0,MIN,rebound,defensive,,[],1629020,,,1610612750,60,57,2022-02-17T02:32:25Z,,3550000,,,0,,,,J. Vanderbilt REBOUND (Off:2 Def:1),Vanderbilt,J. Vanderbilt,[1629020],,,,,,,,,,,360.0,3.0,1.0,2.0,,,,,,,,,,
