actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
260,PT07M14.00S,2022-02-25T01:47:09.5Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,32,42,2022-02-25T01:47:10Z,2570000,,,0,,B. Clarke REBOUND (Off:2 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,259.0,3.0,1.0,2.0,,,,,,,,,,,,
261,PT07M05.00S,2022-02-25T01:47:18.2Z,2,REGULAR,3pt,Jump Shot,[],1630217,4.812746386333772,95.34313725490196,1610612763,32,42,2022-02-25T01:47:23Z,2580000,-227.0,-7.0,1,left,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,22.68,Missed,,,,,,,,,,,,,,,,
262,PT07M01.00S,2022-02-25T01:47:22.2Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,32,42,2022-02-25T01:47:23Z,2590000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,261.0,3.0,2.0,1.0,,,,,,,,,,,,
263,PT06M57.00S,2022-02-25T01:47:25.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,95.87713534822602,3.9215686274509802,1610612750,32,42,2022-02-25T01:47:34Z,2600000,-230.0,-14.0,1,right,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,23.08,Missed,,,,,,,,,,,,,,,,
264,PT06M55.00S,2022-02-25T01:47:28.5Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612750,32,42,2022-02-25T01:47:28Z,2610000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,263.0,4.0,2.0,2.0,,,,,,,,,,,,
265,PT06M53.00S,2022-02-25T01:47:30.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629020,93.38042049934296,49.26470588235294,1610612750,34,42,2022-02-25T01:47:45Z,2620000,-4.0,10.0,1,right,J. Vanderbilt putback DUNK (4 PTS),[1629020],1610612750.0,MIN,putback,,,Vanderbilt,J. Vanderbilt,,,,,,,,1.04,Made,,,,,,,,,,,,4.0,,,,
266,PT06M53.00S,2022-02-25T01:47:34.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,34,42,2022-02-25T01:47:34Z,2630000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M53.00S,2022-02-25T01:50:07.7Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,34,42,2022-02-25T01:50:32Z,2640000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M53.00S,2022-02-25T01:50:07.7Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,34,42,2022-02-25T01:50:32Z,2650000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M53.00S,2022-02-25T01:50:07.7Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,34,42,2022-02-25T01:50:32Z,2660000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M53.00S,2022-02-25T01:50:07.7Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,34,42,2022-02-25T01:50:32Z,2670000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M39.00S,2022-02-25T01:50:53.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,7.440867279894875,56.127450980392155,1610612763,34,42,2022-02-25T01:50:58Z,2680000,-31.0,17.0,1,left,MISS J. Jackson Jr. cutting Layup,[1628991],1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,3.52,Missed,,,,,,,,,,,,,,,,
272,PT06M38.00S,2022-02-25T01:50:54.9Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,34,42,2022-02-25T01:50:58Z,2690000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,271.0,5.0,3.0,2.0,,,,,,,,,,,,
273,PT06M31.00S,2022-02-25T01:51:02.5Z,2,REGULAR,3pt,Jump Shot,[],1629675,70.51576872536137,71.07843137254902,1610612750,34,42,2022-02-25T01:51:08Z,2700000,105.0,225.0,1,right,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,24.82,Missed,,,,,,,,,,,,,,,,
274,PT06M27.00S,2022-02-25T01:51:06.5Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,34,42,2022-02-25T01:51:08Z,2710000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,273.0,4.0,2.0,2.0,,,,,,,,,,,,
275,PT06M15.00S,2022-02-25T01:51:18.0Z,2,REGULAR,turnover,bad pass,[],1630533,,,1610612763,34,42,2022-02-25T01:51:21Z,2720000,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 201976]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,1.0,Beverley,201976.0,,,,,,,,,,,,,,,,,,
276,PT06M15.00S,2022-02-25T01:51:18.0Z,2,REGULAR,steal,,[],201976,,,1610612750,34,42,2022-02-25T01:51:20Z,2730000,,,0,,P. Beverley STEAL (2 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M59.00S,2022-02-25T01:51:36.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,34,42,2022-02-25T01:51:36Z,2740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M59.00S,2022-02-25T01:51:37.3Z,2,REGULAR,substitution,out,[],1628991,,,1610612750,34,42,2022-02-25T01:51:48Z,2750000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M59.00S,2022-02-25T01:51:37.3Z,2,REGULAR,substitution,out,[],1630217,,,1610612750,34,42,2022-02-25T01:51:48Z,2760000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M59.00S,2022-02-25T01:51:37.3Z,2,REGULAR,substitution,in,[],203937,,,1610612750,34,42,2022-02-25T01:51:48Z,2770000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M59.00S,2022-02-25T01:51:37.3Z,2,REGULAR,substitution,in,[],1629001,,,1610612750,34,42,2022-02-25T01:51:48Z,2780000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M56.00S,2022-02-25T01:51:59.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,67.36202365308804,27.941176470588236,1610612750,34,42,2022-02-25T01:52:04Z,2790000,-110.0,254.0,1,right,MISS T. Prince 27' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,27.72,Missed,,,,,,,,,,,,,,,,
283,PT05M52.00S,2022-02-25T01:52:03.0Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,34,42,2022-02-25T01:52:04Z,2800000,,,0,,B. Clarke REBOUND (Off:2 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,282.0,4.0,2.0,2.0,,,,,,,,,,,,
284,PT05M45.00S,2022-02-25T01:52:12.5Z,2,REGULAR,turnover,backcourt,[],1630533,,,1610612763,34,42,2022-02-25T01:52:20Z,2810000,,,0,,Z. Williams backcourt TURNOVER (2 TO),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,2.0,,,,,,,,,2003.0,,,,,,,,,,,
285,PT05M45.00S,2022-02-25T01:52:15.3Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,34,42,2022-02-25T01:52:21Z,2820000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M45.00S,2022-02-25T01:52:15.3Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,34,42,2022-02-25T01:52:21Z,2830000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M45.00S,2022-02-25T01:52:29.2Z,2,REGULAR,substitution,out,[],1629634,,,1610612750,34,42,2022-02-25T01:52:33Z,2840000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M45.00S,2022-02-25T01:52:29.2Z,2,REGULAR,substitution,in,[],203500,,,1610612750,34,42,2022-02-25T01:52:33Z,2850000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M37.00S,2022-02-25T01:52:49.7Z,2,REGULAR,turnover,traveling,[],201976,,,1610612750,34,42,2022-02-25T01:53:01Z,2860000,,,0,,P. Beverley traveling TURNOVER (2 TO),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,2.0,,,,,,,,,1627964.0,,,,,,,,,,,
290,PT05M24.00S,2022-02-25T01:53:15.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,19.136005256241788,39.46078431372549,1610612763,34,42,2022-02-25T01:54:45Z,2870000,53.0,127.0,1,left,MISS J. Morant 13' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,,,,13.79,Missed,,,,,,,,,,,,,,,,
291,PT05M20.00S,2022-02-25T01:53:19.9Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,34,42,2022-02-25T01:53:28Z,2880000,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,290.0,7.0,4.0,3.0,,,,,,,,,,,,
292,PT05M17.00S,2022-02-25T01:53:22.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630533,4.28712220762155,96.32352941176471,1610612763,34,42,2022-02-25T01:53:31Z,2890000,-232.0,-12.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,23.19,Missed,,,,,,,,,,,,,,,,
293,PT05M17.00S,2022-02-25T01:53:22.8Z,2,REGULAR,rebound,offensive,[],1629630,,,1610612763,34,42,2022-02-25T01:55:53Z,2900000,,,0,,J. Morant REBOUND (Off:2 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,292.0,6.0,4.0,2.0,,,,,,,,,,,,
306,PT05M17.00S,2022-02-25T01:53:32.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629630,5.995400788436268,45.83333333333333,1610612763,34,42,2022-02-25T01:55:04Z,2905000,21.0,4.0,1,left,MISS J. Morant tip Layup,[1629630],1610612763.0,MEM,tip,,,Morant,J. Morant,,,,,,,,2.12,Missed,,,,,,,,,,,,,,,,
307,PT05M15.00S,2022-02-25T01:53:34.9Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,34,42,2022-02-25T01:56:10Z,2907500,,,0,,J. Vanderbilt REBOUND (Off:2 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,306.0,6.0,4.0,2.0,,,,,,,,,,,,
294,PT04M56.00S,2022-02-25T01:53:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,93.9060446780552,51.71568627450981,1610612750,36,42,2022-02-25T01:53:47Z,2910000,9.0,5.0,1,right,D. Russell driving Layup (7 PTS),[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,,,,0.98,Made,,,,,,,,,,,,7.0,,,,
295,PT04M36.00S,2022-02-25T01:54:02.9Z,2,REGULAR,2pt,Jump Shot,[],203937,22.158344283837057,40.19607843137255,1610612763,36,44,2022-02-25T01:54:07Z,2920000,49.0,156.0,1,left,K. Anderson 16' pullup Jump Shot (2 PTS) (S. Adams 3 AST),"[203937, 203500]",1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,,,,16.33,Made,,,,,,,,,,,,2.0,S. Adams,203500.0,3.0,
297,PT04M20.00S,2022-02-25T01:54:19.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,93.9060446780552,56.127450980392155,1610612750,38,44,2022-02-25T01:54:27Z,2940000,31.0,5.0,1,right,K. Towns driving Hook (6 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,3.1,Made,,,,,,,,,,,,6.0,,,,
298,PT03M56.00S,2022-02-25T01:54:43.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,13.091327201051248,48.28431372549019,1610612763,38,44,2022-02-25T01:55:49Z,2950000,9.0,71.0,1,left,MISS J. Morant 7' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,,,,7.11,Missed,,,,,,,,,,,,,,,,
299,PT03M51.00S,2022-02-25T01:54:47.6Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,38,44,2022-02-25T01:54:47Z,2960000,,,0,,S. Adams REBOUND (Off:4 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,298.0,8.0,4.0,4.0,,,,,,,,,,,,
300,PT03M51.00S,2022-02-25T01:54:47.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,5.590000152587891,50.0,1610612763,38,44,2022-02-25T01:55:44Z,2970000,0.0,0.0,1,left,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
301,PT03M51.00S,2022-02-25T01:54:47.6Z,2,REGULAR,rebound,offensive,[],1629630,,,1610612763,38,44,2022-02-25T01:55:44Z,2980000,,,0,,J. Morant REBOUND (Off:3 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,300.0,7.0,4.0,3.0,,,,,,,,,,,,
302,PT03M47.00S,2022-02-25T01:54:52.8Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,38,44,2022-02-25T01:56:05Z,2990000,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 1626156]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,1.0,Russell,1626156.0,,,,,,,,,,,,,,,,,,
303,PT03M47.00S,2022-02-25T01:54:52.8Z,2,REGULAR,steal,,[],1626156,,,1610612750,38,44,2022-02-25T01:54:54Z,3000000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M42.00S,2022-02-25T01:54:58.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626156,91.93495400788436,49.01960784313725,1610612750,38,44,2022-02-25T01:56:42Z,3010000,-5.0,23.0,1,right,MISS D. Russell running Layup,[1626156],1610612750.0,MIN,running,,,Russell,D. Russell,,,,,,,,2.38,Missed,,,,,,,,,,,,,,,,
305,PT03M39.00S,2022-02-25T01:54:59.9Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,38,44,2022-02-25T01:55:00Z,3020000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,304.0,2.0,2.0,0.0,,,,,,,,,,,,
308,PT03M36.00S,2022-02-25T01:55:05.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.995400788436268,50.0,1610612763,38,46,2022-02-25T01:59:19Z,3030000,0.0,4.0,1,left,J. Morant reverse Layup (5 PTS) (D. Melton 4 AST),"[1629630, 1629001]",1610612763.0,MEM,reverse,,,Morant,J. Morant,,,,,,,,0.39,Made,,,,,,,,,,,,5.0,D. Melton,1629001.0,4.0,
310,PT03M36.00S,2022-02-25T01:55:07.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626157,,,1610612763,38,46,2022-02-25T01:55:18Z,3050000,,,0,,K. Towns shooting personal FOUL (2 PF) (Morant 1 FT),"[1626157, 1629630]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,1193.0,2.0,0.0,Morant,1629630.0,,,,,,,
312,PT03M36.00S,2022-02-25T01:55:19.1Z,2,REGULAR,substitution,out,[],1627752,,,1610612763,38,46,2022-02-25T01:55:44Z,3070000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M36.00S,2022-02-25T01:55:19.1Z,2,REGULAR,substitution,in,[],1630162,,,1610612763,38,46,2022-02-25T01:55:44Z,3080000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M36.00S,2022-02-25T01:55:42.0Z,2,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,38,47,2022-02-25T01:55:42Z,3090000,,,0,,J. Morant Free Throw 1 of 1 (6 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,Made,,,,,,,,,,,,6.0,,,,
315,PT03M23.00S,2022-02-25T01:55:56.6Z,2,REGULAR,3pt,Jump Shot,[],1626157,68.01905387647832,39.46078431372549,1610612750,41,47,2022-02-25T01:56:31Z,3100000,-53.0,248.0,1,right,K. Towns 25' 3PT  (9 PTS) (P. Beverley 1 AST),"[1626157, 201976]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,25.36,Made,,,,,,,,,,,,9.0,P. Beverley,201976.0,1.0,
317,PT03M07.00S,2022-02-25T01:56:17.5Z,2,REGULAR,foul,offensive,[],203937,,,1610612763,41,47,2022-02-25T01:56:21Z,3120000,,,0,,K. Anderson offensive FOUL (1 PF),"[203937, 1629020]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,1193.0,1.0,0.0,Vanderbilt,1629020.0,,,,,,,
319,PT03M07.00S,2022-02-25T01:56:17.5Z,2,REGULAR,turnover,offensive foul,[],203937,,,1610612763,41,47,2022-02-25T01:56:17Z,3140000,,,0,,K. Anderson offensive foul TURNOVER (2 TO),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,2.0,,,,,,,,,1193.0,,,,,,,,,,,
320,PT02M52.00S,2022-02-25T01:56:52.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,91.80354796320631,47.05882352941176,1610612750,43,47,2022-02-25T01:56:57Z,3150000,-15.0,25.0,1,right,K. Towns driving Layup (11 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,2.86,Made,,,,,,,,,,,,11.0,,,,
321,PT02M45.00S,2022-02-25T01:56:59.5Z,2,REGULAR,3pt,Jump Shot,[],1630533,19.92444152431012,89.95098039215686,1610612763,43,50,2022-02-25T01:58:30Z,3160000,-200.0,135.0,1,left,Z. Williams 24' 3PT  (14 PTS) (D. Melton 5 AST),"[1630533, 1629001]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,24.1,Made,,,,,,,,,,,,14.0,D. Melton,1629001.0,5.0,
329,PT02M45.00S,2022-02-25T01:57:09.1Z,2,REGULAR,instantreplay,request,[],0,,,1610612750,43,50,2022-02-25T02:04:49Z,3177500,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,,Changed to 3-pt FG
323,PT02M32.00S,2022-02-25T01:57:11.7Z,2,REGULAR,3pt,Jump Shot,[],1626156,70.90998685939553,22.794117647058822,1610612750,46,50,2022-02-25T01:57:16Z,3180000,-136.0,221.0,1,right,D. Russell 25' 3PT pullup (10 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,25.94,Made,,,,,,,,,,,,10.0,,,,
324,PT02M16.00S,2022-02-25T01:57:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.30946123521682,54.166666666666664,1610612763,46,50,2022-02-25T01:57:36Z,3190000,-21.0,16.0,1,left,MISS J. Morant driving Layup - blocked,"[1629630, 1626157]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,2.64,Missed,,,,,,,,,,Towns,1626157.0,,,,,
325,PT02M16.00S,2022-02-25T01:57:28.1Z,2,REGULAR,block,,[],1626157,,,1610612763,46,50,2022-02-25T01:57:30Z,3200000,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M16.00S,2022-02-25T01:57:28.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,46,50,2022-02-25T01:57:36Z,3210000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,324.0,,,,,,,,,,,,,,,
327,PT02M16.00S,2022-02-25T01:57:34.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,46,50,2022-02-25T01:57:34Z,3220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M16.00S,2022-02-25T01:57:36.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,46,50,2022-02-25T01:57:37Z,3230000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M16.00S,2022-02-25T01:59:37.9Z,2,REGULAR,substitution,out,[],203937,,,1610612763,46,50,2022-02-25T02:00:22Z,3250000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M16.00S,2022-02-25T01:59:37.9Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,46,50,2022-02-25T02:00:22Z,3260000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M16.00S,2022-02-25T01:59:37.9Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,46,50,2022-02-25T02:00:22Z,3270000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M16.00S,2022-02-25T01:59:37.9Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,46,50,2022-02-25T02:00:22Z,3280000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M10.00S,2022-02-25T02:00:41.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,32.276609724047304,46.568627450980394,1610612763,46,50,2022-02-25T02:00:47Z,3290000,17.0,251.0,1,left,MISS D. Melton 25' step back 3PT,[1629001],1610612763.0,MEM,step back,,,Melton,D. Melton,,,,,,,,25.15,Missed,,,,,,,,,,,,,,,,
335,PT02M09.00S,2022-02-25T02:00:42.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,46,50,2022-02-25T02:00:47Z,3300000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,334.0,,,,,,,,,,,,,,,
336,PT02M09.00S,2022-02-25T02:00:46.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,46,50,2022-02-25T02:00:46Z,3310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M56.00S,2022-02-25T02:01:06.6Z,2,REGULAR,3pt,Jump Shot,[],1626157,79.97700394218134,8.823529411764707,1610612750,49,50,2022-02-25T02:01:11Z,3320000,-206.0,136.0,1,right,K. Towns 24' 3PT  (14 PTS) (D. Russell 4 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,24.66,Made,,,,,,,,,,,,14.0,D. Russell,1626156.0,4.0,
339,PT01M43.00S,2022-02-25T02:01:20.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.601182654402102,50.98039215686274,1610612763,49,52,2022-02-25T02:01:24Z,3340000,-5.0,0.0,1,left,J. Morant driving finger roll Layup (8 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,,,,0.49,Made,,,,,,,,,,,,8.0,,,,
340,PT01M26.00S,2022-02-25T02:01:35.7Z,2,REGULAR,3pt,Jump Shot,[],201976,95.22010512483574,4.6568627450980395,1610612750,52,52,2022-02-25T02:01:40Z,3350000,-227.0,-8.0,1,right,P. Beverley 3PT  (9 PTS) (K. Towns 1 AST),"[201976, 1626157]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,22.68,Made,,,,,,,,,,,,9.0,K. Towns,1626157.0,1.0,
342,PT01M19.00S,2022-02-25T02:01:43.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.995400788436268,50.0,1610612763,52,52,2022-02-25T02:01:47Z,3370000,0.0,4.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,0.39,Missed,,,,,,,,,,,,,,,,
343,PT01M18.00S,2022-02-25T02:01:44.7Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,52,52,2022-02-25T02:01:47Z,3380000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,342.0,1.0,1.0,0.0,,,,,,,,,,,,
345,PT01M12.00S,2022-02-25T02:01:52.9Z,2,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612750,52,52,2022-02-25T02:02:09Z,3390000,,,0,,D. Melton shooting personal FOUL (1 PF) (Towns 2 FT),"[1629001, 1626157]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,,,,1193.0,1.0,0.0,Towns,1626157.0,,,,,,,
