actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
273,PT06M13.00S,2021-10-26T00:56:38.5Z,2,REGULAR,2pt,Jump Shot,[],202685,12.959921156373195,28.186274509803923,1610612740,29,37,2021-10-26T00:57:18Z,2690000,109.0,69.0,1,left,MISS J. Valanciunas 12' turnaround bank Shot,[202685],1610612740.0,NOP,turnaround bank,,,Valanciunas,J. Valanciunas,,,,,12.92,Missed,,,,,,,,,,,,,,,,,,
274,PT06M10.00S,2021-10-26T00:56:41.5Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,29,37,2021-10-26T00:56:44Z,2700000,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,273.0,1.0,1.0,0.0,,,,,,,,,,,,
275,PT06M01.00S,2021-10-26T00:56:53.3Z,2,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612750,29,37,2021-10-26T00:56:59Z,2710000,,,0,,B. Ingram shooting personal FOUL (2 PF) (Towns 2 FT),"[1627742, 1626157]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,,,,,,,,,2530.0,,,,,,,,2.0,0.0,Towns,1626157.0
277,PT06M01.00S,2021-10-26T00:57:26.5Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,30,37,2021-10-26T00:57:26Z,2730000,,,0,,K. Towns Free Throw 1 of 2 (9 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
278,PT06M01.00S,2021-10-26T00:57:27.1Z,2,REGULAR,substitution,out,[],1630184,,,1610612750,30,37,2021-10-26T00:57:37Z,2740000,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M01.00S,2021-10-26T00:57:27.1Z,2,REGULAR,substitution,out,[],1627742,,,1610612750,30,37,2021-10-26T00:57:37Z,2750000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
280,PT06M01.00S,2021-10-26T00:57:27.1Z,2,REGULAR,substitution,in,[],1630530,,,1610612750,30,37,2021-10-26T00:57:37Z,2760000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M01.00S,2021-10-26T00:57:27.1Z,2,REGULAR,substitution,in,[],1628984,,,1610612750,30,37,2021-10-26T00:57:37Z,2770000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
282,PT06M01.00S,2021-10-26T00:57:52.3Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,31,37,2021-10-26T00:57:52Z,2780000,,,0,,K. Towns Free Throw 2 of 2 (10 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
283,PT05M46.00S,2021-10-26T00:58:09.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,7.046649145860711,46.32352941176471,1610612740,31,37,2021-10-26T00:58:20Z,2790000,18.0,14.0,1,left,MISS N. Alexander-Walker driving Layup,[1629638],1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,2.29,Missed,,,,,,,,,,,,,,,,,,
284,PT05M45.00S,2021-10-26T00:58:10.1Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,31,37,2021-10-26T00:58:20Z,2800000,,,0,,J. Valanciunas REBOUND (Off:3 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,283.0,6.0,3.0,3.0,,,,,,,,,,,,
285,PT05M45.00S,2021-10-26T00:58:12.3Z,2,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612740,31,37,2021-10-26T00:58:24Z,2810000,,,0,,A. Edwards shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[1630162, 202685]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,,,,,,,,,200833.0,,,,,,,,1.0,0.0,Valanciunas,202685.0
287,PT05M45.00S,2021-10-26T00:58:47.3Z,2,REGULAR,foul,technical,[],201976,,,1610612740,31,37,2021-10-26T00:58:58Z,2830000,,,0,,P. Beverley double technical FOUL (1 Tech),[201976],1610612750.0,MIN,double,,,Beverley,P. Beverley,,,,,,,,,,,,,1627524.0,,,,,,,,1.0,1.0,,
288,PT05M45.00S,2021-10-26T00:58:47.3Z,2,REGULAR,foul,technical,[],202685,,,1610612740,31,37,2021-10-26T00:58:53Z,2840000,,,0,,J. Valanciunas double technical FOUL (1 Tech),[202685],1610612740.0,NOP,double,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,1627524.0,,,,,,,,1.0,1.0,,
289,PT05M45.00S,2021-10-26T00:59:18.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612740,31,38,2021-10-26T00:59:18Z,2850000,,,0,,J. Valanciunas Free Throw 1 of 2 (7 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
290,PT05M45.00S,2021-10-26T00:59:38.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612740,31,39,2021-10-26T00:59:38Z,2860000,,,0,,J. Valanciunas Free Throw 2 of 2 (8 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
291,PT05M31.00S,2021-10-26T00:59:54.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,87.46714848883047,46.32352941176471,1610612750,31,39,2021-10-26T01:00:33Z,2870000,-18.0,65.0,1,right,MISS K. Towns 6' driving floating Shot,[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,6.78,Missed,,,,,,,,,,,,,,,,,,
292,PT05M28.00S,2021-10-26T00:59:56.0Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,31,39,2021-10-26T00:59:56Z,2880000,,,0,,J. Valanciunas REBOUND (Off:3 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,291.0,7.0,4.0,3.0,,,,,,,,,,,,
293,PT05M13.00S,2021-10-26T01:00:11.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,15.193823915900131,49.754901960784316,1610612740,31,39,2021-10-26T01:00:17Z,2890000,1.0,90.0,1,left,MISS J. Valanciunas 9' Hook,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,9.03,Missed,,,,,,,,,,,,,,,,,,
294,PT05M12.00S,2021-10-26T01:00:12.7Z,2,REGULAR,rebound,offensive,[],1629638,,,1610612740,31,39,2021-10-26T01:00:17Z,2900000,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:2),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,293.0,3.0,2.0,1.0,,,,,,,,,,,,
295,PT05M12.00S,2021-10-26T01:00:18.4Z,2,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612740,31,39,2021-10-26T01:00:27Z,2910000,,,0,,T. Prince shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1627752, 1629638]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,,,,,,1627524.0,,,,,,,,1.0,0.0,Alexander-Walker,1629638.0
297,PT05M12.00S,2021-10-26T01:00:40.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629638,,,1610612740,31,40,2021-10-26T01:00:40Z,2930000,,,0,,N. Alexander-Walker Free Throw 1 of 2 (5 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
298,PT05M12.00S,2021-10-26T01:00:41.8Z,2,REGULAR,substitution,out,[],1627752,,,1610612740,31,40,2021-10-26T01:00:45Z,2940000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
299,PT05M12.00S,2021-10-26T01:00:41.8Z,2,REGULAR,substitution,in,[],1630183,,,1610612740,31,40,2021-10-26T01:00:45Z,2950000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
300,PT05M12.00S,2021-10-26T01:00:55.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629638,,,1610612740,31,41,2021-10-26T01:00:56Z,2960000,,,0,,N. Alexander-Walker Free Throw 2 of 2 (6 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
301,PT04M59.00S,2021-10-26T01:01:09.3Z,2,REGULAR,3pt,Jump Shot,[],1630162,71.17279894875165,72.54901960784314,1610612750,31,41,2021-10-26T01:01:14Z,2970000,113.0,218.0,1,right,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,24.59,Missed,,,,,,,,,,,,,,,,,,
302,PT04M56.00S,2021-10-26T01:01:12.3Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,31,41,2021-10-26T01:01:14Z,2980000,,,0,,J. Valanciunas REBOUND (Off:3 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,301.0,8.0,5.0,3.0,,,,,,,,,,,,
303,PT04M46.00S,2021-10-26T01:01:24.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612740,31,41,2021-10-26T01:01:39Z,2990000,,,0,,A. Edwards personal FOUL (2 PF) (Graham 2 FT),"[1630162, 1628984]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,1627524.0,,,,,,,,2.0,0.0,Graham,1628984.0
305,PT04M46.00S,2021-10-26T01:01:56.4Z,2,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,31,42,2021-10-26T01:01:56Z,3010000,,,0,,D. Graham Free Throw 1 of 2 (7 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
306,PT04M46.00S,2021-10-26T01:01:57.5Z,2,REGULAR,substitution,out,[],1629162,,,1610612740,31,42,2021-10-26T01:02:06Z,3020000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M46.00S,2021-10-26T01:01:57.5Z,2,REGULAR,substitution,out,[],201976,,,1610612740,31,42,2021-10-26T01:02:06Z,3030000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M46.00S,2021-10-26T01:01:57.5Z,2,REGULAR,substitution,in,[],1626156,,,1610612740,31,42,2021-10-26T01:02:06Z,3040000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M46.00S,2021-10-26T01:01:57.5Z,2,REGULAR,substitution,in,[],1627736,,,1610612740,31,42,2021-10-26T01:02:06Z,3050000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M46.00S,2021-10-26T01:02:21.0Z,2,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,31,43,2021-10-26T01:02:21Z,3060000,,,0,,D. Graham Free Throw 2 of 2 (8 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
311,PT04M30.00S,2021-10-26T01:02:38.1Z,2,REGULAR,3pt,Jump Shot,[],1626157,67.36202365308804,51.225490196078425,1610612750,31,43,2021-10-26T01:02:44Z,3070000,6.0,254.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
312,PT04M27.00S,2021-10-26T01:02:41.1Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,31,43,2021-10-26T01:02:44Z,3080000,,,0,,J. Valanciunas REBOUND (Off:3 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,311.0,9.0,6.0,3.0,,,,,,,,,,,,
313,PT04M23.00S,2021-10-26T01:02:44.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629638,6.258212877792378,50.245098039215684,1610612740,31,45,2021-10-26T01:03:34Z,3090000,-1.0,6.0,1,left,N. Alexander-Walker running DUNK (8 PTS) (J. Valanciunas 2 AST),"[1629638, 202685]",1610612740.0,NOP,running,,,Alexander-Walker,N. Alexander-Walker,,,,,0.64,Made,,,,,,,,,8.0,J. Valanciunas,202685.0,2.0,,,,,,
315,PT04M03.00S,2021-10-26T01:03:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,94.1688567674113,49.26470588235294,1610612750,33,45,2021-10-26T01:03:08Z,3110000,-4.0,2.0,1,right,K. Towns driving Layup (12 PTS) (D. Russell 1 AST),"[1626157, 1626156]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,0.44,Made,,,,,,,,,12.0,D. Russell,1626156.0,1.0,,,,,,
317,PT03M53.00S,2021-10-26T01:03:15.1Z,2,REGULAR,3pt,Jump Shot,[],1630530,29.38567674113009,24.264705882352942,1610612740,33,45,2021-10-26T01:03:21Z,3130000,129.0,224.0,1,left,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,
318,PT03M51.00S,2021-10-26T01:03:17.1Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,33,45,2021-10-26T01:03:21Z,3140000,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,317.0,5.0,5.0,0.0,,,,,,,,,,,,
319,PT03M39.00S,2021-10-26T01:03:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.1688567674113,49.26470588235294,1610612750,33,45,2021-10-26T01:03:35Z,3150000,-4.0,2.0,1,right,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,0.44,Missed,,,,,,,,,,,,,,,,,,
320,PT03M37.00S,2021-10-26T01:03:30.8Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,33,45,2021-10-26T01:03:35Z,3160000,,,0,,J. Valanciunas REBOUND (Off:3 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,319.0,10.0,7.0,3.0,,,,,,,,,,,,
321,PT03M19.00S,2021-10-26T01:03:48.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,12.565703022339028,39.46078431372549,1610612740,33,45,2021-10-26T01:03:56Z,3170000,53.0,66.0,1,left,MISS J. Valanciunas 8' driving Hook,[202685],1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,8.41,Missed,,,,,,,,,,,,,,,,,,
322,PT03M15.00S,2021-10-26T01:03:52.9Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,33,45,2021-10-26T01:03:56Z,3180000,,,0,,A. Edwards REBOUND (Off:0 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,321.0,6.0,6.0,0.0,,,,,,,,,,,,
323,PT03M12.00S,2021-10-26T01:03:58.6Z,2,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612750,33,45,2021-10-26T01:04:12Z,3190000,,,0,,H. Jones shooting personal FOUL (1 PF) (Russell 2 FT),"[1630529, 1626156]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,,,1627524.0,,,,,,,,1.0,0.0,Russell,1626156.0
325,PT03M12.00S,2021-10-26T01:04:26.9Z,2,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,34,45,2021-10-26T01:04:26Z,3210000,,,0,,D. Russell Free Throw 1 of 2 (1 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
326,PT03M12.00S,2021-10-26T01:04:27.5Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,34,45,2021-10-26T01:04:36Z,3220000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M12.00S,2021-10-26T01:04:27.5Z,2,REGULAR,substitution,in,[],1627742,,,1610612750,34,45,2021-10-26T01:04:36Z,3230000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M12.00S,2021-10-26T01:04:45.1Z,2,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,35,45,2021-10-26T01:04:45Z,3240000,,,0,,D. Russell Free Throw 2 of 2 (2 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
329,PT02M58.00S,2021-10-26T01:05:02.2Z,2,REGULAR,2pt,Jump Shot,[],1627742,9.806176084099869,20.833333333333336,1610612740,35,45,2021-10-26T01:05:12Z,3250000,146.0,40.0,1,left,MISS B. Ingram 15' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,15.11,Missed,,,,,,,,,,,,,,,,,,
330,PT02M57.00S,2021-10-26T01:05:03.2Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,35,45,2021-10-26T01:05:26Z,3260000,,,0,,K. Towns REBOUND (Off:3 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,329.0,6.0,3.0,3.0,,,,,,,,,,,,
331,PT02M57.00S,2021-10-26T01:05:10.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627742,,,1610612750,35,45,2021-10-26T01:05:19Z,3270000,,,0,,B. Ingram loose ball personal FOUL (3 PF) (Towns 2 FT),"[1627742, 1626157]",1610612740.0,NOP,loose ball,,,Ingram,B. Ingram,,,,,,,,,,,,,200833.0,,,,,,,,3.0,0.0,Towns,1626157.0
333,PT02M57.00S,2021-10-26T01:05:40.9Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,36,45,2021-10-26T01:05:40Z,3290000,,,0,,K. Towns Free Throw 1 of 2 (13 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
334,PT02M57.00S,2021-10-26T01:05:45.1Z,2,REGULAR,substitution,out,[],1627742,,,1610612750,36,45,2021-10-26T01:05:50Z,3300000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M57.00S,2021-10-26T01:05:45.1Z,2,REGULAR,substitution,in,[],1629638,,,1610612750,36,45,2021-10-26T01:05:50Z,3310000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M57.00S,2021-10-26T01:06:06.7Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,37,45,2021-10-26T01:06:06Z,3320000,,,0,,K. Towns Free Throw 2 of 2 (14 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
337,PT02M47.00S,2021-10-26T01:06:18.5Z,2,REGULAR,3pt,Jump Shot,[],1629638,26.231931668856767,17.892156862745097,1610612740,37,48,2021-10-26T01:06:24Z,3330000,161.0,194.0,1,left,N. Alexander-Walker 25' 3PT  (11 PTS) (D. Graham 4 AST),"[1629638, 1628984]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,25.19,Made,,,,,,,,,11.0,D. Graham,1628984.0,4.0,,,,,,
339,PT02M26.00S,2021-10-26T01:06:44.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,37,48,2021-10-26T01:06:44Z,3350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M20.00S,2021-10-26T01:07:01.5Z,2,REGULAR,2pt,Jump Shot,[],1626156,94.82588699080158,20.34313725490196,1610612750,37,48,2021-10-26T01:07:08Z,3360000,-148.0,-4.0,1,right,MISS D. Russell 14' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,14.84,Missed,,,,,,,,,,,,,,,,,,
341,PT02M17.00S,2021-10-26T01:07:04.5Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,37,48,2021-10-26T01:07:08Z,3370000,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,340.0,2.0,2.0,0.0,,,,,,,,,,,,
342,PT02M10.00S,2021-10-26T01:07:11.4Z,2,REGULAR,3pt,Jump Shot,[],1629638,14.4053876478318,4.901960784313726,1610612740,37,48,2021-10-26T01:07:21Z,3380000,225.0,83.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,24.03,Missed,,,,,,,,,,,,,,,,,,
343,PT02M06.00S,2021-10-26T01:07:15.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,37,48,2021-10-26T01:07:21Z,3390000,,,0,,K. Towns REBOUND (Off:3 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,342.0,7.0,4.0,3.0,,,,,,,,,,,,
344,PT02M02.00S,2021-10-26T01:07:22.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612750,37,48,2021-10-26T01:07:35Z,3400000,,,0,,H. Jones personal FOUL (2 PF) (Edwards 2 FT),"[1630529, 1630162]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,2530.0,,,,,,,,2.0,0.0,Edwards,1630162.0
346,PT02M02.00S,2021-10-26T01:07:45.3Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,38,48,2021-10-26T01:07:45Z,3420000,,,0,,A. Edwards Free Throw 1 of 2 (1 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
347,PT02M02.00S,2021-10-26T01:07:58.1Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,39,48,2021-10-26T01:07:58Z,3430000,,,0,,A. Edwards Free Throw 2 of 2 (2 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
348,PT01M44.00S,2021-10-26T01:08:18.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,12.171484888304862,51.470588235294116,1610612740,39,48,2021-10-26T01:08:25Z,3440000,-7.0,62.0,1,left,MISS J. Valanciunas 6' turnaround Shot - blocked,"[202685, 1626157]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,6.23,Missed,Towns,1626157.0,,,,,,,,,,,,,,,,
349,PT01M44.00S,2021-10-26T01:08:18.0Z,2,REGULAR,block,,[],1626157,,,1610612740,39,48,2021-10-26T01:08:20Z,3450000,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
350,PT01M40.00S,2021-10-26T01:08:22.0Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,39,48,2021-10-26T01:08:25Z,3460000,,,0,,J. Valanciunas REBOUND (Off:4 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,348.0,11.0,7.0,4.0,,,,,,,,,,,,
351,PT01M39.00S,2021-10-26T01:08:21.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,10.726018396846255,49.754901960784316,1610612740,39,50,2021-10-26T01:08:33Z,3470000,1.0,48.0,1,left,J. Valanciunas putback Layup (10 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,4.83,Made,,,,,,,,,10.0,,,,,,,,,
352,PT01M30.00S,2021-10-26T01:08:31.9Z,2,REGULAR,turnover,lost ball,[],1626156,,,1610612750,39,50,2021-10-26T01:08:38Z,3480000,,,0,,D. Russell lost ball TURNOVER (2 TO),"[1626156, 1630530]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,2.0,,,,,Murphy III,1630530.0,,,,
353,PT01M30.00S,2021-10-26T01:08:31.9Z,2,REGULAR,steal,,[],1630530,,,1610612740,39,50,2021-10-26T01:08:33Z,3490000,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
354,PT01M28.00S,2021-10-26T01:08:37.7Z,2,REGULAR,turnover,traveling,[],1630529,,,1610612740,39,50,2021-10-26T01:08:43Z,3500000,,,0,,H. Jones traveling TURNOVER (3 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,2530.0,3.0,,,,,,,,,,
355,PT01M13.00S,2021-10-26T01:09:09.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,70.90998685939553,71.81372549019608,1610612750,39,50,2021-10-26T01:09:16Z,3510000,109.0,221.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,
356,PT01M13.00S,2021-10-26T01:09:09.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,39,50,2021-10-26T01:09:16Z,3520000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,355.0,,,,,,,,,,,,,,,
357,PT01M13.00S,2021-10-26T01:09:15.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202685,,,1610612750,39,50,2021-10-26T01:09:37Z,3530000,,,0,,J. Valanciunas loose ball personal FOUL (2 PF) (Towns 2 FT),"[202685, 1626157]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,200833.0,,,,,,,,2.0,1.0,Towns,1626157.0
