actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
264,PT07M03.00S,2022-04-08T00:55:41.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629669,11.251642575558476,46.07843137254902,1610612750,42,43,2022-04-08T00:55:55Z,2600000,20.0,53.0,1,left,MISS J. Nowell Layup - blocked,"[1629669, 1627751]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,5.68,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0,
265,PT07M03.00S,2022-04-08T00:55:41.6Z,2,REGULAR,block,,[],1627751,,,1610612750,42,43,2022-04-08T00:55:43Z,2610000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT07M00.00S,2022-04-08T00:55:44.6Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,42,43,2022-04-08T00:55:55Z,2620000,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,264.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
267,PT06M57.00S,2022-04-08T00:55:47.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630200,89.17542706964521,52.20588235294118,1610612759,42,43,2022-04-08T01:02:53Z,2630000,11.0,49.0,1,right,MISS T. Jones running Layup,[1630200],1610612759.0,SAS,running,,,Jones,T. Jones,,,,,5.05,Missed,,,,,,,,,,,,,,,,,,,
268,PT06M53.00S,2022-04-08T00:55:51.4Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,42,43,2022-04-08T00:56:01Z,2640000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,267.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
269,PT06M46.00S,2022-04-08T00:55:57.9Z,2,REGULAR,3pt,Jump Shot,[],1629669,12.565703022339028,4.166666666666666,1610612750,45,43,2022-04-08T00:56:03Z,2650000,229.0,66.0,1,left,J. Nowell 3PT  (9 PTS) (A. Edwards 3 AST),"[1629669, 1630162]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,23.84,Made,,,,,9.0,,,,,,,,,A. Edwards,1630162.0,3.0,,,
271,PT06M30.00S,2022-04-08T00:56:13.5Z,2,REGULAR,3pt,Jump Shot,[],1629640,76.2976346911958,12.990196078431374,1610612759,45,46,2022-04-08T00:56:18Z,2670000,-185.0,170.0,1,right,K. Johnson 25' 3PT  (5 PTS) (J. Primo 3 AST),"[1629640, 1630563]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.14,Made,,,,,5.0,,,,,,,,,J. Primo,1630563.0,3.0,,,
273,PT06M16.00S,2022-04-08T00:56:27.3Z,2,REGULAR,3pt,Jump Shot,[],1626157,25.18068331143233,82.35294117647058,1610612750,45,46,2022-04-08T00:56:31Z,2690000,-162.0,184.0,1,left,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,,
274,PT06M14.00S,2022-04-08T00:56:29.8Z,2,REGULAR,rebound,offensive,[],201976,,,1610612750,45,46,2022-04-08T00:56:29Z,2700000,,,0,,P. Beverley REBOUND (Off:1 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,273.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
275,PT06M12.00S,2022-04-08T00:56:32.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629669,7.178055190538765,48.529411764705884,1610612750,47,46,2022-04-08T00:56:36Z,2710000,7.0,15.0,1,left,J. Nowell Layup (11 PTS) (P. Beverley 2 AST),"[1629669, 201976]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,1.67,Made,,,,,11.0,,,,,,,,,P. Beverley,201976.0,2.0,,,
277,PT05M58.00S,2022-04-08T00:56:45.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,87.59855453350855,59.55882352941176,1610612759,47,48,2022-04-08T01:04:34Z,2730000,48.0,64.0,1,right,J. Poeltl 8' floating Jump Shot (8 PTS) (K. Johnson 2 AST),"[1627751, 1629640]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,8.0,Made,,,,,8.0,,,,,,,,,K. Johnson,1629640.0,2.0,,,
279,PT05M45.00S,2022-04-08T00:57:02.3Z,2,REGULAR,foul,personal,['2freethrow'],1630580,,,1610612750,47,48,2022-04-08T01:04:59Z,2750000,,,0,,J. Wieskamp shooting personal FOUL (2 PF) (Beverley 2 FT),"[1630580, 201976]",1610612759.0,SAS,shooting,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Beverley,201976.0,,,,,,
281,PT05M45.00S,2022-04-08T00:57:36.9Z,2,REGULAR,freethrow,1 of 2,[],201976,,,1610612750,48,48,2022-04-08T00:58:01Z,2770000,,,0,,P. Beverley Free Throw 1 of 2 (3 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
282,PT05M45.00S,2022-04-08T00:57:37.8Z,2,REGULAR,substitution,out,[],1629669,,,1610612750,48,48,2022-04-08T00:57:42Z,2780000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M45.00S,2022-04-08T00:57:37.8Z,2,REGULAR,substitution,out,[],1630200,,,1610612750,48,48,2022-04-08T00:57:42Z,2790000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M45.00S,2022-04-08T00:57:37.8Z,2,REGULAR,substitution,in,[],1627736,,,1610612750,48,48,2022-04-08T00:57:42Z,2800000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M45.00S,2022-04-08T00:57:37.8Z,2,REGULAR,substitution,in,[],1626196,,,1610612750,48,48,2022-04-08T00:57:42Z,2810000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M45.00S,2022-04-08T00:57:36.9Z,2,REGULAR,freethrow,2 of 2,[],201976,,,1610612750,48,48,2022-04-08T00:58:01Z,2820000,,,0,,MISS P. Beverley Free Throw 2 of 2,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
287,PT05M43.00S,2022-04-08T00:57:38.9Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,48,48,2022-04-08T00:58:01Z,2830000,,,0,,J. Poeltl REBOUND (Off:1 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,286.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
288,PT05M33.00S,2022-04-08T00:58:10.0Z,2,REGULAR,3pt,Jump Shot,[],1629640,89.04402102496715,94.85294117647058,1610612759,48,48,2022-04-08T00:58:14Z,2840000,224.0,50.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,22.99,Missed,,,,,,,,,,,,,,,,,,,
289,PT05M30.00S,2022-04-08T00:58:13.0Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,48,48,2022-04-08T00:58:14Z,2850000,,,0,,P. Beverley REBOUND (Off:1 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,288.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
290,PT05M16.00S,2022-04-08T00:58:27.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,6.389618922470433,48.77450980392157,1610612750,50,48,2022-04-08T00:58:31Z,2860000,6.0,8.0,1,left,K. Towns alley-oop DUNK (8 PTS) (P. Beverley 3 AST),"[1626157, 201976]",1610612750.0,MIN,alley-oop,,,Towns,K. Towns,,,,,0.97,Made,,,,,8.0,,,,,,,,,P. Beverley,201976.0,3.0,,,
292,PT04M57.00S,2022-04-08T00:58:46.8Z,2,REGULAR,turnover,bad pass,[],1627751,,,1610612759,50,48,2022-04-08T00:58:51Z,2880000,,,0,,J. Poeltl bad pass TURNOVER (2 TO),"[1627751, 1627736]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,2.0,Beasley,1627736.0,,,,,,,,,,,
293,PT04M57.00S,2022-04-08T00:58:46.8Z,2,REGULAR,steal,,[],1627736,,,1610612750,50,48,2022-04-08T00:58:48Z,2890000,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M50.00S,2022-04-08T00:58:53.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201976,26.231931668856767,18.38235294117647,1610612750,50,48,2022-04-08T00:58:59Z,2900000,158.0,194.0,1,left,MISS P. Beverley 25' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,,
295,PT04M47.00S,2022-04-08T00:58:56.4Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,50,48,2022-04-08T00:58:59Z,2910000,,,0,,J. Poeltl REBOUND (Off:1 Def:6),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,294.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
296,PT04M34.00S,2022-04-08T00:59:08.9Z,2,REGULAR,3pt,Jump Shot,[],1629640,76.03482260183968,86.02941176470588,1610612759,50,48,2022-04-08T00:59:31Z,2920000,180.0,173.0,1,right,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
297,PT04M29.00S,2022-04-08T00:59:13.9Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,50,48,2022-04-08T00:59:18Z,2930000,,,0,,P. Beverley REBOUND (Off:1 Def:3),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,296.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
298,PT04M24.00S,2022-04-08T00:59:19.3Z,2,REGULAR,3pt,Jump Shot,[],1626157,28.991458607095925,73.77450980392157,1610612750,53,48,2022-04-08T00:59:23Z,2940000,-119.0,220.0,1,left,K. Towns 25' 3PT  (11 PTS) (P. Beverley 4 AST),"[1626157, 201976]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.01,Made,,,,,11.0,,,,,,,,,P. Beverley,201976.0,4.0,,,
300,PT04M24.00S,2022-04-08T00:59:24.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,53,48,2022-04-08T00:59:24Z,2960000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M24.00S,2022-04-08T01:01:53.7Z,2,REGULAR,substitution,out,[],1630183,,,1610612759,53,48,2022-04-08T01:02:11Z,2970000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M24.00S,2022-04-08T01:01:53.7Z,2,REGULAR,substitution,in,[],1629020,,,1610612759,53,48,2022-04-08T01:02:11Z,2980000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M10.00S,2022-04-08T01:02:33.1Z,2,REGULAR,turnover,bad pass,[],1630563,,,1610612759,53,48,2022-04-08T01:02:40Z,2990000,,,0,,J. Primo bad pass TURNOVER (2 TO),"[1630563, 1627736]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,2.0,Beasley,1627736.0,,,,,,,,,,,
306,PT04M10.00S,2022-04-08T01:02:33.1Z,2,REGULAR,steal,,[],1627736,,,1610612750,53,48,2022-04-08T01:02:35Z,3000000,,,0,,M. Beasley STEAL (2 STL),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M08.00S,2022-04-08T01:02:37.4Z,2,REGULAR,foul,personal,['2freethrow'],1630563,,,1610612750,53,48,2022-04-08T01:02:45Z,3010000,,,0,,J. Primo shooting personal FOUL (1 PF) (Beasley 2 FT),"[1630563, 1627736]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Beasley,1627736.0,,,,,,
309,PT04M08.00S,2022-04-08T01:03:03.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627736,,,1610612750,54,48,2022-04-08T01:03:03Z,3030000,,,0,,M. Beasley Free Throw 1 of 2 (1 PTS),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
310,PT04M08.00S,2022-04-08T01:03:04.2Z,2,REGULAR,substitution,out,[],1630563,,,1610612750,54,48,2022-04-08T01:03:10Z,3040000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT04M08.00S,2022-04-08T01:03:04.2Z,2,REGULAR,substitution,out,[],1630580,,,1610612750,54,48,2022-04-08T01:03:10Z,3050000,,,0,,SUB out: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT04M08.00S,2022-04-08T01:03:04.2Z,2,REGULAR,substitution,in,[],1630200,,,1610612750,54,48,2022-04-08T01:03:10Z,3060000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT04M08.00S,2022-04-08T01:03:04.2Z,2,REGULAR,substitution,in,[],1630170,,,1610612750,54,48,2022-04-08T01:03:10Z,3070000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT04M08.00S,2022-04-08T01:03:21.8Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627736,,,1610612750,55,48,2022-04-08T01:03:21Z,3080000,,,0,,M. Beasley Free Throw 2 of 2 (2 PTS),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
315,PT03M57.00S,2022-04-08T01:03:33.3Z,2,REGULAR,2pt,Jump Shot,[],1627751,92.50985545335085,70.06357230392157,1610612759,55,48,2022-04-08T01:10:33Z,3090000,100.0,18.0,1,right,MISS J. Poeltl 10' Jump Shot,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,10.19,Missed,,,,,,,,,,,,,,,,,,,
316,PT03M54.00S,2022-04-08T01:03:36.3Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,55,48,2022-04-08T01:03:38Z,3100000,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,315.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
317,PT03M45.00S,2022-04-08T01:03:46.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,13.61695137976347,49.01960784313725,1610612750,55,48,2022-04-08T01:03:54Z,3110000,5.0,75.0,1,left,MISS K. Towns 7' pullup Shot,[1626157],1610612750.0,MIN,pullup,,,Towns,K. Towns,,,,,7.57,Missed,,,,,,,,,,,,,,,,,,,
318,PT03M43.00S,2022-04-08T01:03:48.2Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,55,48,2022-04-08T01:03:50Z,3120000,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,317.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
319,PT03M34.00S,2022-04-08T01:03:56.8Z,2,REGULAR,3pt,Jump Shot,[],1630170,91.40932982917214,95.09803921568627,1610612759,55,51,2022-04-08T01:04:01Z,3130000,225.0,28.0,1,right,D. Vassell 3PT  (9 PTS) (K. Johnson 3 AST),"[1630170, 1629640]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,22.73,Made,,,,,9.0,,,,,,,,,K. Johnson,1629640.0,3.0,,,
321,PT03M14.00S,2022-04-08T01:04:16.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.389618922470433,49.754901960784316,1610612750,57,51,2022-04-08T01:04:20Z,3150000,1.0,8.0,1,left,A. Edwards cutting Layup (17 PTS) (K. Towns 1 AST),"[1630162, 1626157]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,0.77,Made,,,,,17.0,,,,,,,,,K. Towns,1626157.0,1.0,,,
323,PT03M06.00S,2022-04-08T01:04:24.8Z,2,REGULAR,3pt,Jump Shot,[],1630170,78.79434954007884,89.2156862745098,1610612759,57,54,2022-04-08T01:04:30Z,3170000,196.0,147.0,1,right,D. Vassell 24' 3PT  (12 PTS) (T. Jones 3 AST),"[1630170, 1630200]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,24.5,Made,,,,,12.0,,,,,,,,,T. Jones,1630200.0,3.0,,,
325,PT02M45.00S,2022-04-08T01:04:45.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201976,7.30946123521682,48.529411764705884,1610612750,59,54,2022-04-08T01:04:49Z,3190000,7.0,16.0,1,left,P. Beverley driving Layup (5 PTS),[201976],1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,1.78,Made,,,,,5.0,,,,,,,,,,,,,,
326,PT02M31.00S,2022-04-08T01:04:59.7Z,2,REGULAR,2pt,Jump Shot,[],1630170,78.3180026281209,51.53186274509804,1610612759,59,54,2022-04-08T01:12:01Z,3200000,8.0,151.0,1,right,MISS D. Vassell 15' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,15.15,Missed,,,,,,,,,,,,,,,,,,,
327,PT02M28.00S,2022-04-08T01:05:02.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,59,54,2022-04-08T01:05:03Z,3210000,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,326.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
328,PT02M20.00S,2022-04-08T01:05:14.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612750,59,54,2022-04-08T01:12:38Z,3220000,,,0,,D. Vassell shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630170, 1630162]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Edwards,1630162.0,,,,,,
330,PT02M20.00S,2022-04-08T01:05:41.3Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,60,54,2022-04-08T01:05:41Z,3240000,,,0,,A. Edwards Free Throw 1 of 2 (18 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
331,PT02M20.00S,2022-04-08T01:05:55.4Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,61,54,2022-04-08T01:05:55Z,3250000,,,0,,A. Edwards Free Throw 2 of 2 (19 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
332,PT02M08.00S,2022-04-08T01:06:08.6Z,2,REGULAR,turnover,bad pass,[],1630170,,,1610612759,61,54,2022-04-08T01:06:15Z,3260000,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 201976]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,1.0,Beverley,201976.0,,,,,,,,,,,
333,PT02M08.00S,2022-04-08T01:06:08.6Z,2,REGULAR,steal,,[],201976,,,1610612750,61,54,2022-04-08T01:06:10Z,3270000,,,0,,P. Beverley STEAL (1 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M05.00S,2022-04-08T01:06:14.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612750,61,54,2022-04-08T01:06:21Z,3280000,,,0,,J. Richardson shooting personal FOUL (1 PF) (Vanderbilt 2 FT),"[1626196, 1629020]",1610612759.0,SAS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Vanderbilt,1629020.0,,,,,,
336,PT02M05.00S,2022-04-08T01:06:42.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629020,,,1610612750,62,54,2022-04-08T01:06:42Z,3300000,,,0,,J. Vanderbilt Free Throw 1 of 2 (5 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
337,PT02M05.00S,2022-04-08T01:06:57.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629020,,,1610612750,63,54,2022-04-08T01:06:57Z,3310000,,,0,,J. Vanderbilt Free Throw 2 of 2 (6 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
338,PT01M46.00S,2022-04-08T01:07:19.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,63,54,2022-04-08T01:07:19Z,3320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M44.00S,2022-04-08T01:07:40.4Z,2,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612759,63,54,2022-04-08T01:08:25Z,3330000,,,0,,K. Towns shooting personal FOUL (3 PF) (Poeltl 2 FT),"[1626157, 1627751]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Poeltl,1627751.0,,,,,,
341,PT01M44.00S,2022-04-08T01:08:32.5Z,2,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,63,54,2022-04-08T01:08:32Z,3350000,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
342,PT01M44.00S,2022-04-08T01:08:32.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,63,54,2022-04-08T01:08:32Z,3360000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,341.0,,,,,,,,,,,,,,,,,,
343,PT01M44.00S,2022-04-08T01:08:36.6Z,2,REGULAR,substitution,out,[],1626157,,,1610612759,63,54,2022-04-08T01:08:39Z,3370000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M44.00S,2022-04-08T01:08:36.6Z,2,REGULAR,substitution,in,[],1629675,,,1610612759,63,54,2022-04-08T01:08:39Z,3380000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M44.00S,2022-04-08T01:08:57.0Z,2,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,63,55,2022-04-08T01:08:57Z,3390000,,,0,,J. Poeltl Free Throw 2 of 2 (9 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
346,PT01M31.00S,2022-04-08T01:09:17.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612750,63,55,2022-04-08T01:09:26Z,3400000,,,0,,J. Richardson personal FOUL (2 PF) (Edwards 2 FT),"[1626196, 1630162]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Edwards,1630162.0,,,,,,
348,PT01M31.00S,2022-04-08T01:09:37.6Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,64,55,2022-04-08T01:09:53Z,3420000,,,0,,A. Edwards Free Throw 1 of 2 (20 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
349,PT01M31.00S,2022-04-08T01:09:37.6Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,64,55,2022-04-08T01:09:53Z,3430000,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Missed,,,,,,,,,,,,,,,,,,,
350,PT01M29.00S,2022-04-08T01:09:39.6Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,64,55,2022-04-08T01:09:53Z,3440000,,,0,,J. Poeltl REBOUND (Off:1 Def:7),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,349.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
351,PT01M08.00S,2022-04-08T01:10:12.8Z,2,REGULAR,3pt,Jump Shot,[],1630170,71.96123521681997,20.588235294117645,1610612759,64,55,2022-04-08T01:10:17Z,3450000,-147.0,211.0,1,right,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,,
352,PT01M04.00S,2022-04-08T01:10:16.8Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612750,64,55,2022-04-08T01:10:17Z,3460000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,351.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
353,PT00M50.10S,2022-04-08T01:10:30.5Z,2,REGULAR,2pt,Jump Shot,[],1630162,20.844283837056505,75.0,1610612750,64,55,2022-04-08T01:10:50Z,3470000,-125.0,143.0,1,left,MISS A. Edwards 19' fadeaway Shot,[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,19.02,Missed,,,,,,,,,,,,,,,,,,,
354,PT00M49.10S,2022-04-08T01:10:31.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,64,55,2022-04-08T01:10:50Z,3480000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,353.0,,,,,,,,,,,,,,,,,,
