actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
457,PT05M30.00S,2022-03-02T02:45:53.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,81,73,2022-03-02T02:45:53Z,4510000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,456.0,,,,,,,,,,,,,,
458,PT05M30.00S,2022-03-02T02:45:54.6Z,3,REGULAR,substitution,out,[],1629020,,,1610612750,81,73,2022-03-02T02:46:11Z,4520000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M30.00S,2022-03-02T02:45:54.6Z,3,REGULAR,substitution,out,[],203490,,,1610612750,81,73,2022-03-02T02:46:11Z,4530000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M30.00S,2022-03-02T02:45:54.6Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,81,73,2022-03-02T02:46:11Z,4540000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M30.00S,2022-03-02T02:45:54.6Z,3,REGULAR,substitution,in,[],1630228,,,1610612750,81,73,2022-03-02T02:46:11Z,4550000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M30.00S,2022-03-02T02:46:19.9Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,82,73,2022-03-02T02:46:19Z,4560000,,,0,,K. Towns Free Throw 2 of 2 (27 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
463,PT05M21.00S,2022-03-02T02:46:31.4Z,3,REGULAR,3pt,Jump Shot,[],201939,25.969119579500656,82.35294117647058,1610612744,82,73,2022-03-02T02:46:36Z,4570000,-162.0,192.0,1,left,MISS S. Curry 25' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
464,PT05M17.00S,2022-03-02T02:46:35.4Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,82,73,2022-03-02T02:46:36Z,4580000,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,463.0,2.0,2.0,0.0,,,,,,,,,,,
465,PT05M02.00S,2022-03-02T02:46:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.93495400788436,50.0,1610612750,84,73,2022-03-02T02:46:55Z,4590000,0.0,23.0,1,right,K. Towns driving Layup (29 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,2.33,Made,29.0,,,,,,,,,,,,,,,,,,
466,PT04M43.00S,2022-03-02T02:47:09.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,12.352168199737187,50.81954656862745,1610612744,84,75,2022-03-02T02:47:30Z,4600000,-4.0,64.0,1,left,S. Curry 6' driving finger roll Layup (28 PTS) (K. Looney 5 AST),"[201939, 1626172]",1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,6.37,Made,28.0,K. Looney,1626172.0,5.0,,,,,,,,,,,,,,,
468,PT04M43.00S,2022-03-02T02:47:16.9Z,3,REGULAR,foul,personal,['1freethrow'],201976,,,1610612744,84,75,2022-03-02T02:47:39Z,4620000,,,0,,P. Beverley shooting personal FOUL (2 PF) (Curry 1 FT),"[201976, 201939]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,,,,,202007.0,,2.0,0.0,Curry,201939.0,,,,,
470,PT04M43.00S,2022-03-02T02:47:45.8Z,3,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,84,76,2022-03-02T02:47:45Z,4640000,,,0,,S. Curry Free Throw 1 of 1 (29 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,29.0,,,,,,,,,,,,,,,,,,
471,PT04M36.00S,2022-03-02T02:47:57.2Z,3,REGULAR,3pt,Jump Shot,[],1627752,83.52496714848883,4.411764705882353,1610612750,84,76,2022-03-02T02:48:03Z,4650000,-228.0,102.0,1,right,MISS T. Prince 24' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
472,PT04M33.00S,2022-03-02T02:48:00.2Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,84,76,2022-03-02T02:48:03Z,4660000,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,471.0,3.0,2.0,1.0,,,,,,,,,,,
473,PT04M30.00S,2022-03-02T02:48:03.7Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],201939,24.26084099868594,57.84313725490197,1610612744,84,78,2022-03-02T02:49:25Z,4670000,-39.0,176.0,1,left,S. Curry 17' running pullup Jump Shot (31 PTS),[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,17.99,Made,31.0,,,,,,,,,,,,,,,,,,
474,PT04M18.00S,2022-03-02T02:48:15.3Z,3,REGULAR,3pt,Jump Shot,[],1627736,89.56964520367937,94.85294117647058,1610612750,84,78,2022-03-02T02:48:20Z,4680000,224.0,46.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,22.89,Missed,,,,,,,,,,,,,,,,,,,
475,PT04M15.00S,2022-03-02T02:48:18.3Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,84,78,2022-03-02T02:48:20Z,4690000,,,0,,S. Curry REBOUND (Off:1 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,474.0,4.0,3.0,1.0,,,,,,,,,,,
476,PT04M12.00S,2022-03-02T02:48:23.9Z,3,REGULAR,foul,personal,[],201976,,,1610612744,84,78,2022-03-02T02:48:34Z,4700000,,,0,,P. Beverley personal FOUL (3 PF),"[201976, 1629673]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,2534.0,,3.0,0.0,Poole,1629673.0,,,,,
478,PT04M12.00S,2022-03-02T02:48:34.6Z,3,REGULAR,substitution,out,[],201976,,,1610612744,84,78,2022-03-02T02:48:42Z,4720000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT04M12.00S,2022-03-02T02:48:34.6Z,3,REGULAR,substitution,in,[],1629669,,,1610612744,84,78,2022-03-02T02:48:42Z,4730000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT04M06.00S,2022-03-02T02:48:59.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,5.469776609724048,50.49019607843137,1610612744,84,80,2022-03-02T02:49:04Z,4740000,-2.0,-1.0,1,left,K. Looney cutting DUNK (2 PTS) (S. Curry 4 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,0.27,Made,2.0,S. Curry,201939.0,4.0,,,,,,,,,,,,,,,
482,PT03M44.00S,2022-03-02T02:49:28.6Z,3,REGULAR,turnover,backcourt,[],1627752,,,1610612750,84,80,2022-03-02T02:49:35Z,4760000,,,0,,T. Prince backcourt TURNOVER (2 TO),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,203593.0,2.0,,,,,,,,,
483,PT03M36.00S,2022-03-02T02:49:47.2Z,3,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,84,80,2022-03-02T02:49:52Z,4770000,,,0,,S. Curry bad pass out-of-bounds TURNOVER (3 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,,,,,,,,,,,203593.0,3.0,,,,,,,,,
484,PT03M16.00S,2022-03-02T02:50:23.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629669,84.1819973718791,59.068627450980394,1610612750,86,80,2022-03-02T02:50:28Z,4780000,45.0,96.0,1,right,J. Nowell 10' pullup Jump Shot (5 PTS) (M. Beasley 2 AST),"[1629669, 1627736]",1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,10.63,Made,5.0,M. Beasley,1627736.0,2.0,,,,,,,,,,,,,,,
485,PT03M08.00S,2022-03-02T02:50:32.8Z,3,REGULAR,3pt,Jump Shot,[],201939,36.74441524310118,39.21568627450981,1610612744,86,80,2022-03-02T02:50:38Z,4790000,54.0,293.0,1,left,MISS S. Curry 29' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,29.78,Missed,,,,,,,,,,,,,,,,,,,
486,PT03M04.00S,2022-03-02T02:50:36.8Z,3,REGULAR,rebound,defensive,[],1629669,,,1610612750,86,80,2022-03-02T02:50:38Z,4800000,,,0,,J. Nowell REBOUND (Off:1 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,485.0,2.0,1.0,1.0,,,,,,,,,,,
487,PT02M57.00S,2022-03-02T02:50:42.4Z,3,REGULAR,3pt,Jump Shot,[],1627736,72.09264126149803,19.11764705882353,1610612750,89,80,2022-03-02T02:50:48Z,4810000,-154.0,210.0,1,right,M. Beasley 26' 3PT  (9 PTS) (J. Nowell 2 AST),"[1627736, 1629669]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,26.05,Made,9.0,J. Nowell,1629669.0,2.0,,,,,,,,,,,,,,,
489,PT02M56.00S,2022-03-02T02:50:47.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,89,80,2022-03-02T02:50:47Z,4830000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M56.00S,2022-03-02T02:53:06.6Z,3,REGULAR,substitution,out,[],201939,,,1610612744,89,80,2022-03-02T02:53:34Z,4840000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M56.00S,2022-03-02T02:53:06.6Z,3,REGULAR,substitution,in,[],1627814,,,1610612744,89,80,2022-03-02T02:53:34Z,4850000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M45.00S,2022-03-02T02:53:55.1Z,3,REGULAR,2pt,Jump Shot,[],1629673,14.4053876478318,26.47058823529412,1610612744,89,82,2022-03-02T02:54:03Z,4860000,118.0,83.0,1,left,J. Poole 14' floating Jump Shot (4 PTS),[1629673],1610612744.0,GSW,floating,,,Poole,J. Poole,,,,,14.39,Made,4.0,,,,,,,,,,,,,,,,,,
494,PT02M24.00S,2022-03-02T02:54:16.0Z,3,REGULAR,2pt,Hook,[],1626157,89.96386333771353,29.901960784313726,1610612750,89,82,2022-03-02T02:54:22Z,4870000,-100.0,42.0,1,right,MISS K. Towns 10' Hook,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,10.88,Missed,,,,,,,,,,,,,,,,,,,
495,PT02M21.00S,2022-03-02T02:54:19.0Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,89,82,2022-03-02T02:54:22Z,4880000,,,0,,A. Wiggins REBOUND (Off:1 Def:5),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,494.0,6.0,5.0,1.0,,,,,,,,,,,
496,PT02M03.00S,2022-03-02T02:54:36.4Z,3,REGULAR,2pt,Jump Shot,[],1629673,5.732588699080158,87.74509803921569,1610612744,89,82,2022-03-02T02:54:43Z,4890000,-189.0,1.0,1,left,MISS J. Poole 18' step back Shot,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,18.87,Missed,,,,,,,,,,,,,,,,,,,
497,PT02M01.00S,2022-03-02T02:54:38.4Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,89,82,2022-03-02T02:54:43Z,4900000,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,496.0,2.0,2.0,0.0,,,,,,,,,,,
498,PT01M50.00S,2022-03-02T02:54:50.2Z,3,REGULAR,3pt,Jump Shot,[],1629162,94.82588699080158,4.166666666666666,1610612750,92,82,2022-03-02T02:54:55Z,4910000,-229.0,-4.0,1,right,J. McLaughlin 3PT  (3 PTS) (J. Nowell 3 AST),"[1629162, 1629669]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,22.92,Made,3.0,J. Nowell,1629669.0,3.0,,,,,,,,,,,,,,,
500,PT01M39.00S,2022-03-02T02:55:04.0Z,3,REGULAR,foul,personal,[],1629162,,,1610612744,92,82,2022-03-02T02:55:13Z,4930000,,,0,,J. McLaughlin personal FOUL (2 PF),"[1629162, 1629673]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,2534.0,,2.0,0.0,Poole,1629673.0,,,,,
502,PT01M23.00S,2022-03-02T02:55:38.3Z,3,REGULAR,2pt,Jump Shot,[],1630228,23.340998685939553,37.745098039215684,1610612744,92,82,2022-03-02T02:55:44Z,4950000,61.0,167.0,1,left,MISS J. Kuminga 17' step back Shot,[1630228],1610612744.0,GSW,step back,,,Kuminga,J. Kuminga,,,,,17.78,Missed,,,,,,,,,,,,,,,,,,,
503,PT01M20.00S,2022-03-02T02:55:41.0Z,3,REGULAR,rebound,defensive,[],1629669,,,1610612750,92,82,2022-03-02T02:55:41Z,4960000,,,0,,J. Nowell REBOUND (Off:1 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,502.0,3.0,2.0,1.0,,,,,,,,,,,
504,PT01M07.00S,2022-03-02T02:55:56.1Z,3,REGULAR,2pt,Jump Shot,[],1627752,87.59855453350855,73.0392156862745,1610612750,92,82,2022-03-02T02:56:12Z,4970000,115.0,64.0,1,right,MISS T. Prince 13' pullup Shot - blocked,"[1627752, 203952]",1610612750.0,MIN,pullup,,,Prince,T. Prince,,,,,13.18,Missed,,,,,,,,,,,,,,,,,Wiggins,203952.0,
505,PT01M07.00S,2022-03-02T02:55:56.1Z,3,REGULAR,block,,[],203952,,,1610612750,92,82,2022-03-02T02:56:00Z,4980000,,,0,,A. Wiggins BLOCK (2 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M06.00S,2022-03-02T02:55:57.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,92,82,2022-03-02T02:56:12Z,4990000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,504.0,,,,,,,,,,,,,,
507,PT01M06.00S,2022-03-02T02:56:02.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,92,82,2022-03-02T02:56:02Z,5000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT01M02.00S,2022-03-02T02:56:16.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627736,93.03547963206307,76.49356617647058,1610612750,94,82,2022-03-02T02:56:22Z,5010000,132.0,13.0,1,right,M. Beasley 13' pullup Jump Shot (11 PTS) (J. McLaughlin 2 AST),"[1627736, 1629162]",1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,13.31,Made,11.0,J. McLaughlin,1629162.0,2.0,,,,,,,,,,,,,,,
510,PT00M39.60S,2022-03-02T02:56:42.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,28.465834428383708,74.01960784313727,1610612744,94,85,2022-03-02T02:56:48Z,5030000,-120.0,215.0,1,left,J. Poole 24' 3PT step back (7 PTS) (A. Wiggins 4 AST),"[1629673, 203952]",1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,24.64,Made,7.0,A. Wiggins,203952.0,4.0,,,,,,,,,,,,,,,
512,PT00M35.50S,2022-03-02T02:56:52.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629162,68.67608409986859,28.921568627450984,1610612750,94,85,2022-03-02T02:56:59Z,5050000,-105.0,242.0,1,right,MISS J. McLaughlin 26' pullup 3PT,[1629162],1610612750.0,MIN,pullup,,,McLaughlin,J. McLaughlin,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,,
513,PT00M32.70S,2022-03-02T02:56:55.3Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,94,85,2022-03-02T02:56:59Z,5060000,,,0,,A. Wiggins REBOUND (Off:1 Def:6),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,512.0,7.0,6.0,1.0,,,,,,,,,,,
514,PT00M19.80S,2022-03-02T02:57:08.2Z,3,REGULAR,2pt,Jump Shot,[],203952,20.05584756898817,18.872549019607842,1610612744,94,87,2022-03-02T02:57:12Z,5070000,156.0,136.0,1,left,A. Wiggins 20' pullup Jump Shot (12 PTS) (J. Poole 2 AST),"[203952, 1629673]",1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,20.67,Made,12.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,,
516,PT00M01.90S,2022-03-02T02:57:36.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.9060446780552,50.73529411764706,1610612750,96,87,2022-03-02T02:57:41Z,5090000,4.0,5.0,1,right,K. Towns driving Layup (31 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,0.61,Made,31.0,,,,,,,,,,,,,,,,,,
517,PT00M01.50S,2022-03-02T02:57:47.5Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612744,96,87,2022-03-02T02:58:04Z,5100000,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1627736]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,2.0,,,,,Beasley,1627736.0,,,
518,PT00M01.50S,2022-03-02T02:57:47.5Z,3,REGULAR,steal,,[],1627736,,,1610612750,96,87,2022-03-02T02:58:04Z,5110000,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M00.00S,2022-03-02T02:57:52.8Z,3,REGULAR,period,end,[],0,,,1610612750,96,87,2022-03-02T02:57:52Z,5120000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-03-02T03:00:12.1Z,4,REGULAR,substitution,out,['startperiod'],1629669,,,1610612750,96,87,2022-03-02T03:00:38Z,5130000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-03-02T03:00:12.1Z,4,REGULAR,substitution,out,['startperiod'],1627736,,,1610612750,96,87,2022-03-02T03:00:38Z,5140000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-03-02T03:00:12.1Z,4,REGULAR,substitution,out,['startperiod'],1626157,,,1610612750,96,87,2022-03-02T03:00:38Z,5150000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-03-02T03:00:12.1Z,4,REGULAR,substitution,out,['startperiod'],1626172,,,1610612750,96,87,2022-03-02T03:00:38Z,5160000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-03-02T03:00:12.1Z,4,REGULAR,substitution,out,['startperiod'],203952,,,1610612750,96,87,2022-03-02T03:00:38Z,5170000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-03-02T03:00:12.1Z,4,REGULAR,substitution,in,['startperiod'],1629675,,,1610612750,96,87,2022-03-02T03:00:38Z,5180000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-03-02T03:00:12.1Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,96,87,2022-03-02T03:00:38Z,5190000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-03-02T03:00:12.1Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,96,87,2022-03-02T03:00:38Z,5200000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-03-02T03:00:12.1Z,4,REGULAR,substitution,in,['startperiod'],1629308,,,1610612750,96,87,2022-03-02T03:00:38Z,5210000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-03-02T03:00:12.1Z,4,REGULAR,substitution,in,['startperiod'],201939,,,1610612750,96,87,2022-03-02T03:00:38Z,5220000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-03-02T03:00:39.6Z,4,REGULAR,period,start,[],0,,,1610612750,96,87,2022-03-02T03:00:39Z,5230000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT11M51.00S,2022-03-02T03:00:49.2Z,4,REGULAR,foul,personal,['2freethrow'],1627814,,,1610612750,96,87,2022-03-02T03:00:55Z,5240000,,,0,,D. Lee shooting personal FOUL (4 PF) (Reid 2 FT),"[1627814, 1629675]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,,,,,,,,202007.0,,4.0,0.0,Reid,1629675.0,,,,,
533,PT11M51.00S,2022-03-02T03:01:13.7Z,4,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,96,87,2022-03-02T03:01:13Z,5260000,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
534,PT11M51.00S,2022-03-02T03:01:13.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,96,87,2022-03-02T03:01:13Z,5270000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,533.0,,,,,,,,,,,,,,
535,PT11M51.00S,2022-03-02T03:01:31.3Z,4,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,97,87,2022-03-02T03:01:31Z,5280000,,,0,,N. Reid Free Throw 2 of 2 (5 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
536,PT11M40.00S,2022-03-02T03:01:43.0Z,4,REGULAR,3pt,Jump Shot,[],1629673,32.53942181340342,52.450980392156865,1610612744,97,87,2022-03-02T03:01:48Z,5290000,-12.0,253.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
537,PT11M38.00S,2022-03-02T03:01:45.0Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,97,87,2022-03-02T03:01:48Z,5300000,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,536.0,1.0,1.0,0.0,,,,,,,,,,,
538,PT11M25.00S,2022-03-02T03:01:58.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,92.85479632063075,56.127450980392155,1610612750,99,87,2022-03-02T03:02:04Z,5310000,31.0,15.0,1,right,J. McDaniels driving finger roll Layup (8 PTS),[1630183],1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,3.39,Made,8.0,,,,,,,,,,,,,,,,,,
539,PT11M19.00S,2022-03-02T03:02:07.5Z,4,REGULAR,turnover,double dribble,[],1627814,,,1610612744,99,87,2022-03-02T03:02:13Z,5320000,,,0,,D. Lee double dribble TURNOVER (1 TO),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,202007.0,1.0,,,,,,,,,
540,PT11M03.00S,2022-03-02T03:02:40.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630183,92.06636005256242,42.8921568627451,1610612750,99,87,2022-03-02T03:02:51Z,5330000,-36.0,22.0,1,right,MISS J. McDaniels driving Layup,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,4.18,Missed,,,,,,,,,,,,,,,,,,,
542,PT11M00.00S,2022-03-02T03:02:43.1Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,99,87,2022-03-02T03:02:51Z,5350000,,,0,,S. Curry REBOUND (Off:1 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,540.0,5.0,4.0,1.0,,,,,,,,,,,
543,PT10M54.00S,2022-03-02T03:02:48.8Z,4,REGULAR,3pt,Jump Shot,[],1627814,6.521024967148489,4.166666666666666,1610612744,99,87,2022-03-02T03:02:56Z,5360000,229.0,9.0,1,left,MISS D. Lee 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,22.94,Missed,,,,,,,,,,,,,,,,,,,
544,PT10M53.00S,2022-03-02T03:02:49.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,99,87,2022-03-02T03:02:58Z,5370000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,543.0,,,,,,,,,,,,,,
545,PT10M53.00S,2022-03-02T03:02:59.5Z,4,REGULAR,foul,personal,[],1629673,,,1610612750,99,87,2022-03-02T03:03:06Z,5380000,,,0,,J. Poole loose ball personal FOUL (4 PF),"[1629673, 1630183]",1610612744.0,GSW,loose ball,,,Poole,J. Poole,,,,,,,,,,,,,,,202007.0,,4.0,0.0,McDaniels,1630183.0,,,,,
547,PT10M33.00S,2022-03-02T03:03:26.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,93.24901445466492,46.81372549019608,1610612750,99,87,2022-03-02T03:03:30Z,5400000,-16.0,11.0,1,right,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,,
