actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
371,PT00M59.30S,2021-12-18T04:18:08.0Z,2,REGULAR,freethrow,1 of 2,[],202738,,,1610612747,47,41,2021-12-18T04:18:08Z,3650000,,,0,,MISS I. Thomas Free Throw 1 of 2,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,Missed,,,,,,,,,,,,,,,
372,PT00M59.30S,2021-12-18T04:18:08.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,47,41,2021-12-18T04:18:08Z,3660000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,371.0,,,,,,,,,,,,,,
373,PT00M59.30S,2021-12-18T04:18:22.9Z,2,REGULAR,freethrow,2 of 2,[],202738,,,1610612747,47,42,2021-12-18T04:18:22Z,3670000,,,0,,I. Thomas Free Throw 2 of 2 (7 PTS),[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
374,PT00M46.80S,2021-12-18T04:18:38.4Z,2,REGULAR,3pt,Jump Shot,[],1626156,34.510512483574246,55.63725490196079,1610612750,50,42,2021-12-18T04:18:44Z,3680000,-28.0,272.0,1,left,D. Russell 27' 3PT  (11 PTS) (K. Towns 2 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,27.34,Made,,11.0,K. Towns,1626157.0,2.0,,,,,,,,,,
376,PT00M42.20S,2021-12-18T04:18:51.3Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,50,42,2021-12-18T04:18:56Z,3700000,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1629020]",1610612747.0,LAL,,,,James,L. James,,,,,2.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,,
377,PT00M42.20S,2021-12-18T04:18:51.3Z,2,REGULAR,steal,,[],1629020,,,1610612750,50,42,2021-12-18T04:18:53Z,3710000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
378,PT00M37.40S,2021-12-18T04:18:56.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626157,7.440867279894875,50.245098039215684,1610612750,52,42,2021-12-18T04:19:03Z,3720000,-1.0,17.0,1,left,K. Towns driving finger roll Layup (23 PTS),[1626157],1610612750.0,MIN,driving finger roll,,,Towns,K. Towns,,,,,,,,1.74,Made,,23.0,,,,,,,,,,,,,
379,PT00M29.40S,2021-12-18T04:19:08.8Z,2,REGULAR,3pt,Jump Shot,[],200765,74.19513797634691,3.6764705882352944,1610612747,52,45,2021-12-18T04:19:13Z,3730000,-232.0,190.0,1,right,R. Rondo 29' 3PT  (3 PTS) (C. Anthony 1 AST),"[200765, 2546]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,29.96,Made,,3.0,C. Anthony,2546.0,1.0,,,,,,,,,,
381,PT00M09.70S,2021-12-18T04:19:31.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201976,14.668199737187912,52.69607843137255,1610612750,54,45,2021-12-18T04:19:36Z,3750000,-13.0,85.0,1,left,P. Beverley 8' driving Hook (4 PTS) (M. Beasley 2 AST),"[201976, 1627736]",1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,,,,8.65,Made,,4.0,M. Beasley,1627736.0,2.0,,,,,,,,,,
383,PT00M00.60S,2021-12-18T04:19:42.6Z,2,REGULAR,turnover,lost ball,[],202738,,,1610612747,54,45,2021-12-18T04:19:52Z,3770000,,,0,,I. Thomas lost ball TURNOVER (2 TO),"[202738, 1629020]",1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,2.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,,
384,PT00M00.60S,2021-12-18T04:19:42.6Z,2,REGULAR,steal,,[],1629020,,,1610612750,54,45,2021-12-18T04:19:45Z,3780000,,,0,,J. Vanderbilt STEAL (2 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
385,PT00M00.00S,2021-12-18T04:19:48.2Z,2,REGULAR,period,end,[],0,,,1610612750,54,45,2021-12-18T04:19:48Z,3790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2021-12-18T04:35:51.7Z,3,REGULAR,substitution,out,['startperiod'],200765,,,1610612750,54,45,2021-12-18T04:36:15Z,3800000,,,0,,SUB out: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2021-12-18T04:35:51.7Z,3,REGULAR,substitution,out,['startperiod'],2546,,,1610612750,54,45,2021-12-18T04:36:15Z,3810000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2021-12-18T04:35:51.7Z,3,REGULAR,substitution,out,['startperiod'],202738,,,1610612750,54,45,2021-12-18T04:36:15Z,3820000,,,0,,SUB out: I. Thomas,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2021-12-18T04:35:51.7Z,3,REGULAR,substitution,in,['startperiod'],201566,,,1610612750,54,45,2021-12-18T04:36:15Z,3830000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2021-12-18T04:35:51.7Z,3,REGULAR,substitution,in,['startperiod'],203145,,,1610612750,54,45,2021-12-18T04:36:15Z,3840000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
391,PT12M00.00S,2021-12-18T04:35:51.7Z,3,REGULAR,substitution,in,['startperiod'],201961,,,1610612750,54,45,2021-12-18T04:36:15Z,3850000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2021-12-18T04:36:33.6Z,3,REGULAR,period,start,[],0,,,1610612750,54,45,2021-12-18T04:36:33Z,3860000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT11M45.00S,2021-12-18T04:36:47.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,93.77463863337714,49.50980392156863,1610612750,56,45,2021-12-18T04:36:57Z,3870000,-2.0,6.0,1,right,J. Vanderbilt alley-oop DUNK (4 PTS) (M. Beasley 3 AST),"[1629020, 1627736]",1610612750.0,MIN,alley-oop,,,Vanderbilt,J. Vanderbilt,,,,,,,,0.65,Made,,4.0,M. Beasley,1627736.0,3.0,,,,,,,,,,
395,PT11M26.00S,2021-12-18T04:37:06.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.652431011826544,51.71568627450981,1610612747,56,45,2021-12-18T04:37:22Z,3890000,-9.0,10.0,1,left,MISS A. Davis Layup - blocked,"[203076, 1626157]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,1.32,Missed,,,,,,,,,,,,,,Towns,1626157.0
396,PT11M26.00S,2021-12-18T04:37:06.0Z,3,REGULAR,block,,[],1626157,,,1610612747,56,45,2021-12-18T04:37:08Z,3900000,,,0,,K. Towns BLOCK (3 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
397,PT11M23.00S,2021-12-18T04:37:09.0Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,56,45,2021-12-18T04:37:22Z,3910000,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,395.0,,,,,2.0,2.0,0.0,,,,,,,
398,PT11M08.00S,2021-12-18T04:37:24.3Z,3,REGULAR,turnover,lost ball,[],1626157,,,1610612750,56,45,2021-12-18T04:37:30Z,3920000,,,0,,K. Towns lost ball TURNOVER (2 TO),"[1626157, 2544]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,2.0,James,2544.0,,,,,,,,,,,,,,,,,
399,PT11M08.00S,2021-12-18T04:37:24.3Z,3,REGULAR,steal,,[],2544,,,1610612747,56,45,2021-12-18T04:45:12Z,3930000,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
400,PT11M03.00S,2021-12-18T04:37:29.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201566,6.389618922470433,49.50980392156863,1610612747,56,47,2021-12-18T04:42:25Z,3940000,2.0,8.0,1,left,R. Westbrook running Layup (10 PTS) (L. James 2 AST),"[201566, 2544]",1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,,,,0.8,Made,,10.0,L. James,2544.0,2.0,,,,,,,,,,
402,PT10M54.00S,2021-12-18T04:37:39.3Z,3,REGULAR,3pt,Jump Shot,[],201976,82.21090670170827,5.147058823529411,1610612750,56,47,2021-12-18T04:42:56Z,3960000,-224.0,115.0,1,right,MISS P. Beverley 25' pullup 3PT,[201976],1610612750.0,MIN,pullup,,,Beverley,P. Beverley,,,,,,,,25.19,Missed,,,,,,,,,,,,,,,
403,PT10M51.00S,2021-12-18T04:37:41.2Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,56,47,2021-12-18T04:37:41Z,3970000,,,0,,J. Vanderbilt REBOUND (Off:4 Def:6),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,402.0,,,,,10.0,6.0,4.0,,,,,,,
404,PT10M46.00S,2021-12-18T04:37:46.6Z,3,REGULAR,turnover,bad pass,[],1629020,,,1610612750,56,47,2021-12-18T04:37:59Z,3980000,,,0,,J. Vanderbilt bad pass TURNOVER (1 TO),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,1.0,,,,,,,,,,,,,,,,,,,
406,PT10M46.00S,2021-12-18T04:37:53.6Z,3,REGULAR,foul,personal,[],1626157,,,1610612747,56,47,2021-12-18T04:38:14Z,4000000,,,0,,K. Towns loose ball personal FOUL (3 PF),"[1626157, 201961]",1610612750.0,MIN,loose ball,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Ellington,201961.0,,
408,PT10M34.00S,2021-12-18T04:38:15.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,7.440867279894875,53.18627450980392,1610612747,56,47,2021-12-18T04:38:19Z,4020000,-16.0,17.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,,2.36,Missed,,,,,,,,,,,,,,,
409,PT10M32.00S,2021-12-18T04:38:17.0Z,3,REGULAR,rebound,defensive,[],201976,,,1610612750,56,47,2021-12-18T04:38:19Z,4030000,,,0,,P. Beverley REBOUND (Off:1 Def:6),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,408.0,,,,,7.0,6.0,1.0,,,,,,,
410,PT10M24.00S,2021-12-18T04:38:25.0Z,3,REGULAR,3pt,Jump Shot,[],1627736,95.22010512483574,95.58823529411765,1610612750,56,47,2021-12-18T04:38:30Z,4040000,228.0,-8.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,22.8,Missed,,,,,,,,,,,,,,,
411,PT10M21.00S,2021-12-18T04:38:28.1Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,56,47,2021-12-18T04:38:28Z,4050000,,,0,,J. Vanderbilt REBOUND (Off:5 Def:6),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,410.0,,,,,11.0,6.0,5.0,,,,,,,
412,PT10M19.00S,2021-12-18T04:38:30.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,71.43561103810775,75.24509803921569,1610612750,59,47,2021-12-18T04:38:34Z,4060000,126.0,216.0,1,right,D. Russell 25' 3PT  (14 PTS) (P. Beverley 4 AST),"[1626156, 201976]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,25.02,Made,,14.0,P. Beverley,201976.0,4.0,,,,,,,,,,
414,PT09M54.00S,2021-12-18T04:38:54.9Z,3,REGULAR,turnover,bad pass,[],2544,,,1610612747,59,47,2021-12-18T04:39:00Z,4080000,,,0,,L. James bad pass TURNOVER (3 TO),"[2544, 1627736]",1610612747.0,LAL,,,,James,L. James,,,,,3.0,Beasley,1627736.0,,,,,,,,,,,,,,,,,
415,PT09M54.00S,2021-12-18T04:38:54.9Z,3,REGULAR,steal,,[],1627736,,,1610612750,59,47,2021-12-18T04:39:00Z,4090000,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
416,PT09M52.00S,2021-12-18T04:38:57.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627736,94.69448094612353,50.73529411764706,1610612750,61,47,2021-12-18T04:44:49Z,4100000,4.0,-3.0,1,right,M. Beasley running DUNK (7 PTS),[1627736],1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,,,,0.45,Made,,7.0,,,,,,,,,,,,,
417,PT09M52.00S,2021-12-18T04:39:08.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,61,47,2021-12-18T04:39:08Z,4110000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT09M37.00S,2021-12-18T04:42:43.3Z,3,REGULAR,3pt,Jump Shot,[],203145,7.440867279894875,3.6764705882352944,1610612747,61,50,2021-12-18T04:42:49Z,4120000,232.0,17.0,1,left,K. Bazemore 3PT  (8 PTS) (L. James 3 AST),"[203145, 2544]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,23.23,Made,,8.0,L. James,2544.0,3.0,,,,,,,,,,
420,PT09M16.00S,2021-12-18T04:43:03.4Z,3,REGULAR,turnover,lost ball,[],1626156,,,1610612750,61,50,2021-12-18T04:43:08Z,4140000,,,0,,D. Russell lost ball TURNOVER (3 TO),"[1626156, 201961]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,3.0,Ellington,201961.0,,,,,,,,,,,,,,,,,
421,PT09M16.00S,2021-12-18T04:43:03.4Z,3,REGULAR,steal,,[],201961,,,1610612747,61,50,2021-12-18T04:49:31Z,4150000,,,0,,W. Ellington STEAL (1 STL),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
422,PT09M11.00S,2021-12-18T04:43:08.4Z,3,REGULAR,turnover,bad pass,[],201961,,,1610612747,61,50,2021-12-18T04:43:17Z,4160000,,,0,,W. Ellington bad pass TURNOVER (1 TO),"[201961, 1629020]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,1.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,,
423,PT09M11.00S,2021-12-18T04:43:08.4Z,3,REGULAR,steal,,[],1629020,,,1610612750,61,50,2021-12-18T04:48:44Z,4170000,,,0,,J. Vanderbilt STEAL (3 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
424,PT09M08.00S,2021-12-18T04:43:12.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627736,96.92838370565046,95.83333333333334,1610612750,61,50,2021-12-18T04:43:20Z,4180000,229.0,-24.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,23.04,Missed,,,,,,,,,,,,,,,
425,PT09M06.00S,2021-12-18T04:43:15.3Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,61,50,2021-12-18T04:43:15Z,4190000,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,424.0,,,,,3.0,3.0,0.0,,,,,,,
426,PT09M04.00S,2021-12-18T04:43:21.6Z,3,REGULAR,foul,personal,['2freethrow'],201976,,,1610612747,61,50,2021-12-18T04:43:30Z,4200000,,,0,,P. Beverley shooting personal FOUL (3 PF) (James 2 FT),"[201976, 2544]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,203592.0,3.0,1.0,James,2544.0,,
428,PT09M04.00S,2021-12-18T04:43:41.4Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,61,51,2021-12-18T04:43:56Z,4220000,,,0,,L. James Free Throw 1 of 2 (8 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,Made,,8.0,,,,,,,,,,,,,
429,PT09M04.00S,2021-12-18T04:43:41.4Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,61,51,2021-12-18T04:43:56Z,4230000,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,Missed,,,,,,,,,,,,,,,
430,PT09M02.00S,2021-12-18T04:43:43.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,61,51,2021-12-18T04:43:56Z,4240000,,,0,,K. Towns REBOUND (Off:2 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,429.0,,,,,7.0,5.0,2.0,,,,,,,
431,PT08M45.00S,2021-12-18T04:44:14.8Z,3,REGULAR,foul,personal,[],203076,,,1610612750,61,51,2021-12-18T04:44:21Z,4250000,,,0,,A. Davis personal FOUL (2 PF),"[203076, 1626157]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Towns,1626157.0,,
433,PT08M36.00S,2021-12-18T04:44:42.4Z,3,REGULAR,2pt,Jump Shot,[],1626157,95.22010512483574,29.901960784313726,1610612750,61,51,2021-12-18T04:48:08Z,4270000,-100.0,-8.0,1,right,MISS K. Towns 10' driving floating Shot,[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,,,,10.08,Missed,,,,,,,,,,,,,,,
434,PT08M34.00S,2021-12-18T04:44:44.4Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,61,51,2021-12-18T04:44:48Z,4280000,,,0,,L. James REBOUND (Off:1 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,433.0,,,,,8.0,7.0,1.0,,,,,,,
435,PT08M31.00S,2021-12-18T04:44:48.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",201961,8.09789750328515,49.754901960784316,1610612747,61,53,2021-12-18T04:44:59Z,4290000,1.0,24.0,1,left,W. Ellington Layup (2 PTS) (L. James 4 AST),"[201961, 2544]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,2.36,Made,,2.0,L. James,2544.0,4.0,,,,,,,,,,
437,PT08M31.00S,2021-12-18T04:44:53.0Z,3,REGULAR,violation,defensive goaltending,[],1627736,,,1610612747,61,53,2021-12-18T04:44:59Z,4310000,,,0,,M. Beasley defensive goaltending VIOLATION,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,203592.0,,,,,,
438,PT08M20.00S,2021-12-18T04:45:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,91.40932982917214,56.372549019607845,1610612750,61,53,2021-12-18T04:45:20Z,4320000,32.0,28.0,1,right,MISS J. Vanderbilt Layup - blocked,"[1629020, 2544]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,4.26,Missed,,,,,,,,,,,,,,James,2544.0
439,PT08M20.00S,2021-12-18T04:45:14.5Z,3,REGULAR,block,,[],2544,,,1610612750,61,53,2021-12-18T04:45:17Z,4330000,,,0,,L. James BLOCK (2 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
440,PT08M17.00S,2021-12-18T04:45:17.5Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,61,53,2021-12-18T04:45:20Z,4340000,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,438.0,,,,,4.0,4.0,0.0,,,,,,,
441,PT08M14.00S,2021-12-18T04:45:19.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203076,5.338370565045992,50.0,1610612747,61,55,2021-12-18T04:45:25Z,4350000,0.0,-2.0,1,left,A. Davis alley-oop DUNK (9 PTS) (L. James 5 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,,,,0.23,Made,,9.0,L. James,2544.0,5.0,,,,,,,,,,
443,PT08M14.00S,2021-12-18T04:45:23.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,61,55,2021-12-18T04:45:23Z,4370000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT08M04.00S,2021-12-18T04:49:00.2Z,3,REGULAR,2pt,Jump Shot,[],1626156,84.97043363994744,32.1078431372549,1610612750,61,55,2021-12-18T04:53:22Z,4380000,-89.0,89.0,1,right,MISS D. Russell 12' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,12.61,Missed,,,,,,,,,,,,,,,
445,PT08M03.00S,2021-12-18T04:49:01.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,61,55,2021-12-18T04:49:18Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,444.0,,,,,,,,,,,,,,
446,PT08M03.00S,2021-12-18T04:49:04.9Z,3,REGULAR,foul,personal,[],2544,,,1610612750,61,55,2021-12-18T04:49:09Z,4400000,,,0,,L. James loose ball personal FOUL (3 PF),"[2544, 1629020]",1610612747.0,LAL,loose ball,,,James,L. James,,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Vanderbilt,1629020.0,,
448,PT07M48.00S,2021-12-18T04:49:47.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626157,91.40932982917214,21.323529411764707,1610612750,61,55,2021-12-18T04:49:57Z,4420000,-143.0,28.0,1,right,MISS K. Towns 14' turnaround fadeaway Shot,[1626157],1610612750.0,MIN,turnaround fadeaway,,,Towns,K. Towns,,,,,,,,14.62,Missed,,,,,,,,,,,,,,,
449,PT07M44.00S,2021-12-18T04:49:50.8Z,3,REGULAR,rebound,defensive,[],201961,,,1610612747,61,55,2021-12-18T04:49:50Z,4430000,,,0,,W. Ellington REBOUND (Off:0 Def:1),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,448.0,,,,,1.0,1.0,0.0,,,,,,,
450,PT07M40.00S,2021-12-18T04:49:54.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203145,3.7614980289093296,3.431372549019608,1610612747,61,58,2021-12-18T04:50:01Z,4440000,233.0,-17.0,1,left,K. Bazemore 3PT  (11 PTS) (R. Westbrook 2 AST),"[203145, 201566]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,23.34,Made,,11.0,R. Westbrook,201566.0,2.0,,,,,,,,,,
452,PT07M30.00S,2021-12-18T04:50:10.4Z,3,REGULAR,foul,offensive,[],1629020,,,1610612750,61,58,2021-12-18T04:50:22Z,4460000,,,0,,J. Vanderbilt offensive FOUL (3 PF),"[1629020, 203145]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,203592.0,3.0,0.0,Bazemore,203145.0,,
454,PT07M30.00S,2021-12-18T04:50:10.4Z,3,REGULAR,turnover,offensive foul,[],1629020,,,1610612750,61,58,2021-12-18T04:50:10Z,4480000,,,0,,J. Vanderbilt offensive foul TURNOVER (2 TO),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,2.0,,,,,,,,,,,,,203592.0,,,,,,
455,PT07M30.00S,2021-12-18T04:50:19.9Z,3,REGULAR,substitution,out,[],1626156,,,1610612747,61,58,2021-12-18T04:50:21Z,4490000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
456,PT07M30.00S,2021-12-18T04:50:19.9Z,3,REGULAR,substitution,in,[],1630183,,,1610612747,61,58,2021-12-18T04:50:21Z,4500000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
457,PT07M10.00S,2021-12-18T04:50:45.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203145,5.338370565045992,97.05882352941177,1610612747,61,58,2021-12-18T04:50:50Z,4510000,-235.0,-2.0,1,left,MISS K. Bazemore 3PT,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,23.53,Missed,,,,,,,,,,,,,,,
458,PT07M07.00S,2021-12-18T04:50:48.5Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,61,58,2021-12-18T04:50:50Z,4520000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,457.0,,,,,3.0,2.0,1.0,,,,,,,
459,PT06M59.00S,2021-12-18T04:50:56.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201976,92.85479632063075,50.0,1610612750,63,58,2021-12-18T04:50:59Z,4530000,0.0,15.0,1,right,P. Beverley Layup (6 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,1.47,Made,,6.0,,,,,,,,,,,,,
460,PT06M41.00S,2021-12-18T04:51:21.1Z,3,REGULAR,foul,offensive,[],2544,,,1610612747,63,58,2021-12-18T04:51:33Z,4540000,,,0,,L. James offensive FOUL (4 PF),"[2544, 1630183]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,1627964.0,4.0,0.0,McDaniels,1630183.0,,
462,PT06M41.00S,2021-12-18T04:51:21.1Z,3,REGULAR,turnover,offensive foul,[],2544,,,1610612747,63,58,2021-12-18T04:51:21Z,4560000,,,0,,L. James offensive foul TURNOVER (4 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,4.0,,,,,,,,,,,,,1627964.0,,,,,,
463,PT06M41.00S,2021-12-18T04:51:34.8Z,3,REGULAR,substitution,out,[],201566,,,1610612750,63,58,2021-12-18T04:51:59Z,4570000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
