actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
275,PT04M47.00S,2021-11-06T00:58:30.6Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,49,31,2021-11-06T00:58:30Z,2670000,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,274.0,4.0,4.0,0.0,,,,,
276,PT04M37.00S,2021-11-06T00:58:40.8Z,2,REGULAR,2pt,Hook,[],201976,8.984888304862025,65.93137254901961,1610612750,49,31,2021-11-06T00:58:46Z,2680000,-80.0,32.0,1,left,MISS P. Beverley 8' turnaround Hook,[201976],1610612750.0,MIN,turnaround,,,Beverley,P. Beverley,,,,,,,,8.59,Missed,,,,,,,,,,,,,,,
277,PT04M33.00S,2021-11-06T00:58:44.8Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,49,31,2021-11-06T00:58:46Z,2690000,,,0,,N. Batum REBOUND (Off:1 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,276.0,4.0,3.0,1.0,,,,,
278,PT04M28.00S,2021-11-06T00:58:51.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612746,49,31,2021-11-06T00:59:23Z,2700000,,,0,,T. Prince shooting personal FOUL (1 PF) (Zubac 2 FT),"[1627752, 1627826]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,,,,202056.0,1.0,0.0,Zubac,1627826.0,,,,,,,,,
280,PT04M28.00S,2021-11-06T00:59:24.2Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,49,31,2021-11-06T00:59:24Z,2720000,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Missed,,,,,,,,,,,,,,,
281,PT04M28.00S,2021-11-06T00:59:24.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,49,31,2021-11-06T00:59:24Z,2730000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,
282,PT04M28.00S,2021-11-06T00:59:34.1Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,49,32,2021-11-06T00:59:34Z,2740000,,,0,,I. Zubac Free Throw 2 of 2 (3 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
283,PT04M16.00S,2021-11-06T00:59:48.3Z,2,REGULAR,3pt,Jump Shot,[],1629162,32.90078843626807,46.568627450980394,1610612750,49,32,2021-11-06T00:59:53Z,2750000,17.0,257.0,1,left,MISS J. McLaughlin 25' 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,25.74,Missed,,,,,,,,,,,,,,,
284,PT04M11.00S,2021-11-06T00:59:53.3Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,49,32,2021-11-06T00:59:53Z,2760000,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,283.0,4.0,4.0,0.0,,,,,
285,PT04M06.00S,2021-11-06T01:00:00.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,90.19382391590013,48.529411764705884,1610612746,49,32,2021-11-06T01:23:02Z,2770000,-7.0,40.0,1,right,MISS P. George fadeaway Shot,[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,,,,4.04,Missed,,,,,,,,,,,,,,,
286,PT04M05.00S,2021-11-06T01:00:01.1Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,49,32,2021-11-06T01:23:02Z,2780000,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,285.0,3.0,2.0,1.0,,,,,
287,PT04M05.00S,2021-11-06T01:00:06.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,94.40999984741211,50.0,1610612746,49,34,2021-11-06T01:23:28Z,2790000,0.0,0.0,1,right,I. Zubac tip Layup (5 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,,,,0.0,Made,5.0,,,,,,,,,,,,,,
288,PT03M50.00S,2021-11-06T01:00:13.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.196452036793687,49.754901960784316,1610612750,49,34,2021-11-06T01:24:33Z,2800000,1.0,25.0,1,left,MISS K. Towns cutting Layup,[1626157],1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,,,,2.45,Missed,,,,,,,,,,,,,,,
289,PT03M50.00S,2021-11-06T01:00:13.9Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,49,34,2021-11-06T01:00:19Z,2810000,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,288.0,4.0,3.0,1.0,,,,,
290,PT03M40.00S,2021-11-06T01:00:23.7Z,2,REGULAR,3pt,Jump Shot,[],1628379,78.23587385019711,10.049019607843135,1610612746,49,37,2021-11-06T01:00:28Z,2820000,-200.0,152.0,1,right,L. Kennard 25' 3PT  (5 PTS) (R. Jackson 1 AST),"[1628379, 202704]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,25.11,Made,5.0,,,,,,,,,,R. Jackson,202704.0,1.0,,
292,PT03M14.00S,2021-11-06T01:00:49.9Z,2,REGULAR,3pt,Jump Shot,[],1627736,28.301576872536145,22.058823529411768,1610612750,49,37,2021-11-06T01:25:50Z,2840000,140.0,214.0,1,left,MISS M. Beasley 25' pullup 3PT,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,,,,25.51,Missed,,,,,,,,,,,,,,,
293,PT03M12.00S,2021-11-06T01:00:51.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,49,37,2021-11-06T01:00:55Z,2850000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,292.0,,,,,,,,
707,PT03M12.00S,2021-11-06T01:00:52.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,49,37,2021-11-06T02:49:21Z,2855000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M12.00S,2021-11-06T01:00:55.4Z,2,REGULAR,substitution,out,[],1629162,,,1610612746,49,37,2021-11-06T01:01:02Z,2860000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M12.00S,2021-11-06T01:00:55.4Z,2,REGULAR,substitution,in,[],1629669,,,1610612746,49,37,2021-11-06T01:01:02Z,2870000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M01.00S,2021-11-06T01:01:23.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201587,92.69053876478318,49.50980392156863,1610612746,49,39,2021-11-06T01:01:30Z,2880000,-2.0,16.0,1,right,N. Batum cutting Layup (4 PTS) (R. Jackson 2 AST),"[201587, 202704]",1610612746.0,LAC,cutting,,,Batum,N. Batum,,,,,,,,1.64,Made,4.0,,,,,,,,,,R. Jackson,202704.0,2.0,,
298,PT02M44.00S,2021-11-06T01:01:40.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,15.686596583442835,52.69607843137255,1610612750,49,39,2021-11-06T01:01:47Z,2900000,-13.0,95.0,1,left,MISS P. Beverley 9' driving floating Shot,[201976],1610612750.0,MIN,driving floating,,,Beverley,P. Beverley,,,,,,,,9.6,Missed,,,,,,,,,,,,,,,
299,PT02M41.00S,2021-11-06T01:01:43.5Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,49,39,2021-11-06T01:01:47Z,2910000,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,298.0,5.0,4.0,1.0,,,,,
300,PT02M36.00S,2021-11-06T01:01:48.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612746,49,39,2021-11-06T01:02:02Z,2920000,,,0,,T. Prince shooting personal FOUL (2 PF) (Jackson 2 FT),"[1627752, 202704]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,,,,201245.0,2.0,0.0,Jackson,202704.0,,,,,,,,,
302,PT02M36.00S,2021-11-06T01:02:26.2Z,2,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,49,40,2021-11-06T01:02:26Z,2940000,,,0,,R. Jackson Free Throw 1 of 2 (5 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
303,PT02M36.00S,2021-11-06T01:02:49.2Z,2,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,49,41,2021-11-06T01:02:49Z,2950000,,,0,,R. Jackson Free Throw 2 of 2 (6 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
304,PT02M30.00S,2021-11-06T01:02:57.9Z,2,REGULAR,3pt,Jump Shot,[],1626157,34.08344283837057,50.73529411764706,1610612750,52,41,2021-11-06T01:03:03Z,2960000,-4.0,268.0,1,left,K. Towns 26' 3PT  (11 PTS) (T. Prince 2 AST),"[1626157, 1627752]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,26.79,Made,11.0,,,,,,,,,,T. Prince,1627752.0,2.0,,
306,PT02M15.00S,2021-11-06T01:03:13.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,91.77069645203679,50.49019607843137,1610612746,52,43,2021-11-06T01:03:16Z,2980000,2.0,25.0,1,right,P. George driving Layup (10 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,,,,2.5,Made,10.0,,,,,,,,,,,,,,
307,PT02M00.00S,2021-11-06T01:03:28.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,5.568331143232584,55.3921568627451,1610612750,52,43,2021-11-06T01:03:33Z,2990000,-27.0,0.0,1,left,MISS T. Prince driving Layup,[1627752],1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,,,,2.7,Missed,,,,,,,,,,,,,,,
308,PT01M57.00S,2021-11-06T01:03:31.2Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,52,43,2021-11-06T01:03:33Z,3000000,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,307.0,5.0,4.0,1.0,,,,,
309,PT01M55.00S,2021-11-06T01:03:32.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,7.408015768725363,56.61764705882353,1610612750,54,43,2021-11-06T01:03:37Z,3010000,-33.0,17.0,1,left,K. Towns putback Layup (13 PTS),[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,,,,3.73,Made,13.0,,,,,,,,,,,,,,
310,PT01M40.00S,2021-11-06T01:03:47.9Z,2,REGULAR,3pt,Jump Shot,[],202331,68.77463863337714,43.38235294117647,1610612746,54,43,2021-11-06T01:03:56Z,3020000,-33.0,241.0,1,right,MISS P. George 24' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,24.33,Missed,,,,,,,,,,,,,,,
311,PT01M36.00S,2021-11-06T01:03:51.9Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,54,43,2021-11-06T01:03:56Z,3030000,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,310.0,1.0,1.0,0.0,,,,,
313,PT01M19.00S,2021-11-06T01:04:23.9Z,2,REGULAR,foul,offensive,['inpenalty'],1626157,,,1610612750,54,43,2021-11-06T01:05:42Z,3050000,,,0,,K. Towns offensive FOUL (2 PF),"[1626157, 1627826]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,202056.0,2.0,0.0,Zubac,1627826.0,,,,,,,,,
315,PT01M19.00S,2021-11-06T01:04:23.9Z,2,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,54,43,2021-11-06T01:04:23Z,3070000,,,0,,K. Towns offensive foul TURNOVER (3 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,3.0,,,,,,202056.0,,,,,,,,,,,,,
317,PT01M19.00S,2021-11-06T01:04:32.4Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,54,43,2021-11-06T01:04:37Z,3090000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M19.00S,2021-11-06T01:04:32.4Z,2,REGULAR,substitution,out,[],202331,,,1610612746,54,43,2021-11-06T01:07:57Z,3095000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M14.00S,2021-11-06T01:04:45.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612746,54,43,2021-11-06T01:05:14Z,3100000,,,0,,K. Towns personal FOUL (3 PF) (Zubac 2 FT),"[1626157, 1627826]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,202049.0,3.0,0.0,Zubac,1627826.0,,,,,,,,,
320,PT01M14.00S,2021-11-06T01:05:27.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627826,,,1610612746,54,44,2021-11-06T01:05:47Z,3120000,,,0,,I. Zubac Free Throw 1 of 2 (6 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
321,PT01M14.00S,2021-11-06T01:05:28.7Z,2,REGULAR,substitution,out,[],1626157,,,1610612746,54,44,2021-11-06T01:05:31Z,3130000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M14.00S,2021-11-06T01:05:28.7Z,2,REGULAR,substitution,in,[],1629675,,,1610612746,54,44,2021-11-06T01:05:31Z,3140000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M14.00S,2021-11-06T01:05:27.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627826,,,1610612746,54,44,2021-11-06T01:05:47Z,3170000,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Missed,,,,,,,,,,,,,,,
326,PT01M11.00S,2021-11-06T01:05:30.9Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612750,54,44,2021-11-06T01:05:47Z,3180000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,325.0,1.0,1.0,0.0,,,,,
327,PT00M52.90S,2021-11-06T01:06:05.2Z,2,REGULAR,3pt,Jump Shot,[],201976,30.929697766097235,66.42156862745098,1610612750,54,44,2021-11-06T01:06:10Z,3190000,-82.0,238.0,1,left,MISS P. Beverley 25' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,25.2,Missed,,,,,,,,,,,,,,,
328,PT00M49.60S,2021-11-06T01:06:08.5Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,54,44,2021-11-06T01:06:10Z,3200000,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,327.0,6.0,5.0,1.0,,,,,
329,PT00M33.10S,2021-11-06T01:06:25.3Z,2,REGULAR,3pt,Jump Shot,[],201587,70.48291721419186,73.0392156862745,1610612746,54,47,2021-11-06T01:06:30Z,3210000,115.0,225.0,1,right,N. Batum 25' 3PT pullup (7 PTS),[201587],1610612746.0,LAC,pullup,,,Batum,N. Batum,,,,,,,,25.28,Made,7.0,,,,,,,,,,,,,,
330,PT00M16.60S,2021-11-06T01:06:44.9Z,2,REGULAR,3pt,Jump Shot,[],1627736,28.170170827858072,24.509803921568633,1610612750,57,47,2021-11-06T01:06:49Z,3220000,127.0,212.0,1,left,M. Beasley 24' 3PT  (9 PTS) (P. Beverley 3 AST),"[1627736, 201976]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,24.76,Made,9.0,,,,,,,,,,P. Beverley,201976.0,3.0,,
332,PT00M03.40S,2021-11-06T01:07:01.6Z,2,REGULAR,3pt,Jump Shot,[],202704,66.67214191852825,41.91176470588235,1610612746,57,47,2021-11-06T01:07:14Z,3240000,-40.0,261.0,1,right,MISS R. Jackson 26' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,26.39,Missed,,,,,,,,,,,,,,,
333,PT00M00.30S,2021-11-06T01:07:04.7Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,57,47,2021-11-06T01:07:04Z,3250000,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,332.0,2.0,2.0,0.0,,,,,
334,PT00M00.20S,2021-11-06T01:07:07.4Z,2,REGULAR,foul,personal,[],202704,,,1610612750,57,47,2021-11-06T01:07:12Z,3260000,,,0,,R. Jackson personal FOUL (1 PF),"[202704, 201976]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,202049.0,1.0,0.0,Beverley,201976.0,,,,,,,,,
336,PT00M00.00S,2021-11-06T01:07:30.3Z,2,REGULAR,period,end,[],0,,,1610612750,57,47,2021-11-06T01:07:30Z,3280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-11-06T01:21:37.7Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612750,57,47,2021-11-06T01:22:31Z,3290000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-11-06T01:21:37.7Z,3,REGULAR,substitution,out,['startperiod'],1629669,,,1610612750,57,47,2021-11-06T01:22:31Z,3300000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-11-06T01:21:37.7Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,57,47,2021-11-06T01:22:31Z,3310000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-11-06T01:21:37.7Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612750,57,47,2021-11-06T01:22:31Z,3320000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-11-06T01:21:37.7Z,3,REGULAR,substitution,out,['startperiod'],1629611,,,1610612750,57,47,2021-11-06T01:22:31Z,3330000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2021-11-06T01:21:37.7Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612750,57,47,2021-11-06T01:22:31Z,3340000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-11-06T01:21:37.7Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,57,47,2021-11-06T01:22:31Z,3350000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-11-06T01:21:37.7Z,3,REGULAR,substitution,in,['startperiod'],1630162,,,1610612750,57,47,2021-11-06T01:22:31Z,3360000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2021-11-06T01:21:37.7Z,3,REGULAR,substitution,in,['startperiod'],202331,,,1610612750,57,47,2021-11-06T01:22:31Z,3370000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2021-11-06T01:21:37.7Z,3,REGULAR,substitution,in,['startperiod'],202339,,,1610612750,57,47,2021-11-06T01:22:31Z,3380000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2021-11-06T01:22:43.7Z,3,REGULAR,period,start,[],0,,,1610612746,57,47,2021-11-06T01:22:43Z,3390000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M46.00S,2021-11-06T01:22:57.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,14.635348226018394,46.07843137254902,1610612746,57,47,2021-11-06T01:33:01Z,3400000,20.0,85.0,1,left,MISS P. George 8' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,,8.73,Missed,,,,,,,,,,,,,,,
352,PT11M42.00S,2021-11-06T01:23:01.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,57,47,2021-11-06T01:23:04Z,3410000,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,351.0,6.0,5.0,1.0,,,,,
353,PT11M28.00S,2021-11-06T01:23:14.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,76.26478318002628,15.441176470588232,1610612750,57,47,2021-11-06T01:34:07Z,3420000,-173.0,171.0,1,right,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,24.28,Missed,,,,,,,,,,,,,,,
354,PT11M25.00S,2021-11-06T01:23:17.6Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,57,47,2021-11-06T01:23:19Z,3430000,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,353.0,5.0,5.0,0.0,,,,,
355,PT11M18.00S,2021-11-06T01:23:24.6Z,3,REGULAR,3pt,Jump Shot,[],201587,29.878449408672807,76.22549019607843,1610612746,57,50,2021-11-06T01:23:30Z,3440000,-131.0,228.0,1,left,N. Batum 26' 3PT  (10 PTS) (E. Bledsoe 3 AST),"[201587, 202339]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,26.34,Made,10.0,,,,,,,,,,E. Bledsoe,202339.0,3.0,,
358,PT10M50.00S,2021-11-06T01:23:55.9Z,3,REGULAR,3pt,Jump Shot,[],1627752,94.26741130091985,95.58823529411765,1610612750,57,50,2021-11-06T01:24:40Z,3470000,228.0,1.0,1,right,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,22.79,Missed,,,,,,,,,,,,,,,
359,PT10M47.00S,2021-11-06T01:23:58.9Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,57,50,2021-11-06T01:24:40Z,3480000,,,0,,I. Zubac REBOUND (Off:1 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,358.0,7.0,6.0,1.0,,,,,
360,PT10M32.00S,2021-11-06T01:24:10.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,6.750985545335084,53.18627450980392,1610612746,57,52,2021-11-06T01:24:15Z,3490000,-16.0,11.0,1,left,I. Zubac cutting DUNK (8 PTS) (P. George 2 AST),"[1627826, 202331]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,,,,1.93,Made,8.0,,,,,,,,,,P. George,202331.0,2.0,,
362,PT10M19.00S,2021-11-06T01:24:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.69053876478318,50.245098039215684,1610612750,59,52,2021-11-06T01:24:48Z,3510000,1.0,16.0,1,right,A. Edwards driving Layup (12 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,1.62,Made,12.0,,,,,,,,,,,,,,
363,PT10M19.00S,2021-11-06T01:24:28.9Z,3,REGULAR,foul,personal,['1freethrow'],202704,,,1610612750,59,52,2021-11-06T01:24:33Z,3520000,,,0,,R. Jackson shooting personal FOUL (2 PF) (Edwards 1 FT),"[202704, 1630162]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,201245.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,
365,PT10M19.00S,2021-11-06T01:24:49.7Z,3,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,59,52,2021-11-06T01:24:52Z,3540000,,,0,,MISS A. Edwards Free Throw 1 of 1,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Missed,,,,,,,,,,,,,,,
366,PT10M17.00S,2021-11-06T01:24:51.7Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,59,52,2021-11-06T01:24:52Z,3550000,,,0,,P. George REBOUND (Off:0 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,365.0,6.0,6.0,0.0,,,,,
367,PT10M10.00S,2021-11-06T01:24:57.6Z,3,REGULAR,3pt,Jump Shot,[],201587,6.619579500657039,4.901960784313729,1610612746,59,52,2021-11-06T01:25:01Z,3560000,225.0,10.0,1,left,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,22.57,Missed,,,,,,,,,,,,,,,
368,PT10M07.00S,2021-11-06T01:25:00.6Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,59,52,2021-11-06T01:25:01Z,3570000,,,0,,T. Prince REBOUND (Off:1 Def:4),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,367.0,5.0,4.0,1.0,,,,,
369,PT09M59.00S,2021-11-06T01:25:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.77069645203679,45.58823529411765,1610612750,59,52,2021-11-06T01:25:15Z,3580000,-22.0,25.0,1,right,MISS A. Edwards driving reverse Layup - blocked,"[1630162, 1627826]",1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,,,,3.33,Missed,,,,,,,,,,,,,,Zubac,1627826.0
