shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
12:00,164,PT12M00.00S,2022-12-11T03:38:49.9Z,2,REGULAR,substitution,in,['startperiod'],1629014,,,1610612750,32,27,2022-12-11T03:39:38Z,1620000,False,,,0,,SUB in: A. Simons,[1629014],1,1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,165,PT12M00.00S,2022-12-11T03:38:49.9Z,2,REGULAR,substitution,in,['startperiod'],203937,,,1610612750,32,27,2022-12-11T03:39:38Z,1630000,False,,,0,,SUB in: K. Anderson,[203937],5,1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,166,PT12M00.00S,2022-12-11T03:39:39.8Z,2,REGULAR,period,start,[],0,,,1610612757,32,27,2022-12-11T03:39:39Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:43,167,PT11M43.00S,2022-12-11T03:39:56.6Z,2,REGULAR,2pt,Jump Shot,[],203924,76.16622864651774,30.637254901960787,1610612757,34,27,2022-12-11T03:40:02Z,1650000,False,-97.0,172.0,1,right,J. Grant 19' pullup Jump Shot (4 PTS) (D. Eubanks 1 AST),"[203924, 1629234]",9,1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,19.69,Made,,,,,,,,4.0,D. Eubanks,1629234.0,1.0,,,,,,,
11:28,169,PT11M28.00S,2022-12-11T03:40:13.3Z,2,REGULAR,foul,personal,['2freethrow'],203924,,,1610612750,34,27,2022-12-11T03:40:22Z,1670000,False,,,0,,J. Grant shooting personal FOUL (1 PF) (Anderson 2 FT),"[203924, 203937]",9,1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Anderson,203937.0
11:28,171,PT11M28.00S,2022-12-11T03:40:41.0Z,2,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,34,28,2022-12-11T03:40:41Z,1690000,False,,,0,,K. Anderson Free Throw 1 of 2 (3 PTS),[203937],5,1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
11:28,172,PT11M28.00S,2022-12-11T03:41:03.8Z,2,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,34,29,2022-12-11T03:41:03Z,1700000,False,,,0,,K. Anderson Free Throw 2 of 2 (4 PTS),[203937],5,1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
11:15,173,PT11M15.00S,2022-12-11T03:41:25.8Z,2,REGULAR,violation,kicked ball,[],203937,,,1610612757,34,29,2022-12-11T03:41:30Z,1710000,False,,,0,,K. Anderson kicked ball VIOLATION,[203937],5,1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,1628953.0,,,,
11:07,174,PT11M07.00S,2022-12-11T03:41:48.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,85.3646517739816,46.32352941176471,1610612757,34,29,2022-12-11T03:41:54Z,1720000,False,-18.0,85.0,1,right,MISS J. Grant 8' driving floating Shot,[203924],9,1610612757.0,POR,driving floating,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,8.71,Missed,,,,,,,,,,,,,,,,,,
11:07,175,PT11M07.00S,2022-12-11T03:41:48.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,34,29,2022-12-11T03:41:54Z,1730000,False,,,0,,TEAM defensive REBOUND,[],,1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,174.0,,,,,,,,,,,,,,,,,
11:07,176,PT11M07.00S,2022-12-11T03:41:54.4Z,2,REGULAR,foul,personal,[],203924,,,1610612750,34,29,2022-12-11T03:42:05Z,1740000,False,,,0,,J. Grant loose ball personal FOUL (2 PF),"[203924, 203497]",9,1610612757.0,POR,loose ball,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Gobert,203497.0
10:54,178,PT10M54.00S,2022-12-11T03:42:19.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,13.87976346911958,46.32352941176471,1610612750,34,31,2022-12-11T03:42:24Z,1760000,False,18.0,78.0,1,left,K. Anderson 8' driving floating Jump Shot (6 PTS) (J. Nowell 2 AST),"[203937, 1629669]",5,1610612750.0,MIN,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,8.01,Made,,,,,,,,6.0,J. Nowell,1629669.0,2.0,,,,,,,
10:39,180,PT10M39.00S,2022-12-11T03:42:34.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,81.553876478318,49.01960784313725,1610612757,36,31,2022-12-11T03:42:39Z,1780000,False,-5.0,121.0,1,right,A. Simons 12' driving floating Jump Shot (7 PTS),[1629014],1,1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,12.1,Made,,,,,,,,7.0,,,,,,,,,,
10:24,181,PT10M24.00S,2022-12-11T03:42:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,7.5722733245729295,50.98039215686274,1610612750,36,31,2022-12-11T03:43:02Z,1790000,False,-5.0,19.0,1,left,MISS D. Russell driving finger roll Layup,[1626156],0,1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,
10:21,182,PT10M21.00S,2022-12-11T03:42:53.4Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,36,31,2022-12-11T03:43:02Z,1800000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,181.0,3.0,2.0,1.0,,,,,,,,,,,,,,
10:21,183,PT10M21.00S,2022-12-11T03:42:52.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612750,36,33,2022-12-11T03:42:52Z,1810000,False,0.0,0.0,1,left,R. Gobert tip Layup (6 PTS),[203497],27,1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,6.0,,,,,,,,,,
10:10,184,PT10M10.00S,2022-12-11T03:43:03.6Z,2,REGULAR,3pt,Jump Shot,[],203924,69.07030223390277,68.13725490196079,1610612757,36,33,2022-12-11T03:43:09Z,1820000,False,91.0,238.0,1,right,MISS J. Grant 25' 3PT,[203924],9,1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
10:08,185,PT10M08.00S,2022-12-11T03:43:05.6Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,36,33,2022-12-11T03:43:09Z,1830000,False,,,0,,K. Anderson REBOUND (Off:0 Def:4),[203937],5,1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,184.0,4.0,4.0,0.0,,,,,,,,,,,,,,
10:05,186,PT10M05.00S,2022-12-11T03:43:08.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626156,6.915243101182654,49.50980392156863,1610612750,36,35,2022-12-11T03:43:15Z,1840000,False,2.0,13.0,1,left,D. Russell running Layup (2 PTS) (K. Anderson 1 AST),"[1626156, 203937]",0,1610612750.0,MIN,running,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,2.0,K. Anderson,203937.0,1.0,,,,,,,
09:47,188,PT09M47.00S,2022-12-11T03:43:26.8Z,2,REGULAR,3pt,Jump Shot,[],1629014,67.7562417871222,65.93137254901961,1610612757,39,35,2022-12-11T03:43:30Z,1860000,False,80.0,251.0,1,right,A. Simons 26' 3PT pullup (10 PTS),[1629014],1,1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.3,Made,,,,,,,,10.0,,,,,,,,,,
09:32,189,PT09M32.00S,2022-12-11T03:43:41.3Z,2,REGULAR,2pt,Jump Shot,[],1629669,15.850854139290407,29.166666666666668,1610612750,39,37,2022-12-11T03:43:48Z,1870000,False,104.0,96.0,1,left,J. Nowell 14' fadeaway Jump Shot (6 PTS),[1629669],4,1610612750.0,MIN,fadeaway,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Right,14.2,Made,,,,,,,,6.0,,,,,,,,,,
09:17,190,PT09M17.00S,2022-12-11T03:43:57.0Z,2,REGULAR,3pt,Jump Shot,[],1629014,66.96780551905388,58.333333333333336,1610612757,39,37,2022-12-11T03:44:03Z,1880000,False,42.0,258.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1,1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.13,Missed,,,,,,,,,,,,,,,,,,
09:13,191,PT09M13.00S,2022-12-11T03:44:01.0Z,2,REGULAR,rebound,offensive,[],203924,,,1610612757,39,37,2022-12-11T03:44:03Z,1890000,False,,,0,,J. Grant REBOUND (Off:2 Def:2),[203924],9,1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,,,190.0,4.0,2.0,2.0,,,,,,,,,,,,,,
09:12,192,PT09M12.00S,2022-12-11T03:44:01.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203924,69.85873850197109,22.794117647058822,1610612757,42,37,2022-12-11T03:44:09Z,1900000,False,-136.0,231.0,1,right,J. Grant 26' 3PT  (7 PTS),[203924],9,1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,26.79,Made,,,,,,,,7.0,,,,,,,,,,
08:54,193,PT08M54.00S,2022-12-11T03:44:18.8Z,2,REGULAR,3pt,Jump Shot,[],1626156,30.17411300919842,70.83333333333334,1610612750,42,40,2022-12-11T03:44:24Z,1910000,False,-104.0,231.0,1,left,D. Russell 25' 3PT pullup (5 PTS),[1626156],0,1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.35,Made,,,,,,,,5.0,,,,,,,,,,
08:38,194,PT08M38.00S,2022-12-11T03:44:35.3Z,2,REGULAR,2pt,Jump Shot,[],1629014,77.34888304862024,64.70588235294117,1610612757,44,40,2022-12-11T03:44:39Z,1920000,False,74.0,160.0,1,right,A. Simons 17' pullup Jump Shot (12 PTS),[1629014],1,1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,17.64,Made,,,,,,,,12.0,,,,,,,,,,
08:28,195,PT08M28.00S,2022-12-11T03:44:46.7Z,2,REGULAR,foul,personal,['2freethrow'],1626159,,,1610612750,44,40,2022-12-11T03:44:56Z,1930000,False,,,0,,J. Winslow shooting personal FOUL (2 PF) (Gobert 2 FT),"[1626159, 203497]",26,1610612757.0,POR,shooting,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Gobert,203497.0
08:28,197,PT08M28.00S,2022-12-11T03:45:28.8Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,44,41,2022-12-11T03:46:07Z,1950000,False,,,0,,R. Gobert Free Throw 1 of 2 (7 PTS),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
08:28,198,PT08M28.00S,2022-12-11T03:45:29.5Z,2,REGULAR,substitution,out,[],1631101,,,1610612750,44,41,2022-12-11T03:45:52Z,1960000,False,,,0,,SUB out: S. Sharpe,[1631101],17,1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
08:28,199,PT08M28.00S,2022-12-11T03:45:29.5Z,2,REGULAR,substitution,out,[],1629234,,,1610612750,44,41,2022-12-11T03:45:52Z,1970000,False,,,0,,SUB out: D. Eubanks,[1629234],24,1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
08:28,200,PT08M28.00S,2022-12-11T03:45:29.5Z,2,REGULAR,substitution,out,[],203924,,,1610612750,44,41,2022-12-11T03:45:52Z,1980000,False,,,0,,SUB out: J. Grant,[203924],9,1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
08:28,201,PT08M28.00S,2022-12-11T03:45:29.5Z,2,REGULAR,substitution,out,[],1629669,,,1610612750,44,41,2022-12-11T03:45:52Z,1990000,False,,,0,,SUB out: J. Nowell,[1629669],4,1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
08:28,202,PT08M28.00S,2022-12-11T03:45:29.5Z,2,REGULAR,substitution,out,[],203085,,,1610612750,44,41,2022-12-11T03:45:52Z,2000000,False,,,0,,SUB out: A. Rivers,[203085],25,1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
08:28,203,PT08M28.00S,2022-12-11T03:45:29.5Z,2,REGULAR,substitution,in,[],203994,,,1610612750,44,41,2022-12-11T03:45:52Z,2010000,False,,,0,,SUB in: J. Nurkic,[203994],27,1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
08:28,204,PT08M28.00S,2022-12-11T03:45:29.5Z,2,REGULAR,substitution,in,[],203081,,,1610612750,44,41,2022-12-11T03:45:52Z,2020000,False,,,0,,SUB in: D. Lillard,[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
08:28,205,PT08M28.00S,2022-12-11T03:45:29.5Z,2,REGULAR,substitution,in,[],1628404,,,1610612750,44,41,2022-12-11T03:45:52Z,2030000,False,,,0,,SUB in: J. Hart,[1628404],11,1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
08:28,206,PT08M28.00S,2022-12-11T03:45:29.5Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,44,41,2022-12-11T03:45:52Z,2040000,False,,,0,,SUB in: J. McDaniels,[1630183],3,1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
08:28,207,PT08M28.00S,2022-12-11T03:45:29.5Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,44,41,2022-12-11T03:45:52Z,2050000,False,,,0,,SUB in: A. Edwards,[1630162],1,1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
08:28,208,PT08M28.00S,2022-12-11T03:45:28.8Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,44,41,2022-12-11T03:46:07Z,2060000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
08:25,209,PT08M25.00S,2022-12-11T03:45:31.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,44,41,2022-12-11T03:46:07Z,2070000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],11,1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,208.0,2.0,2.0,0.0,,,,,,,,,,,,,,
08:12,210,PT08M12.00S,2022-12-11T03:46:16.7Z,2,REGULAR,3pt,Jump Shot,[],1629014,73.9323258869908,14.215686274509803,1610612757,47,41,2022-12-11T03:46:23Z,2080000,False,-179.0,193.0,1,right,A. Simons 26' 3PT pullup (15 PTS),[1629014],1,1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.28,Made,,,,,,,,15.0,,,,,,,,,,
07:54,211,PT07M54.00S,2022-12-11T03:46:34.6Z,2,REGULAR,3pt,Jump Shot,[],1630162,32.933639947437584,45.588235294117645,1610612750,47,44,2022-12-11T03:46:39Z,2090000,False,22.0,257.0,1,left,A. Edwards 25' 3PT step back (11 PTS),[1630162],1,1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.8,Made,,,,,,,,11.0,,,,,,,,,,
07:45,212,PT07M45.00S,2022-12-11T03:46:44.4Z,2,REGULAR,3pt,Jump Shot,[],1629014,66.3107752956636,44.85294117647059,1610612757,47,44,2022-12-11T03:46:48Z,2100000,False,-26.0,264.0,1,right,MISS A. Simons 26' 3PT,[1629014],1,1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.54,Missed,,,,,,,,,,,,,,,,,,
07:41,213,PT07M41.00S,2022-12-11T03:46:48.4Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,47,44,2022-12-11T03:46:48Z,2110000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,212.0,4.0,3.0,1.0,,,,,,,,,,,,,,
07:37,214,PT07M37.00S,2022-12-11T03:46:52.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203937,6.915243101182654,51.225490196078425,1610612750,47,44,2022-12-11T03:47:00Z,2120000,False,-6.0,13.0,1,left,MISS K. Anderson running Layup,[203937],5,1610612750.0,MIN,running,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
07:35,215,PT07M35.00S,2022-12-11T03:46:54.4Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,47,44,2022-12-11T03:47:00Z,2130000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],11,1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,214.0,3.0,3.0,0.0,,,,,,,,,,,,,,
07:32,216,PT07M32.00S,2022-12-11T03:46:59.4Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612757,47,44,2022-12-11T03:47:19Z,2140000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Winslow 2 FT),"[203497, 1626159]",27,1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Winslow,1626159.0
07:32,218,PT07M32.00S,2022-12-11T03:47:26.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626159,,,1610612757,48,44,2022-12-11T03:47:26Z,2160000,False,,,0,,J. Winslow Free Throw 1 of 2 (1 PTS),[1626159],26,1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
07:32,219,PT07M32.00S,2022-12-11T03:47:49.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626159,,,1610612757,49,44,2022-12-11T03:47:49Z,2170000,False,,,0,,J. Winslow Free Throw 2 of 2 (2 PTS),[1626159],26,1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
07:15,220,PT07M15.00S,2022-12-11T03:48:08.0Z,2,REGULAR,3pt,Jump Shot,[],1626156,33.065045992115635,41.66666666666667,1610612750,49,47,2022-12-11T03:48:12Z,2180000,False,42.0,258.0,1,left,D. Russell 26' 3PT  (8 PTS) (K. Anderson 2 AST),"[1626156, 203937]",0,1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,26.16,Made,,,,,,,,8.0,K. Anderson,203937.0,2.0,,,,,,,
06:58,222,PT06M58.00S,2022-12-11T03:48:23.8Z,2,REGULAR,3pt,Jump Shot,[],1628404,93.38042049934296,96.56862745098039,1610612757,52,47,2022-12-11T03:48:28Z,2200000,False,233.0,10.0,1,right,J. Hart 3PT  (6 PTS) (D. Lillard 5 AST),"[1628404, 203081]",11,1610612757.0,POR,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,23.3,Made,,,,,,,,6.0,D. Lillard,203081.0,5.0,,,,,,,
06:45,224,PT06M45.00S,2022-12-11T03:48:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,5.206964520367937,49.50980392156863,1610612750,52,49,2022-12-11T03:48:42Z,2220000,False,2.0,-4.0,1,left,R. Gobert alley-oop Layup (9 PTS) (K. Anderson 3 AST),"[203497, 203937]",27,1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,,,,9.0,K. Anderson,203937.0,3.0,,,,,,,
06:26,226,PT06M26.00S,2022-12-11T03:48:57.0Z,2,REGULAR,turnover,bad pass,[],1626159,,,1610612757,52,49,2022-12-11T03:49:00Z,2240000,False,,,0,,J. Winslow bad pass TURNOVER (1 TO),"[1626159, 203497]",26,1610612757.0,POR,,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Gobert,203497.0,,,,,,,,,,,
06:26,227,PT06M26.00S,2022-12-11T03:48:57.0Z,2,REGULAR,steal,,[],203497,,,1610612750,52,49,2022-12-11T03:48:58Z,2250000,False,,,0,,R. Gobert STEAL (2 STL),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
06:17,228,PT06M17.00S,2022-12-11T03:49:05.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,7.966491458607096,96.56862745098039,1610612750,52,52,2022-12-11T03:49:09Z,2260000,False,-233.0,22.0,1,left,J. McDaniels 3PT  (6 PTS) (A. Edwards 2 AST),"[1630183, 1630162]",3,1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.39,Made,,,,,,,,6.0,A. Edwards,1630162.0,2.0,,,,,,,
06:04,230,PT06M04.00S,2022-12-11T03:49:20.4Z,2,REGULAR,turnover,out-of-bounds,[],203081,,,1610612757,52,52,2022-12-11T03:49:37Z,2280000,False,,,0,,D. Lillard bad pass out-of-bounds TURNOVER (1 TO),[203081],0,1610612757.0,POR,bad pass,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,,,1628953.0,,,,
06:04,231,PT06M04.00S,2022-12-11T03:49:25.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,52,52,2022-12-11T03:49:25Z,2290000,False,,,0,,POR Timeout,[],,1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:04,232,PT06M04.00S,2022-12-11T03:51:44.5Z,2,REGULAR,substitution,out,[],1629014,,,1610612750,52,52,2022-12-11T03:52:08Z,2300000,False,,,0,,SUB out: A. Simons,[1629014],1,1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
06:04,233,PT06M04.00S,2022-12-11T03:51:44.5Z,2,REGULAR,substitution,out,[],203497,,,1610612750,52,52,2022-12-11T03:52:08Z,2310000,False,,,0,,SUB out: R. Gobert,[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
06:04,234,PT06M04.00S,2022-12-11T03:51:44.5Z,2,REGULAR,substitution,in,[],1631101,,,1610612750,52,52,2022-12-11T03:52:08Z,2320000,False,,,0,,SUB in: S. Sharpe,[1631101],17,1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
06:04,235,PT06M04.00S,2022-12-11T03:51:44.5Z,2,REGULAR,substitution,in,[],1629675,,,1610612750,52,52,2022-12-11T03:52:08Z,2330000,False,,,0,,SUB in: N. Reid,[1629675],11,1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
05:49,236,PT05M49.00S,2022-12-11T03:52:42.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626156,6.652431011826544,51.225490196078425,1610612750,52,52,2022-12-11T03:53:50Z,2340000,False,-6.0,10.0,1,left,MISS D. Russell cutting Layup,[1626156],0,1610612750.0,MIN,cutting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,,
05:47,237,PT05M47.00S,2022-12-11T03:52:44.6Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,52,52,2022-12-11T03:52:47Z,2350000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:6),[203994],27,1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,236.0,8.0,6.0,2.0,,,,,,,,,,,,,,
05:26,238,PT05M26.00S,2022-12-11T03:53:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.9862023653088,48.77450980392157,1610612757,52,52,2022-12-11T03:53:09Z,2360000,False,-6.0,13.0,1,right,MISS J. Hart driving Layup,[1628404],11,1610612757.0,POR,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
05:25,239,PT05M25.00S,2022-12-11T03:53:06.3Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,52,52,2022-12-11T03:53:06Z,2370000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:6),[203994],27,1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,238.0,9.0,6.0,3.0,,,,,,,,,,,,,,
05:24,240,PT05M24.00S,2022-12-11T03:53:06.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.43166885676742,47.549019607843135,1610612757,54,52,2022-12-11T03:53:14Z,2380000,False,-12.0,0.0,1,right,J. Nurkic putback Layup (7 PTS),[203994],27,1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,7.0,,,,,,,,,,
05:12,241,PT05M12.00S,2022-12-11T03:53:19.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.258212877792378,50.0,1610612750,54,52,2022-12-11T03:55:41Z,2390000,False,0.0,6.0,1,left,MISS N. Reid cutting Layup,[1629675],11,1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
05:11,242,PT05M11.00S,2022-12-11T03:53:20.3Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,54,52,2022-12-11T03:55:41Z,2400000,False,,,0,,J. Winslow REBOUND (Off:1 Def:1),[1626159],26,1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,241.0,2.0,1.0,1.0,,,,,,,,,,,,,,
