actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
259,PT04M31.00S,2023-02-07T03:58:04.8Z,2,REGULAR,2pt,Jump Shot,[],1629234,18.873193166885677,32.59803921568628,1610612757,35,47,2023-02-07T03:58:10Z,2570000,False,87.0,125.0,1,left,D. Eubanks 15' floating Jump Shot (6 PTS) (A. Simons 4 AST),"[1629234, 1629014]",1610612757.0,POR,floating,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Right,15.22,Made,6.0,,,,,,,,,,,,,A. Simons,1629014.0,4.0,,
261,PT04M16.00S,2023-02-07T03:58:18.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,85.75886990801577,47.05882352941176,1610612749,35,49,2023-02-07T04:01:43Z,2590000,False,-15.0,81.0,1,right,B. Lopez 8' floating Jump Shot (17 PTS) (K. Middleton 3 AST),"[201572, 203114]",1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,8.27,Made,17.0,,,,,,,,,,,,,K. Middleton,203114.0,3.0,,
263,PT03M58.00S,2023-02-07T03:58:37.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.783837056504599,48.03921568627451,1610612757,37,49,2023-02-07T03:58:42Z,2610000,False,10.0,11.0,1,left,D. Lillard driving finger roll Layup (4 PTS),[203081],1610612757.0,POR,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.5,Made,4.0,,,,,,,,,,,,,,,,,
264,PT03M52.00S,2023-02-07T03:58:43.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,93.64323258869908,47.794117647058826,1610612749,37,51,2023-02-07T03:58:48Z,2620000,False,-11.0,7.0,1,right,K. Middleton driving Layup (8 PTS) (J. Holiday 2 AST),"[203114, 201950]",1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,1.32,Made,8.0,,,,,,,,,,,,,J. Holiday,201950.0,2.0,,
265,PT03M43.00S,2023-02-07T03:58:52.6Z,2,REGULAR,3pt,Jump Shot,[],1629014,33.590670170827856,30.14705882352941,1610612757,37,51,2023-02-07T03:58:58Z,2630000,False,99.0,263.0,1,left,MISS A. Simons 28' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,28.14,Missed,,,,,,,,,,,,,,,,,,
266,PT03M41.00S,2023-02-07T03:58:57.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,37,51,2023-02-07T03:58:57Z,2640000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,265.0,,,,,,,,,,,,,
268,PT03M41.00S,2023-02-07T03:59:00.2Z,2,REGULAR,substitution,out,[],1628975,,,1610612757,37,51,2023-02-07T03:59:04Z,2660000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M41.00S,2023-02-07T03:59:00.2Z,2,REGULAR,substitution,in,[],204060,,,1610612757,37,51,2023-02-07T03:59:04Z,2670000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M38.00S,2023-02-07T03:59:20.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629234,21.632720105124836,50.98039215686274,1610612757,39,51,2023-02-07T03:59:24Z,2680000,False,-5.0,151.0,1,left,D. Eubanks 15' driving floating Jump Shot (8 PTS) (A. Simons 5 AST),"[1629234, 1629014]",1610612757.0,POR,driving floating,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Center,15.09,Made,8.0,,,,,,,,,,,,,A. Simons,1629014.0,5.0,,
272,PT03M22.00S,2023-02-07T03:59:39.9Z,2,REGULAR,foul,personal,[],1628404,,,1610612749,39,51,2023-02-07T04:00:08Z,2700000,False,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 201572]",1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627964.0,1.0,0.0,Lopez,201572.0,,,,,
274,PT03M18.00S,2023-02-07T04:00:05.6Z,2,REGULAR,3pt,Jump Shot,[],203114,67.23061760840999,32.84313725490196,1610612749,39,51,2023-02-07T04:00:10Z,2720000,False,-86.0,256.0,1,right,MISS K. Middleton 26' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,26.95,Missed,,,,,,,,,,,,,,,,,,
275,PT03M14.00S,2023-02-07T04:00:08.2Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,39,51,2023-02-07T04:00:08Z,2730000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,274.0,2.0,2.0,0.0,,,,,,,,,,
276,PT03M08.00S,2023-02-07T04:00:15.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,4.5499342969776615,49.50980392156863,1610612757,41,51,2023-02-07T04:05:02Z,2740000,False,2.0,-10.0,1,left,D. Lillard driving Layup (6 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.0,Made,6.0,,,,,,,,,,,,,,,,,
277,PT02M56.00S,2023-02-07T04:00:26.8Z,2,REGULAR,3pt,Jump Shot,[],201572,65.91655716162943,71.56862745098039,1610612749,41,51,2023-02-07T04:00:31Z,2750000,False,108.0,268.0,1,right,MISS B. Lopez 28' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,28.88,Missed,,,,,,,,,,,,,,,,,,
278,PT02M54.00S,2023-02-07T04:00:28.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,41,51,2023-02-07T04:00:41Z,2760000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,277.0,,,,,,,,,,,,,
279,PT02M54.00S,2023-02-07T04:00:35.3Z,2,REGULAR,foul,personal,[],202083,,,1610612757,41,51,2023-02-07T04:00:43Z,2770000,False,,,0,,W. Matthews loose ball personal FOUL (1 PF),"[202083, 1629014]",1610612749.0,MIL,loose ball,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627964.0,1.0,0.0,Simons,1629014.0,,,,,
281,PT02M54.00S,2023-02-07T04:00:42.4Z,2,REGULAR,substitution,out,[],202083,,,1610612757,41,51,2023-02-07T04:00:44Z,2790000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M54.00S,2023-02-07T04:00:42.4Z,2,REGULAR,substitution,in,[],203507,,,1610612757,41,51,2023-02-07T04:00:44Z,2800000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M41.00S,2023-02-07T04:01:02.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.258212877792378,51.71568627450981,1610612757,41,51,2023-02-07T04:01:09Z,2810000,False,-9.0,6.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
284,PT02M40.00S,2023-02-07T04:01:03.5Z,2,REGULAR,rebound,defensive,[],204060,,,1610612749,41,51,2023-02-07T04:01:09Z,2820000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,,,,,283.0,1.0,1.0,0.0,,,,,,,,,,
287,PT02M31.00S,2023-02-07T04:01:13.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,94.43166885676742,48.03921568627451,1610612749,41,53,2023-02-07T04:01:18Z,2830000,False,-10.0,0.0,1,right,G. Antetokounmpo alley-oop DUNK (9 PTS) (J. Ingles 1 AST),"[203507, 204060]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.98,Made,9.0,,,,,,,,,,,,,J. Ingles,204060.0,1.0,,
289,PT02M06.00S,2023-02-07T04:01:37.2Z,2,REGULAR,2pt,Jump Shot,[],1629014,25.837713534822605,39.705882352941174,1610612757,41,53,2023-02-07T04:01:41Z,2850000,False,51.0,190.0,1,left,MISS A. Simons 19' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,19.72,Missed,,,,,,,,,,,,,,,,,,
290,PT02M03.00S,2023-02-07T04:01:40.2Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,41,53,2023-02-07T04:01:41Z,2860000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,289.0,7.0,5.0,2.0,,,,,,,,,,
291,PT01M57.00S,2023-02-07T04:01:46.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203114,88.38699080157687,94.6078431372549,1610612749,41,56,2023-02-07T04:01:55Z,2870000,False,223.0,57.0,1,right,K. Middleton 3PT running (11 PTS) (G. Antetokounmpo 6 AST),"[203114, 203507]",1610612749.0,MIL,running,,,Middleton,K. Middleton,,,,,Right Corner 3,24+ Right,23.01,Made,11.0,,,,,,,,,,,,,G. Antetokounmpo,203507.0,6.0,,
293,PT01M42.00S,2023-02-07T04:02:01.2Z,2,REGULAR,3pt,Jump Shot,[],203081,45.41721419185282,84.06862745098039,1610612757,44,56,2023-02-07T04:02:08Z,2890000,False,-170.0,374.0,1,left,D. Lillard 41' 3PT  (9 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,41.13,Made,9.0,,,,,,,,,,,,,,,,,
294,PT01M22.00S,2023-02-07T04:02:21.3Z,2,REGULAR,2pt,Jump Shot,[],201950,84.83902759526939,66.42156862745098,1610612749,44,58,2023-02-07T04:02:27Z,2900000,False,82.0,90.0,1,right,J. Holiday 12' turnaround fadeaway Jump Shot (9 PTS),[201950],1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,12.18,Made,9.0,,,,,,,,,,,,,,,,,
295,PT01M10.00S,2023-02-07T04:02:33.5Z,2,REGULAR,3pt,Jump Shot,[],203924,31.488173455978973,69.11764705882352,1610612757,44,58,2023-02-07T04:08:36Z,2910000,False,-96.0,243.0,1,left,MISS J. Grant 26' step back 3PT,[203924],1610612757.0,POR,step back,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
296,PT01M06.00S,2023-02-07T04:02:37.5Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,44,58,2023-02-07T04:02:43Z,2920000,False,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,295.0,3.0,3.0,0.0,,,,,,,,,,
297,PT01M03.00S,2023-02-07T04:02:40.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201950,69.72733245729303,23.774509803921568,1610612749,44,58,2023-02-07T04:02:50Z,2930000,False,-131.0,232.0,1,right,MISS J. Holiday 26' running pullup 3PT,[201950],1610612749.0,MIL,running pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,26.66,Missed,,,,,,,,,,,,,,,,,,
298,PT01M01.00S,2023-02-07T04:02:42.7Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,44,58,2023-02-07T04:02:50Z,2940000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,297.0,4.0,4.0,0.0,,,,,,,,,,
299,PT00M55.10S,2023-02-07T04:02:49.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203924,7.046649145860711,44.6078431372549,1610612757,44,58,2023-02-07T04:03:00Z,2950000,False,27.0,14.0,1,left,MISS J. Grant running Layup,[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
300,PT00M55.10S,2023-02-07T04:02:49.5Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,44,58,2023-02-07T04:03:00Z,2960000,False,,,0,,B. Lopez REBOUND (Off:1 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,299.0,6.0,5.0,1.0,,,,,,,,,,
301,PT00M46.00S,2023-02-07T04:02:58.7Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,44,58,2023-02-07T04:03:03Z,2970000,False,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1629014]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,1.0,Simons,1629014.0,,,,,,,,,,,,,,
302,PT00M46.00S,2023-02-07T04:02:58.7Z,2,REGULAR,steal,,[],1629014,,,1610612757,44,58,2023-02-07T04:03:00Z,2980000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
303,PT00M41.50S,2023-02-07T04:03:04.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629014,6.1268068331143235,47.794117647058826,1610612757,46,58,2023-02-07T04:03:07Z,2990000,False,11.0,5.0,1,left,A. Simons running Layup (11 PTS),[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.21,Made,11.0,,,,,,,,,,,,,,,,,
304,PT00M28.40S,2023-02-07T04:03:20.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.72339027595268,52.20588235294118,1610612749,46,58,2023-02-07T04:10:36Z,3000000,False,11.0,16.0,1,right,MISS G. Antetokounmpo cutting Layup - blocked,"[203507, 203924]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,Grant,203924.0
305,PT00M28.40S,2023-02-07T04:03:20.6Z,2,REGULAR,block,,[],203924,,,1610612749,46,58,2023-02-07T04:03:22Z,3010000,False,,,0,,J. Grant BLOCK (2 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
314,PT00M28.40S,2023-02-07T04:03:20.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,46,58,2023-02-07T04:11:30Z,3015000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,304.0,,,,,,,,,,,,,
311,PT00M28.40S,2023-02-07T04:03:28.6Z,2,REGULAR,jumpball,recovered,[],204060,,,1610612749,46,58,2023-02-07T04:14:43Z,3017500,False,,,0,,Jump Ball G. Antetokounmpo vs. J. Grant: Tip to J. Ingles,"[204060, 203507, 203924]",1610612749.0,MIL,heldball,J. Ingles,204060.0,Ingles,J. Ingles,Antetokounmpo,203507.0,Grant,203924.0,,,,,,,,,,,,,,,,,,,,,,
307,PT00M28.40S,2023-02-07T04:03:31.3Z,2,REGULAR,substitution,out,[],201572,,,1610612749,46,58,2023-02-07T04:03:40Z,3020000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M28.40S,2023-02-07T04:03:31.3Z,2,REGULAR,substitution,out,[],203114,,,1610612749,46,58,2023-02-07T04:03:40Z,3030000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M28.40S,2023-02-07T04:03:31.3Z,2,REGULAR,substitution,in,[],202083,,,1610612749,46,58,2023-02-07T04:03:40Z,3040000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M28.40S,2023-02-07T04:03:31.3Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,46,58,2023-02-07T04:03:40Z,3050000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M21.00S,2023-02-07T04:04:21.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203507,67.09921156373193,42.8921568627451,1610612749,46,58,2023-02-07T04:04:25Z,3100000,False,-36.0,257.0,1,right,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
317,PT00M19.20S,2023-02-07T04:04:23.3Z,2,REGULAR,rebound,offensive,[],202083,,,1610612749,46,58,2023-02-07T04:04:23Z,3110000,False,,,0,,W. Matthews REBOUND (Off:1 Def:0),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Center,,,,,,,316.0,1.0,0.0,1.0,,,,,,,,,,
318,PT00M17.30S,2023-02-07T04:04:25.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201950,83.52496714848883,95.83333333333334,1610612749,46,58,2023-02-07T04:04:31Z,3120000,False,229.0,102.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
319,PT00M14.80S,2023-02-07T04:04:27.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,46,58,2023-02-07T04:04:43Z,3130000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,318.0,,,,,,,,,,,,,
321,PT00M14.80S,2023-02-07T04:04:37.6Z,2,REGULAR,foul,personal,[],1626192,,,1610612757,46,58,2023-02-07T04:12:50Z,3150000,False,,,0,,P. Connaughton loose ball personal FOUL (1 PF),"[1626192, 203924]",1610612749.0,MIL,loose ball,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627964.0,1.0,0.0,Grant,203924.0,,,,,
324,PT00M14.80S,2023-02-07T04:04:49.0Z,2,REGULAR,substitution,out,[],203507,,,1610612757,46,58,2023-02-07T04:05:03Z,3180000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M14.80S,2023-02-07T04:04:49.0Z,2,REGULAR,substitution,in,[],201572,,,1610612757,46,58,2023-02-07T04:05:03Z,3200000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M14.80S,2023-02-07T04:04:49.0Z,2,REGULAR,substitution,in,[],1628975,,,1610612757,46,58,2023-02-07T04:05:03Z,3210000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M14.80S,2023-02-07T04:04:49.0Z,2,REGULAR,substitution,out,[],204060,,,1610612757,46,58,2023-02-07T04:05:16Z,3220000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M02.30S,2023-02-07T04:05:25.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201572,,,1610612757,46,58,2023-02-07T04:05:33Z,3230000,False,,,0,,B. Lopez shooting personal FOUL (2 PF) (Lillard 2 FT),"[201572, 203081]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,2.0,0.0,Lillard,203081.0,,,,,
331,PT00M02.30S,2023-02-07T04:05:55.0Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,47,58,2023-02-07T04:05:55Z,3250000,False,,,0,,D. Lillard Free Throw 1 of 2 (10 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
332,PT00M02.30S,2023-02-07T04:05:55.9Z,2,REGULAR,substitution,out,[],1629014,,,1610612757,47,58,2023-02-07T04:05:58Z,3260000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M02.30S,2023-02-07T04:05:55.9Z,2,REGULAR,substitution,in,[],1631101,,,1610612757,47,58,2023-02-07T04:05:58Z,3270000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M02.30S,2023-02-07T04:06:19.7Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,48,58,2023-02-07T04:06:19Z,3280000,False,,,0,,D. Lillard Free Throw 2 of 2 (11 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
335,PT00M00.00S,2023-02-07T04:06:27.3Z,2,REGULAR,3pt,Jump Shot,[],201950,44.36596583442839,12.5,1610612749,48,58,2023-02-07T04:06:35Z,3290000,False,-188.0,470.0,1,right,MISS J. Holiday 50' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,50.65,Missed,,,,,,,,,,,,,,,,,,
336,PT00M00.00S,2023-02-07T04:06:27.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,48,58,2023-02-07T04:06:35Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,335.0,,,,,,,,,,,,,
337,PT00M00.00S,2023-02-07T04:06:31.3Z,2,REGULAR,period,end,[],0,,,1610612749,48,58,2023-02-07T04:06:31Z,3310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2023-02-07T04:20:43.2Z,3,REGULAR,substitution,out,['startperiod'],1631101,,,1610612749,48,58,2023-02-07T04:21:22Z,3320000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2023-02-07T04:20:43.2Z,3,REGULAR,substitution,out,['startperiod'],1628975,,,1610612749,48,58,2023-02-07T04:21:22Z,3330000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2023-02-07T04:20:43.2Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612749,48,58,2023-02-07T04:21:22Z,3340000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2023-02-07T04:20:43.2Z,3,REGULAR,substitution,in,['startperiod'],1629014,,,1610612749,48,58,2023-02-07T04:21:22Z,3350000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-02-07T04:20:43.2Z,3,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,48,58,2023-02-07T04:21:22Z,3360000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-02-07T04:20:43.2Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,48,58,2023-02-07T04:21:22Z,3370000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-02-07T04:21:41.4Z,3,REGULAR,period,start,[],0,,,1610612757,48,58,2023-02-07T04:21:41Z,3380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M45.00S,2023-02-07T04:21:54.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,89.83245729303549,45.34313725490196,1610612757,50,58,2023-02-07T04:26:38Z,3390000,False,-23.0,43.0,1,right,D. Eubanks Hook (10 PTS) (D. Lillard 3 AST),"[1629234, 203081]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,10.0,,,,,,,,,,,,,D. Lillard,203081.0,3.0,,
347,PT11M28.00S,2023-02-07T04:22:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.783837056504599,46.07843137254902,1610612749,50,60,2023-02-07T04:22:17Z,3410000,False,20.0,11.0,1,left,G. Antetokounmpo driving Layup (11 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.26,Made,11.0,,,,,,,,,,,,,,,,,
348,PT11M13.00S,2023-02-07T04:22:27.5Z,3,REGULAR,2pt,Jump Shot,[],1629014,75.64060446780552,68.38235294117648,1610612757,50,60,2023-02-07T04:22:31Z,3420000,False,92.0,176.0,1,right,MISS A. Simons 19' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,19.9,Missed,,,,,,,,,,,,,,,,,,
349,PT11M10.00S,2023-02-07T04:22:30.5Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,50,60,2023-02-07T04:22:31Z,3430000,False,,,0,,B. Lopez REBOUND (Off:1 Def:6),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right Center,,,,,,,348.0,7.0,6.0,1.0,,,,,,,,,,
