actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
339,PT11M43.00S,2023-01-11T04:24:45.4Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,50,51,2023-01-11T04:24:45Z,3330000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (6 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
340,PT11M43.00S,2023-01-11T04:25:01.8Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,50,52,2023-01-11T04:25:01Z,3340000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (7 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
341,PT11M18.00S,2023-01-11T04:25:28.1Z,3,REGULAR,2pt,Jump Shot,[],1629014,14.931011826544022,67.40196078431373,1610612757,50,52,2023-01-11T04:25:31Z,3350000,False,-87.0,88.0,1,left,MISS A. Simons 12' driving floating bank Shot,[1629014],1610612757.0,POR,driving floating bank,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,12.37,Missed,,,,,,,,,,,,,,,,,,
342,PT11M16.00S,2023-01-11T04:25:30.1Z,3,REGULAR,rebound,defensive,[],1628365,,,1610612753,50,52,2023-01-11T04:25:31Z,3360000,False,,,0,,M. Fultz REBOUND (Off:1 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,,,341.0,2.0,1.0,1.0,,,,,,,,,,,,,,
343,PT11M06.00S,2023-01-11T04:25:40.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,93.11760840998686,46.07843137254902,1610612753,50,52,2023-01-11T04:25:45Z,3370000,False,-20.0,12.0,1,right,MISS P. Banchero Layup - blocked,"[1631094, 203924]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,Grant,203924.0,,
344,PT11M06.00S,2023-01-11T04:25:40.1Z,3,REGULAR,block,,[],203924,,,1610612753,50,52,2023-01-11T04:25:42Z,3380000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
345,PT11M04.00S,2023-01-11T04:25:42.1Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,50,52,2023-01-11T04:25:45Z,3390000,False,,,0,,J. Hart REBOUND (Off:3 Def:5),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,343.0,8.0,5.0,3.0,,,,,,,,,,,,,,
346,PT11M01.00S,2023-01-11T04:25:48.5Z,3,REGULAR,foul,offensive,[],1628404,,,1610612757,50,52,2023-01-11T04:26:16Z,3400000,False,,,0,,J. Hart offensive FOUL (4 PF),"[1628404, 203914]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,4.0,0.0,Harris,203914.0,,,,,,,,
348,PT11M01.00S,2023-01-11T04:25:48.5Z,3,REGULAR,turnover,offensive foul,[],1628404,,,1610612757,50,52,2023-01-11T04:25:48Z,3420000,False,,,0,,J. Hart offensive foul TURNOVER (1 TO),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,,,,,1.0,,,,,,,
350,PT10M40.00S,2023-01-11T04:27:31.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628976,92.59198423127464,80.63725490196079,1610612753,50,54,2023-01-11T04:27:36Z,3440000,False,153.0,17.0,1,right,W. Carter Jr. 15' pullup Jump Shot (9 PTS),[1628976],1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,15.42,Made,,,,,9.0,,,,,,,,,,,,,
351,PT10M19.00S,2023-01-11T04:27:52.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,14.14257555847569,61.029411764705884,1610612757,50,54,2023-01-11T04:27:56Z,3450000,False,-55.0,80.0,1,left,MISS D. Lillard 9' driving floating Shot,[203081],1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Left,9.75,Missed,,,,,,,,,,,,,,,,,,
352,PT10M16.00S,2023-01-11T04:27:55.8Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,50,54,2023-01-11T04:27:56Z,3460000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,,,351.0,4.0,4.0,0.0,,,,,,,,,,,,,,
353,PT10M05.00S,2023-01-11T04:28:06.7Z,3,REGULAR,2pt,Jump Shot,[],1631094,84.83902759526939,11.76470588235294,1610612753,50,56,2023-01-11T04:28:10Z,3470000,False,-191.0,90.0,1,right,P. Banchero 21' pullup Jump Shot (12 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left,21.13,Made,,,,,12.0,,,,,,,,,,,,,
354,PT09M38.00S,2023-01-11T04:28:33.6Z,3,REGULAR,2pt,Jump Shot,[],203081,15.062417871222076,77.69607843137256,1610612757,50,56,2023-01-11T04:28:37Z,3480000,False,-138.0,89.0,1,left,MISS D. Lillard 16' pullup Shot,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left,16.47,Missed,,,,,,,,,,,,,,,,,,
355,PT09M36.00S,2023-01-11T04:28:35.6Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,50,56,2023-01-11T04:28:37Z,3490000,False,,,0,,P. Banchero REBOUND (Off:0 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left,,,354.0,5.0,5.0,0.0,,,,,,,,,,,,,,
356,PT09M31.00S,2023-01-11T04:28:43.0Z,3,REGULAR,foul,personal,['2freethrow'],203924,,,1610612753,50,56,2023-01-11T04:28:52Z,3500000,False,,,0,,J. Grant shooting personal FOUL (1 PF) (Banchero 2 FT),"[203924, 1631094]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628159.0,1.0,0.0,Banchero,1631094.0,,,,,,,,
358,PT09M31.00S,2023-01-11T04:29:12.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631094,,,1610612753,50,57,2023-01-11T04:29:12Z,3520000,False,,,0,,P. Banchero Free Throw 1 of 2 (13 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
359,PT09M31.00S,2023-01-11T04:29:30.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,50,58,2023-01-11T04:29:30Z,3530000,False,,,0,,P. Banchero Free Throw 2 of 2 (14 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
360,PT09M11.00S,2023-01-11T04:29:52.2Z,3,REGULAR,2pt,Jump Shot,[],203924,6.652431011826544,18.38235294117647,1610612757,50,58,2023-01-11T04:29:58Z,3540000,False,158.0,10.0,1,left,MISS J. Grant 15' step back Shot,[203924],1610612757.0,POR,step back,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,15.84,Missed,,,,,,,,,,,,,,,,,,
361,PT09M06.00S,2023-01-11T04:29:57.2Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,50,58,2023-01-11T04:29:58Z,3550000,False,,,0,,P. Banchero REBOUND (Off:0 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,360.0,6.0,6.0,0.0,,,,,,,,,,,,,,
362,PT08M56.00S,2023-01-11T04:30:06.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,95.0886990801577,46.07843137254902,1610612753,50,58,2023-01-11T04:30:09Z,3560000,False,-20.0,-6.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
363,PT08M55.00S,2023-01-11T04:30:07.2Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,50,58,2023-01-11T04:30:09Z,3570000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,362.0,9.0,6.0,3.0,,,,,,,,,,,,,,
364,PT08M41.00S,2023-01-11T04:30:22.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,7.046649145860711,35.049019607843135,1610612757,50,58,2023-01-11T04:30:27Z,3580000,False,75.0,14.0,1,left,MISS J. Nurkic 7' turnaround bank Hook,[203994],1610612757.0,POR,turnaround bank,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
365,PT08M39.00S,2023-01-11T04:30:24.6Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,50,58,2023-01-11T04:30:27Z,3590000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,364.0,8.0,8.0,0.0,,,,,,,,,,,,,,
366,PT08M30.00S,2023-01-11T04:30:32.8Z,3,REGULAR,3pt,Jump Shot,[],1628976,79.45137976346912,7.107843137254902,1610612753,50,61,2023-01-11T04:30:37Z,3600000,False,-214.0,141.0,1,right,W. Carter Jr. 25' 3PT  (12 PTS) (M. Fultz 3 AST),"[1628976, 1628365]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,25.65,Made,,,,,12.0,,,,,,,M. Fultz,1628365.0,3.0,,,,
368,PT08M29.00S,2023-01-11T04:30:39.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,50,61,2023-01-11T04:30:39Z,3620000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M29.00S,2023-01-11T04:30:49.5Z,3,REGULAR,foul,technical,['1freethrow'],1628404,,,1610612757,50,61,2023-01-11T04:33:31Z,3630000,False,,,0,,J. Hart technical FOUL (1 Tech),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,,1626302.0,4.0,1.0,,,,,,,,,,
370,PT08M29.00S,2023-01-11T04:33:46.0Z,3,REGULAR,freethrow,1 of 1,[],1630532,,,1610612757,50,61,2023-01-11T04:33:46Z,3640000,False,,,0,,MISS F. Wagner technical Free Throw 1 of 1,[1630532],1610612753.0,ORL,technical,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
371,PT08M29.00S,2023-01-11T04:33:46.0Z,3,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612757,50,61,2023-01-11T04:33:46Z,3650000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,370.0,,,,,,,,,,,,,,,,,
372,PT08M29.00S,2023-01-11T04:33:53.8Z,3,REGULAR,substitution,out,[],1628404,,,1610612757,50,61,2023-01-11T04:33:58Z,3660000,False,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT08M29.00S,2023-01-11T04:33:53.8Z,3,REGULAR,substitution,in,[],1627780,,,1610612757,50,61,2023-01-11T04:33:58Z,3670000,False,,,0,,SUB in: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT08M17.00S,2023-01-11T04:34:12.4Z,3,REGULAR,foul,personal,[],1628365,,,1610612757,50,61,2023-01-11T04:34:17Z,3680000,False,,,0,,M. Fultz personal FOUL (1 PF),"[1628365, 203994]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1628159.0,1.0,0.0,Nurkic,203994.0,,,,,,,,
376,PT08M11.00S,2023-01-11T04:34:33.6Z,3,REGULAR,3pt,Jump Shot,[],203924,20.97568988173456,7.8431372549019605,1610612757,50,61,2023-01-11T04:34:38Z,3700000,False,211.0,145.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
377,PT08M08.00S,2023-01-11T04:34:36.6Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,50,61,2023-01-11T04:34:38Z,3710000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,376.0,9.0,9.0,0.0,,,,,,,,,,,,,,
378,PT07M59.00S,2023-01-11T04:34:49.2Z,3,REGULAR,foul,personal,['2freethrow'],203924,,,1610612753,50,61,2023-01-11T04:35:07Z,3720000,False,,,0,,J. Grant shooting personal FOUL (2 PF) (Banchero 2 FT),"[203924, 1631094]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628159.0,2.0,0.0,Banchero,1631094.0,,,,,,,,
380,PT07M59.00S,2023-01-11T04:35:24.0Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,50,62,2023-01-11T04:35:24Z,3740000,False,,,0,,P. Banchero Free Throw 1 of 2 (15 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
381,PT07M59.00S,2023-01-11T04:35:41.8Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,50,63,2023-01-11T04:35:41Z,3750000,False,,,0,,P. Banchero Free Throw 2 of 2 (16 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
382,PT07M47.00S,2023-01-11T04:35:55.3Z,3,REGULAR,3pt,Jump Shot,[],203081,17.0335085413929,92.64705882352942,1610612757,50,63,2023-01-11T04:35:59Z,3760000,False,-213.0,108.0,1,left,MISS D. Lillard 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,23.88,Missed,,,,,,,,,,,,,,,,,,
383,PT07M45.00S,2023-01-11T04:35:57.3Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,50,63,2023-01-11T04:35:59Z,3770000,False,,,0,,P. Banchero REBOUND (Off:0 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,382.0,7.0,7.0,0.0,,,,,,,,,,,,,,
384,PT07M34.00S,2023-01-11T04:36:09.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,93.9060446780552,48.77450980392157,1610612753,50,65,2023-01-11T04:36:18Z,3780000,False,-6.0,5.0,1,right,W. Carter Jr. alley-oop DUNK (14 PTS) (M. Fultz 4 AST),"[1628976, 1628365]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,14.0,,,,,,,M. Fultz,1628365.0,4.0,,,,
386,PT07M19.00S,2023-01-11T04:36:23.2Z,3,REGULAR,3pt,Jump Shot,[],1629014,38.18988173455979,20.34313725490196,1610612757,53,65,2023-01-11T04:36:27Z,3800000,False,148.0,306.0,1,left,A. Simons 34' 3PT  (5 PTS) (G. Payton II 1 AST),"[1629014, 1627780]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,34.05,Made,,,,,5.0,,,,,,,G. Payton II,1627780.0,1.0,,,,
388,PT07M18.00S,2023-01-11T04:36:30.6Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,53,65,2023-01-11T04:36:36Z,3820000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,1628159.0,,,,,,,,,,,,
389,PT06M58.00S,2023-01-11T04:36:58.0Z,3,REGULAR,turnover,bad pass,[],1631094,,,1610612753,53,65,2023-01-11T04:37:02Z,3830000,False,,,0,,P. Banchero bad pass TURNOVER (4 TO),"[1631094, 1629014]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,4.0,,,,,,Simons,1629014.0
390,PT06M58.00S,2023-01-11T04:36:58.0Z,3,REGULAR,steal,,[],1629014,,,1610612757,53,65,2023-01-11T04:36:59Z,3840000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
391,PT06M54.00S,2023-01-11T04:37:04.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1627780,8.229303547963205,48.529411764705884,1610612757,55,65,2023-01-11T04:37:25Z,3850000,False,7.0,25.0,1,left,G. Payton II running Layup (2 PTS) (D. Lillard 3 AST),"[1627780, 203081]",1610612757.0,POR,running,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,2.0,,,,,,,D. Lillard,203081.0,3.0,,,,
393,PT06M54.00S,2023-01-11T04:37:08.1Z,3,REGULAR,violation,defensive goaltending,[],1628976,,,1610612757,55,65,2023-01-11T04:37:20Z,3870000,False,,,0,,W. Carter Jr. defensive goaltending VIOLATION,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,1628159.0,,,,,,,,,,,,
394,PT06M39.00S,2023-01-11T04:37:33.7Z,3,REGULAR,3pt,Jump Shot,[],1628976,66.96780551905388,25.49019607843137,1610612753,55,68,2023-01-11T04:37:38Z,3880000,False,-123.0,258.0,1,right,W. Carter Jr. 28' 3PT  (17 PTS) (M. Fultz 5 AST),"[1628976, 1628365]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,28.56,Made,,,,,17.0,,,,,,,M. Fultz,1628365.0,5.0,,,,
396,PT06M25.00S,2023-01-11T04:37:47.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.863994743758213,50.98039215686274,1610612757,57,68,2023-01-11T04:37:55Z,3900000,False,-5.0,3.0,1,left,D. Lillard driving Layup (10 PTS) (A. Simons 3 AST),"[203081, 1629014]",1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,10.0,,,,,,,A. Simons,1629014.0,3.0,,,,
398,PT06M11.00S,2023-01-11T04:38:01.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,93.51182654402102,47.549019607843135,1610612753,57,70,2023-01-11T04:38:06Z,3920000,False,-12.0,8.0,1,right,F. Wagner cutting DUNK (14 PTS) (W. Carter Jr. 3 AST),"[1630532, 1628976]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,14.0,,,,,,,W. Carter Jr.,1628976.0,3.0,,,,
400,PT05M56.00S,2023-01-11T04:38:17.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,4.681340341655716,49.754901960784316,1610612757,59,70,2023-01-11T04:38:22Z,3940000,False,1.0,-8.0,1,left,J. Grant cutting DUNK (12 PTS) (A. Simons 4 AST),"[203924, 1629014]",1610612757.0,POR,cutting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,12.0,,,,,,,A. Simons,1629014.0,4.0,,,,
402,PT05M55.00S,2023-01-11T04:38:23.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,59,70,2023-01-11T04:38:23Z,3960000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M55.00S,2023-01-11T04:40:18.6Z,3,REGULAR,substitution,out,[],203994,,,1610612753,59,70,2023-01-11T04:41:00Z,3970000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M55.00S,2023-01-11T04:40:18.6Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,59,70,2023-01-11T04:41:00Z,3980000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M55.00S,2023-01-11T04:40:18.6Z,3,REGULAR,substitution,in,[],1629234,,,1610612753,59,70,2023-01-11T04:41:00Z,3990000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M55.00S,2023-01-11T04:40:18.6Z,3,REGULAR,substitution,in,[],1630175,,,1610612753,59,70,2023-01-11T04:41:00Z,4000000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M38.00S,2023-01-11T04:41:30.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,94.30026281208936,56.61764705882353,1610612753,59,72,2023-01-11T04:41:35Z,4010000,False,33.0,1.0,1,right,G. Harris driving floating bank Jump Shot (4 PTS) (C. Anthony 2 AST),"[203914, 1630175]",1610612753.0,ORL,driving floating bank,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,4.0,,,,,,,C. Anthony,1630175.0,2.0,,,,
409,PT05M23.00S,2023-01-11T04:41:45.0Z,3,REGULAR,2pt,Jump Shot,[],203081,6.652431011826544,14.460784313725492,1610612757,61,72,2023-01-11T04:41:49Z,4030000,False,178.0,10.0,1,left,D. Lillard 17' step back Jump Shot (12 PTS) (A. Simons 5 AST),"[203081, 1629014]",1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right,17.8,Made,,,,,12.0,,,,,,,A. Simons,1629014.0,5.0,,,,
411,PT05M06.00S,2023-01-11T04:42:02.4Z,3,REGULAR,2pt,Jump Shot,[],1631094,81.94809461235218,78.18627450980392,1610612753,61,72,2023-01-11T04:42:05Z,4050000,False,141.0,117.0,1,right,MISS P. Banchero 18' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,18.33,Missed,,,,,,,,,,,,,,,,,,
412,PT05M03.00S,2023-01-11T04:42:05.4Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,61,72,2023-01-11T04:42:05Z,4060000,False,,,0,,J. Grant REBOUND (Off:1 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,,,411.0,3.0,2.0,1.0,,,,,,,,,,,,,,
413,PT04M48.00S,2023-01-11T04:42:20.6Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612757,61,72,2023-01-11T04:42:25Z,4070000,False,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1631094]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,,,,,,Banchero,1631094.0
414,PT04M48.00S,2023-01-11T04:42:20.6Z,3,REGULAR,steal,,[],1631094,,,1610612753,61,72,2023-01-11T04:42:22Z,4080000,False,,,0,,P. Banchero STEAL (3 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
415,PT04M46.00S,2023-01-11T04:42:23.0Z,3,REGULAR,turnover,bad pass,[],1631094,,,1610612753,61,72,2023-01-11T04:42:27Z,4090000,False,,,0,,P. Banchero bad pass TURNOVER (5 TO),"[1631094, 1627780]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,5.0,,,,,,Payton II,1627780.0
416,PT04M46.00S,2023-01-11T04:42:23.0Z,3,REGULAR,steal,,[],1627780,,,1610612757,61,72,2023-01-11T04:42:24Z,4100000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
417,PT04M40.00S,2023-01-11T04:42:29.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629234,6.783837056504599,50.49019607843137,1610612757,63,72,2023-01-11T04:42:37Z,4110000,False,-2.0,11.0,1,left,D. Eubanks alley-oop DUNK (4 PTS) (D. Lillard 4 AST),"[1629234, 203081]",1610612757.0,POR,alley-oop,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,4.0,,,,,,,D. Lillard,203081.0,4.0,,,,
419,PT04M17.00S,2023-01-11T04:43:23.3Z,3,REGULAR,jumpball,recovered,[],1630175,,,1610612753,63,72,2023-01-11T04:43:23Z,4130000,False,,,0,,Jump Ball W. Carter Jr. vs. D. Eubanks: Tip to C. Anthony,"[1630175, 1628976, 1629234]",1610612753.0,ORL,heldball,C. Anthony,1630175.0,Anthony,C. Anthony,Carter Jr.,1628976.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,,
422,PT04M12.00S,2023-01-11T04:43:29.5Z,3,REGULAR,foul,personal,['2freethrow'],203924,,,1610612753,63,72,2023-01-11T04:43:36Z,4160000,False,,,0,,J. Grant shooting personal FOUL (3 PF) (Anthony 2 FT),"[203924, 1630175]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628159.0,3.0,0.0,Anthony,1630175.0,,,,,,,,
424,PT04M12.00S,2023-01-11T04:43:59.1Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,63,73,2023-01-11T04:44:22Z,4180000,False,,,0,,C. Anthony Free Throw 1 of 2 (4 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
425,PT04M12.00S,2023-01-11T04:44:00.0Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,63,73,2023-01-11T04:44:02Z,4190000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
