actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
259,PT05M06.00S,2022-10-22T02:56:47.7Z,2,REGULAR,steal,,[],1628404,,,1610612757,32,41,2022-10-22T02:56:49Z,2520000,,,0,,J. Hart STEAL (2 STL),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
260,PT05M03.00S,2022-10-22T02:56:50.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,6.389618922470433,52.94117647058824,1610612757,32,41,2022-10-22T02:56:58Z,2530000,-15.0,8.0,1,left,MISS J. Hart running Layup,[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
261,PT05M00.00S,2022-10-22T02:56:53.6Z,2,REGULAR,rebound,offensive,[],1629014,,,1610612757,32,41,2022-10-22T02:56:53Z,2540000,,,0,,A. Simons REBOUND (Off:1 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,260.0,2.0,1.0,1.0,,,,,,,,,,,,,,
262,PT04M58.00S,2022-10-22T02:56:55.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629014,10.5946123521682,98.0392156862745,1610612757,32,41,2022-10-22T02:57:01Z,2550000,-240.0,47.0,1,left,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,24.48,Missed,,,,,,,,,,,,,,,,,,
263,PT04M55.00S,2022-10-22T02:56:58.4Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612757,32,41,2022-10-22T02:56:58Z,2560000,,,0,,J. Hart REBOUND (Off:2 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,262.0,5.0,3.0,2.0,,,,,,,,,,,,,,
264,PT04M55.00S,2022-10-22T02:57:00.7Z,2,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612757,32,41,2022-10-22T02:57:07Z,2570000,,,0,,M. Bridges shooting personal FOUL (2 PF) (Hart 2 FT),"[1628969, 1628404]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,2.0,0.0,Hart,1628404.0,,,,,
266,PT04M55.00S,2022-10-22T02:57:28.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628404,,,1610612757,33,41,2022-10-22T02:57:55Z,2590000,,,0,,J. Hart Free Throw 1 of 2 (4 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
267,PT04M55.00S,2022-10-22T02:57:28.5Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628404,,,1610612757,33,41,2022-10-22T02:57:55Z,2600000,,,0,,MISS J. Hart Free Throw 2 of 2,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
268,PT04M53.00S,2022-10-22T02:57:30.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,33,41,2022-10-22T02:57:55Z,2610000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,267.0,,,,,,,,,,,,,,,,,
269,PT04M53.00S,2022-10-22T02:57:53.8Z,2,REGULAR,foul,personal,[],1628404,,,1610612756,33,41,2022-10-22T02:58:30Z,2620000,,,0,,J. Hart loose ball personal FOUL (2 PF),"[1628404, 1629028]",1610612757.0,POR,loose ball,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,2.0,0.0,Ayton,1629028.0,,,,,
271,PT04M53.00S,2022-10-22T02:58:02.5Z,2,REGULAR,substitution,out,[],1629014,,,1610612756,33,41,2022-10-22T02:58:06Z,2640000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M53.00S,2022-10-22T02:58:02.5Z,2,REGULAR,substitution,in,[],1626159,,,1610612756,33,41,2022-10-22T02:58:06Z,2650000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M44.00S,2022-10-22T02:58:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,93.11760840998686,50.49019607843137,1610612756,33,43,2022-10-22T02:58:25Z,2660000,2.0,12.0,1,right,D. Ayton alley-oop Layup (11 PTS) (M. Bridges 2 AST),"[1629028, 1628969]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,11.0,M. Bridges,1628969.0,2.0,,,,,,,,,,
275,PT04M27.00S,2022-10-22T02:58:36.1Z,2,REGULAR,3pt,Jump Shot,[],1628404,6.652431011826544,94.36274509803921,1610612757,33,43,2022-10-22T02:58:40Z,2680000,-222.0,10.0,1,left,MISS J. Hart 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,22.2,Missed,,,,,,,,,,,,,,,,,,
276,PT04M25.00S,2022-10-22T02:58:38.1Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,33,43,2022-10-22T02:58:40Z,2690000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,275.0,4.0,3.0,1.0,,,,,,,,,,,,,,
277,PT04M11.00S,2022-10-22T02:58:52.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,93.77463863337714,65.68627450980392,1610612756,33,45,2022-10-22T02:58:56Z,2700000,78.0,6.0,1,right,D. Ayton 7' turnaround Hook (13 PTS) (D. Lee 3 AST),"[1629028, 1627814]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,7.86,Made,,,,,13.0,D. Lee,1627814.0,3.0,,,,,,,,,,
278,PT04M02.00S,2022-10-22T02:59:04.0Z,2,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612757,33,45,2022-10-22T02:59:14Z,2710000,,,0,,M. Bridges shooting personal FOUL (3 PF) (Lillard 2 FT),"[1628969, 203081]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203177.0,3.0,0.0,Lillard,203081.0,,,,,
281,PT04M02.00S,2022-10-22T03:00:45.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,33,45,2022-10-22T03:00:45Z,2740000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M02.00S,2022-10-22T03:02:28.7Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,34,45,2022-10-22T03:02:28Z,2750000,,,0,,D. Lillard Free Throw 1 of 2 (17 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
283,PT04M02.00S,2022-10-22T03:02:42.9Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,35,45,2022-10-22T03:02:42Z,2760000,,,0,,D. Lillard Free Throw 2 of 2 (18 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
284,PT03M43.00S,2022-10-22T03:03:03.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,94.1688567674113,50.73529411764706,1610612756,35,47,2022-10-22T03:07:15Z,2770000,4.0,2.0,1,right,D. Ayton reverse Layup (15 PTS) (M. Bridges 3 AST),"[1629028, 1628969]",1610612756.0,PHX,reverse,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,15.0,M. Bridges,1628969.0,3.0,,,,,,,,,,
286,PT03M26.00S,2022-10-22T03:03:21.3Z,2,REGULAR,turnover,bad pass,[],1629234,,,1610612757,35,47,2022-10-22T03:03:24Z,2790000,,,0,,D. Eubanks bad pass TURNOVER (1 TO),"[1629234, 1628969]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0
287,PT03M26.00S,2022-10-22T03:03:21.3Z,2,REGULAR,steal,,[],1628969,,,1610612756,35,47,2022-10-22T03:03:23Z,2800000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
288,PT03M13.00S,2022-10-22T03:03:35.3Z,2,REGULAR,foul,offensive,[],1626164,,,1610612756,35,47,2022-10-22T03:03:44Z,2810000,,,0,,D. Booker offensive FOUL (1 PF),"[1626164, 203081]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,202053.0,1.0,0.0,Lillard,203081.0,,,,,
290,PT03M13.00S,2022-10-22T03:03:35.3Z,2,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,35,47,2022-10-22T03:03:35Z,2830000,,,0,,D. Booker offensive foul TURNOVER (2 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,202053.0,,,,,,,2.0,,
291,PT03M13.00S,2022-10-22T03:03:44.2Z,2,REGULAR,substitution,out,[],1629234,,,1610612757,35,47,2022-10-22T03:04:03Z,2840000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M13.00S,2022-10-22T03:03:44.2Z,2,REGULAR,substitution,out,[],1627814,,,1610612757,35,47,2022-10-22T03:04:03Z,2850000,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M13.00S,2022-10-22T03:03:44.2Z,2,REGULAR,substitution,out,[],1628969,,,1610612757,35,47,2022-10-22T03:04:03Z,2860000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M13.00S,2022-10-22T03:03:44.2Z,2,REGULAR,substitution,in,[],203994,,,1610612757,35,47,2022-10-22T03:04:03Z,2870000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M13.00S,2022-10-22T03:03:44.2Z,2,REGULAR,substitution,in,[],1629661,,,1610612757,35,47,2022-10-22T03:04:03Z,2880000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M13.00S,2022-10-22T03:03:44.2Z,2,REGULAR,substitution,in,[],1629006,,,1610612757,35,47,2022-10-22T03:04:03Z,2890000,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M13.00S,2022-10-22T03:03:44.2Z,2,REGULAR,substitution,out,[],1626159,,,1610612757,35,47,2022-10-22T03:05:20Z,2895000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M13.00S,2022-10-22T03:03:44.2Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,35,47,2022-10-22T03:05:20Z,2897500,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M50.00S,2022-10-22T03:04:25.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203081,16.113666228646515,15.441176470588236,1610612757,37,47,2022-10-22T03:04:29Z,2900000,173.0,99.0,1,left,D. Lillard 19' turnaround fadeaway Jump Shot (20 PTS),[203081],1610612757.0,POR,turnaround fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right,19.92,Made,,,,,20.0,,,,,,,,,,,,,
298,PT02M35.00S,2022-10-22T03:04:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,94.30026281208936,51.470588235294116,1610612756,37,49,2022-10-22T03:04:46Z,2910000,7.0,1.0,1,right,D. Booker driving Layup (13 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,13.0,,,,,,,,,,,,,
299,PT02M23.00S,2022-10-22T03:04:51.9Z,2,REGULAR,3pt,Jump Shot,[],203081,35.29894875164258,75.73529411764706,1610612757,37,49,2022-10-22T03:04:55Z,2920000,-129.0,279.0,1,left,MISS D. Lillard 30' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,30.75,Missed,,,,,,,,,,,,,,,,,,
300,PT02M21.00S,2022-10-22T03:04:53.9Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,37,49,2022-10-22T03:04:55Z,2930000,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,299.0,2.0,2.0,0.0,,,,,,,,,,,,,,
303,PT01M59.00S,2022-10-22T03:05:16.2Z,2,REGULAR,2pt,Jump Shot,[],1629661,90.09526938239159,12.990196078431374,1610612756,37,49,2022-10-22T03:09:56Z,2960000,-185.0,41.0,1,right,MISS C. Johnson 18' fadeaway Shot,[1629661],1610612756.0,PHX,fadeaway,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Left,18.94,Missed,,,,,,,,,,,,,,,,,,
304,PT01M57.00S,2022-10-22T03:05:18.6Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,37,49,2022-10-22T03:05:18Z,2970000,,,0,,J. Nurkic REBOUND (Off:1 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left,,,303.0,6.0,5.0,1.0,,,,,,,,,,,,,,
307,PT01M52.00S,2022-10-22T03:05:28.6Z,2,REGULAR,foul,offensive,[],203081,,,1610612757,37,49,2022-10-22T03:10:43Z,2980000,,,0,,D. Lillard charge offensive FOUL (1 PF),"[203081, 1626166]",1610612757.0,POR,charge,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1146.0,1.0,0.0,Payne,1626166.0,,,,,
309,PT01M52.00S,2022-10-22T03:05:28.6Z,2,REGULAR,turnover,offensive foul,[],203081,,,1610612757,37,49,2022-10-22T03:05:28Z,3000000,,,0,,D. Lillard offensive foul TURNOVER (2 TO),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1146.0,,,,,,,2.0,,
310,PT01M52.00S,2022-10-22T03:05:33.8Z,2,REGULAR,substitution,out,[],1626166,,,1610612756,37,49,2022-10-22T03:05:39Z,3010000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M52.00S,2022-10-22T03:05:33.8Z,2,REGULAR,substitution,in,[],101108,,,1610612756,37,49,2022-10-22T03:05:39Z,3020000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M33.00S,2022-10-22T03:06:02.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],101108,78.0059132720105,63.48039215686274,1610612756,37,49,2022-10-22T03:11:09Z,3030000,67.0,154.0,1,right,MISS C. Paul 16' fadeaway Shot,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,16.83,Missed,,,,,,,,,,,,,,,,,,
314,PT01M30.00S,2022-10-22T03:06:05.2Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,37,49,2022-10-22T03:06:06Z,3040000,,,0,,J. Nurkic REBOUND (Off:1 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Right Center,,,313.0,7.0,6.0,1.0,,,,,,,,,,,,,,
315,PT01M27.00S,2022-10-22T03:06:10.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629006,,,1610612757,37,49,2022-10-22T03:06:18Z,3050000,,,0,,J. Okogie shooting personal FOUL (1 PF) (Hart 2 FT),"[1629006, 1628404]",1610612756.0,PHX,shooting,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203177.0,1.0,0.0,Hart,1628404.0,,,,,
317,PT01M27.00S,2022-10-22T03:06:43.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628404,,,1610612757,38,49,2022-10-22T03:06:43Z,3070000,,,0,,J. Hart Free Throw 1 of 2 (5 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
318,PT01M27.00S,2022-10-22T03:06:58.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628404,,,1610612757,39,49,2022-10-22T03:06:58Z,3080000,,,0,,J. Hart Free Throw 2 of 2 (6 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
319,PT01M09.00S,2022-10-22T03:07:19.4Z,2,REGULAR,2pt,Jump Shot,[],1626164,78.66294349540078,30.14705882352941,1610612756,39,49,2022-10-22T03:07:28Z,3090000,-99.0,148.0,1,right,MISS D. Booker 17' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,17.83,Missed,,,,,,,,,,,,,,,,,,
320,PT01M06.00S,2022-10-22T03:07:22.4Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,39,49,2022-10-22T03:07:28Z,3100000,,,0,,D. Lillard REBOUND (Off:1 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,,,319.0,2.0,1.0,1.0,,,,,,,,,,,,,,
321,PT01M04.00S,2022-10-22T03:07:28.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629006,,,1610612757,39,49,2022-10-22T03:07:34Z,3110000,,,0,,J. Okogie personal FOUL (2 PF) (Lillard 2 FT),"[1629006, 203081]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,203177.0,2.0,0.0,Lillard,203081.0,,,,,
323,PT01M04.00S,2022-10-22T03:08:11.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203081,,,1610612757,40,49,2022-10-22T03:08:11Z,3130000,,,0,,D. Lillard Free Throw 1 of 2 (21 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
324,PT01M04.00S,2022-10-22T03:08:26.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203081,,,1610612757,41,49,2022-10-22T03:08:26Z,3140000,,,0,,D. Lillard Free Throw 2 of 2 (22 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
325,PT00M56.80S,2022-10-22T03:08:38.7Z,2,REGULAR,turnover,traveling,[],1629661,,,1610612756,41,49,2022-10-22T03:08:48Z,3150000,,,0,,C. Johnson traveling TURNOVER (2 TO),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,202053.0,,,,,,,2.0,,
326,PT00M47.00S,2022-10-22T03:08:57.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203081,33.85348226018397,29.65686274509804,1610612757,44,49,2022-10-22T03:09:02Z,3160000,102.0,266.0,1,left,D. Lillard 28' 3PT step back (25 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,28.45,Made,,,,,25.0,,,,,,,,,,,,,
327,PT00M30.40S,2022-10-22T03:09:23.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],101108,94.30026281208936,57.35294117647059,1610612756,44,51,2022-10-22T03:09:27Z,3170000,37.0,1.0,1,right,C. Paul driving Layup (4 PTS) (D. Booker 2 AST),"[101108, 1626164]",1610612756.0,PHX,driving,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,3.68,Made,,,,,4.0,D. Booker,1626164.0,2.0,,,,,,,,,,
328,PT00M10.30S,2022-10-22T03:09:44.6Z,2,REGULAR,3pt,Jump Shot,[],203081,30.699737187910642,14.215686274509803,1610612757,47,51,2022-10-22T03:09:51Z,3180000,179.0,236.0,1,left,D. Lillard 29' 3PT pullup (28 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,29.62,Made,,,,,28.0,,,,,,,,,,,,,
329,PT00M04.40S,2022-10-22T03:10:02.0Z,2,REGULAR,foul,personal,[],203924,,,1610612756,47,51,2022-10-22T03:17:36Z,3190000,,,0,,J. Grant take personal FOUL (1 PF),"[203924, 101108]",1610612757.0,POR,take,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202053.0,1.0,0.0,Paul,101108.0,,,,,
331,PT00M04.40S,2022-10-22T03:10:16.4Z,2,REGULAR,substitution,out,[],1628404,,,1610612756,47,51,2022-10-22T03:10:21Z,3210000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M04.40S,2022-10-22T03:10:16.4Z,2,REGULAR,substitution,out,[],1629006,,,1610612756,47,51,2022-10-22T03:10:21Z,3220000,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M04.40S,2022-10-22T03:10:16.4Z,2,REGULAR,substitution,in,[],1626159,,,1610612756,47,51,2022-10-22T03:10:21Z,3230000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M04.40S,2022-10-22T03:10:16.4Z,2,REGULAR,substitution,in,[],1628969,,,1610612756,47,51,2022-10-22T03:10:21Z,3240000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M00.30S,2022-10-22T03:10:36.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626159,,,1610612756,47,51,2022-10-22T03:10:42Z,3250000,,,0,,J. Winslow shooting personal FOUL (2 PF) (Booker 2 FT),"[1626159, 1626164]",1610612757.0,POR,shooting,,,Winslow,J. Winslow,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202053.0,2.0,0.0,Booker,1626164.0,,,,,
337,PT00M00.30S,2022-10-22T03:10:58.9Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,47,52,2022-10-22T03:10:58Z,3270000,,,0,,D. Booker Free Throw 1 of 2 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
338,PT00M00.30S,2022-10-22T03:11:12.3Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,47,53,2022-10-22T03:11:12Z,3280000,,,0,,D. Booker Free Throw 2 of 2 (15 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
339,PT00M00.00S,2022-10-22T03:11:15.8Z,2,REGULAR,period,end,[],0,,,1610612757,47,53,2022-10-22T03:11:15Z,3290000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-10-22T03:26:19.5Z,3,REGULAR,substitution,out,['startperiod'],1626159,,,1610612757,47,53,2022-10-22T03:26:36Z,3300000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-10-22T03:26:19.5Z,3,REGULAR,substitution,out,['startperiod'],1629661,,,1610612757,47,53,2022-10-22T03:26:36Z,3320000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-10-22T03:26:19.5Z,3,REGULAR,substitution,in,['startperiod'],1628404,,,1610612757,47,53,2022-10-22T03:26:36Z,3330000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-10-22T03:26:19.5Z,3,REGULAR,substitution,in,['startperiod'],1628470,,,1610612757,47,53,2022-10-22T03:26:36Z,3350000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-10-22T03:26:38.0Z,3,REGULAR,period,start,[],0,,,1610612756,47,53,2022-10-22T03:26:38Z,3360000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M58.00S,2022-10-22T03:26:52.9Z,3,REGULAR,turnover,out-of-bounds,[],1628470,,,1610612756,47,53,2022-10-22T03:28:11Z,3370000,,,0,,T. Craig lost ball out-of-bounds TURNOVER (1 TO),[1628470],1610612756.0,PHX,lost ball,,,Craig,T. Craig,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,1.0,,
349,PT11M45.00S,2022-10-22T03:27:11.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203994,93.51182654402102,49.754901960784316,1610612757,49,53,2022-10-22T03:28:12Z,3380000,-1.0,8.0,1,right,J. Nurkic Layup (7 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,7.0,,,,,,,,,,,,,
350,PT11M21.00S,2022-10-22T03:27:35.3Z,3,REGULAR,2pt,Jump Shot,[],1629028,23.078186596583443,67.40196078431373,1610612756,49,53,2022-10-22T03:27:39Z,3390000,-87.0,164.0,1,left,MISS D. Ayton 18' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,18.6,Missed,,,,,,,,,,,,,,,,,,
