actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
517,PT09M43.00S,2022-11-03T04:04:27.4Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,75,89,2022-11-03T04:04:29Z,5090000,,,0,,D. Bane REBOUND (Off:1 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,516.0,5.0,4.0,1.0,,,,,,,,,,,,,
518,PT09M36.00S,2022-11-03T04:04:35.4Z,4,REGULAR,3pt,Jump Shot,[],1630217,31.35676741130092,28.921568627450984,1610612763,75,92,2022-11-03T04:04:39Z,5100000,105.0,242.0,1,left,D. Bane 26' 3PT pullup (18 PTS) (S. Adams 3 AST),"[1630217, 203500]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,26.42,Made,18.0,,,,,S. Adams,203500.0,3.0,,,,,,,,,,
522,PT09M19.00S,2022-11-03T04:04:51.0Z,4,REGULAR,3pt,Jump Shot,[],203924,73.01248357424441,15.686274509803921,1610612757,75,92,2022-11-03T04:04:56Z,5120000,-172.0,201.0,1,right,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
523,PT09M16.00S,2022-11-03T04:04:54.0Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,75,92,2022-11-03T04:04:56Z,5130000,,,0,,J. Konchar REBOUND (Off:2 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,522.0,5.0,3.0,2.0,,,,,,,,,,,,,
524,PT09M10.00S,2022-11-03T04:05:01.0Z,4,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,75,92,2022-11-03T04:05:10Z,5140000,,,0,,D. Bane bad pass out-of-bounds TURNOVER (3 TO),[1630217],1610612763.0,MEM,bad pass,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1627534.0,,,,,3.0,,
525,PT09M07.00S,2022-11-03T04:05:23.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630553,93.51182654402102,50.49019607843137,1610612757,77,92,2022-11-03T04:05:33Z,5150000,2.0,8.0,1,right,K. Johnson alley-oop DUNK (8 PTS) (J. Nurkic 4 AST),"[1630553, 203994]",1610612757.0,POR,alley-oop,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.89,Made,8.0,,,,,J. Nurkic,203994.0,4.0,,,,,,,,,,
527,PT08M50.00S,2022-11-03T04:05:41.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,5.995400788436268,49.26470588235294,1610612763,77,94,2022-11-03T04:05:44Z,5170000,4.0,4.0,1,left,J. Konchar cutting Layup (10 PTS) (S. Adams 4 AST),"[1629723, 203500]",1610612763.0,MEM,cutting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,0.54,Made,10.0,,,,,S. Adams,203500.0,4.0,,,,,,,,,,
529,PT08M32.00S,2022-11-03T04:05:58.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630553,89.56964520367937,39.46078431372549,1610612757,77,94,2022-11-03T04:06:05Z,5190000,-53.0,46.0,1,right,MISS K. Johnson 6' floating Shot,[1630553],1610612757.0,POR,floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,,,,,,,,,,
530,PT08M30.00S,2022-11-03T04:06:00.1Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,77,94,2022-11-03T04:06:05Z,5200000,,,0,,S. Adams REBOUND (Off:2 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,529.0,9.0,7.0,2.0,,,,,,,,,,,,,
531,PT08M20.00S,2022-11-03T04:06:10.5Z,4,REGULAR,3pt,Jump Shot,[],1629723,26.10052562417871,15.686274509803921,1610612763,77,94,2022-11-03T04:06:14Z,5210000,172.0,193.0,1,left,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
532,PT08M18.00S,2022-11-03T04:06:12.5Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612757,77,94,2022-11-03T04:06:14Z,5220000,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,531.0,2.0,1.0,1.0,,,,,,,,,,,,,
533,PT08M15.00S,2022-11-03T04:06:16.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203924,93.51182654402102,51.225490196078425,1610612757,79,94,2022-11-03T04:06:22Z,5230000,6.0,8.0,1,right,J. Grant running DUNK (14 PTS) (K. Johnson 2 AST),"[203924, 1630553]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.05,Made,14.0,,,,,K. Johnson,1630553.0,2.0,,,,,,,,,,
535,PT07M51.00S,2022-11-03T04:06:39.1Z,4,REGULAR,2pt,Jump Shot,[],203500,18.873193166885677,67.15686274509804,1610612763,79,94,2022-11-03T04:06:45Z,5250000,-86.0,125.0,1,left,MISS S. Adams 15' floating Shot,[203500],1610612763.0,MEM,floating,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,15.15,Missed,,,,,,,,,,,,,,,,,,
536,PT07M48.00S,2022-11-03T04:06:42.1Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,79,94,2022-11-03T04:06:45Z,5260000,,,0,,J. Grant REBOUND (Off:0 Def:4),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,,,,535.0,4.0,4.0,0.0,,,,,,,,,,,,,
537,PT07M28.00S,2022-11-03T04:07:01.9Z,4,REGULAR,3pt,Jump Shot,[],203924,68.9388961892247,69.36274509803921,1610612757,79,94,2022-11-03T04:07:06Z,5270000,97.0,239.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
538,PT07M27.00S,2022-11-03T04:07:02.9Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,79,94,2022-11-03T04:07:06Z,5280000,,,0,,S. Aldama REBOUND (Off:2 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,537.0,6.0,4.0,2.0,,,,,,,,,,,,,
539,PT07M17.00S,2022-11-03T04:07:14.1Z,4,REGULAR,3pt,Jump Shot,[],1626145,9.674770039421814,96.07843137254902,1610612763,79,94,2022-11-03T04:07:19Z,5290000,-230.0,38.0,1,left,MISS T. Jones 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.36,Missed,,,,,,,,,,,,,,,,,,
540,PT07M14.00S,2022-11-03T04:07:17.1Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,79,94,2022-11-03T04:07:19Z,5300000,,,0,,J. Nurkic REBOUND (Off:6 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Left Corner 3,24+ Left,,,,539.0,12.0,6.0,6.0,,,,,,,,,,,,,
541,PT07M09.00S,2022-11-03T04:07:22.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628404,91.40932982917214,4.411764705882353,1610612757,79,94,2022-11-03T04:07:27Z,5310000,-228.0,28.0,1,right,MISS J. Hart running 3PT,[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
542,PT07M06.00S,2022-11-03T04:07:25.2Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,79,94,2022-11-03T04:07:27Z,5320000,,,0,,D. Bane REBOUND (Off:1 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,541.0,6.0,5.0,1.0,,,,,,,,,,,,,
543,PT06M54.00S,2022-11-03T04:07:37.2Z,4,REGULAR,3pt,Jump Shot,[],1630583,8.623521681997373,1.715686274509804,1610612763,79,94,2022-11-03T04:07:51Z,5330000,241.0,29.0,1,left,MISS S. Aldama 24' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,24.31,Missed,,,,,,,,,,,,,,,,,,
544,PT06M53.00S,2022-11-03T04:07:38.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,79,94,2022-11-03T04:07:51Z,5340000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,,543.0,,,,,,,,,,,,,,,,
545,PT06M53.00S,2022-11-03T04:07:43.9Z,4,REGULAR,foul,personal,[],203500,,,1610612757,79,94,2022-11-03T04:07:47Z,5350000,,,0,,S. Adams loose ball personal FOUL (2 PF),"[203500, 203994]",1610612763.0,MEM,loose ball,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202007.0,2.0,0.0,Nurkic,203994.0,,,
547,PT06M53.00S,2022-11-03T04:07:51.5Z,4,REGULAR,foul,technical,['1freethrow'],203500,,,1610612757,79,94,2022-11-03T04:08:02Z,5370000,,,0,,S. Adams technical FOUL (1 Tech),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,202007.0,2.0,1.0,,,,,
548,PT06M53.00S,2022-11-03T04:08:12.4Z,4,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,80,94,2022-11-03T04:08:12Z,5380000,,,0,,A. Simons technical Free Throw 1 of 1 (21 PTS),[1629014],1610612757.0,POR,technical,,,Simons,A. Simons,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
549,PT06M53.00S,2022-11-03T04:08:15.5Z,4,REGULAR,substitution,out,[],1630217,,,1610612757,80,94,2022-11-03T04:08:23Z,5390000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M53.00S,2022-11-03T04:08:15.5Z,4,REGULAR,substitution,out,[],1629723,,,1610612757,80,94,2022-11-03T04:08:23Z,5400000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M53.00S,2022-11-03T04:08:15.5Z,4,REGULAR,substitution,in,[],1628415,,,1610612757,80,94,2022-11-03T04:08:23Z,5410000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M53.00S,2022-11-03T04:08:15.5Z,4,REGULAR,substitution,in,[],1629630,,,1610612757,80,94,2022-11-03T04:08:23Z,5420000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M38.00S,2022-11-03T04:08:43.2Z,4,REGULAR,foul,personal,['2freethrow'],1626145,,,1610612757,80,94,2022-11-03T04:08:53Z,5430000,,,0,,T. Jones shooting personal FOUL (2 PF) (Grant 2 FT),"[1626145, 203924]",1610612763.0,MEM,shooting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,2.0,0.0,Grant,203924.0,,,
555,PT06M38.00S,2022-11-03T04:09:13.3Z,4,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,81,94,2022-11-03T04:09:13Z,5450000,,,0,,J. Grant Free Throw 1 of 2 (15 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
556,PT06M38.00S,2022-11-03T04:09:20.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,81,94,2022-11-03T04:09:20Z,5460000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M38.00S,2022-11-03T04:10:40.2Z,4,REGULAR,substitution,out,[],1630583,,,1610612757,81,94,2022-11-03T04:12:27Z,5470000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M38.00S,2022-11-03T04:10:40.2Z,4,REGULAR,substitution,in,[],1631223,,,1610612757,81,94,2022-11-03T04:12:27Z,5480000,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M38.00S,2022-11-03T04:12:47.4Z,4,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,82,94,2022-11-03T04:12:47Z,5490000,,,0,,J. Grant Free Throw 2 of 2 (16 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
560,PT06M24.00S,2022-11-03T04:13:05.7Z,4,REGULAR,2pt,Jump Shot,[],1629630,20.45006570302234,51.225490196078425,1610612763,82,94,2022-11-03T04:13:13Z,5500000,-6.0,140.0,1,left,MISS J. Morant 13' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Mid-Range,8-16 Center,13.98,Missed,,,,,,,,,,,,,,,,,,
561,PT06M20.00S,2022-11-03T04:13:09.7Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612757,82,94,2022-11-03T04:13:13Z,5510000,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Center,,,,560.0,3.0,2.0,1.0,,,,,,,,,,,,,
562,PT06M18.00S,2022-11-03T04:13:15.1Z,4,REGULAR,turnover,double dribble,[],1630553,,,1610612757,82,94,2022-11-03T04:13:26Z,5520000,,,0,,K. Johnson double dribble TURNOVER (1 TO),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1627534.0,,,,,1.0,,
563,PT06M02.00S,2022-11-03T04:13:40.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,9.017739816031538,40.19607843137255,1610612763,82,94,2022-11-03T04:14:38Z,5530000,49.0,32.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,,,,,,,,,,,,,
564,PT06M00.00S,2022-11-03T04:13:42.7Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612757,82,94,2022-11-03T04:13:44Z,5540000,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,563.0,4.0,4.0,0.0,,,,,,,,,,,,,
565,PT05M57.00S,2022-11-03T04:13:47.1Z,4,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612757,82,94,2022-11-03T04:13:56Z,5550000,,,0,,D. Brooks shooting personal FOUL (2 PF) (Hart 2 FT),"[1628415, 1628404]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,2.0,0.0,Hart,1628404.0,,,
567,PT05M57.00S,2022-11-03T04:14:24.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628404,,,1610612757,83,94,2022-11-03T04:14:48Z,5570000,,,0,,J. Hart Free Throw 1 of 2 (3 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
568,PT05M57.00S,2022-11-03T04:14:24.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628404,,,1610612757,83,94,2022-11-03T04:14:48Z,5580000,,,0,,MISS J. Hart Free Throw 2 of 2,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
569,PT05M55.00S,2022-11-03T04:14:26.2Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612757,83,94,2022-11-03T04:14:48Z,5590000,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,568.0,5.0,4.0,1.0,,,,,,,,,,,,,
570,PT05M55.00S,2022-11-03T04:14:45.7Z,4,REGULAR,foul,personal,['2freethrow'],1631223,,,1610612757,83,94,2022-11-03T04:14:53Z,5600000,,,0,,D. Roddy shooting personal FOUL (3 PF) (Hart 2 FT),"[1631223, 1628404]",1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202007.0,3.0,0.0,Hart,1628404.0,,,
572,PT05M55.00S,2022-11-03T04:15:17.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628404,,,1610612757,84,94,2022-11-03T04:15:17Z,5620000,,,0,,J. Hart Free Throw 1 of 2 (4 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
573,PT05M55.00S,2022-11-03T04:15:33.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628404,,,1610612757,85,94,2022-11-03T04:15:33Z,5630000,,,0,,J. Hart Free Throw 2 of 2 (5 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
574,PT05M33.00S,2022-11-03T04:15:56.2Z,4,REGULAR,3pt,Jump Shot,[],1631223,24.129434954007884,88.72549019607843,1610612763,85,94,2022-11-03T04:16:00Z,5640000,-194.0,174.0,1,left,MISS D. Roddy 26' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
575,PT05M30.00S,2022-11-03T04:15:59.2Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612757,85,94,2022-11-03T04:16:00Z,5650000,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,574.0,4.0,3.0,1.0,,,,,,,,,,,,,
576,PT05M24.00S,2022-11-03T04:16:06.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,92.72339027595268,45.34313725490196,1610612757,87,94,2022-11-03T04:16:15Z,5660000,-23.0,16.0,1,right,A. Simons driving finger roll Layup (23 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,2.82,Made,23.0,,,,,,,,,,,,,,,,,
577,PT05M24.00S,2022-11-03T04:16:10.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,87,94,2022-11-03T04:16:10Z,5670000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M24.00S,2022-11-03T04:17:18.5Z,4,REGULAR,substitution,out,[],1631223,,,1610612763,87,94,2022-11-03T04:17:40Z,5680000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M24.00S,2022-11-03T04:17:18.5Z,4,REGULAR,substitution,in,[],1630583,,,1610612763,87,94,2022-11-03T04:17:40Z,5690000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M24.00S,2022-11-03T04:17:18.5Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,87,94,2022-11-03T04:18:10Z,5700000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M24.00S,2022-11-03T04:17:18.5Z,4,REGULAR,substitution,in,[],1630217,,,1610612763,87,94,2022-11-03T04:18:10Z,5710000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M06.00S,2022-11-03T04:18:15.5Z,4,REGULAR,foul,personal,['2freethrow'],203924,,,1610612763,87,94,2022-11-03T04:36:56Z,5720000,,,0,,J. Grant personal FOUL (1 PF) (Brooks 2 FT),"[203924, 1628415]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1627534.0,1.0,0.0,Brooks,1628415.0,,,
585,PT05M06.00S,2022-11-03T04:18:59.7Z,4,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,87,95,2022-11-03T04:18:59Z,5750000,,,0,,D. Brooks Free Throw 1 of 2 (8 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
586,PT05M06.00S,2022-11-03T04:19:12.3Z,4,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,87,96,2022-11-03T04:19:12Z,5760000,,,0,,D. Brooks Free Throw 2 of 2 (9 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
587,PT04M46.00S,2022-11-03T04:19:34.8Z,4,REGULAR,3pt,Jump Shot,[],203924,65.25952693823915,52.20588235294118,1610612757,90,96,2022-11-03T04:19:38Z,5770000,11.0,274.0,1,right,J. Grant 27' 3PT pullup (19 PTS) (A. Simons 6 AST),"[203924, 1629014]",1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,27.43,Made,19.0,,,,,A. Simons,1629014.0,6.0,,,,,,,,,,
589,PT04M22.00S,2022-11-03T04:19:58.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,15.062417871222076,48.77450980392157,1610612763,90,96,2022-11-03T04:20:06Z,5790000,6.0,89.0,1,left,MISS J. Morant 8' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,8.93,Missed,,,,,,,,,,,,,,,,,,
590,PT04M22.00S,2022-11-03T04:19:58.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,90,96,2022-11-03T04:20:06Z,5800000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,589.0,,,,,,,,,,,,,,,,
592,PT04M11.00S,2022-11-03T04:20:16.3Z,4,REGULAR,3pt,Jump Shot,[],1629014,67.62483574244416,78.92156862745098,1610612757,93,96,2022-11-03T04:20:20Z,5820000,145.0,252.0,1,right,A. Simons 29' 3PT  (26 PTS) (K. Johnson 3 AST),"[1629014, 1630553]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,29.04,Made,26.0,,,,,K. Johnson,1630553.0,3.0,,,,,,,,,,
594,PT03M57.00S,2022-11-03T04:20:29.6Z,4,REGULAR,3pt,Jump Shot,[],1630217,24.917871222076215,12.009803921568627,1610612763,93,96,2022-11-03T04:20:34Z,5840000,190.0,182.0,1,left,MISS D. Bane 26' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
595,PT03M54.00S,2022-11-03T04:20:32.6Z,4,REGULAR,rebound,defensive,[],1630553,,,1610612757,93,96,2022-11-03T04:20:34Z,5850000,,,0,,K. Johnson REBOUND (Off:1 Def:4),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,594.0,5.0,4.0,1.0,,,,,,,,,,,,,
596,PT03M39.00S,2022-11-03T04:20:48.4Z,4,REGULAR,3pt,Jump Shot,[],1629014,64.47109067017082,28.676470588235293,1610612757,96,96,2022-11-03T04:20:52Z,5860000,-107.0,281.0,1,right,A. Simons 30' 3PT pullup (29 PTS) (J. Grant 3 AST),"[1629014, 203924]",1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,30.1,Made,29.0,,,,,J. Grant,203924.0,3.0,,,,,,,,,,
598,PT03M22.00S,2022-11-03T04:21:04.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,8.492115637319317,54.90196078431373,1610612763,96,96,2022-11-03T04:21:09Z,5880000,-25.0,27.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,,,,,,,,
599,PT03M19.00S,2022-11-03T04:21:07.8Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,96,96,2022-11-03T04:21:09Z,5890000,,,0,,S. Adams REBOUND (Off:3 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,598.0,10.0,7.0,3.0,,,,,,,,,,,,,
600,PT03M19.00S,2022-11-03T04:21:07.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,96,98,2022-11-03T04:21:07Z,5900000,0.0,0.0,1,left,S. Adams tip Layup (14 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,0.0,Made,14.0,,,,,,,,,,,,,,,,,
601,PT03M09.00S,2022-11-03T04:21:17.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,93.38042049934296,51.9607843137255,1610612757,98,98,2022-11-03T04:21:23Z,5910000,10.0,10.0,1,right,K. Johnson driving Layup (10 PTS) (A. Simons 7 AST),"[1630553, 1629014]",1610612757.0,POR,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.38,Made,10.0,,,,,A. Simons,1629014.0,7.0,,,,,,,,,,
602,PT02M51.00S,2022-11-03T04:21:37.0Z,4,REGULAR,foul,personal,['2freethrow'],203994,,,1610612763,98,98,2022-11-03T04:21:46Z,5920000,,,0,,J. Nurkic shooting personal FOUL (4 PF) (Morant 2 FT),"[203994, 1629630]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,4.0,0.0,Morant,1629630.0,,,
604,PT02M51.00S,2022-11-03T04:22:16.1Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,98,99,2022-11-03T04:22:16Z,5940000,,,0,,J. Morant Free Throw 1 of 2 (19 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
