actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
170,PT00M23.00S,2023-04-01T02:34:12.2Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,27,36,2023-04-01T02:35:00Z,1650000,False,,,0,,T. Lyles REBOUND (Off:0 Def:4),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,168.0,4.0,4.0,0.0,,,,,,
171,PT00M00.90S,2023-04-01T02:34:35.9Z,1,REGULAR,foul,personal,[],1627885,,,1610612758,27,36,2023-04-01T02:35:22Z,1660000,False,,,0,,S. Harrison personal FOUL (2 PF),"[1627885, 1628368]",1610612757.0,POR,,,,Harrison,S. Harrison,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,,,2.0,0.0,Fox,1628368.0,,
175,PT00M00.00S,2023-04-01T02:35:05.2Z,1,REGULAR,period,end,[],0,,,1610612758,27,36,2023-04-01T02:35:05Z,1700000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-04-01T02:36:55.4Z,2,REGULAR,substitution,out,['startperiod'],1627885,,,1610612758,27,36,2023-04-01T02:37:28Z,1710000,False,,,0,,SUB out: S. Harrison,[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-04-01T02:36:55.4Z,2,REGULAR,substitution,in,['startperiod'],1630219,,,1610612758,27,36,2023-04-01T02:37:28Z,1720000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-04-01T02:37:41.1Z,2,REGULAR,period,start,[],0,,,1610612758,27,36,2023-04-01T02:37:41Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M42.00S,2023-04-01T02:37:58.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,10.726018396846255,62.5,1610612758,27,36,2023-04-01T02:38:05Z,1740000,False,-62.0,48.0,1,left,MISS M. Monk 7' turnaround Shot,[1628370],1610612758.0,SAC,turnaround,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,7.9,Missed,,,,,,,,,,,,,,,,
180,PT11M40.00S,2023-04-01T02:38:01.0Z,2,REGULAR,rebound,offensive,[],203084,,,1610612758,27,36,2023-04-01T02:38:01Z,1750000,False,,,0,,H. Barnes REBOUND (Off:2 Def:0),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,179.0,2.0,0.0,2.0,,,,,,
181,PT11M38.00S,2023-04-01T02:38:02.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,29.122864651773984,75.0,1610612758,27,36,2023-04-01T02:38:21Z,1760000,False,-125.0,221.0,1,left,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,25.42,Missed,,,,,,,,,,,,,,,,
182,PT11M38.00S,2023-04-01T02:38:02.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,27,36,2023-04-01T02:38:21Z,1770000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,181.0,,,,,,,,,
183,PT11M37.00S,2023-04-01T02:38:06.7Z,2,REGULAR,foul,personal,[],203458,,,1610612757,27,36,2023-04-01T02:39:39Z,1780000,False,,,0,,A. Len loose ball personal FOUL (1 PF),"[203458, 1630219]",1610612758.0,SAC,loose ball,,,Len,A. Len,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,,,1.0,0.0,Mays,1630219.0,,
185,PT11M18.00S,2023-04-01T02:38:38.4Z,2,REGULAR,3pt,Jump Shot,[],1631219,69.85873850197109,19.362745098039216,1610612757,27,36,2023-04-01T02:38:43Z,1800000,False,-153.0,231.0,1,right,MISS J. Butler Jr. 27' 3PT,[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,Above the Break 3,24+ Left Center,,,27.7,Missed,,,,,,,,,,,,,,,,
186,PT11M16.00S,2023-04-01T02:38:40.4Z,2,REGULAR,rebound,offensive,[],1630219,,,1610612757,27,36,2023-04-01T02:38:43Z,1810000,False,,,0,,S. Mays REBOUND (Off:1 Def:1),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,185.0,2.0,1.0,1.0,,,,,,
187,PT11M09.00S,2023-04-01T02:38:47.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628995,94.43166885676742,52.450980392156865,1610612757,29,36,2023-04-01T02:38:54Z,1820000,False,12.0,0.0,1,right,K. Knox II driving Layup (2 PTS),[1628995],1610612757.0,POR,driving,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,,,1.23,Made,2.0,,,,,,,,,,,,,,,
188,PT10M51.00S,2023-04-01T02:39:08.0Z,2,REGULAR,foul,personal,['2freethrow'],1631219,,,1610612758,29,36,2023-04-01T02:39:17Z,1830000,False,,,0,,J. Butler Jr. shooting personal FOUL (1 PF) (Barnes 2 FT),"[1631219, 203084]",1610612757.0,POR,shooting,,,Butler Jr.,J. Butler Jr.,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,,,1.0,0.0,Barnes,203084.0,,
190,PT10M51.00S,2023-04-01T02:39:32.7Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,29,37,2023-04-01T02:39:32Z,1850000,False,,,0,,H. Barnes Free Throw 1 of 2 (3 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
191,PT10M51.00S,2023-04-01T02:39:47.0Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,29,38,2023-04-01T02:39:47Z,1860000,False,,,0,,H. Barnes Free Throw 2 of 2 (4 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
192,PT10M36.00S,2023-04-01T02:40:04.8Z,2,REGULAR,3pt,Jump Shot,[],1631133,71.56701708278581,16.911764705882355,1610612757,32,38,2023-04-01T02:40:09Z,1870000,False,-165.0,215.0,1,right,J. Walker 27' 3PT  (5 PTS) (J. Butler Jr. 1 AST),"[1631133, 1631219]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,27.11,Made,5.0,J. Butler Jr.,1631219.0,1.0,,,,,,,,,,,,
194,PT10M26.00S,2023-04-01T02:40:14.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203458,6.258212877792378,50.0,1610612758,32,40,2023-04-01T02:40:21Z,1890000,False,0.0,6.0,1,left,A. Len cutting DUNK (2 PTS) (D. Fox 5 AST),"[203458, 1628368]",1610612758.0,SAC,cutting,,,Len,A. Len,,,,,Restricted Area,0-8 Center,,,0.63,Made,2.0,D. Fox,1628368.0,5.0,,,,,,,,,,,,
196,PT10M18.00S,2023-04-01T02:40:22.2Z,2,REGULAR,3pt,Jump Shot,[],1629642,72.88107752956637,82.59803921568627,1610612757,35,40,2023-04-01T02:40:30Z,1910000,False,163.0,202.0,1,right,N. Little 25' 3PT pullup (6 PTS) (S. Mays 3 AST),"[1629642, 1630219]",1610612757.0,POR,pullup,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,25.99,Made,6.0,S. Mays,1630219.0,3.0,,,,,,,,,,,,
197,PT10M07.00S,2023-04-01T02:40:33.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.389618922470433,51.225490196078425,1610612758,35,42,2023-04-01T02:40:37Z,1920000,False,-6.0,8.0,1,left,D. Fox driving Layup (6 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,0.97,Made,6.0,,,,,,,,,,,,,,,
198,PT09M50.00S,2023-04-01T02:40:49.9Z,2,REGULAR,3pt,Jump Shot,[],1631133,71.17279894875165,20.34313725490196,1610612757,35,42,2023-04-01T02:40:54Z,1930000,False,-148.0,218.0,1,right,MISS J. Walker 26' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,26.41,Missed,,,,,,,,,,,,,,,,
199,PT09M47.00S,2023-04-01T02:40:52.9Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,35,42,2023-04-01T02:40:54Z,1940000,False,,,0,,T. Lyles REBOUND (Off:0 Def:5),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,198.0,5.0,5.0,0.0,,,,,,
200,PT09M40.00S,2023-04-01T02:41:00.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626168,7.046649145860711,50.0,1610612758,35,42,2023-04-01T02:41:05Z,1950000,False,0.0,14.0,1,left,MISS T. Lyles driving DUNK - blocked,"[1626168, 1631133]",1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,1.37,Missed,,,,,Walker,1631133.0,,,,,,,,,,
201,PT09M40.00S,2023-04-01T02:41:00.0Z,2,REGULAR,block,,[],1631133,,,1610612758,35,42,2023-04-01T02:41:02Z,1960000,False,,,0,,J. Walker BLOCK (1 BLK),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
202,PT09M38.00S,2023-04-01T02:41:02.0Z,2,REGULAR,rebound,defensive,[],1628995,,,1610612757,35,42,2023-04-01T02:41:05Z,1970000,False,,,0,,K. Knox II REBOUND (Off:1 Def:2),[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200.0,3.0,2.0,1.0,,,,,,
203,PT09M33.00S,2023-04-01T02:41:09.5Z,2,REGULAR,turnover,out-of-bounds,[],1630219,,,1610612757,35,42,2023-04-01T02:41:15Z,1980000,False,,,0,,S. Mays lost ball out-of-bounds TURNOVER (1 TO),[1630219],1610612757.0,POR,lost ball,,,Mays,S. Mays,,,,,Mid-Range,16-24 Center,201246.0,1.0,,,,,,,,,,,,,,,,,,
204,PT09M25.00S,2023-04-01T02:41:23.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628368,5.338370565045992,52.450980392156865,1610612758,35,44,2023-04-01T02:41:28Z,1990000,False,-12.0,-2.0,1,left,D. Fox driving floating Jump Shot (8 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,1.25,Made,8.0,,,,,,,,,,,,,,,
205,PT09M12.00S,2023-04-01T02:41:35.2Z,2,REGULAR,3pt,Jump Shot,[],1630219,71.56701708278581,79.90196078431373,1610612757,38,44,2023-04-01T02:41:40Z,2000000,False,150.0,215.0,1,right,S. Mays 26' 3PT pullup (8 PTS),[1630219],1610612757.0,POR,pullup,,,Mays,S. Mays,,,,,Above the Break 3,24+ Right Center,,,26.17,Made,8.0,,,,,,,,,,,,,,,
206,PT09M11.00S,2023-04-01T02:41:39.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,38,44,2023-04-01T02:41:39Z,2010000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M11.00S,2023-04-01T02:43:55.0Z,2,REGULAR,substitution,out,[],1631219,,,1610612758,38,44,2023-04-01T02:44:19Z,2020000,False,,,0,,SUB out: J. Butler Jr.,[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M11.00S,2023-04-01T02:43:55.0Z,2,REGULAR,substitution,out,[],1631133,,,1610612758,38,44,2023-04-01T02:44:19Z,2030000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M11.00S,2023-04-01T02:43:55.0Z,2,REGULAR,substitution,in,[],1631101,,,1610612758,38,44,2023-04-01T02:44:19Z,2040000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M11.00S,2023-04-01T02:43:55.0Z,2,REGULAR,substitution,in,[],1629234,,,1610612758,38,44,2023-04-01T02:44:19Z,2050000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M50.00S,2023-04-01T02:45:07.8Z,2,REGULAR,3pt,Jump Shot,[],1626168,21.632720105124836,91.91176470588235,1610612758,38,47,2023-04-01T02:45:12Z,2070000,False,-210.0,151.0,1,left,T. Lyles 25' 3PT  (5 PTS) (M. Monk 2 AST),"[1626168, 1628370]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,25.82,Made,5.0,M. Monk,1628370.0,2.0,,,,,,,,,,,,
215,PT08M31.00S,2023-04-01T02:45:29.9Z,2,REGULAR,foul,personal,[],1628370,,,1610612757,38,47,2023-04-01T02:45:38Z,2090000,False,,,0,,M. Monk personal FOUL (1 PF),"[1628370, 1628995]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Right,201246.0,,,,,,,,,,,,,,1.0,0.0,Knox II,1628995.0,,
217,PT08M31.00S,2023-04-01T02:45:35.0Z,2,REGULAR,substitution,out,[],1628368,,,1610612757,38,47,2023-04-01T02:45:46Z,2110000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M31.00S,2023-04-01T02:45:35.0Z,2,REGULAR,substitution,out,[],203458,,,1610612757,38,47,2023-04-01T02:45:46Z,2120000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M31.00S,2023-04-01T02:45:35.0Z,2,REGULAR,substitution,out,[],203084,,,1610612757,38,47,2023-04-01T02:45:46Z,2130000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M31.00S,2023-04-01T02:45:35.0Z,2,REGULAR,substitution,in,[],1627734,,,1610612757,38,47,2023-04-01T02:45:46Z,2140000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M31.00S,2023-04-01T02:45:35.0Z,2,REGULAR,substitution,in,[],1631099,,,1610612757,38,47,2023-04-01T02:45:46Z,2150000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M31.00S,2023-04-01T02:45:35.0Z,2,REGULAR,substitution,in,[],1630558,,,1610612757,38,47,2023-04-01T02:45:46Z,2160000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M22.00S,2023-04-01T02:46:01.7Z,2,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612757,38,47,2023-04-01T02:46:07Z,2170000,False,,,0,,M. Monk shooting personal FOUL (2 PF) (Eubanks 2 FT),"[1628370, 1629234]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,,,2.0,0.0,Eubanks,1629234.0,,
225,PT08M22.00S,2023-04-01T02:46:26.0Z,2,REGULAR,freethrow,1 of 2,[],1629234,,,1610612757,38,47,2023-04-01T02:46:42Z,2190000,False,,,0,,MISS D. Eubanks Free Throw 1 of 2,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
226,PT08M22.00S,2023-04-01T02:46:26.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,38,47,2023-04-01T02:46:42Z,2200000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,225.0,,,,,,,,,
227,PT08M22.00S,2023-04-01T02:46:26.0Z,2,REGULAR,freethrow,2 of 2,[],1629234,,,1610612757,38,47,2023-04-01T02:46:42Z,2210000,False,,,0,,MISS D. Eubanks Free Throw 2 of 2,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
228,PT08M20.00S,2023-04-01T02:46:28.0Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612757,38,47,2023-04-01T02:46:42Z,2220000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,227.0,3.0,1.0,2.0,,,,,,
229,PT08M17.00S,2023-04-01T02:46:44.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629234,92.59198423127464,54.166666666666664,1610612757,40,47,2023-04-01T02:46:49Z,2230000,False,21.0,17.0,1,right,D. Eubanks Hook (4 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,2.69,Made,4.0,,,,,,,,,,,,,,,
230,PT07M52.00S,2023-04-01T02:47:08.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,6.258212877792378,48.03921568627451,1610612758,40,49,2023-04-01T02:47:14Z,2240000,False,10.0,6.0,1,left,M. Monk driving reverse Layup (7 PTS) (T. Lyles 1 AST),"[1628370, 1626168]",1610612758.0,SAC,driving reverse,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,1.17,Made,7.0,T. Lyles,1626168.0,1.0,,,,,,,,,,,,
232,PT07M37.00S,2023-04-01T02:47:23.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,93.51182654402102,48.77450980392157,1610612757,42,49,2023-04-01T02:47:31Z,2260000,False,-6.0,8.0,1,right,D. Eubanks Layup (6 PTS) (S. Sharpe 4 AST),"[1629234, 1631101]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,1.05,Made,6.0,S. Sharpe,1631101.0,4.0,,,,,,,,,,,,
234,PT07M16.00S,2023-04-01T02:47:46.0Z,2,REGULAR,turnover,bad pass,[],1626168,,,1610612758,42,49,2023-04-01T02:47:53Z,2280000,False,,,0,,T. Lyles bad pass TURNOVER (1 TO),"[1626168, 1629642]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,,1.0,,,,,,,,,,,,,,,,,Little,1629642.0
235,PT07M16.00S,2023-04-01T02:47:46.0Z,2,REGULAR,steal,,[],1629642,,,1610612757,42,49,2023-04-01T02:47:48Z,2290000,False,,,0,,N. Little STEAL (1 STL),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
236,PT07M10.00S,2023-04-01T02:47:53.3Z,2,REGULAR,foul,personal,['2freethrow'],1626168,,,1610612757,42,49,2023-04-01T02:48:01Z,2300000,False,,,0,,T. Lyles shooting personal FOUL (1 PF) (Little 2 FT),"[1626168, 1629642]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,203177.0,,,,,,,,,,,,,,1.0,0.0,Little,1629642.0,,
238,PT07M10.00S,2023-04-01T02:48:17.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629642,,,1610612757,43,49,2023-04-01T02:48:49Z,2320000,False,,,0,,N. Little Free Throw 1 of 2 (7 PTS),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
239,PT07M10.00S,2023-04-01T02:48:17.6Z,2,REGULAR,substitution,out,[],1626168,,,1610612757,43,49,2023-04-01T02:48:21Z,2330000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M10.00S,2023-04-01T02:48:17.6Z,2,REGULAR,substitution,in,[],1628989,,,1610612757,43,49,2023-04-01T02:48:21Z,2340000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M10.00S,2023-04-01T02:48:17.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629642,,,1610612757,43,49,2023-04-01T02:48:49Z,2350000,False,,,0,,MISS N. Little Free Throw 2 of 2,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
242,PT07M07.00S,2023-04-01T02:48:20.0Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,43,49,2023-04-01T02:48:49Z,2360000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,241.0,2.0,1.0,1.0,,,,,,
243,PT06M53.00S,2023-04-01T02:49:04.2Z,2,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612758,43,49,2023-04-01T02:49:10Z,2370000,False,,,0,,D. Eubanks shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1629234, 1627734]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,203177.0,,,,,,,,,,,,,,2.0,0.0,Sabonis,1627734.0,,
245,PT06M53.00S,2023-04-01T02:49:35.1Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,43,49,2023-04-01T02:50:05Z,2390000,False,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
246,PT06M53.00S,2023-04-01T02:49:35.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,43,49,2023-04-01T02:50:05Z,2400000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,245.0,,,,,,,,,
247,PT06M53.00S,2023-04-01T02:49:35.8Z,2,REGULAR,substitution,out,[],1629642,,,1610612758,43,49,2023-04-01T02:49:44Z,2410000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M53.00S,2023-04-01T02:49:35.8Z,2,REGULAR,substitution,out,[],1628995,,,1610612758,43,49,2023-04-01T02:49:44Z,2420000,False,,,0,,SUB out: K. Knox II,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M53.00S,2023-04-01T02:49:35.8Z,2,REGULAR,substitution,in,[],1629680,,,1610612758,43,49,2023-04-01T02:49:44Z,2430000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M53.00S,2023-04-01T02:49:35.8Z,2,REGULAR,substitution,in,[],1630570,,,1610612758,43,49,2023-04-01T02:49:44Z,2440000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M53.00S,2023-04-01T02:49:35.1Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,43,49,2023-04-01T02:50:05Z,2450000,False,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
252,PT06M50.00S,2023-04-01T02:49:38.1Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,43,49,2023-04-01T02:50:05Z,2460000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,251.0,4.0,2.0,2.0,,,,,,
253,PT06M42.00S,2023-04-01T02:50:15.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612757,43,49,2023-04-01T02:50:24Z,2470000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Watford 2 FT),"[1628989, 1630570]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,203177.0,,,,,,,,,,,,,,1.0,0.0,Watford,1630570.0,,
255,PT06M42.00S,2023-04-01T02:50:35.9Z,2,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,44,49,2023-04-01T02:50:35Z,2490000,False,,,0,,T. Watford Free Throw 1 of 2 (3 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
256,PT06M42.00S,2023-04-01T02:50:50.6Z,2,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,45,49,2023-04-01T02:50:50Z,2500000,False,,,0,,T. Watford Free Throw 2 of 2 (4 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
257,PT06M25.00S,2023-04-01T02:51:08.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,6.258212877792378,50.0,1610612758,45,51,2023-04-01T02:51:17Z,2510000,False,0.0,6.0,1,left,D. Sabonis cutting DUNK (8 PTS),[1627734],1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,0.63,Made,8.0,,,,,,,,,,,,,,,
259,PT06M11.00S,2023-04-01T02:51:23.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631099,,,1610612757,45,51,2023-04-01T02:51:29Z,2530000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Watford 2 FT),"[1631099, 1630570]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,101284.0,,,,,,,,,,,,,,2.0,0.0,Watford,1630570.0,,
261,PT06M11.00S,2023-04-01T02:51:55.3Z,2,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,45,51,2023-04-01T02:52:10Z,2550000,False,,,0,,MISS T. Watford Free Throw 1 of 2,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
