actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
428,PT02M24.00S,2022-10-25T03:44:31.8Z,3,REGULAR,substitution,out,[],1629014,,,1610612743,90,80,2022-10-25T03:44:43Z,4230000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M24.00S,2022-10-25T03:44:31.8Z,3,REGULAR,substitution,out,[],1628404,,,1610612743,90,80,2022-10-25T03:44:43Z,4240000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M24.00S,2022-10-25T03:44:31.8Z,3,REGULAR,substitution,out,[],203994,,,1610612743,90,80,2022-10-25T03:44:43Z,4250000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M24.00S,2022-10-25T03:44:31.8Z,3,REGULAR,substitution,in,[],1629234,,,1610612743,90,80,2022-10-25T03:44:43Z,4260000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M24.00S,2022-10-25T03:44:31.8Z,3,REGULAR,substitution,in,[],1631101,,,1610612743,90,80,2022-10-25T03:44:43Z,4270000,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M24.00S,2022-10-25T03:44:31.8Z,3,REGULAR,substitution,in,[],1629642,,,1610612743,90,80,2022-10-25T03:44:43Z,4280000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M11.00S,2022-10-25T03:45:00.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201145,93.9060446780552,45.83333333333333,1610612743,90,80,2022-10-25T03:45:09Z,4290000,-21.0,5.0,1,right,MISS J. Green driving DUNK,[201145],1610612743.0,DEN,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
435,PT02M09.00S,2022-10-25T03:45:02.5Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,90,80,2022-10-25T03:45:02Z,4300000,,,0,,D. Lillard REBOUND (Off:1 Def:5),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,434.0,6.0,5.0,1.0,,,,,,,,,,,,,,
436,PT02M04.00S,2022-10-25T03:45:07.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203081,6.389618922470433,51.470588235294116,1610612757,92,80,2022-10-25T03:45:15Z,4310000,-7.0,8.0,1,left,D. Lillard running Layup (23 PTS),[203081],1610612757.0,POR,running,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.06,Made,,,,,,,,,,23.0,,,,,,,,
437,PT01M48.00S,2022-10-25T03:45:24.1Z,3,REGULAR,3pt,Jump Shot,[],1628432,80.50262812089356,6.372549019607843,1610612743,92,80,2022-10-25T03:46:02Z,4320000,-218.0,131.0,1,right,MISS D. Reed 25' 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
441,PT01M48.00S,2022-10-25T03:45:24.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,92,80,2022-10-25T03:46:02Z,4330000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,437.0,,,,,,,,,,,,,,,,,
438,PT01M45.00S,2022-10-25T03:45:52.5Z,3,REGULAR,jumpball,recovered,[],1630538,,,1610612743,92,80,2022-10-25T03:45:52Z,4340000,,,0,,Jump Ball J. Green vs. D. Eubanks: Tip to B. Hyland,"[1630538, 201145, 1629234]",1610612743.0,DEN,lodgedball,B. Hyland,1630538.0,Hyland,B. Hyland,Green,201145.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,,
442,PT01M42.00S,2022-10-25T03:46:06.2Z,3,REGULAR,foul,personal,[],1629234,,,1610612743,92,80,2022-10-25T03:46:14Z,4370000,,,0,,D. Eubanks personal FOUL (3 PF),"[1629234, 201145]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,16-24 Center,,,,,,,202056.0,3.0,0.0,Green,201145.0,,,,,,,,,
444,PT01M32.00S,2022-10-25T03:46:27.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201145,94.43166885676742,51.225490196078425,1610612743,92,82,2022-10-25T03:46:32Z,4390000,6.0,0.0,1,right,J. Green Layup (7 PTS) (B. Brown 4 AST),"[201145, 1628971]",1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,7.0,,,,B. Brown,1628971.0,4.0,,
446,PT01M19.00S,2022-10-25T03:46:44.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612757,92,82,2022-10-25T03:46:48Z,4410000,,,0,,B. Hyland personal FOUL (1 PF) (Sharpe 2 FT),"[1630538, 1631101]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Left Center,,,,,,,1201.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,,
448,PT01M19.00S,2022-10-25T03:47:15.5Z,3,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,93,82,2022-10-25T03:47:15Z,4430000,,,0,,S. Sharpe Free Throw 1 of 2 (5 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
449,PT01M19.00S,2022-10-25T03:47:36.3Z,3,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,94,82,2022-10-25T03:47:36Z,4440000,,,0,,S. Sharpe Free Throw 2 of 2 (6 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
450,PT01M07.00S,2022-10-25T03:47:49.7Z,3,REGULAR,3pt,Jump Shot,[],1630538,73.14388961892247,83.33333333333334,1610612743,94,85,2022-10-25T03:47:56Z,4450000,167.0,200.0,1,right,B. Hyland 26' 3PT step back (14 PTS),[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,26.03,Made,,,,,,,,,,14.0,,,,,,,,
451,PT00M47.70S,2022-10-25T03:48:08.6Z,3,REGULAR,3pt,Jump Shot,[],203081,29.38567674113009,20.833333333333336,1610612757,97,85,2022-10-25T03:48:14Z,4460000,146.0,224.0,1,left,D. Lillard 26' 3PT step back (26 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.7,Made,,,,,,,,,,26.0,,,,,,,,
452,PT00M30.10S,2022-10-25T03:48:29.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,91.93495400788436,47.549019607843135,1610612743,97,85,2022-10-25T03:48:47Z,4470000,-12.0,23.0,1,right,MISS B. Hyland driving Layup - blocked,"[1630538, 203924]",1610612743.0,DEN,driving,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,Grant,203924.0
453,PT00M30.10S,2022-10-25T03:48:29.6Z,3,REGULAR,block,,[],203924,,,1610612743,97,85,2022-10-25T03:48:31Z,4480000,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
454,PT00M29.60S,2022-10-25T03:48:30.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,97,85,2022-10-25T03:48:47Z,4490000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,452.0,,,,,,,,,,,,,,,,,
456,PT00M29.60S,2022-10-25T03:48:35.3Z,3,REGULAR,substitution,out,[],1629234,,,1610612757,97,85,2022-10-25T03:48:41Z,4510000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT00M29.60S,2022-10-25T03:48:35.3Z,3,REGULAR,substitution,in,[],1630553,,,1610612757,97,85,2022-10-25T03:48:41Z,4520000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT00M15.60S,2022-10-25T03:49:02.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631128,,,1610612757,97,85,2022-10-25T03:49:10Z,4530000,,,0,,C. Braun shooting personal FOUL (1 PF) (Lillard 2 FT),"[1631128, 203081]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,1.0,0.0,Lillard,203081.0,,,,,,,,,
460,PT00M15.60S,2022-10-25T03:49:30.0Z,3,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,98,85,2022-10-25T03:49:30Z,4550000,,,0,,D. Lillard Free Throw 1 of 2 (27 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,27.0,,,,,,,,
461,PT00M15.60S,2022-10-25T03:49:45.8Z,3,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,99,85,2022-10-25T03:49:45Z,4560000,,,0,,D. Lillard Free Throw 2 of 2 (28 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,28.0,,,,,,,,
462,PT00M02.20S,2022-10-25T03:50:05.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631101,,,1610612743,99,85,2022-10-25T03:50:11Z,4570000,,,0,,S. Sharpe personal FOUL (1 PF) (Hyland 2 FT),"[1631101, 1630538]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,,,,101284.0,1.0,0.0,Hyland,1630538.0,,,,,,,,,
464,PT00M02.20S,2022-10-25T03:50:28.7Z,3,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,99,86,2022-10-25T03:50:28Z,4590000,,,0,,B. Hyland Free Throw 1 of 2 (15 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
465,PT00M02.20S,2022-10-25T03:50:28.7Z,3,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,99,86,2022-10-25T03:50:52Z,4600000,,,0,,MISS B. Hyland Free Throw 2 of 2,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
466,PT00M02.20S,2022-10-25T03:50:28.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,99,86,2022-10-25T03:50:52Z,4610000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,465.0,,,,,,,,,,,,,,,,,
467,PT00M00.00S,2022-10-25T03:50:52.0Z,3,REGULAR,period,end,[],0,,,1610612743,99,86,2022-10-25T03:50:52Z,4620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2022-10-25T03:52:55.9Z,4,REGULAR,substitution,out,['startperiod'],203924,,,1610612743,99,86,2022-10-25T03:53:23Z,4630000,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2022-10-25T03:52:55.9Z,4,REGULAR,substitution,out,['startperiod'],1630553,,,1610612743,99,86,2022-10-25T03:53:23Z,4640000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2022-10-25T03:52:55.9Z,4,REGULAR,substitution,out,['startperiod'],1631128,,,1610612743,99,86,2022-10-25T03:53:23Z,4650000,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2022-10-25T03:52:55.9Z,4,REGULAR,substitution,out,['startperiod'],1628432,,,1610612743,99,86,2022-10-25T03:53:23Z,4660000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2022-10-25T03:52:55.9Z,4,REGULAR,substitution,in,['startperiod'],203994,,,1610612743,99,86,2022-10-25T03:53:23Z,4670000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2022-10-25T03:52:55.9Z,4,REGULAR,substitution,in,['startperiod'],1628404,,,1610612743,99,86,2022-10-25T03:53:23Z,4680000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-10-25T03:52:55.9Z,4,REGULAR,substitution,in,['startperiod'],203999,,,1610612743,99,86,2022-10-25T03:53:23Z,4690000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-10-25T03:52:55.9Z,4,REGULAR,substitution,in,['startperiod'],1627750,,,1610612743,99,86,2022-10-25T03:53:23Z,4700000,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-10-25T03:53:27.5Z,4,REGULAR,period,start,[],0,,,1610612757,99,86,2022-10-25T03:53:27Z,4710000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT11M36.00S,2022-10-25T03:53:50.6Z,4,REGULAR,3pt,Jump Shot,[],1631101,24.392247043363994,87.5,1610612757,102,86,2022-10-25T03:53:55Z,4720000,-188.0,177.0,1,left,S. Sharpe 25' 3PT  (9 PTS) (D. Lillard 8 AST),"[1631101, 203081]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,25.77,Made,,,,,,,,,,9.0,,,,D. Lillard,203081.0,8.0,,
479,PT11M19.00S,2022-10-25T03:54:12.5Z,4,REGULAR,turnover,bad pass,[],1630538,,,1610612743,102,86,2022-10-25T03:54:36Z,4740000,,,0,,B. Hyland bad pass TURNOVER (1 TO),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,,,,,,,
480,PT11M19.00S,2022-10-25T03:54:15.7Z,4,REGULAR,foul,personal,[],201145,,,1610612757,102,86,2022-10-25T03:54:22Z,4750000,,,0,,J. Green loose ball personal FOUL (2 PF),"[201145, 1628404]",1610612743.0,DEN,loose ball,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,1201.0,2.0,0.0,Hart,1628404.0,,,,,,,,,
482,PT11M06.00S,2022-10-25T03:54:45.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629642,32.933639947437584,31.61764705882353,1610612757,105,86,2022-10-25T03:54:50Z,4770000,92.0,257.0,1,left,N. Little 27' 3PT  (8 PTS) (J. Nurkic 5 AST),"[1629642, 203994]",1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,27.3,Made,,,,,,,,,,8.0,,,,J. Nurkic,203994.0,5.0,,
484,PT10M40.00S,2022-10-25T03:55:10.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,88.25558475689881,35.53921568627451,1610612743,105,88,2022-10-25T03:55:17Z,4790000,-72.0,58.0,1,right,B. Brown 9' driving floating bank Jump Shot (6 PTS) (J. Green 1 AST),"[1628971, 201145]",1610612743.0,DEN,driving floating bank,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Left,9.26,Made,,,,,,,,,,6.0,,,,J. Green,201145.0,1.0,,
485,PT10M17.00S,2022-10-25T03:55:33.6Z,4,REGULAR,3pt,Jump Shot,[],203081,41.737844940867284,69.85294117647058,1610612757,105,88,2022-10-25T03:55:39Z,4800000,-99.0,340.0,1,left,MISS D. Lillard 35' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,35.4,Missed,,,,,,,,,,,,,,,,,,
486,PT10M14.00S,2022-10-25T03:55:36.6Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,105,88,2022-10-25T03:55:39Z,4810000,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,485.0,2.0,2.0,0.0,,,,,,,,,,,,,,
487,PT10M09.00S,2022-10-25T03:55:45.1Z,4,REGULAR,foul,personal,[],1631101,,,1610612743,105,88,2022-10-25T03:55:53Z,4820000,,,0,,S. Sharpe personal FOUL (2 PF),"[1631101, 1630538]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,,,,,,,101284.0,2.0,0.0,Hyland,1630538.0,,,,,,,,,
489,PT10M09.00S,2022-10-25T03:55:57.4Z,4,REGULAR,substitution,out,[],203081,,,1610612743,105,88,2022-10-25T03:56:01Z,4840000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT10M09.00S,2022-10-25T03:55:57.4Z,4,REGULAR,substitution,in,[],1629014,,,1610612743,105,88,2022-10-25T03:56:01Z,4850000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT10M03.00S,2022-10-25T03:56:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,90.75229960578186,51.470588235294116,1610612743,105,88,2022-10-25T03:56:41Z,4860000,7.0,34.0,1,right,MISS J. Murray cutting Layup,[1627750],1610612743.0,DEN,cutting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,,,,,,,,,,
492,PT10M01.00S,2022-10-25T03:56:24.3Z,4,REGULAR,rebound,offensive,[],201145,,,1610612743,105,88,2022-10-25T03:56:41Z,4870000,,,0,,J. Green REBOUND (Off:1 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,491.0,2.0,1.0,1.0,,,,,,,,,,,,,,
493,PT10M01.00S,2022-10-25T03:56:25.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201145,94.40999984741211,50.0,1610612743,105,88,2022-10-25T03:56:25Z,4880000,0.0,0.0,1,right,MISS J. Green tip Layup,[201145],1610612743.0,DEN,tip,,,Green,J. Green,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
494,PT10M00.00S,2022-10-25T03:56:25.5Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612757,105,88,2022-10-25T03:56:25Z,4890000,,,0,,J. Hart REBOUND (Off:2 Def:6),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,493.0,8.0,6.0,2.0,,,,,,,,,,,,,,
495,PT09M57.00S,2022-10-25T03:56:30.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629014,5.995400788436268,48.28431372549019,1610612757,105,88,2022-10-25T03:56:53Z,4900000,9.0,4.0,1,left,MISS A. Simons running reverse Layup,[1629014],1610612757.0,POR,running reverse,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.94,Missed,,,,,,,,,,,,,,,,,,
496,PT09M57.00S,2022-10-25T03:56:30.9Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612757,105,88,2022-10-25T03:56:53Z,4910000,,,0,,J. Hart REBOUND (Off:3 Def:6),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,495.0,9.0,6.0,3.0,,,,,,,,,,,,,,
497,PT09M57.00S,2022-10-25T03:56:33.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1628404,5.590000152587891,50.0,1610612757,107,88,2022-10-25T03:56:59Z,4920000,0.0,0.0,1,left,J. Hart tip Layup (4 PTS),[1628404],1610612757.0,POR,tip,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,4.0,,,,,,,,
498,PT09M57.00S,2022-10-25T03:56:43.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,107,88,2022-10-25T03:56:43Z,4930000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT09M57.00S,2022-10-25T03:57:22.7Z,4,REGULAR,substitution,out,[],1630538,,,1610612743,107,88,2022-10-25T03:59:23Z,4940000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT09M57.00S,2022-10-25T03:57:22.7Z,4,REGULAR,substitution,out,[],1628971,,,1610612743,107,88,2022-10-25T03:59:23Z,4950000,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M57.00S,2022-10-25T03:57:22.7Z,4,REGULAR,substitution,out,[],201145,,,1610612743,107,88,2022-10-25T03:59:23Z,4960000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT09M57.00S,2022-10-25T03:57:22.7Z,4,REGULAR,substitution,in,[],203484,,,1610612743,107,88,2022-10-25T03:59:23Z,4970000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M57.00S,2022-10-25T03:57:22.7Z,4,REGULAR,substitution,in,[],203932,,,1610612743,107,88,2022-10-25T03:59:23Z,4980000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M57.00S,2022-10-25T03:57:22.7Z,4,REGULAR,substitution,in,[],1629008,,,1610612743,107,88,2022-10-25T03:59:23Z,4990000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT09M39.00S,2022-10-25T03:59:43.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,94.69448094612353,49.26470588235294,1610612743,107,90,2022-10-25T03:59:50Z,5000000,-4.0,-3.0,1,right,A. Gordon reverse DUNK (22 PTS) (N. Jokic 7 AST),"[203932, 203999]",1610612743.0,DEN,reverse,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,,,,,,22.0,,,,N. Jokic,203999.0,7.0,,
507,PT09M27.00S,2022-10-25T04:00:02.9Z,4,REGULAR,violation,kicked ball,[],203999,,,1610612757,107,90,2022-10-25T04:00:12Z,5020000,,,0,,N. Jokic kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,
508,PT09M21.00S,2022-10-25T04:00:24.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,19.66162943495401,42.40196078431372,1610612757,107,90,2022-10-25T04:00:30Z,5030000,38.0,132.0,1,left,MISS J. Hart 13' pullup Shot,[1628404],1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,13.76,Missed,,,,,,,,,,,,,,,,,,
509,PT09M19.00S,2022-10-25T04:00:26.1Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,107,90,2022-10-25T04:00:30Z,5040000,,,0,,N. Jokic REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,508.0,7.0,7.0,0.0,,,,,,,,,,,,,,
510,PT09M06.00S,2022-10-25T04:00:43.0Z,4,REGULAR,foul,offensive,[],203999,,,1610612743,107,90,2022-10-25T04:00:56Z,5050000,,,0,,N. Jokic charge offensive FOUL (5 PF),"[203999, 203994]",1610612743.0,DEN,charge,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,5.0,1.0,Nurkic,203994.0,,,,,,,,,
512,PT09M06.00S,2022-10-25T04:00:43.0Z,4,REGULAR,turnover,offensive foul,[],203999,,,1610612743,107,90,2022-10-25T04:00:43Z,5070000,,,0,,N. Jokic offensive foul TURNOVER (1 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,,,,,,1.0,,,,,,,
513,PT08M52.00S,2022-10-25T04:01:19.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628404,12.302890932982917,3.431372549019608,1610612757,107,90,2022-10-25T04:01:28Z,5080000,233.0,63.0,1,left,MISS J. Hart 24' step back 3PT,[1628404],1610612757.0,POR,step back,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,24.12,Missed,,,,,,,,,,,,,,,,,,
514,PT08M49.00S,2022-10-25T04:01:22.6Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,107,90,2022-10-25T04:01:28Z,5090000,,,0,,A. Gordon REBOUND (Off:2 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,513.0,6.0,4.0,2.0,,,,,,,,,,,,,,
515,PT08M46.00S,2022-10-25T04:01:27.9Z,4,REGULAR,foul,personal,['2freethrow'],203994,,,1610612743,107,90,2022-10-25T04:01:36Z,5100000,,,0,,J. Nurkic shooting personal FOUL (4 PF) (Jokic 2 FT),"[203994, 203999]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,4.0,0.0,Jokic,203999.0,,,,,,,,,
517,PT08M46.00S,2022-10-25T04:01:56.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203999,,,1610612743,107,91,2022-10-25T04:01:56Z,5120000,,,0,,N. Jokic Free Throw 1 of 2 (5 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
