actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
252,PT04M49.00S,2023-03-25T02:53:30.9Z,2,REGULAR,2pt,Jump Shot,[],1631101,22.158344283837057,42.64705882352941,1610612757,36,42,2023-03-25T02:53:37Z,2480000,False,37.0,156.0,1,left,MISS S. Sharpe 16' step back Shot - blocked,"[1631101, 1630172]",1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,16.01,Missed,,,,,,,,,,,,,Williams,1630172.0,,,,
253,PT04M49.00S,2023-03-25T02:53:30.9Z,2,REGULAR,block,,[],1630172,,,1610612757,36,42,2023-03-25T02:53:33Z,2490000,False,,,0,,P. Williams BLOCK (3 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
254,PT04M47.00S,2023-03-25T02:53:32.9Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,36,42,2023-03-25T02:53:37Z,2500000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Center,,,,,,,,,,,252.0,8.0,7.0,1.0,,,,,,
255,PT04M46.00S,2023-03-25T02:53:35.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630172,93.11760840998686,50.73529411764706,1610612741,36,44,2023-03-25T02:53:46Z,2510000,False,4.0,12.0,1,right,P. Williams running DUNK (5 PTS) (N. Vucevic 3 AST),"[1630172, 202696]",1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.27,Made,5.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,,,,
257,PT04M21.00S,2023-03-25T02:53:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627853,14.799605781865965,50.0,1610612757,36,44,2023-03-25T02:54:04Z,2530000,False,0.0,87.0,1,left,MISS R. Arcidiacono 8' driving Layup,[1627853],1610612757.0,POR,driving,,,Arcidiacono,R. Arcidiacono,,,,,In The Paint (Non-RA),8-16 Center,8.66,Missed,,,,,,,,,,,,,,,,,,
258,PT04M19.00S,2023-03-25T02:54:01.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,36,44,2023-03-25T02:54:04Z,2540000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,257.0,9.0,8.0,1.0,,,,,,
259,PT04M11.00S,2023-03-25T02:54:11.2Z,2,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,36,44,2023-03-25T02:54:18Z,2550000,False,,,0,,Z. LaVine lost ball out-of-bounds TURNOVER (2 TO),[203897],1610612741.0,CHI,lost ball,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,2.0,,,,,,,,,,,,
260,PT04M11.00S,2023-03-25T02:54:14.2Z,2,REGULAR,substitution,out,[],1629680,,,1610612757,36,44,2023-03-25T02:54:18Z,2560000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M11.00S,2023-03-25T02:54:14.2Z,2,REGULAR,substitution,in,[],1629642,,,1610612757,36,44,2023-03-25T02:54:18Z,2570000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M01.00S,2023-03-25T02:54:33.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629642,27.020367936925098,17.401960784313726,1610612757,36,44,2023-03-25T02:54:39Z,2580000,False,163.0,201.0,1,left,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
263,PT03M58.00S,2023-03-25T02:54:36.6Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,36,44,2023-03-25T02:54:39Z,2590000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,262.0,2.0,2.0,0.0,,,,,,
264,PT03M52.00S,2023-03-25T02:54:43.3Z,2,REGULAR,2pt,Jump Shot,[],1629632,89.43823915900131,30.392156862745097,1610612741,36,44,2023-03-25T02:54:51Z,2600000,False,-98.0,47.0,1,right,MISS C. White 10' driving bank Shot,[1629632],1610612741.0,CHI,driving bank,,,White,C. White,,,,,Mid-Range,8-16 Left,10.86,Missed,,,,,,,,,,,,,,,,,,
265,PT03M49.00S,2023-03-25T02:54:46.3Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,36,44,2023-03-25T02:54:51Z,2610000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:4),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Left,,,,,,,,,,,264.0,5.0,4.0,1.0,,,,,,
266,PT03M44.00S,2023-03-25T02:54:50.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631101,33.98488830486202,46.07843137254902,1610612757,39,44,2023-03-25T02:54:59Z,2620000,False,20.0,267.0,1,left,S. Sharpe 26' 3PT running (14 PTS) (R. Arcidiacono 5 AST),"[1631101, 1627853]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,26.77,Made,14.0,R. Arcidiacono,1627853.0,5.0,,,,,,,,,,,,,,
268,PT03M27.00S,2023-03-25T02:55:07.4Z,2,REGULAR,3pt,Jump Shot,[],202696,68.67608409986859,26.225490196078432,1610612741,39,47,2023-03-25T02:55:12Z,2640000,False,-119.0,242.0,1,right,N. Vucevic 26' 3PT  (15 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,26.95,Made,15.0,Z. LaVine,203897.0,3.0,,,,,,,,,,,,,,
270,PT03M15.00S,2023-03-25T02:55:19.7Z,2,REGULAR,turnover,lost ball,[],1627853,,,1610612757,39,47,2023-03-25T02:55:25Z,2660000,False,,,0,,R. Arcidiacono lost ball TURNOVER (1 TO),"[1627853, 201976]",1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Beverley,201976.0,,,,,,,,,,
271,PT03M15.00S,2023-03-25T02:55:19.7Z,2,REGULAR,steal,,[],201976,,,1610612741,39,47,2023-03-25T02:55:22Z,2670000,False,,,0,,P. Beverley STEAL (1 STL),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
272,PT03M10.00S,2023-03-25T02:55:24.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201976,93.11760840998686,53.92156862745098,1610612741,39,47,2023-03-25T02:55:41Z,2680000,False,20.0,12.0,1,right,MISS P. Beverley running Layup,[201976],1610612741.0,CHI,running,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
273,PT03M09.00S,2023-03-25T02:55:25.5Z,2,REGULAR,rebound,offensive,[],203897,,,1610612741,39,47,2023-03-25T02:55:25Z,2690000,False,,,0,,Z. LaVine REBOUND (Off:2 Def:0),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,272.0,2.0,0.0,2.0,,,,,,
274,PT03M08.00S,2023-03-25T02:55:26.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201976,93.11760840998686,49.754901960784316,1610612741,39,49,2023-03-25T02:55:44Z,2700000,False,-1.0,12.0,1,right,P. Beverley cutting Layup (2 PTS) (Z. LaVine 4 AST),"[201976, 203897]",1610612741.0,CHI,cutting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,Z. LaVine,203897.0,4.0,,,,,,,,,,,,,,
276,PT03M02.00S,2023-03-25T02:55:34.0Z,2,REGULAR,foul,personal,[],201976,,,1610612757,39,49,2023-03-25T02:55:38Z,2720000,False,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 1627853]",1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,,2003.0,,,,,,,,,,1.0,0.0,Arcidiacono,1627853.0
278,PT03M02.00S,2023-03-25T02:55:46.4Z,2,REGULAR,substitution,out,[],1630172,,,1610612757,39,49,2023-03-25T02:55:54Z,2740000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M02.00S,2023-03-25T02:55:46.4Z,2,REGULAR,substitution,in,[],1627884,,,1610612757,39,49,2023-03-25T02:55:54Z,2750000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M43.00S,2023-03-25T02:56:13.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612757,39,49,2023-03-25T03:01:27Z,2760000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,,,,,,,,,,,,,
281,PT02M30.00S,2023-03-25T02:56:48.4Z,2,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612741,39,49,2023-03-25T02:56:59Z,2770000,False,,,0,,S. Sharpe shooting personal FOUL (1 PF) (LaVine 2 FT),"[1631101, 203897]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,,,,,,,,,,1.0,0.0,LaVine,203897.0
283,PT02M30.00S,2023-03-25T02:57:19.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203897,,,1610612741,39,49,2023-03-25T02:57:19Z,2790000,False,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
284,PT02M30.00S,2023-03-25T02:57:19.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,39,49,2023-03-25T02:57:19Z,2800000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,283.0,,,,,,,,,
285,PT02M30.00S,2023-03-25T02:57:32.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203897,,,1610612741,39,50,2023-03-25T02:57:32Z,2810000,False,,,0,,Z. LaVine Free Throw 2 of 2 (17 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
286,PT02M14.00S,2023-03-25T02:57:51.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627853,17.296320630749015,51.71568627450981,1610612757,39,50,2023-03-25T02:57:55Z,2820000,False,-9.0,110.0,1,left,MISS R. Arcidiacono 11' pullup Shot,[1627853],1610612757.0,POR,pullup,,,Arcidiacono,R. Arcidiacono,,,,,In The Paint (Non-RA),8-16 Center,11.04,Missed,,,,,,,,,,,,,,,,,,
287,PT02M12.00S,2023-03-25T02:57:53.0Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,39,50,2023-03-25T02:57:55Z,2830000,False,,,0,,Z. LaVine REBOUND (Off:2 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,286.0,3.0,1.0,2.0,,,,,,
288,PT02M04.00S,2023-03-25T02:58:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,86.15308804204993,53.92156862745098,1610612741,39,50,2023-03-25T02:58:06Z,2840000,False,20.0,78.0,1,right,MISS Z. LaVine 8' driving Layup - blocked,"[203897, 1629642]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,8.01,Missed,,,,,,,,,,,,,Little,1629642.0,,,,
289,PT02M04.00S,2023-03-25T02:58:00.5Z,2,REGULAR,block,,[],1629642,,,1610612741,39,50,2023-03-25T02:58:02Z,2850000,False,,,0,,N. Little BLOCK (1 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
290,PT02M02.00S,2023-03-25T02:58:02.5Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,39,50,2023-03-25T02:58:06Z,2860000,False,,,0,,T. Watford REBOUND (Off:0 Def:4),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,288.0,4.0,4.0,0.0,,,,,,
291,PT02M00.00S,2023-03-25T02:58:05.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631101,23.340998685939553,7.598039215686274,1610612757,39,50,2023-03-25T02:58:13Z,2870000,False,212.0,167.0,1,left,MISS S. Sharpe 26' running 3PT,[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
292,PT01M57.00S,2023-03-25T02:58:08.0Z,2,REGULAR,rebound,offensive,[],1629642,,,1610612757,39,50,2023-03-25T02:58:08Z,2880000,False,,,0,,N. Little REBOUND (Off:1 Def:0),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,291.0,1.0,0.0,1.0,,,,,,
293,PT01M54.00S,2023-03-25T02:58:11.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630570,15.193823915900131,44.85294117647059,1610612757,39,50,2023-03-25T02:58:20Z,2890000,False,26.0,90.0,1,left,MISS T. Watford 9' turnaround fadeaway Shot,[1630570],1610612757.0,POR,turnaround fadeaway,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,9.39,Missed,,,,,,,,,,,,,,,,,,
294,PT01M54.00S,2023-03-25T02:58:11.2Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,39,50,2023-03-25T02:58:20Z,2900000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,293.0,10.0,9.0,1.0,,,,,,
295,PT01M39.00S,2023-03-25T02:58:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,92.59198423127464,52.69607843137255,1610612741,39,52,2023-03-25T02:58:31Z,2910000,False,13.0,17.0,1,right,D. Jones Jr. cutting Layup (6 PTS) (N. Vucevic 4 AST),"[1627884, 202696]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,2.18,Made,6.0,N. Vucevic,202696.0,4.0,,,,,,,,,,,,,,
297,PT01M25.00S,2023-03-25T02:58:40.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,7.440867279894875,44.36274509803921,1610612757,41,52,2023-03-25T02:58:48Z,2930000,False,28.0,17.0,1,left,T. Watford driving Layup (4 PTS),[1630570],1610612757.0,POR,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,3.31,Made,4.0,,,,,,,,,,,,,,,,,
299,PT01M14.00S,2023-03-25T02:59:03.1Z,2,REGULAR,substitution,out,[],1627853,,,1610612741,41,52,2023-03-25T02:59:08Z,2950000,False,,,0,,SUB out: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M14.00S,2023-03-25T02:59:03.1Z,2,REGULAR,substitution,in,[],1630553,,,1610612741,41,52,2023-03-25T02:59:08Z,2960000,False,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M05.00S,2023-03-25T02:59:32.6Z,2,REGULAR,3pt,Jump Shot,[],1629632,71.69842312746385,16.911764705882355,1610612741,41,55,2023-03-25T02:59:36Z,2970000,False,-165.0,214.0,1,right,C. White 27' 3PT  (5 PTS) (Z. LaVine 5 AST),"[1629632, 203897]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,27.01,Made,5.0,Z. LaVine,203897.0,5.0,,,,,,,,,,,,,,
303,PT00M43.90S,2023-03-25T02:59:54.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629642,7.046649145860711,48.03921568627451,1610612757,43,55,2023-03-25T03:00:00Z,2990000,False,10.0,14.0,1,left,N. Little cutting DUNK (4 PTS) (T. Watford 3 AST),"[1629642, 1630570]",1610612757.0,POR,cutting,,,Little,N. Little,,,,,Restricted Area,0-8 Center,1.68,Made,4.0,T. Watford,1630570.0,3.0,,,,,,,,,,,,,,
305,PT00M31.30S,2023-03-25T03:00:11.8Z,2,REGULAR,3pt,Jump Shot,[],203897,79.71419185282524,92.40196078431373,1610612741,43,58,2023-03-25T03:00:18Z,3010000,False,212.0,138.0,1,right,Z. LaVine 25' 3PT step back (20 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,25.31,Made,20.0,,,,,,,,,,,,,,,,,
306,PT00M12.90S,2023-03-25T03:00:38.4Z,2,REGULAR,foul,personal,[],1629632,,,1610612757,43,58,2023-03-25T03:00:47Z,3020000,False,,,0,,C. White personal FOUL (2 PF),"[1629632, 1631101]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,204058.0,,,,,,,,,,2.0,0.0,Sharpe,1631101.0
308,PT00M12.90S,2023-03-25T03:00:57.1Z,2,REGULAR,substitution,out,[],203897,,,1610612757,43,58,2023-03-25T03:01:12Z,3040000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M12.90S,2023-03-25T03:00:57.1Z,2,REGULAR,substitution,out,[],202696,,,1610612757,43,58,2023-03-25T03:01:12Z,3050000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M12.90S,2023-03-25T03:00:57.1Z,2,REGULAR,substitution,in,[],1627936,,,1610612757,43,58,2023-03-25T03:01:12Z,3060000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M12.90S,2023-03-25T03:00:57.1Z,2,REGULAR,substitution,in,[],203083,,,1610612757,43,58,2023-03-25T03:01:12Z,3070000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M04.80S,2023-03-25T03:01:29.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612757,43,58,2023-03-25T03:01:39Z,3080000,False,,,0,,C. White personal FOUL (3 PF) (Sharpe 2 FT),"[1629632, 1631101]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,2003.0,,,,,,,,,,3.0,0.0,Sharpe,1631101.0
314,PT00M04.80S,2023-03-25T03:02:07.3Z,2,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,44,58,2023-03-25T03:02:07Z,3100000,False,,,0,,S. Sharpe Free Throw 1 of 2 (15 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
315,PT00M04.80S,2023-03-25T03:02:09.5Z,2,REGULAR,substitution,out,[],1627936,,,1610612757,44,58,2023-03-25T03:02:20Z,3110000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M04.80S,2023-03-25T03:02:09.5Z,2,REGULAR,substitution,out,[],203083,,,1610612757,44,58,2023-03-25T03:02:20Z,3120000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M04.80S,2023-03-25T03:02:09.5Z,2,REGULAR,substitution,in,[],202696,,,1610612757,44,58,2023-03-25T03:02:20Z,3130000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M04.80S,2023-03-25T03:02:09.5Z,2,REGULAR,substitution,in,[],203897,,,1610612757,44,58,2023-03-25T03:02:20Z,3140000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M04.80S,2023-03-25T03:02:36.2Z,2,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,45,58,2023-03-25T03:02:36Z,3150000,False,,,0,,S. Sharpe Free Throw 2 of 2 (16 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
320,PT00M00.00S,2023-03-25T03:02:49.7Z,2,REGULAR,3pt,Jump Shot,[],203897,72.22404730617609,82.59803921568627,1610612741,45,61,2023-03-25T03:03:01Z,3160000,False,163.0,209.0,1,right,Z. LaVine 26' 3PT pullup (23 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,26.47,Made,23.0,,,,,,,,,,,,,,,,,
321,PT00M00.00S,2023-03-25T03:03:13.7Z,2,REGULAR,period,end,[],0,,,1610612757,45,61,2023-03-25T03:03:13Z,3170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2023-03-25T03:17:39.9Z,3,REGULAR,substitution,out,['startperiod'],1630553,,,1610612757,45,61,2023-03-25T03:18:04Z,3180000,False,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2023-03-25T03:17:39.9Z,3,REGULAR,substitution,out,['startperiod'],1629642,,,1610612757,45,61,2023-03-25T03:18:04Z,3190000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-03-25T03:17:39.9Z,3,REGULAR,substitution,out,['startperiod'],1629632,,,1610612757,45,61,2023-03-25T03:18:04Z,3200000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-03-25T03:17:39.9Z,3,REGULAR,substitution,out,['startperiod'],1627884,,,1610612757,45,61,2023-03-25T03:18:04Z,3210000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2023-03-25T03:17:39.9Z,3,REGULAR,substitution,in,['startperiod'],1629680,,,1610612757,45,61,2023-03-25T03:18:04Z,3220000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2023-03-25T03:17:39.9Z,3,REGULAR,substitution,in,['startperiod'],1627853,,,1610612757,45,61,2023-03-25T03:18:04Z,3230000,False,,,0,,SUB in: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-03-25T03:17:39.9Z,3,REGULAR,substitution,in,['startperiod'],1627936,,,1610612757,45,61,2023-03-25T03:18:04Z,3240000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-03-25T03:17:39.9Z,3,REGULAR,substitution,in,['startperiod'],1630172,,,1610612757,45,61,2023-03-25T03:18:04Z,3250000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-03-25T03:18:05.6Z,3,REGULAR,period,start,[],0,,,1610612741,45,61,2023-03-25T03:18:05Z,3260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M45.00S,2023-03-25T03:18:19.9Z,3,REGULAR,turnover,bad pass,[],203897,,,1610612741,45,61,2023-03-25T03:18:24Z,3270000,False,,,0,,Z. LaVine bad pass TURNOVER (3 TO),"[203897, 1629680]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Center,,,,,,,,3.0,Thybulle,1629680.0,,,,,,,,,,
332,PT11M45.00S,2023-03-25T03:18:19.9Z,3,REGULAR,steal,,[],1629680,,,1610612757,45,61,2023-03-25T03:21:04Z,3280000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
333,PT11M37.00S,2023-03-25T03:18:28.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630570,93.24901445466492,46.81372549019608,1610612757,47,61,2023-03-25T03:18:33Z,3290000,False,-16.0,11.0,1,right,T. Watford driving floating bank Jump Shot (6 PTS),[1630570],1610612757.0,POR,driving floating bank,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.93,Made,6.0,,,,,,,,,,,,,,,,,
334,PT11M22.00S,2023-03-25T03:18:41.8Z,3,REGULAR,3pt,Jump Shot,[],203897,32.276609724047304,39.46078431372549,1610612741,47,61,2023-03-25T03:18:47Z,3300000,False,53.0,251.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,,
335,PT11M19.00S,2023-03-25T03:18:44.8Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,47,61,2023-03-25T03:18:47Z,3310000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:5),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,,,,,334.0,6.0,5.0,1.0,,,,,,
