actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
167,PT08M35.00S,2023-01-29T03:42:03.5Z,2,REGULAR,substitution,out,[],1630570,,,1610612757,24,44,2023-01-29T03:42:58Z,1660000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT08M35.00S,2023-01-29T03:42:03.5Z,2,REGULAR,substitution,out,[],201152,,,1610612757,24,44,2023-01-29T03:42:58Z,1670000,False,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT08M35.00S,2023-01-29T03:42:03.5Z,2,REGULAR,substitution,out,[],1628449,,,1610612757,24,44,2023-01-29T03:42:58Z,1680000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT08M35.00S,2023-01-29T03:42:03.5Z,2,REGULAR,substitution,in,[],1629234,,,1610612757,24,44,2023-01-29T03:42:58Z,1690000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT08M35.00S,2023-01-29T03:42:03.5Z,2,REGULAR,substitution,in,[],1630173,,,1610612757,24,44,2023-01-29T03:42:58Z,1700000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT08M35.00S,2023-01-29T03:42:03.5Z,2,REGULAR,substitution,in,[],1627783,,,1610612757,24,44,2023-01-29T03:42:58Z,1710000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT08M35.00S,2023-01-29T03:42:16.7Z,2,REGULAR,substitution,out,[],1630567,,,1610612757,24,44,2023-01-29T03:42:58Z,1720000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT08M35.00S,2023-01-29T03:42:16.7Z,2,REGULAR,substitution,in,[],1627832,,,1610612757,24,44,2023-01-29T03:42:58Z,1730000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT08M35.00S,2023-01-29T03:42:35.4Z,2,REGULAR,freethrow,1 of 1,[],1631101,,,1610612757,25,44,2023-01-29T03:45:26Z,1740000,False,,,0,,S. Sharpe Free Throw 1 of 1 (5 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
176,PT08M16.00S,2023-01-29T03:42:58.1Z,2,REGULAR,foul,offensive,[],1630173,,,1610612761,25,44,2023-01-29T03:43:06Z,1750000,False,,,0,,P. Achiuwa charge offensive FOUL (1 PF),"[1630173, 1631101]",1610612761.0,TOR,charge,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,
178,PT08M16.00S,2023-01-29T03:42:58.1Z,2,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,25,44,2023-01-29T03:42:58Z,1770000,False,,,0,,P. Achiuwa offensive foul TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,,,,,,,,1.0,,,,
179,PT08M16.00S,2023-01-29T03:43:04.8Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,25,44,2023-01-29T03:43:14Z,1780000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT08M16.00S,2023-01-29T03:43:04.8Z,2,REGULAR,substitution,out,[],1631133,,,1610612757,25,44,2023-01-29T03:43:14Z,1790000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT08M16.00S,2023-01-29T03:43:04.8Z,2,REGULAR,substitution,in,[],203081,,,1610612757,25,44,2023-01-29T03:43:14Z,1800000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M16.00S,2023-01-29T03:43:04.8Z,2,REGULAR,substitution,in,[],203924,,,1610612757,25,44,2023-01-29T03:43:14Z,1810000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT07M58.00S,2023-01-29T03:43:42.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627780,66.83639947437582,24.264705882352942,1610612757,28,44,2023-01-29T03:43:47Z,1820000,False,-129.0,259.0,1,right,G. Payton II 28' 3PT  (3 PTS) (D. Eubanks 1 AST),"[1627780, 1629234]",1610612757.0,POR,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,28.94,Made,3.0,,,,,,,,,,D. Eubanks,1629234.0,1.0,,,,,
185,PT07M36.00S,2023-01-29T03:44:04.4Z,2,REGULAR,3pt,Jump Shot,[],1627823,34.11629434954008,37.254901960784316,1610612761,28,47,2023-01-29T03:44:08Z,1840000,False,64.0,268.0,1,left,J. Hernangomez 27' 3PT  (3 PTS) (P. Siakam 2 AST),"[1627823, 1627783]",1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Above the Break 3,24+ Center,27.57,Made,3.0,,,,,,,,,,P. Siakam,1627783.0,2.0,,,,,
187,PT07M18.00S,2023-01-29T03:44:24.7Z,2,REGULAR,foul,personal,[],1630201,,,1610612757,28,47,2023-01-29T03:44:31Z,1860000,False,,,0,,M. Flynn personal FOUL (1 PF),"[1630201, 1629234]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Mid-Range,8-16 Left,,,,,,,,202027.0,1.0,0.0,Eubanks,1629234.0,,,,,,,,
189,PT07M12.00S,2023-01-29T03:44:45.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,93.51182654402102,46.07843137254902,1610612757,28,47,2023-01-29T03:44:49Z,1880000,False,-20.0,8.0,1,right,MISS D. Eubanks turnaround Hook,[1629234],1610612757.0,POR,turnaround,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
190,PT07M11.00S,2023-01-29T03:44:46.8Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,28,47,2023-01-29T03:44:49Z,1890000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,,
192,PT06M56.00S,2023-01-29T03:45:20.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,8.492115637319317,50.73529411764706,1610612761,28,47,2023-01-29T03:48:19Z,1910000,False,-4.0,27.0,1,left,MISS P. Achiuwa cutting Layup - blocked,"[1630173, 1629234]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,Eubanks,1629234.0,,
193,PT06M56.00S,2023-01-29T03:45:20.5Z,2,REGULAR,block,,[],1629234,,,1610612761,28,47,2023-01-29T03:45:22Z,1920000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT06M54.00S,2023-01-29T03:45:22.5Z,2,REGULAR,rebound,offensive,[],1630201,,,1610612761,28,47,2023-01-29T03:48:19Z,1930000,False,,,0,,M. Flynn REBOUND (Off:1 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,,192.0,2.0,1.0,1.0,,,,,,,,,,,,,
195,PT06M49.00S,2023-01-29T03:45:29.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,6.783837056504599,45.34313725490196,1610612761,28,47,2023-01-29T03:48:57Z,1940000,False,23.0,11.0,1,left,MISS P. Achiuwa cutting Layup,[1630173],1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,,
196,PT06M48.00S,2023-01-29T03:45:30.0Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,28,47,2023-01-29T03:48:57Z,1950000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,195.0,6.0,5.0,1.0,,,,,,,,,,,,,
197,PT06M48.00S,2023-01-29T03:45:32.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630173,5.590000152587891,50.0,1610612761,28,49,2023-01-29T03:49:04Z,1960000,False,0.0,0.0,1,left,P. Achiuwa putback Layup (10 PTS),[1630173],1610612761.0,TOR,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
198,PT06M37.00S,2023-01-29T03:45:38.5Z,2,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612757,28,49,2023-01-29T03:45:45Z,1970000,False,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (Lillard 2 FT),"[1630173, 203081]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,2714.0,2.0,0.0,Lillard,203081.0,,,,,,,,
200,PT06M37.00S,2023-01-29T03:45:52.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,28,49,2023-01-29T03:45:52Z,1990000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT06M37.00S,2023-01-29T03:48:05.7Z,2,REGULAR,substitution,out,[],1627780,,,1610612757,28,49,2023-01-29T03:48:30Z,2000000,False,,,0,,SUB out: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT06M37.00S,2023-01-29T03:48:05.7Z,2,REGULAR,substitution,out,[],1630201,,,1610612757,28,49,2023-01-29T03:48:30Z,2010000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT06M37.00S,2023-01-29T03:48:05.7Z,2,REGULAR,substitution,in,[],1629642,,,1610612757,28,49,2023-01-29T03:48:30Z,2020000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M37.00S,2023-01-29T03:48:05.7Z,2,REGULAR,substitution,in,[],1629018,,,1610612757,28,49,2023-01-29T03:48:30Z,2030000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M37.00S,2023-01-29T03:48:52.0Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,29,49,2023-01-29T03:48:52Z,2040000,False,,,0,,D. Lillard Free Throw 1 of 2 (4 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
206,PT06M37.00S,2023-01-29T03:49:09.4Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,30,49,2023-01-29T03:49:09Z,2050000,False,,,0,,D. Lillard Free Throw 2 of 2 (5 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
207,PT06M17.00S,2023-01-29T03:49:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,5.863994743758213,47.05882352941176,1610612761,30,51,2023-01-29T03:49:35Z,2060000,False,15.0,3.0,1,left,P. Siakam Layup (6 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.49,Made,6.0,,,,,,,,,,,,,,,,,
208,PT05M59.00S,2023-01-29T03:49:53.2Z,2,REGULAR,violation,kicked ball,[],1630173,,,1610612757,30,51,2023-01-29T03:49:59Z,2070000,False,,,0,,P. Achiuwa kicked ball VIOLATION,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,1627961.0,,,,,,,,,,,,
209,PT05M50.00S,2023-01-29T03:50:13.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,94.56307490144546,50.245098039215684,1610612757,32,51,2023-01-29T03:50:20Z,2080000,False,1.0,-1.0,1,right,A. Simons driving finger roll Layup (6 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.18,Made,6.0,,,,,,,,,,,,,,,,,
210,PT05M30.00S,2023-01-29T03:50:34.1Z,2,REGULAR,3pt,Jump Shot,[],1627823,8.09789750328515,2.696078431372549,1610612761,32,51,2023-01-29T03:50:38Z,2090000,False,237.0,24.0,1,left,MISS J. Hernangomez 3PT,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
211,PT05M27.00S,2023-01-29T03:50:37.1Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,32,51,2023-01-29T03:50:38Z,2100000,False,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,,210.0,3.0,3.0,0.0,,,,,,,,,,,,,
212,PT05M14.00S,2023-01-29T03:50:52.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,94.56307490144546,50.245098039215684,1610612757,34,51,2023-01-29T03:50:57Z,2110000,False,1.0,-1.0,1,right,J. Grant driving finger roll Layup (5 PTS) (A. Simons 2 AST),"[203924, 1629014]",1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.18,Made,5.0,,,,,,,,,,A. Simons,1629014.0,2.0,,,,,
214,PT05M14.00S,2023-01-29T03:50:53.9Z,2,REGULAR,foul,personal,['1freethrow'],1627823,,,1610612757,34,51,2023-01-29T03:51:00Z,2130000,False,,,0,,J. Hernangomez shooting personal FOUL (1 PF) (Grant 1 FT),"[1627823, 203924]",1610612761.0,TOR,shooting,,,Hernangomez,J. Hernangomez,,,,,Restricted Area,0-8 Center,,,,,,,,2714.0,1.0,0.0,Grant,203924.0,,,,,,,,
216,PT05M14.00S,2023-01-29T03:51:15.1Z,2,REGULAR,substitution,out,[],1627823,,,1610612757,34,51,2023-01-29T03:51:38Z,2150000,False,,,0,,SUB out: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT05M14.00S,2023-01-29T03:51:15.1Z,2,REGULAR,substitution,in,[],1630567,,,1610612757,34,51,2023-01-29T03:51:38Z,2160000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT05M14.00S,2023-01-29T03:51:37.1Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,34,51,2023-01-29T03:51:42Z,2170000,False,,,0,,MISS J. Grant Free Throw 1 of 1,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
219,PT05M12.00S,2023-01-29T03:51:39.1Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,34,51,2023-01-29T03:51:42Z,2180000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:6),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,218.0,7.0,6.0,1.0,,,,,,,,,,,,,
220,PT04M52.00S,2023-01-29T03:51:57.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,19.92444152431012,44.85294117647059,1610612761,34,51,2023-01-29T03:53:53Z,2190000,False,26.0,135.0,1,left,MISS S. Barnes 13' floating Shot - blocked,"[1630567, 203924]",1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,13.72,Missed,,,,,,,,,,,,,,,Grant,203924.0,,
221,PT04M52.00S,2023-01-29T03:51:57.9Z,2,REGULAR,block,,[],203924,,,1610612761,34,51,2023-01-29T03:51:59Z,2200000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
222,PT04M49.00S,2023-01-29T03:52:00.9Z,2,REGULAR,rebound,offensive,[],1627832,,,1610612761,34,51,2023-01-29T03:52:04Z,2210000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,220.0,2.0,1.0,1.0,,,,,,,,,,,,,
223,PT04M48.00S,2023-01-29T03:52:01.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627832,24.78646517739816,24.509803921568626,1610612761,34,51,2023-01-29T03:52:08Z,2220000,False,127.0,180.0,1,left,MISS F. VanVleet 22' Jump Shot,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,22.1,Missed,,,,,,,,,,,,,,,,,,
224,PT04M45.00S,2023-01-29T03:52:05.0Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,34,51,2023-01-29T03:52:05Z,2230000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:6),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right Center,,,,223.0,8.0,6.0,2.0,,,,,,,,,,,,,
225,PT04M45.00S,2023-01-29T03:52:08.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,6.652431011826544,52.20588235294118,1610612761,34,51,2023-01-29T03:52:35Z,2240000,False,-11.0,10.0,1,left,MISS S. Barnes Layup - blocked,"[1630567, 203924]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,Grant,203924.0,,
226,PT04M45.00S,2023-01-29T03:52:08.3Z,2,REGULAR,block,,[],203924,,,1610612761,34,51,2023-01-29T03:52:11Z,2250000,False,,,0,,J. Grant BLOCK (2 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT04M45.00S,2023-01-29T03:52:08.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,34,51,2023-01-29T03:52:18Z,2260000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,225.0,,,,,,,,,,,,,,,,
229,PT04M39.00S,2023-01-29T03:52:22.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.95729303547962,52.69607843137255,1610612757,36,51,2023-01-29T03:52:31Z,2280000,False,13.0,-5.0,1,right,D. Lillard driving reverse Layup (7 PTS),[203081],1610612757.0,POR,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.44,Made,7.0,,,,,,,,,,,,,,,,,
230,PT04M19.00S,2023-01-29T03:52:42.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,8.09789750328515,60.78431372549019,1610612761,36,51,2023-01-29T03:52:47Z,2290000,False,-54.0,24.0,1,left,MISS P. Siakam turnaround Shot,[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.88,Missed,,,,,,,,,,,,,,,,,,
231,PT04M17.00S,2023-01-29T03:52:44.5Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,36,51,2023-01-29T03:52:47Z,2300000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,230.0,2.0,2.0,0.0,,,,,,,,,,,,,
232,PT04M11.00S,2023-01-29T03:52:51.0Z,2,REGULAR,3pt,Jump Shot,[],1629642,79.31997371879106,91.17647058823529,1610612757,39,51,2023-01-29T03:53:10Z,2310000,False,206.0,142.0,1,right,N. Little 25' 3PT running (5 PTS) (D. Lillard 1 AST),"[1629642, 203081]",1610612757.0,POR,running,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,25.01,Made,5.0,,,,,,,,,,D. Lillard,203081.0,1.0,,,,,
234,PT04M08.00S,2023-01-29T03:53:01.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,39,51,2023-01-29T03:53:01Z,2330000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT03M50.00S,2023-01-29T03:56:06.2Z,2,REGULAR,3pt,Jump Shot,[],1627832,38.84691195795006,20.098039215686274,1610612761,39,51,2023-01-29T03:56:11Z,2340000,False,150.0,313.0,1,left,MISS F. VanVleet 34' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,34.66,Missed,,,,,,,,,,,,,,,,,,
236,PT03M46.00S,2023-01-29T03:56:10.2Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,39,51,2023-01-29T03:56:11Z,2350000,False,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,235.0,3.0,3.0,0.0,,,,,,,,,,,,,
237,PT03M41.00S,2023-01-29T03:56:15.5Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612757,39,51,2023-01-29T03:56:19Z,2360000,False,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 1627832]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,,,VanVleet,1627832.0
238,PT03M41.00S,2023-01-29T03:56:15.5Z,2,REGULAR,steal,,[],1627832,,,1610612761,39,51,2023-01-29T03:56:17Z,2370000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
239,PT03M26.00S,2023-01-29T03:56:32.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630173,7.5722733245729295,47.794117647058826,1610612761,39,53,2023-01-29T03:56:37Z,2380000,False,11.0,19.0,1,left,P. Achiuwa cutting Layup (12 PTS) (P. Siakam 3 AST),"[1630173, 1627783]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.17,Made,12.0,,,,,,,,,,P. Siakam,1627783.0,3.0,,,,,
241,PT03M26.00S,2023-01-29T03:56:34.3Z,2,REGULAR,foul,personal,['1freethrow'],1629234,,,1610612761,39,53,2023-01-29T03:56:43Z,2400000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Achiuwa 1 FT),"[1629234, 1630173]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,2714.0,1.0,0.0,Achiuwa,1630173.0,,,,,,,,
243,PT03M26.00S,2023-01-29T03:56:59.3Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630173,,,1610612761,39,54,2023-01-29T03:56:59Z,2420000,False,,,0,,P. Achiuwa Free Throw 1 of 1 (13 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
244,PT03M15.00S,2023-01-29T03:57:11.5Z,2,REGULAR,3pt,Jump Shot,[],203924,93.38042049934296,95.58823529411765,1610612757,39,54,2023-01-29T03:57:16Z,2430000,False,228.0,10.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,22.81,Missed,,,,,,,,,,,,,,,,,,
245,PT03M13.00S,2023-01-29T03:57:13.8Z,2,REGULAR,rebound,offensive,[],1629014,,,1610612757,39,54,2023-01-29T03:57:13Z,2440000,False,,,0,,A. Simons REBOUND (Off:1 Def:0),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,,,,244.0,1.0,0.0,1.0,,,,,,,,,,,,,
246,PT03M11.00S,2023-01-29T03:57:15.7Z,2,REGULAR,turnover,lost ball,[],1629014,,,1610612757,39,54,2023-01-29T03:57:19Z,2450000,False,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 1627832]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,,,VanVleet,1627832.0
247,PT03M11.00S,2023-01-29T03:57:15.7Z,2,REGULAR,steal,,[],1627832,,,1610612761,39,54,2023-01-29T03:57:18Z,2460000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
248,PT03M00.00S,2023-01-29T03:57:25.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630567,9.937582128777924,46.32352941176471,1610612761,39,56,2023-01-29T03:57:30Z,2470000,False,18.0,41.0,1,left,S. Barnes floating Jump Shot (8 PTS) (P. Siakam 4 AST),"[1630567, 1627783]",1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,8.0,,,,,,,,,,P. Siakam,1627783.0,4.0,,,,,
250,PT02M44.00S,2023-01-29T03:57:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,93.9060446780552,45.09803921568628,1610612757,41,56,2023-01-29T03:57:46Z,2490000,False,-25.0,5.0,1,right,D. Lillard driving Layup (9 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.5,Made,9.0,,,,,,,,,,,,,,,,,
